60:32:b1:3e:1a:b8,38:17:c3:1f:00:a1,38:17:c3:1f:00:a2,60:32:b1:3e:1a:b7,38:17:c3:1f:00:b2,38:17:c3:1f:00:b1,20:a6:cd:42:0a:c0,20:a6:cd:42:0a:c1,b4:5d:50:e1:96:51,38:17:c3:19:45:b2,20:a6:cd:42:0a:d1,38:17:c3:19:45:b1,20:a6:cd:42:0a:d0,20:a6:cd:42:0a:d3,38:17:c3:1f:14:11,38:17:c3:1f:14:12,b4:5d:50:e1:96:43,38:17:c3:1f:09:81,44:48:c1:91:d0:04,38:17:c3:1f:09:82,44:48:c1:91:d0:02,38:17:c3:24:47:51,38:17:c3:24:47:52,44:48:c1:91:d0:10,44:48:c1:91:d0:12,44:48:c1:91:95:a3,a8:bd:27:4c:aa:83,38:17:c3:1f:19:d1,38:17:c3:1f:19:d2,38:17:c3:1f:09:93,38:17:c3:1f:00:a0,38:17:c3:1f:00:b0,20:a6:cd:42:0a:c2,b4:5d:50:e1:96:40,b4:5d:50:e1:96:50,20:a6:cd:42:0a:d2,38:17:c3:1f:14:10,9c:d6:43:60:92:e0,38:17:c3:1f:09:80,44:48:c1:91:d0:11,38:17:c3:24:47:50,38:17:c3:1f:19:d0,b4:5d:50:e1:96:52,b4:5d:50:e1:96:53,38:17:c3:1f:14:01,44:48:c1:91:95:a1,44:48:c1:91:d0:14,a8:bd:27:4c:aa:91,a8:bd:27:4c:aa:92,a8:bd:27:4c:aa:93,44:48:c1:91:95:a2,a8:bd:27:4c:aa:90,b4:5d:50:e1:96:42,20:a6:cd:42:0a:c3,b4:5d:50:e1:96:41,38:17:c3:1f:14:02,44:48:c1:91:d0:00,44:48:c1:91:95:a0,a8:bd:27:4c:aa:82,a8:bd:27:4c:aa:81,38:17:c3:1f:09:83,38:17:c3:19:45:a1,38:17:c3:19:45:a2,44:48:c1:91:95:b3,38:17:c3:1f:14:00,44:48:c1:91:d0:01,38:17:c3:19:45:b0,a8:bd:27:4c:aa:80,38:17:c3:19:45:a0,38:17:c3:1f:09:90,44:48:c1:91:95:b2,38:17:c3:1f:09:91,66:2a:2f:53:7c:99,38:17:c3:1f:09:92,ac:e2:d3:c4:08:e6,38:17:c3:1f:19:c1,44:48:c1:91:95:b1,86:0d:8e:aa:25:a4,20:a6:cd:42:0b:e3,38:17:c3:1f:19:f0,20:a6:cd:42:0b:f1,20:a6:cd:42:0b:f2,20:a6:cd:42:0b:f3,38:17:c3:19:d7:72,20:a6:cd:42:0b:f0,38:17:c3:19:d7:62,38:17:c3:19:d7:61,38:17:c3:19:d7:60,38:17:c3:19:d7:70,20:a6:cd:42:0b:e2,20:a6:cd:42:0b:e1,20:a6:cd:42:0b:e0,38:17:c3:19:d7:71,80:8d:b7:55:35:03,80:8d:b7:55:25:e3,b0:be:76:f8:30:5e,80:8d:b7:55:25:f0,80:8d:b7:55:25:e2,80:8d:b7:55:35:02,80:8d:b7:55:35:00,80:8d:b7:55:25:e1,80:8d:b7:55:25:f3,80:8d:b7:55:25:e0,80:8d:b7:55:35:01,80:8d:b7:55:25:f1,80:8d:b7:55:25:f2,80:8d:b7:55:35:10,ea:9e:b4:53:24:54,80:8d:b7:55:35:12,80:8d:b7:55:35:13,80:8d:b7:55:3a:42,80:8d:b7:55:35:11,80:8d:b7:55:3a:50,80:8d:b7:55:3a:41,80:8d:b7:55:3a:40,38:17:c3:1f:0e:02,38:17:c3:1f:0e:01,38:17:c3:1f:0e:00,38:17:c3:1e:ff:01,38:17:c3:1e:ff:12,38:17:c3:1e:ff:11,38:17:c3:1e:ff:02,38:17:c3:1e:ff:10,80:8d:b7:55:29:d1,80:8d:b7:55:29:d2,80:8d:b7:55:29:d0,38:17:c3:1e:ff:00,80:8d:b7:55:3a:52,80:8d:b7:55:3a:51,80:8d:b7:55:39:d0,20:a6:cd:50:24:b0,80:8d:b7:55:29:c1,80:8d:b7:55:29:c0,80:8d:b7:55:39:c1,80:8d:b7:55:39:c0,20:a6:cd:50:24:a1,20:a6:cd:50:24:a2,80:8d:b7:55:39:d2,80:8d:b7:55:39:d1,20:a6:cd:50:24:a0,80:8d:b7:55:39:c2,38:17:c3:19:71:90,80:8d:b7:55:29:c2,00:4e:35:df:06:42,00:4e:35:df:06:40,20:a6:cd:50:24:b1,20:a6:cd:50:24:b2,38:17:c3:1f:0e:10,00:4e:35:df:06:41,38:17:c3:1f:22:22,38:17:c3:1f:22:20,38:17:c3:1f:22:30,38:17:c3:1f:22:21,38:17:c3:1f:0e:11,38:17:c3:1f:0e:12,38:17:c3:1f:22:32,38:17:c3:1f:22:31,00:4e:35:de:e1:12,38:17:c3:1f:19:f1,00:4e:35:de:e1:10,68:ff:7b:e4:af:39,38:17:c3:22:5e:f0,72:32:b1:3e:1a:b8,38:17:c3:22:61:90,20:a6:cd:42:13:f0,80:8d:b7:55:4d:01,38:17:c3:24:56:50,00:4e:35:df:06:52,38:17:c3:19:36:32,00:4e:35:df:06:51,bc:42:8c:64:49:70,38:17:c3:1f:19:f2,38:17:c3:22:5e:f2,38:17:c3:1a:cf:d0,38:17:c3:1a:cf:d1,20:a6:cd:42:13:f1,80:8d:b7:55:4d:02,68:ff:7b:e4:af:38,44:48:c1:91:aa:30,38:17:c3:1f:08:50,38:17:c3:1a:cf:d2,38:17:c3:19:71:91,00:4e:35:df:06:50,38:17:c3:19:36:31,20:a6:cd:42:13:f2,80:8d:b7:55:4d:00,80:8d:b7:55:4d:10,44:48:c1:91:95:b0,00:4e:35:de:e1:11,72:32:b1:3e:1a:b7,38:17:c3:19:71:92,38:17:c3:22:61:92,38:17:c3:19:36:30,38:17:c3:22:61:91,x,y,label
-96,-69,-70,-100,-80,-80,-100,-100,-100,-73,-100,-73,-100,-100,-97,-97,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-69,-80,-100,-100,-100,-100,-97,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-96,-68,-68,-100,-100,-100,-73,-100,-68,-100,-100,-100,-77,-100,-60,-100,-100,-100,-72,-100,-80,-80,-80,-72,-80,-66,-66,-66,-72,-71,-71,-77,-72,-83,-77,-96,-89,-96,-87,-78,-96,-91,-96,-82,-95,-95,-93,-92,-97,-92,-81,-97,-98,-84,-84,-91,-91,-91,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-92,-100,-91,-100,-100,-100,-100,-94,-90,-90,-100,-100,-100,-100,-100,-100,-100,-91,-100,-100,-100,-86,-90,-100,-100,-100,-100,-100,-100,-88,-86,-100,-90,-100,656,124,26
-93,-70,-70,-100,-79,-79,-100,-100,-100,-72,-100,-72,-100,-100,-94,-94,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-70,-79,-100,-100,-100,-100,-94,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-96,-69,-69,-100,-100,-100,-73,-100,-69,-100,-100,-100,-79,-100,-60,-100,-100,-100,-73,-100,-80,-80,-80,-72,-80,-66,-66,-66,-72,-72,-71,-77,-72,-82,-78,-100,-88,-93,-83,-79,-92,-91,-92,-78,-95,-95,-90,-91,-95,-92,-81,-95,-96,-88,-88,-95,-95,-95,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-92,-100,-91,-100,-100,-100,-100,-94,-90,-90,-100,-100,-100,-100,-100,-100,-100,-91,-100,-100,-100,-86,-90,-100,-100,-100,-100,-100,-100,-88,-86,-100,-90,-100,656,124,26
-93,-70,-70,-100,-79,-79,-100,-100,-100,-72,-100,-72,-100,-100,-93,-93,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-70,-79,-100,-100,-100,-100,-94,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-97,-100,-100,-100,-100,-100,-100,-96,-69,-69,-100,-100,-100,-72,-100,-69,-100,-100,-100,-77,-100,-60,-100,-100,-100,-72,-100,-80,-80,-79,-73,-80,-66,-67,-67,-73,-72,-71,-77,-73,-83,-78,-100,-91,-92,-87,-83,-92,-91,-92,-82,-95,-93,-93,-92,-97,-95,-84,-97,-96,-88,-88,-95,-95,-95,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-92,-100,-91,-100,-100,-100,-100,-94,-90,-90,-100,-100,-100,-100,-100,-100,-100,-91,-100,-100,-100,-86,-90,-100,-100,-100,-100,-100,-100,-88,-86,-100,-90,-100,656,124,26
-89,-70,-70,-100,-71,-70,-100,-100,-100,-70,-100,-70,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-70,-70,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-92,-70,-70,-100,-100,-100,-70,-100,-70,-100,-100,-100,-79,-100,-58,-100,-100,-100,-73,-100,-84,-84,-84,-69,-84,-63,-63,-63,-69,-80,-80,-86,-70,-78,-78,-100,-90,-86,-78,-82,-86,-90,-86,-82,-92,-92,-91,-90,-97,-97,-79,-95,-97,-91,-87,-100,-100,-100,-92,-94,-93,-92,-93,-96,-96,-93,-96,-97,-98,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-93,-100,-92,-82,-100,-92,-100,-100,-100,-100,-93,-87,-89,-100,-100,-100,-100,-100,-100,-100,-90,-100,-100,-100,-88,-87,-92,-100,-100,-100,-100,-95,-88,-88,-100,-90,-100,673,124,27
-100,-69,-70,-100,-78,-78,-100,-100,-100,-72,-100,-72,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-69,-78,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-94,-68,-68,-100,-100,-100,-72,-100,-68,-100,-100,-100,-75,-100,-60,-100,-100,-100,-73,-100,-81,-81,-80,-71,-81,-65,-66,-66,-71,-72,-72,-78,-71,-83,-77,-96,-89,-100,-87,-78,-100,-90,-100,-86,-95,-95,-95,-92,-100,-95,-80,-100,-100,-84,-84,-91,-91,-91,-96,-100,-100,-96,-100,-96,-96,-96,-96,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-92,-100,-91,-100,-100,-100,-100,-94,-90,-90,-100,-100,-100,-100,-100,-100,-100,-91,-100,-100,-100,-86,-90,-100,-100,-100,-100,-100,-100,-88,-86,-100,-90,-100,673,124,27
-100,-69,-70,-100,-78,-78,-100,-100,-100,-72,-100,-72,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-69,-78,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-94,-68,-68,-100,-100,-100,-72,-100,-68,-100,-100,-100,-75,-100,-60,-100,-100,-100,-73,-100,-81,-81,-80,-71,-81,-65,-66,-66,-71,-72,-72,-78,-71,-83,-77,-96,-89,-100,-87,-78,-100,-90,-100,-86,-95,-95,-95,-92,-100,-95,-80,-100,-100,-84,-84,-91,-91,-91,-96,-100,-100,-96,-100,-96,-96,-96,-96,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-92,-100,-91,-100,-100,-100,-100,-94,-90,-90,-100,-100,-100,-100,-100,-100,-100,-91,-100,-100,-100,-86,-90,-100,-100,-100,-100,-100,-100,-88,-86,-100,-90,-100,673,124,27
-96,-69,-69,-100,-77,-77,-100,-100,-100,-72,-100,-72,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-69,-77,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-94,-69,-69,-100,-100,-100,-72,-100,-69,-100,-100,-100,-76,-100,-59,-100,-100,-100,-73,-100,-82,-82,-81,-72,-82,-65,-65,-65,-72,-73,-73,-79,-72,-83,-77,-96,-89,-95,-86,-78,-95,-91,-95,-82,-95,-93,-93,-92,-97,-93,-80,-97,-97,-84,-80,-91,-91,-91,-100,-97,-97,-100,-97,-100,-100,-97,-100,-97,-98,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-92,-100,-91,-100,-100,-100,-100,-94,-90,-90,-100,-100,-100,-100,-100,-100,-100,-91,-100,-100,-100,-86,-90,-100,-100,-100,-100,-100,-100,-88,-86,-100,-90,-100,673,124,27
-88,-69,-69,-100,-69,-69,-100,-100,-100,-70,-100,-70,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-69,-69,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-94,-71,-71,-100,-100,-100,-70,-100,-71,-100,-100,-100,-79,-100,-58,-100,-100,-100,-75,-100,-85,-85,-85,-71,-85,-61,-61,-61,-71,-85,-85,-91,-71,-78,-78,-96,-90,-81,-78,-77,-81,-90,-81,-77,-92,-90,-88,-86,-95,-95,-84,-92,-95,-87,-88,-100,-100,-100,-100,-94,-94,-96,-94,-100,-100,-97,-96,-95,-98,-97,-97,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-93,-100,-92,-82,-100,-92,-100,-100,-100,-100,-93,-87,-89,-100,-100,-100,-100,-100,-100,-100,-90,-100,-100,-100,-88,-87,-92,-100,-100,-100,-100,-95,-88,-88,-100,-90,-100,673,124,27
-96,-69,-69,-100,-77,-77,-100,-100,-100,-72,-100,-72,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-69,-77,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-96,-69,-69,-100,-100,-100,-72,-100,-69,-100,-100,-100,-75,-100,-59,-100,-100,-100,-73,-100,-82,-82,-81,-72,-82,-65,-65,-65,-72,-77,-77,-83,-72,-83,-77,-96,-91,-95,-86,-78,-95,-93,-95,-82,-92,-95,-93,-92,-100,-95,-80,-97,-100,-80,-84,-91,-91,-91,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-92,-100,-91,-100,-100,-100,-100,-94,-90,-90,-100,-100,-100,-100,-100,-100,-100,-91,-100,-100,-100,-86,-90,-100,-100,-100,-100,-100,-100,-88,-86,-100,-90,-100,673,124,27
-90,-68,-68,-100,-70,-70,-100,-100,-100,-70,-100,-70,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-68,-70,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-94,-71,-71,-100,-100,-100,-70,-100,-71,-100,-100,-100,-82,-100,-57,-100,-100,-100,-77,-100,-83,-83,-83,-68,-83,-61,-61,-61,-68,-78,-78,-78,-68,-77,-74,-90,-86,-75,-76,-80,-80,-86,-80,-76,-88,-85,-88,-82,-88,-85,-85,-93,-91,-89,-85,-100,-100,-100,-92,-94,-94,-84,-94,-87,-90,-87,-88,-95,-95,-86,-91,-92,-93,-100,-92,-100,-100,-97,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-89,-100,-88,-79,-100,-94,-100,-100,-100,-100,-91,-85,-90,-100,-100,-100,-100,-100,-100,-100,-89,-100,-100,-100,-87,-86,-88,-100,-100,-100,-100,-95,-89,-88,-100,-91,-100,673,141,28
-96,-70,-70,-100,-70,-70,-100,-100,-100,-72,-100,-72,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-70,-71,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-94,-72,-72,-100,-100,-100,-72,-100,-72,-100,-100,-100,-84,-100,-54,-100,-100,-100,-81,-100,-84,-84,-84,-66,-84,-61,-61,-61,-66,-77,-77,-78,-66,-77,-75,-88,-85,-76,-76,-76,-76,-85,-76,-75,-88,-85,-88,-82,-88,-85,-85,-90,-93,-90,-85,-100,-100,-100,-91,-94,-94,-83,-94,-91,-87,-87,-92,-93,-95,-87,-89,-92,-93,-96,-92,-100,-100,-94,-100,-96,-100,-100,-96,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-90,-100,-88,-72,-100,-95,-100,-100,-100,-100,-92,-85,-89,-100,-100,-100,-100,-100,-100,-100,-91,-100,-100,-100,-87,-86,-89,-100,-100,-100,-100,-90,-91,-88,-100,-89,-100,673,141,28
-93,-69,-69,-100,-70,-70,-100,-100,-100,-70,-100,-70,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-69,-71,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-94,-71,-71,-100,-100,-100,-70,-100,-71,-100,-100,-100,-82,-100,-57,-100,-100,-100,-81,-100,-83,-83,-83,-67,-83,-61,-61,-61,-67,-78,-78,-79,-67,-77,-75,-88,-86,-77,-76,-81,-76,-85,-76,-76,-88,-86,-89,-82,-88,-85,-86,-93,-94,-90,-86,-100,-100,-100,-92,-91,-91,-84,-91,-90,-86,-86,-88,-95,-97,-87,-89,-89,-89,-100,-96,-100,-100,-97,-100,-96,-100,-100,-96,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-89,-100,-88,-79,-100,-94,-100,-100,-100,-100,-91,-85,-90,-100,-100,-100,-100,-100,-100,-100,-89,-100,-100,-100,-87,-86,-88,-100,-100,-100,-100,-95,-89,-88,-100,-91,-100,673,141,28
-94,-69,-70,-100,-70,-70,-100,-100,-100,-72,-100,-72,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-70,-70,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-94,-72,-72,-100,-100,-100,-72,-100,-72,-100,-100,-100,-83,-100,-55,-100,-100,-100,-81,-100,-84,-84,-84,-66,-84,-61,-61,-61,-66,-78,-78,-78,-66,-76,-75,-91,-85,-77,-76,-76,-81,-85,-81,-75,-88,-85,-88,-82,-88,-85,-85,-90,-93,-85,-85,-100,-100,-100,-95,-94,-94,-87,-94,-91,-90,-87,-92,-93,-95,-87,-91,-92,-93,-100,-92,-100,-100,-97,-100,-96,-100,-100,-96,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-89,-100,-88,-76,-100,-94,-100,-100,-100,-100,-91,-85,-90,-100,-100,-100,-100,-100,-100,-100,-90,-100,-100,-100,-87,-86,-87,-100,-100,-100,-100,-92,-89,-88,-100,-89,-100,673,141,28
-90,-68,-68,-100,-70,-70,-100,-100,-100,-70,-100,-70,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-68,-70,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-94,-71,-71,-100,-100,-100,-70,-100,-71,-100,-100,-100,-82,-100,-57,-100,-100,-100,-77,-100,-83,-83,-83,-68,-83,-61,-61,-61,-68,-78,-78,-78,-68,-77,-74,-90,-86,-75,-76,-80,-80,-86,-80,-76,-88,-85,-88,-82,-88,-85,-85,-93,-91,-89,-85,-100,-100,-100,-92,-94,-94,-84,-94,-87,-90,-87,-88,-95,-95,-86,-91,-92,-93,-100,-92,-100,-100,-97,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-89,-100,-88,-79,-100,-94,-100,-100,-100,-100,-91,-85,-90,-100,-100,-100,-100,-100,-100,-100,-89,-100,-100,-100,-87,-86,-88,-100,-100,-100,-100,-95,-89,-88,-100,-91,-100,673,141,28
-94,-70,-71,-100,-70,-70,-100,-100,-100,-75,-100,-75,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-71,-70,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-74,-74,-100,-100,-100,-75,-100,-74,-100,-100,-100,-86,-100,-50,-100,-100,-100,-82,-100,-86,-86,-86,-63,-86,-60,-60,-60,-63,-77,-77,-78,-63,-76,-74,-91,-84,-77,-74,-74,-86,-84,-81,-74,-84,-84,-84,-82,-84,-84,-74,-84,-90,-80,-74,-100,-100,-100,-86,-93,-94,-87,-93,-89,-88,-85,-95,-88,-90,-86,-92,-96,-96,-92,-85,-100,-100,-94,-100,-96,-96,-98,-96,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-90,-100,-88,-68,-100,-95,-100,-100,-100,-100,-92,-85,-89,-100,-100,-100,-100,-100,-100,-100,-91,-100,-100,-100,-86,-86,-89,-100,-100,-100,-100,-88,-91,-87,-100,-88,-100,673,141,28
-94,-70,-71,-100,-70,-70,-100,-100,-100,-75,-100,-75,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-71,-70,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-74,-74,-100,-100,-100,-75,-100,-74,-100,-100,-100,-86,-100,-50,-100,-100,-100,-82,-100,-86,-86,-86,-63,-86,-60,-60,-60,-63,-77,-77,-78,-63,-76,-74,-91,-84,-77,-74,-74,-86,-84,-81,-74,-84,-84,-84,-82,-84,-84,-74,-84,-90,-80,-74,-100,-100,-100,-86,-93,-94,-87,-93,-89,-88,-85,-95,-88,-90,-86,-92,-96,-96,-92,-85,-100,-100,-94,-100,-96,-96,-98,-96,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-90,-100,-88,-68,-100,-95,-100,-100,-100,-100,-92,-85,-89,-100,-100,-100,-100,-100,-100,-100,-91,-100,-100,-100,-86,-86,-89,-100,-100,-100,-100,-88,-91,-87,-100,-88,-100,673,158,29
-92,-69,-70,-100,-70,-70,-100,-100,-100,-74,-100,-75,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-70,-70,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-74,-79,-100,-100,-100,-75,-100,-74,-100,-100,-100,-86,-100,-50,-100,-100,-100,-77,-100,-86,-86,-86,-63,-86,-60,-60,-60,-63,-76,-76,-82,-63,-76,-73,-90,-84,-75,-74,-74,-85,-84,-80,-74,-84,-84,-84,-82,-84,-84,-73,-84,-88,-79,-73,-100,-100,-100,-82,-96,-96,-82,-93,-89,-91,-89,-95,-88,-88,-85,-92,-100,-100,-89,-81,-96,-96,-91,-97,-96,-96,-98,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-90,-100,-88,-68,-100,-95,-100,-100,-100,-100,-91,-85,-89,-100,-100,-100,-100,-100,-100,-100,-91,-100,-100,-100,-86,-86,-86,-100,-100,-100,-100,-90,-89,-87,-100,-88,-100,673,158,29
-94,-70,-71,-100,-70,-70,-100,-100,-100,-75,-100,-75,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-71,-70,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-74,-74,-100,-100,-100,-75,-100,-74,-100,-100,-100,-86,-100,-50,-100,-100,-100,-82,-100,-86,-86,-86,-63,-86,-60,-60,-60,-63,-77,-77,-78,-63,-76,-74,-91,-84,-77,-74,-74,-86,-84,-81,-74,-84,-84,-84,-82,-84,-84,-74,-84,-90,-80,-74,-100,-100,-100,-86,-93,-94,-87,-93,-89,-88,-85,-95,-88,-90,-86,-92,-96,-96,-92,-85,-100,-100,-94,-100,-96,-96,-98,-96,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-90,-100,-88,-68,-100,-95,-100,-100,-100,-100,-92,-85,-89,-100,-100,-100,-100,-100,-100,-100,-91,-100,-100,-100,-86,-86,-89,-100,-100,-100,-100,-88,-91,-87,-100,-88,-100,673,158,29
