38:17:c3:1f:0e:12,38:17:c3:1f:0e:11,ea:9e:b4:53:24:54,38:17:c3:1f:0e:02,38:17:c3:1f:0e:01,80:8d:b7:55:39:d2,80:8d:b7:55:39:d1,80:8d:b7:55:35:13,80:8d:b7:55:35:11,80:8d:b7:55:35:12,80:8d:b7:55:35:01,80:8d:b7:55:35:02,80:8d:b7:55:35:03,80:8d:b7:55:39:c2,38:17:c3:1f:01:91,38:17:c3:1f:01:92,38:17:c3:1f:01:82,80:8d:b7:55:25:e3,38:17:c3:1f:01:81,38:17:c3:19:d7:62,38:17:c3:19:d7:72,38:17:c3:19:d7:71,80:8d:b7:55:25:f2,80:8d:b7:55:25:f3,80:8d:b7:55:25:f1,80:8d:b7:55:25:e1,80:8d:b7:55:25:e2,38:17:c3:19:d7:61,44:48:c1:a5:82:21,44:48:c1:a5:82:22,80:8d:b7:55:3a:51,80:8d:b7:55:3a:52,ac:e2:d3:c4:08:e6,38:17:c3:19:55:52,38:17:c3:19:55:51,00:4e:35:df:06:51,00:4e:35:df:06:50,38:17:c3:1e:ff:01,20:a6:cd:50:24:b2,20:a6:cd:50:24:a1,20:a6:cd:50:24:a2,b4:5d:50:e1:92:32,b4:5d:50:e1:92:33,20:a6:cd:50:24:b1,38:17:c3:1e:ff:12,38:17:c3:1f:0e:10,38:17:c3:1f:0e:00,80:8d:b7:55:39:d0,80:8d:b7:55:35:10,38:17:c3:1f:01:90,80:8d:b7:55:35:00,80:8d:b7:55:39:c0,38:17:c3:1f:01:80,80:8d:b7:55:25:e0,38:17:c3:19:d7:70,80:8d:b7:55:25:f0,80:8d:b7:55:3a:40,44:48:c1:a5:82:20,80:8d:b7:55:3a:50,00:4e:35:df:06:52,38:17:c3:19:55:50,38:17:c3:1e:ff:00,20:a6:cd:50:24:b0,b4:5d:50:e1:92:31,38:17:c3:1e:ff:10,b0:be:76:f8:30:5e,80:8d:b7:55:39:c1,44:48:c1:a5:82:31,44:48:c1:a5:82:32,80:8d:b7:55:3a:42,80:8d:b7:55:3a:41,00:4e:35:df:06:40,00:4e:35:df:06:41,38:17:c3:1e:ff:02,44:48:c1:a5:82:30,20:a6:cd:50:24:a0,00:4e:35:df:06:42,38:17:c3:19:45:b0,38:17:c3:19:45:b2,38:17:c3:1e:ff:11,38:17:c3:19:d7:60,b4:5d:50:e1:92:22,38:17:c3:19:45:b1,38:17:c3:19:45:a1,38:17:c3:19:45:a0,b4:5d:50:e1:92:23,38:17:c3:19:45:a2,38:17:c3:19:55:42,38:17:c3:19:55:41,38:17:c3:19:55:40,b4:5d:50:e1:92:21,20:a6:cd:42:0b:e3,b4:5d:50:e1:92:20,b4:5d:50:e1:92:30,a8:bd:27:4c:bd:30,00:4e:35:de:e1:00,00:4e:35:de:e1:11,00:4e:35:de:e1:10,00:4e:35:de:e1:01,00:4e:35:de:e1:12,00:4e:35:de:e1:02,38:17:c3:1f:08:41,44:48:c1:91:95:b2,38:17:c3:1f:08:50,38:17:c3:1f:08:42,38:17:c3:1f:08:40,a8:bd:27:4c:bd:31,38:17:c3:1f:22:21,00:4e:35:de:d7:52,38:17:c3:1f:22:20,00:4e:35:de:d7:53,00:4e:35:de:d7:51,00:4e:35:de:d7:50,00:4e:35:de:d7:40,38:17:c3:1f:22:30,38:17:c3:1f:22:22,a8:bd:27:4c:bd:21,38:17:c3:19:71:90,a8:bd:27:4c:bd:20,a8:bd:27:4c:bd:32,38:17:c3:19:71:80,38:17:c3:19:71:82,38:17:c3:19:71:81,a8:bd:27:4c:bd:22,38:17:c3:19:71:92,00:4e:35:de:d7:43,38:17:c3:1f:22:32,38:17:c3:1f:08:52,38:17:c3:1f:08:51,38:17:c3:1f:22:31,38:17:c3:1e:fc:b0,38:17:c3:1e:fc:a1,00:4e:35:df:0e:00,00:4e:35:df:0e:02,38:17:c3:1e:fc:a2,38:17:c3:1e:fc:a0,00:4e:35:df:0e:12,00:4e:35:df:0e:10,00:4e:35:df:0e:11,38:17:c3:1e:fc:b1,38:17:c3:1e:fc:b2,00:4e:35:df:0e:01,64:e5:99:c3:13:3c,38:17:c3:24:58:a2,38:17:c3:24:58:b0,38:17:c3:24:58:a1,38:17:c3:24:58:a0,38:17:c3:1b:08:b0,38:17:c3:24:4f:10,00:4e:35:de:d7:42,00:4e:35:de:d7:41,38:17:c3:1f:0f:92,38:17:c3:24:4f:11,20:a6:cd:42:0b:f0,68:ff:7b:e4:af:39,38:17:c3:1f:09:90,38:17:c3:24:4f:00,b4:5d:50:e1:96:53,38:17:c3:1f:00:b0,38:17:c3:1b:08:b2,38:17:c3:1f:0f:91,38:17:c3:24:58:b2,38:17:c3:24:4f:02,38:17:c3:1f:09:92,38:17:c3:1b:08:b1,00:4e:35:df:27:12,68:ff:7b:e4:af:38,38:17:c3:19:71:91,38:17:c3:1f:09:91,38:17:c3:1f:09:83,b4:5d:50:e1:96:43,38:17:c3:24:4f:12,b4:5d:50:e1:96:51,38:17:c3:1f:0f:90,38:17:c3:24:4f:01,38:17:c3:24:58:b1,38:17:c3:1f:09:93,20:a6:cd:42:0b:f3,44:48:c1:91:95:b3,b4:5d:50:e1:96:50,b4:5d:50:e1:96:52,0a:05:a7:e3:d9:82,9e:2b:77:8e:45:c7,38:17:c3:1f:00:b2,44:48:c1:91:95:b1,38:17:c3:1f:00:b1,80:8d:b7:55:4d:10,44:48:c1:91:95:b0,x,y,label
-81,-81,-70,-79,-82,-67,-67,-79,-79,-79,-70,-71,-70,-63,-100,-100,-100,-72,-100,-94,-97,-99,-77,-77,-77,-73,-73,-88,-66,-66,-73,-73,-85,-74,-74,-76,-75,-100,-100,-100,-100,-97,-88,-100,-100,-81,-88,-67,-79,-100,-71,-64,-100,-74,-93,-77,-59,-66,-73,-75,-74,-100,-99,-87,-100,-63,-64,-69,-69,-60,-59,-71,-72,-100,-69,-100,-71,-99,-100,-100,-84,-96,-100,-100,-100,-91,-100,-87,-87,-79,-100,-100,-100,-97,-86,-80,-85,-85,-80,-85,-80,-100,-100,-98,-100,-100,-86,-97,-93,-92,-95,-99,-98,-100,-99,-97,-96,-100,-97,-89,-86,-89,-91,-97,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-79,-100,-100,-87,-100,-100,-100,-100,-100,-100,-100,-100,-84,-86,-100,-100,-96,-100,-85,-100,-100,-100,-100,-100,-100,-85,-86,-100,-82,-100,-100,-100,-100,-100,545.0,487.1999999999998,16.0
-79,-79,-70,-90,-83,-68,-68,-77,-77,-77,-77,-77,-71,-56,-100,-100,-100,-73,-100,-92,-92,-100,-84,-84,-90,-73,-78,-100,-57,-57,-73,-73,-97,-76,-76,-77,-77,-100,-100,-100,-100,-82,-83,-100,-100,-80,-83,-68,-77,-100,-77,-56,-100,-89,-93,-84,-66,-56,-73,-77,-75,-100,-100,-82,-100,-68,-56,-59,-59,-66,-66,-72,-72,-100,-59,-100,-72,-100,-100,-100,-100,-88,-100,-100,-100,-88,-100,-95,-96,-96,-92,-100,-95,-82,-95,-84,-86,-88,-88,-85,-80,-100,-100,-100,-100,-100,-92,-97,-89,-100,-90,-95,-90,-100,-100,-97,-94,-96,-94,-94,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-79,-100,-100,-87,-100,-100,-100,-100,-100,-100,-100,-100,-86,-86,-100,-100,-91,-100,-84,-100,-100,-100,-89,-100,-90,-88,-83,-100,-85,-100,-90,-100,-100,-89,545.0,487.1999999999998,16.0
-79,-79,-70,-90,-83,-68,-68,-77,-77,-77,-77,-77,-71,-56,-100,-100,-100,-73,-100,-92,-92,-100,-84,-84,-90,-73,-78,-100,-57,-57,-73,-73,-97,-76,-76,-77,-77,-100,-100,-100,-100,-82,-83,-100,-100,-80,-83,-68,-77,-100,-77,-56,-100,-89,-93,-84,-66,-56,-73,-77,-75,-100,-100,-82,-100,-68,-56,-59,-59,-66,-66,-72,-72,-100,-59,-100,-72,-100,-100,-100,-100,-88,-100,-100,-100,-88,-100,-95,-96,-96,-92,-100,-95,-82,-95,-84,-86,-88,-88,-85,-80,-100,-100,-100,-100,-100,-92,-97,-89,-100,-90,-95,-90,-100,-100,-97,-94,-96,-94,-94,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-79,-100,-100,-87,-100,-100,-100,-100,-100,-100,-100,-100,-86,-86,-100,-100,-91,-100,-84,-100,-100,-100,-89,-100,-90,-88,-83,-100,-85,-100,-90,-100,-100,-89,545.0,487.1999999999998,16.0
-79,-79,-70,-90,-83,-68,-68,-77,-77,-77,-77,-77,-71,-56,-100,-100,-100,-73,-100,-92,-92,-100,-84,-84,-90,-73,-78,-100,-57,-57,-73,-73,-97,-76,-76,-77,-77,-100,-100,-100,-100,-82,-83,-100,-100,-80,-83,-68,-77,-100,-77,-56,-100,-89,-93,-84,-66,-56,-73,-77,-75,-100,-100,-82,-100,-68,-56,-59,-59,-66,-66,-72,-72,-100,-59,-100,-72,-100,-100,-100,-100,-88,-100,-100,-100,-88,-100,-95,-96,-96,-92,-100,-95,-82,-95,-84,-86,-88,-88,-85,-80,-100,-100,-100,-100,-100,-92,-97,-89,-100,-90,-95,-90,-100,-100,-97,-94,-96,-94,-94,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-79,-100,-100,-87,-100,-100,-100,-100,-100,-100,-100,-100,-86,-86,-100,-100,-91,-100,-84,-100,-100,-100,-89,-100,-90,-88,-83,-100,-85,-100,-90,-100,-100,-89,545.0,487.1999999999998,16.0
-80,-80,-69,-81,-81,-67,-67,-78,-78,-78,-71,-71,-70,-61,-100,-100,-100,-72,-100,-92,-95,-97,-79,-79,-80,-73,-74,-91,-64,-64,-71,-71,-89,-75,-75,-76,-76,-100,-100,-100,-100,-91,-86,-100,-100,-81,-85,-67,-78,-100,-71,-61,-100,-79,-93,-79,-62,-64,-71,-76,-74,-100,-99,-86,-100,-64,-61,-67,-67,-62,-61,-71,-72,-100,-67,-100,-71,-99,-100,-100,-88,-95,-100,-100,-100,-92,-100,-87,-87,-83,-97,-100,-98,-92,-88,-82,-85,-85,-82,-85,-81,-99,-100,-98,-100,-99,-88,-95,-91,-93,-93,-98,-96,-100,-98,-94,-96,-98,-97,-90,-90,-91,-93,-98,-99,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-79,-100,-100,-87,-100,-100,-100,-100,-100,-100,-100,-100,-84,-86,-100,-100,-95,-100,-84,-100,-100,-100,-97,-100,-98,-85,-85,-100,-84,-100,-100,-100,-100,-100,545.0,487.1999999999998,16.0
-79,-79,-70,-90,-83,-68,-68,-77,-77,-77,-77,-77,-71,-56,-100,-100,-100,-73,-100,-92,-92,-100,-84,-84,-90,-73,-78,-100,-57,-57,-73,-73,-97,-76,-76,-77,-77,-100,-100,-100,-100,-82,-83,-100,-100,-80,-83,-68,-77,-100,-77,-56,-100,-89,-93,-84,-66,-56,-73,-77,-75,-100,-100,-82,-100,-68,-56,-59,-59,-66,-66,-72,-72,-100,-59,-100,-72,-100,-100,-100,-100,-88,-100,-100,-100,-88,-100,-95,-96,-96,-92,-100,-95,-82,-95,-84,-86,-88,-88,-85,-80,-100,-100,-100,-100,-100,-92,-97,-89,-100,-90,-95,-90,-100,-100,-97,-94,-96,-94,-94,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-79,-100,-100,-87,-100,-100,-100,-100,-100,-100,-100,-100,-86,-86,-100,-100,-91,-100,-84,-100,-100,-100,-89,-100,-90,-88,-83,-100,-85,-100,-90,-100,-100,-89,545.0,487.1999999999998,16.0
-81,-81,-70,-79,-82,-67,-67,-79,-79,-79,-70,-71,-70,-63,-100,-100,-100,-72,-100,-94,-97,-99,-77,-77,-77,-73,-73,-88,-66,-66,-73,-73,-85,-74,-74,-76,-75,-100,-100,-100,-100,-97,-88,-100,-100,-81,-88,-67,-79,-100,-71,-64,-100,-74,-93,-77,-59,-66,-73,-75,-74,-100,-99,-87,-100,-63,-64,-69,-69,-60,-59,-71,-72,-100,-69,-100,-71,-99,-100,-100,-84,-96,-100,-100,-100,-91,-100,-87,-87,-79,-100,-100,-100,-97,-86,-80,-85,-85,-80,-85,-80,-100,-100,-98,-100,-100,-86,-97,-93,-92,-95,-99,-98,-100,-99,-97,-96,-100,-97,-89,-86,-89,-91,-97,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-79,-100,-100,-87,-100,-100,-100,-100,-100,-100,-100,-100,-84,-86,-100,-100,-96,-100,-85,-100,-100,-100,-100,-100,-100,-85,-86,-100,-82,-100,-100,-100,-100,-100,545.0,501.3999999999998,17.0
-80,-81,-70,-79,-81,-66,-66,-79,-79,-79,-70,-70,-70,-62,-100,-100,-100,-72,-100,-93,-96,-97,-78,-78,-78,-73,-73,-88,-66,-66,-72,-72,-87,-74,-74,-76,-76,-100,-100,-100,-100,-95,-88,-100,-100,-81,-86,-66,-79,-100,-70,-63,-100,-75,-93,-77,-60,-66,-72,-76,-74,-100,-99,-87,-100,-63,-63,-69,-69,-61,-60,-70,-72,-100,-69,-100,-71,-99,-100,-100,-84,-97,-100,-100,-100,-93,-100,-85,-86,-79,-99,-100,-99,-95,-86,-81,-85,-85,-81,-85,-81,-99,-100,-98,-100,-99,-87,-95,-92,-92,-94,-99,-98,-100,-98,-94,-97,-99,-98,-89,-87,-89,-91,-98,-99,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-79,-100,-100,-87,-100,-100,-100,-100,-100,-100,-100,-100,-84,-86,-100,-100,-96,-100,-84,-100,-100,-100,-100,-100,-100,-84,-85,-100,-84,-100,-100,-100,-100,-100,545.0,501.3999999999998,17.0
-80,-81,-70,-79,-81,-66,-66,-79,-79,-79,-70,-70,-70,-62,-100,-100,-100,-72,-100,-93,-96,-97,-78,-78,-78,-73,-73,-88,-66,-66,-72,-72,-87,-74,-74,-76,-76,-100,-100,-100,-100,-95,-88,-100,-100,-81,-86,-66,-79,-100,-70,-63,-100,-75,-93,-77,-60,-66,-72,-76,-74,-100,-99,-87,-100,-63,-63,-69,-69,-61,-60,-70,-72,-100,-69,-100,-71,-99,-100,-100,-84,-97,-100,-100,-100,-93,-100,-85,-86,-79,-99,-100,-99,-95,-86,-81,-85,-85,-81,-85,-81,-99,-100,-98,-100,-99,-87,-95,-92,-92,-94,-99,-98,-100,-98,-94,-97,-99,-98,-89,-87,-89,-91,-98,-99,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-79,-100,-100,-87,-100,-100,-100,-100,-100,-100,-100,-100,-84,-86,-100,-100,-96,-100,-84,-100,-100,-100,-100,-100,-100,-84,-85,-100,-84,-100,-100,-100,-100,-100,545.0,501.3999999999998,17.0
-80,-81,-69,-79,-81,-66,-66,-79,-79,-79,-70,-70,-69,-62,-100,-100,-100,-72,-100,-93,-96,-96,-78,-78,-78,-73,-73,-89,-66,-66,-70,-70,-89,-74,-74,-76,-76,-100,-100,-100,-100,-93,-87,-100,-100,-81,-84,-66,-79,-100,-70,-62,-100,-77,-94,-78,-61,-66,-70,-76,-74,-100,-98,-87,-100,-63,-62,-69,-69,-61,-61,-70,-73,-100,-69,-100,-71,-98,-100,-100,-85,-97,-100,-100,-100,-94,-100,-84,-84,-80,-99,-100,-99,-93,-87,-82,-84,-85,-81,-85,-81,-99,-100,-98,-100,-99,-87,-93,-91,-91,-93,-98,-97,-100,-97,-91,-97,-99,-98,-89,-88,-89,-91,-98,-99,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-79,-100,-100,-86,-100,-100,-100,-100,-100,-100,-100,-100,-84,-86,-100,-100,-96,-100,-84,-100,-100,-100,-100,-100,-100,-84,-85,-100,-84,-100,-100,-100,-100,-100,545.0,501.3999999999998,17.0
-81,-81,-70,-78,-81,-66,-66,-79,-79,-79,-71,-71,-72,-63,-100,-100,-100,-72,-100,-93,-96,-98,-77,-77,-77,-73,-74,-87,-66,-65,-73,-73,-84,-74,-74,-76,-75,-100,-100,-100,-100,-98,-88,-100,-100,-82,-88,-66,-79,-100,-71,-65,-100,-73,-93,-77,-59,-65,-73,-75,-74,-100,-100,-88,-100,-62,-64,-69,-69,-60,-59,-71,-71,-100,-69,-100,-71,-99,-100,-100,-82,-95,-100,-100,-100,-92,-100,-87,-86,-78,-98,-100,-98,-99,-86,-79,-85,-85,-80,-85,-80,-98,-100,-98,-100,-98,-88,-97,-92,-95,-95,-100,-98,-100,-100,-98,-97,-98,-97,-89,-85,-89,-92,-97,-99,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-79,-100,-100,-87,-100,-100,-100,-100,-100,-100,-100,-100,-84,-86,-100,-100,-96,-100,-85,-100,-100,-100,-100,-100,-100,-85,-86,-100,-83,-100,-100,-100,-100,-100,545.0,501.3999999999998,17.0
-80,-81,-70,-79,-81,-66,-66,-79,-79,-79,-70,-70,-70,-62,-100,-100,-100,-72,-100,-93,-96,-97,-78,-78,-78,-73,-73,-88,-66,-66,-72,-72,-87,-74,-74,-76,-76,-100,-100,-100,-100,-95,-88,-100,-100,-81,-86,-66,-79,-100,-70,-63,-100,-75,-93,-77,-60,-66,-72,-76,-74,-100,-99,-87,-100,-63,-63,-69,-69,-61,-60,-70,-72,-100,-69,-100,-71,-99,-100,-100,-84,-97,-100,-100,-100,-93,-100,-85,-86,-79,-99,-100,-99,-95,-86,-81,-85,-85,-81,-85,-81,-99,-100,-98,-100,-99,-87,-95,-92,-92,-94,-99,-98,-100,-98,-94,-97,-99,-98,-89,-87,-89,-91,-98,-99,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-79,-100,-100,-87,-100,-100,-100,-100,-100,-100,-100,-100,-84,-86,-100,-100,-96,-100,-84,-100,-100,-100,-100,-100,-100,-84,-85,-100,-84,-100,-100,-100,-100,-100,545.0,501.3999999999998,17.0
-80,-81,-70,-79,-81,-66,-66,-79,-79,-79,-70,-71,-70,-62,-100,-100,-100,-72,-100,-92,-96,-97,-77,-78,-77,-73,-73,-88,-66,-66,-72,-72,-86,-74,-74,-76,-76,-100,-100,-100,-100,-95,-88,-100,-100,-81,-87,-66,-79,-100,-71,-65,-100,-75,-93,-77,-60,-66,-72,-76,-74,-100,-99,-87,-100,-62,-63,-69,-69,-61,-60,-70,-71,-100,-69,-100,-71,-98,-100,-100,-83,-95,-100,-100,-100,-94,-100,-84,-84,-78,-97,-100,-97,-96,-86,-80,-85,-85,-80,-85,-80,-98,-100,-98,-100,-98,-88,-95,-92,-94,-93,-100,-98,-100,-98,-95,-98,-98,-98,-89,-86,-89,-92,-98,-98,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-79,-100,-100,-87,-100,-100,-100,-100,-100,-100,-100,-100,-84,-86,-100,-100,-96,-100,-84,-100,-100,-100,-100,-100,-100,-84,-85,-100,-84,-100,-100,-100,-100,-100,545.0,515.5999999999998,18.0
-81,-82,-71,-79,-83,-67,-67,-79,-79,-79,-71,-72,-71,-64,-100,-100,-100,-73,-100,-95,-97,-100,-77,-77,-77,-73,-73,-87,-67,-66,-75,-75,-83,-74,-74,-76,-75,-100,-100,-100,-100,-100,-89,-100,-100,-82,-91,-67,-79,-100,-72,-65,-100,-73,-93,-77,-59,-66,-75,-75,-74,-100,-100,-88,-100,-63,-65,-69,-69,-60,-59,-71,-71,-100,-69,-100,-71,-100,-100,-100,-83,-96,-100,-100,-100,-90,-100,-89,-89,-79,-100,-100,-100,-100,-86,-80,-86,-86,-80,-86,-80,-100,-100,-98,-100,-100,-86,-100,-94,-94,-96,-100,-100,-100,-100,-100,-97,-100,-97,-89,-85,-89,-92,-97,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-79,-100,-100,-88,-100,-100,-100,-100,-100,-100,-100,-100,-84,-87,-100,-100,-96,-100,-86,-100,-100,-100,-100,-100,-100,-86,-87,-100,-82,-100,-100,-100,-100,-100,545.0,515.5999999999998,18.0
-81,-82,-71,-79,-83,-67,-67,-79,-79,-79,-71,-72,-71,-64,-100,-100,-100,-73,-100,-95,-97,-100,-77,-77,-77,-73,-73,-87,-67,-66,-75,-75,-83,-74,-74,-76,-75,-100,-100,-100,-100,-100,-89,-100,-100,-82,-91,-67,-79,-100,-72,-65,-100,-73,-93,-77,-59,-66,-75,-75,-74,-100,-100,-88,-100,-63,-65,-69,-69,-60,-59,-71,-71,-100,-69,-100,-71,-100,-100,-100,-83,-96,-100,-100,-100,-90,-100,-89,-89,-79,-100,-100,-100,-100,-86,-80,-86,-86,-80,-86,-80,-100,-100,-98,-100,-100,-86,-100,-94,-94,-96,-100,-100,-100,-100,-100,-97,-100,-97,-89,-85,-89,-92,-97,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-79,-100,-100,-88,-100,-100,-100,-100,-100,-100,-100,-100,-84,-87,-100,-100,-96,-100,-86,-100,-100,-100,-100,-100,-100,-86,-87,-100,-82,-100,-100,-100,-100,-100,545.0,515.5999999999998,18.0
-80,-81,-69,-79,-80,-66,-66,-79,-79,-79,-70,-70,-69,-62,-100,-100,-100,-72,-100,-93,-96,-96,-78,-78,-78,-73,-73,-90,-66,-66,-70,-70,-88,-74,-74,-76,-76,-100,-100,-100,-100,-93,-87,-100,-100,-81,-85,-66,-79,-100,-70,-64,-100,-77,-94,-78,-61,-66,-70,-76,-74,-100,-98,-87,-100,-63,-62,-69,-69,-61,-60,-70,-73,-100,-69,-100,-71,-98,-100,-100,-85,-97,-100,-100,-100,-94,-100,-83,-83,-79,-98,-100,-98,-93,-87,-81,-84,-85,-81,-85,-81,-99,-100,-98,-100,-99,-88,-92,-91,-92,-93,-98,-96,-100,-98,-91,-97,-99,-98,-89,-88,-89,-91,-98,-99,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-79,-100,-100,-86,-100,-100,-100,-100,-100,-100,-100,-100,-84,-86,-100,-100,-96,-100,-84,-100,-100,-100,-100,-100,-100,-84,-85,-100,-84,-100,-100,-100,-100,-100,545.0,515.5999999999998,18.0
-81,-82,-71,-79,-83,-67,-67,-79,-79,-79,-72,-72,-72,-65,-100,-100,-100,-73,-100,-95,-95,-98,-77,-77,-77,-73,-73,-89,-67,-66,-74,-74,-83,-74,-74,-75,-74,-100,-100,-100,-100,-100,-90,-100,-100,-83,-89,-67,-79,-100,-73,-66,-100,-73,-92,-77,-59,-69,-74,-74,-74,-100,-100,-89,-100,-63,-66,-70,-70,-60,-59,-70,-70,-100,-70,-100,-70,-100,-100,-100,-84,-96,-100,-100,-100,-92,-100,-85,-85,-77,-100,-100,-100,-100,-85,-80,-86,-86,-80,-85,-79,-99,-100,-96,-99,-99,-85,-99,-94,-94,-96,-100,-100,-100,-99,-99,-96,-99,-97,-88,-88,-91,-93,-97,-100,-100,-100,-98,-99,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-78,-100,-100,-88,-100,-100,-100,-100,-100,-100,-100,-100,-84,-87,-100,-100,-96,-100,-88,-100,-100,-100,-100,-100,-100,-88,-89,-100,-82,-100,-100,-100,-100,-100,545.0,515.5999999999998,18.0
-81,-82,-71,-79,-83,-67,-67,-79,-79,-79,-72,-72,-72,-65,-100,-100,-100,-73,-100,-95,-95,-98,-77,-77,-77,-73,-73,-89,-67,-66,-74,-74,-83,-74,-74,-75,-74,-100,-100,-100,-100,-100,-90,-100,-100,-83,-89,-67,-79,-100,-73,-66,-100,-73,-92,-77,-59,-69,-74,-74,-74,-100,-100,-89,-100,-63,-66,-70,-70,-60,-59,-70,-70,-100,-70,-100,-70,-100,-100,-100,-84,-96,-100,-100,-100,-92,-100,-85,-85,-77,-100,-100,-100,-100,-85,-80,-86,-86,-80,-85,-79,-99,-100,-96,-99,-99,-85,-99,-94,-94,-96,-100,-100,-100,-99,-99,-96,-99,-97,-88,-88,-91,-93,-97,-100,-100,-100,-98,-99,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-78,-100,-100,-88,-100,-100,-100,-100,-100,-100,-100,-100,-84,-87,-100,-100,-96,-100,-88,-100,-100,-100,-100,-100,-100,-88,-89,-100,-82,-100,-100,-100,-100,-100,545.0,515.5999999999998,18.0
-81,-82,-71,-79,-83,-67,-67,-79,-79,-79,-71,-72,-71,-64,-100,-100,-100,-73,-100,-95,-97,-100,-77,-77,-77,-73,-73,-87,-67,-66,-75,-75,-83,-74,-74,-76,-75,-100,-100,-100,-100,-100,-89,-100,-100,-82,-91,-67,-79,-100,-72,-65,-100,-73,-93,-77,-59,-66,-75,-75,-74,-100,-100,-88,-100,-63,-65,-69,-69,-60,-59,-71,-71,-100,-69,-100,-71,-100,-100,-100,-83,-96,-100,-100,-100,-90,-100,-89,-89,-79,-100,-100,-100,-100,-86,-80,-86,-86,-80,-86,-80,-100,-100,-98,-100,-100,-86,-100,-94,-94,-96,-100,-100,-100,-100,-100,-97,-100,-97,-89,-85,-89,-92,-97,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-79,-100,-100,-88,-100,-100,-100,-100,-100,-100,-100,-100,-84,-87,-100,-100,-96,-100,-86,-100,-100,-100,-100,-100,-100,-86,-87,-100,-82,-100,-100,-100,-100,-100,545.0,529.7999999999998,19.0
