68:ff:7b:e4:af:38,38:17:c3:1e:ff:11,38:17:c3:1e:ff:12,80:8d:b7:55:25:f2,80:8d:b7:55:25:f1,80:8d:b7:55:35:11,80:8d:b7:55:35:13,80:8d:b7:55:35:12,80:8d:b7:55:25:f3,38:17:c3:1f:22:31,38:17:c3:1f:22:32,80:8d:b7:55:3a:51,80:8d:b7:55:29:d2,80:8d:b7:55:3a:52,38:17:c3:19:d7:72,38:17:c3:19:d7:71,80:8d:b7:55:29:d1,ac:e2:d3:c4:08:e6,80:8d:b7:55:25:e3,80:8d:b7:55:35:01,80:8d:b7:55:35:03,b0:be:76:f8:30:5e,38:17:c3:19:45:b2,38:17:c3:19:45:b1,ea:9e:b4:53:24:54,38:17:c3:1e:ff:10,80:8d:b7:55:25:f0,80:8d:b7:55:35:10,38:17:c3:1f:22:30,80:8d:b7:55:3a:50,38:17:c3:19:d7:70,80:8d:b7:55:29:d0,38:17:c3:19:45:b0,20:a6:cd:50:24:b0,00:4e:35:de:e1:12,38:17:c3:19:71:91,20:a6:cd:50:24:a1,20:a6:cd:50:24:a2,38:17:c3:19:71:92,20:a6:cd:50:24:a0,38:17:c3:19:71:90,38:17:c3:19:d7:62,38:17:c3:1f:00:b2,38:17:c3:1f:0e:11,38:17:c3:1f:00:b0,80:8d:b7:55:29:c1,80:8d:b7:55:29:c2,38:17:c3:19:d7:61,68:ff:7b:e4:af:39,38:17:c3:1e:ff:00,38:17:c3:19:d7:60,66:2a:2f:53:7c:99,38:17:c3:1e:ff:01,38:17:c3:1e:ff:02,80:8d:b7:55:35:02,38:17:c3:1f:00:b1,80:8d:b7:55:35:00,38:17:c3:1f:0e:10,00:4e:35:df:06:42,80:8d:b7:55:39:c1,38:17:c3:1f:22:22,38:17:c3:1f:0e:12,80:8d:b7:55:39:d1,38:17:c3:1f:22:21,80:8d:b7:55:3a:41,80:8d:b7:55:39:d2,20:a6:cd:50:24:b1,20:a6:cd:50:24:b2,38:17:c3:19:45:a2,80:8d:b7:55:29:c0,80:8d:b7:55:25:e0,80:8d:b7:55:39:d0,00:4e:35:df:06:52,80:8d:b7:55:3a:42,80:8d:b7:55:39:c2,00:4e:35:df:06:41,00:4e:35:de:e1:10,80:8d:b7:55:3a:40,80:8d:b7:55:39:c0,20:a6:cd:42:0b:e3,38:17:c3:1f:0e:00,38:17:c3:1f:00:a1,38:17:c3:1f:00:a2,38:17:c3:19:45:a1,80:8d:b7:55:4d:11,80:8d:b7:55:4d:12,b4:5d:50:e1:92:23,38:17:c3:1f:00:a0,80:8d:b7:55:4d:00,80:8d:b7:55:4d:10,38:17:c3:19:45:a0,00:4e:35:de:e1:11,80:8d:b7:55:25:e1,80:8d:b7:55:25:e2,80:8d:b7:55:4d:02,00:4e:35:df:06:40,38:17:c3:1f:0e:02,80:8d:b7:55:4d:01,38:17:c3:1f:22:20,00:4e:35:df:06:51,c4:04:15:44:c9:4a,38:17:c3:19:71:82,38:17:c3:19:71:80,00:4e:35:de:e1:02,38:17:c3:1f:0e:01,00:4e:35:df:06:50,20:a6:cd:42:0b:e1,20:a6:cd:42:0b:e2,20:a6:cd:42:0b:e0,00:4e:35:de:e1:01,38:17:c3:19:71:81,38:17:c3:1f:09:83,38:17:c3:19:36:30,20:a6:cd:42:0a:c3,38:17:c3:1f:09:93,38:17:c3:1f:09:90,38:17:c3:19:36:32,38:17:c3:19:36:31,20:a6:cd:42:0b:f2,20:a6:cd:42:0b:f1,20:a6:cd:42:0b:f3,38:17:c3:1f:09:80,38:17:c3:19:36:20,38:17:c3:1f:09:81,38:17:c3:1f:09:82,a8:bd:27:4c:aa:83,20:a6:cd:42:0b:f0,38:17:c3:1f:14:11,38:17:c3:1f:14:10,38:17:c3:1f:14:12,3a:e8:29:51:44:8d,f6:c1:14:6a:47:21,a8:bd:27:4c:aa:81,38:17:c3:1f:14:01,38:17:c3:1f:14:02,38:17:c3:1f:14:00,a8:bd:27:4c:aa:82,a8:bd:27:4c:aa:90,a8:bd:27:4c:aa:80,a8:bd:27:4c:aa:93,a8:bd:27:4c:aa:91,a8:bd:27:4c:aa:92,bc:a5:11:06:5c:34,f4:c1:14:69:47:24,20:a6:cd:42:0a:d3,20:a6:cd:42:0a:d2,38:17:c3:1f:09:91,38:17:c3:1f:09:92,f6:c1:14:6a:47:27,b4:5d:50:e1:96:43,22:ad:56:24:6b:8b,44:48:c1:91:d0:04,44:48:c1:91:d0:11,44:48:c1:91:d0:14,44:48:c1:91:d0:12,44:48:c1:91:d0:10,44:48:c1:91:d0:01,44:48:c1:91:d0:00,20:a6:cd:42:0a:c0,20:a6:cd:42:0a:c1,20:a6:cd:42:0a:c2,38:17:c3:24:47:50,20:a6:cd:42:0a:d0,20:a6:cd:42:0a:d1,44:48:c1:91:d0:02,b4:5d:50:e1:96:53,b4:5d:50:e1:96:50,b4:5d:50:e1:96:41,b4:5d:50:e1:96:40,b4:5d:50:e1:96:42,f6:c1:14:6a:47:25,44:48:c1:91:95:a3,b4:5d:50:e1:96:51,38:17:c3:24:47:52,f0:ab:54:14:10:2c,38:17:c3:1f:19:f0,02:6a:e3:8b:03:c9,b4:5d:50:e1:96:52,38:17:c3:1f:19:f2,38:17:c3:24:47:51,44:48:c1:91:95:b0,44:48:c1:91:95:b1,44:48:c1:91:95:b3,44:48:c1:91:95:b2,38:17:c3:1f:19:f1,44:48:c1:91:95:a2,38:17:c3:1f:19:d0,38:17:c3:1f:19:d2,38:17:c3:1f:19:d1,38:17:c3:22:61:82,38:17:c3:1f:19:e0,00:4e:35:de:d7:43,44:48:c1:91:95:a1,20:a6:cd:42:13:f0,44:48:c1:91:95:a0,20:a6:cd:42:13:f1,38:17:c3:22:5e:f0,38:17:c3:1f:19:c0,44:48:c1:91:aa:30,20:a6:cd:42:13:e2,38:17:c3:1a:cf:d0,b6:e6:2d:69:d5:58,20:a6:cd:42:13:f2,x,y,label
-100,-89,-88,-83,-83,-85,-84,-84,-83,-100,-100,-81,-100,-81,-68,-67,-100,-60,-100,-80,-81,-87,-70,-71,-85,-89,-83,-84,-100,-81,-66,-100,-71,-100,-100,-100,-100,-100,-100,-100,-100,-69,-63,-100,-63,-100,-100,-69,-81,-100,-69,-81,-85,-86,-80,-62,-81,-100,-100,-83,-100,-100,-100,-100,-82,-100,-100,-100,-71,-100,-100,-100,-100,-82,-100,-100,-100,-82,-100,-65,-100,-70,-69,-71,-100,-100,-100,-70,-100,-100,-71,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-63,-63,-61,-100,-100,-85,-88,-100,-100,-100,-85,-85,-63,-63,-63,-100,-100,-100,-100,-82,-63,-81,-82,-81,-100,-100,-100,-100,-100,-100,-100,-89,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,639,124,25
-88,-87,-87,-78,-79,-81,-81,-82,-78,-100,-100,-80,-100,-80,-68,-67,-100,-61,-79,-80,-79,-87,-69,-69,-85,-87,-78,-81,-100,-81,-68,-100,-70,-100,-100,-83,-100,-100,-83,-100,-83,-63,-73,-100,-73,-100,-100,-63,-81,-100,-63,-83,-85,-86,-80,-73,-81,-100,-100,-83,-100,-100,-100,-100,-80,-100,-100,-100,-66,-100,-100,-89,-88,-82,-100,-100,-100,-83,-100,-65,-100,-69,-69,-66,-100,-100,-100,-69,-100,-100,-67,-100,-79,-79,-100,-100,-100,-100,-100,-100,-100,-82,-83,-100,-100,-100,-63,-62,-61,-100,-81,-85,-88,-100,-90,-100,-85,-85,-77,-78,-78,-100,-100,-100,-100,-82,-78,-81,-82,-81,-100,-100,-85,-82,-81,-81,-85,-89,-85,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,656,124,26
-88,-88,-88,-78,-78,-82,-82,-82,-78,-100,-100,-80,-100,-81,-72,-72,-100,-58,-79,-80,-88,-87,-69,-69,-85,-88,-78,-82,-100,-80,-72,-100,-69,-100,-100,-83,-100,-100,-83,-100,-83,-63,-69,-100,-69,-100,-100,-63,-100,-100,-63,-83,-85,-86,-79,-69,-82,-100,-100,-83,-100,-100,-100,-100,-80,-100,-100,-100,-68,-100,-100,-89,-88,-82,-100,-100,-100,-83,-100,-64,-100,-68,-69,-69,-100,-100,-100,-69,-100,-100,-68,-100,-79,-79,-100,-100,-100,-100,-100,-100,-100,-82,-83,-100,-100,-100,-63,-62,-62,-100,-81,-85,-86,-100,-90,-100,-85,-85,-75,-75,-75,-100,-100,-100,-100,-86,-75,-81,-82,-81,-100,-100,-85,-82,-81,-81,-85,-89,-85,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,656,124,26
-88,-87,-88,-78,-78,-82,-82,-82,-78,-100,-100,-86,-100,-86,-73,-73,-100,-60,-79,-80,-77,-86,-69,-69,-82,-87,-78,-83,-100,-87,-70,-100,-69,-100,-100,-83,-100,-100,-83,-100,-83,-66,-70,-100,-70,-100,-100,-66,-100,-100,-65,-79,-87,-85,-80,-70,-82,-100,-100,-85,-100,-100,-100,-100,-82,-100,-100,-100,-67,-100,-100,-89,-88,-81,-100,-100,-100,-83,-100,-63,-100,-68,-71,-68,-100,-100,-100,-69,-100,-100,-67,-100,-79,-79,-100,-100,-100,-100,-100,-100,-100,-82,-83,-100,-100,-100,-62,-61,-63,-100,-81,-87,-85,-100,-90,-100,-85,-85,-74,-74,-74,-100,-100,-100,-100,-86,-73,-100,-100,-100,-100,-100,-85,-82,-81,-81,-85,-88,-85,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,656,124,26
-100,-88,-88,-79,-79,-82,-81,-81,-79,-100,-100,-84,-100,-84,-72,-72,-100,-62,-75,-81,-80,-82,-69,-69,-83,-89,-79,-81,-100,-84,-68,-100,-69,-100,-100,-83,-100,-100,-83,-100,-83,-62,-68,-100,-68,-100,-100,-62,-100,-100,-66,-82,-87,-85,-80,-68,-82,-100,-100,-85,-100,-100,-100,-100,-81,-100,-100,-100,-67,-100,-100,-89,-100,-81,-100,-100,-100,-80,-100,-66,-100,-68,-68,-68,-100,-100,-100,-69,-100,-100,-68,-100,-100,-78,-100,-100,-100,-100,-100,-100,-100,-82,-83,-100,-100,-100,-63,-63,-63,-100,-81,-85,-86,-100,-100,-100,-86,-86,-74,-74,-74,-100,-100,-100,-100,-86,-74,-100,-100,-100,-100,-100,-85,-83,-83,-83,-85,-88,-85,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,656,124,26
-100,-88,-88,-79,-79,-82,-81,-81,-79,-100,-100,-84,-100,-84,-72,-72,-100,-62,-75,-81,-80,-82,-69,-69,-83,-89,-79,-81,-100,-84,-68,-100,-69,-100,-100,-83,-100,-100,-83,-100,-83,-62,-68,-100,-68,-100,-100,-62,-100,-100,-66,-82,-87,-85,-80,-68,-82,-100,-100,-85,-100,-100,-100,-100,-81,-100,-100,-100,-67,-100,-100,-89,-100,-81,-100,-100,-100,-80,-100,-66,-100,-68,-68,-68,-100,-100,-100,-69,-100,-100,-68,-100,-100,-78,-100,-100,-100,-100,-100,-100,-100,-82,-83,-100,-100,-100,-63,-63,-63,-100,-81,-85,-86,-100,-100,-100,-86,-86,-74,-74,-74,-100,-100,-100,-100,-86,-74,-100,-100,-100,-100,-100,-85,-83,-83,-83,-85,-88,-85,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,656,124,26
-100,-86,-85,-79,-79,-84,-83,-84,-79,-100,-100,-83,-100,-83,-73,-72,-100,-61,-75,-82,-81,-88,-69,-69,-85,-85,-78,-84,-100,-83,-70,-100,-70,-100,-100,-83,-100,-100,-83,-100,-83,-65,-68,-100,-68,-100,-100,-65,-100,-100,-66,-81,-100,-100,-83,-68,-81,-100,-100,-85,-100,-100,-100,-100,-83,-100,-100,-100,-70,-100,-100,-89,-100,-83,-100,-100,-100,-83,-100,-63,-100,-69,-70,-71,-100,-100,-100,-69,-100,-100,-71,-100,-100,-78,-100,-100,-100,-100,-100,-100,-100,-82,-83,-100,-100,-100,-63,-63,-63,-100,-81,-85,-84,-100,-100,-100,-86,-84,-74,-75,-74,-100,-100,-100,-100,-86,-75,-100,-100,-100,-100,-100,-85,-83,-83,-83,-85,-90,-85,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,656,124,26
-87,-86,-86,-79,-79,-83,-82,-82,-79,-100,-100,-78,-100,-78,-70,-70,-100,-57,-79,-82,-79,-82,-69,-69,-86,-86,-79,-82,-100,-78,-70,-88,-69,-100,-100,-83,-85,-86,-83,-86,-84,-64,-71,-100,-71,-100,-100,-64,-84,-84,-64,-76,-85,-85,-83,-71,-81,-100,-100,-86,-100,-100,-100,-100,-81,-100,-100,-100,-74,-100,-78,-88,-100,-81,-83,-100,-100,-81,-85,-76,-100,-69,-68,-74,-100,-100,-100,-69,-100,-100,-74,-100,-79,-78,-100,-100,-100,-100,-100,-100,-100,-81,-83,-100,-100,-100,-72,-72,-73,-100,-82,-100,-86,-89,-89,-90,-86,-86,-79,-80,-79,-100,-100,-100,-100,-84,-79,-79,-79,-80,-100,-86,-85,-83,-83,-83,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,673,124,27
-87,-86,-86,-79,-80,-83,-82,-82,-79,-100,-100,-77,-100,-77,-70,-70,-100,-62,-79,-84,-76,-80,-69,-69,-84,-86,-80,-83,-100,-78,-70,-88,-69,-100,-100,-83,-85,-86,-83,-86,-84,-64,-71,-100,-71,-100,-100,-64,-84,-84,-64,-77,-85,-85,-82,-71,-100,-100,-100,-81,-100,-100,-100,-100,-81,-100,-100,-100,-74,-100,-78,-100,-100,-81,-83,-100,-100,-81,-85,-73,-100,-68,-67,-73,-100,-100,-100,-72,-100,-100,-75,-100,-79,-78,-100,-100,-100,-100,-100,-100,-100,-81,-82,-100,-100,-100,-72,-73,-73,-100,-82,-100,-86,-89,-89,-90,-86,-86,-79,-79,-79,-100,-100,-100,-100,-84,-79,-79,-79,-80,-100,-86,-85,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,673,124,27
-87,-86,-86,-79,-80,-82,-82,-82,-80,-100,-100,-78,-100,-78,-70,-70,-100,-61,-90,-84,-78,-83,-69,-69,-85,-85,-79,-83,-100,-78,-70,-88,-69,-100,-100,-83,-85,-86,-83,-86,-82,-64,-70,-100,-71,-100,-100,-65,-84,-84,-65,-77,-85,-85,-82,-71,-100,-100,-100,-81,-100,-100,-100,-100,-81,-100,-100,-100,-74,-100,-78,-100,-100,-81,-83,-100,-100,-82,-85,-74,-100,-68,-67,-75,-100,-100,-100,-72,-100,-100,-74,-100,-79,-78,-100,-100,-100,-100,-100,-100,-100,-82,-83,-100,-100,-100,-72,-72,-72,-100,-82,-100,-86,-89,-89,-90,-86,-86,-79,-80,-79,-100,-100,-100,-100,-85,-79,-80,-80,-80,-100,-86,-85,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,673,124,27
-87,-87,-87,-80,-80,-83,-83,-83,-80,-100,-100,-78,-100,-78,-70,-69,-100,-57,-77,-84,-77,-83,-69,-69,-85,-86,-80,-83,-100,-78,-69,-100,-69,-100,-100,-83,-85,-86,-82,-86,-83,-66,-70,-100,-70,-100,-100,-65,-100,-84,-65,-80,-85,-85,-83,-70,-100,-100,-100,-81,-100,-100,-100,-100,-81,-100,-100,-100,-75,-100,-78,-100,-100,-81,-85,-100,-100,-82,-85,-50,-100,-68,-67,-76,-100,-100,-100,-68,-100,-100,-70,-100,-79,-78,-100,-100,-100,-100,-100,-100,-100,-82,-83,-100,-100,-100,-74,-73,-75,-100,-82,-100,-86,-85,-89,-90,-86,-87,-79,-79,-79,-100,-100,-100,-100,-85,-79,-80,-79,-80,-100,-86,-85,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,673,124,27
-87,-86,-85,-81,-80,-83,-82,-83,-81,-100,-100,-77,-100,-78,-70,-70,-100,-57,-74,-84,-76,-83,-70,-70,-80,-87,-81,-83,-100,-78,-70,-100,-70,-100,-100,-82,-85,-86,-82,-86,-82,-66,-71,-100,-70,-100,-100,-65,-100,-84,-65,-82,-85,-85,-83,-70,-100,-100,-100,-81,-100,-100,-100,-100,-81,-100,-100,-100,-75,-100,-75,-100,-100,-81,-85,-100,-100,-82,-85,-50,-100,-70,-71,-70,-100,-100,-100,-71,-100,-100,-70,-100,-100,-75,-100,-100,-100,-100,-100,-100,-100,-82,-85,-100,-100,-100,-74,-73,-75,-100,-86,-100,-86,-85,-89,-90,-86,-88,-79,-79,-79,-100,-100,-100,-100,-84,-79,-80,-79,-80,-100,-86,-85,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,673,124,27
-86,-83,-83,-77,-77,-83,-84,-84,-77,-100,-100,-80,-100,-80,-69,-69,-100,-57,-74,-84,-82,-83,-70,-70,-80,-84,-77,-85,-100,-80,-69,-100,-70,-100,-100,-85,-83,-83,-85,-100,-90,-61,-71,-100,-71,-100,-100,-61,-100,-84,-62,-81,-85,-85,-83,-71,-100,-100,-100,-81,-100,-100,-100,-100,-81,-100,-100,-100,-75,-100,-75,-100,-100,-81,-83,-100,-100,-82,-83,-72,-100,-71,-71,-76,-100,-100,-100,-71,-100,-100,-75,-100,-100,-75,-100,-100,-100,-100,-100,-100,-100,-85,-85,-100,-100,-100,-72,-72,-70,-100,-86,-100,-86,-85,-100,-100,-86,-87,-77,-78,-77,-100,-100,-100,-100,-100,-78,-80,-80,-80,-100,-86,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,673,124,27
-86,-83,-84,-77,-77,-82,-81,-81,-77,-100,-100,-83,-86,-83,-67,-67,-87,-52,-74,-100,-77,-81,-70,-70,-80,-84,-77,-81,-88,-84,-66,-87,-70,-87,-100,-84,-83,-83,-86,-100,-85,-61,-69,-100,-69,-100,-100,-61,-85,-100,-60,-74,-86,-84,-82,-69,-79,-100,-100,-81,-100,-100,-87,-100,-81,-100,-100,-100,-73,-100,-73,-87,-100,-82,-83,-100,-100,-81,-83,-69,-100,-69,-69,-73,-100,-100,-100,-69,-100,-100,-72,-100,-73,-75,-100,-100,-100,-100,-100,-100,-100,-87,-100,-100,-100,-100,-69,-69,-70,-100,-100,-100,-86,-85,-100,-100,-88,-84,-75,-74,-74,-100,-100,-100,-100,-86,-75,-80,-80,-80,-88,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,673,141,28
-85,-83,-83,-77,-77,-82,-81,-82,-77,-100,-100,-83,-86,-83,-67,-67,-87,-53,-76,-100,-77,-80,-70,-70,-79,-84,-77,-82,-88,-83,-67,-87,-70,-87,-100,-85,-100,-100,-85,-100,-85,-61,-69,-100,-69,-100,-100,-62,-85,-100,-61,-75,-86,-84,-100,-69,-79,-100,-100,-83,-100,-100,-87,-100,-82,-100,-100,-100,-71,-100,-73,-87,-100,-81,-82,-100,-100,-82,-82,-69,-100,-68,-68,-72,-100,-100,-100,-68,-100,-100,-72,-100,-73,-75,-100,-100,-100,-100,-100,-100,-100,-87,-100,-100,-100,-100,-69,-69,-70,-100,-100,-100,-86,-89,-100,-100,-88,-84,-75,-75,-75,-100,-100,-100,-100,-86,-75,-80,-80,-80,-88,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,673,141,28
-86,-83,-84,-77,-77,-82,-81,-82,-77,-100,-100,-84,-86,-83,-67,-67,-87,-56,-70,-100,-77,-80,-69,-70,-81,-83,-78,-81,-88,-83,-67,-89,-70,-87,-100,-85,-100,-100,-85,-100,-84,-61,-69,-100,-69,-100,-100,-61,-85,-100,-62,-73,-86,-84,-100,-68,-79,-100,-100,-82,-100,-100,-87,-100,-82,-100,-100,-100,-71,-100,-73,-87,-100,-81,-82,-100,-100,-82,-100,-72,-100,-68,-68,-72,-100,-100,-100,-68,-100,-100,-72,-100,-73,-75,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-69,-68,-69,-100,-100,-100,-86,-100,-100,-100,-88,-84,-75,-75,-74,-100,-100,-100,-100,-86,-75,-80,-80,-80,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,673,141,28
-86,-82,-82,-77,-77,-81,-82,-81,-77,-100,-100,-84,-86,-83,-67,-67,-87,-56,-70,-100,-79,-80,-70,-70,-81,-82,-77,-82,-88,-84,-66,-89,-70,-87,-100,-85,-100,-100,-85,-100,-87,-61,-69,-100,-69,-100,-100,-61,-85,-100,-62,-73,-86,-84,-100,-69,-79,-100,-100,-100,-100,-100,-87,-100,-79,-100,-100,-100,-72,-100,-73,-87,-100,-80,-83,-100,-100,-80,-100,-69,-100,-66,-64,-71,-100,-100,-100,-71,-100,-100,-72,-100,-73,-75,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-69,-68,-69,-100,-100,-100,-86,-100,-100,-100,-88,-84,-74,-75,-75,-100,-100,-100,-100,-86,-75,-80,-80,-80,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,673,141,28
