44:48:c1:a5:82:30,b0:be:76:f8:30:5e,38:17:c3:1f:0e:11,38:17:c3:1f:0e:12,80:8d:b7:55:39:d1,38:17:c3:1f:01:91,80:8d:b7:55:39:d2,38:17:c3:1f:01:92,80:8d:b7:55:35:13,80:8d:b7:55:35:11,80:8d:b7:55:35:12,80:8d:b7:55:25:f3,80:8d:b7:55:25:f1,80:8d:b7:55:25:f2,38:17:c3:1f:0e:01,ea:9e:b4:53:24:54,38:17:c3:1f:0e:02,80:8d:b7:55:35:01,38:17:c3:1f:01:82,44:48:c1:a5:82:32,44:48:c1:a5:82:31,80:8d:b7:55:3a:52,80:8d:b7:55:3a:51,80:8d:b7:55:39:c2,80:8d:b7:55:39:c1,80:8d:b7:55:25:e3,80:8d:b7:55:25:e2,ac:e2:d3:c4:08:e6,72:32:b1:3e:1a:b7,00:4e:35:df:06:51,38:17:c3:19:d7:61,38:17:c3:19:d7:62,38:17:c3:1e:ff:02,44:48:c1:a5:82:22,38:17:c3:1e:ff:01,44:48:c1:a5:82:21,68:ff:7b:e4:af:38,00:4e:35:df:06:41,38:17:c3:1e:ff:11,b4:5d:50:e1:92:32,b4:5d:50:e1:92:30,b4:5d:50:e1:92:33,38:17:c3:19:55:51,38:17:c3:19:55:52,b4:5d:50:e1:96:53,b4:5d:50:e1:96:52,b4:5d:50:e1:96:51,b4:5d:50:e1:92:22,38:17:c3:1f:22:32,b4:5d:50:e1:92:23,38:17:c3:19:71:92,38:17:c3:1f:22:31,38:17:c3:1f:0e:10,38:17:c3:1f:01:90,80:8d:b7:55:39:d0,80:8d:b7:55:35:10,38:17:c3:1f:0e:00,80:8d:b7:55:25:f0,80:8d:b7:55:3a:50,80:8d:b7:55:39:c0,00:4e:35:df:06:52,38:17:c3:1e:ff:00,44:48:c1:a5:82:20,38:17:c3:1e:ff:10,00:4e:35:df:06:42,b4:5d:50:e1:96:50,38:17:c3:19:55:50,b4:5d:50:e1:92:31,38:17:c3:1f:22:30,66:2a:2f:53:7c:99,80:8d:b7:55:35:02,80:8d:b7:55:35:03,38:17:c3:19:d7:72,60:32:b1:3e:1a:b7,80:8d:b7:55:25:e1,38:17:c3:19:45:b2,20:a6:cd:50:24:b1,20:a6:cd:50:24:b2,38:17:c3:1e:ff:12,00:4e:35:df:06:40,00:4e:35:de:e1:10,60:32:b1:3e:1a:b8,38:17:c3:1f:09:93,38:17:c3:19:d7:70,20:a6:cd:50:24:b0,80:8d:b7:55:25:e0,38:17:c3:19:d7:60,38:17:c3:19:d7:71,38:17:c3:19:45:b1,00:4e:35:df:06:50,72:32:b1:3e:1a:b8,80:8d:b7:55:35:00,38:17:c3:1f:01:81,38:17:c3:1f:01:80,20:a6:cd:50:24:a2,80:8d:b7:55:3a:41,80:8d:b7:55:3a:42,b4:5d:50:e1:92:20,38:17:c3:19:45:b0,80:8d:b7:55:3a:40,00:4e:35:de:e1:12,b4:5d:50:e1:92:21,20:a6:cd:50:24:a1,38:17:c3:1f:09:83,20:a6:cd:50:24:a0,00:4e:35:de:e1:02,00:4e:35:de:e1:11,68:ff:7b:e4:af:39,38:17:c3:19:71:91,20:a6:cd:42:0b:f0,38:17:c3:19:71:90,20:a6:cd:42:0b:f3,38:17:c3:19:45:a2,38:17:c3:19:45:a1,38:17:c3:19:45:a0,38:17:c3:1f:09:91,00:4e:35:de:e1:00,20:a6:cd:42:0b:e3,38:17:c3:1f:09:90,00:4e:35:de:e1:01,b4:5d:50:e1:96:43,38:17:c3:1f:08:50,20:a6:cd:42:0b:e2,38:17:c3:1f:22:22,00:4e:35:df:0e:10,38:17:c3:19:55:41,38:17:c3:19:71:80,38:17:c3:19:55:40,20:a6:cd:42:0b:e1,20:a6:cd:42:0b:e0,20:a6:cd:42:0b:f1,20:a6:cd:42:0b:f2,38:17:c3:1f:00:b0,38:17:c3:1f:09:82,38:17:c3:1f:09:80,38:17:c3:1f:00:b1,38:17:c3:1f:09:81,38:17:c3:19:55:42,38:17:c3:1f:22:20,38:17:c3:1f:22:21,9c:d6:43:60:92:e0,00:4e:35:df:0e:12,00:4e:35:de:d7:53,38:17:c3:1f:08:51,00:4e:35:de:d7:52,38:17:c3:1f:08:52,44:48:c1:91:95:b0,44:48:c1:91:95:b3,44:48:c1:91:95:b1,44:48:c1:91:95:b2,00:4e:35:de:d7:50,38:17:c3:1f:08:41,38:17:c3:1f:08:42,38:17:c3:1f:08:40,00:4e:35:de:d7:51,00:4e:35:df:0e:11,38:17:c3:19:71:82,38:17:c3:19:71:81,00:4e:35:de:d7:40,a8:bd:27:4c:bd:21,a8:bd:27:4c:bd:22,00:4e:35:de:d7:43,00:4e:35:de:d7:42,a8:bd:27:4c:bd:20,00:4e:35:de:d7:41,38:17:c3:19:36:30,38:17:c3:19:36:31,38:17:c3:19:36:32,38:17:c3:19:36:21,38:17:c3:19:36:22,38:17:c3:19:36:20,32:f7:72:50:57:3b,a8:bd:27:4c:bd:31,a8:bd:27:4c:bd:32,a8:bd:27:4c:bd:30,00:4e:35:df:0e:02,38:17:c3:1e:fc:b1,38:17:c3:1e:fc:b2,38:17:c3:1e:fc:b0,00:4e:35:df:0e:00,00:4e:35:df:0e:01,38:17:c3:1e:fc:a2,38:17:c3:1e:fc:a1,38:17:c3:1e:fc:a0,20:4e:7f:c2:ff:e8,64:e5:99:c3:13:3c,38:17:c3:24:58:b0,38:17:c3:24:58:a0,38:17:c3:24:4f:11,38:17:c3:24:4f:12,38:17:c3:1f:0f:90,38:17:c3:24:4f:10,38:17:c3:24:58:b2,38:17:c3:24:58:b1,38:17:c3:24:58:a2,38:17:c3:24:58:a1,38:17:c3:1f:0f:92,38:17:c3:1f:0f:91,38:17:c3:24:4f:01,38:17:c3:24:4f:02,38:17:c3:24:4f:00,00:4e:35:df:27:12,38:17:c3:1b:08:b0,38:17:c3:1b:08:a1,38:17:c3:1b:08:a0,00:4e:35:df:27:01,00:4e:35:df:27:02,00:4e:35:df:27:10,00:4e:35:df:27:11,00:4e:35:df:27:00,38:17:c3:1b:08:a2,38:17:c3:1b:08:b1,x,y,label
-72,-68,-52,-52,-66,-66,-66,-67,-61,-61,-61,-68,-69,-69,-49,-44,-49,-66,-65,-72,-72,-74,-75,-64,-64,-71,-71,-72,-82,-78,-76,-76,-79,-75,-78,-75,-85,-82,-77,-84,-83,-85,-84,-85,-84,-85,-84,-85,-85,-85,-89,-85,-52,-67,-66,-61,-49,-69,-75,-65,-78,-78,-76,-77,-82,-84,-84,-84,-86,-81,-66,-65,-73,-83,-71,-76,-76,-75,-77,-83,-86,-82,-86,-72,-76,-71,-76,-73,-77,-79,-84,-66,-65,-65,-76,-74,-74,-87,-76,-74,-85,-85,-75,-87,-76,-86,-86,-85,-87,-87,-90,-87,-77,-77,-77,-86,-83,-86,-86,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,545.0,274.2,1.0
-71,-70,-51,-52,-67,-67,-67,-68,-58,-58,-58,-69,-69,-69,-49,-45,-49,-65,-66,-72,-72,-73,-74,-65,-65,-70,-72,-72,-82,-81,-76,-76,-78,-75,-78,-76,-86,-82,-78,-84,-85,-84,-84,-85,-83,-83,-83,-85,-84,-85,-89,-85,-53,-68,-67,-58,-49,-69,-74,-65,-81,-78,-76,-78,-83,-83,-84,-84,-85,-82,-65,-62,-76,-83,-71,-77,-77,-77,-77,-82,-87,-78,-86,-76,-77,-72,-76,-76,-77,-81,-78,-65,-66,-66,-76,-74,-71,-87,-78,-74,-86,-85,-76,-87,-76,-86,-86,-85,-88,-87,-88,-87,-77,-77,-77,-86,-83,-86,-86,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,545.0,274.2,1.0
-71,-65,-49,-50,-66,-67,-66,-65,-65,-65,-65,-65,-65,-65,-49,-77,-52,-67,-64,-72,-72,-70,-70,-65,-65,-75,-72,-78,-82,-78,-75,-76,-78,-75,-79,-76,-86,-82,-75,-84,-85,-84,-83,-83,-86,-86,-87,-87,-85,-85,-89,-85,-49,-65,-66,-65,-52,-66,-70,-65,-78,-79,-100,-75,-82,-86,-100,-84,-85,-86,-67,-66,-74,-84,-77,-80,-77,-76,-75,-82,-87,-71,-100,-75,-74,-77,-76,-75,-77,-78,-78,-67,-64,-64,-76,-75,-75,-100,-77,-76,-86,-86,-76,-86,-76,-83,-85,-100,-88,-100,-88,-87,-80,-100,-100,-100,-83,-100,-100,-84,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,545.0,288.4,2.0
-71,-67,-50,-50,-65,-64,-65,-65,-62,-62,-62,-66,-66,-66,-50,-44,-50,-64,-63,-73,-73,-71,-72,-65,-65,-73,-71,-68,-82,-78,-75,-76,-75,-75,-76,-76,-86,-82,-76,-84,-85,-83,-83,-83,-84,-86,-87,-87,-85,-85,-89,-85,-50,-65,-65,-62,-50,-66,-72,-65,-78,-79,-100,-77,-83,-85,-100,-84,-85,-86,-63,-61,-73,-85,-70,-77,-75,-74,-77,-84,-87,-77,-100,-73,-74,-71,-76,-75,-77,-78,-78,-63,-63,-63,-76,-74,-75,-100,-77,-75,-87,-86,-76,-86,-76,-83,-85,-100,-88,-100,-88,-87,-80,-100,-100,-100,-83,-100,-100,-84,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,545.0,288.4,2.0
-71,-67,-49,-49,-66,-65,-66,-66,-64,-64,-64,-67,-67,-67,-49,-42,-50,-63,-63,-73,-73,-71,-71,-65,-65,-74,-70,-73,-82,-81,-75,-76,-76,-75,-76,-76,-86,-82,-74,-85,-85,-83,-83,-83,-85,-86,-85,-87,-85,-85,-89,-85,-49,-66,-66,-64,-49,-67,-71,-65,-81,-75,-100,-74,-83,-85,-100,-84,-85,-91,-63,-61,-74,-85,-71,-76,-75,-76,-74,-84,-87,-77,-100,-74,-74,-70,-76,-74,-77,-81,-78,-63,-63,-63,-76,-74,-75,-100,-77,-75,-85,-86,-76,-87,-76,-83,-85,-100,-88,-100,-88,-87,-80,-100,-100,-100,-84,-100,-100,-84,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,545.0,288.4,2.0
-72,-57,-50,-50,-65,-66,-65,-66,-63,-63,-64,-69,-69,-69,-49,-45,-49,-63,-63,-73,-73,-71,-71,-62,-62,-74,-70,-75,-82,-78,-75,-75,-76,-74,-76,-76,-85,-82,-75,-85,-83,-83,-83,-83,-86,-86,-87,-87,-85,-85,-89,-85,-50,-65,-65,-63,-49,-69,-71,-65,-78,-76,-100,-75,-83,-86,-100,-84,-85,-91,-63,-61,-74,-85,-71,-77,-75,-73,-74,-84,-87,-77,-100,-74,-74,-70,-75,-75,-77,-78,-78,-63,-62,-63,-77,-74,-75,-100,-77,-75,-85,-86,-77,-87,-77,-83,-85,-100,-88,-100,-88,-87,-80,-100,-100,-100,-84,-100,-100,-84,-87,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,545.0,288.4,2.0
-72,-66,-50,-50,-65,-65,-65,-63,-62,-62,-62,-66,-66,-66,-49,-77,-50,-63,-63,-73,-74,-71,-71,-63,-62,-73,-69,-76,-82,-79,-75,-73,-75,-74,-76,-76,-85,-82,-75,-85,-83,-85,-83,-83,-88,-86,-87,-85,-85,-84,-89,-85,-50,-65,-65,-62,-50,-66,-71,-65,-79,-75,-100,-75,-83,-86,-100,-84,-85,-91,-63,-60,-74,-85,-71,-77,-74,-74,-75,-84,-85,-78,-100,-74,-75,-71,-75,-75,-77,-78,-79,-63,-63,-63,-77,-75,-75,-100,-77,-75,-84,-86,-77,-86,-77,-83,-85,-100,-88,-100,-88,-87,-80,-100,-100,-100,-84,-100,-100,-84,-87,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,545.0,288.4,2.0
-71,-65,-49,-49,-64,-65,-64,-65,-63,-63,-63,-65,-66,-65,-50,-44,-50,-62,-63,-74,-74,-75,-75,-63,-62,-73,-69,-73,-82,-77,-72,-73,-75,-73,-76,-71,-86,-82,-78,-84,-84,-83,-84,-85,-86,-86,-87,-85,-85,-83,-89,-84,-50,-65,-64,-63,-49,-66,-75,-62,-77,-75,-72,-77,-83,-86,-84,-84,-84,-91,-63,-61,-75,-85,-71,-77,-74,-74,-75,-84,-85,-76,-100,-75,-75,-71,-73,-75,-77,-77,-79,-61,-63,-63,-75,-75,-76,-100,-77,-75,-87,-86,-75,-85,-77,-83,-85,-100,-88,-100,-87,-87,-80,-100,-100,-100,-84,-100,-100,-84,-87,-88,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,545.0,288.4,2.0
-66,-71,-55,-55,-63,-70,-63,-69,-57,-57,-57,-73,-74,-74,-56,-46,-56,-63,-66,-67,-67,-74,-74,-63,-62,-73,-74,-77,-100,-80,-75,-75,-77,-70,-77,-70,-86,-81,-78,-84,-84,-83,-84,-85,-85,-100,-100,-85,-85,-83,-100,-84,-55,-69,-63,-57,-56,-74,-74,-62,-80,-78,-73,-78,-81,-85,-84,-84,-84,-87,-64,-64,-73,-82,-74,-81,-79,-78,-78,-80,-84,-80,-100,-73,-78,-74,-76,-72,-77,-77,-100,-63,-65,-67,-75,-75,-76,-100,-77,-100,-84,-100,-75,-85,-100,-100,-83,-85,-100,-100,-87,-87,-100,-100,-100,-100,-100,-86,-100,-100,-100,-88,-86,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,545.0,302.59999999999997,3.0
-67,-65,-54,-54,-63,-67,-63,-68,-56,-56,-56,-68,-68,-68,-54,-46,-56,-68,-66,-67,-67,-72,-72,-63,-62,-68,-70,-69,-100,-80,-75,-75,-77,-68,-76,-68,-86,-81,-78,-84,-84,-81,-84,-85,-84,-100,-100,-85,-85,-83,-100,-84,-54,-69,-63,-57,-55,-68,-72,-62,-80,-77,-68,-78,-81,-85,-84,-84,-84,-80,-68,-61,-72,-83,-71,-77,-79,-78,-78,-80,-84,-82,-100,-72,-78,-71,-76,-72,-77,-80,-100,-69,-65,-69,-79,-75,-76,-100,-77,-73,-84,-100,-78,-85,-78,-100,-85,-82,-100,-100,-87,-88,-100,-100,-100,-100,-100,-87,-100,-100,-100,-88,-85,-83,-89,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,545.0,302.59999999999997,3.0
-66,-70,-54,-54,-64,-67,-64,-68,-56,-56,-56,-69,-69,-69,-54,-47,-56,-69,-69,-68,-67,-72,-72,-63,-62,-69,-71,-72,-100,-81,-75,-75,-77,-67,-78,-68,-86,-81,-76,-81,-80,-81,-83,-83,-85,-83,-85,-85,-83,-85,-100,-83,-54,-66,-64,-56,-55,-69,-72,-63,-82,-77,-68,-77,-80,-85,-83,-81,-84,-80,-69,-62,-72,-83,-71,-78,-79,-76,-78,-80,-85,-80,-100,-73,-78,-71,-76,-72,-77,-82,-83,-69,-70,-70,-79,-75,-76,-84,-77,-73,-86,-85,-77,-88,-78,-100,-85,-82,-88,-88,-87,-86,-100,-100,-100,-100,-100,-83,-100,-100,-100,-88,-85,-83,-89,-87,-85,-87,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,545.0,302.59999999999997,3.0
-66,-70,-53,-53,-64,-67,-64,-68,-56,-56,-56,-68,-68,-68,-54,-45,-56,-66,-69,-72,-71,-73,-73,-63,-63,-68,-71,-74,-86,-82,-75,-75,-76,-67,-75,-68,-86,-81,-78,-81,-80,-82,-81,-82,-85,-83,-86,-85,-83,-85,-100,-83,-53,-66,-64,-56,-55,-68,-73,-63,-82,-77,-68,-77,-80,-87,-82,-81,-84,-83,-66,-66,-72,-83,-71,-77,-78,-78,-78,-80,-85,-81,-100,-73,-76,-70,-76,-72,-77,-82,-79,-66,-70,-70,-79,-75,-75,-84,-78,-74,-86,-85,-77,-88,-78,-100,-85,-82,-88,-88,-87,-88,-100,-100,-100,-100,-100,-87,-100,-100,-100,-88,-86,-83,-89,-87,-85,-87,-86,-87,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,545.0,302.59999999999997,3.0
-65,-68,-56,-56,-60,-67,-60,-68,-66,-66,-66,-71,-71,-71,-54,-45,-56,-64,-66,-71,-71,-75,-75,-63,-63,-72,-73,-74,-86,-78,-75,-71,-76,-74,-75,-74,-86,-79,-77,-85,-85,-84,-79,-79,-83,-83,-83,-85,-83,-85,-100,-83,-57,-66,-61,-66,-55,-71,-75,-63,-78,-77,-74,-77,-78,-84,-80,-84,-84,-86,-64,-63,-74,-83,-73,-77,-78,-78,-77,-80,-85,-81,-100,-74,-76,-74,-76,-72,-77,-74,-79,-64,-66,-65,-79,-75,-75,-84,-78,-74,-86,-85,-77,-88,-78,-84,-85,-82,-89,-86,-87,-86,-100,-100,-100,-100,-100,-87,-100,-85,-100,-89,-86,-83,-89,-87,-85,-87,-86,-87,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,545.0,302.59999999999997,3.0
-66,-70,-53,-53,-64,-67,-64,-68,-56,-56,-56,-68,-68,-68,-54,-45,-56,-66,-69,-72,-71,-73,-73,-63,-63,-68,-71,-74,-86,-82,-75,-75,-76,-67,-75,-68,-86,-81,-78,-81,-80,-82,-81,-82,-85,-83,-86,-85,-83,-85,-100,-83,-53,-66,-64,-56,-55,-68,-73,-63,-82,-77,-68,-77,-80,-87,-82,-81,-84,-83,-66,-66,-72,-83,-71,-77,-78,-78,-78,-80,-85,-81,-100,-73,-76,-70,-76,-72,-77,-82,-79,-66,-70,-70,-79,-75,-75,-84,-78,-74,-86,-85,-77,-88,-78,-100,-85,-82,-88,-88,-87,-88,-100,-100,-100,-100,-100,-87,-100,-100,-100,-88,-86,-83,-89,-87,-85,-87,-86,-87,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,545.0,302.59999999999997,3.0
-70,-64,-55,-54,-60,-68,-60,-68,-60,-60,-60,-69,-69,-69,-59,-44,-60,-64,-71,-71,-71,-72,-73,-62,-62,-75,-73,-71,-80,-77,-100,-71,-78,-71,-78,-71,-100,-76,-74,-82,-82,-81,-80,-80,-80,-80,-80,-85,-84,-85,-88,-83,-54,-69,-61,-60,-100,-69,-73,-62,-77,-79,-71,-74,-77,-80,-81,-81,-84,-85,-64,-64,-74,-100,-73,-79,-78,-75,-74,-100,-100,-81,-100,-74,-76,-72,-100,-69,-78,-74,-79,-73,-68,-71,-100,-72,-72,-100,-79,-72,-100,-85,-100,-100,-100,-84,-100,-100,-87,-83,-87,-83,-81,-80,-80,-100,-86,-87,-100,-85,-100,-89,-86,-100,-100,-100,-100,-100,-86,-87,-83,-83,-87,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,545.0,316.79999999999995,4.0
-71,-66,-53,-53,-62,-68,-61,-68,-63,-63,-63,-69,-69,-69,-59,-42,-60,-63,-71,-71,-71,-73,-72,-62,-62,-72,-69,-70,-80,-77,-72,-72,-75,-71,-75,-69,-83,-75,-73,-82,-82,-82,-80,-80,-80,-80,-80,-85,-82,-85,-88,-83,-53,-69,-62,-63,-60,-70,-73,-62,-77,-75,-71,-73,-75,-80,-81,-81,-84,-81,-63,-63,-71,-80,-69,-76,-78,-75,-74,-75,-86,-79,-100,-71,-76,-69,-72,-70,-76,-77,-79,-63,-68,-71,-77,-70,-72,-100,-79,-70,-84,-85,-77,-86,-77,-84,-86,-79,-87,-83,-87,-83,-81,-80,-80,-100,-86,-84,-100,-85,-100,-89,-86,-100,-100,-100,-100,-100,-86,-87,-81,-82,-87,-85,-86,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,545.0,316.79999999999995,4.0
