68:ff:7b:e4:af:38,80:8d:b7:55:25:f1,80:8d:b7:55:25:f2,80:8d:b7:55:25:f3,38:17:c3:1f:22:31,38:17:c3:1f:22:32,80:8d:b7:55:3a:51,80:8d:b7:55:3a:52,38:17:c3:1f:22:22,38:17:c3:1f:22:21,80:8d:b7:55:35:11,80:8d:b7:55:35:13,80:8d:b7:55:35:12,38:17:c3:1e:ff:12,38:17:c3:1e:ff:11,38:17:c3:1e:ff:01,80:8d:b7:55:39:d2,38:17:c3:19:d7:71,80:8d:b7:55:39:d1,38:17:c3:19:d7:72,38:17:c3:1e:ff:02,ac:e2:d3:c4:08:e6,38:17:c3:19:45:b1,38:17:c3:19:45:b2,ea:9e:b4:53:24:54,80:8d:b7:55:35:02,80:8d:b7:55:35:01,80:8d:b7:55:29:d1,80:8d:b7:55:29:d2,80:8d:b7:55:25:f0,38:17:c3:1f:22:30,80:8d:b7:55:3a:50,38:17:c3:1f:22:20,38:17:c3:19:71:90,80:8d:b7:55:35:10,38:17:c3:1e:ff:10,38:17:c3:19:d7:70,80:8d:b7:55:39:d0,66:2a:2f:53:7c:99,38:17:c3:1e:ff:00,80:8d:b7:55:35:00,38:17:c3:19:45:b0,80:8d:b7:55:29:d0,38:17:c3:1f:0e:00,38:17:c3:1f:00:b2,20:a6:cd:50:24:b1,38:17:c3:1f:00:b1,38:17:c3:1f:0e:12,38:17:c3:1f:0e:11,38:17:c3:19:d7:60,38:17:c3:1f:00:b0,38:17:c3:19:d7:61,20:a6:cd:50:24:a2,20:a6:cd:50:24:a1,38:17:c3:1f:0e:01,38:17:c3:1f:0e:02,20:a6:cd:50:24:a0,80:8d:b7:55:29:c0,38:17:c3:19:d7:62,80:8d:b7:55:29:c2,80:8d:b7:55:29:c1,80:8d:b7:55:25:e2,80:8d:b7:55:25:e3,80:8d:b7:55:25:e1,68:ff:7b:e4:af:39,b0:be:76:f8:30:5e,80:8d:b7:55:35:03,80:8d:b7:55:39:c2,80:8d:b7:55:39:c1,20:a6:cd:42:0b:e3,80:8d:b7:55:25:e0,20:a6:cd:50:24:b0,80:8d:b7:55:39:c0,80:8d:b7:55:3a:42,80:8d:b7:55:3a:41,38:17:c3:19:45:a2,38:17:c3:19:45:a1,80:8d:b7:55:4d:02,80:8d:b7:55:3a:40,00:4e:35:df:06:42,38:17:c3:19:45:a0,38:17:c3:1f:00:a1,38:17:c3:1f:00:a2,20:a6:cd:50:24:b2,00:4e:35:df:06:50,38:17:c3:1f:00:a0,38:17:c3:1f:0e:10,38:17:c3:19:71:92,38:17:c3:19:71:91,00:4e:35:df:06:51,00:4e:35:df:06:52,00:4e:35:df:06:41,38:17:c3:1f:09:83,80:8d:b7:55:4d:01,b4:5d:50:e1:92:23,80:8d:b7:55:4d:00,00:4e:35:de:e1:02,72:32:b1:3e:1a:b8,00:4e:35:de:e1:12,00:4e:35:de:e1:10,00:4e:35:de:e1:00,00:4e:35:de:e1:01,00:4e:35:df:06:40,38:17:c3:19:71:81,38:17:c3:19:71:82,00:4e:35:de:e1:11,38:17:c3:19:71:80,20:a6:cd:42:0b:e0,20:a6:cd:42:0b:e2,20:a6:cd:42:0b:e1,20:a6:cd:42:0b:f3,20:a6:cd:42:0b:f0,60:32:b1:3e:1a:b8,20:a6:cd:42:0b:f1,20:a6:cd:42:0b:f2,60:32:b1:3e:1a:b7,72:32:b1:3e:1a:b7,38:17:c3:1f:14:12,80:3f:5d:c5:f8:e4,20:a6:cd:42:0a:d3,20:a6:cd:42:0a:d2,38:17:c3:19:36:32,38:17:c3:19:36:31,38:17:c3:19:36:30,20:a6:cd:42:0a:c3,a8:bd:27:4c:aa:83,38:17:c3:19:36:20,44:48:c1:91:d0:11,38:17:c3:19:36:22,38:17:c3:19:36:21,38:17:c3:1f:09:82,44:48:c1:91:d0:04,38:17:c3:1f:14:10,38:17:c3:1f:14:02,38:17:c3:1f:14:01,38:17:c3:1f:14:00,38:17:c3:1f:14:11,a8:bd:27:4c:aa:91,a8:bd:27:4c:aa:93,a8:bd:27:4c:aa:90,3a:e8:29:51:44:8d,38:17:c3:1f:09:81,38:17:c3:1f:09:80,a8:bd:27:4c:aa:92,bc:42:8c:64:49:70,20:a6:cd:42:0a:d1,20:a6:cd:42:0a:d0,a8:bd:27:4c:aa:81,44:48:c1:91:d0:14,b4:5d:50:e1:96:43,44:48:c1:91:d0:10,a8:bd:27:4c:aa:82,a8:bd:27:4c:aa:80,38:17:c3:1f:09:93,38:17:c3:1f:09:92,38:17:c3:1f:09:90,38:17:c3:1f:09:91,44:48:c1:91:d0:12,9c:d6:43:60:92:e0,20:a6:cd:42:0a:c1,20:a6:cd:42:0a:c0,44:48:c1:91:95:a3,20:a6:cd:42:0a:c2,f6:c1:14:6a:47:21,f6:c1:14:6a:47:25,38:17:c3:24:47:50,f4:c1:14:69:47:24,b4:5d:50:e1:96:40,44:48:c1:91:d0:02,38:17:c3:24:47:52,44:48:c1:91:d0:00,44:48:c1:91:d0:01,b4:5d:50:e1:96:51,b4:5d:50:e1:96:53,b4:5d:50:e1:96:50,b4:5d:50:e1:96:52,78:d2:94:8b:dd:4b,b4:5d:50:e1:96:42,b4:5d:50:e1:96:41,38:17:c3:1f:19:f1,38:17:c3:1f:19:f0,38:17:c3:24:47:51,44:48:c1:91:95:a2,44:48:c1:91:95:b3,44:48:c1:91:95:b1,44:48:c1:91:95:b2,44:48:c1:91:95:b0,44:48:c1:91:95:a1,44:48:c1:91:95:a0,38:17:c3:1f:19:d1,38:17:c3:1f:19:c0,38:17:c3:1f:19:d2,38:17:c3:1f:19:f2,38:17:c3:1f:19:d0,38:17:c3:1f:19:c1,38:17:c3:1f:19:c2,38:17:c3:22:5e:f0,44:48:c1:91:aa:22,38:17:c3:22:61:82,38:17:c3:22:61:81,20:a6:cd:42:13:e1,20:a6:cd:42:13:e2,20:a6:cd:42:13:e0,44:48:c1:91:aa:21,44:48:c1:91:aa:20,20:a6:cd:42:13:f0,20:a6:cd:42:13:f2,20:a6:cd:42:13:f1,38:17:c3:22:5e:f1,b6:e6:2d:69:d5:58,44:48:c1:91:aa:30,44:48:c1:91:aa:31,44:48:c1:91:aa:32,38:17:c3:22:5e:f2,38:17:c3:1a:cf:d0,38:17:c3:1f:1c:10,86:0d:8e:aa:25:a4,00:4e:35:de:d7:43,38:17:c3:1f:1c:11,x,y,label
-100,-72,-73,-72,-83,-83,-79,-80,-82,-82,-74,-75,-74,-70,-71,-69,-82,-55,-84,-55,-69,-32,-79,-79,-77,-77,-76,-70,-70,-73,-83,-80,-100,-88,-75,-70,-55,-86,-79,-69,-75,-78,-70,-84,-70,-77,-71,-86,-87,-50,-70,-51,-67,-66,-80,-83,-67,-75,-51,-74,-74,-75,-72,-76,-83,-77,-75,-78,-78,-100,-76,-75,-78,-70,-71,-100,-100,-100,-72,-86,-100,-100,-76,-77,-81,-74,-85,-87,-87,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-85,-100,-84,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,860,175,41
-100,-73,-73,-73,-85,-83,-80,-79,-100,-100,-75,-76,-75,-71,-71,-67,-85,-56,-86,-56,-67,-41,-78,-78,-82,-72,-72,-69,-69,-74,-86,-80,-100,-86,-76,-70,-57,-86,-82,-67,-72,-79,-69,-80,-70,-78,-70,-86,-87,-49,-70,-49,-65,-65,-80,-84,-65,-100,-49,-100,-72,-76,-71,-76,-76,-75,-76,-100,-100,-100,-77,-77,-100,-73,-73,-100,-100,-100,-73,-100,-100,-100,-100,-76,-100,-74,-85,-85,-85,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-84,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,860,175,41
-100,-72,-73,-72,-85,-85,-80,-80,-85,-85,-77,-77,-77,-70,-71,-67,-84,-57,-84,-57,-67,-45,-83,-82,-73,-76,-76,-72,-72,-72,-86,-80,-83,-86,-77,-66,-58,-84,-79,-67,-76,-82,-72,-85,-71,-78,-71,-86,-86,-49,-71,-48,-63,-63,-84,-85,-63,-75,-48,-75,-75,-70,-73,-70,-76,-77,-69,-78,-100,-100,-71,-77,-100,-73,-73,-81,-100,-84,-73,-84,-100,-75,-80,-78,-100,-74,-85,-85,-85,-100,-100,-85,-100,-100,-100,-100,-84,-89,-87,-100,-84,-84,-100,-85,-84,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,877,175,42
-100,-72,-71,-72,-86,-86,-76,-76,-85,-85,-77,-76,-76,-68,-68,-67,-85,-59,-100,-59,-67,-45,-81,-81,-76,-75,-77,-76,-75,-72,-84,-76,-83,-86,-76,-67,-59,-100,-81,-67,-76,-81,-76,-100,-72,-78,-72,-100,-100,-48,-72,-48,-64,-65,-100,-100,-65,-75,-48,-75,-74,-71,-72,-71,-78,-81,-70,-78,-100,-100,-73,-78,-100,-71,-72,-81,-100,-84,-71,-84,-100,-75,-80,-78,-100,-79,-100,-85,-85,-100,-100,-85,-100,-100,-100,-100,-84,-89,-87,-100,-84,-84,-100,-85,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,877,175,42
-100,-72,-73,-72,-85,-85,-80,-80,-85,-85,-77,-77,-77,-70,-71,-67,-84,-57,-84,-57,-67,-45,-83,-82,-73,-76,-76,-72,-72,-72,-86,-80,-83,-86,-77,-66,-58,-84,-79,-67,-76,-82,-72,-85,-71,-78,-71,-86,-86,-49,-71,-48,-63,-63,-84,-85,-63,-75,-48,-75,-75,-70,-73,-70,-76,-77,-69,-78,-100,-100,-71,-77,-100,-73,-73,-81,-100,-84,-73,-84,-100,-75,-80,-78,-100,-74,-85,-85,-85,-100,-100,-85,-100,-100,-100,-100,-84,-89,-87,-100,-84,-84,-100,-85,-84,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,877,175,42
-100,-70,-71,-70,-86,-86,-77,-77,-85,-85,-76,-76,-76,-67,-67,-68,-84,-59,-84,-59,-68,-34,-82,-82,-76,-77,-75,-75,-75,-70,-84,-77,-83,-86,-76,-66,-59,-84,-82,-67,-76,-82,-75,-85,-72,-78,-71,-86,-86,-48,-72,-48,-64,-64,-84,-85,-64,-75,-48,-75,-74,-70,-71,-70,-76,-81,-71,-78,-100,-100,-70,-78,-100,-72,-72,-81,-100,-84,-72,-84,-100,-75,-80,-78,-100,-79,-85,-85,-85,-100,-100,-85,-100,-100,-100,-100,-84,-89,-87,-100,-84,-84,-100,-85,-84,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,877,175,42
-100,-72,-71,-72,-86,-86,-76,-76,-85,-85,-77,-76,-76,-68,-68,-67,-85,-59,-100,-59,-67,-45,-81,-81,-76,-75,-77,-76,-75,-72,-84,-76,-83,-86,-76,-67,-59,-100,-81,-67,-76,-81,-76,-100,-72,-78,-72,-100,-100,-48,-72,-48,-64,-65,-100,-100,-65,-75,-48,-75,-74,-71,-72,-71,-78,-81,-70,-78,-100,-100,-73,-78,-100,-71,-72,-81,-100,-84,-71,-84,-100,-75,-80,-78,-100,-79,-100,-85,-85,-100,-100,-85,-100,-100,-100,-100,-84,-89,-87,-100,-84,-84,-100,-85,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,877,175,42
-100,-75,-74,-74,-85,-84,-76,-76,-85,-83,-78,-78,-78,-67,-67,-67,-85,-57,-100,-57,-68,-47,-83,-83,-75,-77,-77,-73,-74,-75,-84,-76,-84,-87,-78,-67,-57,-100,-82,-68,-78,-83,-74,-100,-71,-77,-71,-100,-100,-66,-71,-52,-65,-65,-100,-100,-65,-75,-52,-75,-74,-72,-63,-72,-78,-80,-74,-100,-100,-100,-73,-78,-100,-73,-73,-81,-100,-84,-74,-84,-100,-75,-80,-81,-100,-79,-100,-87,-85,-100,-100,-84,-100,-100,-100,-100,-82,-89,-87,-100,-100,-83,-100,-85,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,877,175,42
-83,-71,-71,-71,-83,-83,-81,-81,-85,-83,-75,-75,-75,-69,-69,-68,-85,-56,-81,-56,-68,-43,-79,-79,-73,-71,-71,-73,-73,-71,-84,-81,-84,-86,-76,-66,-56,-82,-84,-67,-71,-78,-72,-80,-70,-77,-70,-86,-86,-66,-70,-52,-62,-62,-81,-80,-62,-75,-52,-74,-74,-68,-68,-69,-78,-81,-71,-77,-77,-86,-69,-78,-77,-68,-68,-78,-78,-84,-68,-83,-77,-79,-80,-78,-84,-79,-86,-85,-85,-83,-84,-84,-87,-85,-100,-84,-82,-90,-87,-100,-82,-83,-83,-85,-100,-85,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,894,175,43
-84,-72,-72,-72,-85,-84,-80,-80,-85,-86,-75,-75,-75,-67,-66,-67,-82,-57,-81,-57,-67,-44,-79,-79,-76,-71,-71,-71,-70,-72,-85,-80,-86,-86,-76,-67,-57,-82,-84,-67,-71,-80,-70,-80,-69,-77,-69,-86,-86,-52,-69,-52,-62,-62,-81,-80,-62,-73,-52,-74,-73,-68,-69,-68,-75,-74,-71,-77,-77,-84,-68,-79,-77,-68,-67,-78,-78,-83,-68,-82,-79,-100,-100,-79,-84,-100,-86,-86,-86,-83,-85,-83,-87,-85,-100,-84,-82,-90,-88,-100,-81,-80,-83,-86,-100,-85,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,894,175,43
-84,-72,-72,-72,-84,-83,-80,-80,-82,-82,-78,-78,-77,-68,-68,-64,-81,-58,-82,-58,-64,-44,-78,-78,-73,-75,-74,-74,-75,-72,-83,-81,-100,-86,-78,-67,-58,-82,-86,-64,-74,-78,-74,-78,-69,-78,-69,-86,-87,-54,-69,-53,-69,-70,-79,-78,-69,-100,-53,-74,-100,-70,-68,-70,-80,-78,-73,-100,-100,-84,-70,-81,-100,-71,-71,-100,-100,-100,-71,-87,-81,-100,-100,-81,-84,-100,-86,-86,-86,-100,-84,-86,-100,-100,-100,-100,-100,-100,-100,-100,-84,-84,-87,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,894,175,43
-83,-75,-75,-75,-85,-86,-79,-78,-85,-83,-78,-78,-78,-67,-67,-68,-85,-58,-81,-58,-68,-44,-82,-82,-76,-77,-77,-73,-73,-75,-87,-79,-84,-86,-78,-67,-58,-82,-82,-68,-78,-78,-73,-80,-68,-77,-67,-86,-86,-66,-68,-52,-62,-62,-81,-80,-62,-75,-52,-75,-74,-72,-63,-72,-78,-81,-74,-77,-77,-86,-73,-78,-77,-73,-73,-78,-78,-84,-74,-83,-77,-75,-80,-78,-84,-79,-86,-86,-86,-83,-84,-84,-87,-85,-100,-84,-82,-89,-87,-100,-82,-83,-83,-85,-100,-85,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,894,175,43
-84,-72,-72,-72,-86,-84,-79,-79,-85,-86,-74,-75,-74,-69,-68,-66,-83,-57,-82,-57,-66,-44,-78,-79,-78,-71,-72,-73,-73,-72,-84,-79,-86,-85,-74,-69,-57,-83,-84,-66,-72,-78,-73,-80,-69,-77,-69,-86,-86,-52,-69,-52,-63,-63,-81,-81,-63,-74,-52,-74,-74,-69,-68,-70,-75,-76,-70,-100,-100,-84,-70,-79,-100,-68,-69,-85,-82,-100,-68,-87,-82,-100,-100,-79,-84,-100,-86,-85,-86,-83,-83,-82,-100,-100,-100,-100,-100,-90,-87,-100,-84,-84,-87,-86,-100,-85,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,894,175,43
-83,-72,-72,-72,-83,-83,-79,-78,-85,-86,-71,-71,-71,-68,-68,-64,-80,-56,-81,-56,-64,-46,-79,-80,-78,-71,-71,-74,-74,-72,-84,-79,-86,-85,-72,-68,-56,-82,-84,-64,-71,-81,-74,-80,-68,-79,-68,-86,-86,-53,-67,-53,-63,-62,-81,-80,-63,-73,-53,-74,-74,-67,-68,-68,-75,-74,-71,-77,-77,-86,-68,-78,-77,-69,-68,-78,-78,-83,-68,-82,-77,-100,-100,-78,-84,-100,-86,-86,-86,-83,-84,-83,-87,-85,-100,-84,-82,-90,-87,-100,-82,-82,-83,-86,-100,-85,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,894,175,43
-84,-72,-72,-72,-84,-83,-80,-80,-82,-82,-78,-78,-77,-68,-68,-64,-81,-58,-82,-58,-64,-44,-78,-78,-73,-75,-74,-74,-75,-72,-83,-81,-82,-86,-78,-67,-58,-82,-86,-64,-74,-78,-74,-78,-69,-78,-69,-86,-87,-54,-69,-53,-69,-70,-79,-78,-69,-73,-53,-74,-100,-70,-68,-70,-80,-78,-73,-76,-76,-84,-70,-81,-76,-71,-71,-79,-79,-100,-71,-87,-81,-100,-100,-81,-84,-100,-86,-86,-86,-84,-84,-86,-100,-100,-100,-100,-100,-100,-85,-100,-84,-84,-87,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,911,175,44
-84,-72,-72,-72,-84,-83,-80,-80,-82,-82,-78,-78,-77,-68,-68,-64,-81,-58,-82,-58,-64,-44,-78,-78,-73,-75,-74,-74,-75,-72,-83,-81,-82,-86,-78,-67,-58,-82,-86,-64,-74,-78,-74,-78,-69,-78,-69,-86,-87,-54,-69,-53,-69,-70,-79,-78,-69,-73,-53,-74,-100,-70,-68,-70,-80,-78,-73,-76,-76,-84,-70,-81,-76,-71,-71,-79,-79,-100,-71,-87,-81,-100,-100,-81,-84,-100,-86,-86,-86,-84,-84,-86,-100,-100,-100,-100,-100,-100,-85,-100,-84,-84,-87,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,911,175,44
