38:17:c3:1f:00:b0,38:17:c3:1f:00:b1,38:17:c3:1f:00:a1,b4:5d:50:e1:96:40,b4:5d:50:e1:96:42,38:17:c3:1f:00:a2,20:a6:cd:42:0a:d2,38:17:c3:1f:14:10,38:17:c3:1f:00:a0,20:a6:cd:42:0a:d0,20:a6:cd:42:0a:d1,20:a6:cd:42:0a:d3,20:a6:cd:42:0a:c3,38:17:c3:1f:14:11,38:17:c3:1f:14:12,b4:5d:50:e1:96:50,b4:5d:50:e1:96:51,b4:5d:50:e1:96:52,b4:5d:50:e1:96:53,44:48:c1:91:d0:11,38:17:c3:1f:14:00,20:a6:cd:42:0a:c0,20:a6:cd:42:0a:c1,20:a6:cd:42:0a:c2,44:48:c1:91:d0:12,44:48:c1:91:d0:14,44:48:c1:91:d0:02,38:17:c3:1f:14:01,38:17:c3:1f:14:02,44:48:c1:91:d0:01,44:48:c1:91:d0:10,44:48:c1:91:d0:00,38:17:c3:1f:09:91,38:17:c3:1f:09:92,38:17:c3:1f:19:d0,38:17:c3:1f:19:d2,38:17:c3:1f:09:90,38:17:c3:1f:19:d1,38:17:c3:1f:09:83,38:17:c3:1f:09:93,38:17:c3:1f:09:82,38:17:c3:19:45:b1,38:17:c3:19:45:b2,38:17:c3:19:45:b0,44:48:c1:91:95:a2,38:17:c3:24:47:50,44:48:c1:91:95:b2,44:48:c1:91:95:b3,44:48:c1:91:95:b0,38:17:c3:1f:00:b2,b4:5d:50:e1:96:43,b4:5d:50:e1:96:41,38:17:c3:1f:09:80,38:17:c3:1f:09:81,38:17:c3:24:47:51,a8:bd:27:4c:aa:81,38:17:c3:24:47:52,a8:bd:27:4c:aa:90,a8:bd:27:4c:aa:93,38:17:c3:19:45:a0,38:17:c3:19:45:a1,44:48:c1:91:95:b1,44:48:c1:91:d0:04,a8:bd:27:4c:aa:80,a8:bd:27:4c:aa:82,a8:bd:27:4c:aa:83,a8:bd:27:4c:aa:92,a8:bd:27:4c:aa:91,ac:e2:d3:c4:08:e6,38:17:c3:19:45:a2,38:17:c3:22:5e:f0,44:48:c1:91:95:a1,44:48:c1:91:95:a3,38:17:c3:1f:19:f0,38:17:c3:1f:19:f2,20:a6:cd:42:0b:e3,20:a6:cd:42:0b:f0,20:a6:cd:42:0b:f3,38:17:c3:19:d7:70,20:a6:cd:42:0b:f2,20:a6:cd:42:0b:f1,20:a6:cd:42:0b:e1,20:a6:cd:42:0b:e2,20:a6:cd:42:0b:e0,38:17:c3:19:d7:61,38:17:c3:19:d7:60,38:17:c3:19:d7:62,38:17:c3:19:d7:71,38:17:c3:19:d7:72,80:8d:b7:55:25:f0,80:8d:b7:55:25:e3,80:8d:b7:55:35:03,80:8d:b7:55:3a:50,80:8d:b7:55:25:e0,80:8d:b7:55:25:f3,80:8d:b7:55:25:e2,80:8d:b7:55:35:13,80:8d:b7:55:35:10,80:8d:b7:55:25:e1,80:8d:b7:55:25:f2,80:8d:b7:55:3a:51,80:8d:b7:55:3a:52,80:8d:b7:55:25:f1,80:8d:b7:55:35:12,66:2a:2f:53:7c:99,80:8d:b7:55:35:11,80:8d:b7:55:39:d0,ea:9e:b4:53:24:54,80:8d:b7:55:3a:42,80:8d:b7:55:3a:41,80:8d:b7:55:3a:40,80:8d:b7:55:35:02,b0:be:76:f8:30:5e,80:8d:b7:55:35:00,80:8d:b7:55:35:01,38:17:c3:19:36:30,38:17:c3:1e:ff:10,38:17:c3:19:71:90,80:8d:b7:55:39:d1,38:17:c3:1e:ff:11,38:17:c3:1e:ff:12,20:a6:cd:50:24:a2,38:17:c3:1e:ff:02,38:17:c3:1e:ff:01,20:a6:cd:50:24:b0,80:8d:b7:55:39:d2,38:17:c3:1e:ff:00,38:17:c3:1f:22:30,20:a6:cd:50:24:a1,68:ff:7b:e4:af:38,80:8d:b7:55:29:c1,20:a6:cd:50:24:a0,38:17:c3:19:71:91,38:17:c3:19:71:92,80:8d:b7:55:29:d1,80:8d:b7:55:29:d2,20:a6:cd:50:24:b1,20:a6:cd:50:24:b2,80:8d:b7:55:39:c1,80:8d:b7:55:39:c0,80:8d:b7:55:29:c2,00:4e:35:df:06:50,80:8d:b7:55:29:d0,80:8d:b7:55:39:c2,80:8d:b7:55:29:c0,00:4e:35:df:06:40,00:4e:35:df:06:52,00:4e:35:df:06:51,38:17:c3:1f:22:31,38:17:c3:1f:22:32,38:17:c3:1f:0e:02,38:17:c3:1f:0e:01,38:17:c3:1f:0e:00,38:17:c3:1f:0e:10,38:17:c3:1f:22:21,38:17:c3:1f:22:20,38:17:c3:1f:22:22,00:4e:35:de:e1:12,00:4e:35:df:06:42,38:17:c3:1f:19:f1,00:4e:35:de:e1:10,00:4e:35:df:06:41,68:ff:7b:e4:af:39,38:17:c3:22:61:90,80:8d:b7:55:4d:01,38:17:c3:19:36:32,38:17:c3:1f:0e:11,80:8d:b7:55:4d:02,38:17:c3:1f:08:50,38:17:c3:19:36:31,80:8d:b7:55:4d:00,80:8d:b7:55:4d:10,00:4e:35:de:e1:11,38:17:c3:1f:0e:12,38:17:c3:22:61:92,38:17:c3:22:61:91,80:8d:b7:55:4d:12,38:17:c3:19:71:80,22:ad:56:24:6b:8b,38:17:c3:19:71:82,f0:ab:54:14:10:2c,38:17:c3:19:71:81,b4:5d:50:e1:92:23,80:3f:5d:c5:f8:e4,80:8d:b7:55:4d:11,x,y,label
-67,-67,-82,-100,-100,-82,-100,-100,-85,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-99,-100,-100,-75,-75,-74,-100,-100,-100,-100,-100,-67,-100,-100,-100,-100,-100,-100,-100,-100,-100,-89,-85,-100,-100,-100,-100,-98,-100,-100,-62,-86,-100,-100,-100,-100,-100,-93,-87,-86,-70,-87,-87,-95,-93,-94,-75,-71,-78,-69,-67,-85,-95,-94,-90,-94,-84,-93,-88,-88,-91,-84,-88,-86,-86,-89,-91,-89,-92,-94,-93,-96,-96,-94,-98,-96,-96,-98,-98,-98,-96,-99,-99,-98,-100,-98,-96,-96,-100,-100,-100,-100,-98,-98,-100,-100,-100,-100,-100,-100,-98,-99,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-96,-99,-100,-95,-99,-89,-100,-100,-88,-100,-100,-100,-93,-100,-100,-98,-100,-100,-100,-100,-89,-100,-89,-100,-91,-100,-95,-100,673,141,28
-69,-69,-82,-100,-100,-82,-100,-100,-85,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-99,-100,-100,-74,-74,-73,-100,-100,-100,-100,-100,-69,-100,-100,-100,-100,-100,-100,-100,-100,-100,-89,-85,-100,-100,-100,-100,-97,-100,-100,-63,-85,-100,-100,-100,-100,-100,-93,-87,-86,-72,-86,-86,-95,-92,-95,-76,-71,-80,-70,-68,-86,-94,-96,-90,-94,-86,-92,-89,-88,-89,-85,-89,-87,-86,-90,-88,-89,-94,-96,-93,-95,-96,-95,-99,-96,-97,-98,-97,-97,-97,-98,-98,-99,-100,-98,-98,-98,-100,-100,-100,-100,-98,-99,-100,-100,-100,-100,-100,-100,-99,-99,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-97,-99,-100,-97,-99,-91,-100,-100,-90,-100,-100,-100,-94,-100,-100,-99,-100,-100,-100,-100,-89,-100,-89,-100,-91,-100,-95,-100,673,141,28
-67,-67,-90,-100,-100,-93,-100,-100,-91,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-92,-91,-89,-100,-100,-100,-100,-100,-67,-100,-100,-100,-100,-100,-100,-100,-100,-100,-93,-90,-100,-100,-100,-100,-100,-100,-100,-58,-89,-100,-100,-100,-100,-100,-95,-92,-91,-66,-97,-97,-96,-97,-96,-62,-61,-62,-66,-60,-80,-100,-89,-89,-97,-81,-97,-88,-88,-96,-80,-89,-86,-80,-91,-100,-89,-87,-87,-89,-95,-95,-92,-96,-95,-92,-100,-99,-100,-87,-99,-99,-97,-99,-100,-95,-88,-100,-100,-100,-100,-98,-98,-100,-100,-97,-98,-97,-98,-95,-96,-98,-99,-99,-98,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-89,-96,-100,-87,-95,-78,-100,-100,-86,-100,-100,-99,-90,-100,-100,-92,-100,-100,-100,-100,-98,-100,-98,-100,-98,-98,-97,-100,673,158,29
-67,-67,-90,-100,-100,-93,-100,-100,-91,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-92,-91,-89,-100,-100,-100,-100,-100,-67,-100,-100,-100,-100,-100,-100,-100,-100,-100,-93,-90,-100,-100,-100,-100,-100,-100,-100,-58,-89,-100,-100,-100,-100,-100,-95,-92,-91,-66,-97,-97,-96,-97,-96,-62,-61,-62,-66,-60,-80,-100,-89,-89,-97,-81,-97,-88,-88,-96,-80,-89,-86,-80,-91,-100,-89,-87,-87,-89,-95,-95,-92,-96,-95,-92,-100,-99,-100,-87,-99,-99,-97,-99,-100,-95,-88,-100,-100,-100,-100,-98,-98,-100,-100,-97,-98,-97,-98,-95,-96,-98,-99,-99,-98,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-89,-96,-100,-87,-95,-78,-100,-100,-86,-100,-100,-99,-90,-100,-100,-92,-100,-100,-100,-100,-98,-100,-98,-100,-98,-98,-97,-100,673,158,29
-67,-67,-89,-100,-100,-92,-100,-100,-89,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-89,-89,-86,-100,-100,-100,-100,-100,-67,-100,-100,-100,-100,-100,-100,-100,-100,-100,-94,-90,-100,-100,-100,-100,-100,-100,-100,-59,-90,-100,-100,-100,-100,-100,-94,-92,-90,-66,-96,-96,-96,-96,-95,-64,-63,-64,-66,-60,-80,-100,-89,-89,-97,-81,-97,-88,-88,-96,-81,-89,-86,-81,-90,-100,-88,-87,-87,-89,-95,-95,-91,-96,-95,-91,-100,-99,-99,-88,-99,-99,-97,-99,-100,-95,-88,-100,-100,-100,-100,-98,-98,-100,-100,-97,-98,-98,-98,-96,-97,-98,-99,-99,-98,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-89,-96,-100,-88,-95,-79,-100,-100,-86,-100,-100,-99,-91,-100,-100,-92,-100,-100,-100,-100,-96,-100,-96,-100,-96,-100,-95,-100,673,158,29
-67,-67,-90,-100,-100,-93,-100,-100,-91,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-92,-91,-89,-100,-100,-100,-100,-100,-67,-100,-100,-100,-100,-100,-100,-100,-100,-100,-93,-90,-100,-100,-100,-100,-100,-100,-100,-58,-89,-100,-100,-100,-100,-100,-95,-92,-91,-66,-97,-97,-96,-97,-96,-62,-61,-62,-66,-60,-80,-100,-89,-89,-97,-81,-97,-88,-88,-96,-80,-89,-86,-80,-91,-100,-89,-87,-87,-89,-95,-95,-92,-96,-95,-92,-100,-99,-100,-87,-99,-99,-97,-99,-100,-95,-88,-100,-100,-100,-100,-98,-98,-100,-100,-97,-98,-97,-98,-95,-96,-98,-99,-99,-98,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-89,-96,-100,-87,-95,-78,-100,-100,-86,-100,-100,-99,-90,-100,-100,-92,-100,-100,-100,-100,-98,-100,-98,-100,-98,-98,-97,-100,673,158,29
-67,-67,-90,-100,-100,-93,-100,-100,-91,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-92,-91,-89,-100,-100,-100,-100,-100,-67,-100,-100,-100,-100,-100,-100,-100,-100,-100,-93,-90,-100,-100,-100,-100,-100,-100,-100,-58,-89,-100,-100,-100,-100,-100,-95,-92,-91,-66,-97,-97,-96,-97,-96,-62,-61,-62,-66,-60,-80,-100,-89,-89,-97,-81,-97,-88,-88,-96,-80,-89,-86,-80,-91,-100,-89,-87,-87,-89,-95,-95,-92,-96,-95,-92,-100,-99,-100,-87,-99,-99,-97,-99,-100,-95,-88,-100,-100,-100,-100,-98,-98,-100,-100,-97,-98,-97,-98,-95,-96,-98,-99,-99,-98,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-89,-96,-100,-87,-95,-78,-100,-100,-86,-100,-100,-99,-90,-100,-100,-92,-100,-100,-100,-100,-98,-100,-98,-100,-98,-98,-97,-100,673,158,29
-67,-67,-90,-100,-100,-93,-100,-100,-91,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-92,-91,-89,-100,-100,-100,-100,-100,-67,-100,-100,-100,-100,-100,-100,-100,-100,-100,-93,-90,-100,-100,-100,-100,-100,-100,-100,-58,-89,-100,-100,-100,-100,-100,-95,-92,-91,-66,-97,-97,-96,-97,-96,-62,-61,-62,-66,-60,-80,-100,-89,-89,-97,-81,-97,-88,-88,-96,-80,-89,-86,-80,-91,-100,-89,-87,-87,-89,-95,-95,-92,-96,-95,-92,-100,-99,-100,-87,-99,-99,-97,-99,-100,-95,-88,-100,-100,-100,-100,-98,-98,-100,-100,-97,-98,-97,-98,-95,-96,-98,-99,-99,-98,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-89,-96,-100,-87,-95,-78,-100,-100,-86,-100,-100,-99,-90,-100,-100,-92,-100,-100,-100,-100,-98,-100,-98,-100,-98,-98,-97,-100,673,158,29
-67,-67,-90,-100,-100,-93,-100,-100,-91,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-92,-91,-89,-100,-100,-100,-100,-100,-67,-100,-100,-100,-100,-100,-100,-100,-100,-100,-93,-90,-100,-100,-100,-100,-100,-100,-100,-58,-89,-100,-100,-100,-100,-100,-95,-92,-91,-66,-97,-97,-96,-97,-96,-62,-61,-62,-66,-60,-80,-100,-89,-89,-97,-81,-97,-88,-88,-96,-80,-89,-86,-80,-91,-100,-89,-87,-87,-89,-95,-95,-92,-96,-95,-92,-100,-99,-100,-87,-99,-99,-97,-99,-100,-95,-88,-100,-100,-100,-100,-98,-98,-100,-100,-97,-98,-97,-98,-95,-96,-98,-99,-99,-98,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-89,-96,-100,-87,-95,-78,-100,-100,-86,-100,-100,-99,-90,-100,-100,-92,-100,-100,-100,-100,-98,-100,-98,-100,-98,-98,-97,-100,673,175,30
-67,-67,-90,-100,-100,-93,-100,-100,-91,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-92,-91,-89,-100,-100,-100,-100,-100,-67,-100,-100,-100,-100,-100,-100,-100,-100,-100,-93,-90,-100,-100,-100,-100,-100,-100,-100,-58,-89,-100,-100,-100,-100,-100,-95,-92,-91,-66,-97,-97,-96,-97,-96,-62,-61,-62,-66,-60,-80,-100,-89,-89,-97,-81,-97,-88,-88,-96,-80,-89,-86,-80,-91,-100,-89,-87,-87,-89,-95,-95,-92,-96,-95,-92,-100,-99,-100,-87,-99,-99,-97,-99,-100,-95,-88,-100,-100,-100,-100,-98,-98,-100,-100,-97,-98,-97,-98,-95,-96,-98,-99,-99,-98,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-89,-96,-100,-87,-95,-78,-100,-100,-86,-100,-100,-99,-90,-100,-100,-92,-100,-100,-100,-100,-98,-100,-98,-100,-98,-98,-97,-100,673,175,30
-67,-67,-90,-100,-100,-93,-100,-100,-91,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-92,-91,-89,-100,-100,-100,-100,-100,-67,-100,-100,-100,-100,-100,-100,-100,-100,-100,-93,-90,-100,-100,-100,-100,-100,-100,-100,-58,-89,-100,-100,-100,-100,-100,-95,-92,-91,-66,-97,-97,-96,-97,-96,-62,-61,-62,-66,-60,-80,-100,-89,-89,-97,-81,-97,-88,-88,-96,-80,-89,-86,-80,-91,-100,-89,-87,-87,-89,-95,-95,-92,-96,-95,-92,-100,-99,-100,-87,-99,-99,-97,-99,-100,-95,-88,-100,-100,-100,-100,-98,-98,-100,-100,-97,-98,-97,-98,-95,-96,-98,-99,-99,-98,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-89,-96,-100,-87,-95,-78,-100,-100,-86,-100,-100,-99,-90,-100,-100,-92,-100,-100,-100,-100,-98,-100,-98,-100,-98,-98,-97,-100,673,175,30
-67,-67,-90,-100,-100,-93,-100,-100,-91,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-92,-91,-89,-100,-100,-100,-100,-100,-67,-100,-100,-100,-100,-100,-100,-100,-100,-100,-93,-90,-100,-100,-100,-100,-100,-100,-100,-58,-89,-100,-100,-100,-100,-100,-95,-92,-91,-66,-97,-97,-96,-97,-96,-62,-61,-62,-66,-60,-80,-100,-89,-89,-97,-81,-97,-88,-88,-96,-80,-89,-86,-80,-91,-100,-89,-87,-87,-89,-95,-95,-92,-96,-95,-92,-100,-99,-100,-87,-99,-99,-97,-99,-100,-95,-88,-100,-100,-100,-100,-98,-98,-100,-100,-97,-98,-97,-98,-95,-96,-98,-99,-99,-98,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-89,-96,-100,-87,-95,-78,-100,-100,-86,-100,-100,-99,-90,-100,-100,-92,-100,-100,-100,-100,-98,-100,-98,-100,-98,-98,-97,-100,673,175,30
-67,-67,-90,-100,-100,-93,-100,-100,-91,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-92,-91,-89,-100,-100,-100,-100,-100,-67,-100,-100,-100,-100,-100,-100,-100,-100,-100,-93,-90,-100,-100,-100,-100,-100,-100,-100,-58,-89,-100,-100,-100,-100,-100,-95,-92,-91,-66,-97,-97,-96,-97,-96,-62,-61,-62,-66,-60,-80,-100,-89,-89,-97,-81,-97,-88,-88,-96,-80,-89,-86,-80,-91,-100,-89,-87,-87,-89,-95,-95,-92,-96,-95,-92,-100,-99,-100,-87,-99,-99,-97,-99,-100,-95,-88,-100,-100,-100,-100,-98,-98,-100,-100,-97,-98,-97,-98,-95,-96,-98,-99,-99,-98,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-89,-96,-100,-87,-95,-78,-100,-100,-86,-100,-100,-99,-90,-100,-100,-92,-100,-100,-100,-100,-98,-100,-98,-100,-98,-98,-97,-100,673,175,30
-67,-67,-90,-100,-100,-93,-100,-100,-92,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-93,-93,-90,-100,-100,-100,-100,-100,-67,-100,-100,-100,-100,-100,-100,-100,-100,-100,-92,-89,-100,-100,-100,-100,-100,-100,-100,-57,-88,-100,-100,-100,-100,-100,-95,-93,-91,-65,-98,-98,-97,-98,-97,-61,-58,-60,-66,-59,-80,-100,-90,-90,-97,-81,-97,-88,-89,-96,-80,-90,-87,-80,-91,-100,-89,-87,-86,-89,-95,-95,-93,-97,-96,-93,-100,-100,-100,-86,-100,-100,-98,-100,-100,-95,-87,-100,-100,-100,-100,-98,-98,-100,-100,-97,-98,-98,-99,-95,-96,-98,-99,-99,-97,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-89,-96,-100,-87,-95,-78,-100,-100,-86,-100,-100,-99,-90,-100,-100,-92,-100,-100,-100,-100,-98,-100,-98,-100,-98,-97,-97,-100,673,175,30
-68,-73,-85,-100,-100,-85,-100,-100,-89,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-82,-81,-82,-100,-100,-100,-100,-100,-67,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-99,-100,-100,-100,-100,-100,-100,-100,-58,-96,-100,-100,-100,-100,-100,-91,-92,-89,-58,-92,-91,-96,-98,-97,-64,-64,-64,-59,-58,-82,-92,-96,-86,-96,-80,-87,-87,-86,-93,-81,-85,-85,-81,-88,-94,-88,-87,-88,-91,-91,-92,-91,-84,-91,-93,-100,-100,-100,-87,-100,-96,-94,-97,-99,-97,-85,-98,-100,-98,-100,-97,-98,-100,-100,-98,-97,-100,-100,-98,-98,-97,-100,-97,-98,-98,-99,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-89,-95,-100,-87,-95,-79,-100,-100,-88,-100,-100,-98,-91,-100,-100,-93,-100,-100,-100,-100,-98,-100,-98,-100,-98,-98,-97,-100,690,175,31
-68,-72,-83,-100,-100,-83,-100,-100,-87,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-82,-81,-82,-100,-100,-100,-100,-100,-68,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-99,-100,-100,-58,-97,-100,-100,-100,-100,-100,-89,-94,-91,-58,-94,-94,-97,-98,-98,-67,-67,-67,-59,-58,-82,-91,-96,-89,-97,-80,-90,-85,-85,-95,-81,-88,-88,-81,-87,-93,-87,-87,-89,-91,-91,-93,-89,-84,-90,-93,-100,-100,-100,-87,-100,-97,-95,-96,-99,-97,-86,-97,-100,-99,-100,-97,-98,-100,-100,-98,-96,-100,-100,-98,-98,-97,-100,-96,-97,-98,-98,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-89,-94,-100,-87,-94,-79,-100,-100,-89,-100,-100,-97,-92,-100,-100,-91,-100,-100,-100,-100,-98,-100,-98,-100,-98,-98,-97,-100,690,175,31
-68,-72,-83,-100,-100,-83,-100,-100,-87,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-82,-81,-82,-100,-100,-100,-100,-100,-68,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-99,-100,-100,-58,-97,-100,-100,-100,-100,-100,-89,-94,-91,-58,-94,-94,-97,-98,-98,-67,-67,-67,-59,-58,-82,-91,-96,-89,-97,-80,-90,-85,-85,-95,-81,-88,-88,-81,-87,-93,-87,-87,-89,-91,-91,-93,-89,-84,-90,-93,-100,-100,-100,-87,-100,-97,-95,-96,-99,-97,-86,-97,-100,-99,-100,-97,-98,-100,-100,-98,-96,-100,-100,-98,-98,-97,-100,-96,-97,-98,-98,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-89,-94,-100,-87,-94,-79,-100,-100,-89,-100,-100,-97,-92,-100,-100,-91,-100,-100,-100,-100,-98,-100,-98,-100,-98,-98,-97,-100,690,175,31
-69,-74,-88,-100,-100,-88,-100,-100,-89,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-85,-83,-85,-100,-100,-100,-100,-100,-67,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-96,-100,-100,-100,-100,-100,-100,-100,-58,-92,-100,-100,-100,-100,-100,-93,-90,-87,-58,-90,-89,-95,-98,-95,-61,-61,-61,-59,-59,-83,-93,-94,-83,-96,-80,-85,-89,-88,-92,-81,-83,-83,-81,-91,-96,-91,-87,-86,-90,-91,-91,-91,-86,-92,-92,-100,-100,-100,-86,-100,-96,-93,-99,-100,-96,-85,-99,-100,-98,-100,-99,-98,-100,-100,-99,-98,-100,-100,-97,-98,-99,-100,-98,-99,-99,-99,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-89,-97,-100,-87,-97,-77,-100,-100,-85,-100,-100,-99,-90,-100,-100,-94,-100,-100,-100,-100,-98,-100,-98,-100,-98,-98,-97,-100,690,175,31
-68,-74,-87,-100,-100,-87,-100,-100,-90,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-83,-81,-83,-100,-100,-100,-100,-100,-67,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-98,-100,-100,-100,-100,-100,-100,-100,-58,-94,-100,-100,-100,-100,-100,-92,-91,-87,-58,-90,-89,-95,-97,-96,-61,-61,-61,-59,-59,-83,-93,-97,-83,-96,-80,-85,-88,-87,-92,-81,-83,-83,-81,-90,-95,-90,-88,-87,-91,-91,-91,-91,-84,-93,-94,-100,-100,-100,-87,-100,-96,-93,-98,-100,-96,-85,-99,-100,-98,-100,-98,-98,-100,-100,-98,-98,-100,-100,-98,-98,-98,-100,-98,-99,-98,-99,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-89,-96,-100,-87,-96,-79,-100,-100,-86,-100,-100,-98,-90,-100,-100,-94,-100,-100,-100,-100,-98,-100,-98,-100,-98,-98,-97,-100,690,175,31
-68,-71,-79,-100,-100,-79,-100,-100,-83,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-82,-82,-82,-100,-100,-100,-100,-100,-68,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-99,-100,-100,-58,-99,-100,-100,-100,-100,-100,-89,-97,-95,-58,-98,-98,-99,-100,-99,-72,-72,-72,-59,-58,-81,-90,-92,-93,-99,-80,-95,-83,-83,-98,-81,-91,-91,-81,-83,-91,-83,-86,-91,-91,-92,-95,-88,-84,-86,-92,-100,-100,-100,-87,-100,-99,-96,-95,-98,-99,-87,-94,-100,-100,-100,-97,-99,-100,-100,-98,-96,-100,-100,-96,-99,-97,-100,-95,-95,-98,-98,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-89,-92,-100,-87,-92,-77,-100,-100,-90,-100,-100,-96,-94,-100,-100,-88,-100,-100,-100,-100,-98,-100,-98,-100,-98,-98,-97,-100,690,175,31
