ea:9e:b4:53:24:54,38:17:c3:1f:0e:10,38:17:c3:1f:0e:11,38:17:c3:1f:0e:01,38:17:c3:1f:0e:12,38:17:c3:1f:0e:00,38:17:c3:1f:0e:02,80:8d:b7:55:35:11,80:8d:b7:55:35:12,80:8d:b7:55:35:10,80:8d:b7:55:35:13,80:8d:b7:55:39:d0,80:8d:b7:55:39:d1,80:8d:b7:55:39:d2,38:17:c3:1f:01:91,38:17:c3:1f:01:92,38:17:c3:1f:01:90,44:48:c1:a5:82:30,b0:be:76:f8:30:5e,44:48:c1:a5:82:31,44:48:c1:a5:82:32,80:8d:b7:55:25:f2,80:8d:b7:55:25:f0,80:8d:b7:55:25:f3,80:8d:b7:55:25:f1,80:8d:b7:55:39:c1,80:8d:b7:55:25:e3,38:17:c3:19:d7:70,80:8d:b7:55:39:c0,38:17:c3:1f:01:80,38:17:c3:19:d7:72,38:17:c3:1f:01:81,38:17:c3:1f:01:82,44:48:c1:a5:82:20,44:48:c1:a5:82:21,44:48:c1:a5:82:22,80:8d:b7:55:25:e2,80:8d:b7:55:25:e1,20:a6:cd:50:24:b0,20:a6:cd:50:24:b2,80:8d:b7:55:3a:52,80:8d:b7:55:25:e0,80:8d:b7:55:3a:42,20:a6:cd:50:24:b1,80:8d:b7:55:3a:50,80:8d:b7:55:3a:51,38:17:c3:19:d7:60,38:17:c3:19:d7:61,2a:16:ad:ec:da:ab,38:17:c3:19:d7:62,38:17:c3:1e:ff:12,38:17:c3:1e:ff:10,38:17:c3:1e:ff:11,20:a6:cd:50:24:a1,38:17:c3:19:45:b0,66:2a:2f:53:7c:99,38:17:c3:19:45:b1,38:17:c3:19:45:b2,00:4e:35:df:06:42,b4:5d:50:e1:92:33,b4:5d:50:e1:92:23,80:8d:b7:55:35:03,80:8d:b7:55:35:00,80:8d:b7:55:35:01,80:8d:b7:55:35:02,38:17:c3:19:d7:71,ac:e2:d3:c4:08:e6,20:a6:cd:50:24:a0,20:a6:cd:50:24:a2,80:8d:b7:55:39:c2,80:8d:b7:55:3a:41,72:32:b1:3e:1a:b8,00:4e:35:df:06:41,38:17:c3:1f:09:90,b4:5d:50:e1:92:31,00:4e:35:df:06:40,00:4e:35:df:06:50,00:4e:35:df:06:51,00:4e:35:df:06:52,80:8d:b7:55:3a:40,68:ff:7b:e4:af:39,b4:5d:50:e1:92:30,38:17:c3:19:55:52,20:a6:cd:42:0b:e3,38:17:c3:1f:22:30,b4:5d:50:e1:92:32,60:32:b1:3e:1a:b8,38:17:c3:1f:09:83,b4:5d:50:e1:96:53,38:17:c3:19:55:51,38:17:c3:19:55:50,72:32:b1:3e:1a:b7,38:17:c3:19:45:a2,38:17:c3:19:71:90,38:17:c3:1f:22:31,b4:5d:50:e1:96:50,b4:5d:50:e1:96:51,20:a6:cd:42:0b:f3,60:32:b1:3e:1a:b7,00:4e:35:de:e1:12,68:ff:7b:e4:af:38,38:17:c3:1f:22:32,38:17:c3:1e:ff:01,38:17:c3:1e:ff:02,00:4e:35:de:e1:11,38:17:c3:19:71:91,38:17:c3:1f:08:50,38:17:c3:1e:ff:00,00:4e:35:de:e1:10,b4:5d:50:e1:92:21,b4:5d:50:e1:92:20,b4:5d:50:e1:92:22,a8:bd:27:4c:bd:30,38:17:c3:19:45:a1,38:17:c3:19:45:a0,00:4e:35:de:e1:01,00:4e:35:de:e1:02,a8:bd:27:4c:bd:21,38:17:c3:19:55:40,44:48:c1:91:95:b2,44:48:c1:91:95:b3,a8:bd:27:4c:bd:20,a8:bd:27:4c:bd:22,44:48:c1:91:95:b0,38:17:c3:19:55:42,38:17:c3:1f:08:51,38:17:c3:19:55:41,00:4e:35:de:d7:53,00:4e:35:de:d7:52,a8:bd:27:4c:bd:32,a8:bd:27:4c:bd:31,00:4e:35:de:e1:00,00:4e:35:de:d7:50,00:4e:35:de:d7:51,38:17:c3:1f:22:21,38:17:c3:1f:22:22,00:4e:35:de:d7:42,38:17:c3:19:71:92,00:4e:35:de:d7:41,00:4e:35:de:d7:40,00:4e:35:de:d7:43,38:17:c3:1f:08:52,38:17:c3:1f:22:20,00:4e:35:df:0e:12,38:17:c3:1f:08:40,38:17:c3:1e:fc:a0,38:17:c3:1e:fc:a2,38:17:c3:1e:fc:b0,00:4e:35:df:0e:11,38:17:c3:1e:fc:a1,38:17:c3:1e:fc:b1,38:17:c3:1e:fc:b2,64:e5:99:c3:13:3c,38:17:c3:24:58:b0,38:17:c3:24:58:a1,38:17:c3:24:58:a0,38:17:c3:24:58:a2,38:17:c3:24:4f:10,38:17:c3:24:58:b1,38:17:c3:24:58:b2,38:17:c3:24:4f:11,38:17:c3:24:4f:12,38:17:c3:19:71:81,38:17:c3:19:71:82,38:17:c3:1b:08:b0,00:4e:35:df:0e:02,38:17:c3:1b:08:a2,38:17:c3:1b:08:a1,00:4e:35:df:0e:00,00:4e:35:df:0e:01,38:17:c3:1b:08:a0,38:17:c3:19:71:80,38:17:c3:1b:08:b1,38:17:c3:1b:08:b2,00:4e:35:df:0e:10,x,y,label
-75,-85,-100,-100,-100,-100,-100,-84,-100,-85,-84,-64,-66,-67,-100,-100,-100,-73,-72,-72,-73,-81,-82,-81,-80,-100,-75,-86,-100,-100,-86,-100,-100,-100,-77,-77,-100,-100,-88,-88,-57,-100,-67,-88,-57,-57,-89,-89,-92,-88,-100,-100,-100,-100,-100,-86,-100,-100,-100,-88,-100,-79,-84,-83,-83,-86,-100,-100,-100,-100,-67,-100,-100,-100,-88,-100,-74,-74,-75,-68,-100,-100,-77,-100,-100,-100,-100,-100,-100,-77,-77,-100,-100,-100,-100,-100,-100,-100,-100,-80,-100,-100,-100,-100,-80,-100,-87,-100,-80,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-88,-100,-90,-89,-87,-100,-100,-89,-89,-100,-100,-100,-100,-100,-100,-100,-89,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,545.0,529.7999999999998,19
-76,-81,-81,-85,-81,-85,-84,-83,-83,-84,-83,-64,-67,-66,-100,-100,-100,-74,-72,-73,-73,-100,-100,-100,-100,-100,-100,-86,-100,-100,-86,-100,-100,-76,-76,-100,-100,-100,-89,-89,-59,-81,-100,-88,-59,-59,-100,-100,-91,-100,-100,-100,-100,-100,-87,-85,-88,-88,-78,-88,-100,-81,-83,-82,-83,-86,-100,-100,-100,-100,-69,-100,-78,-100,-90,-78,-75,-74,-74,-100,-100,-100,-77,-100,-87,-100,-100,-100,-100,-77,-100,-100,-100,-100,-88,-100,-100,-100,-100,-80,-100,-87,-100,-100,-81,-100,-87,-100,-81,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-89,-100,-100,-100,-87,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,545.0,529.7999999999998,19
-74,-81,-82,-85,-82,-85,-85,-83,-84,-84,-84,-64,-66,-65,-100,-100,-100,-73,-71,-73,-72,-80,-81,-80,-80,-100,-78,-86,-74,-100,-85,-100,-100,-76,-76,-76,-100,-100,-88,-88,-58,-100,-68,-88,-58,-58,-88,-100,-100,-100,-100,-100,-100,-100,-87,-85,-88,-88,-78,-89,-91,-79,-82,-82,-82,-88,-89,-100,-100,-75,-100,-100,-77,-100,-89,-77,-100,-78,-100,-68,-85,-100,-77,-100,-87,-100,-100,-100,-100,-100,-75,-100,-100,-100,-88,-100,-100,-100,-100,-80,-100,-100,-100,-100,-80,-100,-100,-100,-80,-100,-100,-100,-100,-100,-100,-87,-87,-100,-80,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-87,-87,-100,-100,-100,-100,-88,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,545.0,529.7999999999998,19
-100,-100,-100,-100,-100,-100,-100,-84,-83,-84,-83,-64,-66,-66,-100,-100,-91,-72,-76,-72,-72,-80,-81,-81,-81,-100,-100,-85,-100,-100,-84,-100,-100,-77,-77,-77,-100,-100,-88,-88,-59,-100,-68,-88,-59,-59,-88,-89,-92,-100,-100,-100,-100,-100,-100,-85,-100,-100,-77,-88,-100,-81,-84,-84,-84,-85,-90,-100,-100,-74,-100,-100,-100,-100,-89,-100,-78,-78,-77,-100,-85,-100,-77,-100,-86,-100,-100,-100,-100,-78,-79,-100,-100,-100,-88,-100,-100,-100,-100,-79,-100,-87,-100,-100,-79,-100,-88,-100,-79,-100,-100,-100,-100,-100,-100,-88,-88,-100,-81,-100,-100,-92,-100,-100,-100,-100,-80,-100,-100,-88,-87,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,545.0,529.7999999999998,19
-75,-100,-100,-100,-100,-100,-100,-81,-82,-82,-82,-63,-66,-66,-100,-100,-90,-72,-73,-73,-73,-77,-78,-78,-78,-100,-100,-86,-100,-100,-85,-100,-100,-78,-77,-78,-100,-100,-89,-90,-59,-100,-67,-91,-59,-58,-87,-88,-92,-88,-100,-100,-100,-100,-100,-86,-100,-100,-78,-89,-100,-78,-81,-82,-82,-85,-100,-100,-100,-100,-66,-100,-100,-100,-100,-79,-74,-75,-74,-67,-84,-100,-79,-100,-100,-100,-100,-100,-100,-79,-79,-100,-100,-100,-100,-100,-100,-100,-100,-80,-100,-100,-100,-100,-81,-100,-86,-100,-80,-100,-100,-100,-100,-100,-100,-88,-87,-100,-82,-100,-100,-100,-100,-100,-100,-86,-100,-100,-100,-89,-100,-87,-100,-100,-100,-100,-100,-100,-100,-100,-100,-86,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,545.0,529.7999999999998,19
-75,-79,-78,-87,-100,-87,-100,-80,-100,-80,-80,-64,-68,-70,-100,-100,-100,-73,-72,-73,-73,-77,-85,-77,-77,-100,-100,-88,-74,-100,-88,-100,-100,-80,-80,-80,-100,-100,-100,-100,-61,-100,-100,-100,-63,-60,-88,-100,-100,-88,-100,-100,-100,-100,-100,-83,-100,-100,-80,-91,-100,-81,-81,-81,-81,-88,-100,-100,-100,-77,-71,-100,-80,-100,-91,-79,-74,-74,-73,-71,-81,-100,-71,-100,-89,-100,-100,-100,-100,-73,-72,-100,-100,-90,-100,-100,-100,-100,-100,-81,-100,-100,-100,-100,-81,-100,-100,-100,-82,-100,-100,-100,-100,-100,-100,-87,-88,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-88,-87,-100,-100,-87,-88,-88,-91,-90,-100,-100,-100,-100,-100,-100,-91,-90,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,545.0,543.9999999999999,20
-78,-100,-79,-100,-79,-100,-100,-81,-82,-82,-81,-65,-68,-68,-100,-100,-100,-70,-71,-69,-70,-75,-76,-76,-75,-100,-100,-89,-100,-100,-86,-100,-100,-81,-100,-80,-82,-83,-100,-100,-59,-82,-100,-100,-60,-60,-90,-100,-100,-100,-100,-100,-100,-100,-100,-82,-100,-100,-100,-90,-87,-76,-83,-82,-82,-88,-100,-100,-100,-100,-100,-100,-100,-100,-89,-100,-72,-72,-72,-100,-100,-100,-73,-100,-100,-100,-100,-100,-100,-73,-76,-100,-100,-100,-100,-100,-100,-100,-100,-80,-100,-100,-100,-100,-80,-100,-90,-100,-80,-100,-100,-100,-100,-100,-100,-86,-87,-90,-100,-100,-100,-89,-100,-100,-79,-89,-100,-90,-90,-100,-100,-100,-91,-90,-100,-100,-100,-100,-100,-100,-100,-88,-100,-92,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,545.0,543.9999999999999,20
-76,-77,-78,-100,-78,-100,-88,-82,-82,-81,-82,-65,-68,-68,-100,-100,-100,-70,-100,-70,-70,-100,-100,-100,-100,-74,-100,-87,-100,-100,-89,-100,-100,-81,-80,-80,-100,-100,-100,-100,-60,-100,-72,-100,-60,-60,-100,-90,-100,-89,-100,-100,-100,-100,-100,-83,-100,-100,-79,-90,-88,-100,-100,-82,-82,-88,-100,-100,-100,-74,-71,-100,-79,-100,-89,-79,-74,-75,-74,-100,-100,-91,-72,-100,-88,-100,-100,-100,-100,-100,-70,-100,-100,-100,-100,-100,-100,-100,-100,-80,-100,-87,-100,-100,-81,-100,-100,-100,-80,-100,-100,-100,-100,-100,-100,-86,-86,-100,-77,-100,-100,-100,-100,-100,-100,-100,-77,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,545.0,543.9999999999999,20
-77,-78,-78,-100,-77,-100,-100,-83,-83,-83,-84,-65,-67,-69,-100,-100,-100,-71,-73,-70,-70,-100,-100,-100,-100,-74,-100,-87,-100,-100,-87,-100,-100,-80,-80,-100,-81,-81,-100,-100,-59,-81,-72,-100,-60,-60,-100,-100,-100,-100,-100,-100,-100,-100,-92,-83,-100,-100,-78,-90,-100,-76,-82,-82,-82,-100,-100,-100,-100,-74,-71,-100,-78,-100,-90,-78,-74,-74,-74,-71,-87,-100,-71,-100,-100,-100,-100,-100,-100,-70,-100,-100,-100,-100,-100,-100,-100,-100,-100,-80,-100,-87,-100,-100,-80,-100,-100,-100,-80,-100,-100,-100,-100,-100,-100,-87,-87,-100,-77,-100,-100,-100,-100,-100,-78,-100,-77,-89,-90,-100,-100,-87,-90,-91,-100,-100,-100,-100,-100,-100,-100,-100,-100,-90,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,545.0,543.9999999999999,20
-77,-100,-78,-100,-77,-100,-100,-83,-84,-85,-85,-65,-68,-67,-100,-100,-100,-70,-71,-71,-70,-75,-75,-74,-75,-100,-100,-87,-100,-100,-86,-100,-100,-80,-80,-100,-100,-100,-100,-100,-60,-100,-72,-100,-60,-60,-100,-100,-100,-100,-100,-100,-100,-100,-100,-82,-100,-100,-79,-89,-100,-100,-82,-82,-82,-100,-100,-100,-100,-73,-73,-100,-79,-100,-90,-100,-75,-75,-75,-100,-100,-100,-72,-100,-87,-100,-100,-100,-100,-72,-73,-100,-100,-89,-88,-100,-100,-100,-100,-80,-100,-100,-100,-100,-80,-100,-100,-100,-80,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-76,-100,-76,-88,-89,-100,-100,-87,-88,-88,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,545.0,543.9999999999999,20
-100,-77,-77,-100,-78,-100,-100,-83,-84,-83,-84,-65,-67,-69,-100,-100,-100,-70,-100,-70,-70,-76,-75,-75,-75,-100,-77,-88,-73,-100,-89,-100,-100,-80,-80,-80,-100,-82,-100,-100,-60,-80,-100,-100,-60,-59,-100,-100,-100,-100,-100,-100,-100,-100,-100,-81,-100,-100,-100,-100,-100,-75,-82,-82,-82,-88,-100,-100,-100,-73,-100,-100,-100,-100,-100,-100,-75,-75,-75,-100,-100,-100,-74,-100,-100,-100,-100,-100,-100,-74,-73,-100,-100,-100,-100,-100,-100,-100,-100,-82,-100,-100,-100,-100,-82,-100,-88,-100,-83,-100,-100,-100,-100,-100,-100,-100,-100,-100,-76,-100,-100,-100,-100,-100,-78,-100,-76,-90,-90,-100,-100,-100,-89,-89,-100,-100,-100,-100,-100,-100,-100,-100,-100,-92,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,545.0,543.9999999999999,20
-76,-100,-100,-87,-100,-87,-87,-80,-80,-80,-81,-70,-73,-73,-100,-100,-100,-77,-100,-77,-77,-77,-77,-76,-78,-100,-81,-86,-78,-100,-86,-100,-100,-83,-83,-83,-100,-79,-100,-100,-63,-79,-72,-100,-63,-64,-100,-100,-100,-100,-100,-100,-100,-100,-94,-88,-92,-100,-76,-89,-100,-100,-84,-85,-100,-85,-100,-100,-100,-78,-73,-100,-76,-100,-90,-76,-72,-71,-71,-72,-100,-90,-72,-100,-92,-90,-100,-100,-100,-71,-71,-100,-100,-100,-100,-100,-100,-100,-100,-84,-91,-100,-100,-100,-85,-100,-86,-100,-85,-100,-100,-100,-100,-100,-100,-88,-89,-100,-73,-100,-100,-100,-100,-100,-100,-87,-74,-100,-100,-89,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-87,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,545.0,558.1999999999999,21
-76,-100,-100,-100,-100,-100,-100,-81,-80,-80,-80,-70,-70,-70,-100,-100,-100,-78,-64,-78,-78,-72,-73,-73,-72,-77,-100,-85,-77,-100,-85,-100,-100,-84,-84,-84,-79,-100,-100,-100,-64,-79,-72,-100,-64,-64,-90,-100,-100,-100,-100,-100,-100,-100,-100,-88,-100,-100,-76,-90,-90,-100,-83,-82,-82,-84,-100,-100,-100,-77,-73,-100,-76,-100,-89,-100,-74,-74,-73,-73,-100,-100,-68,-100,-100,-100,-100,-100,-100,-69,-68,-100,-100,-100,-100,-100,-100,-100,-100,-82,-100,-100,-100,-100,-81,-100,-86,-100,-81,-100,-100,-100,-100,-100,-100,-90,-89,-100,-72,-100,-100,-91,-100,-100,-72,-87,-72,-100,-100,-89,-89,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-86,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,545.0,558.1999999999999,21
-74,-82,-80,-100,-81,-100,-100,-81,-80,-80,-81,-69,-72,-74,-100,-100,-100,-74,-66,-74,-75,-73,-73,-72,-72,-79,-100,-88,-79,-100,-86,-100,-100,-85,-85,-86,-100,-100,-100,-100,-63,-100,-100,-100,-63,-64,-91,-100,-100,-100,-100,-100,-100,-100,-92,-85,-100,-100,-76,-91,-90,-100,-100,-83,-82,-87,-86,-100,-100,-100,-100,-100,-76,-100,-90,-76,-76,-76,-76,-100,-86,-100,-68,-100,-88,-100,-100,-100,-100,-68,-68,-100,-100,-100,-100,-100,-100,-100,-100,-81,-100,-100,-100,-100,-82,-100,-100,-100,-81,-100,-100,-100,-100,-100,-100,-90,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-88,-88,-92,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-91,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,545.0,558.1999999999999,21
-72,-100,-100,-87,-100,-87,-87,-79,-79,-80,-79,-69,-72,-71,-100,-100,-100,-79,-65,-79,-80,-75,-74,-75,-74,-79,-76,-87,-78,-100,-86,-100,-100,-84,-84,-83,-80,-80,-100,-100,-100,-80,-70,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-88,-100,-100,-77,-90,-100,-100,-82,-82,-82,-86,-86,-100,-100,-78,-70,-100,-77,-100,-94,-76,-70,-71,-71,-71,-100,-100,-71,-100,-91,-100,-100,-100,-100,-71,-70,-100,-100,-100,-100,-100,-100,-100,-100,-81,-100,-100,-100,-100,-81,-100,-88,-100,-80,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-88,-100,-100,-100,-89,-91,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-87,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,545.0,558.1999999999999,21
-75,-80,-81,-100,-80,-100,-100,-78,-80,-78,-80,-69,-70,-70,-100,-100,-100,-75,-66,-75,-75,-73,-72,-72,-73,-79,-100,-86,-80,-100,-85,-100,-100,-85,-84,-85,-81,-80,-92,-100,-63,-80,-71,-100,-64,-64,-100,-100,-100,-100,-100,-100,-100,-100,-100,-86,-100,-92,-100,-90,-93,-82,-100,-100,-100,-85,-100,-100,-100,-100,-71,-100,-77,-100,-90,-100,-73,-73,-74,-72,-100,-91,-68,-100,-90,-100,-100,-100,-100,-69,-70,-100,-100,-100,-100,-100,-100,-100,-100,-80,-100,-100,-100,-100,-81,-100,-87,-100,-80,-100,-100,-100,-100,-100,-100,-88,-89,-100,-72,-100,-100,-100,-100,-100,-72,-87,-73,-100,-100,-90,-100,-88,-100,-100,-100,-100,-100,-100,-100,-100,-100,-87,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,545.0,558.1999999999999,21
-75,-100,-100,-87,-100,-87,-100,-80,-82,-80,-81,-72,-72,-72,-100,-100,-100,-76,-67,-77,-77,-100,-100,-100,-100,-79,-80,-86,-79,-100,-86,-100,-100,-86,-85,-86,-100,-100,-100,-100,-63,-100,-71,-100,-62,-63,-100,-100,-100,-100,-100,-100,-100,-100,-92,-89,-100,-100,-76,-100,-90,-100,-83,-100,-100,-85,-100,-100,-100,-100,-70,-100,-76,-100,-100,-76,-74,-74,-74,-71,-100,-100,-70,-100,-88,-100,-100,-100,-100,-70,-69,-100,-100,-100,-100,-100,-100,-100,-100,-83,-100,-100,-100,-100,-83,-100,-88,-100,-83,-100,-100,-100,-100,-100,-100,-89,-90,-100,-72,-100,-100,-100,-100,-100,-72,-87,-73,-100,-100,-88,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-91,-88,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,545.0,558.1999999999999,21
-100,-100,-100,-100,-76,-100,-100,-84,-83,-84,-84,-68,-70,-71,-100,-100,-100,-75,-75,-75,-76,-69,-69,-69,-69,-75,-73,-86,-100,-100,-84,-100,-100,-80,-80,-80,-74,-74,-100,-100,-68,-74,-73,-100,-66,-67,-89,-100,-86,-100,-100,-100,-100,-100,-91,-89,-100,-100,-75,-100,-100,-82,-83,-83,-83,-85,-100,-100,-100,-100,-73,-100,-76,-100,-100,-75,-71,-70,-71,-73,-85,-100,-78,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-82,-100,-100,-100,-100,-82,-100,-85,-100,-82,-100,-100,-100,-100,-100,-100,-100,-86,-100,-74,-100,-100,-100,-100,-100,-100,-85,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-85,-100,-89,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,545.0,572.4,22
-100,-81,-83,-100,-82,-100,-100,-84,-84,-85,-84,-69,-70,-70,-100,-100,-100,-76,-75,-76,-75,-69,-74,-69,-69,-100,-100,-86,-100,-100,-86,-100,-100,-100,-78,-78,-72,-74,-100,-100,-67,-73,-100,-100,-66,-67,-91,-91,-87,-90,-100,-100,-100,-100,-92,-87,-100,-100,-76,-100,-100,-83,-100,-83,-83,-86,-85,-100,-100,-100,-100,-100,-100,-100,-100,-100,-75,-74,-74,-100,-100,-100,-78,-100,-89,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-81,-100,-89,-100,-100,-81,-100,-84,-100,-81,-100,-100,-100,-100,-100,-100,-86,-86,-100,-73,-100,-100,-100,-100,-100,-74,-85,-73,-100,-100,-100,-100,-85,-100,-100,-100,-100,-100,-100,-100,-100,-100,-86,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,545.0,572.4,22
-100,-79,-79,-100,-79,-100,-100,-100,-100,-100,-100,-68,-70,-70,-100,-100,-100,-79,-70,-79,-79,-70,-85,-70,-70,-76,-100,-88,-100,-100,-87,-100,-100,-81,-80,-81,-100,-73,-100,-100,-66,-100,-76,-100,-66,-66,-90,-100,-100,-100,-100,-100,-100,-100,-100,-87,-100,-100,-77,-100,-89,-100,-82,-83,-83,-87,-100,-100,-100,-100,-75,-100,-77,-100,-100,-76,-75,-74,-75,-100,-100,-100,-73,-100,-89,-100,-100,-100,-100,-74,-74,-100,-100,-100,-100,-100,-100,-100,-100,-80,-100,-100,-100,-100,-80,-100,-88,-100,-80,-100,-100,-100,-100,-100,-100,-88,-88,-100,-74,-100,-100,-100,-100,-100,-100,-85,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-85,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,545.0,572.4,22
-81,-82,-100,-100,-100,-100,-100,-83,-100,-82,-82,-68,-71,-71,-100,-100,-100,-78,-75,-78,-78,-100,-100,-100,-100,-77,-100,-87,-100,-100,-87,-100,-100,-79,-79,-79,-73,-73,-100,-100,-100,-74,-74,-100,-65,-100,-100,-100,-86,-100,-100,-100,-100,-100,-96,-88,-100,-100,-74,-100,-100,-83,-100,-100,-100,-87,-85,-100,-100,-100,-74,-100,-74,-100,-91,-100,-75,-74,-74,-74,-100,-100,-73,-100,-89,-100,-100,-100,-100,-73,-74,-100,-100,-100,-100,-100,-100,-100,-100,-80,-100,-100,-100,-100,-80,-100,-86,-100,-80,-100,-100,-100,-100,-100,-100,-88,-86,-100,-74,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-88,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-92,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,545.0,572.4,22
