60:32:b1:3e:1a:b8,72:32:b1:3e:1a:b8,60:32:b1:3e:1a:b7,38:17:c3:1f:00:b0,38:17:c3:1f:00:b2,38:17:c3:1f:00:b1,38:17:c3:1f:00:a2,38:17:c3:1f:00:a1,38:17:c3:1f:00:a0,38:17:c3:1f:14:02,b4:5d:50:e1:96:43,38:17:c3:1f:14:01,38:17:c3:1f:14:00,44:48:c1:91:d0:04,20:a6:cd:42:0a:c1,20:a6:cd:42:0a:c2,9c:d6:43:60:92:e0,44:48:c1:91:d0:01,44:48:c1:91:d0:00,44:48:c1:91:d0:02,20:a6:cd:42:0a:c0,b4:5d:50:e1:96:40,20:a6:cd:42:0a:c3,a8:bd:27:4c:aa:83,44:48:c1:91:d0:11,44:48:c1:91:d0:10,44:48:c1:91:d0:14,44:48:c1:91:d0:12,38:17:c3:1f:14:12,20:a6:cd:42:0a:d3,20:a6:cd:42:0a:d0,38:17:c3:1f:14:11,38:17:c3:1f:14:10,38:17:c3:1f:09:83,20:a6:cd:42:0a:d1,20:a6:cd:42:0a:d2,b4:5d:50:e1:96:53,b4:5d:50:e1:96:50,b4:5d:50:e1:96:52,b4:5d:50:e1:96:51,38:17:c3:19:45:b1,38:17:c3:1f:09:92,38:17:c3:1f:09:90,38:17:c3:19:45:a0,44:48:c1:91:95:a1,44:48:c1:91:95:a0,38:17:c3:19:45:b2,38:17:c3:19:45:b0,38:17:c3:1f:09:91,38:17:c3:1f:09:82,44:48:c1:91:95:b3,44:48:c1:91:95:b2,44:48:c1:91:95:b0,38:17:c3:1f:09:93,44:48:c1:91:95:b1,38:17:c3:1f:19:d2,38:17:c3:1f:19:d1,38:17:c3:24:47:52,38:17:c3:24:47:50,ac:e2:d3:c4:08:e6,a8:bd:27:4c:aa:92,38:17:c3:1f:19:d0,a8:bd:27:4c:aa:93,38:17:c3:24:47:51,a8:bd:27:4c:aa:90,72:32:b1:3e:1a:b7,b4:5d:50:e1:96:42,b4:5d:50:e1:96:41,38:17:c3:1f:09:80,38:17:c3:1f:09:81,44:48:c1:91:95:a3,44:48:c1:91:95:a2,a8:bd:27:4c:aa:91,a8:bd:27:4c:aa:82,a8:bd:27:4c:aa:81,38:17:c3:1f:19:c1,20:a6:cd:42:13:f0,38:17:c3:19:45:a1,38:17:c3:19:45:a2,38:17:c3:22:61:90,66:2a:2f:53:7c:99,a8:bd:27:4c:aa:80,44:48:c1:91:aa:30,38:17:c3:1f:19:f1,38:17:c3:1f:19:f2,38:17:c3:1f:19:f0,38:17:c3:19:d7:70,20:a6:cd:42:0b:e3,20:a6:cd:42:0b:e2,20:a6:cd:42:0b:e1,20:a6:cd:42:0b:e0,38:17:c3:19:d7:72,38:17:c3:19:d7:71,20:a6:cd:42:0b:f3,20:a6:cd:42:0b:f2,20:a6:cd:42:0b:f0,20:a6:cd:42:0b:f1,38:17:c3:19:d7:62,38:17:c3:19:d7:61,38:17:c3:19:d7:60,80:8d:b7:55:25:e3,80:8d:b7:55:25:f0,80:8d:b7:55:25:f3,80:8d:b7:55:25:e0,80:8d:b7:55:25:e1,80:8d:b7:55:35:03,80:8d:b7:55:35:13,80:8d:b7:55:25:f2,80:8d:b7:55:25:f1,80:8d:b7:55:35:10,80:8d:b7:55:3a:42,80:8d:b7:55:3a:41,80:8d:b7:55:25:e2,80:8d:b7:55:35:02,80:8d:b7:55:3a:50,80:8d:b7:55:35:01,80:8d:b7:55:35:00,b0:be:76:f8:30:5e,80:8d:b7:55:3a:51,80:8d:b7:55:3a:52,ea:9e:b4:53:24:54,80:8d:b7:55:3a:40,80:8d:b7:55:35:11,80:8d:b7:55:35:12,38:17:c3:19:71:90,38:17:c3:19:36:30,38:17:c3:1e:ff:10,38:17:c3:1e:ff:12,38:17:c3:1e:ff:11,20:a6:cd:50:24:a2,20:a6:cd:50:24:a1,20:a6:cd:50:24:a0,68:ff:7b:e4:af:39,80:8d:b7:55:39:c2,80:8d:b7:55:39:c1,80:8d:b7:55:39:c0,80:8d:b7:55:39:d0,68:ff:7b:e4:af:38,38:17:c3:1e:ff:00,38:17:c3:1e:ff:02,38:17:c3:1e:ff:01,38:17:c3:1f:22:30,80:8d:b7:55:29:c0,80:8d:b7:55:29:c2,80:8d:b7:55:29:c1,80:8d:b7:55:29:d1,80:8d:b7:55:29:d0,80:8d:b7:55:29:d2,20:a6:cd:50:24:b1,20:a6:cd:50:24:b2,20:a6:cd:50:24:b0,38:17:c3:1f:22:20,38:17:c3:1f:22:22,38:17:c3:1f:22:32,38:17:c3:1f:22:31,38:17:c3:1f:22:21,38:17:c3:1f:0e:00,00:4e:35:de:e1:12,00:4e:35:df:06:42,00:4e:35:de:e1:10,00:4e:35:df:06:41,38:17:c3:22:5e:f0,86:0d:8e:aa:25:a4,80:8d:b7:55:4d:01,38:17:c3:24:56:50,80:8d:b7:55:39:d1,00:4e:35:df:06:52,00:4e:35:df:06:40,38:17:c3:19:36:32,00:4e:35:df:06:51,bc:42:8c:64:49:70,38:17:c3:22:5e:f2,38:17:c3:1a:cf:d0,38:17:c3:1a:cf:d1,38:17:c3:1f:0e:11,38:17:c3:1f:0e:01,20:a6:cd:42:13:f1,80:8d:b7:55:4d:02,38:17:c3:1f:08:50,38:17:c3:1a:cf:d2,38:17:c3:19:71:91,00:4e:35:df:06:50,38:17:c3:19:36:31,20:a6:cd:42:13:f2,38:17:c3:1f:0e:10,80:8d:b7:55:4d:00,80:8d:b7:55:39:d2,80:8d:b7:55:4d:10,00:4e:35:de:e1:11,38:17:c3:19:71:92,38:17:c3:1f:0e:02,38:17:c3:1f:0e:12,38:17:c3:22:61:92,38:17:c3:22:61:91,x,y,label
-97,-97,-100,-72,-71,-71,-75,-75,-74,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-92,-100,-100,-100,-100,-96,-100,-100,-96,-96,-100,-100,-100,-100,-100,-100,-100,-79,-100,-100,-79,-100,-100,-79,-80,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-65,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-96,-100,-100,-100,-85,-89,-100,-77,-100,-100,-100,-100,-100,-72,-77,-81,-86,-86,-71,-72,-84,-84,-84,-85,-70,-69,-70,-91,-83,-83,-96,-96,-92,-92,-82,-82,-91,-96,-93,-91,-100,-87,-100,-100,-88,-87,-87,-92,-100,-100,-100,-92,-100,-95,-95,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-89,-94,-100,-92,-92,-98,-100,-100,-100,-100,-100,-100,-100,-100,-100,-86,-92,-100,-100,-100,-100,-89,-100,-100,-87,-100,-100,-100,-100,656,124,26
-97,-97,-100,-72,-72,-72,-74,-74,-74,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-92,-100,-100,-100,-100,-96,-100,-100,-96,-94,-100,-100,-100,-100,-100,-100,-100,-79,-100,-100,-79,-100,-100,-79,-79,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-65,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-96,-100,-100,-100,-85,-89,-100,-77,-100,-100,-100,-100,-100,-72,-77,-86,-82,-86,-72,-72,-83,-83,-83,-84,-70,-75,-76,-95,-84,-83,-100,-100,-96,-92,-83,-83,-91,-96,-93,-95,-100,-87,-100,-100,-88,-87,-87,-94,-100,-100,-100,-94,-100,-97,-97,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-89,-94,-100,-92,-92,-98,-100,-100,-100,-100,-100,-100,-100,-100,-100,-86,-92,-100,-100,-100,-100,-89,-100,-100,-87,-100,-100,-100,-100,656,124,26
-95,-97,-100,-71,-71,-71,-75,-76,-74,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-92,-100,-100,-100,-100,-93,-100,-100,-93,-93,-100,-100,-100,-100,-100,-100,-100,-79,-100,-100,-80,-100,-100,-79,-80,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-64,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-96,-100,-100,-100,-86,-90,-100,-78,-100,-100,-100,-100,-100,-72,-76,-80,-81,-86,-72,-72,-84,-84,-84,-84,-71,-70,-76,-92,-83,-83,-100,-95,-96,-91,-83,-83,-90,-93,-90,-91,-100,-87,-100,-100,-91,-89,-87,-94,-100,-100,-100,-92,-100,-97,-97,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-89,-94,-100,-92,-92,-98,-100,-100,-100,-100,-100,-100,-100,-100,-100,-86,-92,-100,-100,-100,-100,-89,-100,-100,-87,-100,-100,-100,-100,656,124,26
-92,-97,-100,-64,-62,-63,-75,-75,-75,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-95,-100,-100,-100,-100,-96,-100,-100,-96,-96,-100,-100,-100,-100,-100,-100,-100,-78,-100,-100,-73,-100,-100,-78,-78,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-64,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-79,-78,-100,-81,-100,-100,-100,-100,-100,-68,-90,-87,-84,-83,-69,-68,-86,-86,-87,-87,-68,-68,-68,-87,-82,-81,-100,-93,-100,-90,-82,-82,-94,-87,-93,-93,-100,-86,-97,-100,-97,-86,-86,-88,-96,-100,-100,-98,-100,-93,-94,-94,-97,-97,-97,-98,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-97,-100,-97,-100,-100,-100,-100,-100,-89,-93,-100,-91,-92,-98,-100,-100,-100,-100,-100,-100,-100,-100,-100,-87,-94,-97,-100,-100,-100,-90,-100,-100,-88,-100,-100,-100,-100,673,124,27
-97,-97,-100,-69,-69,-69,-76,-76,-75,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-90,-100,-100,-100,-100,-96,-100,-100,-96,-96,-100,-100,-100,-100,-100,-100,-100,-80,-100,-100,-73,-100,-100,-79,-80,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-65,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-96,-100,-100,-100,-84,-83,-100,-79,-100,-100,-100,-100,-100,-71,-82,-77,-82,-81,-70,-71,-85,-85,-85,-86,-70,-69,-69,-87,-82,-82,-96,-96,-92,-90,-82,-82,-91,-94,-97,-91,-100,-87,-100,-100,-88,-87,-87,-89,-100,-100,-100,-92,-100,-95,-95,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-89,-94,-100,-92,-90,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-86,-90,-100,-100,-100,-100,-89,-100,-100,-86,-100,-100,-100,-100,673,124,27
-97,-97,-100,-69,-69,-69,-76,-76,-75,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-90,-100,-100,-100,-100,-96,-100,-100,-96,-96,-100,-100,-100,-100,-100,-100,-100,-80,-100,-100,-73,-100,-100,-79,-80,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-65,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-96,-100,-100,-100,-84,-83,-100,-79,-100,-100,-100,-100,-100,-71,-82,-77,-82,-81,-70,-71,-85,-85,-85,-86,-70,-69,-69,-87,-82,-82,-96,-96,-92,-90,-82,-82,-91,-94,-97,-91,-100,-87,-100,-100,-88,-87,-87,-89,-100,-100,-100,-92,-100,-95,-95,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-89,-94,-100,-92,-90,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-86,-90,-100,-100,-100,-100,-89,-100,-100,-86,-100,-100,-100,-100,673,124,27
-94,-97,-100,-69,-68,-69,-74,-75,-74,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-92,-100,-100,-100,-100,-96,-100,-100,-96,-96,-100,-100,-100,-100,-100,-100,-100,-79,-100,-100,-73,-100,-100,-78,-79,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-66,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-96,-100,-100,-100,-84,-84,-100,-78,-100,-100,-100,-100,-100,-71,-78,-78,-83,-83,-70,-71,-85,-85,-85,-86,-69,-69,-69,-87,-82,-82,-96,-92,-92,-89,-81,-81,-89,-93,-93,-87,-100,-87,-100,-100,-88,-86,-87,-92,-96,-100,-100,-92,-100,-95,-95,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-89,-94,-100,-92,-90,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-86,-90,-100,-100,-100,-100,-89,-100,-100,-86,-100,-100,-100,-100,673,124,27
-91,-97,-100,-64,-63,-64,-72,-73,-72,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-97,-100,-100,-100,-100,-96,-100,-100,-96,-96,-100,-100,-100,-100,-100,-100,-100,-77,-100,-100,-74,-100,-100,-77,-77,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-66,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-80,-84,-100,-80,-100,-100,-100,-100,-100,-69,-83,-88,-86,-88,-69,-69,-86,-88,-87,-87,-66,-66,-67,-87,-81,-81,-93,-89,-96,-88,-81,-81,-90,-82,-90,-89,-96,-86,-91,-96,-95,-86,-86,-92,-96,-97,-97,-98,-100,-94,-94,-94,-94,-92,-94,-96,-97,-97,-97,-98,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-93,-100,-92,-100,-100,-100,-100,-100,-89,-93,-100,-87,-91,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-89,-90,-92,-100,-100,-100,-89,-100,-100,-89,-100,-100,-100,-100,673,124,27
-97,-97,-100,-69,-68,-69,-74,-75,-74,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-92,-100,-100,-100,-100,-96,-100,-100,-96,-96,-100,-100,-100,-100,-100,-100,-100,-79,-100,-100,-73,-100,-100,-78,-79,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-65,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-96,-100,-100,-100,-84,-84,-100,-78,-100,-100,-100,-100,-100,-71,-82,-81,-86,-86,-70,-71,-85,-85,-85,-86,-69,-69,-69,-87,-81,-82,-96,-96,-92,-90,-81,-81,-91,-93,-97,-91,-100,-87,-97,-100,-88,-86,-86,-89,-100,-100,-100,-92,-100,-92,-93,-97,-97,-97,-97,-98,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-97,-100,-97,-100,-100,-100,-100,-100,-88,-94,-100,-89,-90,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-87,-92,-97,-100,-100,-100,-89,-100,-100,-87,-100,-100,-100,-100,673,124,27
-100,-100,-100,-67,-67,-67,-70,-72,-71,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-79,-100,-100,-91,-100,-100,-80,-80,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-69,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-81,-86,-100,-90,-100,-100,-100,-100,-100,-67,-85,-97,-92,-96,-67,-66,-91,-100,-93,-95,-63,-63,-64,-88,-84,-83,-94,-90,-79,-84,-83,-83,-84,-80,-85,-90,-82,-87,-82,-81,-90,-87,-86,-94,-88,-84,-84,-100,-100,-100,-98,-100,-97,-91,-97,-100,-97,-97,-91,-94,-98,-96,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-89,-95,-87,-94,-100,-100,-100,-100,-90,-91,-95,-91,-90,-100,-100,-100,-100,-100,-100,-100,-100,-96,-100,-88,-85,-92,-100,-100,-100,-89,-100,-92,-89,-100,-100,-100,-100,673,141,28
-100,-100,-100,-68,-68,-68,-71,-72,-72,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-80,-100,-100,-95,-100,-100,-80,-80,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-67,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-86,-86,-100,-87,-100,-100,-100,-100,-100,-65,-84,-97,-94,-97,-65,-64,-91,-100,-93,-95,-62,-62,-63,-87,-83,-83,-94,-94,-83,-84,-83,-83,-84,-80,-84,-94,-82,-86,-82,-80,-88,-86,-86,-91,-84,-84,-84,-100,-100,-100,-100,-100,-94,-89,-94,-100,-97,-97,-92,-96,-100,-100,-97,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-89,-92,-87,-92,-100,-100,-100,-100,-89,-91,-92,-94,-90,-100,-100,-100,-100,-100,-100,-100,-100,-94,-100,-89,-86,-95,-100,-100,-100,-88,-100,-92,-89,-100,-100,-100,-100,673,141,28
-100,-100,-100,-68,-67,-68,-71,-71,-72,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-80,-100,-100,-91,-100,-100,-80,-80,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-67,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-87,-87,-100,-87,-100,-100,-100,-100,-100,-67,-83,-94,-94,-97,-67,-66,-91,-100,-93,-95,-62,-62,-62,-88,-84,-83,-94,-94,-84,-84,-84,-83,-84,-80,-85,-94,-82,-87,-82,-81,-90,-87,-86,-94,-84,-84,-84,-100,-100,-100,-98,-100,-97,-91,-97,-100,-97,-97,-92,-94,-98,-100,-97,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-89,-95,-87,-94,-100,-100,-100,-100,-90,-91,-95,-91,-90,-100,-100,-100,-100,-100,-100,-100,-100,-96,-100,-88,-85,-92,-100,-100,-100,-89,-100,-92,-89,-100,-100,-100,-100,673,141,28
-100,-100,-100,-68,-68,-68,-71,-73,-72,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-80,-100,-100,-95,-100,-100,-81,-80,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-66,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-85,-86,-100,-89,-100,-100,-100,-100,-100,-65,-86,-97,-92,-93,-65,-64,-93,-100,-95,-95,-62,-62,-63,-87,-83,-83,-94,-90,-82,-84,-83,-83,-84,-80,-84,-90,-82,-86,-82,-81,-87,-86,-86,-91,-88,-84,-84,-100,-100,-100,-100,-100,-97,-91,-97,-100,-97,-97,-89,-96,-100,-96,-97,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-89,-92,-87,-92,-100,-100,-100,-100,-89,-91,-92,-94,-90,-100,-100,-100,-100,-100,-100,-100,-100,-94,-100,-89,-86,-95,-100,-100,-100,-88,-100,-92,-89,-100,-100,-100,-100,673,141,28
-100,-100,-100,-67,-67,-67,-70,-72,-71,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-79,-100,-100,-91,-100,-100,-80,-80,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-69,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-81,-86,-100,-90,-100,-100,-100,-100,-100,-67,-85,-97,-92,-96,-67,-66,-91,-100,-93,-95,-63,-63,-64,-88,-84,-83,-94,-90,-79,-84,-83,-83,-84,-80,-85,-90,-82,-87,-82,-81,-90,-87,-86,-94,-88,-84,-84,-100,-100,-100,-98,-100,-97,-91,-97,-100,-97,-97,-91,-94,-98,-96,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-89,-95,-87,-94,-100,-100,-100,-100,-90,-91,-95,-91,-90,-100,-100,-100,-100,-100,-100,-100,-100,-96,-100,-88,-85,-92,-100,-100,-100,-89,-100,-92,-89,-100,-100,-100,-100,673,141,28
-100,-100,-100,-69,-69,-69,-73,-74,-74,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-81,-100,-100,-95,-100,-100,-82,-82,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-66,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-80,-76,-100,-90,-100,-100,-100,-100,-100,-61,-89,-97,-95,-93,-61,-60,-94,-100,-97,-100,-62,-63,-63,-83,-82,-81,-100,-96,-80,-83,-82,-82,-84,-80,-80,-93,-81,-86,-81,-80,-86,-86,-85,-85,-84,-84,-83,-100,-100,-100,-100,-100,-91,-94,-94,-100,-100,-100,-92,-100,-100,-96,-94,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-89,-88,-87,-87,-100,-100,-100,-100,-87,-90,-88,-100,-89,-100,-100,-100,-100,-100,-100,-100,-100,-90,-100,-89,-87,-100,-100,-100,-100,-87,-100,-88,-89,-100,-100,-100,-100,673,141,28
-100,-100,-100,-69,-69,-69,-73,-74,-74,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-81,-100,-100,-95,-100,-100,-82,-82,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-66,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-80,-76,-100,-90,-100,-100,-100,-100,-100,-61,-89,-97,-95,-93,-61,-60,-94,-100,-97,-100,-62,-63,-63,-83,-82,-81,-100,-96,-80,-83,-82,-82,-84,-80,-80,-93,-81,-86,-81,-80,-86,-86,-85,-85,-84,-84,-83,-100,-100,-100,-100,-100,-91,-94,-94,-100,-100,-100,-92,-100,-100,-96,-94,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-89,-88,-87,-87,-100,-100,-100,-100,-87,-90,-88,-100,-89,-100,-100,-100,-100,-100,-100,-100,-100,-90,-100,-89,-87,-100,-100,-100,-100,-87,-100,-88,-89,-100,-100,-100,-100,673,158,29
-100,-100,-100,-69,-69,-69,-73,-74,-74,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-81,-100,-100,-95,-100,-100,-81,-81,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-68,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-75,-75,-100,-91,-100,-100,-100,-100,-100,-60,-89,-100,-95,-96,-60,-60,-92,-100,-95,-100,-64,-64,-65,-83,-82,-81,-100,-96,-76,-83,-82,-81,-84,-80,-80,-93,-80,-86,-81,-80,-86,-89,-86,-85,-84,-84,-83,-100,-100,-100,-100,-100,-91,-92,-92,-100,-97,-100,-94,-100,-100,-96,-97,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-89,-88,-87,-87,-100,-100,-100,-100,-88,-90,-88,-100,-89,-100,-100,-100,-100,-100,-100,-100,-100,-90,-100,-89,-87,-100,-100,-100,-100,-87,-100,-88,-89,-100,-100,-100,-100,673,158,29
-100,-100,-100,-69,-69,-69,-73,-74,-74,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-81,-100,-100,-95,-100,-100,-82,-82,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-66,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-80,-76,-100,-90,-100,-100,-100,-100,-100,-61,-89,-97,-95,-93,-61,-60,-94,-100,-97,-100,-62,-63,-63,-83,-82,-81,-100,-96,-80,-83,-82,-82,-84,-80,-80,-93,-81,-86,-81,-80,-86,-86,-85,-85,-84,-84,-83,-100,-100,-100,-100,-100,-91,-94,-94,-100,-100,-100,-92,-100,-100,-96,-94,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-89,-88,-87,-87,-100,-100,-100,-100,-87,-90,-88,-100,-89,-100,-100,-100,-100,-100,-100,-100,-100,-90,-100,-89,-87,-100,-100,-100,-100,-87,-100,-88,-89,-100,-100,-100,-100,673,158,29
