38:17:c3:1f:00:b0,38:17:c3:1f:00:b2,38:17:c3:1f:00:b1,38:17:c3:1f:00:a2,38:17:c3:1f:00:a1,38:17:c3:1f:00:a0,38:17:c3:1f:14:02,b4:5d:50:e1:96:43,38:17:c3:1f:14:01,38:17:c3:1f:14:00,44:48:c1:91:d0:04,20:a6:cd:42:0a:c1,20:a6:cd:42:0a:c2,44:48:c1:91:d0:01,44:48:c1:91:d0:00,44:48:c1:91:d0:02,20:a6:cd:42:0a:c0,b4:5d:50:e1:96:40,20:a6:cd:42:0a:c3,a8:bd:27:4c:aa:83,44:48:c1:91:d0:11,44:48:c1:91:d0:10,44:48:c1:91:d0:14,44:48:c1:91:d0:12,38:17:c3:1f:14:12,20:a6:cd:42:0a:d3,20:a6:cd:42:0a:d0,38:17:c3:1f:14:11,38:17:c3:1f:14:10,38:17:c3:1f:09:83,20:a6:cd:42:0a:d1,20:a6:cd:42:0a:d2,b4:5d:50:e1:96:53,b4:5d:50:e1:96:50,b4:5d:50:e1:96:52,b4:5d:50:e1:96:51,38:17:c3:19:45:b1,38:17:c3:1f:09:92,38:17:c3:1f:09:90,38:17:c3:19:45:a0,44:48:c1:91:95:a1,38:17:c3:19:45:b2,38:17:c3:19:45:b0,38:17:c3:1f:09:91,38:17:c3:1f:09:82,44:48:c1:91:95:b3,44:48:c1:91:95:b2,44:48:c1:91:95:b0,38:17:c3:1f:09:93,44:48:c1:91:95:b1,38:17:c3:1f:19:d2,38:17:c3:1f:19:d1,38:17:c3:24:47:52,38:17:c3:24:47:50,ac:e2:d3:c4:08:e6,a8:bd:27:4c:aa:92,38:17:c3:1f:19:d0,a8:bd:27:4c:aa:93,38:17:c3:24:47:51,a8:bd:27:4c:aa:90,b4:5d:50:e1:96:42,b4:5d:50:e1:96:41,38:17:c3:1f:09:80,38:17:c3:1f:09:81,44:48:c1:91:95:a3,44:48:c1:91:95:a2,a8:bd:27:4c:aa:91,a8:bd:27:4c:aa:82,a8:bd:27:4c:aa:81,38:17:c3:19:45:a1,38:17:c3:19:45:a2,38:17:c3:22:61:90,66:2a:2f:53:7c:99,a8:bd:27:4c:aa:80,38:17:c3:1f:19:f1,38:17:c3:1f:19:f2,38:17:c3:1f:19:f0,38:17:c3:19:d7:70,20:a6:cd:42:0b:e3,20:a6:cd:42:0b:e2,20:a6:cd:42:0b:e1,20:a6:cd:42:0b:e0,38:17:c3:19:d7:72,38:17:c3:19:d7:71,20:a6:cd:42:0b:f3,20:a6:cd:42:0b:f2,20:a6:cd:42:0b:f0,20:a6:cd:42:0b:f1,38:17:c3:19:d7:62,38:17:c3:19:d7:61,38:17:c3:19:d7:60,80:8d:b7:55:25:e3,80:8d:b7:55:25:f0,80:8d:b7:55:25:f3,80:8d:b7:55:25:e0,80:8d:b7:55:25:e1,80:8d:b7:55:35:03,80:8d:b7:55:35:13,80:8d:b7:55:25:f2,80:8d:b7:55:25:f1,80:8d:b7:55:35:10,80:8d:b7:55:3a:42,80:8d:b7:55:3a:41,80:8d:b7:55:25:e2,80:8d:b7:55:35:02,80:8d:b7:55:3a:50,80:8d:b7:55:35:01,80:8d:b7:55:35:00,b0:be:76:f8:30:5e,80:8d:b7:55:3a:51,80:8d:b7:55:3a:52,ea:9e:b4:53:24:54,80:8d:b7:55:3a:40,80:8d:b7:55:35:11,80:8d:b7:55:35:12,38:17:c3:19:71:90,38:17:c3:19:36:30,38:17:c3:1e:ff:10,38:17:c3:1e:ff:12,38:17:c3:1e:ff:11,20:a6:cd:50:24:a2,20:a6:cd:50:24:a1,20:a6:cd:50:24:a0,68:ff:7b:e4:af:39,80:8d:b7:55:39:c2,80:8d:b7:55:39:c1,80:8d:b7:55:39:c0,80:8d:b7:55:39:d0,68:ff:7b:e4:af:38,38:17:c3:1e:ff:00,38:17:c3:1e:ff:02,38:17:c3:1e:ff:01,38:17:c3:1f:22:30,80:8d:b7:55:29:c0,80:8d:b7:55:29:c2,80:8d:b7:55:29:c1,80:8d:b7:55:29:d1,80:8d:b7:55:29:d0,80:8d:b7:55:29:d2,20:a6:cd:50:24:b1,20:a6:cd:50:24:b2,20:a6:cd:50:24:b0,38:17:c3:1f:22:20,38:17:c3:1f:22:22,38:17:c3:1f:22:32,38:17:c3:1f:22:31,38:17:c3:1f:22:21,38:17:c3:1f:0e:00,00:4e:35:de:e1:12,00:4e:35:df:06:42,00:4e:35:de:e1:10,00:4e:35:df:06:41,38:17:c3:22:5e:f0,80:8d:b7:55:4d:01,80:8d:b7:55:39:d1,00:4e:35:df:06:52,00:4e:35:df:06:40,38:17:c3:19:36:32,00:4e:35:df:06:51,38:17:c3:1f:0e:11,38:17:c3:1f:0e:01,80:8d:b7:55:4d:02,38:17:c3:1f:08:50,38:17:c3:19:71:91,00:4e:35:df:06:50,38:17:c3:19:36:31,38:17:c3:1f:0e:10,80:8d:b7:55:4d:00,80:8d:b7:55:39:d2,80:8d:b7:55:4d:10,00:4e:35:de:e1:11,38:17:c3:19:71:92,38:17:c3:1f:0e:02,38:17:c3:1f:0e:12,38:17:c3:22:61:92,38:17:c3:22:61:91,80:8d:b7:55:4d:12,38:17:c3:19:71:80,22:ad:56:24:6b:8b,38:17:c3:19:71:82,f0:ab:54:14:10:2c,38:17:c3:19:71:81,b4:5d:50:e1:92:23,80:3f:5d:c5:f8:e4,80:8d:b7:55:4d:11,x,y,label
-68,-68,-68,-74,-75,-74,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-92,-100,-100,-100,-100,-94,-100,-100,-94,-94,-100,-100,-100,-100,-100,-100,-100,-79,-100,-100,-75,-100,-78,-79,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-65,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-96,-100,-83,-85,-100,-78,-100,-100,-100,-100,-71,-79,-80,-83,-85,-70,-71,-84,-85,-85,-85,-69,-68,-71,-88,-82,-82,-96,-93,-93,-89,-81,-81,-90,-91,-93,-89,-99,-86,-97,-99,-90,-87,-86,-91,-99,-99,-99,-92,-100,-94,-94,-98,-98,-97,-98,-98,-99,-99,-99,-99,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-98,-100,-97,-100,-100,-100,-88,-93,-100,-90,-90,-100,-100,-100,-100,-86,-90,-97,-100,-100,-89,-100,-100,-87,-100,-100,-100,-100,-100,-89,-100,-89,-100,-91,-100,-95,-100,639,124,25
-68,-68,-68,-74,-75,-74,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-92,-100,-100,-100,-100,-94,-100,-100,-94,-94,-100,-100,-100,-100,-100,-100,-100,-79,-100,-100,-75,-100,-78,-79,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-65,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-96,-100,-83,-85,-100,-78,-100,-100,-100,-100,-71,-79,-80,-83,-85,-70,-71,-84,-85,-85,-85,-69,-68,-71,-88,-82,-82,-96,-93,-93,-89,-81,-81,-90,-91,-93,-89,-99,-86,-97,-99,-90,-87,-86,-91,-99,-99,-99,-92,-100,-94,-94,-98,-98,-97,-98,-98,-99,-99,-99,-99,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-98,-100,-97,-100,-100,-100,-88,-93,-100,-90,-90,-100,-100,-100,-100,-86,-90,-97,-100,-100,-89,-100,-100,-87,-100,-100,-100,-100,-100,-89,-100,-89,-100,-91,-100,-95,-100,639,124,25
-68,-68,-68,-74,-75,-74,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-92,-100,-100,-100,-100,-94,-100,-100,-94,-94,-100,-100,-100,-100,-100,-100,-100,-79,-100,-100,-75,-100,-78,-79,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-65,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-96,-100,-83,-85,-100,-78,-100,-100,-100,-100,-71,-79,-80,-83,-85,-70,-71,-84,-85,-85,-85,-69,-68,-71,-88,-82,-82,-96,-93,-93,-89,-81,-81,-90,-91,-93,-89,-99,-86,-97,-99,-90,-87,-86,-91,-99,-99,-99,-92,-100,-94,-94,-98,-98,-97,-98,-98,-99,-99,-99,-99,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-98,-100,-97,-100,-100,-100,-88,-93,-100,-90,-90,-100,-100,-100,-100,-86,-90,-97,-100,-100,-89,-100,-100,-87,-100,-100,-100,-100,-100,-89,-100,-89,-100,-91,-100,-95,-100,639,124,25
-67,-66,-67,-74,-75,-74,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-93,-100,-100,-100,-100,-95,-100,-100,-95,-95,-100,-100,-100,-100,-100,-100,-100,-78,-100,-100,-73,-100,-78,-78,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-65,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-97,-100,-82,-82,-100,-79,-100,-100,-100,-100,-70,-82,-81,-83,-84,-69,-70,-85,-85,-85,-86,-68,-68,-69,-87,-81,-81,-96,-93,-94,-89,-81,-81,-90,-89,-94,-90,-99,-86,-97,-99,-91,-86,-86,-90,-98,-99,-99,-94,-100,-93,-94,-97,-97,-97,-97,-98,-99,-99,-99,-99,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-97,-100,-97,-100,-100,-100,-88,-93,-100,-90,-90,-100,-100,-100,-100,-87,-91,-97,-100,-100,-89,-100,-100,-87,-100,-100,-100,-100,-100,-89,-100,-89,-100,-91,-100,-95,-100,639,124,25
-67,-66,-66,-74,-75,-74,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-92,-100,-100,-100,-100,-96,-100,-100,-96,-96,-100,-100,-100,-100,-100,-100,-100,-78,-100,-100,-73,-100,-78,-78,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-65,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-97,-100,-82,-82,-100,-79,-100,-100,-100,-100,-70,-83,-82,-84,-83,-69,-70,-85,-85,-85,-86,-68,-68,-68,-87,-81,-81,-96,-94,-94,-89,-81,-81,-91,-90,-94,-91,-99,-86,-97,-99,-91,-86,-86,-89,-98,-99,-99,-94,-100,-93,-94,-97,-97,-97,-97,-98,-99,-99,-99,-99,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-97,-100,-97,-100,-100,-100,-88,-93,-100,-90,-90,-100,-100,-100,-100,-87,-91,-97,-100,-100,-89,-100,-100,-87,-100,-100,-100,-100,-100,-89,-100,-89,-100,-91,-100,-95,-100,656,124,26
-67,-66,-66,-74,-74,-74,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-93,-100,-100,-100,-100,-96,-100,-100,-96,-96,-100,-100,-100,-100,-100,-100,-100,-78,-100,-100,-73,-100,-78,-78,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-65,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-97,-100,-82,-82,-100,-79,-100,-100,-100,-100,-70,-83,-82,-84,-84,-69,-70,-85,-85,-85,-86,-68,-68,-68,-87,-81,-81,-96,-93,-94,-89,-81,-81,-91,-89,-94,-90,-99,-86,-97,-99,-91,-86,-86,-90,-97,-99,-99,-94,-100,-93,-94,-97,-97,-97,-97,-98,-99,-99,-99,-99,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-97,-100,-97,-100,-100,-100,-88,-93,-100,-90,-90,-100,-100,-100,-100,-87,-91,-97,-100,-100,-89,-100,-100,-87,-100,-100,-100,-100,-100,-89,-100,-89,-100,-91,-100,-95,-100,656,124,26
-67,-66,-66,-74,-74,-74,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-93,-100,-100,-100,-100,-96,-100,-100,-96,-96,-100,-100,-100,-100,-100,-100,-100,-78,-100,-100,-73,-100,-78,-78,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-65,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-97,-100,-82,-82,-100,-79,-100,-100,-100,-100,-70,-83,-82,-84,-84,-69,-70,-85,-85,-85,-86,-68,-68,-68,-87,-81,-81,-96,-93,-94,-89,-81,-81,-91,-89,-94,-90,-99,-86,-97,-99,-91,-86,-86,-90,-97,-99,-99,-94,-100,-93,-94,-97,-97,-97,-97,-98,-99,-99,-99,-99,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-97,-100,-97,-100,-100,-100,-88,-93,-100,-90,-90,-100,-100,-100,-100,-87,-91,-97,-100,-100,-89,-100,-100,-87,-100,-100,-100,-100,-100,-89,-100,-89,-100,-91,-100,-95,-100,656,124,26
-67,-66,-66,-74,-74,-74,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-93,-100,-100,-100,-100,-96,-100,-100,-96,-96,-100,-100,-100,-100,-100,-100,-100,-78,-100,-100,-73,-100,-78,-78,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-65,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-97,-100,-82,-82,-100,-79,-100,-100,-100,-100,-70,-83,-82,-84,-84,-69,-70,-85,-85,-85,-86,-68,-68,-68,-87,-81,-81,-96,-93,-94,-89,-81,-81,-91,-89,-94,-90,-99,-86,-97,-99,-91,-86,-86,-90,-97,-99,-99,-94,-100,-93,-94,-97,-97,-97,-97,-98,-99,-99,-99,-99,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-97,-100,-97,-100,-100,-100,-88,-93,-100,-90,-90,-100,-100,-100,-100,-87,-91,-97,-100,-100,-89,-100,-100,-87,-100,-100,-100,-100,-100,-89,-100,-89,-100,-91,-100,-95,-100,656,124,26
-67,-66,-66,-74,-74,-74,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-93,-100,-100,-100,-100,-96,-100,-100,-96,-96,-100,-100,-100,-100,-100,-100,-100,-78,-100,-100,-73,-100,-78,-78,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-65,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-97,-100,-82,-82,-100,-79,-100,-100,-100,-100,-70,-83,-82,-84,-84,-69,-70,-85,-85,-85,-86,-68,-68,-68,-87,-81,-81,-96,-93,-94,-89,-81,-81,-91,-89,-94,-90,-99,-86,-97,-99,-91,-86,-86,-90,-97,-99,-99,-94,-100,-93,-94,-97,-97,-97,-97,-98,-99,-99,-99,-99,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-97,-100,-97,-100,-100,-100,-88,-93,-100,-90,-90,-100,-100,-100,-100,-87,-91,-97,-100,-100,-89,-100,-100,-87,-100,-100,-100,-100,-100,-89,-100,-89,-100,-91,-100,-95,-100,656,124,26
-67,-66,-66,-74,-74,-74,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-93,-100,-100,-100,-100,-96,-100,-100,-96,-96,-100,-100,-100,-100,-100,-100,-100,-78,-100,-100,-73,-100,-78,-78,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-65,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-97,-100,-82,-82,-100,-79,-100,-100,-100,-100,-70,-83,-82,-84,-84,-69,-70,-85,-85,-85,-86,-68,-68,-68,-87,-81,-81,-96,-93,-94,-89,-81,-81,-91,-89,-94,-90,-99,-86,-97,-99,-91,-86,-86,-90,-97,-99,-99,-94,-100,-93,-94,-97,-97,-97,-97,-98,-99,-99,-99,-99,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-97,-100,-97,-100,-100,-100,-88,-93,-100,-90,-90,-100,-100,-100,-100,-87,-91,-97,-100,-100,-89,-100,-100,-87,-100,-100,-100,-100,-100,-89,-100,-89,-100,-91,-100,-95,-100,656,124,26
-67,-66,-66,-74,-75,-74,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-92,-100,-100,-100,-100,-96,-100,-100,-96,-96,-100,-100,-100,-100,-100,-100,-100,-78,-100,-100,-73,-100,-78,-78,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-65,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-97,-100,-82,-82,-100,-79,-100,-100,-100,-100,-70,-83,-82,-84,-83,-69,-70,-85,-85,-85,-86,-68,-68,-68,-87,-81,-81,-96,-94,-94,-89,-81,-81,-91,-90,-94,-91,-99,-86,-97,-99,-91,-86,-86,-89,-98,-99,-99,-94,-100,-93,-94,-97,-97,-97,-97,-98,-99,-99,-99,-99,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-97,-100,-97,-100,-100,-100,-88,-93,-100,-90,-90,-100,-100,-100,-100,-87,-91,-97,-100,-100,-89,-100,-100,-87,-100,-100,-100,-100,-100,-89,-100,-89,-100,-91,-100,-95,-100,673,124,27
-67,-66,-66,-74,-75,-74,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-92,-100,-100,-100,-100,-96,-100,-100,-96,-96,-100,-100,-100,-100,-100,-100,-100,-78,-100,-100,-73,-100,-78,-78,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-65,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-97,-100,-82,-82,-100,-79,-100,-100,-100,-100,-70,-83,-82,-84,-83,-69,-70,-85,-85,-85,-86,-68,-68,-68,-87,-81,-81,-96,-94,-94,-89,-81,-81,-91,-90,-94,-91,-99,-86,-97,-99,-91,-86,-86,-89,-98,-99,-99,-94,-100,-93,-94,-97,-97,-97,-97,-98,-99,-99,-99,-99,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-97,-100,-97,-100,-100,-100,-88,-93,-100,-90,-90,-100,-100,-100,-100,-87,-91,-97,-100,-100,-89,-100,-100,-87,-100,-100,-100,-100,-100,-89,-100,-89,-100,-91,-100,-95,-100,673,124,27
-67,-66,-66,-74,-74,-74,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-93,-100,-100,-100,-100,-96,-100,-100,-96,-96,-100,-100,-100,-100,-100,-100,-100,-78,-100,-100,-73,-100,-78,-78,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-65,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-97,-100,-82,-82,-100,-79,-100,-100,-100,-100,-70,-83,-82,-84,-84,-69,-70,-85,-85,-85,-86,-68,-68,-68,-87,-81,-81,-96,-93,-94,-89,-81,-81,-91,-89,-94,-90,-99,-86,-97,-99,-91,-86,-86,-90,-97,-99,-99,-94,-100,-93,-94,-97,-97,-97,-97,-98,-99,-99,-99,-99,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-97,-100,-97,-100,-100,-100,-88,-93,-100,-90,-90,-100,-100,-100,-100,-87,-91,-97,-100,-100,-89,-100,-100,-87,-100,-100,-100,-100,-100,-89,-100,-89,-100,-91,-100,-95,-100,673,124,27
-66,-65,-66,-72,-73,-72,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-96,-100,-100,-100,-100,-97,-100,-100,-97,-97,-100,-100,-100,-100,-100,-100,-100,-78,-100,-100,-81,-100,-78,-78,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-66,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-99,-100,-81,-83,-100,-83,-100,-100,-100,-100,-68,-85,-90,-88,-89,-68,-67,-88,-91,-89,-90,-65,-65,-66,-87,-82,-82,-95,-91,-89,-87,-82,-82,-88,-84,-89,-90,-92,-86,-89,-91,-91,-86,-86,-90,-93,-93,-93,-97,-100,-95,-95,-97,-96,-93,-96,-98,-98,-98,-95,-97,-99,-98,-99,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-93,-97,-92,-97,-100,-100,-89,-92,-97,-90,-90,-100,-100,-100,-98,-88,-89,-94,-100,-100,-89,-100,-96,-88,-100,-100,-100,-100,-100,-94,-100,-94,-100,-94,-100,-95,-100,673,124,27
-67,-66,-66,-74,-75,-74,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-92,-100,-100,-100,-100,-96,-100,-100,-96,-96,-100,-100,-100,-100,-100,-100,-100,-78,-100,-100,-73,-100,-78,-78,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-65,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-97,-100,-82,-82,-100,-79,-100,-100,-100,-100,-70,-83,-82,-84,-83,-69,-70,-85,-85,-85,-86,-68,-68,-68,-87,-81,-81,-96,-94,-94,-89,-81,-81,-91,-90,-94,-91,-99,-86,-97,-99,-91,-86,-86,-89,-98,-99,-99,-94,-100,-93,-94,-97,-97,-97,-97,-98,-99,-99,-99,-99,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-97,-100,-97,-100,-100,-100,-88,-93,-100,-90,-90,-100,-100,-100,-100,-87,-91,-97,-100,-100,-89,-100,-100,-87,-100,-100,-100,-100,-100,-89,-100,-89,-100,-91,-100,-95,-100,673,124,27
-67,-66,-66,-74,-74,-74,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-93,-100,-100,-100,-100,-96,-100,-100,-96,-96,-100,-100,-100,-100,-100,-100,-100,-78,-100,-100,-73,-100,-78,-78,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-65,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-97,-100,-82,-82,-100,-79,-100,-100,-100,-100,-70,-83,-82,-84,-84,-69,-70,-85,-85,-85,-86,-68,-68,-68,-87,-81,-81,-96,-93,-94,-89,-81,-81,-91,-89,-94,-90,-99,-86,-97,-99,-91,-86,-86,-90,-97,-99,-99,-94,-100,-93,-94,-97,-97,-97,-97,-98,-99,-99,-99,-99,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-97,-100,-97,-100,-100,-100,-88,-93,-100,-90,-90,-100,-100,-100,-100,-87,-91,-97,-100,-100,-89,-100,-100,-87,-100,-100,-100,-100,-100,-89,-100,-89,-100,-91,-100,-95,-100,673,124,27
-66,-65,-66,-72,-73,-73,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-96,-100,-100,-100,-100,-97,-100,-100,-97,-97,-100,-100,-100,-100,-100,-100,-100,-78,-100,-100,-81,-100,-78,-78,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-65,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-99,-100,-83,-83,-100,-83,-100,-100,-100,-100,-68,-84,-89,-88,-89,-68,-67,-88,-91,-89,-90,-65,-65,-65,-87,-82,-82,-95,-92,-90,-87,-82,-82,-88,-84,-89,-91,-92,-86,-89,-91,-91,-86,-86,-90,-92,-93,-93,-97,-100,-95,-95,-97,-96,-93,-96,-98,-98,-98,-95,-97,-99,-99,-98,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-93,-97,-92,-97,-100,-100,-89,-92,-97,-90,-90,-100,-100,-100,-98,-88,-89,-94,-100,-100,-89,-100,-96,-88,-100,-100,-100,-100,-100,-94,-100,-94,-100,-94,-100,-95,-100,673,141,28
-66,-65,-66,-72,-73,-73,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-96,-100,-100,-100,-100,-97,-100,-100,-97,-97,-100,-100,-100,-100,-100,-100,-100,-78,-100,-100,-81,-100,-78,-78,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-65,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-99,-100,-83,-83,-100,-83,-100,-100,-100,-100,-68,-84,-89,-88,-89,-68,-67,-88,-91,-89,-90,-65,-65,-65,-87,-82,-82,-95,-92,-90,-87,-82,-82,-88,-84,-89,-91,-92,-86,-89,-91,-91,-86,-86,-90,-92,-93,-93,-97,-100,-95,-95,-97,-96,-93,-96,-98,-98,-98,-95,-97,-99,-99,-98,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-93,-97,-92,-97,-100,-100,-89,-92,-97,-90,-90,-100,-100,-100,-98,-88,-89,-94,-100,-100,-89,-100,-96,-88,-100,-100,-100,-100,-100,-94,-100,-94,-100,-94,-100,-95,-100,673,141,28
-67,-66,-67,-71,-72,-71,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-99,-100,-100,-100,-100,-99,-100,-100,-99,-99,-100,-100,-100,-100,-100,-100,-100,-79,-100,-100,-89,-100,-79,-79,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-67,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-83,-85,-100,-86,-100,-100,-100,-100,-66,-84,-94,-91,-94,-66,-65,-90,-97,-92,-93,-63,-63,-63,-87,-83,-82,-93,-91,-84,-84,-82,-82,-85,-80,-85,-91,-84,-86,-83,-83,-90,-86,-86,-92,-88,-86,-86,-99,-100,-98,-98,-98,-95,-90,-95,-99,-97,-97,-92,-95,-99,-98,-98,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-89,-94,-88,-94,-100,-100,-89,-91,-94,-91,-90,-100,-100,-100,-96,-88,-86,-93,-100,-100,-88,-100,-93,-89,-100,-100,-100,-100,-100,-98,-100,-98,-100,-98,-100,-97,-100,673,141,28
-66,-66,-66,-70,-72,-71,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-99,-100,-100,-100,-100,-99,-100,-100,-99,-99,-100,-100,-100,-100,-100,-100,-100,-79,-100,-100,-88,-100,-79,-79,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-67,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-82,-85,-100,-87,-100,-100,-100,-100,-67,-84,-94,-91,-94,-67,-66,-90,-97,-92,-93,-63,-63,-64,-87,-83,-82,-93,-90,-84,-84,-82,-82,-85,-80,-85,-90,-84,-86,-83,-84,-90,-86,-86,-93,-88,-86,-86,-99,-100,-98,-97,-98,-96,-91,-96,-99,-97,-97,-92,-95,-98,-97,-98,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-89,-95,-88,-94,-100,-100,-89,-91,-95,-90,-90,-100,-100,-100,-96,-88,-86,-92,-100,-100,-88,-100,-93,-89,-100,-100,-100,-100,-100,-98,-100,-98,-100,-98,-100,-97,-100,673,141,28
