ea:9e:b4:53:24:54,38:17:c3:1f:0e:02,38:17:c3:1f:0e:00,38:17:c3:1f:0e:01,38:17:c3:1f:0e:11,38:17:c3:1f:0e:12,38:17:c3:1f:0e:10,80:8d:b7:55:35:13,80:8d:b7:55:35:12,80:8d:b7:55:35:11,80:8d:b7:55:35:10,80:8d:b7:55:39:c0,80:8d:b7:55:35:03,38:17:c3:1f:01:82,38:17:c3:1f:01:81,b0:be:76:f8:30:5e,80:8d:b7:55:35:01,38:17:c3:1f:01:80,80:8d:b7:55:35:02,38:17:c3:1f:01:91,80:8d:b7:55:39:d1,38:17:c3:1f:01:90,ac:e2:d3:c4:08:e6,80:8d:b7:55:25:f1,80:8d:b7:55:25:f0,80:8d:b7:55:39:d2,80:8d:b7:55:39:d0,38:17:c3:1f:01:92,38:17:c3:19:d7:62,80:8d:b7:55:25:f3,80:8d:b7:55:25:f2,44:48:c1:a5:82:32,80:8d:b7:55:3a:41,80:8d:b7:55:3a:42,44:48:c1:a5:82:31,38:17:c3:19:d7:71,80:8d:b7:55:3a:40,80:8d:b7:55:3a:52,38:17:c3:19:d7:70,38:17:c3:19:d7:72,44:48:c1:a5:82:21,80:8d:b7:55:3a:50,2a:16:ad:ec:da:ab,80:8d:b7:55:3a:51,44:48:c1:a5:82:30,00:4e:35:df:06:50,38:17:c3:1e:ff:12,38:17:c3:1e:ff:11,38:17:c3:1e:ff:10,00:4e:35:df:06:52,00:4e:35:df:06:51,20:a6:cd:50:24:b0,38:17:c3:19:45:b0,20:a6:cd:50:24:b2,20:a6:cd:50:24:b1,80:8d:b7:55:25:e0,80:8d:b7:55:25:e3,80:8d:b7:55:39:c1,80:8d:b7:55:25:e2,38:17:c3:19:d7:60,38:17:c3:19:d7:61,44:48:c1:a5:82:20,44:48:c1:a5:82:22,00:4e:35:df:06:42,20:a6:cd:50:24:a0,38:17:c3:19:45:b2,80:8d:b7:55:35:00,80:8d:b7:55:39:c2,80:8d:b7:55:25:e1,38:17:c3:1e:ff:02,20:a6:cd:50:24:a2,38:17:c3:19:55:50,38:17:c3:1e:ff:01,00:4e:35:df:06:40,20:a6:cd:50:24:a1,66:2a:2f:53:7c:99,38:17:c3:1e:ff:00,38:17:c3:19:45:b1,38:17:c3:1f:22:30,00:4e:35:df:06:41,72:32:b1:3e:1a:b7,60:32:b1:3e:1a:b7,68:ff:7b:e4:af:38,72:32:b1:3e:1a:b8,b4:5d:50:e1:92:23,68:ff:7b:e4:af:39,38:17:c3:19:55:52,60:32:b1:3e:1a:b8,38:17:c3:19:71:90,38:17:c3:1f:09:93,38:17:c3:1f:09:90,38:17:c3:19:55:40,b4:5d:50:e1:92:31,38:17:c3:19:55:51,b4:5d:50:e1:92:33,00:4e:35:de:e1:12,b4:5d:50:e1:92:32,b4:5d:50:e1:92:30,00:4e:35:de:e1:10,00:4e:35:de:e1:11,38:17:c3:19:55:41,00:4e:35:de:e1:02,00:4e:35:de:e1:01,00:4e:35:de:e1:00,b4:5d:50:e1:92:20,b4:5d:50:e1:92:21,b4:5d:50:e1:92:22,38:17:c3:1f:08:41,44:48:c1:91:95:b2,44:48:c1:91:95:b3,38:17:c3:1f:08:50,38:17:c3:19:55:42,00:4e:35:de:d7:52,00:4e:35:de:d7:53,00:4e:35:de:d7:51,00:4e:35:de:d7:50,38:17:c3:1f:22:22,38:17:c3:1f:22:32,00:4e:35:de:d7:42,00:4e:35:de:d7:43,38:17:c3:1f:22:20,38:17:c3:1f:22:31,38:17:c3:19:71:92,38:17:c3:19:71:91,00:4e:35:de:d7:40,00:4e:35:de:d7:41,38:17:c3:19:71:80,38:17:c3:19:71:81,38:17:c3:1f:08:51,38:17:c3:1f:08:52,38:17:c3:19:71:82,a8:bd:27:4c:bd:30,a8:bd:27:4c:bd:32,a8:bd:27:4c:bd:31,a8:bd:27:4c:bd:21,a8:bd:27:4c:bd:22,00:4e:35:df:0e:12,38:17:c3:1f:08:42,38:17:c3:1f:08:40,a8:bd:27:4c:bd:20,38:17:c3:1e:fc:b0,00:4e:35:df:0e:10,00:4e:35:df:0e:11,38:17:c3:1e:fc:a2,38:17:c3:1e:fc:a1,38:17:c3:1e:fc:a0,38:17:c3:1e:fc:b1,38:17:c3:1e:fc:b2,00:4e:35:df:0e:00,00:4e:35:df:0e:02,00:4e:35:df:0e:01,64:e5:99:c3:13:3c,38:17:c3:24:58:a0,38:17:c3:24:58:b1,38:17:c3:24:58:b0,38:17:c3:24:58:b2,38:17:c3:24:58:a2,38:17:c3:24:58:a1,38:17:c3:1b:08:b0,38:17:c3:1b:08:a2,38:17:c3:1b:08:b2,38:17:c3:1b:08:b1,x,y,label
-69,-100,-100,-82,-82,-84,-84,-75,-75,-75,-76,-100,-100,-100,-100,-65,-81,-100,-80,-100,-70,-100,-86,-78,-78,-70,-70,-100,-100,-77,-76,-77,-67,-68,-78,-87,-66,-64,-87,-88,-76,-63,-100,-64,-78,-75,-100,-100,-100,-75,-75,-100,-100,-100,-100,-100,-74,-100,-100,-100,-100,-100,-78,-75,-100,-100,-79,-67,-100,-100,-100,-79,-100,-74,-100,-86,-100,-100,-88,-74,-100,-100,-90,-100,-100,-100,-79,-100,-90,-100,-100,-73,-100,-79,-100,-82,-100,-100,-82,-82,-73,-82,-83,-100,-100,-100,-100,-100,-100,-100,-86,-72,-91,-89,-100,-100,-100,-89,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-86,-85,-100,-90,-100,-89,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,545.0,543.9999999999999,20
-73,-83,-83,-85,-84,-84,-84,-75,-75,-76,-75,-100,-100,-100,-100,-66,-100,-100,-84,-100,-71,-100,-100,-74,-74,-71,-71,-100,-100,-73,-75,-78,-65,-66,-78,-87,-64,-64,-87,-86,-74,-64,-100,-64,-78,-74,-100,-100,-100,-74,-75,-100,-100,-100,-100,-75,-75,-100,-74,-100,-100,-74,-75,-75,-100,-100,-79,-67,-74,-100,-100,-81,-100,-75,-100,-100,-100,-100,-89,-75,-100,-100,-100,-100,-100,-100,-81,-100,-100,-100,-100,-73,-100,-80,-100,-85,-100,-100,-84,-84,-73,-82,-83,-85,-100,-100,-100,-100,-100,-100,-86,-72,-91,-90,-100,-100,-100,-89,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-86,-85,-100,-91,-100,-91,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,545.0,543.9999999999999,20
-72,-83,-83,-85,-84,-84,-84,-75,-74,-74,-75,-68,-79,-100,-100,-66,-81,-100,-81,-100,-71,-100,-100,-73,-74,-71,-72,-100,-100,-74,-73,-78,-65,-65,-78,-87,-65,-63,-86,-85,-74,-64,-100,-63,-78,-73,-100,-100,-100,-73,-75,-100,-100,-100,-100,-75,-76,-67,-74,-100,-100,-74,-75,-75,-100,-100,-82,-67,-74,-100,-100,-80,-100,-75,-100,-100,-100,-100,-89,-75,-100,-100,-100,-100,-100,-100,-80,-100,-100,-100,-100,-100,-100,-79,-100,-85,-100,-100,-84,-85,-100,-82,-83,-85,-100,-100,-100,-100,-100,-100,-86,-76,-91,-90,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-86,-85,-100,-91,-100,-91,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,545.0,543.9999999999999,20
-71,-100,-100,-100,-85,-84,-84,-75,-75,-74,-75,-67,-79,-100,-100,-62,-81,-100,-81,-100,-71,-100,-100,-73,-75,-71,-71,-100,-100,-74,-75,-78,-66,-65,-78,-86,-65,-63,-86,-85,-72,-64,-100,-63,-78,-75,-100,-100,-100,-75,-75,-100,-100,-100,-100,-74,-74,-68,-74,-100,-100,-72,-72,-75,-100,-100,-80,-67,-100,-100,-100,-77,-100,-75,-100,-100,-100,-100,-90,-76,-100,-100,-100,-100,-100,-84,-77,-100,-100,-100,-100,-100,-100,-77,-100,-85,-100,-100,-84,-85,-100,-83,-83,-83,-100,-100,-100,-100,-100,-100,-86,-76,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-86,-88,-86,-86,-100,-92,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,545.0,543.9999999999999,20
-73,-100,-100,-100,-84,-84,-84,-75,-75,-75,-77,-67,-79,-100,-100,-66,-81,-100,-81,-100,-71,-100,-100,-73,-75,-71,-71,-100,-100,-74,-74,-78,-66,-65,-78,-86,-64,-64,-86,-86,-72,-64,-100,-63,-78,-76,-100,-100,-100,-77,-77,-100,-100,-100,-100,-74,-77,-67,-75,-89,-100,-72,-72,-75,-100,-100,-81,-67,-75,-100,-100,-77,-100,-75,-100,-100,-100,-100,-90,-76,-100,-100,-100,-100,-100,-84,-77,-100,-100,-100,-100,-77,-100,-77,-100,-85,-100,-100,-85,-85,-100,-83,-83,-83,-100,-100,-100,-100,-100,-100,-86,-76,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-86,-88,-88,-86,-100,-92,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,545.0,543.9999999999999,20
-67,-100,-100,-100,-83,-83,-83,-82,-82,-82,-83,-70,-80,-100,-100,-68,-80,-100,-80,-100,-70,-100,-92,-73,-73,-71,-71,-100,-100,-73,-73,-77,-67,-67,-76,-100,-68,-72,-100,-88,-100,-72,-100,-73,-77,-76,-100,-100,-100,-77,-77,-100,-100,-100,-100,-100,-100,-70,-77,-100,-100,-100,-100,-73,-100,-100,-81,-70,-100,-100,-100,-82,-100,-72,-100,-84,-100,-100,-100,-73,-100,-100,-100,-100,-100,-100,-82,-100,-100,-100,-100,-86,-100,-81,-100,-83,-100,-100,-82,-82,-75,-82,-82,-82,-100,-100,-100,-100,-100,-100,-89,-77,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-85,-86,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,545.0,558.1999999999999,21
-73,-100,-100,-100,-84,-84,-83,-80,-79,-80,-80,-71,-79,-100,-100,-67,-80,-100,-80,-100,-73,-100,-100,-73,-74,-73,-73,-100,-100,-74,-73,-79,-68,-68,-78,-88,-68,-69,-88,-88,-76,-69,-100,-69,-78,-76,-100,-100,-100,-76,-76,-100,-100,-100,-100,-100,-74,-70,-77,-100,-100,-77,-77,-72,-100,-100,-81,-70,-78,-100,-100,-80,-100,-72,-100,-83,-100,-100,-89,-72,-100,-100,-100,-100,-100,-100,-81,-100,-100,-100,-100,-78,-100,-80,-100,-87,-100,-100,-87,-88,-75,-82,-82,-82,-100,-100,-100,-100,-100,-100,-89,-77,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-85,-85,-90,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,545.0,558.1999999999999,21
-70,-100,-100,-100,-85,-84,-84,-79,-81,-78,-80,-71,-78,-100,-100,-68,-80,-100,-79,-100,-73,-100,-100,-73,-73,-73,-73,-100,-87,-72,-73,-80,-68,-69,-80,-87,-69,-66,-88,-88,-76,-65,-89,-65,-80,-76,-100,-100,-100,-76,-75,-100,-100,-100,-100,-100,-74,-70,-100,-85,-86,-77,-77,-72,-100,-100,-80,-70,-77,-100,-100,-79,-100,-72,-100,-82,-100,-100,-89,-72,-100,-100,-89,-100,-100,-83,-79,-100,-90,-100,-100,-75,-100,-80,-100,-85,-100,-100,-86,-85,-100,-83,-83,-82,-100,-100,-100,-100,-100,-100,-89,-75,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-89,-87,-100,-100,-100,-100,-100,-85,-90,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,545.0,558.1999999999999,21
-72,-85,-100,-100,-84,-84,-84,-79,-81,-78,-80,-69,-82,-100,-100,-65,-82,-100,-79,-100,-73,-100,-100,-73,-73,-72,-73,-100,-87,-72,-73,-82,-68,-69,-81,-87,-69,-66,-88,-88,-76,-65,-100,-65,-83,-76,-100,-100,-100,-76,-75,-100,-100,-100,-100,-100,-100,-70,-100,-85,-86,-100,-77,-72,-100,-100,-80,-70,-77,-100,-100,-80,-100,-72,-100,-82,-100,-100,-100,-100,-100,-100,-89,-100,-100,-83,-79,-100,-90,-100,-100,-73,-100,-80,-100,-85,-100,-100,-86,-85,-74,-83,-83,-82,-100,-100,-100,-100,-100,-100,-89,-73,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-89,-87,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,545.0,558.1999999999999,21
-72,-83,-83,-83,-86,-85,-86,-82,-83,-82,-82,-69,-82,-100,-100,-64,-82,-100,-100,-100,-73,-100,-85,-73,-73,-73,-73,-100,-100,-72,-73,-83,-68,-69,-81,-88,-69,-71,-88,-89,-75,-70,-89,-70,-83,-76,-100,-100,-100,-76,-75,-100,-100,-100,-100,-76,-75,-70,-76,-100,-100,-100,-100,-72,-100,-100,-100,-70,-75,-100,-100,-80,-100,-67,-100,-100,-100,-100,-100,-73,-100,-100,-89,-100,-92,-100,-79,-100,-90,-100,-100,-73,-100,-79,-100,-84,-100,-100,-85,-85,-74,-81,-83,-100,-100,-100,-100,-100,-100,-100,-90,-73,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-89,-87,-100,-100,-100,-100,-100,-100,-91,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,545.0,558.1999999999999,21
-73,-84,-84,-85,-85,-84,-85,-82,-83,-82,-82,-70,-78,-100,-100,-67,-81,-100,-81,-100,-73,-100,-100,-73,-73,-73,-73,-100,-100,-72,-73,-82,-69,-68,-81,-88,-78,-71,-88,-89,-75,-70,-100,-70,-82,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-78,-75,-69,-77,-100,-100,-76,-75,-72,-100,-100,-83,-70,-78,-100,-100,-80,-100,-71,-100,-86,-100,-100,-100,-72,-100,-100,-89,-100,-92,-86,-80,-100,-100,-100,-100,-75,-100,-81,-100,-84,-100,-100,-85,-85,-75,-81,-82,-83,-100,-100,-100,-100,-100,-100,-90,-75,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-89,-87,-100,-100,-100,-100,-100,-86,-91,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,545.0,558.1999999999999,21
-71,-100,-100,-100,-83,-82,-83,-81,-80,-81,-81,-72,-76,-100,-100,-65,-81,-100,-100,-100,-73,-100,-100,-70,-70,-74,-75,-100,-100,-70,-70,-81,-100,-100,-81,-100,-72,-66,-88,-100,-81,-65,-90,-65,-81,-78,-100,-100,-100,-77,-77,-100,-100,-100,-100,-100,-100,-71,-100,-100,-100,-81,-81,-73,-100,-100,-100,-100,-100,-100,-100,-77,-100,-72,-100,-89,-100,-100,-91,-73,-100,-100,-89,-100,-88,-100,-77,-100,-100,-100,-100,-73,-100,-76,-100,-85,-100,-100,-85,-84,-73,-100,-100,-100,-100,-100,-100,-100,-100,-100,-84,-74,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-85,-84,-100,-100,-100,-100,-100,-100,-89,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,545.0,572.4,22
-74,-100,-100,-100,-82,-82,-83,-81,-80,-81,-81,-72,-76,-100,-100,-65,-80,-100,-100,-100,-73,-100,-84,-70,-70,-73,-73,-100,-84,-70,-70,-82,-72,-72,-81,-100,-72,-66,-88,-100,-81,-65,-100,-65,-82,-78,-100,-100,-100,-77,-77,-100,-100,-100,-100,-75,-73,-71,-73,-100,-100,-81,-81,-71,-100,-100,-100,-71,-74,-100,-100,-77,-100,-72,-100,-87,-100,-100,-91,-72,-100,-100,-89,-100,-88,-100,-77,-100,-100,-100,-100,-73,-100,-77,-100,-85,-100,-100,-85,-84,-73,-82,-83,-82,-100,-100,-100,-100,-100,-100,-84,-70,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-85,-84,-100,-100,-100,-100,-100,-100,-89,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,545.0,572.4,22
-100,-100,-100,-100,-85,-85,-85,-83,-82,-83,-84,-74,-100,-100,-100,-63,-80,-100,-81,-100,-76,-100,-100,-70,-69,-74,-74,-100,-84,-70,-69,-82,-71,-71,-81,-100,-70,-66,-88,-100,-100,-65,-88,-65,-83,-74,-100,-100,-100,-73,-74,-100,-100,-100,-100,-75,-77,-75,-73,-100,-88,-100,-82,-71,-100,-100,-79,-73,-73,-100,-100,-74,-100,-72,-100,-87,-100,-100,-91,-71,-100,-100,-89,-100,-100,-100,-76,-100,-100,-100,-100,-69,-100,-76,-100,-84,-100,-100,-84,-84,-69,-82,-83,-82,-100,-100,-100,-100,-100,-100,-84,-70,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-86,-86,-100,-93,-100,-100,-83,-100,-89,-85,-85,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,545.0,572.4,22
-74,-100,-100,-100,-87,-87,-87,-83,-82,-83,-84,-74,-78,-100,-100,-63,-79,-100,-81,-100,-76,-100,-100,-70,-69,-75,-76,-100,-100,-70,-69,-82,-71,-71,-82,-100,-71,-66,-88,-100,-82,-65,-100,-65,-83,-74,-100,-100,-100,-73,-74,-100,-100,-100,-100,-100,-73,-75,-73,-100,-88,-100,-82,-70,-100,-100,-79,-73,-73,-100,-100,-76,-100,-70,-100,-86,-100,-100,-100,-70,-100,-100,-89,-100,-100,-100,-78,-100,-100,-100,-100,-70,-100,-78,-100,-84,-100,-100,-84,-84,-70,-82,-83,-82,-100,-100,-100,-100,-100,-100,-100,-70,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-86,-86,-100,-91,-100,-100,-83,-81,-89,-85,-85,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,545.0,572.4,22
-85,-100,-100,-100,-88,-89,-88,-83,-83,-83,-84,-74,-78,-100,-100,-62,-79,-100,-80,-100,-74,-100,-81,-70,-69,-75,-76,-100,-100,-69,-69,-84,-71,-70,-84,-100,-67,-66,-88,-100,-81,-66,-91,-65,-84,-75,-100,-100,-100,-74,-75,-100,-100,-100,-100,-76,-72,-100,-100,-100,-100,-81,-81,-70,-100,-100,-81,-100,-100,-100,-100,-80,-100,-70,-100,-86,-100,-100,-94,-70,-100,-100,-89,-100,-100,-100,-79,-100,-100,-100,-100,-70,-100,-78,-100,-84,-100,-100,-84,-84,-70,-82,-83,-82,-100,-100,-100,-100,-100,-100,-84,-70,-90,-90,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-86,-86,-100,-91,-100,-100,-83,-81,-89,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,545.0,572.4,22
-76,-100,-100,-100,-88,-89,-88,-83,-83,-83,-84,-100,-74,-100,-100,-61,-79,-100,-80,-100,-76,-100,-100,-70,-69,-75,-75,-100,-86,-69,-69,-84,-71,-72,-84,-100,-71,-66,-88,-100,-81,-66,-100,-65,-84,-75,-100,-100,-100,-74,-75,-100,-100,-100,-100,-77,-72,-100,-100,-100,-87,-81,-81,-73,-100,-100,-79,-100,-76,-100,-100,-77,-100,-71,-100,-86,-100,-100,-94,-72,-100,-100,-89,-100,-100,-85,-77,-100,-100,-100,-100,-74,-100,-78,-100,-84,-100,-100,-84,-84,-74,-84,-83,-85,-100,-100,-100,-100,-100,-100,-84,-73,-90,-90,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-86,-86,-100,-90,-100,-100,-100,-100,-100,-100,-100,-86,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,545.0,572.4,22
-75,-100,-100,-100,-85,-86,-87,-83,-82,-83,-82,-73,-83,-100,-100,-69,-82,-100,-82,-100,-78,-100,-89,-72,-72,-78,-78,-100,-100,-74,-73,-82,-100,-70,-82,-85,-100,-67,-86,-86,-79,-66,-100,-66,-83,-71,-100,-100,-100,-71,-71,-100,-100,-100,-100,-71,-71,-73,-70,-100,-100,-78,-79,-69,-100,-100,-83,-73,-70,-100,-100,-78,-100,-100,-100,-88,-100,-100,-100,-70,-100,-100,-90,-100,-100,-100,-79,-100,-100,-100,-100,-70,-100,-78,-100,-82,-100,-100,-83,-84,-71,-100,-100,-100,-100,-100,-100,-100,-100,-100,-90,-69,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-91,-89,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,545.0,586.6,23
-74,-100,-100,-100,-82,-82,-83,-82,-83,-83,-82,-73,-80,-100,-100,-69,-81,-100,-81,-100,-78,-100,-100,-72,-72,-79,-79,-100,-100,-72,-73,-82,-72,-71,-82,-85,-72,-66,-86,-86,-80,-66,-100,-66,-83,-72,-100,-100,-100,-74,-74,-100,-100,-100,-100,-71,-71,-73,-70,-100,-100,-78,-80,-69,-100,-100,-81,-73,-70,-100,-100,-78,-100,-100,-100,-88,-100,-100,-100,-70,-100,-100,-91,-100,-100,-80,-76,-100,-100,-100,-100,-70,-100,-77,-100,-82,-100,-100,-82,-83,-71,-85,-100,-100,-100,-100,-100,-100,-100,-100,-90,-69,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-89,-88,-89,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,545.0,586.6,23
-100,-100,-100,-100,-87,-86,-87,-81,-81,-81,-81,-73,-80,-100,-100,-69,-81,-100,-81,-100,-75,-100,-100,-73,-73,-76,-76,-100,-100,-73,-73,-82,-70,-70,-83,-85,-70,-65,-86,-86,-80,-65,-100,-65,-83,-70,-100,-100,-100,-70,-71,-100,-100,-100,-100,-72,-71,-73,-71,-100,-100,-79,-80,-69,-100,-100,-81,-73,-70,-100,-100,-77,-100,-100,-100,-89,-100,-100,-100,-100,-100,-100,-89,-100,-100,-80,-77,-100,-100,-100,-100,-71,-100,-78,-100,-84,-100,-100,-83,-84,-100,-85,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-89,-88,-89,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,545.0,586.6,23
-75,-84,-100,-100,-86,-85,-87,-85,-85,-85,-85,-74,-83,-100,-100,-68,-85,-100,-84,-100,-76,-100,-100,-74,-73,-76,-76,-100,-100,-73,-73,-84,-68,-70,-84,-85,-70,-65,-86,-88,-79,-65,-91,-65,-84,-70,-100,-100,-100,-69,-69,-100,-100,-100,-100,-72,-73,-75,-71,-100,-100,-79,-80,-69,-100,-100,-84,-75,-70,-100,-100,-80,-100,-100,-100,-87,-100,-100,-100,-100,-100,-100,-89,-100,-100,-80,-81,-100,-100,-100,-100,-71,-100,-80,-100,-84,-100,-100,-83,-84,-100,-83,-83,-100,-100,-100,-100,-100,-100,-100,-88,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-89,-90,-88,-84,-100,-100,-100,-100,-84,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,545.0,586.6,23
-100,-84,-100,-100,-86,-85,-87,-85,-85,-85,-85,-74,-83,-100,-100,-62,-85,-100,-84,-100,-79,-100,-100,-74,-73,-79,-79,-100,-100,-73,-73,-84,-72,-72,-84,-100,-100,-65,-100,-88,-78,-65,-100,-65,-87,-70,-100,-100,-100,-69,-69,-100,-100,-100,-100,-100,-73,-75,-100,-100,-100,-77,-78,-71,-100,-100,-84,-75,-100,-100,-100,-76,-100,-72,-100,-87,-100,-100,-100,-70,-100,-100,-89,-100,-100,-100,-77,-100,-100,-100,-100,-70,-100,-76,-100,-84,-100,-100,-83,-84,-70,-81,-83,-82,-100,-100,-100,-100,-100,-100,-88,-72,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-89,-90,-88,-84,-83,-100,-100,-100,-84,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,545.0,586.6,23
-86,-100,-100,-100,-88,-89,-88,-83,-83,-83,-83,-100,-79,-100,-100,-62,-100,-100,-100,-100,-79,-100,-85,-75,-74,-79,-77,-100,-100,-74,-74,-85,-72,-72,-86,-85,-73,-65,-87,-86,-78,-65,-100,-65,-85,-71,-100,-100,-100,-70,-69,-100,-100,-100,-100,-100,-74,-100,-100,-100,-100,-77,-78,-71,-100,-100,-100,-77,-100,-100,-100,-77,-100,-72,-100,-87,-100,-100,-100,-71,-100,-100,-88,-100,-100,-82,-78,-100,-100,-100,-100,-70,-100,-79,-100,-88,-100,-100,-83,-84,-70,-81,-81,-80,-100,-100,-100,-100,-100,-100,-88,-72,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-86,-89,-100,-100,-100,-100,-84,-83,-90,-100,-100,-84,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,545.0,586.6,23
