ea:9e:b4:53:24:54,b8:27:eb:9f:6b:77,38:17:c3:1f:0e:12,38:17:c3:1f:0e:11,38:17:c3:1f:0e:10,80:8d:b7:55:35:12,80:8d:b7:55:35:03,80:8d:b7:55:35:11,80:8d:b7:55:35:13,80:8d:b7:55:35:10,80:8d:b7:55:35:00,38:17:c3:1f:01:82,b0:be:76:f8:30:5e,80:8d:b7:55:35:02,80:8d:b7:55:35:01,80:8d:b7:55:39:d1,80:8d:b7:55:39:c0,80:8d:b7:55:39:d0,80:8d:b7:55:25:e1,80:8d:b7:55:39:c2,80:8d:b7:55:39:c1,80:8d:b7:55:39:d2,38:17:c3:19:d7:62,ac:e2:d3:c4:08:e6,38:17:c3:19:d7:61,38:17:c3:19:d7:71,38:17:c3:19:d7:70,80:8d:b7:55:25:f3,38:17:c3:19:d7:72,80:8d:b7:55:25:f1,00:4e:35:df:06:40,38:17:c3:1e:ff:01,80:8d:b7:55:3a:52,80:8d:b7:55:3a:51,80:8d:b7:55:25:f2,80:8d:b7:55:25:f0,38:17:c3:1e:ff:02,44:48:c1:a5:82:30,38:17:c3:1e:ff:00,44:48:c1:a5:82:22,44:48:c1:a5:82:32,44:48:c1:a5:82:31,38:17:c3:1e:ff:12,00:4e:35:df:06:52,00:4e:35:df:06:51,00:4e:35:df:06:50,38:17:c3:1e:ff:11,20:a6:cd:50:24:a0,00:4e:35:df:06:42,38:17:c3:1e:ff:10,38:17:c3:1f:0e:00,38:17:c3:1f:0e:02,38:17:c3:1f:0e:01,38:17:c3:1f:01:80,38:17:c3:1f:01:92,38:17:c3:1f:01:91,38:17:c3:1f:01:90,44:48:c1:a5:82:21,44:48:c1:a5:82:20,00:4e:35:df:06:41,60:32:b1:3e:1a:b8,80:8d:b7:55:3a:50,20:a6:cd:50:24:a2,20:a6:cd:50:24:a1,66:2a:2f:53:7c:99,38:17:c3:1f:01:81,80:8d:b7:55:25:e0,80:8d:b7:55:25:e2,20:a6:cd:50:24:b1,20:a6:cd:50:24:b0,20:a6:cd:50:24:b2,38:17:c3:19:d7:60,80:8d:b7:55:25:e3,72:32:b1:3e:1a:b8,38:17:c3:19:45:b0,b4:5d:50:e1:92:23,38:17:c3:19:45:b1,80:8d:b7:55:3a:42,80:8d:b7:55:3a:41,80:8d:b7:55:3a:40,72:32:b1:3e:1a:b7,00:4e:35:de:e1:12,38:17:c3:1f:09:93,38:17:c3:1f:09:90,38:17:c3:19:45:b2,38:17:c3:19:55:50,68:ff:7b:e4:af:39,38:17:c3:1f:22:30,00:4e:35:de:e1:02,60:32:b1:3e:1a:b7,b4:5d:50:e1:92:31,38:17:c3:19:55:52,b4:5d:50:e1:92:33,b4:5d:50:e1:92:32,b4:5d:50:e1:92:30,38:17:c3:19:55:42,38:17:c3:19:55:41,38:17:c3:19:55:40,00:4e:35:de:e1:10,00:4e:35:de:e1:11,b4:5d:50:e1:92:22,b4:5d:50:e1:92:21,38:17:c3:19:55:51,44:48:c1:91:95:b1,44:48:c1:91:95:b0,b4:5d:50:e1:92:20,00:4e:35:de:e1:01,38:17:c3:1f:22:21,38:17:c3:1f:22:20,38:17:c3:1f:22:22,38:17:c3:1f:08:50,38:17:c3:1f:08:41,38:17:c3:1f:08:40,00:4e:35:de:e1:00,00:4e:35:de:d7:53,00:4e:35:de:d7:51,00:4e:35:de:d7:52,00:4e:35:de:d7:50,38:17:c3:19:71:90,68:ff:7b:e4:af:38,38:17:c3:1f:22:31,38:17:c3:19:71:91,38:17:c3:1f:22:32,38:17:c3:19:71:80,38:17:c3:19:71:82,a8:bd:27:4c:bd:30,38:17:c3:1f:08:51,00:4e:35:df:0e:12,38:17:c3:1f:08:52,38:17:c3:19:71:92,00:4e:35:df:0e:10,a8:bd:27:4c:bd:32,a8:bd:27:4c:bd:20,a8:bd:27:4c:bd:22,a8:bd:27:4c:bd:21,a8:bd:27:4c:bd:31,38:17:c3:1e:fc:b0,00:4e:35:df:0e:11,00:4e:35:df:0e:02,00:4e:35:df:0e:01,00:4e:35:df:0e:00,38:17:c3:1e:fc:a2,38:17:c3:1e:fc:b2,38:17:c3:1e:fc:b1,38:17:c3:1e:fc:a1,38:17:c3:1e:fc:a0,64:e5:99:c3:13:3c,38:17:c3:24:58:b0,38:17:c3:24:58:b1,38:17:c3:24:58:b2,38:17:c3:24:58:a1,38:17:c3:24:58:a2,38:17:c3:24:58:a0,38:17:c3:24:4f:10,38:17:c3:24:4f:12,38:17:c3:24:4f:11,38:17:c3:1b:08:b0,38:17:c3:19:71:81,00:4e:35:de:d7:43,00:4e:35:de:d7:40,00:4e:35:de:d7:42,00:4e:35:de:d7:41,x,y,label
-72,-40,-84,-85,-85,-77,-79,-77,-76,-77,-100,-100,-65,-78,-79,-71,-100,-72,-76,-100,-100,-71,-100,-84,-100,-88,-87,-77,-87,-76,-74,-100,-67,-66,-78,-77,-100,-81,-100,-79,-81,-80,-100,-80,-81,-75,-100,-100,-73,-100,-100,-86,-100,-100,-100,-100,-100,-78,-80,-70,-100,-66,-100,-100,-77,-100,-76,-75,-100,-100,-100,-100,-78,-100,-100,-100,-100,-66,-66,-100,-100,-82,-100,-100,-100,-81,-100,-100,-80,-100,-100,-80,-100,-100,-100,-75,-100,-100,-82,-83,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-77,-89,-88,-88,-87,-91,-100,-100,-92,-100,-100,-100,-91,-85,-92,-85,-100,-90,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,545.0,543.9999999999999,20
-73,-38,-81,-81,-82,-78,-80,-79,-80,-78,-83,-100,-73,-83,-84,-66,-69,-67,-79,-70,-69,-66,-86,-92,-87,-100,-100,-73,-100,-72,-74,-100,-64,-64,-73,-72,-100,-79,-100,-78,-78,-78,-100,-73,-73,-72,-100,-100,-74,-100,-81,-100,-100,-100,-100,-100,-100,-80,-78,-73,-100,-64,-100,-100,-87,-100,-83,-80,-100,-100,-100,-100,-76,-100,-100,-85,-100,-68,-100,-100,-100,-84,-100,-100,-100,-80,-83,-87,-85,-100,-100,-80,-100,-100,-100,-73,-73,-74,-86,-86,-100,-100,-79,-100,-100,-100,-85,-100,-100,-100,-89,-100,-100,-89,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-91,-86,-100,-88,-100,-100,-91,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,545.0,558.1999999999999,21
-69,-38,-82,-81,-100,-77,-77,-76,-77,-78,-82,-100,-76,-83,-82,-68,-69,-68,-78,-70,-69,-68,-100,-100,-100,-100,-100,-71,-100,-72,-73,-100,-64,-65,-71,-72,-100,-78,-100,-78,-78,-78,-100,-73,-72,-72,-100,-100,-74,-100,-81,-100,-80,-100,-100,-100,-100,-78,-78,-73,-100,-65,-100,-100,-86,-100,-80,-78,-100,-100,-100,-100,-100,-100,-100,-91,-100,-68,-68,-69,-100,-87,-100,-100,-100,-79,-80,-87,-83,-100,-100,-79,-100,-100,-100,-100,-100,-76,-86,-85,-100,-100,-79,-100,-100,-100,-84,-100,-100,-100,-87,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-86,-100,-87,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,545.0,558.1999999999999,21
-83,-38,-82,-84,-84,-77,-80,-78,-77,-77,-82,-100,-74,-83,-82,-68,-73,-69,-78,-72,-69,-69,-100,-100,-100,-100,-100,-71,-100,-72,-72,-100,-62,-63,-71,-72,-100,-78,-100,-78,-78,-78,-100,-71,-71,-67,-100,-100,-74,-100,-81,-100,-80,-100,-100,-100,-100,-78,-80,-73,-100,-62,-100,-100,-86,-100,-80,-78,-100,-100,-100,-100,-100,-100,-100,-91,-100,-68,-68,-69,-100,-86,-100,-100,-100,-80,-80,-86,-83,-100,-100,-79,-100,-100,-100,-100,-100,-76,-86,-86,-100,-100,-79,-100,-100,-100,-84,-100,-100,-100,-85,-100,-100,-100,-100,-100,-100,-100,-100,-88,-100,-100,-100,-100,-100,-100,-86,-100,-85,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,545.0,558.1999999999999,21
-74,-39,-82,-84,-87,-76,-79,-77,-77,-77,-81,-100,-71,-81,-81,-68,-73,-68,-78,-75,-76,-69,-100,-88,-100,-100,-91,-71,-100,-71,-73,-100,-64,-64,-71,-70,-100,-80,-100,-78,-79,-79,-100,-71,-71,-70,-100,-100,-74,-100,-81,-100,-100,-100,-100,-100,-100,-78,-80,-74,-100,-64,-100,-100,-86,-100,-78,-78,-100,-100,-100,-100,-77,-100,-100,-100,-100,-70,-68,-69,-100,-85,-100,-100,-100,-77,-85,-87,-100,-100,-100,-76,-100,-100,-100,-76,-76,-76,-85,-86,-100,-100,-78,-100,-100,-100,-100,-100,-100,-100,-86,-100,-100,-100,-100,-100,-93,-100,-100,-88,-100,-100,-100,-100,-100,-100,-86,-100,-86,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,545.0,558.1999999999999,21
-78,-37,-100,-100,-87,-76,-78,-77,-77,-77,-80,-100,-71,-81,-81,-68,-75,-68,-78,-75,-76,-69,-100,-100,-100,-100,-93,-71,-100,-71,-73,-100,-64,-64,-71,-71,-100,-80,-100,-77,-80,-79,-100,-72,-73,-72,-100,-100,-74,-100,-81,-82,-83,-100,-100,-100,-100,-78,-78,-73,-100,-64,-100,-100,-86,-100,-78,-78,-100,-100,-100,-100,-77,-100,-100,-100,-100,-69,-69,-72,-100,-84,-100,-100,-100,-78,-84,-87,-100,-100,-100,-78,-100,-100,-100,-76,-76,-76,-84,-86,-100,-100,-79,-100,-100,-100,-100,-100,-100,-100,-86,-100,-100,-100,-100,-100,-93,-100,-100,-89,-87,-100,-100,-100,-100,-100,-100,-100,-86,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,545.0,558.1999999999999,21
-77,-38,-100,-100,-87,-100,-78,-100,-100,-100,-80,-100,-73,-81,-100,-70,-75,-68,-77,-75,-75,-68,-100,-100,-100,-100,-92,-71,-100,-72,-73,-100,-64,-64,-71,-71,-100,-80,-100,-77,-80,-80,-100,-72,-72,-72,-100,-100,-74,-100,-81,-82,-83,-100,-100,-100,-100,-78,-78,-73,-100,-64,-100,-100,-100,-100,-100,-78,-100,-100,-100,-100,-79,-100,-100,-100,-100,-70,-69,-71,-100,-84,-100,-100,-100,-79,-84,-88,-100,-100,-100,-78,-100,-100,-100,-76,-76,-76,-86,-86,-100,-100,-79,-100,-100,-100,-100,-100,-100,-100,-86,-100,-100,-100,-100,-100,-100,-100,-91,-87,-88,-100,-88,-100,-100,-100,-100,-100,-100,-100,-100,-100,-88,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,545.0,558.1999999999999,21
-79,-35,-100,-100,-100,-82,-84,-84,-82,-84,-100,-100,-65,-100,-100,-79,-72,-80,-100,-73,-74,-80,-100,-84,-100,-88,-88,-100,-87,-100,-72,-100,-65,-66,-100,-100,-100,-81,-100,-100,-81,-81,-100,-100,-100,-100,-100,-100,-72,-100,-100,-100,-100,-100,-100,-100,-100,-86,-86,-72,-100,-65,-100,-100,-83,-100,-100,-100,-100,-100,-100,-100,-72,-100,-100,-92,-100,-100,-100,-100,-100,-83,-100,-100,-100,-82,-100,-86,-83,-100,-100,-81,-100,-100,-100,-73,-73,-73,-83,-82,-100,-100,-81,-100,-100,-100,-85,-100,-100,-100,-100,-100,-100,-84,-100,-100,-100,-100,-100,-100,-100,-100,-86,-100,-100,-100,-100,-100,-100,-100,-100,-87,-87,-86,-87,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,545.0,572.4,22
-100,-33,-100,-100,-100,-82,-80,-83,-82,-83,-81,-100,-62,-82,-82,-75,-72,-76,-74,-73,-73,-76,-100,-87,-100,-88,-88,-74,-87,-74,-72,-100,-65,-66,-75,-74,-100,-81,-100,-83,-81,-81,-100,-73,-72,-72,-100,-100,-72,-92,-100,-100,-100,-100,-100,-100,-100,-86,-86,-72,-100,-65,-100,-100,-83,-100,-73,-73,-100,-100,-100,-100,-72,-100,-100,-92,-100,-69,-100,-100,-100,-84,-100,-100,-100,-81,-100,-86,-83,-100,-100,-80,-100,-100,-100,-73,-73,-73,-83,-85,-100,-100,-80,-100,-100,-100,-85,-100,-100,-100,-86,-100,-100,-84,-92,-100,-100,-100,-90,-100,-86,-100,-86,-100,-100,-100,-86,-100,-85,-100,-100,-87,-87,-86,-87,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,545.0,572.4,22
-82,-33,-100,-100,-100,-82,-80,-83,-82,-83,-83,-100,-61,-82,-83,-76,-72,-76,-74,-73,-73,-76,-100,-100,-100,-88,-88,-74,-88,-74,-72,-100,-65,-66,-74,-74,-100,-81,-100,-83,-81,-81,-100,-73,-73,-73,-100,-100,-72,-92,-100,-100,-100,-100,-100,-100,-100,-82,-83,-74,-100,-65,-100,-100,-83,-100,-73,-73,-100,-100,-100,-86,-71,-100,-100,-100,-100,-69,-69,-69,-100,-84,-100,-100,-100,-84,-100,-87,-100,-100,-100,-76,-100,-100,-100,-73,-72,-100,-83,-83,-100,-100,-77,-100,-100,-100,-84,-100,-100,-100,-86,-100,-100,-100,-92,-100,-100,-100,-90,-100,-85,-100,-86,-100,-100,-100,-86,-100,-85,-100,-100,-87,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,545.0,572.4,22
-79,-31,-86,-86,-87,-85,-81,-84,-83,-84,-83,-100,-61,-83,-83,-76,-73,-73,-100,-72,-73,-76,-100,-87,-100,-88,-88,-74,-88,-75,-72,-100,-64,-64,-74,-74,-100,-80,-100,-82,-80,-80,-100,-75,-76,-73,-100,-100,-72,-92,-100,-100,-100,-100,-100,-100,-100,-82,-83,-72,-100,-65,-100,-100,-82,-100,-73,-100,-100,-100,-100,-86,-73,-100,-100,-100,-100,-69,-69,-69,-100,-80,-100,-100,-100,-78,-100,-87,-100,-100,-100,-76,-100,-100,-100,-71,-72,-73,-80,-79,-100,-100,-76,-100,-100,-100,-84,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-91,-100,-86,-100,-86,-100,-100,-89,-100,-100,-100,-100,-100,-100,-100,-100,-100,-90,-92,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,545.0,572.4,22
-82,-32,-86,-86,-87,-85,-83,-84,-83,-84,-100,-100,-61,-83,-100,-76,-73,-76,-100,-72,-73,-76,-100,-88,-100,-100,-88,-74,-100,-74,-72,-100,-64,-64,-73,-74,-100,-80,-100,-82,-80,-81,-100,-73,-74,-73,-100,-100,-72,-92,-100,-100,-100,-100,-100,-100,-100,-82,-100,-72,-100,-65,-100,-100,-83,-100,-73,-73,-100,-100,-100,-100,-71,-100,-100,-100,-100,-69,-69,-100,-100,-80,-100,-100,-100,-76,-100,-86,-100,-100,-100,-76,-100,-100,-100,-71,-100,-73,-80,-79,-100,-100,-76,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-91,-100,-86,-100,-100,-100,-100,-89,-100,-100,-100,-100,-100,-100,-100,-100,-100,-89,-92,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,545.0,572.4,22
-80,-34,-100,-100,-100,-85,-80,-84,-84,-84,-100,-100,-61,-83,-100,-76,-74,-76,-73,-74,-74,-76,-100,-86,-100,-89,-87,-74,-88,-75,-74,-100,-64,-65,-76,-74,-100,-81,-100,-82,-80,-81,-100,-73,-74,-73,-100,-100,-72,-100,-100,-100,-100,-100,-100,-100,-100,-83,-83,-73,-100,-65,-100,-100,-83,-100,-100,-73,-100,-100,-100,-100,-73,-100,-100,-100,-100,-68,-69,-69,-100,-80,-100,-100,-100,-75,-100,-86,-86,-100,-100,-75,-100,-100,-100,-73,-72,-73,-80,-80,-100,-100,-75,-100,-100,-100,-84,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-91,-92,-100,-100,-100,-100,-100,-89,-100,-100,-100,-100,-100,-100,-86,-85,-86,-89,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,545.0,572.4,22
-75,-39,-100,-100,-100,-80,-100,-80,-80,-80,-100,-100,-66,-100,-100,-78,-100,-78,-80,-100,-75,-77,-100,-100,-100,-100,-100,-74,-100,-72,-70,-100,-65,-64,-74,-73,-100,-87,-100,-81,-87,-87,-100,-71,-71,-71,-100,-100,-69,-100,-100,-100,-100,-100,-100,-100,-100,-80,-100,-69,-100,-64,-100,-100,-88,-100,-100,-100,-100,-100,-100,-100,-79,-100,-100,-100,-100,-68,-100,-100,-100,-83,-100,-100,-100,-71,-79,-90,-82,-100,-100,-71,-100,-100,-100,-100,-100,-67,-83,-82,-100,-100,-71,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-87,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,545.0,586.6,23
-77,-50,-100,-100,-100,-82,-81,-83,-82,-83,-100,-100,-63,-81,-81,-77,-73,-78,-80,-74,-74,-77,-100,-100,-100,-100,-100,-74,-86,-72,-70,-100,-65,-64,-74,-73,-100,-86,-100,-79,-86,-87,-100,-68,-69,-69,-100,-100,-67,-100,-100,-100,-100,-100,-100,-100,-100,-79,-100,-69,-100,-64,-100,-100,-84,-100,-100,-75,-100,-100,-100,-100,-72,-100,-100,-100,-100,-68,-100,-100,-100,-83,-100,-100,-100,-74,-79,-90,-82,-100,-100,-76,-100,-100,-100,-69,-69,-68,-83,-83,-100,-100,-75,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-92,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-87,-100,-100,-100,-100,-90,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,545.0,586.6,23
-77,-51,-86,-85,-86,-83,-77,-83,-84,-84,-100,-100,-62,-82,-82,-79,-73,-79,-78,-72,-73,-79,-100,-100,-100,-100,-100,-74,-86,-74,-100,-100,-65,-64,-75,-74,-100,-84,-100,-79,-84,-83,-100,-73,-73,-73,-100,-100,-67,-100,-100,-100,-100,-100,-100,-100,-100,-81,-80,-68,-100,-64,-100,-100,-88,-100,-78,-77,-100,-100,-100,-100,-72,-100,-100,-100,-100,-100,-100,-100,-100,-83,-100,-100,-100,-73,-79,-100,-84,-100,-100,-74,-100,-100,-100,-67,-67,-68,-83,-83,-100,-100,-74,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-90,-90,-100,-100,-100,-100,-100,-88,-100,-100,-100,-100,-100,-88,-100,-100,-100,-88,-90,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,545.0,586.6,23
-78,-36,-85,-85,-86,-83,-82,-83,-84,-84,-100,-100,-62,-82,-82,-80,-71,-79,-77,-72,-72,-80,-100,-100,-100,-100,-82,-73,-86,-73,-100,-100,-64,-64,-74,-74,-100,-84,-100,-100,-84,-85,-100,-69,-69,-70,-100,-100,-67,-100,-100,-100,-100,-100,-100,-100,-100,-81,-80,-68,-100,-64,-100,-100,-86,-100,-78,-77,-100,-100,-100,-100,-74,-100,-100,-100,-100,-100,-100,-100,-100,-83,-100,-100,-100,-73,-100,-92,-84,-100,-100,-74,-100,-100,-100,-68,-68,-100,-83,-83,-100,-100,-74,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-93,-100,-91,-90,-100,-100,-100,-100,-100,-87,-100,-100,-100,-100,-100,-87,-100,-100,-100,-86,-90,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,545.0,586.6,23
-77,-33,-85,-85,-85,-84,-83,-83,-83,-84,-100,-100,-62,-100,-100,-80,-71,-79,-77,-73,-72,-79,-100,-100,-100,-100,-83,-73,-84,-73,-68,-100,-64,-64,-73,-74,-100,-84,-100,-80,-85,-85,-100,-70,-70,-70,-100,-100,-69,-100,-100,-100,-100,-100,-100,-100,-100,-81,-81,-68,-100,-64,-100,-100,-88,-100,-78,-100,-100,-100,-100,-100,-77,-100,-100,-100,-100,-100,-66,-64,-100,-83,-100,-100,-100,-73,-77,-92,-83,-100,-100,-73,-100,-100,-100,-68,-68,-100,-83,-83,-100,-100,-74,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-93,-100,-91,-90,-100,-100,-100,-100,-100,-87,-100,-100,-100,-100,-100,-88,-100,-100,-100,-86,-90,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,545.0,586.6,23
-77,-33,-85,-84,-85,-84,-84,-83,-83,-84,-100,-100,-63,-83,-83,-81,-72,-80,-100,-73,-72,-79,-100,-100,-100,-85,-86,-73,-85,-73,-68,-100,-65,-65,-73,-73,-100,-84,-100,-80,-85,-85,-100,-74,-74,-74,-100,-100,-69,-100,-100,-100,-100,-100,-100,-100,-100,-81,-81,-68,-100,-65,-100,-100,-86,-100,-100,-100,-100,-100,-100,-100,-77,-100,-100,-100,-100,-100,-66,-64,-100,-83,-100,-100,-100,-73,-77,-100,-83,-100,-100,-73,-100,-100,-100,-66,-67,-67,-83,-83,-100,-100,-74,-100,-100,-100,-85,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-91,-90,-100,-100,-100,-100,-100,-87,-100,-100,-100,-100,-100,-87,-100,-100,-100,-87,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,545.0,586.6,23
-76,-43,-86,-86,-87,-100,-84,-82,-82,-82,-100,-100,-69,-100,-100,-83,-80,-85,-78,-100,-81,-84,-100,-100,-100,-100,-87,-76,-100,-76,-100,-100,-72,-71,-76,-77,-100,-83,-100,-78,-83,-84,-100,-71,-72,-71,-100,-100,-68,-100,-100,-100,-100,-100,-100,-100,-100,-77,-100,-69,-100,-70,-100,-100,-89,-100,-77,-100,-100,-100,-100,-100,-79,-100,-100,-100,-100,-100,-100,-100,-100,-80,-100,-100,-100,-73,-78,-100,-83,-100,-100,-72,-100,-100,-100,-100,-100,-100,-81,-83,-100,-100,-73,-100,-100,-100,-83,-100,-100,-100,-100,-100,-100,-100,-90,-100,-89,-91,-100,-100,-100,-100,-100,-100,-100,-92,-100,-100,-100,-100,-100,-100,-82,-80,-81,-100,-90,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,545.0,600.8000000000001,24
-73,-39,-86,-86,-87,-82,-82,-82,-82,-82,-85,-100,-68,-85,-85,-82,-80,-82,-75,-76,-77,-82,-100,-88,-100,-87,-87,-76,-86,-75,-66,-100,-67,-67,-76,-75,-100,-84,-100,-81,-83,-84,-100,-71,-70,-70,-100,-100,-68,-100,-100,-100,-100,-100,-100,-100,-100,-81,-82,-66,-100,-67,-100,-100,-89,-100,-75,-75,-100,-100,-100,-100,-72,-100,-100,-100,-100,-100,-100,-100,-100,-84,-100,-100,-100,-71,-82,-88,-83,-100,-100,-71,-100,-100,-100,-100,-100,-100,-82,-83,-100,-100,-71,-100,-100,-100,-83,-100,-100,-100,-100,-100,-100,-100,-90,-100,-89,-91,-100,-100,-100,-100,-100,-100,-100,-92,-100,-100,-100,-100,-100,-100,-82,-80,-81,-100,-90,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,545.0,600.8000000000001,24
-75,-39,-100,-100,-89,-82,-82,-83,-84,-83,-85,-100,-66,-85,-85,-82,-76,-82,-75,-75,-76,-82,-100,-100,-100,-87,-87,-75,-86,-76,-64,-100,-67,-66,-75,-76,-100,-84,-100,-82,-83,-84,-100,-71,-70,-70,-100,-100,-68,-100,-100,-100,-100,-100,-100,-100,-100,-81,-82,-69,-100,-66,-100,-100,-89,-100,-75,-75,-100,-100,-100,-100,-75,-100,-100,-100,-100,-100,-100,-100,-100,-81,-100,-100,-100,-71,-82,-88,-87,-100,-100,-71,-100,-100,-100,-68,-68,-67,-81,-80,-100,-100,-71,-100,-100,-100,-83,-100,-100,-100,-100,-100,-100,-88,-92,-100,-89,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-79,-79,-80,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,545.0,600.8000000000001,24
-81,-39,-100,-100,-89,-83,-83,-84,-84,-84,-100,-100,-65,-100,-100,-82,-75,-82,-100,-75,-76,-81,-100,-100,-100,-87,-87,-74,-88,-75,-68,-100,-67,-67,-74,-74,-100,-84,-100,-82,-83,-84,-100,-71,-70,-70,-100,-100,-69,-100,-100,-100,-100,-100,-100,-100,-100,-81,-82,-68,-100,-67,-100,-100,-88,-100,-100,-75,-100,-100,-100,-100,-75,-100,-100,-100,-100,-79,-79,-77,-100,-79,-100,-100,-100,-70,-100,-90,-87,-100,-100,-71,-100,-100,-100,-68,-68,-67,-81,-80,-100,-100,-71,-100,-100,-100,-87,-100,-100,-100,-100,-100,-100,-88,-88,-90,-88,-89,-100,-100,-89,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-79,-79,-80,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,545.0,600.8000000000001,24
