b0:be:76:f8:30:5e,80:8d:b7:55:3a:52,80:8d:b7:55:3a:51,00:4e:35:df:06:50,b8:27:eb:9f:6b:77,80:8d:b7:55:3a:41,ea:9e:b4:53:24:54,80:8d:b7:55:25:e3,80:8d:b7:55:25:e1,80:8d:b7:55:39:d2,80:8d:b7:55:39:d1,44:48:c1:a5:82:32,80:8d:b7:55:35:11,44:48:c1:a5:82:31,80:8d:b7:55:35:01,80:8d:b7:55:3a:50,00:4e:35:df:06:52,80:8d:b7:55:39:d0,80:8d:b7:55:35:10,44:48:c1:a5:82:30,44:48:c1:a5:82:20,66:2a:2f:53:7c:99,80:8d:b7:55:35:03,38:17:c3:1f:0e:10,80:8d:b7:55:35:00,44:48:c1:a5:82:22,44:48:c1:a5:82:21,80:8d:b7:55:35:12,38:17:c3:1f:0e:00,38:17:c3:1f:22:30,38:17:c3:19:71:90,80:8d:b7:55:35:13,38:17:c3:1f:0e:11,38:17:c3:1f:0e:12,38:17:c3:1f:0e:01,38:17:c3:1f:0e:02,80:8d:b7:55:35:02,80:8d:b7:55:25:f2,38:17:c3:1f:01:91,38:17:c3:1f:01:92,80:8d:b7:55:25:f1,80:8d:b7:55:25:f3,38:17:c3:1e:ff:11,38:17:c3:1e:ff:12,38:17:c3:19:d7:61,38:17:c3:19:d7:62,38:17:c3:19:45:b1,38:17:c3:19:45:b2,38:17:c3:1f:22:32,ac:e2:d3:c4:08:e6,80:8d:b7:55:25:f0,38:17:c3:1f:01:90,38:17:c3:1e:ff:10,38:17:c3:19:d7:60,38:17:c3:19:45:b0,38:17:c3:1e:ff:00,00:4e:35:df:06:51,20:a6:cd:50:24:b2,b4:5d:50:e1:92:33,20:a6:cd:50:24:b1,b4:5d:50:e1:92:23,b4:5d:50:e1:92:22,60:32:b1:3e:1a:b8,20:a6:cd:42:0b:e3,38:17:c3:1f:01:80,20:a6:cd:50:24:b0,b4:5d:50:e1:92:21,38:17:c3:19:d7:72,38:17:c3:19:d7:71,80:8d:b7:55:39:c1,80:8d:b7:55:3a:42,b4:5d:50:e1:92:32,38:17:c3:19:55:51,72:32:b1:3e:1a:b8,b4:5d:50:e1:92:30,38:17:c3:19:55:52,38:17:c3:1f:09:83,38:17:c3:19:d7:70,80:8d:b7:55:39:c0,80:8d:b7:55:3a:40,b4:5d:50:e1:92:31,38:17:c3:19:55:50,80:8d:b7:55:39:c2,68:ff:7b:e4:af:39,00:4e:35:de:e1:12,38:17:c3:1f:01:81,38:17:c3:1f:01:82,38:17:c3:1e:ff:01,38:17:c3:1f:09:93,38:17:c3:19:71:91,38:17:c3:1f:09:90,80:8d:b7:55:25:e2,38:17:c3:1e:ff:02,38:17:c3:19:71:92,38:17:c3:1f:09:91,b4:5d:50:e1:96:43,80:8d:b7:55:25:e0,60:32:b1:3e:1a:b7,38:17:c3:19:45:a2,38:17:c3:19:45:a1,20:a6:cd:50:24:a1,20:a6:cd:50:24:a2,38:17:c3:19:55:41,38:17:c3:19:55:42,20:a6:cd:50:24:a0,38:17:c3:19:45:a0,72:32:b1:3e:1a:b7,68:ff:7b:e4:af:38,00:4e:35:de:e1:10,38:17:c3:19:55:40,00:4e:35:df:06:42,00:4e:35:df:06:40,00:4e:35:df:06:41,00:4e:35:de:e1:01,00:4e:35:de:e1:02,38:17:c3:1f:22:31,00:4e:35:de:e1:11,b4:5d:50:e1:92:20,00:4e:35:de:e1:00,38:17:c3:1f:09:92,38:17:c3:1f:00:b0,b4:5d:50:e1:96:53,b4:5d:50:e1:96:50,b4:5d:50:e1:96:51,b4:5d:50:e1:96:52,20:a6:cd:42:0b:f2,20:a6:cd:42:0b:f3,20:a6:cd:42:0b:f1,20:a6:cd:42:0b:f0,38:17:c3:1f:08:50,a8:bd:27:4c:bd:30,a8:bd:27:4c:bd:31,44:48:c1:91:95:b3,44:48:c1:91:95:b2,a8:bd:27:4c:bd:32,38:17:c3:1f:08:52,44:48:c1:91:95:b1,44:48:c1:91:95:b0,38:17:c3:1f:08:51,00:4e:35:de:d7:53,00:4e:35:de:d7:52,38:17:c3:1f:22:22,38:17:c3:1f:08:41,38:17:c3:1f:08:40,38:17:c3:1f:08:42,38:17:c3:1f:22:21,38:17:c3:1f:22:20,00:4e:35:df:0e:12,00:4e:35:de:d7:50,00:4e:35:de:d7:51,00:4e:35:de:d7:42,38:17:c3:19:71:82,38:17:c3:19:71:81,38:17:c3:19:71:80,a8:bd:27:4c:bd:20,a8:bd:27:4c:bd:21,00:4e:35:de:d7:43,38:17:c3:19:36:31,00:4e:35:de:d7:41,38:17:c3:19:36:30,00:4e:35:de:d7:40,38:17:c3:19:36:32,a8:bd:27:4c:bd:22,00:4e:35:df:0e:11,38:17:c3:1e:fc:b0,00:4e:35:df:0e:02,00:4e:35:df:0e:00,38:17:c3:1e:fc:b1,38:17:c3:1e:fc:a2,38:17:c3:1e:fc:a1,38:17:c3:1e:fc:a0,00:4e:35:df:0e:10,38:17:c3:1e:fc:b2,00:4e:35:df:0e:01,64:e5:99:c3:13:3c,38:17:c3:24:58:b1,38:17:c3:24:58:b2,38:17:c3:24:58:b0,38:17:c3:1b:08:b0,38:17:c3:24:4f:10,00:4e:35:df:27:02,38:17:c3:24:4f:12,38:17:c3:24:4f:11,00:4e:35:df:27:01,38:17:c3:1b:08:b1,00:4e:35:df:27:00,38:17:c3:24:58:a1,38:17:c3:24:4f:01,38:17:c3:24:58:a0,38:17:c3:24:58:a2,38:17:c3:24:4f:00,38:17:c3:24:4f:02,38:17:c3:1b:08:b2,x,y,label
-65,-61,-61,-71,-31,-63,-71,-73,-74,-67,-67,-73,-71,-73,-78,-61,-71,-67,-71,-73,-73,-73,-73,-80,-78,-73,-72,-71,-81,-86,-86,-71,-79,-75,-83,-80,-78,-68,-100,-100,-68,-68,-100,-100,-84,-83,-100,-100,-84,-82,-68,-91,-100,-85,-90,-100,-71,-100,-94,-100,-85,-89,-100,-100,-100,-100,-88,-81,-85,-67,-63,-100,-76,-92,-100,-76,-100,-84,-68,-63,-91,-76,-66,-83,-73,-100,-100,-100,-100,-85,-100,-73,-100,-86,-100,-100,-73,-100,-100,-100,-100,-100,-75,-75,-100,-100,-100,-100,-73,-74,-74,-75,-75,-79,-79,-85,-72,-88,-78,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-81,-89,-89,-100,-100,-88,-81,-100,-100,-80,-85,-84,-100,-100,-100,-100,-100,-100,-87,-84,-85,-100,-100,-100,-100,-84,-100,-100,-100,-100,-100,-100,-100,-85,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,545.0,529.7999999999998,19
-67,-66,-66,-70,-29,-63,-73,-75,-74,-67,-67,-69,-74,-69,-78,-65,-69,-67,-75,-69,-73,-72,-85,-72,-78,-73,-72,-75,-77,-87,-85,-75,-73,-72,-77,-76,-78,-69,-100,-100,-69,-68,-100,-100,-100,-100,-100,-100,-86,-82,-69,-91,-100,-83,-100,-100,-69,-100,-94,-100,-85,-100,-100,-100,-100,-100,-88,-85,-85,-70,-63,-100,-76,-92,-100,-78,-100,-85,-70,-63,-91,-76,-70,-83,-72,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-75,-75,-100,-100,-100,-100,-71,-74,-73,-73,-73,-78,-78,-100,-72,-88,-78,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-81,-92,-89,-100,-100,-88,-81,-100,-100,-83,-85,-84,-100,-85,-100,-84,-100,-100,-89,-84,-85,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,545.0,529.7999999999998,19
-64,-58,-58,-71,-29,-63,-79,-72,-73,-66,-66,-70,-71,-70,-78,-58,-70,-66,-71,-70,-74,-83,-79,-79,-79,-100,-74,-71,-77,-87,-84,-71,-79,-79,-77,-76,-78,-69,-100,-100,-69,-69,-100,-100,-84,-83,-100,-100,-86,-100,-69,-91,-100,-84,-100,-100,-70,-100,-88,-100,-100,-100,-100,-100,-100,-100,-100,-85,-84,-66,-64,-100,-77,-100,-100,-78,-100,-85,-66,-63,-90,-78,-65,-81,-72,-100,-100,-100,-100,-84,-100,-74,-100,-82,-100,-100,-74,-100,-100,-100,-100,-100,-74,-74,-100,-100,-100,-100,-71,-75,-72,-67,-72,-79,-80,-85,-72,-100,-80,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-82,-91,-100,-100,-100,-100,-82,-100,-100,-83,-100,-100,-100,-85,-84,-84,-100,-100,-89,-84,-100,-100,-100,-100,-100,-100,-85,-100,-100,-100,-100,-100,-100,-84,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,545.0,529.7999999999998,19
-61,-64,-64,-71,-29,-72,-73,-78,-100,-66,-66,-72,-75,-72,-78,-62,-71,-66,-75,-72,-100,-77,-80,-80,-100,-100,-100,-75,-100,-84,-100,-75,-100,-80,-100,-100,-79,-72,-100,-100,-72,-72,-100,-100,-100,-100,-100,-100,-100,-87,-71,-100,-100,-100,-100,-100,-71,-100,-89,-100,-89,-100,-100,-100,-100,-100,-100,-81,-80,-65,-73,-89,-73,-100,-90,-74,-100,-81,-66,-72,-90,-74,-65,-82,-75,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-71,-72,-100,-100,-100,-81,-77,-71,-71,-71,-70,-78,-78,-83,-75,-100,-78,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-85,-100,-100,-100,-100,-88,-86,-100,-100,-84,-100,-88,-100,-100,-100,-100,-100,-100,-87,-100,-100,-100,-85,-86,-85,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,545.0,543.9999999999999,20
-60,-63,-63,-71,-29,-71,-75,-77,-100,-68,-68,-76,-79,-76,-78,-62,-70,-68,-78,-76,-76,-78,-79,-74,-78,-76,-75,-76,-83,-84,-100,-77,-74,-73,-82,-82,-78,-70,-100,-100,-70,-70,-100,-100,-100,-100,-100,-100,-100,-87,-70,-100,-100,-100,-100,-100,-70,-100,-89,-100,-89,-100,-100,-100,-100,-100,-100,-81,-80,-66,-71,-90,-73,-100,-90,-73,-100,-81,-66,-72,-90,-74,-66,-82,-75,-100,-100,-100,-100,-100,-100,-78,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-72,-72,-100,-100,-100,-84,-77,-73,-71,-71,-68,-78,-79,-83,-75,-100,-78,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-85,-100,-100,-100,-100,-88,-86,-100,-100,-84,-100,-88,-100,-87,-100,-88,-100,-100,-85,-100,-100,-100,-85,-86,-85,-84,-85,-100,-100,-100,-100,-100,-100,-85,-85,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,545.0,543.9999999999999,20
-60,-60,-60,-73,-30,-67,-74,-77,-77,-63,-63,-82,-72,-82,-78,-60,-73,-63,-72,-82,-77,-77,-79,-76,-78,-77,-75,-72,-82,-100,-100,-72,-76,-76,-82,-83,-78,-70,-100,-100,-69,-69,-100,-100,-100,-100,-100,-100,-100,-100,-69,-100,-100,-100,-100,-100,-73,-100,-91,-100,-89,-100,-100,-100,-100,-93,-100,-82,-83,-66,-66,-90,-73,-100,-91,-73,-100,-81,-66,-67,-89,-74,-66,-82,-75,-100,-100,-100,-100,-100,-100,-77,-100,-100,-100,-100,-77,-100,-100,-100,-100,-100,-73,-74,-100,-100,-100,-84,-75,-74,-71,-71,-68,-80,-78,-100,-75,-100,-80,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-85,-84,-86,-100,-100,-85,-100,-100,-100,-100,-100,-100,-83,-83,-100,-100,-100,-100,-100,-100,-83,-85,-91,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,545.0,543.9999999999999,20
-58,-64,-64,-68,-31,-71,-73,-78,-77,-68,-68,-80,-76,-80,-79,-64,-68,-69,-76,-80,-76,-77,-79,-76,-79,-76,-76,-72,-82,-85,-100,-76,-75,-76,-82,-83,-100,-71,-100,-100,-71,-71,-100,-100,-86,-85,-100,-100,-100,-100,-72,-90,-100,-85,-100,-100,-68,-100,-91,-100,-90,-100,-100,-100,-100,-93,-100,-83,-83,-67,-71,-100,-73,-100,-91,-73,-100,-82,-67,-71,-89,-74,-66,-82,-76,-100,-100,-100,-100,-100,-100,-77,-100,-100,-100,-100,-77,-100,-100,-100,-100,-100,-73,-72,-100,-100,-100,-84,-77,-73,-100,-100,-100,-79,-79,-100,-77,-100,-78,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-85,-84,-85,-100,-100,-100,-100,-100,-100,-85,-85,-86,-83,-83,-100,-100,-100,-100,-100,-100,-83,-100,-91,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,545.0,543.9999999999999,20
-58,-64,-64,-68,-31,-72,-69,-77,-77,-65,-65,-80,-77,-80,-79,-64,-69,-65,-77,-80,-75,-77,-80,-75,-79,-76,-76,-100,-81,-83,-87,-77,-74,-74,-81,-81,-81,-70,-100,-100,-70,-71,-100,-100,-86,-88,-100,-100,-100,-87,-71,-90,-100,-85,-100,-100,-68,-100,-91,-100,-90,-100,-100,-100,-100,-100,-100,-80,-82,-67,-72,-100,-73,-100,-100,-74,-100,-82,-67,-72,-100,-74,-66,-79,-79,-100,-100,-100,-100,-87,-100,-77,-100,-100,-100,-100,-77,-100,-100,-100,-100,-100,-73,-72,-100,-100,-100,-84,-77,-73,-71,-71,-71,-75,-77,-100,-78,-100,-78,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-85,-100,-85,-100,-100,-100,-100,-100,-100,-85,-85,-86,-100,-82,-100,-100,-100,-100,-100,-100,-83,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,545.0,543.9999999999999,20
-57,-63,-63,-71,-29,-70,-78,-75,-77,-67,-67,-76,-75,-76,-79,-59,-71,-67,-75,-76,-75,-78,-80,-76,-80,-75,-75,-75,-87,-83,-88,-76,-75,-76,-81,-81,-81,-70,-100,-100,-70,-70,-100,-100,-100,-87,-100,-100,-82,-87,-70,-100,-100,-88,-91,-100,-71,-100,-89,-100,-100,-100,-100,-100,-100,-100,-100,-82,-84,-67,-72,-90,-72,-100,-90,-72,-100,-84,-68,-70,-89,-72,-68,-80,-80,-100,-100,-100,-100,-87,-100,-77,-100,-100,-100,-100,-77,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-80,-71,-70,-70,-70,-75,-77,-82,-79,-100,-78,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-83,-100,-100,-100,-100,-100,-83,-100,-100,-83,-100,-100,-88,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-84,-100,-100,-100,-100,-100,-100,-83,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,545.0,543.9999999999999,20
-60,-61,-61,-74,-29,-62,-78,-74,-100,-64,-64,-73,-77,-72,-81,-61,-74,-65,-78,-73,-100,-79,-75,-100,-82,-75,-77,-77,-100,-84,-100,-78,-73,-100,-100,-100,-81,-69,-100,-100,-69,-69,-100,-100,-100,-100,-100,-89,-100,-100,-69,-100,-100,-100,-100,-100,-74,-100,-91,-100,-89,-100,-100,-100,-100,-100,-100,-83,-82,-100,-62,-91,-100,-100,-100,-75,-100,-82,-75,-100,-91,-100,-100,-100,-79,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-78,-100,-100,-100,-100,-100,-74,-74,-100,-100,-100,-83,-79,-74,-69,-69,-69,-100,-81,-84,-80,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-82,-100,-100,-100,-100,-89,-83,-100,-100,-81,-88,-88,-85,-100,-100,-100,-86,-86,-89,-89,-89,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-84,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,545.0,558.1999999999999,21
-59,-60,-60,-75,-29,-63,-75,-73,-100,-64,-64,-72,-76,-72,-81,-60,-75,-64,-76,-72,-78,-84,-77,-100,-80,-77,-78,-77,-100,-84,-89,-76,-73,-72,-100,-100,-81,-70,-100,-100,-70,-70,-100,-100,-100,-100,-100,-89,-100,-86,-70,-100,-100,-100,-100,-100,-75,-100,-91,-100,-89,-100,-91,-100,-100,-100,-100,-82,-82,-100,-62,-91,-75,-100,-100,-75,-100,-83,-75,-62,-91,-100,-100,-100,-78,-100,-100,-100,-100,-100,-100,-78,-100,-100,-100,-100,-77,-100,-100,-100,-100,-100,-71,-72,-100,-100,-100,-84,-78,-71,-68,-68,-68,-77,-78,-84,-78,-100,-78,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-82,-100,-88,-100,-100,-89,-83,-100,-100,-81,-89,-87,-85,-83,-100,-100,-86,-86,-89,-89,-89,-100,-100,-100,-100,-100,-100,-90,-100,-100,-100,-100,-100,-84,-100,-100,-89,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,545.0,558.1999999999999,21
-59,-60,-60,-74,-29,-63,-76,-75,-78,-64,-64,-72,-78,-72,-82,-60,-74,-64,-77,-72,-78,-82,-77,-73,-82,-78,-78,-77,-81,-83,-89,-84,-73,-73,-81,-80,-81,-70,-100,-100,-70,-70,-100,-100,-86,-86,-100,-90,-100,-86,-70,-100,-100,-87,-89,-100,-74,-100,-90,-100,-100,-100,-91,-100,-100,-100,-100,-83,-83,-72,-63,-100,-76,-100,-100,-76,-100,-81,-73,-63,-92,-100,-73,-80,-77,-100,-100,-100,-100,-100,-100,-79,-100,-100,-100,-100,-78,-100,-100,-100,-100,-100,-74,-74,-100,-100,-100,-84,-77,-74,-70,-70,-70,-82,-81,-100,-78,-100,-77,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-83,-100,-88,-100,-100,-88,-83,-100,-100,-84,-86,-86,-88,-83,-100,-100,-87,-87,-89,-87,-88,-100,-100,-100,-100,-100,-100,-90,-100,-100,-100,-100,-100,-100,-100,-100,-89,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,545.0,558.1999999999999,21
-60,-61,-61,-73,-29,-63,-76,-77,-78,-66,-66,-73,-78,-73,-82,-60,-73,-66,-78,-73,-78,-80,-82,-73,-83,-78,-78,-78,-81,-86,-100,-84,-75,-73,-81,-80,-81,-70,-100,-100,-70,-70,-100,-100,-86,-86,-100,-90,-100,-100,-69,-91,-100,-87,-89,-100,-73,-100,-90,-100,-86,-100,-91,-100,-100,-100,-100,-83,-83,-72,-63,-100,-76,-100,-100,-75,-100,-83,-73,-63,-92,-76,-73,-80,-77,-100,-100,-100,-100,-100,-100,-78,-100,-100,-100,-100,-78,-100,-100,-100,-100,-100,-74,-72,-100,-100,-100,-100,-78,-74,-69,-69,-69,-82,-81,-100,-78,-100,-77,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-81,-100,-100,-100,-100,-90,-83,-100,-100,-82,-85,-86,-88,-83,-84,-83,-87,-87,-100,-90,-88,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-90,-100,-87,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,545.0,558.1999999999999,21
-60,-63,-63,-73,-29,-62,-51,-78,-78,-66,-66,-74,-77,-74,-100,-62,-73,-66,-77,-74,-81,-84,-84,-74,-83,-80,-80,-77,-82,-86,-87,-77,-73,-73,-83,-83,-84,-70,-100,-100,-70,-70,-100,-100,-100,-100,-89,-90,-84,-100,-70,-91,-100,-100,-90,-100,-73,-100,-90,-100,-86,-100,-91,-100,-100,-100,-100,-85,-85,-75,-64,-100,-76,-100,-100,-75,-100,-85,-75,-65,-100,-76,-100,-86,-80,-100,-100,-100,-100,-100,-100,-78,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-72,-100,-100,-100,-100,-78,-100,-70,-70,-70,-79,-80,-100,-80,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-80,-90,-89,-100,-100,-90,-83,-100,-100,-81,-85,-86,-87,-83,-83,-82,-100,-100,-100,-90,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-90,-88,-87,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,545.0,558.1999999999999,21
-61,-57,-57,-72,-30,-63,-72,-75,-78,-67,-67,-72,-78,-72,-100,-57,-72,-68,-78,-73,-77,-84,-84,-82,-100,-77,-77,-79,-82,-84,-87,-78,-81,-81,-83,-83,-84,-70,-100,-100,-70,-70,-100,-100,-86,-86,-87,-88,-84,-100,-70,-100,-100,-87,-88,-100,-72,-100,-93,-100,-100,-100,-100,-100,-100,-100,-100,-85,-85,-73,-63,-100,-100,-100,-100,-76,-100,-85,-73,-63,-91,-100,-73,-85,-80,-100,-100,-100,-100,-100,-100,-78,-100,-100,-100,-100,-78,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-80,-100,-69,-69,-69,-79,-82,-85,-79,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-82,-90,-89,-100,-100,-90,-82,-100,-100,-81,-100,-100,-87,-83,-83,-82,-100,-100,-88,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-88,-100,-88,-87,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,545.0,558.1999999999999,21
-58,-63,-63,-67,-29,-63,-77,-74,-73,-74,-74,-76,-100,-75,-81,-63,-67,-75,-100,-76,-78,-86,-73,-76,-80,-79,-78,-100,-100,-100,-100,-100,-100,-76,-100,-100,-81,-73,-100,-100,-74,-74,-100,-100,-83,-84,-100,-100,-100,-85,-74,-100,-100,-84,-100,-100,-67,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-80,-80,-73,-63,-100,-71,-100,-100,-71,-100,-80,-73,-63,-100,-70,-73,-100,-77,-100,-100,-100,-100,-100,-100,-74,-100,-100,-100,-100,-74,-100,-100,-100,-100,-100,-74,-74,-100,-100,-100,-100,-77,-74,-100,-73,-100,-78,-78,-100,-77,-100,-79,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-84,-86,-87,-100,-100,-86,-87,-100,-100,-86,-88,-89,-100,-100,-100,-100,-100,-100,-83,-100,-88,-100,-100,-100,-100,-100,-84,-100,-100,-100,-100,-100,-100,-85,-83,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,545.0,572.4,22
-59,-65,-65,-65,-28,-62,-75,-72,-73,-70,-69,-76,-79,-75,-80,-65,-65,-69,-80,-76,-81,-84,-81,-78,-80,-79,-78,-79,-100,-87,-100,-80,-78,-78,-100,-100,-80,-76,-100,-100,-77,-77,-100,-100,-83,-85,-89,-89,-100,-84,-77,-100,-100,-84,-90,-100,-65,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-81,-81,-75,-60,-100,-71,-100,-100,-71,-100,-82,-74,-62,-100,-71,-74,-100,-79,-100,-100,-100,-100,-100,-100,-73,-100,-100,-100,-100,-73,-100,-100,-100,-100,-100,-74,-74,-100,-100,-100,-100,-79,-74,-72,-72,-72,-80,-79,-100,-80,-100,-80,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-84,-86,-87,-100,-100,-87,-87,-100,-100,-86,-88,-88,-100,-100,-100,-100,-100,-100,-83,-100,-88,-100,-100,-100,-100,-100,-84,-100,-100,-100,-100,-100,-100,-85,-83,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,545.0,572.4,22
-54,-65,-65,-65,-29,-61,-76,-72,-73,-71,-71,-76,-79,-76,-79,-64,-65,-71,-80,-76,-79,-85,-80,-78,-80,-79,-78,-79,-100,-87,-100,-79,-78,-78,-100,-100,-79,-74,-100,-100,-73,-73,-100,-100,-84,-85,-89,-89,-100,-85,-74,-92,-100,-84,-90,-100,-65,-100,-100,-100,-91,-100,-100,-100,-100,-100,-100,-81,-81,-74,-61,-100,-71,-100,-100,-72,-100,-81,-75,-61,-100,-72,-75,-100,-77,-100,-100,-100,-100,-100,-100,-73,-100,-100,-100,-100,-73,-100,-100,-100,-100,-100,-74,-74,-100,-100,-100,-100,-78,-74,-72,-72,-72,-78,-77,-100,-77,-100,-80,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-86,-85,-100,-100,-85,-100,-100,-100,-100,-88,-86,-100,-100,-100,-100,-100,-100,-100,-87,-86,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,545.0,572.4,22
