b0:be:76:f8:30:5e,80:8d:b7:55:3a:50,00:4e:35:df:06:50,00:4e:35:df:06:51,00:4e:35:df:06:52,44:48:c1:a5:82:32,80:8d:b7:55:39:d1,44:48:c1:a5:82:31,80:8d:b7:55:39:d2,80:8d:b7:55:25:e3,44:48:c1:a5:82:30,80:8d:b7:55:39:d0,80:8d:b7:55:35:11,80:8d:b7:55:35:12,ea:9e:b4:53:24:54,80:8d:b7:55:35:13,80:8d:b7:55:39:c2,80:8d:b7:55:39:c1,80:8d:b7:55:35:03,80:8d:b7:55:35:01,80:8d:b7:55:35:02,38:17:c3:19:d7:72,38:17:c3:19:d7:71,80:8d:b7:55:35:10,38:17:c3:1f:0e:11,38:17:c3:1f:0e:12,38:17:c3:1f:0e:01,38:17:c3:1e:ff:11,38:17:c3:1e:ff:12,38:17:c3:1f:01:91,2a:16:ad:ec:da:ab,38:17:c3:1f:01:92,38:17:c3:1f:0e:10,38:17:c3:1f:0e:00,38:17:c3:1e:ff:10,38:17:c3:1f:01:90,38:17:c3:1f:0e:02,38:17:c3:1f:01:82,38:17:c3:1f:01:80,38:17:c3:1f:22:30,20:a6:cd:50:24:a1,80:8d:b7:55:3a:51,38:17:c3:19:d7:61,ac:e2:d3:c4:08:e6,20:a6:cd:50:24:b2,20:a6:cd:50:24:b1,38:17:c3:19:d7:70,80:8d:b7:55:39:c0,20:a6:cd:50:24:b0,80:8d:b7:55:3a:52,20:a6:cd:50:24:a2,38:17:c3:1f:09:83,66:2a:2f:53:7c:99,80:8d:b7:55:25:f1,80:8d:b7:55:25:f3,80:8d:b7:55:25:f2,44:48:c1:a5:82:21,44:48:c1:a5:82:22,72:32:b1:3e:1a:b7,38:17:c3:1f:09:93,00:4e:35:df:06:40,b4:5d:50:e1:92:23,80:8d:b7:55:25:f0,80:8d:b7:55:35:00,44:48:c1:a5:82:20,00:4e:35:de:e1:12,38:17:c3:1f:09:90,20:a6:cd:50:24:a0,80:8d:b7:55:25:e1,80:8d:b7:55:25:e2,80:8d:b7:55:3a:41,80:8d:b7:55:3a:42,38:17:c3:19:d7:62,68:ff:7b:e4:af:38,38:17:c3:19:55:52,38:17:c3:19:55:51,00:4e:35:df:06:41,80:8d:b7:55:25:e0,80:8d:b7:55:3a:40,38:17:c3:19:d7:60,38:17:c3:19:45:a0,38:17:c3:19:71:90,38:17:c3:19:55:50,60:32:b1:3e:1a:b7,38:17:c3:19:45:b2,38:17:c3:1e:ff:02,38:17:c3:1e:ff:01,b4:5d:50:e1:96:43,38:17:c3:1e:ff:00,00:4e:35:df:06:42,38:17:c3:1f:22:32,38:17:c3:1f:01:81,38:17:c3:19:45:a1,38:17:c3:19:45:a2,60:32:b1:3e:1a:b8,00:4e:35:de:e1:11,00:4e:35:de:e1:10,38:17:c3:19:55:40,b4:5d:50:e1:92:33,38:17:c3:19:45:b0,68:ff:7b:e4:af:39,20:a6:cd:42:0b:e3,38:17:c3:1f:09:91,38:17:c3:1f:09:92,72:32:b1:3e:1a:b8,b4:5d:50:e1:92:32,b4:5d:50:e1:92:30,38:17:c3:19:45:b1,b4:5d:50:e1:92:31,38:17:c3:1f:22:31,38:17:c3:19:71:92,38:17:c3:19:71:91,b4:5d:50:e1:96:53,38:17:c3:1f:00:b0,b4:5d:50:e1:96:52,b4:5d:50:e1:96:51,b4:5d:50:e1:96:50,20:a6:cd:42:0b:f0,b4:5d:50:e1:92:22,b4:5d:50:e1:92:21,b4:5d:50:e1:92:20,38:17:c3:19:55:41,38:17:c3:1f:08:51,38:17:c3:19:55:42,38:17:c3:1f:08:50,38:17:c3:1f:08:52,44:48:c1:91:95:b1,44:48:c1:91:95:b0,44:48:c1:91:95:b3,a8:bd:27:4c:bd:22,44:48:c1:91:95:b2,a8:bd:27:4c:bd:21,00:4e:35:de:d7:52,a8:bd:27:4c:bd:20,38:17:c3:1f:08:42,38:17:c3:1f:22:21,38:17:c3:1f:22:22,38:17:c3:1f:22:20,38:17:c3:1f:08:41,00:4e:35:de:d7:53,38:17:c3:1f:08:40,00:4e:35:de:e1:00,00:4e:35:de:e1:01,00:4e:35:de:e1:02,00:4e:35:df:0e:12,00:4e:35:de:d7:51,00:4e:35:de:d7:50,a8:bd:27:4c:bd:32,a8:bd:27:4c:bd:31,a8:bd:27:4c:bd:30,00:4e:35:de:d7:43,38:17:c3:19:71:80,00:4e:35:de:d7:42,00:4e:35:df:0e:11,38:17:c3:19:71:81,38:17:c3:19:36:30,38:17:c3:19:71:82,38:17:c3:1e:fc:b1,38:17:c3:1e:fc:b2,38:17:c3:1e:fc:b0,00:4e:35:df:0e:10,38:17:c3:1e:fc:a2,38:17:c3:1e:fc:a0,38:17:c3:1e:fc:a1,00:4e:35:df:0e:01,00:4e:35:df:0e:02,64:e5:99:c3:13:3c,38:17:c3:24:58:b1,38:17:c3:24:58:b0,38:17:c3:24:58:a2,38:17:c3:24:58:a0,38:17:c3:24:58:a1,38:17:c3:24:58:b2,38:17:c3:24:4f:02,38:17:c3:24:4f:00,38:17:c3:1b:08:b0,38:17:c3:1b:08:a1,38:17:c3:1b:08:a2,38:17:c3:1b:08:a0,38:17:c3:1b:08:b2,00:4e:35:df:0e:00,38:17:c3:1b:08:b1,38:17:c3:24:4f:10,00:4e:35:df:27:12,00:4e:35:de:d7:41,00:4e:35:de:d7:40,x,y,label
-67,-76,-91,-84,-82,-79,-73,-78,-73,-75,-78,-74,-63,-63,-54,-63,-70,-70,-69,-74,-73,-75,-75,-63,-57,-57,-57,-76,-76,-73,-81,-73,-57,-57,-76,-73,-57,-76,-76,-93,-92,-88,-79,-83,-85,-85,-75,-70,-85,-76,-92,-90,-94,-72,-72,-72,-77,-78,-87,-100,-92,-84,-72,-73,-78,-88,-94,-100,-77,-89,-78,-77,-79,-88,-93,-100,-93,-77,-78,-80,-92,-89,-94,-92,-100,-100,-100,-100,-100,-92,-93,-87,-84,-92,-86,-100,-100,-100,-94,-100,-93,-100,-100,-93,-95,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,545.0,274.2,1
-68,-88,-91,-83,-83,-79,-74,-79,-74,-76,-79,-74,-62,-63,-56,-63,-70,-70,-69,-73,-73,-75,-75,-63,-53,-53,-58,-77,-76,-74,-82,-74,-53,-58,-77,-75,-58,-88,-76,-93,-100,-88,-80,-81,-85,-85,-75,-70,-85,-76,-93,-91,-91,-71,-71,-71,-79,-78,-87,-93,-92,-84,-71,-73,-75,-88,-87,-100,-77,-76,-79,-79,-80,-89,-93,-94,-100,-77,-89,-80,-92,-90,-88,-86,-86,-100,-100,-100,-100,-93,-100,-87,-85,-93,-86,-93,-93,-94,-94,-94,-89,-90,-100,-100,-95,-94,-94,-95,-95,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,545.0,274.2,1
-69,-77,-82,-82,-83,-78,-71,-78,-71,-79,-78,-71,-63,-63,-55,-63,-71,-70,-73,-75,-76,-75,-100,-63,-58,-58,-57,-76,-76,-74,-79,-74,-58,-57,-76,-74,-57,-78,-79,-100,-100,-74,-78,-100,-88,-87,-75,-71,-88,-100,-100,-100,-92,-70,-70,-70,-100,-100,-100,-100,-100,-100,-70,-75,-100,-86,-100,-100,-100,-100,-79,-79,-78,-100,-100,-100,-100,-100,-100,-79,-100,-100,-100,-100,-100,-100,-100,-100,-100,-86,-100,-78,-100,-87,-100,-86,-87,-100,-89,-92,-88,-92,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,545.0,288.4,2
-71,-76,-82,-82,-83,-76,-72,-76,-72,-81,-76,-72,-66,-66,-58,-66,-69,-69,-61,-76,-76,-74,-74,-66,-57,-57,-58,-75,-76,-74,-82,-74,-57,-58,-76,-74,-58,-78,-79,-100,-100,-75,-78,-80,-89,-89,-73,-70,-90,-100,-100,-100,-94,-70,-70,-70,-78,-78,-100,-87,-84,-100,-70,-76,-78,-88,-100,-100,-79,-79,-79,-77,-78,-89,-92,-100,-100,-100,-78,-79,-100,-100,-89,-100,-100,-100,-100,-100,-100,-86,-100,-78,-100,-87,-100,-86,-88,-100,-89,-92,-88,-92,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,545.0,288.4,2
-71,-76,-82,-82,-82,-78,-74,-79,-74,-82,-78,-75,-62,-62,-57,-63,-69,-70,-74,-74,-74,-74,-74,-63,-58,-58,-57,-75,-74,-74,-80,-74,-58,-57,-75,-74,-57,-78,-100,-100,-100,-76,-80,-80,-87,-86,-74,-70,-86,-76,-100,-100,-94,-70,-70,-70,-78,-79,-87,-87,-84,-100,-70,-74,-78,-90,-87,-100,-79,-79,-78,-80,-100,-91,-92,-100,-100,-80,-78,-80,-100,-89,-91,-100,-100,-100,-100,-100,-100,-86,-100,-78,-87,-86,-86,-87,-88,-100,-89,-100,-100,-100,-88,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,545.0,288.4,2
-67,-76,-82,-83,-90,-79,-74,-79,-75,-79,-79,-75,-62,-62,-57,-62,-69,-69,-74,-74,-74,-74,-74,-62,-58,-58,-58,-75,-76,-74,-79,-74,-58,-58,-75,-75,-58,-78,-100,-100,-100,-76,-81,-81,-86,-85,-73,-69,-86,-76,-100,-90,-100,-70,-70,-70,-79,-79,-86,-87,-100,-89,-70,-75,-78,-90,-87,-100,-79,-100,-78,-79,-100,-88,-100,-100,-100,-80,-79,-80,-100,-89,-91,-100,-100,-100,-100,-100,-100,-100,-100,-78,-87,-86,-84,-87,-100,-100,-89,-100,-86,-100,-88,-87,-88,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,545.0,288.4,2
-59,-76,-82,-83,-82,-79,-76,-78,-76,-78,-78,-77,-63,-63,-58,-63,-70,-70,-71,-76,-75,-73,-74,-62,-60,-60,-57,-75,-75,-74,-80,-74,-60,-57,-75,-74,-57,-78,-78,-100,-100,-100,-81,-86,-86,-86,-73,-70,-86,-76,-100,-91,-100,-70,-70,-70,-79,-79,-86,-100,-85,-88,-70,-75,-79,-89,-100,-100,-79,-79,-79,-79,-81,-91,-100,-100,-100,-79,-79,-81,-85,-89,-89,-100,-100,-100,-100,-100,-100,-100,-100,-100,-86,-100,-84,-100,-100,-100,-89,-100,-86,-100,-100,-87,-90,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,545.0,288.4,2
-70,-100,-82,-83,-82,-79,-76,-79,-75,-78,-79,-75,-62,-63,-59,-63,-71,-70,-71,-75,-75,-74,-74,-63,-59,-59,-57,-75,-75,-75,-81,-74,-59,-57,-75,-75,-58,-100,-78,-100,-100,-100,-81,-78,-87,-86,-74,-70,-86,-76,-100,-91,-92,-70,-70,-70,-80,-79,-86,-86,-85,-89,-70,-75,-79,-89,-88,-100,-79,-79,-79,-79,-81,-91,-100,-100,-100,-79,-100,-81,-85,-91,-89,-85,-89,-100,-100,-100,-100,-100,-100,-100,-86,-100,-84,-100,-100,-100,-89,-89,-79,-80,-100,-100,-90,-88,-89,-91,-90,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,545.0,288.4,2
-100,-71,-100,-86,-84,-76,-70,-76,-70,-74,-76,-70,-59,-59,-52,-59,-65,-65,-68,-100,-70,-71,-71,-59,-56,-56,-59,-100,-100,-74,-76,-74,-56,-59,-100,-74,-59,-100,-100,-86,-100,-71,-76,-83,-80,-81,-71,-65,-81,-71,-100,-92,-90,-73,-73,-73,-100,-100,-88,-100,-100,-87,-73,-70,-74,-88,-100,-100,-79,-78,-78,-78,-75,-88,-100,-90,-100,-79,-78,-76,-100,-87,-90,-100,-100,-100,-100,-93,-100,-100,-85,-100,-100,-100,-84,-100,-100,-100,-87,-89,-100,-100,-100,-100,-100,-100,-100,-100,-100,-85,-86,-88,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,545.0,302.59999999999997,3
-100,-71,-85,-84,-84,-77,-72,-77,-72,-73,-77,-72,-58,-58,-54,-58,-63,-65,-73,-100,-70,-71,-71,-58,-57,-57,-59,-100,-100,-75,-77,-75,-57,-59,-100,-75,-59,-100,-100,-86,-100,-71,-76,-78,-82,-82,-72,-65,-82,-71,-100,-93,-90,-73,-73,-73,-73,-73,-88,-100,-100,-87,-73,-70,-73,-88,-100,-100,-78,-79,-78,-78,-75,-88,-100,-90,-100,-79,-78,-76,-100,-87,-90,-88,-84,-100,-100,-93,-100,-100,-85,-100,-100,-100,-84,-100,-100,-100,-89,-83,-100,-100,-100,-100,-86,-88,-89,-83,-88,-85,-86,-87,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,545.0,302.59999999999997,3
-80,-70,-79,-80,-80,-77,-72,-77,-72,-78,-77,-73,-58,-58,-54,-58,-66,-66,-69,-72,-72,-72,-72,-58,-57,-57,-59,-83,-100,-75,-77,-75,-57,-59,-100,-75,-59,-77,-77,-100,-100,-70,-76,-77,-83,-83,-72,-65,-83,-70,-100,-93,-77,-73,-73,-73,-74,-74,-100,-88,-100,-100,-73,-72,-75,-89,-100,-100,-78,-79,-78,-78,-75,-100,-90,-90,-100,-79,-78,-76,-100,-87,-90,-88,-84,-100,-100,-100,-85,-100,-86,-77,-100,-100,-100,-100,-100,-100,-87,-83,-100,-100,-100,-100,-68,-88,-89,-83,-88,-100,-87,-86,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,545.0,302.59999999999997,3
-81,-70,-82,-82,-82,-75,-71,-75,-71,-78,-75,-71,-57,-57,-52,-57,-67,-67,-71,-72,-71,-74,-74,-57,-57,-57,-59,-81,-81,-75,-79,-75,-57,-59,-81,-75,-59,-79,-79,-86,-100,-70,-76,-78,-83,-82,-74,-67,-83,-70,-100,-94,-92,-76,-76,-76,-75,-74,-100,-88,-100,-91,-76,-72,-74,-89,-100,-100,-78,-79,-78,-78,-76,-100,-90,-90,-100,-79,-78,-76,-100,-90,-90,-90,-85,-100,-100,-100,-85,-100,-84,-79,-100,-100,-100,-100,-100,-100,-89,-85,-100,-100,-100,-100,-68,-100,-100,-85,-89,-86,-87,-88,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,545.0,302.59999999999997,3
-79,-74,-81,-82,-82,-76,-71,-76,-71,-74,-76,-71,-57,-57,-54,-58,-66,-65,-71,-72,-71,-74,-74,-58,-57,-57,-59,-80,-81,-75,-79,-75,-57,-58,-81,-75,-56,-79,-79,-87,-100,-74,-76,-76,-83,-82,-74,-66,-82,-74,-100,-93,-69,-76,-76,-76,-74,-75,-100,-100,-100,-90,-76,-66,-75,-87,-100,-100,-78,-76,-78,-78,-75,-100,-100,-100,-100,-100,-78,-76,-100,-87,-100,-90,-84,-100,-100,-100,-100,-100,-86,-78,-100,-100,-100,-100,-100,-100,-89,-84,-100,-91,-100,-100,-100,-100,-100,-85,-89,-86,-100,-88,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,545.0,302.59999999999997,3
-79,-73,-82,-82,-81,-76,-71,-76,-71,-75,-76,-72,-58,-58,-53,-58,-67,-67,-69,-71,-71,-74,-75,-58,-57,-57,-59,-80,-81,-74,-80,-74,-57,-60,-81,-74,-59,-78,-79,-86,-100,-74,-75,-79,-83,-83,-75,-67,-83,-74,-100,-93,-92,-76,-77,-76,-75,-75,-90,-100,-100,-89,-76,-72,-75,-89,-100,-100,-71,-75,-77,-78,-76,-89,-88,-88,-100,-77,-78,-76,-100,-88,-87,-100,-84,-100,-100,-100,-83,-100,-87,-79,-100,-100,-100,-100,-100,-100,-89,-84,-77,-91,-100,-100,-100,-100,-100,-85,-100,-85,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,545.0,302.59999999999997,3
-67,-84,-79,-78,-78,-74,-68,-74,-68,-77,-74,-68,-58,-58,-56,-58,-67,-66,-67,-70,-70,-73,-73,-58,-59,-59,-60,-78,-78,-75,-78,-75,-59,-60,-78,-75,-60,-100,-100,-84,-81,-100,-100,-75,-100,-100,-73,-67,-100,-83,-100,-100,-90,-76,-76,-76,-77,-77,-100,-100,-100,-100,-76,-70,-100,-87,-87,-83,-100,-76,-75,-75,-100,-100,-100,-100,-100,-100,-75,-100,-100,-100,-100,-83,-85,-80,-80,-100,-80,-100,-85,-100,-100,-100,-100,-88,-86,-100,-88,-85,-100,-100,-100,-100,-100,-89,-100,-85,-89,-86,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,545.0,316.79999999999995,4
-72,-82,-77,-77,-78,-74,-67,-74,-67,-77,-75,-68,-59,-59,-58,-59,-65,-66,-56,-70,-70,-72,-71,-59,-60,-60,-60,-78,-78,-75,-85,-75,-60,-60,-78,-75,-60,-100,-100,-86,-81,-83,-78,-79,-81,-81,-72,-66,-82,-82,-100,-100,-90,-77,-77,-76,-78,-78,-83,-100,-100,-100,-77,-70,-78,-88,-87,-83,-76,-76,-77,-75,-100,-100,-100,-100,-100,-75,-77,-78,-100,-88,-100,-83,-85,-81,-81,-100,-81,-100,-86,-100,-100,-100,-100,-88,-86,-100,-88,-86,-100,-100,-100,-100,-100,-89,-100,-85,-87,-86,-100,-100,-92,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,545.0,316.79999999999995,4
-74,-80,-78,-79,-79,-76,-70,-77,-70,-77,-77,-70,-56,-56,-51,-56,-71,-70,-66,-67,-67,-72,-72,-57,-62,-62,-61,-75,-75,-76,-80,-77,-62,-61,-76,-77,-61,-76,-100,-86,-100,-80,-76,-82,-83,-83,-72,-70,-83,-81,-100,-100,-88,-75,-75,-74,-78,-74,-86,-87,-100,-100,-75,-68,-78,-88,-88,-100,-76,-76,-77,-76,-76,-88,-87,-88,-100,-76,-76,-76,-100,-88,-88,-83,-85,-82,-81,-100,-82,-100,-86,-77,-83,-82,-100,-100,-100,-100,-88,-86,-100,-100,-100,-100,-100,-100,-100,-85,-87,-85,-100,-88,-89,-90,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,545.0,316.79999999999995,4
-70,-77,-80,-78,-79,-76,-71,-77,-71,-76,-77,-70,-59,-59,-52,-60,-71,-69,-65,-67,-68,-73,-73,-59,-60,-60,-60,-78,-78,-75,-84,-75,-60,-60,-78,-75,-60,-76,-100,-89,-79,-80,-77,-81,-82,-83,-72,-70,-83,-77,-81,-100,-88,-76,-76,-76,-100,-74,-86,-87,-100,-100,-75,-69,-100,-100,-88,-81,-77,-76,-76,-77,-77,-88,-87,-88,-100,-76,-78,-77,-100,-89,-88,-84,-83,-81,-81,-100,-81,-100,-86,-77,-83,-82,-100,-100,-100,-100,-90,-84,-88,-100,-100,-100,-100,-100,-100,-83,-90,-85,-88,-89,-89,-90,-90,-91,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,545.0,316.79999999999995,4
-72,-81,-80,-80,-80,-77,-71,-77,-71,-75,-77,-71,-58,-58,-52,-58,-68,-68,-68,-69,-69,-75,-74,-58,-60,-60,-60,-78,-78,-77,-85,-77,-60,-60,-78,-77,-60,-77,-77,-87,-79,-80,-79,-78,-82,-83,-74,-69,-82,-81,-81,-100,-91,-76,-77,-76,-77,-76,-84,-88,-100,-100,-77,-69,-76,-100,-88,-81,-76,-76,-78,-77,-77,-89,-87,-88,-100,-76,-77,-79,-82,-88,-88,-84,-85,-81,-81,-100,-81,-100,-100,-77,-81,-82,-100,-100,-100,-100,-90,-84,-88,-100,-87,-87,-88,-100,-100,-86,-90,-100,-88,-87,-90,-100,-89,-90,-90,-92,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,545.0,316.79999999999995,4
