38:17:c3:1f:00:b0,60:32:b1:3e:1a:b7,72:32:b1:3e:1a:b7,38:17:c3:1f:00:b1,38:17:c3:1f:00:b2,60:32:b1:3e:1a:b8,72:32:b1:3e:1a:b8,b4:5d:50:e1:96:53,20:a6:cd:42:0a:d3,b4:5d:50:e1:96:51,b4:5d:50:e1:96:52,20:a6:cd:42:0a:d1,20:a6:cd:42:0a:d0,38:17:c3:1f:00:a2,44:48:c1:91:d0:04,b4:5d:50:e1:96:43,20:a6:cd:42:0a:c3,44:48:c1:91:d0:14,44:48:c1:91:d0:12,44:48:c1:91:d0:10,38:17:c3:24:47:52,38:17:c3:1f:09:91,38:17:c3:1f:09:92,38:17:c3:1f:09:93,38:17:c3:24:47:51,b4:5d:50:e1:96:41,b4:5d:50:e1:96:42,20:a6:cd:42:0a:c1,20:a6:cd:42:0a:c0,38:17:c3:1f:14:02,38:17:c3:1f:14:01,38:17:c3:1f:14:12,38:17:c3:1f:09:83,38:17:c3:1f:14:11,38:17:c3:19:45:b2,38:17:c3:19:45:b1,44:48:c1:91:95:b0,44:48:c1:91:95:b1,44:48:c1:91:95:b3,44:48:c1:91:95:a0,44:48:c1:91:d0:02,44:48:c1:91:95:a1,44:48:c1:91:d0:00,38:17:c3:19:45:a1,38:17:c3:1f:19:d1,a8:bd:27:4c:aa:81,a8:bd:27:4c:aa:83,44:48:c1:91:95:a3,38:17:c3:19:45:a2,a8:bd:27:4c:aa:82,38:17:c3:1f:19:d2,20:a6:cd:42:13:f2,a8:bd:27:4c:aa:93,b4:5d:50:e1:96:50,20:a6:cd:42:0a:d2,38:17:c3:1f:09:90,44:48:c1:91:d0:11,38:17:c3:24:47:50,b4:5d:50:e1:96:40,20:a6:cd:42:0a:c2,38:17:c3:1f:14:00,9c:d6:43:60:92:e0,38:17:c3:19:45:b0,44:48:c1:91:95:b2,38:17:c3:1f:14:10,44:48:c1:91:d0:01,44:48:c1:91:95:a2,38:17:c3:1f:19:d0,38:17:c3:19:45:a0,a8:bd:27:4c:aa:80,44:48:c1:91:aa:30,a8:bd:27:4c:aa:90,20:a6:cd:42:13:f0,38:17:c3:1f:00:a1,38:17:c3:1f:09:81,38:17:c3:1f:09:82,a8:bd:27:4c:aa:92,38:17:c3:1f:00:a0,38:17:c3:1f:09:80,a8:bd:27:4c:aa:91,38:17:c3:22:5e:f0,66:2a:2f:53:7c:99,ac:e2:d3:c4:08:e6,38:17:c3:22:61:90,38:17:c3:19:d7:70,38:17:c3:1f:19:f0,38:17:c3:1f:19:f1,38:17:c3:1f:19:f2,20:a6:cd:42:0b:e3,38:17:c3:19:36:30,20:a6:cd:42:0b:f3,38:17:c3:19:d7:62,38:17:c3:19:d7:61,80:8d:b7:55:25:e3,38:17:c3:19:d7:60,20:a6:cd:42:0b:f0,20:a6:cd:42:0b:e0,38:17:c3:19:d7:72,38:17:c3:19:d7:71,20:a6:cd:42:0b:e1,20:a6:cd:42:0b:e2,20:a6:cd:42:0b:f1,20:a6:cd:42:0b:f2,80:8d:b7:55:35:03,38:17:c3:19:36:32,38:17:c3:19:36:31,80:8d:b7:55:25:f3,80:8d:b7:55:25:f0,80:8d:b7:55:25:f2,80:8d:b7:55:25:f1,80:8d:b7:55:35:13,80:8d:b7:55:35:10,80:8d:b7:55:3a:50,80:8d:b7:55:35:11,80:8d:b7:55:35:12,80:8d:b7:55:3a:51,80:8d:b7:55:25:e2,80:8d:b7:55:35:01,80:8d:b7:55:25:e1,80:8d:b7:55:35:02,80:8d:b7:55:25:e0,80:8d:b7:55:35:00,38:17:c3:1e:ff:10,b0:be:76:f8:30:5e,80:8d:b7:55:3a:52,80:8d:b7:55:3a:40,80:8d:b7:55:3a:42,38:17:c3:19:71:90,68:ff:7b:e4:af:39,80:8d:b7:55:3a:41,38:17:c3:19:71:92,38:17:c3:19:71:91,38:17:c3:19:71:81,38:17:c3:19:71:82,38:17:c3:19:71:80,ea:9e:b4:53:24:54,38:17:c3:19:36:22,38:17:c3:19:36:21,38:17:c3:19:36:20,38:17:c3:1e:ff:01,38:17:c3:1e:ff:02,80:8d:b7:55:39:d2,20:a6:cd:50:24:a2,38:17:c3:1e:ff:00,80:8d:b7:55:39:d0,20:a6:cd:50:24:a0,20:a6:cd:50:24:a1,80:8d:b7:55:29:c2,80:8d:b7:55:29:c1,80:8d:b7:55:29:c0,38:17:c3:1e:ff:12,68:ff:7b:e4:af:38,80:8d:b7:55:29:d1,80:8d:b7:55:29:d2,80:8d:b7:55:29:d0,38:17:c3:1e:ff:11,80:8d:b7:55:39:d1,38:17:c3:1f:22:30,38:17:c3:1f:22:32,38:17:c3:1f:22:31,00:4e:35:df:06:50,00:4e:35:df:06:51,00:4e:35:df:06:52,80:8d:b7:55:39:c2,80:8d:b7:55:39:c0,80:8d:b7:55:39:c1,20:a6:cd:50:24:b0,00:4e:35:de:e1:12,00:4e:35:df:06:40,00:4e:35:df:06:41,00:4e:35:df:06:42,20:a6:cd:50:24:b1,20:a6:cd:50:24:b2,00:4e:35:de:e1:10,00:4e:35:de:e1:11,38:17:c3:1f:0e:01,38:17:c3:1f:0e:02,38:17:c3:1f:22:22,80:8d:b7:55:4d:01,80:8d:b7:55:4d:00,38:17:c3:1f:0e:11,38:17:c3:1f:0e:10,38:17:c3:1f:22:20,80:8d:b7:55:4d:02,38:17:c3:1f:22:21,38:17:c3:1f:0e:00,x,y,label
-67,-100,-89,-67,-67,-93,-92,-100,-100,-100,-100,-100,-100,-77,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-91,-100,-77,-77,-100,-100,-100,-100,-100,-100,-100,-82,-100,-100,-100,-100,-80,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-77,-100,-92,-100,-100,-100,-80,-100,-100,-100,-100,-76,-100,-100,-100,-77,-100,-100,-100,-80,-63,-100,-70,-100,-100,-100,-78,-100,-85,-66,-66,-81,-66,-86,-82,-70,-70,-82,-81,-85,-86,-87,-100,-100,-82,-81,-81,-80,-83,-83,-87,-83,-83,-85,-83,-84,-82,-85,-100,-84,-100,-100,-85,-87,-100,-89,-100,-100,-100,-88,-100,-100,-100,-100,-86,-86,-84,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,673,141,28
-68,-100,-89,-68,-68,-100,-100,-100,-100,-100,-100,-100,-100,-76,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-78,-77,-100,-100,-100,-100,-100,-100,-100,-81,-100,-100,-100,-100,-81,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-78,-100,-92,-100,-100,-100,-82,-100,-100,-100,-100,-77,-100,-100,-100,-77,-100,-100,-100,-83,-63,-100,-68,-100,-100,-100,-83,-100,-85,-66,-66,-83,-66,-84,-83,-68,-68,-83,-82,-86,-85,-90,-100,-100,-82,-82,-82,-82,-82,-83,-87,-83,-83,-100,-84,-83,-84,-84,-84,-84,-100,-100,-100,-100,-100,-89,-89,-100,-100,-88,-100,-100,-100,-100,-86,-86,-84,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,673,141,28
-69,-100,-100,-69,-69,-100,-100,-100,-100,-100,-100,-100,-100,-77,-100,-100,-92,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-92,-100,-78,-78,-100,-100,-100,-100,-100,-100,-100,-81,-100,-100,-100,-100,-81,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-78,-100,-100,-100,-100,-100,-82,-100,-100,-100,-100,-78,-100,-100,-100,-77,-100,-100,-100,-80,-63,-100,-68,-100,-100,-100,-83,-100,-85,-67,-67,-84,-67,-85,-81,-68,-68,-82,-82,-85,-86,-86,-100,-100,-83,-83,-83,-83,-82,-84,-87,-82,-83,-86,-84,-83,-84,-84,-84,-84,-100,-100,-100,-100,-100,-89,-89,-100,-100,-88,-100,-100,-100,-100,-86,-86,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,673,141,28
-68,-100,-100,-68,-68,-100,-87,-100,-100,-100,-100,-100,-100,-77,-100,-100,-92,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-92,-100,-78,-78,-100,-100,-100,-100,-100,-100,-100,-83,-100,-100,-100,-100,-83,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-79,-100,-100,-100,-100,-100,-84,-100,-100,-100,-100,-78,-100,-100,-100,-77,-100,-100,-100,-79,-61,-100,-69,-100,-100,-100,-81,-100,-84,-66,-66,-83,-66,-84,-83,-69,-69,-83,-72,-85,-85,-86,-100,-100,-81,-82,-83,-83,-84,-84,-86,-84,-83,-86,-85,-85,-100,-84,-84,-86,-100,-87,-85,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-86,-86,-86,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,673,141,28
-65,-100,-100,-65,-65,-100,-100,-100,-100,-100,-100,-100,-100,-72,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-71,-71,-100,-100,-100,-100,-100,-100,-100,-75,-100,-100,-100,-100,-75,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-71,-100,-100,-100,-100,-100,-75,-100,-100,-100,-100,-72,-100,-100,-100,-72,-100,-100,-100,-81,-57,-100,-64,-100,-100,-100,-80,-88,-85,-64,-64,-82,-64,-86,-100,-64,-64,-77,-100,-85,-86,-90,-87,-87,-81,-81,-80,-81,-82,-82,-86,-82,-81,-85,-80,-100,-81,-85,-81,-100,-84,-100,-87,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,673,158,29
-66,-100,-100,-67,-67,-100,-91,-100,-100,-100,-100,-100,-100,-70,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-91,-100,-70,-70,-100,-100,-100,-100,-100,-100,-100,-75,-100,-100,-100,-100,-75,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-70,-100,-100,-100,-100,-100,-75,-100,-100,-100,-100,-71,-100,-100,-100,-71,-100,-100,-100,-80,-61,-100,-65,-100,-100,-100,-81,-89,-86,-64,-64,-81,-64,-88,-77,-65,-65,-76,-77,-87,-87,-83,-87,-87,-84,-83,-80,-84,-83,-83,-86,-82,-82,-85,-80,-100,-81,-84,-81,-84,-84,-100,-84,-100,-84,-100,-100,-83,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,673,158,29
-68,-100,-86,-68,-68,-100,-93,-100,-100,-100,-100,-100,-100,-70,-100,-100,-89,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-91,-100,-71,-71,-100,-100,-100,-100,-100,-100,-100,-75,-100,-100,-100,-100,-75,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-71,-100,-100,-100,-100,-100,-75,-100,-100,-100,-100,-71,-100,-100,-100,-71,-100,-100,-100,-81,-60,-100,-64,-100,-100,-100,-76,-90,-88,-65,-65,-83,-65,-87,-77,-64,-64,-77,-76,-87,-88,-85,-100,-100,-85,-84,-84,-84,-83,-85,-84,-84,-85,-83,-81,-84,-80,-84,-80,-84,-100,-100,-84,-85,-82,-88,-100,-84,-88,-100,-100,-100,-100,-84,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,673,158,29
-67,-100,-86,-67,-67,-100,-93,-100,-100,-100,-100,-100,-100,-70,-100,-100,-89,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-91,-100,-70,-70,-100,-100,-100,-100,-100,-100,-100,-75,-100,-100,-100,-100,-75,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-70,-100,-100,-100,-100,-100,-75,-100,-100,-100,-100,-70,-100,-100,-100,-70,-100,-100,-100,-81,-58,-100,-65,-100,-100,-100,-79,-89,-87,-65,-65,-81,-65,-88,-77,-65,-65,-77,-76,-88,-88,-85,-100,-100,-84,-83,-85,-83,-83,-82,-84,-83,-83,-85,-79,-85,-80,-85,-80,-85,-100,-100,-84,-83,-84,-87,-100,-84,-88,-100,-100,-100,-100,-84,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,673,158,29
-66,-100,-89,-66,-66,-100,-88,-100,-100,-100,-100,-100,-100,-70,-100,-100,-91,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-91,-100,-70,-70,-100,-100,-100,-100,-100,-100,-100,-75,-100,-100,-100,-100,-75,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-70,-100,-100,-100,-100,-100,-75,-100,-100,-100,-100,-71,-100,-100,-100,-70,-100,-100,-100,-77,-58,-100,-64,-100,-100,-100,-81,-88,-87,-65,-65,-82,-64,-87,-77,-64,-64,-77,-76,-87,-87,-83,-100,-100,-81,-81,-81,-81,-82,-83,-85,-83,-83,-87,-79,-85,-80,-85,-80,-85,-100,-100,-85,-83,-84,-87,-100,-100,-87,-87,-100,-100,-100,-85,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,673,158,29
-66,-100,-89,-67,-67,-100,-88,-100,-100,-100,-100,-100,-100,-70,-100,-100,-91,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-89,-100,-71,-71,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-71,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-70,-100,-100,-100,-70,-100,-100,-100,-81,-61,-100,-62,-100,-100,-100,-83,-88,-87,-64,-65,-76,-64,-87,-78,-62,-62,-77,-100,-87,-87,-84,-88,-100,-81,-81,-81,-81,-85,-85,-84,-85,-85,-82,-82,-100,-81,-100,-81,-85,-100,-100,-84,-83,-83,-87,-100,-83,-86,-87,-100,-100,-100,-84,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,673,158,29
-70,-88,-100,-70,-70,-100,-100,-100,-100,-100,-100,-100,-100,-74,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-90,-100,-76,-76,-100,-100,-100,-100,-100,-100,-100,-72,-100,-100,-100,-100,-73,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-76,-100,-100,-100,-100,-100,-73,-100,-100,-100,-100,-74,-100,-100,-100,-100,-100,-100,-100,-79,-68,-100,-65,-100,-100,-100,-81,-89,-86,-66,-66,-80,-66,-85,-82,-65,-65,-81,-81,-85,-86,-81,-100,-100,-80,-80,-79,-80,-81,-82,-84,-82,-81,-83,-83,-81,-82,-81,-82,-81,-84,-100,-85,-82,-82,-86,-100,-81,-86,-87,-100,-100,-100,-88,-100,-100,-100,-81,-81,-91,-85,-81,-90,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,673,175,30
-52,-88,-90,-52,-52,-100,-92,-100,-100,-100,-100,-100,-100,-72,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-93,-100,-71,-71,-100,-100,-100,-100,-100,-100,-100,-77,-100,-100,-100,-100,-78,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-71,-100,-100,-100,-100,-100,-78,-100,-100,-100,-100,-71,-100,-100,-100,-71,-100,-100,-100,-80,-62,-100,-65,-100,-100,-100,-81,-87,-86,-67,-67,-80,-67,-86,-83,-65,-65,-81,-82,-86,-86,-78,-100,-88,-80,-81,-81,-81,-80,-80,-81,-79,-79,-80,-83,-81,-82,-81,-81,-81,-84,-87,-80,-82,-82,-86,-92,-81,-86,-86,-100,-100,-100,-88,-100,-100,-100,-81,-81,-91,-88,-81,-91,-88,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,673,175,30
-62,-100,-90,-61,-62,-100,-92,-100,-100,-100,-100,-100,-100,-78,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-94,-100,-70,-70,-100,-100,-100,-100,-100,-100,-100,-76,-100,-100,-100,-100,-76,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-70,-100,-100,-100,-100,-100,-76,-100,-100,-100,-100,-71,-100,-100,-100,-71,-100,-100,-100,-78,-56,-100,-65,-100,-100,-100,-80,-87,-86,-66,-66,-79,-67,-86,-83,-65,-64,-83,-82,-86,-86,-76,-100,-88,-80,-80,-80,-80,-80,-79,-81,-79,-79,-81,-80,-100,-81,-100,-81,-100,-100,-87,-80,-83,-83,-87,-92,-83,-87,-87,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-88,-100,-89,-88,-89,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,673,175,30
-63,-100,-100,-63,-63,-100,-100,-100,-100,-100,-100,-100,-100,-78,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-94,-100,-72,-71,-100,-100,-100,-100,-100,-100,-100,-76,-100,-100,-100,-100,-76,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-72,-100,-100,-100,-100,-100,-76,-100,-100,-100,-100,-78,-100,-100,-100,-100,-100,-100,-100,-83,-56,-100,-63,-100,-100,-100,-85,-100,-87,-66,-66,-79,-65,-87,-83,-63,-64,-84,-82,-87,-87,-76,-100,-100,-80,-80,-80,-80,-81,-80,-81,-81,-81,-81,-80,-100,-81,-100,-80,-100,-100,-100,-80,-83,-83,-84,-100,-83,-84,-84,-100,-100,-100,-100,-100,-100,-100,-100,-85,-100,-88,-100,-89,-100,-89,-84,-84,-84,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,673,175,30
-63,-100,-100,-63,-63,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-90,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-72,-72,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-72,-100,-100,-100,-100,-100,-75,-100,-100,-100,-100,-77,-100,-100,-100,-77,-100,-100,-100,-77,-56,-100,-67,-100,-100,-100,-80,-100,-88,-66,-65,-80,-66,-88,-82,-67,-67,-83,-82,-88,-87,-80,-100,-100,-80,-81,-80,-79,-79,-80,-81,-80,-79,-81,-82,-100,-81,-100,-81,-100,-100,-100,-81,-83,-100,-86,-88,-83,-86,-87,-100,-100,-100,-100,-100,-100,-100,-100,-85,-100,-88,-100,-88,-100,-100,-84,-84,-85,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,673,175,30
-64,-100,-100,-63,-64,-100,-93,-100,-100,-100,-100,-100,-100,-77,-100,-100,-90,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-72,-72,-100,-100,-100,-100,-100,-100,-100,-76,-100,-100,-100,-100,-76,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-72,-100,-100,-100,-100,-100,-76,-100,-100,-100,-100,-78,-100,-100,-100,-78,-100,-100,-100,-78,-57,-100,-65,-100,-100,-100,-82,-100,-89,-66,-66,-79,-66,-88,-83,-65,-64,-83,-83,-88,-87,-85,-100,-100,-80,-80,-80,-80,-80,-80,-81,-80,-80,-81,-80,-100,-80,-100,-80,-100,-82,-100,-81,-82,-83,-86,-85,-83,-85,-86,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-89,-100,-100,-84,-85,-84,-83,-90,-90,-90,-89,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,673,175,30
-70,-100,-100,-70,-70,-100,-89,-100,-100,-100,-100,-100,-100,-73,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-72,-71,-100,-100,-100,-100,-100,-100,-100,-71,-100,-100,-100,-100,-71,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-72,-100,-91,-100,-100,-100,-71,-100,-100,-100,-100,-72,-100,-100,-100,-73,-100,-100,-100,-82,-61,-100,-62,-100,-100,-100,-83,-100,-88,-67,-67,-76,-67,-89,-81,-62,-62,-81,-81,-88,-89,-79,-100,-100,-81,-82,-81,-81,-79,-80,-82,-80,-80,-82,-78,-83,-79,-82,-79,-83,-81,-84,-81,-82,-81,-90,-86,-82,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-86,-100,-100,-88,-100,-100,-100,-100,-100,-80,-87,-88,-100,-90,-80,-88,-88,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,690,175,31
-72,-100,-100,-72,-72,-90,-89,-100,-100,-100,-100,-100,-100,-74,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-71,-71,-100,-100,-100,-100,-100,-100,-100,-71,-100,-100,-100,-100,-70,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-72,-100,-91,-100,-100,-100,-71,-100,-100,-100,-100,-74,-100,-100,-100,-74,-100,-100,-100,-81,-57,-100,-62,-100,-100,-100,-79,-100,-89,-67,-68,-76,-68,-88,-81,-62,-62,-81,-81,-89,-88,-79,-100,-100,-82,-82,-82,-82,-79,-79,-82,-79,-79,-82,-78,-83,-80,-82,-79,-83,-81,-83,-81,-82,-81,-90,-87,-82,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-87,-100,-100,-87,-100,-100,-100,-100,-100,-80,-87,-88,-100,-90,-80,-87,-87,-87,-87,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,690,175,31
-73,-100,-100,-73,-73,-90,-100,-100,-100,-100,-100,-100,-100,-72,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-91,-100,-71,-71,-100,-100,-100,-100,-100,-100,-100,-71,-100,-100,-100,-100,-70,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-71,-100,-100,-100,-100,-100,-71,-100,-100,-100,-100,-74,-100,-100,-100,-73,-100,-100,-100,-82,-61,-100,-61,-100,-100,-100,-81,-100,-87,-66,-67,-76,-67,-88,-81,-61,-60,-81,-81,-88,-88,-77,-100,-100,-81,-82,-82,-82,-79,-80,-82,-79,-80,-81,-79,-83,-79,-82,-79,-83,-80,-85,-82,-83,-82,-100,-87,-81,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-87,-100,-100,-87,-100,-100,-100,-100,-100,-81,-87,-89,-90,-89,-81,-87,-87,-87,-87,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,690,175,31
