38:17:c3:1f:00:b0,60:32:b1:3e:1a:b7,38:17:c3:1f:00:b2,60:32:b1:3e:1a:b8,72:32:b1:3e:1a:b8,38:17:c3:1f:00:b1,38:17:c3:1f:00:a1,44:48:c1:91:d0:14,20:a6:cd:42:0a:c3,44:48:c1:91:d0:04,20:a6:cd:42:0a:c1,b4:5d:50:e1:96:52,b4:5d:50:e1:96:51,44:48:c1:91:d0:12,44:48:c1:91:d0:10,b4:5d:50:e1:96:53,38:17:c3:1f:09:91,38:17:c3:24:47:52,38:17:c3:1f:09:92,38:17:c3:1f:09:93,38:17:c3:24:47:51,38:17:c3:1f:19:d1,38:17:c3:1f:19:d2,38:17:c3:1f:14:11,38:17:c3:1f:14:12,44:48:c1:91:95:a3,38:17:c3:1f:00:a0,44:48:c1:91:d0:11,b4:5d:50:e1:96:50,38:17:c3:1f:09:90,38:17:c3:24:47:50,9c:d6:43:60:92:e0,38:17:c3:1f:19:d0,38:17:c3:1f:14:10,38:17:c3:19:45:b2,38:17:c3:19:45:b1,38:17:c3:1f:14:02,38:17:c3:1f:14:01,a8:bd:27:4c:aa:93,38:17:c3:19:45:b0,38:17:c3:1f:00:a2,b4:5d:50:e1:96:41,a8:bd:27:4c:aa:81,a8:bd:27:4c:aa:82,a8:bd:27:4c:aa:83,b4:5d:50:e1:96:40,a8:bd:27:4c:aa:80,44:48:c1:91:95:a2,44:48:c1:91:d0:00,44:48:c1:91:d0:02,44:48:c1:91:d0:01,38:17:c3:1f:14:00,72:32:b1:3e:1a:b7,20:a6:cd:42:0a:d0,20:a6:cd:42:0a:d1,20:a6:cd:42:0a:d3,b4:5d:50:e1:96:43,44:48:c1:91:95:b1,a8:bd:27:4c:aa:91,a8:bd:27:4c:aa:92,44:48:c1:91:95:b3,44:48:c1:91:95:b0,38:17:c3:19:45:a2,20:a6:cd:42:0a:d2,44:48:c1:91:95:b2,a8:bd:27:4c:aa:90,38:17:c3:1f:09:80,38:17:c3:19:45:a0,44:48:c1:91:aa:30,38:17:c3:24:56:50,20:a6:cd:42:0a:c0,b4:5d:50:e1:96:42,44:48:c1:91:95:a1,20:a6:cd:42:13:f2,44:48:c1:91:95:a0,20:a6:cd:42:0a:c2,20:a6:cd:42:13:f0,38:17:c3:22:61:90,38:17:c3:1a:cf:d0,66:2a:2f:53:7c:99,38:17:c3:1f:09:81,38:17:c3:1f:09:83,38:17:c3:19:45:a1,20:a6:cd:42:13:f1,38:17:c3:19:d7:71,38:17:c3:19:d7:70,38:17:c3:1f:09:82,20:a6:cd:42:0b:e3,38:17:c3:1f:19:f0,38:17:c3:1f:19:f2,38:17:c3:1f:19:f1,38:17:c3:1f:19:e2,38:17:c3:1f:19:e0,ac:e2:d3:c4:08:e6,38:17:c3:19:d7:62,38:17:c3:19:d7:61,20:a6:cd:42:0b:e0,38:17:c3:19:d7:60,20:a6:cd:42:0b:e1,20:a6:cd:42:0b:e2,38:17:c3:19:d7:72,20:a6:cd:42:0b:f0,20:a6:cd:42:0b:f3,20:a6:cd:42:0b:f2,20:a6:cd:42:0b:f1,80:8d:b7:55:25:e3,38:17:c3:19:36:30,80:8d:b7:55:25:f3,80:8d:b7:55:25:f0,80:8d:b7:55:35:03,80:8d:b7:55:25:f1,80:8d:b7:55:25:f2,80:8d:b7:55:25:e2,80:8d:b7:55:25:e1,80:8d:b7:55:25:e0,38:17:c3:1e:ff:10,80:8d:b7:55:3a:51,80:8d:b7:55:3a:52,80:8d:b7:55:35:11,80:8d:b7:55:35:13,80:8d:b7:55:3a:50,80:8d:b7:55:35:10,80:8d:b7:55:35:12,02:54:af:fe:54:11,38:17:c3:1e:ff:12,80:8d:b7:55:35:02,80:8d:b7:55:35:01,80:8d:b7:55:35:00,80:8d:b7:55:39:d0,68:ff:7b:e4:af:39,b0:be:76:f8:30:5e,80:8d:b7:55:3a:41,80:8d:b7:55:3a:42,80:8d:b7:55:3a:40,38:17:c3:19:71:92,38:17:c3:19:36:32,38:17:c3:19:71:91,38:17:c3:19:36:31,ea:9e:b4:53:24:54,20:a6:cd:50:24:a2,38:17:c3:19:71:90,20:a6:cd:50:24:a1,38:17:c3:19:71:81,38:17:c3:19:71:80,38:17:c3:19:71:82,20:a6:cd:50:24:a0,80:8d:b7:55:39:d1,38:17:c3:1e:ff:11,38:17:c3:1f:22:30,38:17:c3:1e:ff:00,38:17:c3:1e:ff:02,80:8d:b7:55:39:c1,38:17:c3:1e:ff:01,80:8d:b7:55:29:d0,80:8d:b7:55:39:c0,80:8d:b7:55:39:c2,80:8d:b7:55:29:d2,80:8d:b7:55:29:d1,80:8d:b7:55:29:c1,80:8d:b7:55:29:c2,80:8d:b7:55:29:c0,68:ff:7b:e4:af:38,00:4e:35:df:06:52,80:8d:b7:55:39:d2,20:a6:cd:50:24:b0,00:4e:35:de:e1:12,20:a6:cd:50:24:b2,20:a6:cd:50:24:b1,00:4e:35:df:06:40,38:17:c3:1f:0e:10,38:17:c3:1f:22:31,38:17:c3:1f:22:32,38:17:c3:1f:22:21,38:17:c3:1f:22:22,38:17:c3:1f:0e:02,38:17:c3:1f:22:20,38:17:c3:1f:0e:00,38:17:c3:1f:0e:01,38:17:c3:1f:0e:12,38:17:c3:1f:0e:11,x,y,label
-72,-100,-72,-100,-100,-71,-80,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-81,-100,-100,-100,-100,-100,-100,-100,-83,-100,-100,-100,-100,-84,-79,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-90,-100,-100,-100,-100,-52,-52,-100,-90,-100,-100,-100,-100,-100,-53,-58,-59,-100,-59,-100,-100,-52,-100,-100,-100,-100,-83,-100,-80,-80,-63,-80,-79,-100,-100,-100,-100,-85,-85,-81,-81,-86,-81,-81,-100,-77,-82,-82,-82,-100,-92,-85,-78,-77,-78,-100,-100,-100,-100,-85,-100,-100,-78,-100,-100,-100,-100,-100,-77,-100,-79,-78,-100,-78,-100,-86,-86,-83,-83,-83,-81,-83,-100,-100,-100,-89,-100,-100,-88,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,809,175,38
-74,-100,-74,-100,-100,-74,-80,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-80,-100,-100,-100,-100,-100,-100,-100,-100,-84,-100,-100,-100,-100,-80,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-91,-100,-100,-100,-100,-52,-52,-100,-91,-100,-100,-100,-100,-100,-52,-59,-59,-100,-59,-100,-100,-52,-100,-100,-100,-100,-81,-100,-81,-81,-63,-81,-80,-100,-100,-100,-100,-84,-83,-82,-82,-84,-82,-81,-100,-77,-83,-82,-83,-100,-92,-84,-77,-78,-78,-100,-100,-100,-100,-85,-80,-100,-100,-100,-100,-100,-100,-100,-77,-100,-79,-79,-100,-78,-100,-86,-86,-85,-100,-83,-81,-83,-100,-100,-100,-88,-100,-89,-88,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,809,175,38
-70,-100,-73,-100,-100,-71,-78,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-78,-100,-100,-100,-100,-100,-100,-100,-83,-83,-100,-100,-100,-83,-79,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-91,-100,-100,-100,-100,-53,-52,-100,-90,-100,-100,-100,-100,-100,-50,-59,-59,-100,-59,-100,-100,-53,-100,-100,-100,-100,-84,-100,-81,-81,-83,-81,-80,-83,-100,-100,-75,-84,-85,-82,-81,-84,-82,-83,-100,-73,-83,-83,-83,-100,-92,-84,-78,-78,-78,-100,-100,-100,-100,-85,-79,-100,-79,-100,-100,-100,-78,-100,-74,-100,-79,-79,-85,-80,-100,-87,-86,-85,-100,-83,-100,-83,-100,-100,-100,-89,-100,-88,-88,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,809,175,38
-70,-100,-73,-100,-100,-71,-78,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-80,-100,-100,-100,-100,-100,-100,-100,-83,-83,-100,-100,-100,-83,-79,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-87,-100,-100,-100,-100,-52,-52,-100,-90,-100,-100,-100,-100,-100,-53,-58,-59,-100,-59,-100,-100,-52,-100,-100,-100,-100,-82,-100,-100,-100,-82,-100,-100,-83,-84,-100,-75,-84,-83,-82,-82,-84,-82,-81,-100,-73,-82,-83,-83,-100,-92,-88,-78,-78,-78,-100,-100,-100,-100,-100,-79,-100,-79,-100,-100,-100,-78,-100,-74,-100,-79,-79,-85,-79,-85,-85,-86,-100,-100,-83,-83,-83,-100,-89,-100,-89,-100,-89,-90,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,809,175,38
-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-87,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-92,-100,-100,-100,-100,-49,-49,-100,-100,-100,-100,-100,-100,-100,-52,-58,-58,-100,-59,-100,-100,-49,-100,-100,-100,-100,-82,-100,-81,-82,-84,-81,-81,-80,-100,-100,-100,-81,-81,-79,-79,-82,-79,-79,-100,-100,-100,-100,-100,-88,-100,-100,-79,-79,-79,-100,-100,-100,-100,-81,-100,-100,-100,-100,-100,-100,-100,-89,-100,-100,-79,-78,-100,-78,-83,-100,-100,-83,-82,-100,-100,-100,-100,-89,-88,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,826,175,39
-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-88,-88,-100,-100,-100,-88,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-90,-100,-100,-100,-100,-48,-48,-100,-100,-100,-100,-100,-100,-100,-50,-57,-57,-100,-57,-100,-100,-48,-100,-100,-100,-100,-81,-100,-80,-82,-84,-81,-81,-81,-81,-100,-100,-81,-81,-79,-80,-82,-80,-80,-100,-75,-100,-100,-100,-89,-100,-100,-79,-79,-79,-100,-100,-100,-100,-85,-81,-100,-100,-100,-100,-100,-100,-89,-75,-100,-79,-80,-100,-79,-83,-100,-100,-83,-82,-84,-83,-84,-100,-89,-88,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,826,175,39
-71,-100,-72,-100,-100,-72,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-85,-100,-100,-100,-100,-100,-100,-100,-88,-88,-100,-100,-100,-88,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-86,-100,-100,-100,-100,-47,-47,-100,-93,-100,-100,-100,-100,-100,-51,-56,-56,-100,-56,-100,-100,-48,-100,-100,-100,-100,-82,-100,-81,-80,-81,-80,-80,-79,-79,-79,-77,-85,-87,-79,-78,-86,-79,-79,-100,-77,-84,-84,-83,-86,-100,-89,-100,-79,-79,-100,-100,-100,-100,-83,-81,-100,-82,-100,-100,-100,-82,-86,-77,-100,-100,-80,-100,-79,-100,-100,-88,-100,-100,-84,-83,-84,-100,-89,-87,-90,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,826,175,39
-72,-100,-71,-100,-100,-72,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-85,-100,-100,-100,-100,-100,-100,-100,-88,-88,-100,-100,-100,-88,-84,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-92,-100,-100,-100,-100,-48,-48,-100,-86,-100,-100,-100,-100,-100,-53,-57,-57,-100,-56,-100,-100,-48,-100,-100,-100,-100,-83,-100,-79,-79,-80,-80,-79,-79,-79,-79,-77,-85,-87,-79,-79,-86,-79,-78,-100,-77,-83,-83,-83,-86,-100,-89,-100,-100,-100,-100,-100,-100,-100,-87,-82,-100,-83,-100,-100,-100,-82,-87,-77,-100,-80,-80,-100,-79,-100,-100,-88,-100,-100,-100,-100,-100,-100,-100,-87,-91,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,826,175,39
-72,-100,-71,-100,-100,-72,-85,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-88,-88,-100,-100,-100,-88,-85,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-90,-100,-100,-100,-100,-47,-47,-100,-94,-100,-100,-100,-100,-100,-51,-57,-57,-100,-57,-100,-100,-47,-100,-100,-100,-100,-82,-100,-79,-79,-81,-79,-79,-79,-80,-80,-74,-83,-83,-79,-79,-83,-79,-79,-100,-74,-82,-82,-83,-87,-100,-89,-79,-79,-79,-100,-100,-100,-100,-87,-82,-100,-81,-100,-100,-100,-82,-88,-74,-100,-80,-80,-100,-80,-100,-100,-100,-100,-100,-84,-100,-100,-100,-100,-87,-90,-100,-100,-100,-87,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,826,175,39
-70,-100,-70,-100,-100,-70,-85,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-90,-89,-100,-100,-100,-89,-84,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-88,-100,-100,-100,-100,-49,-49,-100,-94,-100,-100,-100,-100,-100,-53,-56,-56,-100,-57,-100,-100,-49,-100,-100,-100,-100,-82,-100,-80,-79,-80,-79,-80,-79,-79,-80,-74,-84,-84,-79,-78,-84,-79,-78,-100,-74,-84,-83,-84,-89,-100,-87,-79,-79,-79,-100,-100,-100,-100,-82,-81,-100,-83,-100,-100,-100,-83,-88,-74,-100,-79,-79,-100,-79,-81,-100,-100,-81,-80,-83,-76,-84,-100,-88,-88,-90,-100,-91,-89,-87,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,826,175,39
-100,-100,-100,-100,-100,-100,-83,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-82,-100,-100,-100,-100,-100,-100,-100,-82,-82,-100,-100,-100,-82,-82,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-88,-100,-100,-100,-100,-50,-50,-100,-100,-100,-100,-100,-100,-100,-57,-64,-64,-100,-63,-100,-100,-50,-100,-100,-100,-100,-83,-100,-83,-82,-81,-82,-84,-82,-82,-82,-73,-85,-85,-84,-83,-85,-83,-84,-100,-73,-81,-80,-80,-90,-100,-89,-100,-100,-100,-100,-100,-100,-100,-100,-77,-100,-77,-100,-100,-100,-77,-90,-73,-87,-74,-75,-100,-75,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-90,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,843,175,40
-74,-100,-74,-100,-100,-74,-82,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-82,-100,-100,-100,-100,-100,-100,-100,-82,-82,-100,-100,-100,-81,-82,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-87,-100,-100,-100,-100,-51,-51,-100,-100,-100,-100,-100,-100,-100,-52,-63,-63,-100,-63,-100,-100,-51,-100,-100,-100,-100,-84,-100,-82,-82,-82,-82,-82,-82,-82,-82,-73,-86,-85,-82,-84,-85,-83,-84,-100,-73,-81,-81,-81,-90,-100,-89,-100,-100,-100,-100,-100,-100,-100,-100,-77,-100,-77,-100,-100,-100,-77,-90,-73,-87,-74,-74,-100,-74,-100,-100,-100,-100,-100,-81,-81,-81,-88,-100,-90,-88,-100,-89,-88,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,843,175,40
-74,-100,-74,-100,-100,-74,-81,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-81,-100,-100,-100,-100,-100,-100,-100,-82,-83,-100,-100,-100,-83,-81,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-83,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-88,-100,-100,-83,-100,-50,-50,-100,-100,-100,-100,-100,-100,-100,-53,-62,-63,-100,-62,-100,-100,-50,-100,-100,-100,-100,-79,-100,-82,-82,-75,-82,-82,-80,-81,-82,-75,-85,-85,-83,-83,-85,-83,-83,-100,-75,-80,-80,-79,-90,-100,-100,-84,-100,-100,-100,-100,-100,-100,-100,-77,-100,-78,-100,-100,-100,-77,-100,-75,-100,-75,-75,-100,-75,-100,-100,-100,-100,-100,-81,-81,-81,-88,-100,-100,-88,-100,-89,-88,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,843,175,40
-71,-100,-71,-100,-100,-72,-80,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-80,-100,-100,-100,-100,-100,-100,-100,-83,-82,-100,-100,-100,-83,-82,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-83,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-89,-100,-100,-83,-100,-50,-50,-100,-100,-100,-100,-100,-100,-100,-53,-62,-63,-100,-62,-100,-100,-50,-100,-100,-100,-100,-81,-100,-85,-85,-81,-85,-84,-80,-81,-81,-75,-84,-84,-83,-83,-84,-83,-82,-100,-75,-78,-79,-80,-100,-71,-100,-84,-84,-84,-100,-100,-100,-100,-100,-75,-100,-77,-100,-100,-100,-77,-100,-75,-100,-74,-75,-100,-75,-85,-100,-100,-85,-84,-80,-81,-81,-88,-100,-100,-88,-100,-88,-89,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,843,175,40
-72,-100,-72,-100,-100,-71,-81,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-79,-100,-100,-100,-100,-100,-100,-100,-83,-82,-100,-100,-100,-83,-80,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-85,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-91,-100,-100,-83,-100,-50,-50,-100,-100,-100,-100,-100,-100,-100,-53,-62,-62,-100,-63,-100,-100,-50,-100,-100,-100,-100,-81,-100,-85,-85,-80,-85,-86,-81,-81,-81,-100,-85,-85,-84,-84,-85,-84,-84,-100,-100,-79,-80,-79,-89,-89,-90,-83,-84,-83,-100,-100,-100,-100,-100,-78,-100,-78,-100,-100,-100,-78,-100,-100,-100,-74,-75,-100,-75,-85,-100,-100,-85,-84,-80,-81,-81,-89,-100,-100,-88,-100,-88,-88,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,843,175,40
-72,-100,-72,-100,-100,-72,-81,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-80,-100,-100,-100,-100,-100,-100,-100,-82,-82,-100,-100,-100,-82,-80,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-83,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-89,-100,-100,-84,-100,-50,-50,-100,-100,-100,-100,-100,-100,-100,-52,-63,-62,-100,-63,-100,-100,-50,-100,-100,-100,-100,-80,-100,-85,-100,-81,-100,-86,-81,-81,-81,-100,-85,-85,-83,-82,-85,-83,-83,-100,-100,-80,-80,-79,-90,-89,-90,-83,-84,-84,-100,-100,-100,-100,-100,-78,-100,-78,-100,-100,-100,-78,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-81,-80,-82,-87,-100,-100,-90,-100,-88,-88,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,843,175,40
-100,-100,-100,-100,-100,-100,-81,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-81,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-81,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-76,-100,-100,-100,-100,-56,-56,-100,-100,-100,-100,-100,-100,-100,-44,-57,-57,-100,-57,-100,-100,-56,-100,-100,-100,-100,-83,-100,-76,-76,-100,-76,-77,-100,-100,-100,-72,-84,-83,-81,-81,-84,-82,-81,-100,-72,-84,-84,-83,-90,-100,-86,-79,-80,-80,-100,-100,-100,-100,-87,-72,-100,-72,-100,-100,-100,-72,-100,-71,-100,-78,-78,-85,-78,-78,-100,-86,-78,-79,-100,-100,-78,-100,-100,-100,-86,-100,-87,-86,-100,-91,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,860,175,41
-77,-100,-76,-100,-100,-76,-81,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-81,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-81,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-86,-100,-100,-100,-100,-56,-55,-100,-100,-100,-100,-100,-100,-100,-42,-57,-57,-100,-57,-100,-100,-55,-100,-100,-100,-100,-82,-100,-76,-75,-81,-77,-77,-100,-83,-100,-73,-86,-85,-81,-81,-86,-82,-81,-100,-73,-83,-84,-83,-91,-85,-86,-80,-80,-80,-100,-100,-100,-100,-86,-71,-100,-71,-100,-100,-100,-72,-100,-73,-100,-78,-80,-86,-78,-79,-85,-85,-80,-79,-100,-100,-78,-100,-100,-100,-86,-100,-87,-86,-100,-91,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,860,175,41
-77,-100,-76,-100,-100,-76,-80,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-80,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-80,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-91,-100,-100,-100,-100,-56,-56,-100,-100,-100,-100,-100,-100,-100,-44,-56,-56,-100,-57,-100,-100,-56,-100,-100,-100,-100,-81,-100,-79,-78,-87,-78,-78,-83,-82,-82,-72,-84,-84,-83,-82,-84,-82,-82,-100,-72,-84,-84,-84,-91,-82,-86,-80,-80,-80,-100,-100,-100,-100,-86,-71,-100,-71,-100,-100,-100,-72,-100,-72,-100,-79,-80,-86,-100,-77,-87,-87,-78,-78,-79,-79,-79,-100,-100,-100,-84,-100,-85,-84,-100,-91,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,860,175,41
-100,-100,-100,-100,-100,-100,-80,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-80,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-80,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-90,-100,-100,-100,-100,-58,-58,-100,-100,-100,-100,-100,-100,-100,-44,-57,-57,-100,-57,-100,-100,-58,-100,-100,-100,-100,-82,-100,-78,-78,-87,-78,-78,-83,-82,-82,-71,-85,-84,-81,-81,-84,-81,-81,-100,-72,-84,-84,-77,-90,-82,-85,-80,-80,-80,-100,-100,-100,-100,-87,-72,-100,-73,-100,-100,-100,-73,-100,-71,-100,-78,-78,-86,-79,-79,-86,-87,-78,-78,-79,-78,-78,-100,-100,-100,-85,-100,-86,-86,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,860,175,41
