38:17:c3:1f:0e:11,38:17:c3:1f:0e:12,b8:27:eb:9f:6b:77,ea:9e:b4:53:24:54,38:17:c3:1f:0e:01,38:17:c3:1f:0e:02,b0:be:76:f8:30:5e,80:8d:b7:55:35:11,80:8d:b7:55:35:13,80:8d:b7:55:35:12,80:8d:b7:55:39:d1,80:8d:b7:55:39:d2,38:17:c3:1f:01:91,80:8d:b7:55:35:02,80:8d:b7:55:39:c2,80:8d:b7:55:39:c1,80:8d:b7:55:35:01,38:17:c3:1f:01:81,80:8d:b7:55:35:03,38:17:c3:1f:01:92,44:48:c1:a5:82:21,44:48:c1:a5:82:22,44:48:c1:a5:82:31,44:48:c1:a5:82:32,38:17:c3:19:d7:71,38:17:c3:19:d7:61,38:17:c3:19:d7:62,80:8d:b7:55:25:e3,ac:e2:d3:c4:08:e6,80:8d:b7:55:25:e2,80:8d:b7:55:25:e1,80:8d:b7:55:25:f3,80:8d:b7:55:25:f2,38:17:c3:19:d7:72,80:8d:b7:55:25:f1,20:a6:cd:50:24:b2,20:a6:cd:50:24:b1,38:17:c3:19:55:51,38:17:c3:19:45:b2,00:4e:35:df:06:41,b4:5d:50:e1:92:33,38:17:c3:1f:0e:10,38:17:c3:1f:0e:00,80:8d:b7:55:35:10,80:8d:b7:55:39:d0,80:8d:b7:55:35:00,38:17:c3:1f:01:90,44:48:c1:a5:82:20,44:48:c1:a5:82:30,38:17:c3:19:d7:60,80:8d:b7:55:25:e0,80:8d:b7:55:25:f0,20:a6:cd:50:24:b0,38:17:c3:19:55:50,00:4e:35:df:06:42,38:17:c3:1e:ff:10,66:2a:2f:53:7c:99,38:17:c3:1f:01:82,00:4e:35:df:06:40,38:17:c3:1f:01:80,b4:5d:50:e1:92:31,38:17:c3:1e:ff:02,38:17:c3:1e:ff:01,80:8d:b7:55:3a:51,38:17:c3:19:45:b1,80:8d:b7:55:3a:52,38:17:c3:19:d7:70,38:17:c3:19:45:b0,80:8d:b7:55:3a:50,80:8d:b7:55:3a:41,80:8d:b7:55:3a:42,80:8d:b7:55:3a:40,38:17:c3:1e:ff:00,38:17:c3:19:55:52,20:a6:cd:50:24:a1,60:32:b1:3e:1a:b8,80:8d:b7:55:39:c0,20:a6:cd:50:24:a0,b4:5d:50:e1:92:32,38:17:c3:19:55:42,00:4e:35:df:06:52,38:17:c3:1e:ff:12,38:17:c3:1e:ff:11,00:4e:35:df:06:51,00:4e:35:df:06:50,b4:5d:50:e1:92:23,00:4e:35:de:e1:12,b4:5d:50:e1:92:30,38:17:c3:19:45:a1,20:a6:cd:50:24:a2,20:a6:cd:42:0b:f3,20:a6:cd:42:0b:f0,38:17:c3:19:55:41,38:17:c3:19:45:a0,38:17:c3:19:45:a2,b4:5d:50:e1:92:22,38:17:c3:19:55:40,a8:bd:27:4c:bd:30,b4:5d:50:e1:92:20,b4:5d:50:e1:92:21,a8:bd:27:4c:bd:31,00:4e:35:de:e1:10,00:4e:35:de:e1:11,60:32:b1:3e:1a:b7,00:4e:35:de:e1:01,a8:bd:27:4c:bd:32,38:17:c3:1f:08:42,38:17:c3:1f:08:41,00:4e:35:de:e1:02,00:4e:35:de:e1:00,38:17:c3:1f:22:21,38:17:c3:1f:22:20,00:4e:35:de:d7:53,38:17:c3:19:71:90,00:4e:35:de:d7:50,00:4e:35:de:d7:52,00:4e:35:de:d7:51,38:17:c3:1f:22:30,38:17:c3:1f:22:22,38:17:c3:19:71:82,38:17:c3:1f:08:40,a8:bd:27:4c:bd:20,38:17:c3:1f:08:50,38:17:c3:1f:22:32,a8:bd:27:4c:bd:22,38:17:c3:19:71:80,38:17:c3:1f:08:52,38:17:c3:1f:22:31,38:17:c3:1f:08:51,a8:bd:27:4c:bd:21,00:4e:35:df:0e:12,38:17:c3:19:71:81,00:4e:35:df:0e:01,38:17:c3:1e:fc:b2,38:17:c3:1e:fc:b1,00:4e:35:df:0e:02,38:17:c3:1e:fc:b0,00:4e:35:df:0e:11,00:4e:35:df:0e:10,00:4e:35:df:0e:00,38:17:c3:1e:fc:a2,38:17:c3:1e:fc:a0,38:17:c3:1e:fc:a1,64:e5:99:c3:13:3c,38:17:c3:24:58:b1,38:17:c3:24:58:b2,38:17:c3:24:58:b0,38:17:c3:24:4f:10,38:17:c3:24:58:a1,38:17:c3:24:4f:12,38:17:c3:24:4f:11,38:17:c3:24:58:a2,38:17:c3:24:58:a0,38:17:c3:1f:0f:90,00:4e:35:df:27:02,00:4e:35:de:d7:43,00:4e:35:df:27:00,00:4e:35:df:27:01,00:4e:35:de:d7:42,00:4e:35:de:d7:41,00:4e:35:de:d7:40,x,y,timestamp
-80,-81,-27,-74,-79,-79,-31,-88,-88,-88,-79,-79,-100,-100,-80,-80,-100,-100,-86,-100,-84,-100,-82,-83,-100,-100,-100,-79,-100,-81,-81,-82,-82,-100,-82,-100,-100,-68,-100,-69,-100,-81,-79,-88,-79,-100,-100,-100,-83,-100,-81,-82,-100,-68,-68,-100,-100,-100,-68,-100,-100,-100,-100,-83,-100,-83,-100,-100,-84,-77,-77,-77,-100,-68,-100,-100,-81,-100,-100,-72,-76,-100,-100,-76,-76,-100,-84,-100,-100,-100,-100,-100,-72,-100,-100,-100,-73,-65,-100,-100,-65,-85,-84,-100,-82,-65,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-67,-100,-100,-67,-100,-100,-100,-100,-67,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,263,-76,3818058915919
-80,-81,-27,-74,-79,-79,-31,-88,-88,-88,-79,-79,-100,-100,-80,-80,-100,-100,-86,-100,-100,-100,-82,-82,-100,-100,-100,-79,-100,-81,-81,-82,-82,-100,-82,-100,-100,-68,-100,-68,-100,-81,-79,-88,-79,-100,-100,-100,-83,-100,-80,-82,-100,-68,-69,-100,-88,-100,-69,-100,-100,-100,-100,-82,-100,-83,-100,-100,-82,-77,-77,-77,-100,-68,-100,-100,-81,-100,-100,-73,-76,-100,-100,-76,-76,-100,-86,-100,-100,-100,-100,-100,-72,-100,-100,-100,-72,-65,-100,-100,-65,-86,-85,-100,-82,-65,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-67,-100,-100,-67,-100,-100,-100,-100,-66,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,263,-76,3821737848227
-80,-81,-27,-74,-100,-100,-31,-88,-89,-88,-79,-79,-100,-100,-80,-80,-100,-100,-100,-100,-100,-100,-82,-83,-100,-100,-100,-100,-100,-100,-100,-82,-82,-100,-82,-100,-100,-68,-100,-68,-100,-81,-100,-88,-79,-100,-100,-100,-82,-100,-80,-82,-100,-68,-68,-100,-88,-100,-68,-100,-100,-100,-100,-84,-100,-84,-100,-100,-84,-77,-77,-77,-100,-68,-100,-100,-81,-100,-100,-73,-78,-100,-100,-78,-78,-100,-84,-100,-100,-100,-100,-100,-72,-100,-100,-100,-73,-65,-100,-100,-65,-85,-85,-100,-82,-65,-100,-100,-82,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-66,-100,-100,-65,-100,-100,-100,-100,-65,-100,-100,-100,-88,-88,-100,-88,-100,-100,-100,-100,-84,-100,-82,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,263,-76,3825492299689
-100,-100,-27,-75,-79,-79,-32,-88,-89,-88,-81,-81,-100,-100,-80,-80,-100,-100,-100,-100,-83,-100,-81,-81,-100,-100,-100,-100,-100,-100,-81,-82,-83,-100,-82,-100,-100,-67,-100,-68,-100,-81,-79,-88,-81,-100,-100,-100,-81,-100,-100,-82,-100,-67,-68,-100,-88,-100,-68,-100,-100,-100,-100,-86,-100,-87,-100,-100,-86,-77,-77,-77,-100,-67,-100,-100,-81,-100,-100,-73,-76,-100,-100,-76,-76,-100,-84,-100,-100,-100,-100,-100,-73,-100,-100,-100,-73,-64,-100,-100,-64,-84,-84,-100,-82,-64,-100,-100,-82,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-66,-100,-100,-65,-100,-100,-100,-100,-65,-100,-100,-100,-88,-88,-100,-89,-100,-100,-100,-100,-84,-100,-82,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,263,-76,3829144956535
-81,-81,-27,-75,-79,-79,-33,-88,-100,-100,-79,-79,-100,-100,-100,-81,-100,-100,-100,-100,-83,-100,-82,-82,-100,-100,-100,-100,-100,-100,-81,-83,-82,-100,-82,-100,-100,-68,-100,-71,-100,-81,-79,-88,-79,-100,-100,-100,-82,-100,-82,-82,-100,-67,-71,-100,-100,-100,-71,-100,-100,-100,-100,-83,-100,-83,-100,-100,-83,-76,-76,-76,-100,-68,-100,-100,-82,-100,-100,-73,-77,-100,-100,-77,-76,-100,-85,-100,-100,-100,-100,-100,-73,-100,-100,-100,-73,-64,-100,-100,-65,-85,-85,-100,-81,-65,-100,-100,-81,-80,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-71,-100,-100,-71,-100,-100,-100,-100,-70,-100,-100,-100,-100,-100,-100,-89,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,263,-76,3832816528228
-83,-83,-27,-72,-100,-100,-42,-100,-100,-100,-78,-78,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-84,-100,-79,-79,-100,-100,-100,-100,-100,-100,-70,-100,-68,-100,-83,-77,-100,-78,-100,-100,-100,-86,-100,-79,-100,-100,-100,-67,-100,-100,-100,-100,-100,-100,-100,-100,-83,-100,-83,-100,-100,-84,-100,-100,-77,-100,-70,-100,-100,-100,-100,-100,-74,-75,-100,-100,-75,-75,-100,-100,-100,-100,-100,-100,-100,-74,-100,-100,-100,-74,-62,-100,-100,-63,-100,-100,-100,-100,-63,-100,-100,-82,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-64,-100,-100,-63,-100,-100,-100,-100,-63,-100,-100,-100,-100,-89,-100,-89,-100,-100,-100,-100,-100,-100,-74,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,263,-95,3874803042999
-83,-83,-28,-72,-100,-100,-39,-100,-100,-100,-78,-78,-100,-100,-81,-81,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-84,-100,-80,-79,-100,-100,-100,-100,-100,-100,-70,-100,-68,-100,-83,-77,-100,-78,-100,-100,-100,-85,-100,-79,-89,-100,-70,-68,-100,-86,-100,-68,-100,-100,-100,-100,-84,-100,-84,-100,-100,-83,-100,-77,-77,-100,-70,-100,-100,-100,-100,-100,-73,-76,-100,-100,-76,-76,-100,-100,-100,-100,-100,-100,-100,-73,-100,-100,-100,-73,-63,-100,-100,-63,-100,-100,-100,-81,-63,-100,-100,-82,-82,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-63,-100,-100,-63,-100,-100,-100,-100,-63,-100,-100,-100,-100,-89,-100,-89,-100,-100,-100,-100,-100,-100,-74,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,263,-95,3878320299230
-82,-82,-28,-73,-100,-100,-44,-100,-100,-100,-77,-77,-100,-100,-81,-80,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-81,-100,-79,-81,-89,-100,-100,-100,-100,-100,-71,-100,-68,-100,-82,-100,-100,-77,-100,-100,-100,-85,-100,-100,-89,-100,-71,-68,-100,-85,-100,-68,-100,-100,-100,-100,-84,-100,-84,-100,-100,-84,-77,-76,-78,-100,-71,-100,-100,-80,-100,-100,-71,-74,-100,-100,-74,-74,-100,-100,-100,-100,-100,-100,-100,-71,-100,-100,-100,-71,-63,-100,-100,-63,-100,-100,-100,-81,-63,-100,-100,-82,-82,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-64,-100,-100,-64,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-80,-100,-76,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,263,-95,3881798615538
-82,-82,-28,-72,-100,-100,-42,-100,-91,-100,-81,-81,-100,-100,-80,-81,-100,-100,-100,-100,-100,-100,-100,-84,-100,-100,-100,-81,-100,-79,-81,-89,-100,-100,-100,-100,-100,-72,-100,-67,-100,-82,-100,-100,-81,-100,-100,-100,-83,-100,-100,-100,-100,-72,-68,-100,-85,-100,-67,-100,-100,-100,-100,-84,-100,-83,-100,-100,-84,-75,-75,-75,-100,-72,-100,-100,-80,-100,-100,-72,-74,-100,-100,-74,-74,-100,-100,-100,-100,-100,-100,-100,-71,-100,-100,-100,-72,-63,-100,-100,-63,-100,-100,-100,-100,-63,-100,-100,-82,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-64,-100,-100,-64,-100,-100,-100,-100,-64,-100,-100,-100,-100,-100,-100,-88,-100,-100,-100,-100,-80,-80,-75,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,263,-95,3885489257846
-82,-82,-25,-74,-100,-100,-44,-100,-91,-100,-80,-80,-100,-100,-80,-81,-100,-100,-100,-100,-100,-100,-100,-84,-100,-100,-100,-100,-100,-100,-81,-89,-100,-100,-100,-100,-100,-72,-100,-72,-100,-82,-100,-91,-80,-100,-100,-100,-87,-100,-100,-89,-100,-72,-72,-100,-85,-100,-73,-100,-100,-100,-100,-83,-100,-83,-100,-100,-83,-74,-74,-75,-100,-72,-100,-100,-100,-100,-100,-73,-73,-100,-100,-73,-73,-100,-89,-100,-100,-100,-100,-100,-73,-100,-100,-100,-73,-63,-100,-100,-64,-90,-100,-100,-100,-64,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-63,-100,-100,-64,-100,-100,-100,-100,-63,-100,-100,-100,-100,-100,-100,-88,-100,-100,-100,-100,-80,-80,-74,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,263,-95,3889103845769
-82,-82,-27,-72,-100,-78,-44,-100,-100,-100,-78,-78,-100,-100,-81,-81,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-82,-100,-79,-78,-89,-100,-100,-100,-100,-100,-72,-100,-67,-100,-82,-100,-91,-78,-100,-100,-100,-87,-100,-80,-89,-100,-72,-67,-100,-87,-100,-62,-100,-100,-100,-100,-83,-100,-83,-100,-100,-83,-76,-77,-77,-100,-72,-100,-100,-81,-100,-100,-72,-78,-100,-100,-78,-78,-100,-89,-100,-100,-100,-100,-100,-72,-100,-100,-100,-72,-63,-100,-100,-63,-90,-100,-100,-100,-63,-100,-100,-82,-83,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-64,-100,-100,-64,-100,-100,-100,-100,-64,-100,-100,-100,-100,-100,-100,-88,-100,-100,-100,-81,-100,-81,-74,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,263,-95,3892550920000
-85,-85,-27,-82,-100,-100,-58,-100,-100,-100,-85,-85,-100,-100,-84,-84,-100,-100,-100,-100,-100,-100,-100,-87,-100,-100,-100,-100,-100,-82,-80,-100,-100,-100,-100,-100,-100,-75,-100,-72,-100,-85,-100,-100,-85,-100,-100,-100,-88,-100,-100,-100,-100,-100,-72,-100,-82,-100,-72,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-75,-100,-100,-100,-100,-100,-74,-80,-100,-100,-79,-80,-100,-91,-100,-100,-100,-100,-100,-74,-100,-100,-100,-74,-53,-100,-100,-53,-100,-100,-100,-100,-53,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-57,-100,-100,-56,-100,-100,-100,-100,-57,-100,-100,-100,-86,-86,-100,-87,-100,-100,-100,-100,-100,-100,-73,-85,-85,-85,-87,-79,-87,-88,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,263,-113,3950279331542
-85,-85,-29,-79,-100,-100,-51,-100,-100,-100,-85,-85,-100,-100,-84,-84,-100,-100,-100,-100,-100,-100,-100,-87,-100,-100,-100,-83,-100,-80,-81,-100,-100,-100,-100,-100,-100,-76,-100,-72,-100,-85,-100,-100,-85,-100,-100,-100,-87,-100,-82,-100,-100,-75,-72,-100,-82,-100,-72,-100,-100,-100,-100,-90,-100,-90,-100,-100,-100,-81,-81,-82,-100,-76,-100,-100,-100,-100,-100,-74,-78,-100,-100,-78,-78,-100,-92,-100,-100,-100,-100,-100,-74,-100,-100,-100,-74,-53,-100,-100,-53,-100,-100,-100,-100,-53,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-57,-100,-100,-56,-100,-100,-100,-100,-56,-100,-100,-100,-87,-86,-100,-87,-100,-100,-100,-100,-100,-100,-74,-84,-85,-84,-89,-78,-88,-88,-78,-100,-100,-100,-100,-100,-100,-100,-100,-100,263,-113,3953759582696
-100,-100,-29,-84,-100,-100,-51,-100,-100,-100,-87,-87,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-81,-100,-80,-81,-100,-100,-100,-100,-100,-100,-74,-100,-72,-100,-100,-100,-100,-87,-100,-100,-100,-87,-100,-82,-100,-100,-74,-72,-100,-100,-100,-72,-100,-100,-100,-100,-90,-100,-90,-100,-100,-100,-80,-80,-80,-100,-74,-100,-100,-100,-100,-100,-73,-80,-100,-100,-80,-80,-100,-92,-100,-100,-100,-100,-100,-73,-100,-100,-100,-74,-53,-100,-100,-53,-100,-100,-100,-100,-53,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-57,-100,-100,-57,-100,-100,-100,-100,-57,-100,-100,-100,-87,-87,-100,-87,-100,-100,-100,-100,-100,-100,-76,-84,-84,-84,-87,-79,-88,-100,-79,-100,-100,-100,-100,-100,-100,-100,-100,-100,263,-113,3957271553927
-100,-100,-30,-84,-100,-100,-54,-100,-100,-100,-87,-86,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-81,-100,-100,-100,-100,-100,-100,-100,-100,-100,-75,-100,-73,-100,-100,-100,-100,-86,-100,-100,-100,-87,-100,-100,-100,-100,-75,-73,-100,-100,-100,-73,-100,-100,-100,-100,-89,-100,-88,-100,-100,-88,-83,-83,-80,-100,-75,-100,-100,-100,-100,-100,-76,-79,-100,-100,-79,-78,-100,-100,-100,-100,-100,-100,-100,-76,-100,-100,-100,-76,-54,-100,-100,-53,-100,-100,-100,-100,-53,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-57,-100,-100,-57,-100,-100,-100,-100,-57,-100,-100,-100,-87,-87,-100,-87,-100,-100,-100,-100,-100,-100,-75,-86,-86,-86,-87,-78,-88,-100,-79,-79,-100,-100,-100,-100,-100,-100,-100,-100,263,-113,3960890764620
-85,-85,-27,-100,-100,-100,-53,-100,-100,-100,-85,-85,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-82,-100,-82,-81,-100,-100,-100,-100,-100,-100,-75,-100,-72,-100,-85,-100,-100,-85,-100,-100,-100,-88,-100,-82,-100,-100,-75,-71,-100,-88,-100,-73,-100,-100,-100,-100,-88,-100,-88,-100,-100,-88,-83,-83,-100,-100,-75,-100,-100,-100,-100,-100,-76,-78,-100,-100,-79,-79,-100,-90,-100,-100,-100,-100,-100,-76,-100,-100,-100,-76,-52,-100,-100,-53,-100,-100,-100,-100,-53,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-56,-100,-100,-59,-100,-100,-100,-100,-58,-100,-100,-100,-86,-85,-100,-100,-100,-100,-100,-100,-100,-100,-78,-85,-85,-85,-89,-84,-88,-100,-83,-83,-100,-100,-100,-100,-100,-100,-100,-100,263,-113,3964388852159
-85,-84,-28,-80,-100,-100,-58,-100,-100,-100,-86,-86,-100,-100,-100,-82,-100,-100,-100,-100,-100,-100,-100,-86,-100,-100,-100,-82,-100,-81,-81,-100,-100,-100,-100,-100,-100,-74,-100,-71,-100,-84,-100,-100,-85,-100,-100,-100,-88,-100,-81,-100,-100,-74,-72,-100,-90,-100,-100,-100,-100,-100,-100,-88,-100,-88,-100,-100,-89,-79,-80,-79,-100,-74,-100,-100,-100,-100,-100,-74,-81,-100,-100,-81,-81,-100,-90,-100,-100,-100,-100,-100,-74,-100,-100,-100,-74,-53,-100,-100,-53,-100,-100,-100,-100,-53,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-57,-100,-100,-57,-100,-100,-100,-100,-57,-100,-100,-100,-86,-88,-100,-100,-100,-100,-100,-100,-100,-100,-78,-86,-87,-87,-87,-79,-100,-87,-78,-78,-100,-100,-100,-100,-100,-100,-100,-100,263,-113,3967947584851
-100,-100,-30,-100,-100,-100,-38,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-80,-100,-74,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-80,-74,-100,-80,-100,-74,-100,-100,-100,-100,-89,-100,-89,-100,-100,-89,-100,-100,-100,-100,-80,-100,-100,-100,-100,-100,-100,-80,-100,-100,-80,-80,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-52,-100,-100,-52,-100,-100,-100,-100,-52,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-55,-100,-100,-55,-100,-100,-100,-100,-55,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-73,-100,-100,-100,-87,-100,-87,-87,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,281,-113,4013411032162
-100,-100,-29,-100,-100,-100,-39,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-82,-100,-73,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-82,-73,-100,-86,-100,-74,-100,-100,-100,-100,-89,-100,-89,-100,-100,-89,-80,-79,-80,-100,-82,-100,-100,-100,-100,-100,-78,-80,-100,-100,-80,-80,-100,-91,-100,-100,-100,-100,-100,-78,-100,-100,-100,-79,-52,-100,-100,-52,-100,-100,-100,-100,-52,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-55,-100,-100,-55,-100,-100,-100,-100,-55,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-73,-100,-100,-87,-87,-100,-87,-87,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,281,-113,4016856138162
-100,-100,-28,-100,-100,-100,-36,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-82,-100,-74,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-82,-73,-100,-81,-100,-74,-100,-100,-100,-100,-89,-100,-89,-100,-100,-89,-79,-79,-79,-100,-83,-100,-100,-100,-100,-100,-78,-81,-100,-100,-81,-81,-100,-91,-100,-100,-100,-100,-100,-78,-100,-100,-100,-78,-52,-100,-100,-52,-100,-100,-100,-100,-52,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-53,-100,-100,-53,-100,-100,-100,-100,-53,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-70,-100,-100,-88,-88,-100,-87,-87,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,281,-113,4020304446854
-100,-100,-31,-100,-100,-100,-39,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-84,-100,-75,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-82,-73,-100,-87,-100,-74,-100,-100,-100,-100,-89,-100,-89,-100,-100,-88,-79,-79,-79,-100,-84,-100,-100,-100,-100,-100,-77,-87,-100,-100,-87,-87,-100,-91,-100,-100,-100,-100,-100,-77,-100,-100,-100,-78,-52,-100,-100,-52,-100,-100,-100,-100,-52,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-56,-100,-100,-55,-100,-100,-100,-100,-55,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-70,-100,-100,-88,-87,-81,-87,-87,-100,-82,-91,-100,-100,-100,-100,-100,-100,-100,281,-113,4023791406854
-100,-100,-29,-100,-100,-100,-40,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-84,-100,-73,-100,-100,-100,-100,-90,-100,-100,-100,-100,-100,-100,-100,-100,-84,-74,-100,-82,-100,-74,-100,-100,-100,-100,-89,-100,-89,-100,-100,-89,-100,-79,-80,-100,-84,-100,-100,-100,-100,-100,-77,-86,-100,-100,-86,-86,-100,-90,-100,-100,-100,-100,-100,-78,-100,-100,-100,-77,-52,-100,-100,-52,-100,-100,-100,-100,-52,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-55,-100,-100,-55,-100,-100,-100,-100,-55,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-73,-100,-100,-100,-86,-81,-87,-87,-100,-82,-91,-100,-100,-100,-100,-100,-100,-100,281,-113,4027386738624
-100,-100,-29,-100,-100,-100,-39,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-83,-100,-74,-100,-100,-100,-100,-90,-100,-100,-100,-100,-100,-100,-100,-100,-82,-74,-100,-82,-100,-74,-100,-100,-100,-100,-100,-100,-100,-100,-100,-89,-100,-79,-80,-100,-83,-100,-100,-100,-100,-100,-78,-84,-100,-100,-84,-84,-100,-90,-100,-100,-100,-100,-100,-79,-100,-100,-100,-78,-52,-100,-100,-52,-100,-100,-100,-100,-52,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-56,-100,-100,-56,-100,-100,-100,-100,-56,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-74,-100,-100,-88,-87,-82,-87,-87,-82,-82,-100,-100,-100,-100,-100,-100,-100,-100,281,-113,4030800195163
