38:17:c3:1f:0e:12,38:17:c3:1f:0e:11,ea:9e:b4:53:24:54,38:17:c3:1f:0e:01,38:17:c3:1f:0e:02,b0:be:76:f8:30:5e,80:8d:b7:55:39:d1,80:8d:b7:55:39:d2,38:17:c3:1f:01:91,38:17:c3:1f:01:92,80:8d:b7:55:35:02,80:8d:b7:55:35:01,80:8d:b7:55:35:03,80:8d:b7:55:39:c1,80:8d:b7:55:39:c2,44:48:c1:a5:82:32,44:48:c1:a5:82:31,80:8d:b7:55:35:13,80:8d:b7:55:35:12,80:8d:b7:55:35:11,38:17:c3:1f:01:81,38:17:c3:1f:01:82,80:8d:b7:55:3a:51,80:8d:b7:55:3a:52,80:8d:b7:55:3a:41,80:8d:b7:55:3a:42,80:8d:b7:55:25:e1,80:8d:b7:55:25:e3,38:17:c3:19:d7:62,38:17:c3:19:d7:61,80:8d:b7:55:25:e2,80:8d:b7:55:25:f2,38:17:c3:19:d7:72,80:8d:b7:55:25:f1,80:8d:b7:55:25:f3,38:17:c3:19:d7:71,38:17:c3:1e:ff:02,38:17:c3:1e:ff:01,20:a6:cd:50:24:a1,20:a6:cd:50:24:b1,20:a6:cd:50:24:b2,38:17:c3:19:55:51,ac:e2:d3:c4:08:e6,00:4e:35:df:06:51,00:4e:35:df:06:50,38:17:c3:1f:0e:10,38:17:c3:1f:0e:00,80:8d:b7:55:39:d0,80:8d:b7:55:35:00,80:8d:b7:55:39:c0,44:48:c1:a5:82:30,38:17:c3:1f:01:90,80:8d:b7:55:35:10,38:17:c3:1f:01:80,80:8d:b7:55:3a:50,80:8d:b7:55:3a:40,38:17:c3:19:d7:60,80:8d:b7:55:25:e0,80:8d:b7:55:25:f0,38:17:c3:19:d7:70,38:17:c3:1e:ff:00,20:a6:cd:50:24:a0,20:a6:cd:50:24:b0,38:17:c3:19:55:50,00:4e:35:df:06:52,00:4e:35:df:06:42,38:17:c3:1e:ff:10,44:48:c1:a5:82:22,44:48:c1:a5:82:21,20:a6:cd:50:24:a2,00:4e:35:df:06:40,b4:5d:50:e1:92:33,44:48:c1:a5:82:20,38:17:c3:19:45:b0,66:2a:2f:53:7c:99,38:17:c3:19:55:52,b4:5d:50:e1:92:31,38:17:c3:19:45:b2,38:17:c3:19:45:b1,b4:5d:50:e1:92:32,00:4e:35:df:06:41,38:17:c3:19:45:a1,38:17:c3:1e:ff:12,38:17:c3:1e:ff:11,b4:5d:50:e1:92:23,b4:5d:50:e1:96:53,60:32:b1:3e:1a:b8,b4:5d:50:e1:96:50,00:4e:35:de:e1:12,b4:5d:50:e1:92:30,20:a6:cd:42:0b:e3,38:17:c3:19:45:a2,38:17:c3:19:45:a0,b4:5d:50:e1:92:21,b4:5d:50:e1:92:20,b4:5d:50:e1:92:22,a8:bd:27:4c:bd:30,60:32:b1:3e:1a:b7,38:17:c3:1f:09:83,20:a6:cd:42:0b:f0,00:4e:35:de:e1:00,20:a6:cd:42:0b:f3,b4:5d:50:e1:96:43,38:17:c3:19:55:42,00:4e:35:de:e1:01,38:17:c3:19:55:41,38:17:c3:19:55:40,a8:bd:27:4c:bd:31,a8:bd:27:4c:bd:32,00:4e:35:de:e1:10,00:4e:35:de:e1:11,38:17:c3:1f:08:41,38:17:c3:1f:08:42,38:17:c3:1f:08:40,44:48:c1:91:95:b3,00:4e:35:de:e1:02,44:48:c1:91:95:b2,38:17:c3:1f:22:30,38:17:c3:1f:22:21,00:4e:35:de:d7:53,00:4e:35:de:d7:51,00:4e:35:de:d7:41,00:4e:35:de:d7:52,00:4e:35:de:d7:42,00:4e:35:de:d7:50,38:17:c3:19:71:81,38:17:c3:19:71:82,00:4e:35:de:d7:43,38:17:c3:19:71:90,a8:bd:27:4c:bd:22,a8:bd:27:4c:bd:21,a8:bd:27:4c:bd:20,38:17:c3:1f:08:50,38:17:c3:1f:22:22,38:17:c3:1f:22:20,38:17:c3:19:71:80,00:4e:35:de:d7:40,38:17:c3:1f:08:51,38:17:c3:1f:08:52,38:17:c3:1f:22:32,38:17:c3:1e:fc:a1,00:4e:35:df:0e:00,38:17:c3:1e:fc:a0,38:17:c3:1e:fc:a2,38:17:c3:1e:fc:b0,00:4e:35:df:0e:02,00:4e:35:df:0e:12,00:4e:35:df:0e:01,00:4e:35:df:0e:11,00:4e:35:df:0e:10,64:e5:99:c3:13:3c,38:17:c3:24:58:b1,38:17:c3:24:58:b2,38:17:c3:24:4f:12,38:17:c3:24:4f:11,38:17:c3:24:58:b0,38:17:c3:24:4f:10,38:17:c3:1f:0f:90,38:17:c3:1e:fc:b2,38:17:c3:1e:fc:b1,38:17:c3:24:58:a0,38:17:c3:24:58:a2,38:17:c3:24:58:a1,38:17:c3:1b:08:b0,x,y,timestamp
-73,-73,-67,-100,-100,-60,-67,-66,-100,-100,-67,-67,-72,-65,-100,-69,-69,-100,-100,-100,-100,-100,-59,-59,-62,-62,-71,-71,-82,-82,-70,-82,-100,-100,-82,-100,-100,-100,-100,-100,-100,-75,-79,-83,-82,-73,-100,-67,-67,-65,-69,-100,-82,-100,-59,-62,-100,-100,-82,-100,-100,-100,-100,-100,-82,-72,-100,-69,-70,-100,-67,-85,-70,-100,-82,-75,-86,-100,-100,-85,-71,-100,-100,-100,-100,-100,-100,-100,-81,-86,-100,-100,-100,-100,-100,-100,-86,-100,-100,-100,-78,-100,-100,-100,-78,-100,-73,-86,-86,-82,-82,-100,-100,-100,-100,-78,-100,-87,-100,-88,-100,-100,-88,-100,-100,-79,-100,-100,-100,-100,-100,-100,-85,-100,-100,-80,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,262,352,3508157773593
-73,-76,-67,-100,-100,-61,-70,-70,-100,-100,-67,-67,-72,-60,-60,-67,-66,-77,-100,-77,-100,-100,-67,-67,-60,-60,-72,-74,-82,-82,-70,-79,-100,-79,-79,-100,-100,-100,-100,-100,-100,-72,-79,-77,-78,-73,-100,-70,-67,-61,-67,-100,-77,-100,-67,-62,-100,-71,-79,-90,-100,-100,-100,-72,-78,-71,-100,-69,-69,-100,-67,-85,-69,-100,-76,-72,-86,-100,-100,-85,-72,-100,-100,-100,-100,-100,-100,-100,-78,-86,-100,-100,-100,-100,-100,-100,-86,-100,-100,-100,-75,-100,-100,-78,-76,-78,-78,-85,-86,-78,-78,-100,-100,-100,-100,-75,-100,-87,-81,-88,-100,-100,-88,-100,-100,-79,-100,-100,-100,-81,-82,-82,-85,-81,-81,-80,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,262,352,3511825202363
-100,-76,-72,-75,-75,-64,-66,-66,-100,-100,-72,-72,-100,-60,-61,-67,-67,-76,-76,-76,-100,-100,-65,-65,-60,-60,-76,-77,-100,-100,-76,-80,-88,-79,-80,-100,-100,-100,-100,-100,-100,-73,-100,-77,-77,-100,-75,-66,-100,-60,-67,-100,-76,-100,-65,-100,-100,-76,-80,-87,-100,-100,-100,-73,-77,-71,-100,-67,-67,-100,-71,-84,-67,-100,-78,-73,-85,-100,-100,-85,-71,-100,-100,-100,-100,-100,-100,-100,-79,-85,-100,-100,-100,-100,-100,-100,-85,-100,-100,-100,-75,-100,-100,-74,-76,-74,-75,-85,-85,-80,-79,-100,-100,-100,-100,-75,-100,-100,-81,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-81,-82,-82,-88,-81,-81,-100,-100,-88,-88,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,262,352,3515508110055
-100,-100,-71,-75,-75,-61,-64,-64,-100,-100,-72,-72,-70,-65,-65,-66,-66,-77,-77,-77,-100,-100,-65,-65,-65,-64,-76,-77,-100,-79,-76,-79,-88,-79,-79,-100,-100,-100,-100,-100,-100,-73,-100,-77,-78,-100,-75,-64,-72,-65,-66,-89,-77,-100,-65,-65,-100,-76,-80,-87,-100,-100,-100,-73,-77,-70,-100,-66,-66,-100,-70,-86,-67,-100,-81,-73,-85,-100,-100,-86,-70,-100,-100,-100,-83,-100,-100,-100,-80,-86,-100,-100,-100,-100,-100,-100,-87,-100,-100,-100,-80,-100,-100,-76,-82,-77,-75,-86,-87,-79,-79,-80,-100,-80,-100,-100,-100,-100,-100,-91,-100,-100,-92,-100,-100,-100,-100,-100,-100,-100,-100,-100,-89,-100,-100,-100,-100,-89,-89,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,262,352,3519364301440
-100,-75,-70,-100,-100,-59,-63,-63,-100,-100,-72,-73,-70,-65,-65,-66,-66,-77,-77,-77,-100,-100,-64,-64,-65,-65,-76,-100,-100,-79,-73,-79,-100,-79,-79,-100,-100,-100,-100,-100,-100,-73,-84,-100,-78,-100,-100,-63,-72,-65,-66,-89,-77,-100,-64,-64,-80,-100,-80,-89,-100,-100,-100,-74,-78,-70,-100,-66,-66,-100,-71,-85,-66,-100,-81,-74,-85,-100,-100,-85,-72,-100,-100,-100,-83,-100,-85,-100,-79,-85,-100,-100,-100,-100,-100,-100,-87,-100,-100,-100,-80,-100,-100,-76,-80,-77,-100,-86,-85,-79,-79,-80,-100,-80,-100,-81,-100,-91,-100,-91,-100,-100,-92,-100,-100,-100,-100,-100,-100,-100,-100,-100,-89,-100,-86,-100,-100,-89,-89,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,262,352,3523165478902
-73,-73,-71,-100,-100,-59,-64,-64,-100,-100,-72,-73,-53,-65,-66,-65,-65,-77,-77,-77,-100,-100,-64,-64,-64,-64,-100,-79,-100,-79,-73,-79,-100,-79,-79,-100,-100,-100,-100,-100,-100,-74,-84,-79,-74,-73,-73,-64,-72,-66,-65,-100,-77,-100,-64,-65,-80,-100,-79,-89,-100,-100,-100,-74,-79,-70,-100,-66,-66,-100,-70,-86,-66,-100,-79,-74,-86,-100,-100,-86,-70,-100,-100,-100,-83,-100,-85,-100,-79,-86,-100,-100,-100,-100,-100,-83,-86,-100,-100,-100,-82,-100,-100,-74,-80,-73,-74,-85,-86,-80,-79,-80,-100,-80,-100,-81,-100,-91,-100,-91,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-89,-100,-86,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,262,352,3526895193440
-79,-79,-67,-78,-78,-58,-67,-67,-100,-100,-73,-73,-71,-61,-61,-74,-73,-78,-80,-80,-100,-100,-66,-66,-62,-62,-68,-71,-100,-100,-68,-82,-100,-82,-82,-100,-100,-100,-100,-100,-100,-71,-100,-74,-70,-80,-78,-67,-73,-61,-74,-100,-79,-100,-66,-62,-83,-68,-82,-100,-100,-100,-100,-71,-74,-70,-100,-69,-69,-100,-64,-85,-69,-100,-77,-71,-86,-100,-100,-85,-70,-100,-100,-100,-100,-100,-100,-100,-85,-86,-100,-100,-100,-100,-100,-100,-82,-100,-100,-100,-100,-100,-100,-76,-80,-75,-76,-82,-82,-100,-100,-100,-100,-100,-100,-80,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-83,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,262,335,3574591687674
-80,-80,-71,-77,-78,-58,-69,-69,-100,-100,-72,-71,-70,-61,-61,-72,-72,-78,-79,-79,-100,-100,-70,-70,-65,-64,-68,-71,-100,-100,-68,-81,-88,-81,-81,-100,-100,-100,-100,-100,-100,-73,-100,-75,-75,-80,-78,-69,-72,-60,-72,-100,-78,-100,-70,-65,-83,-69,-81,-88,-100,-100,-100,-73,-75,-69,-100,-69,-69,-100,-69,-87,-69,-100,-77,-73,-86,-100,-100,-86,-69,-100,-100,-100,-100,-100,-100,-100,-81,-87,-100,-100,-100,-100,-100,-100,-83,-100,-100,-100,-100,-100,-100,-77,-80,-76,-77,-83,-82,-82,-83,-100,-100,-100,-100,-81,-100,-100,-84,-89,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-83,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,262,335,3578313822136
-77,-77,-70,-75,-76,-57,-69,-70,-100,-100,-73,-73,-71,-62,-62,-73,-73,-78,-78,-78,-100,-100,-67,-67,-64,-64,-68,-71,-100,-100,-68,-82,-88,-81,-81,-100,-100,-100,-100,-100,-100,-71,-83,-75,-75,-77,-76,-70,-74,-62,-73,-100,-78,-100,-67,-64,-100,-69,-81,-88,-100,-100,-91,-71,-75,-70,-100,-74,-73,-100,-70,-87,-69,-100,-75,-71,-86,-100,-100,-86,-70,-100,-100,-100,-100,-100,-100,-100,-81,-87,-100,-100,-100,-100,-100,-100,-83,-100,-100,-100,-100,-100,-100,-77,-100,-78,-78,-83,-82,-82,-86,-100,-100,-100,-100,-81,-100,-100,-84,-88,-88,-100,-88,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-84,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,262,335,3582014502444
-80,-80,-71,-75,-76,-58,-68,-67,-100,-100,-71,-71,-70,-62,-62,-74,-74,-80,-80,-80,-100,-100,-65,-65,-63,-63,-71,-69,-100,-100,-69,-82,-100,-81,-82,-100,-100,-100,-100,-100,-100,-73,-81,-75,-75,-80,-76,-68,-72,-62,-74,-100,-81,-100,-66,-63,-100,-71,-81,-88,-100,-100,-91,-73,-75,-70,-100,-68,-68,-100,-70,-87,-68,-100,-79,-73,-87,-100,-100,-100,-70,-100,-100,-100,-100,-100,-100,-100,-84,-86,-100,-100,-100,-82,-100,-100,-82,-100,-100,-100,-80,-100,-100,-77,-100,-78,-78,-82,-82,-85,-84,-100,-100,-100,-100,-81,-100,-100,-100,-88,-88,-100,-88,-100,-100,-100,-100,-100,-100,-100,-100,-100,-90,-100,-84,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,262,335,3585816041213
-80,-79,-68,-77,-77,-55,-66,-66,-100,-100,-72,-72,-71,-60,-60,-72,-72,-78,-78,-79,-100,-100,-66,-67,-62,-63,-69,-70,-82,-100,-69,-81,-100,-81,-82,-100,-100,-100,-100,-100,-100,-70,-84,-78,-79,-80,-77,-66,-72,-60,-72,-100,-79,-100,-67,-63,-100,-69,-81,-88,-100,-100,-90,-70,-78,-70,-100,-69,-69,-100,-70,-86,-69,-100,-73,-70,-86,-100,-100,-86,-70,-100,-100,-100,-100,-100,-100,-100,-83,-87,-100,-100,-100,-82,-100,-100,-84,-100,-100,-100,-83,-100,-100,-76,-82,-76,-76,-84,-84,-84,-83,-100,-100,-100,-100,-82,-100,-100,-100,-88,-100,-100,-88,-100,-100,-100,-100,-100,-100,-100,-100,-100,-90,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,262,335,3589597010444
-79,-79,-70,-77,-77,-59,-68,-68,-100,-100,-72,-72,-64,-60,-61,-75,-75,-80,-80,-80,-100,-100,-73,-73,-65,-65,-68,-71,-82,-100,-68,-83,-86,-81,-82,-86,-100,-100,-100,-100,-89,-72,-84,-74,-74,-79,-77,-69,-72,-61,-75,-100,-79,-100,-72,-65,-100,-68,-82,-87,-100,-100,-90,-71,-74,-72,-100,-69,-69,-100,-72,-86,-69,-100,-77,-70,-86,-100,-100,-86,-71,-100,-100,-100,-100,-100,-100,-100,-89,-87,-100,-100,-100,-82,-83,-83,-83,-100,-100,-100,-83,-100,-100,-76,-82,-76,-76,-83,-83,-84,-83,-100,-100,-100,-100,-82,-100,-100,-100,-88,-100,-100,-88,-100,-100,-100,-100,-100,-100,-100,-82,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,262,335,3593385771598
-75,-100,-71,-76,-75,-65,-69,-69,-100,-100,-73,-73,-74,-61,-61,-71,-72,-81,-80,-81,-100,-100,-71,-71,-60,-60,-71,-68,-100,-100,-71,-81,-100,-81,-81,-100,-100,-100,-100,-100,-100,-100,-100,-79,-79,-100,-76,-69,-74,-62,-72,-100,-81,-100,-71,-60,-100,-71,-81,-100,-100,-100,-100,-100,-79,-69,-100,-70,-71,-100,-68,-87,-70,-87,-77,-73,-86,-100,-87,-88,-69,-100,-100,-100,-100,-100,-100,-100,-84,-86,-100,-100,-100,-100,-100,-100,-87,-100,-100,-100,-100,-100,-100,-100,-78,-100,-100,-100,-87,-100,-84,-100,-100,-100,-100,-79,-100,-100,-83,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-82,-81,-81,-100,-83,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,262,318,3638892913678
-75,-100,-69,-76,-75,-65,-70,-70,-100,-100,-75,-73,-76,-63,-62,-70,-70,-81,-81,-81,-100,-100,-71,-71,-59,-59,-70,-69,-100,-100,-71,-82,-100,-82,-82,-100,-100,-100,-100,-100,-100,-75,-100,-77,-78,-76,-76,-70,-74,-63,-70,-100,-82,-100,-71,-59,-100,-71,-82,-100,-100,-100,-100,-75,-78,-69,-100,-71,-71,-100,-68,-87,-72,-87,-84,-75,-88,-100,-87,-88,-69,-100,-100,-100,-100,-100,-100,-100,-82,-86,-100,-100,-100,-100,-100,-100,-87,-100,-100,-100,-100,-100,-100,-70,-78,-100,-100,-100,-87,-82,-83,-100,-100,-100,-100,-79,-100,-100,-83,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-82,-81,-81,-88,-83,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,262,318,3642590888293
-76,-76,-71,-77,-77,-63,-68,-68,-100,-100,-77,-78,-74,-63,-63,-72,-72,-81,-81,-81,-100,-100,-69,-69,-58,-59,-70,-66,-100,-82,-70,-83,-100,-82,-82,-100,-100,-100,-100,-100,-100,-75,-100,-77,-77,-76,-100,-68,-77,-63,-72,-100,-81,-100,-69,-58,-100,-70,-83,-100,-100,-100,-100,-72,-76,-68,-100,-72,-72,-100,-68,-89,-72,-87,-78,-71,-89,-100,-100,-88,-67,-100,-100,-100,-100,-100,-100,-100,-83,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-79,-100,-100,-72,-79,-72,-72,-100,-100,-83,-83,-100,-100,-100,-100,-78,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-88,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,262,318,3646243025678
-76,-76,-72,-77,-77,-68,-69,-69,-100,-100,-76,-77,-74,-62,-62,-68,-68,-82,-82,-82,-100,-100,-70,-70,-59,-59,-71,-67,-100,-82,-71,-81,-100,-82,-82,-100,-100,-100,-100,-100,-100,-74,-100,-77,-79,-76,-100,-69,-77,-62,-68,-100,-82,-100,-70,-60,-100,-71,-82,-100,-100,-100,-100,-74,-79,-68,-100,-72,-72,-100,-68,-87,-72,-88,-81,-74,-87,-100,-100,-88,-68,-100,-100,-100,-100,-100,-100,-100,-84,-88,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-78,-100,-100,-72,-77,-71,-72,-100,-100,-84,-85,-82,-100,-100,-100,-78,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,262,318,3649936954371
-74,-74,-71,-100,-100,-71,-69,-69,-100,-100,-77,-77,-74,-62,-62,-70,-70,-83,-84,-83,-100,-100,-72,-71,-61,-59,-72,-70,-80,-80,-72,-81,-100,-82,-81,-100,-100,-100,-100,-100,-100,-76,-100,-82,-82,-74,-100,-69,-77,-62,-70,-100,-83,-100,-71,-61,-81,-72,-80,-89,-100,-100,-100,-75,-82,-69,-100,-70,-70,-100,-69,-88,-72,-88,-77,-76,-88,-100,-100,-88,-69,-100,-100,-100,-100,-100,-100,-100,-84,-88,-100,-100,-100,-100,-100,-100,-88,-100,-100,-100,-78,-100,-100,-100,-78,-71,-100,-88,-100,-85,-85,-82,-100,-100,-100,-78,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,262,318,3653672012217
-76,-75,-70,-100,-100,-69,-68,-68,-100,-100,-74,-74,-73,-60,-60,-69,-69,-83,-83,-84,-100,-100,-70,-70,-61,-61,-71,-69,-80,-82,-71,-100,-100,-100,-81,-100,-100,-100,-100,-100,-100,-73,-100,-77,-77,-76,-74,-68,-75,-60,-69,-100,-84,-100,-70,-61,-82,-72,-84,-89,-100,-100,-100,-73,-77,-72,-100,-72,-72,-100,-69,-89,-72,-87,-78,-73,-88,-100,-100,-88,-72,-100,-100,-100,-100,-100,-100,-100,-84,-100,-100,-100,-100,-100,-100,-100,-87,-100,-100,-100,-79,-100,-100,-71,-79,-71,-71,-86,-87,-85,-85,-100,-100,-100,-100,-79,-100,-100,-100,-100,-100,-100,-100,-100,-100,-85,-85,-100,-100,-100,-100,-100,-100,-83,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,262,318,3657382315371
-75,-100,-71,-100,-100,-59,-62,-62,-100,-100,-73,-100,-74,-100,-65,-73,-73,-79,-79,-79,-100,-100,-66,-66,-64,-65,-70,-100,-100,-100,-70,-78,-100,-78,-78,-100,-100,-100,-100,-100,-100,-72,-85,-78,-78,-100,-77,-62,-73,-100,-73,-100,-80,-100,-66,-65,-100,-71,-78,-100,-100,-100,-100,-72,-78,-67,-100,-67,-67,-100,-100,-85,-67,-100,-80,-72,-86,-100,-100,-86,-100,-100,-100,-100,-100,-100,-100,-100,-84,-86,-100,-100,-100,-100,-100,-100,-83,-100,-100,-100,-100,-100,-100,-73,-80,-100,-73,-83,-83,-84,-85,-100,-100,-100,-100,-80,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,262,284,3715784375836
-75,-100,-71,-100,-100,-58,-64,-64,-100,-100,-70,-70,-73,-65,-65,-72,-72,-80,-80,-81,-100,-100,-67,-67,-63,-63,-71,-100,-80,-79,-70,-79,-100,-79,-79,-100,-100,-100,-100,-100,-100,-71,-85,-78,-76,-100,-77,-64,-72,-65,-72,-100,-81,-100,-67,-63,-80,-70,-79,-100,-100,-100,-100,-69,-76,-67,-100,-68,-69,-100,-67,-87,-68,-100,-82,-71,-87,-100,-100,-88,-67,-100,-100,-100,-100,-100,-100,-100,-85,-88,-100,-100,-100,-100,-100,-100,-83,-100,-100,-100,-79,-100,-100,-73,-78,-73,-73,-84,-84,-85,-85,-100,-100,-100,-100,-78,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,262,284,3719372269298
-75,-100,-72,-100,-100,-57,-65,-65,-100,-100,-70,-70,-73,-62,-62,-71,-71,-80,-80,-79,-100,-100,-68,-68,-64,-64,-71,-69,-80,-79,-71,-78,-100,-78,-77,-100,-100,-100,-100,-100,-100,-72,-100,-77,-78,-100,-78,-65,-72,-63,-71,-100,-80,-100,-68,-64,-80,-70,-77,-100,-100,-100,-100,-72,-77,-68,-100,-71,-71,-100,-68,-88,-70,-88,-80,-72,-88,-100,-100,-88,-68,-100,-100,-100,-100,-100,-100,-100,-86,-88,-100,-100,-100,-100,-100,-100,-83,-100,-100,-100,-78,-100,-100,-72,-78,-72,-73,-83,-83,-86,-86,-100,-100,-100,-100,-79,-100,-89,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-90,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,262,284,3722986512606
-100,-100,-71,-77,-100,-57,-67,-67,-100,-100,-72,-100,-70,-65,-65,-75,-75,-82,-80,-83,-100,-100,-65,-65,-64,-64,-70,-72,-100,-100,-70,-79,-100,-79,-79,-100,-100,-100,-100,-100,-100,-74,-100,-75,-76,-100,-77,-67,-100,-65,-75,-100,-83,-100,-65,-64,-100,-70,-79,-100,-100,-100,-100,-74,-75,-67,-100,-67,-68,-100,-67,-88,-65,-88,-80,-74,-88,-100,-100,-100,-67,-100,-100,-100,-100,-100,-100,-100,-84,-88,-100,-100,-100,-100,-100,-100,-83,-100,-100,-100,-79,-100,-100,-74,-79,-74,-74,-83,-83,-84,-84,-100,-100,-100,-100,-79,-100,-89,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-90,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,262,284,3726672737068
-80,-81,-70,-77,-100,-57,-70,-70,-100,-100,-74,-74,-74,-67,-67,-73,-73,-85,-84,-84,-100,-100,-67,-67,-62,-62,-70,-71,-100,-80,-70,-78,-100,-79,-79,-100,-100,-100,-100,-100,-100,-69,-84,-79,-78,-81,-77,-70,-74,-67,-73,-100,-84,-100,-67,-62,-100,-70,-79,-100,-100,-100,-100,-69,-79,-67,-100,-69,-69,-100,-67,-88,-70,-88,-79,-69,-89,-100,-100,-100,-67,-100,-100,-100,-100,-100,-100,-100,-85,-88,-100,-100,-100,-100,-100,-100,-83,-100,-100,-100,-78,-100,-100,-74,-79,-74,-73,-83,-82,-85,-85,-81,-81,-81,-100,-79,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,262,284,3730313378991
