60:32:b1:3e:1a:b8,60:32:b1:3e:1a:b7,20:a6:cd:42:0a:c1,b4:5d:50:e1:96:41,b4:5d:50:e1:96:42,20:a6:cd:42:0a:d1,20:a6:cd:42:0a:d0,20:a6:cd:42:0a:d3,38:17:c3:1f:00:b2,38:17:c3:1f:00:b1,b4:5d:50:e1:96:43,38:17:c3:1f:14:02,38:17:c3:1f:14:01,44:48:c1:91:d0:04,38:17:c3:19:45:b2,38:17:c3:19:45:b1,38:17:c3:1f:14:11,38:17:c3:1f:14:12,44:48:c1:91:d0:14,44:48:c1:91:d0:12,44:48:c1:91:d0:00,44:48:c1:91:d0:02,38:17:c3:1f:09:83,44:48:c1:91:95:a1,38:17:c3:1f:09:82,44:48:c1:91:95:a3,38:17:c3:1f:09:81,38:17:c3:1f:19:d1,44:48:c1:91:95:b3,44:48:c1:91:95:b1,20:a6:cd:42:0a:c2,b4:5d:50:e1:96:40,20:a6:cd:42:0a:d2,38:17:c3:1f:00:b0,38:17:c3:1f:14:00,9c:d6:43:60:92:e0,38:17:c3:1f:14:10,38:17:c3:19:45:b0,44:48:c1:91:d0:11,38:17:c3:1f:19:d0,44:48:c1:91:95:b2,a8:bd:27:4c:aa:90,38:17:c3:1f:00:a1,20:a6:cd:42:0a:c0,38:17:c3:19:45:a1,38:17:c3:19:45:a2,38:17:c3:24:47:52,38:17:c3:24:47:51,44:48:c1:91:aa:21,44:48:c1:91:aa:22,44:48:c1:91:d0:01,38:17:c3:19:45:a0,44:48:c1:91:aa:20,86:0d:8e:aa:25:a4,38:17:c3:1f:00:a2,b4:5d:50:e1:96:52,b4:5d:50:e1:96:53,b4:5d:50:e1:96:51,44:48:c1:91:d0:10,20:a6:cd:42:0a:c3,a8:bd:27:4c:aa:83,38:17:c3:1f:19:d2,38:17:c3:1f:00:a0,b4:5d:50:e1:96:50,38:17:c3:1f:09:80,38:17:c3:24:47:50,38:17:c3:1f:09:90,20:a6:cd:42:13:f0,44:48:c1:91:95:a0,a8:bd:27:4c:aa:82,a8:bd:27:4c:aa:81,44:48:c1:91:95:b0,38:17:c3:1f:09:93,38:17:c3:1f:09:92,44:48:c1:91:95:a2,a8:bd:27:4c:aa:91,a8:bd:27:4c:aa:93,38:17:c3:1f:09:91,a8:bd:27:4c:aa:92,66:2a:2f:53:7c:99,a8:bd:27:4c:aa:80,b6:e6:2d:69:d5:58,20:a6:cd:42:0b:e3,80:8d:b7:55:25:e3,ac:e2:d3:c4:08:e6,20:a6:cd:42:0b:f3,20:a6:cd:42:0b:f0,20:a6:cd:42:0b:f1,38:17:c3:19:d7:61,38:17:c3:19:d7:62,20:a6:cd:42:0b:f2,38:17:c3:19:d7:60,38:17:c3:19:d7:70,20:a6:cd:42:0b:e2,20:a6:cd:42:0b:e1,20:a6:cd:42:0b:e0,38:17:c3:19:d7:71,38:17:c3:19:d7:72,80:8d:b7:55:35:03,80:8d:b7:55:25:f2,80:8d:b7:55:25:f3,38:17:c3:1f:19:f0,80:8d:b7:55:25:e2,80:8d:b7:55:25:f0,80:8d:b7:55:3a:42,80:8d:b7:55:25:e1,80:8d:b7:55:25:e0,80:8d:b7:55:35:02,80:8d:b7:55:3a:41,80:8d:b7:55:35:01,80:8d:b7:55:35:00,80:8d:b7:55:25:f1,80:8d:b7:55:3a:50,ea:9e:b4:53:24:54,80:8d:b7:55:35:13,80:8d:b7:55:35:10,b0:be:76:f8:30:5e,80:8d:b7:55:3a:40,20:a6:cd:50:24:a1,20:a6:cd:50:24:a0,20:a6:cd:50:24:a2,38:17:c3:19:71:92,38:17:c3:19:71:90,80:8d:b7:55:3a:52,80:8d:b7:55:3a:51,38:17:c3:19:71:91,80:8d:b7:55:35:12,80:8d:b7:55:29:d0,80:8d:b7:55:39:d0,80:8d:b7:55:35:11,38:17:c3:19:71:81,38:17:c3:1e:ff:10,80:8d:b7:55:39:c2,80:8d:b7:55:39:c1,80:8d:b7:55:39:c0,80:8d:b7:55:29:d2,38:17:c3:19:36:30,80:8d:b7:55:29:d1,38:17:c3:1e:ff:02,38:17:c3:1e:ff:12,38:17:c3:1e:ff:11,80:8d:b7:55:29:c0,80:8d:b7:55:29:c1,80:8d:b7:55:29:c2,38:17:c3:1e:ff:01,80:8d:b7:55:39:d2,38:17:c3:1e:ff:00,80:8d:b7:55:39:d1,20:a6:cd:50:24:b0,38:17:c3:1f:22:30,20:a6:cd:50:24:b2,20:a6:cd:50:24:b1,38:17:c3:1f:22:32,38:17:c3:1f:22:31,38:17:c3:1f:0e:10,00:4e:35:df:06:40,38:17:c3:1f:0e:00,38:17:c3:1f:0e:01,38:17:c3:1f:0e:02,38:17:c3:1f:22:20,80:8d:b7:55:4d:01,38:17:c3:1f:0e:11,38:17:c3:1f:22:22,38:17:c3:1f:22:21,x,y,timestamp
-100,-100,-100,-100,-100,-100,-100,-100,-76,-76,-100,-100,-100,-100,-73,-73,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-76,-100,-100,-100,-73,-100,-100,-100,-100,-76,-100,-69,-100,-100,-100,-100,-100,-100,-70,-100,-100,-75,-100,-100,-100,-100,-100,-100,-100,-77,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-78,-100,-100,-73,-76,-66,-85,-85,-85,-63,-63,-85,-63,-75,-75,-75,-76,-75,-75,-100,-86,-85,-100,-100,-86,-78,-80,-80,-100,-78,-100,-100,-86,-100,-83,-100,-100,-86,-78,-100,-100,-100,-100,-100,-100,-100,-100,-100,-89,-100,-100,-100,-100,-81,-81,-81,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,385,705,3741624221914
-100,-100,-100,-100,-100,-100,-100,-100,-76,-76,-100,-100,-100,-100,-73,-72,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-77,-100,-100,-100,-73,-100,-100,-100,-100,-76,-100,-72,-72,-100,-100,-100,-100,-100,-71,-100,-100,-76,-100,-100,-100,-100,-100,-100,-100,-77,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-75,-100,-100,-75,-76,-64,-85,-85,-85,-63,-63,-85,-63,-74,-75,-75,-75,-73,-74,-100,-86,-86,-100,-82,-85,-78,-81,-80,-100,-78,-100,-100,-86,-100,-85,-100,-88,-86,-78,-86,-85,-100,-100,-100,-100,-100,-100,-100,-88,-90,-100,-100,-100,-81,-81,-82,-88,-90,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,385,705,3745102899607
-100,-100,-100,-100,-100,-100,-100,-100,-77,-76,-100,-100,-100,-100,-72,-72,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-76,-100,-100,-100,-73,-100,-100,-100,-100,-100,-100,-71,-72,-100,-100,-100,-100,-100,-71,-100,-100,-76,-100,-100,-100,-100,-100,-100,-100,-77,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-74,-100,-100,-76,-76,-62,-85,-84,-84,-63,-63,-85,-63,-74,-75,-74,-75,-74,-74,-78,-86,-86,-100,-82,-85,-79,-81,-100,-81,-79,-80,-80,-86,-100,-85,-88,-88,-100,-79,-86,-85,-100,-100,-100,-100,-100,-100,-88,-88,-90,-88,-100,-87,-83,-100,-82,-88,-90,-88,-86,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,385,705,3748780688068
-100,-100,-100,-100,-100,-100,-100,-100,-77,-77,-100,-100,-100,-100,-73,-73,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-77,-100,-100,-100,-73,-100,-100,-100,-100,-100,-100,-71,-72,-100,-100,-100,-100,-100,-71,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-74,-100,-100,-76,-79,-66,-85,-86,-86,-63,-63,-86,-63,-74,-75,-75,-100,-74,-74,-79,-87,-87,-100,-80,-87,-79,-100,-81,-81,-79,-80,-80,-87,-100,-100,-86,-87,-85,-79,-85,-100,-85,-100,-100,-100,-100,-100,-88,-100,-91,-88,-100,-88,-82,-82,-82,-88,-100,-88,-86,-87,-88,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,385,705,3752457867838
-100,-100,-100,-100,-100,-100,-100,-100,-77,-78,-100,-100,-100,-100,-73,-73,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-77,-100,-100,-100,-73,-100,-100,-100,-100,-77,-100,-70,-70,-100,-100,-100,-100,-100,-70,-100,-100,-77,-100,-100,-100,-100,-100,-100,-100,-77,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-74,-100,-100,-76,-78,-67,-85,-85,-85,-63,-63,-85,-63,-74,-75,-75,-74,-74,-74,-79,-87,-87,-100,-80,-86,-78,-81,-81,-100,-78,-100,-80,-87,-100,-100,-86,-87,-85,-78,-85,-85,-85,-100,-100,-100,-100,-100,-100,-88,-90,-100,-100,-88,-82,-82,-82,-100,-91,-100,-100,-87,-88,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,385,705,3755994079299
-86,-100,-100,-100,-100,-100,-100,-100,-75,-75,-100,-100,-100,-100,-69,-69,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-75,-100,-100,-100,-69,-100,-100,-100,-100,-69,-100,-74,-74,-100,-100,-100,-100,-100,-74,-100,-100,-69,-100,-100,-100,-100,-100,-100,-100,-69,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-77,-100,-100,-73,-76,-63,-100,-100,-100,-58,-58,-100,-58,-73,-71,-71,-72,-73,-73,-100,-100,-84,-100,-78,-84,-75,-78,-78,-80,-74,-80,-81,-84,-100,-82,-86,-100,-100,-100,-100,-100,-85,-100,-87,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,385,720,3798263537302
-85,-100,-100,-100,-100,-100,-100,-100,-74,-74,-100,-100,-100,-100,-75,-74,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-74,-100,-100,-100,-75,-100,-100,-100,-100,-72,-100,-68,-68,-100,-100,-100,-100,-100,-68,-100,-100,-71,-100,-100,-100,-100,-100,-100,-100,-71,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-82,-100,-100,-72,-100,-53,-84,-84,-84,-67,-100,-84,-67,-68,-72,-72,-72,-68,-68,-76,-100,-100,-100,-78,-86,-78,-79,-78,-74,-100,-75,-75,-100,-88,-81,-88,-88,-100,-79,-100,-100,-100,-100,-100,-100,-100,-100,-88,-82,-100,-100,-100,-86,-100,-100,-100,-82,-100,-81,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,385,720,3812573745611
-85,-100,-100,-100,-100,-100,-100,-100,-75,-75,-100,-100,-100,-100,-70,-70,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-75,-100,-100,-100,-70,-100,-100,-100,-100,-70,-100,-66,-66,-100,-100,-100,-100,-100,-68,-100,-100,-70,-100,-100,-100,-100,-100,-100,-100,-70,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-79,-100,-100,-73,-81,-54,-82,-83,-82,-60,-100,-82,-60,-68,-76,-76,-76,-69,-68,-76,-100,-100,-100,-80,-86,-78,-80,-80,-74,-75,-75,-81,-100,-88,-84,-88,-87,-100,-79,-100,-100,-100,-100,-100,-88,-87,-100,-88,-82,-88,-88,-100,-84,-100,-100,-100,-82,-100,-81,-100,-100,-84,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,385,720,3816136087688
-81,-100,-100,-100,-100,-100,-100,-100,-74,-74,-100,-100,-100,-100,-70,-70,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-74,-100,-100,-100,-70,-100,-100,-100,-100,-69,-100,-66,-65,-100,-100,-100,-100,-100,-66,-100,-100,-69,-100,-100,-100,-100,-100,-100,-100,-70,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-80,-100,-100,-73,-81,-57,-82,-82,-82,-60,-60,-82,-60,-68,-76,-76,-76,-68,-68,-79,-100,-100,-100,-79,-100,-76,-80,-80,-100,-76,-100,-81,-100,-87,-83,-88,-88,-100,-76,-100,-100,-100,-100,-100,-86,-86,-100,-89,-83,-87,-88,-100,-85,-100,-100,-100,-82,-100,-82,-100,-85,-85,-85,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,385,720,3819753930380
-81,-100,-100,-100,-100,-100,-100,-100,-74,-73,-100,-100,-100,-100,-71,-71,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-73,-100,-100,-100,-70,-100,-100,-100,-100,-69,-100,-66,-66,-100,-100,-100,-100,-100,-66,-100,-100,-69,-100,-100,-100,-100,-100,-100,-100,-69,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-80,-100,-100,-73,-79,-56,-82,-82,-82,-60,-60,-82,-60,-68,-75,-75,-75,-68,-68,-78,-100,-100,-100,-80,-100,-77,-80,-80,-80,-77,-81,-100,-100,-87,-83,-88,-88,-85,-77,-100,-100,-100,-100,-100,-88,-86,-100,-88,-83,-87,-100,-100,-85,-100,-84,-100,-82,-100,-82,-100,-85,-85,-85,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,385,720,3823355685996
-83,-100,-100,-100,-100,-100,-100,-100,-73,-73,-100,-100,-100,-100,-70,-70,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-74,-100,-100,-100,-70,-100,-100,-100,-100,-70,-100,-66,-66,-100,-100,-100,-100,-100,-66,-100,-100,-69,-100,-100,-100,-100,-100,-100,-100,-69,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-87,-100,-100,-69,-81,-56,-82,-82,-82,-60,-60,-82,-60,-68,-75,-75,-75,-68,-68,-78,-100,-88,-100,-80,-100,-77,-81,-80,-80,-77,-81,-100,-100,-87,-82,-88,-88,-85,-77,-100,-100,-100,-100,-100,-88,-100,-100,-89,-82,-88,-89,-100,-100,-100,-84,-100,-82,-100,-82,-100,-100,-100,-100,-83,-83,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,385,720,3826921900765
-86,-100,-100,-100,-100,-100,-100,-100,-66,-66,-100,-100,-100,-100,-72,-72,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-66,-100,-100,-100,-72,-100,-100,-100,-100,-65,-100,-71,-71,-100,-100,-100,-100,-100,-71,-100,-100,-65,-100,-100,-100,-100,-100,-100,-100,-65,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-80,-100,-100,-73,-76,-62,-87,-87,-100,-64,-64,-88,-63,-73,-72,-72,-72,-73,-73,-81,-100,-100,-100,-77,-100,-100,-77,-77,-79,-100,-100,-78,-100,-87,-84,-100,-88,-100,-100,-100,-100,-100,-100,-100,-87,-86,-100,-88,-100,-100,-88,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,400,720,3874438739383
-86,-100,-100,-100,-100,-100,-100,-100,-66,-66,-100,-100,-100,-100,-76,-76,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-66,-100,-100,-100,-76,-100,-100,-100,-100,-66,-100,-73,-73,-100,-100,-100,-100,-100,-72,-100,-100,-66,-100,-100,-100,-100,-100,-100,-100,-66,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-79,-100,-100,-72,-79,-61,-87,-87,-100,-64,-64,-88,-64,-74,-71,-71,-71,-75,-75,-78,-88,-87,-100,-74,-88,-100,-74,-77,-79,-100,-100,-78,-87,-87,-84,-88,-88,-88,-100,-100,-100,-100,-100,-100,-87,-86,-100,-88,-86,-88,-88,-100,-100,-100,-100,-100,-86,-100,-87,-80,-100,-100,-100,-100,-100,-79,-88,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,400,720,3877910251922
-100,-100,-100,-100,-100,-100,-100,-100,-66,-66,-100,-100,-100,-100,-76,-75,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-66,-100,-100,-100,-75,-100,-100,-100,-100,-66,-100,-76,-75,-100,-100,-100,-100,-100,-76,-100,-100,-66,-100,-100,-100,-100,-100,-100,-100,-66,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-82,-100,-100,-77,-79,-61,-88,-88,-100,-64,-64,-100,-64,-75,-71,-71,-71,-75,-75,-78,-88,-87,-100,-74,-88,-100,-75,-74,-78,-100,-100,-100,-87,-100,-84,-88,-88,-88,-100,-82,-82,-83,-100,-100,-100,-100,-100,-88,-87,-87,-88,-100,-84,-100,-100,-100,-86,-100,-87,-80,-83,-83,-100,-100,-100,-81,-88,-81,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,400,720,3881586398999
-100,-100,-100,-100,-100,-100,-100,-100,-65,-65,-100,-100,-100,-100,-75,-75,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-66,-100,-100,-100,-75,-100,-100,-100,-100,-66,-100,-76,-75,-100,-100,-100,-100,-100,-77,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-66,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-81,-100,-100,-77,-74,-54,-88,-88,-100,-64,-64,-100,-64,-73,-72,-72,-72,-73,-73,-78,-100,-87,-100,-74,-88,-100,-75,-74,-78,-100,-100,-80,-100,-100,-83,-89,-88,-100,-100,-83,-83,-82,-100,-100,-86,-86,-100,-88,-87,-88,-89,-100,-83,-100,-84,-100,-100,-100,-100,-100,-84,-83,-100,-100,-100,-81,-88,-81,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,400,720,3885213399538
-100,-100,-100,-100,-100,-100,-100,-100,-66,-66,-100,-100,-100,-100,-75,-75,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-66,-100,-100,-100,-76,-100,-100,-100,-100,-68,-100,-77,-77,-100,-100,-100,-100,-100,-77,-100,-100,-65,-100,-100,-100,-100,-100,-100,-100,-66,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-78,-100,-100,-76,-74,-61,-89,-88,-100,-63,-63,-100,-64,-74,-72,-73,-73,-74,-74,-100,-100,-87,-100,-74,-87,-79,-75,-100,-100,-78,-100,-80,-100,-100,-83,-89,-100,-100,-78,-83,-83,-82,-100,-100,-86,-86,-100,-100,-100,-87,-89,-100,-83,-100,-84,-100,-100,-100,-100,-100,-84,-100,-100,-100,-100,-81,-100,-81,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,400,720,3888783763769
-83,-100,-100,-100,-100,-100,-100,-100,-66,-66,-100,-100,-100,-100,-75,-75,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-66,-100,-100,-100,-76,-100,-100,-100,-100,-66,-100,-76,-76,-100,-100,-100,-100,-100,-76,-100,-100,-66,-100,-100,-100,-100,-100,-100,-100,-66,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-81,-100,-100,-73,-81,-60,-89,-88,-100,-63,-63,-100,-64,-74,-72,-71,-73,-74,-74,-79,-88,-88,-100,-74,-88,-78,-74,-74,-79,-79,-78,-79,-100,-86,-100,-88,-88,-87,-79,-82,-82,-82,-100,-100,-86,-100,-100,-89,-100,-88,-88,-100,-100,-100,-100,-100,-100,-100,-100,-82,-100,-83,-100,-100,-84,-81,-100,-81,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,400,720,3892299139231
-100,-100,-100,-100,-100,-100,-100,-100,-76,-100,-100,-100,-100,-100,-76,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-77,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-85,-100,-100,-82,-75,-66,-100,-88,-100,-57,-57,-100,-57,-71,-100,-81,-100,-71,-71,-78,-83,-84,-100,-79,-100,-80,-80,-100,-81,-80,-81,-81,-100,-88,-83,-86,-87,-81,-80,-100,-100,-100,-100,-100,-88,-100,-100,-87,-82,-87,-86,-100,-100,-100,-100,-100,-82,-100,-82,-100,-100,-100,-85,-84,-84,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,415,720,3925391508156
-100,-100,-100,-100,-100,-100,-100,-100,-78,-77,-100,-100,-100,-100,-76,-76,-100,-100,-100,-100,-100,-100,-88,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-77,-100,-100,-100,-76,-100,-100,-100,-100,-77,-100,-79,-78,-100,-100,-100,-100,-100,-79,-100,-100,-76,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-86,-100,-100,-77,-79,-63,-89,-89,-100,-57,-57,-100,-57,-72,-77,-78,-78,-71,-71,-78,-84,-84,-100,-78,-84,-79,-79,-79,-80,-79,-80,-81,-84,-88,-85,-86,-86,-81,-78,-100,-100,-100,-100,-100,-88,-88,-100,-86,-81,-87,-86,-100,-88,-100,-100,-100,-81,-100,-81,-100,-100,-100,-85,-84,-84,-100,-87,-100,-87,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,415,720,3928873122156
-100,-100,-100,-100,-100,-100,-100,-100,-78,-78,-100,-100,-100,-100,-76,-76,-100,-100,-100,-100,-100,-100,-88,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-78,-100,-100,-100,-77,-100,-100,-100,-100,-77,-100,-79,-78,-100,-100,-100,-100,-100,-79,-100,-100,-75,-100,-100,-100,-100,-100,-100,-100,-76,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-87,-100,-100,-77,-79,-63,-89,-89,-100,-57,-57,-100,-57,-71,-78,-79,-78,-71,-71,-78,-84,-84,-100,-78,-84,-78,-79,-79,-81,-79,-79,-80,-84,-88,-84,-86,-85,-83,-78,-100,-100,-100,-100,-100,-88,-88,-100,-85,-82,-88,-86,-100,-89,-100,-100,-100,-82,-100,-82,-100,-89,-88,-100,-100,-100,-100,-88,-100,-87,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,415,720,3932461660233
-100,-100,-100,-100,-100,-100,-100,-100,-77,-77,-100,-100,-100,-100,-76,-76,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-77,-100,-100,-100,-78,-100,-100,-100,-100,-75,-100,-79,-79,-100,-100,-100,-100,-100,-78,-100,-100,-74,-100,-100,-100,-100,-100,-100,-100,-76,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-85,-100,-100,-77,-79,-64,-89,-89,-100,-57,-57,-100,-57,-71,-78,-79,-78,-71,-71,-77,-84,-84,-100,-100,-84,-78,-100,-100,-80,-78,-79,-80,-83,-88,-84,-85,-85,-81,-79,-100,-100,-100,-100,-100,-88,-87,-100,-85,-82,-88,-85,-100,-88,-100,-100,-100,-82,-100,-81,-100,-88,-88,-100,-100,-100,-100,-87,-100,-87,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,415,720,3936159885387
-100,-100,-100,-100,-100,-100,-100,-100,-77,-77,-100,-100,-100,-100,-76,-76,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-77,-100,-100,-100,-77,-100,-100,-100,-100,-73,-100,-78,-79,-100,-100,-100,-100,-100,-79,-100,-100,-74,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-86,-100,-100,-77,-100,-64,-100,-89,-100,-57,-57,-100,-57,-72,-100,-100,-78,-72,-72,-77,-84,-84,-100,-79,-84,-79,-78,-79,-80,-79,-80,-80,-83,-87,-84,-86,-86,-81,-78,-100,-100,-84,-100,-100,-87,-87,-100,-87,-82,-87,-86,-100,-88,-100,-100,-100,-81,-100,-81,-100,-88,-88,-100,-100,-100,-100,-87,-100,-86,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,415,720,3939783518157
-100,-100,-100,-100,-100,-100,-100,-100,-77,-77,-100,-100,-100,-100,-76,-76,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-77,-100,-100,-100,-77,-100,-100,-100,-100,-73,-100,-79,-79,-100,-100,-100,-100,-100,-79,-100,-100,-74,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-85,-100,-100,-77,-80,-63,-89,-89,-100,-57,-57,-100,-57,-71,-78,-77,-78,-71,-71,-100,-84,-84,-100,-78,-83,-79,-79,-79,-80,-79,-80,-80,-83,-87,-83,-85,-86,-100,-78,-100,-100,-84,-100,-100,-87,-87,-100,-86,-100,-87,-86,-100,-100,-100,-100,-100,-81,-100,-100,-100,-88,-100,-100,-100,-100,-100,-87,-100,-86,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,415,720,3943393831311
