38:17:c3:1f:0e:11,38:17:c3:1f:0e:12,b8:27:eb:9f:6b:77,ea:9e:b4:53:24:54,38:17:c3:1f:0e:02,38:17:c3:1f:0e:01,b0:be:76:f8:30:5e,80:8d:b7:55:35:12,80:8d:b7:55:35:13,80:8d:b7:55:35:11,80:8d:b7:55:39:d2,80:8d:b7:55:39:d1,80:8d:b7:55:39:c2,80:8d:b7:55:39:c1,38:17:c3:1f:01:81,38:17:c3:1f:01:91,44:48:c1:a5:82:31,38:17:c3:1f:01:92,80:8d:b7:55:35:02,80:8d:b7:55:35:01,80:8d:b7:55:3a:42,44:48:c1:a5:82:32,80:8d:b7:55:25:f3,80:8d:b7:55:25:f1,80:8d:b7:55:25:f2,80:8d:b7:55:25:e2,80:8d:b7:55:25:e1,80:8d:b7:55:25:e3,38:17:c3:19:d7:61,ac:e2:d3:c4:08:e6,38:17:c3:19:d7:62,20:a6:cd:50:24:b1,20:a6:cd:50:24:b2,b4:5d:50:e1:92:23,38:17:c3:1f:0e:10,38:17:c3:1f:0e:00,80:8d:b7:55:35:10,80:8d:b7:55:39:d0,80:8d:b7:55:39:c0,38:17:c3:1f:01:80,38:17:c3:1f:01:90,44:48:c1:a5:82:30,80:8d:b7:55:35:00,80:8d:b7:55:25:f0,38:17:c3:19:d7:60,38:17:c3:19:45:b0,38:17:c3:19:d7:70,66:2a:2f:53:7c:99,20:a6:cd:50:24:a2,20:a6:cd:50:24:a1,b4:5d:50:e1:92:33,80:8d:b7:55:25:e0,00:4e:35:df:06:42,20:a6:cd:50:24:b0,38:17:c3:1f:01:82,44:48:c1:a5:82:22,44:48:c1:a5:82:21,80:8d:b7:55:3a:41,00:4e:35:df:06:41,00:4e:35:df:06:40,80:8d:b7:55:3a:52,80:8d:b7:55:3a:51,38:17:c3:19:45:b1,00:4e:35:df:06:51,44:48:c1:a5:82:20,80:8d:b7:55:3a:40,80:8d:b7:55:3a:50,20:a6:cd:50:24:a0,00:4e:35:df:06:52,80:8d:b7:55:35:03,38:17:c3:19:45:b2,38:17:c3:19:45:a2,38:17:c3:19:45:a1,38:17:c3:19:d7:72,38:17:c3:19:55:52,38:17:c3:19:55:51,38:17:c3:19:d7:71,38:17:c3:19:45:a0,38:17:c3:19:55:50,00:4e:35:df:06:50,b4:5d:50:e1:92:31,38:17:c3:1e:ff:01,38:17:c3:1e:ff:02,38:17:c3:1e:ff:00,b4:5d:50:e1:92:32,b4:5d:50:e1:92:30,60:32:b1:3e:1a:b8,38:17:c3:1e:ff:12,38:17:c3:1e:ff:11,b4:5d:50:e1:96:43,38:17:c3:1e:ff:10,38:17:c3:19:55:41,38:17:c3:19:55:42,38:17:c3:19:55:40,b4:5d:50:e1:92:22,00:4e:35:de:e1:12,b4:5d:50:e1:92:21,a8:bd:27:4c:bd:30,60:32:b1:3e:1a:b7,b4:5d:50:e1:92:20,00:4e:35:de:e1:11,00:4e:35:de:e1:10,b4:5d:50:e1:96:53,20:a6:cd:42:0b:e3,b4:5d:50:e1:96:50,00:4e:35:de:e1:02,38:17:c3:1f:08:41,38:17:c3:1f:08:42,00:4e:35:de:e1:01,00:4e:35:de:e1:00,38:17:c3:1f:08:40,38:17:c3:1f:22:21,a8:bd:27:4c:bd:20,38:17:c3:1f:22:22,a8:bd:27:4c:bd:32,38:17:c3:1f:22:20,a8:bd:27:4c:bd:31,38:17:c3:1f:22:30,00:4e:35:de:d7:52,00:4e:35:de:d7:53,38:17:c3:19:71:81,00:4e:35:de:d7:51,00:4e:35:de:d7:50,9c:d6:43:60:92:e0,38:17:c3:19:71:80,38:17:c3:19:71:90,38:17:c3:19:71:91,38:17:c3:19:71:92,a8:bd:27:4c:bd:22,38:17:c3:1f:08:50,38:17:c3:1f:22:32,38:17:c3:1f:22:31,38:17:c3:19:71:82,38:17:c3:1f:08:52,38:17:c3:1f:08:51,a8:bd:27:4c:bd:21,00:4e:35:de:d7:42,00:4e:35:df:0e:12,38:17:c3:1e:fc:a1,38:17:c3:1e:fc:a2,38:17:c3:1e:fc:a0,00:4e:35:df:0e:10,00:4e:35:df:0e:11,00:4e:35:df:0e:01,00:4e:35:df:0e:00,00:4e:35:df:0e:02,38:17:c3:1e:fc:b0,38:17:c3:1e:fc:b2,64:e5:99:c3:13:3c,38:17:c3:1e:fc:b1,38:17:c3:24:58:a1,38:17:c3:24:58:a2,38:17:c3:24:58:a0,38:17:c3:24:58:b1,38:17:c3:24:58:b0,38:17:c3:24:58:b2,38:17:c3:24:4f:10,38:17:c3:24:4f:11,38:17:c3:24:4f:12,38:17:c3:1f:0f:90,38:17:c3:24:4f:01,38:17:c3:24:4f:02,38:17:c3:24:4f:00,00:4e:35:df:27:01,00:4e:35:df:27:00,00:4e:35:df:27:02,00:4e:35:de:d7:43,38:17:c3:1b:08:a2,38:17:c3:1b:08:a1,38:17:c3:1b:08:a0,38:17:c3:1b:08:b0,00:4e:35:de:d7:40,00:4e:35:de:d7:41,x,y,timestamp
-71,-71,-28,-63,-72,-71,-63,-82,-82,-82,-69,-69,-63,-63,-100,-85,-69,-87,-74,-74,-61,-69,-79,-79,-79,-72,-72,-70,-100,-100,-100,-100,-100,-82,-71,-70,-82,-69,-63,-100,-85,-69,-73,-78,-80,-100,-100,-79,-100,-100,-87,-72,-70,-100,-100,-67,-67,-61,-70,-70,-68,-68,-100,-74,-66,-61,-68,-100,-74,-69,-100,-100,-100,-100,-72,-71,-100,-100,-71,-74,-87,-100,-100,-100,-100,-100,-84,-100,-100,-100,-100,-72,-72,-73,-100,-78,-100,-88,-100,-100,-78,-78,-100,-100,-100,-77,-100,-100,-78,-78,-100,-100,-100,-100,-100,-100,-100,-88,-100,-91,-100,-100,-100,-100,-100,-100,-100,-100,-100,-88,-100,-100,-100,-88,-88,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,270,357,80498096835028
-72,-72,-24,-63,-100,-100,-57,-85,-85,-85,-69,-69,-63,-63,-100,-100,-69,-87,-74,-74,-62,-69,-77,-77,-77,-73,-72,-69,-79,-100,-79,-100,-100,-100,-72,-70,-84,-69,-64,-100,-85,-69,-71,-77,-100,-100,-100,-81,-100,-100,-87,-72,-69,-100,-100,-66,-66,-62,-69,-65,-69,-69,-100,-71,-66,-62,-69,-100,-71,-67,-100,-100,-100,-100,-72,-100,-100,-100,-100,-71,-88,-100,-100,-100,-100,-100,-84,-100,-100,-100,-100,-72,-72,-72,-100,-76,-100,-89,-100,-100,-76,-76,-100,-100,-100,-73,-100,-100,-75,-75,-82,-100,-100,-84,-100,-100,-100,-89,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-88,-89,-100,-100,-87,-88,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,270,357,80501990838566
-73,-72,-29,-64,-100,-100,-64,-78,-78,-78,-68,-67,-66,-66,-100,-87,-70,-100,-70,-71,-60,-70,-78,-78,-78,-71,-71,-68,-79,-100,-79,-100,-100,-100,-72,-73,-78,-68,-66,-100,-87,-70,-71,-78,-100,-100,-100,-82,-100,-100,-89,-71,-72,-100,-100,-64,-64,-60,-72,-72,-67,-67,-100,-71,-64,-60,-67,-100,-71,-67,-100,-100,-100,-100,-72,-72,-100,-100,-72,-71,-88,-100,-100,-100,-88,-100,-100,-100,-100,-100,-100,-73,-72,-72,-100,-76,-100,-89,-100,-100,-76,-72,-100,-100,-100,-76,-100,-100,-75,-75,-82,-100,-84,-82,-100,-83,-100,-89,-91,-90,-100,-100,-100,-100,-100,-100,-100,-100,-100,-88,-89,-100,-100,-87,-89,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,270,357,80505767237105
-100,-71,-34,-72,-73,-100,-57,-78,-78,-78,-64,-64,-64,-64,-100,-100,-69,-100,-73,-73,-65,-70,-83,-83,-83,-100,-100,-73,-100,-100,-100,-100,-100,-100,-100,-100,-78,-64,-64,-100,-89,-70,-73,-83,-100,-100,-100,-80,-100,-100,-87,-77,-70,-88,-100,-68,-68,-65,-70,-70,-74,-74,-100,-76,-100,-65,-74,-100,-76,-72,-100,-100,-100,-88,-74,-74,-88,-100,-74,-76,-86,-100,-100,-100,-87,-87,-100,-100,-100,-100,-100,-100,-100,-100,-100,-80,-100,-100,-100,-100,-80,-80,-100,-100,-100,-73,-100,-100,-100,-73,-100,-100,-81,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-81,-100,-100,-100,-100,-100,-100,-81,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,270,342,80553767040492
-70,-70,-34,-71,-74,-100,-57,-78,-78,-78,-64,-64,-63,-63,-100,-100,-69,-100,-73,-73,-65,-70,-82,-83,-82,-78,-78,-73,-81,-100,-80,-100,-100,-100,-70,-74,-78,-65,-63,-100,-89,-70,-73,-83,-100,-100,-100,-80,-100,-100,-87,-78,-70,-88,-100,-67,-67,-65,-70,-70,-73,-72,-100,-74,-67,-65,-73,-100,-74,-72,-100,-100,-100,-88,-74,-74,-88,-100,-74,-74,-86,-100,-100,-100,-87,-87,-100,-100,-100,-100,-100,-68,-69,-70,-100,-80,-100,-100,-100,-100,-80,-80,-100,-100,-100,-76,-82,-82,-77,-77,-82,-100,-81,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-81,-100,-100,-100,-100,-100,-100,-81,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,270,342,80557495438570
-70,-70,-35,-71,-74,-74,-59,-80,-80,-80,-64,-64,-62,-62,-100,-100,-71,-100,-73,-73,-66,-70,-82,-83,-82,-77,-78,-100,-81,-83,-79,-100,-100,-100,-70,-74,-80,-64,-62,-100,-100,-71,-72,-82,-80,-100,-100,-80,-100,-100,-88,-78,-71,-89,-100,-67,-67,-66,-71,-71,-73,-73,-100,-75,-67,-65,-73,-100,-75,-73,-100,-100,-100,-100,-76,-76,-100,-100,-76,-74,-88,-100,-100,-100,-89,-100,-100,-100,-100,-100,-100,-70,-70,-70,-100,-81,-100,-100,-100,-100,-81,-81,-100,-100,-100,-74,-82,-82,-74,-74,-82,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-81,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,270,342,80561144442724
-75,-76,-33,-70,-75,-75,-59,-81,-81,-80,-64,-64,-62,-62,-100,-100,-70,-100,-73,-73,-66,-70,-82,-100,-82,-78,-77,-72,-100,-83,-79,-100,-100,-100,-75,-75,-80,-64,-62,-100,-100,-70,-71,-84,-80,-100,-100,-88,-100,-100,-87,-78,-71,-89,-100,-67,-67,-65,-72,-71,-75,-75,-100,-75,-67,-66,-75,-100,-75,-73,-100,-100,-100,-100,-76,-76,-100,-100,-76,-75,-86,-100,-100,-100,-89,-100,-100,-100,-100,-100,-100,-69,-68,-69,-100,-82,-100,-100,-100,-100,-82,-82,-100,-100,-100,-73,-100,-100,-73,-73,-100,-100,-81,-100,-100,-100,-100,-100,-91,-91,-85,-100,-100,-100,-85,-100,-100,-100,-81,-100,-100,-100,-100,-100,-100,-81,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,270,342,80564888125647
-71,-76,-33,-69,-75,-75,-58,-77,-77,-80,-64,-64,-63,-63,-100,-100,-71,-100,-72,-72,-64,-71,-84,-84,-84,-78,-77,-74,-100,-84,-100,-100,-100,-100,-69,-75,-76,-64,-63,-100,-100,-71,-72,-84,-100,-100,-86,-79,-100,-100,-89,-78,-73,-100,-100,-70,-70,-65,-73,-72,-76,-75,-100,-75,-70,-66,-75,-100,-75,-72,-100,-100,-100,-87,-75,-75,-100,-100,-100,-76,-88,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-69,-69,-69,-100,-82,-100,-87,-100,-100,-82,-82,-100,-100,-100,-74,-100,-100,-74,-73,-100,-100,-81,-100,-100,-100,-100,-90,-91,-91,-85,-100,-100,-100,-85,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-81,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,270,342,80568589625416
-71,-100,-34,-70,-75,-75,-56,-78,-78,-78,-65,-64,-62,-62,-100,-100,-70,-100,-72,-72,-66,-70,-83,-84,-84,-77,-77,-70,-100,-83,-100,-100,-100,-100,-71,-75,-79,-65,-62,-100,-100,-70,-72,-84,-100,-89,-86,-81,-100,-100,-87,-78,-70,-90,-100,-65,-66,-66,-70,-69,-73,-73,-100,-75,-66,-66,-72,-100,-75,-71,-100,-100,-100,-87,-75,-75,-100,-100,-75,-75,-87,-100,-100,-100,-86,-87,-100,-100,-100,-100,-100,-72,-69,-69,-100,-81,-100,-89,-100,-100,-81,-81,-100,-100,-100,-74,-80,-81,-74,-100,-82,-100,-82,-100,-100,-100,-100,-90,-100,-100,-100,-100,-100,-100,-100,-92,-100,-100,-81,-100,-100,-100,-100,-100,-100,-82,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,270,342,80572383431494
-73,-73,-29,-66,-74,-74,-66,-80,-79,-81,-71,-71,-63,-63,-100,-100,-74,-100,-71,-72,-65,-74,-76,-76,-76,-72,-72,-66,-100,-82,-100,-100,-100,-100,-100,-74,-80,-71,-63,-100,-91,-74,-72,-76,-100,-88,-88,-81,-100,-100,-100,-72,-70,-89,-100,-70,-70,-66,-70,-70,-73,-73,-100,-72,-69,-66,-73,-100,-72,-72,-100,-100,-100,-89,-73,-73,-88,-100,-74,-72,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-73,-70,-71,-100,-83,-100,-85,-100,-100,-83,-83,-100,-100,-100,-100,-82,-82,-100,-100,-100,-100,-100,-100,-85,-100,-85,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-86,-100,-100,-100,-87,-87,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,270,326,80623394781497
-73,-73,-31,-66,-100,-100,-65,-80,-80,-80,-71,-71,-65,-64,-100,-100,-74,-100,-71,-71,-65,-74,-76,-76,-76,-100,-74,-67,-100,-83,-100,-100,-100,-100,-73,-100,-80,-71,-63,-100,-91,-74,-72,-76,-82,-100,-100,-81,-100,-100,-100,-100,-69,-89,-100,-69,-69,-65,-69,-69,-74,-74,-100,-73,-69,-65,-74,-100,-73,-72,-100,-100,-100,-100,-72,-73,-100,-100,-74,-73,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-72,-71,-72,-100,-82,-100,-84,-100,-100,-82,-82,-100,-100,-100,-100,-82,-83,-100,-100,-100,-100,-100,-100,-84,-100,-83,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-86,-100,-100,-100,-87,-87,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,270,326,80627132486728
-74,-73,-31,-66,-73,-100,-61,-80,-80,-80,-71,-71,-65,-65,-100,-100,-74,-100,-72,-72,-66,-74,-76,-76,-76,-100,-74,-67,-82,-83,-82,-100,-100,-85,-74,-100,-80,-71,-63,-100,-100,-74,-72,-76,-82,-100,-100,-80,-100,-100,-100,-100,-69,-100,-100,-68,-68,-66,-69,-69,-72,-72,-100,-75,-68,-67,-72,-100,-75,-71,-100,-100,-100,-100,-73,-73,-100,-100,-100,-75,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-73,-74,-73,-100,-85,-100,-83,-100,-100,-85,-85,-100,-100,-100,-82,-100,-83,-81,-100,-100,-100,-100,-100,-83,-100,-83,-88,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-87,-100,-90,-100,-100,-100,-100,-100,-91,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,270,326,80630827597112
-74,-74,-30,-65,-77,-100,-63,-80,-80,-80,-72,-72,-66,-66,-100,-100,-73,-100,-71,-71,-65,-73,-76,-76,-76,-100,-100,-67,-82,-100,-82,-100,-100,-85,-74,-100,-80,-72,-66,-100,-100,-73,-71,-76,-100,-87,-100,-81,-100,-100,-100,-100,-69,-100,-100,-69,-69,-65,-68,-68,-72,-72,-88,-76,-69,-65,-72,-100,-76,-70,-100,-100,-100,-100,-71,-71,-100,-100,-100,-76,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-72,-72,-72,-100,-85,-100,-84,-100,-100,-85,-85,-100,-100,-100,-82,-100,-100,-81,-100,-100,-100,-80,-100,-84,-100,-84,-91,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-87,-100,-90,-100,-86,-86,-80,-100,-91,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,270,326,80634487806420
-75,-75,-31,-68,-77,-100,-59,-80,-79,-80,-72,-72,-66,-66,-100,-100,-74,-100,-72,-71,-65,-73,-76,-76,-76,-73,-73,-69,-100,-100,-100,-100,-100,-100,-75,-100,-80,-72,-66,-100,-100,-74,-71,-76,-100,-87,-100,-81,-100,-100,-100,-73,-71,-100,-100,-67,-67,-66,-68,-70,-72,-72,-88,-76,-67,-66,-72,-100,-76,-71,-100,-100,-100,-100,-71,-71,-100,-100,-70,-76,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-72,-71,-72,-100,-84,-100,-85,-100,-100,-85,-85,-100,-100,-100,-82,-100,-100,-100,-100,-100,-100,-80,-100,-85,-100,-85,-91,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-87,-100,-100,-100,-87,-86,-80,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,270,326,80638284175497
-73,-72,-31,-66,-73,-73,-64,-80,-80,-80,-72,-72,-66,-100,-100,-100,-75,-100,-74,-71,-66,-74,-76,-76,-76,-71,-72,-69,-100,-82,-80,-100,-100,-85,-75,-73,-80,-72,-65,-100,-100,-74,-72,-76,-79,-87,-100,-80,-100,-100,-100,-73,-69,-89,-100,-70,-70,-65,-69,-69,-73,-73,-100,-72,-70,-66,-73,-100,-72,-71,-100,-100,-100,-100,-71,-71,-100,-100,-70,-72,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-72,-72,-72,-100,-83,-100,-84,-100,-100,-83,-85,-100,-100,-100,-82,-100,-100,-100,-100,-82,-100,-100,-100,-84,-100,-84,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-80,-100,-100,-100,-100,-87,-87,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,270,326,80642080964421
-74,-74,-35,-69,-100,-100,-62,-81,-100,-100,-68,-68,-100,-68,-100,-86,-74,-100,-76,-76,-64,-74,-75,-75,-75,-72,-72,-73,-100,-84,-100,-100,-100,-100,-74,-100,-81,-68,-68,-100,-86,-74,-76,-75,-100,-100,-100,-100,-100,-100,-89,-72,-72,-100,-100,-72,-72,-64,-73,-72,-75,-75,-100,-73,-72,-64,-75,-100,-74,-74,-100,-100,-100,-100,-100,-100,-100,-100,-100,-73,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-72,-72,-72,-100,-82,-100,-100,-100,-100,-100,-82,-100,-100,-100,-75,-100,-100,-75,-75,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,270,310,80688049796500
-74,-74,-35,-71,-100,-100,-61,-81,-81,-82,-70,-70,-68,-68,-100,-86,-75,-100,-78,-78,-64,-75,-76,-76,-75,-72,-72,-74,-100,-84,-100,-100,-100,-100,-74,-100,-81,-70,-68,-100,-86,-75,-78,-75,-83,-100,-100,-100,-100,-100,-88,-72,-72,-100,-100,-71,-72,-64,-73,-72,-70,-70,-100,-75,-71,-64,-70,-100,-75,-76,-100,-100,-100,-100,-70,-70,-100,-100,-100,-75,-88,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-72,-72,-68,-100,-85,-100,-87,-100,-100,-86,-85,-100,-100,-100,-76,-100,-100,-75,-75,-82,-100,-100,-100,-87,-100,-86,-100,-100,-100,-100,-100,-100,-100,-85,-100,-100,-100,-100,-100,-100,-100,-85,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,270,310,80691645141501
-73,-73,-35,-68,-100,-100,-58,-82,-82,-82,-70,-70,-68,-68,-100,-100,-75,-87,-78,-78,-63,-75,-76,-76,-76,-70,-71,-70,-100,-100,-100,-100,-100,-100,-73,-100,-82,-70,-68,-100,-87,-75,-78,-77,-83,-100,-100,-87,-100,-100,-88,-71,-71,-100,-100,-71,-72,-63,-100,-71,-74,-74,-100,-76,-71,-63,-74,-100,-76,-75,-100,-100,-100,-100,-71,-71,-100,-100,-71,-75,-87,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-71,-70,-71,-100,-87,-100,-86,-100,-100,-86,-87,-100,-100,-100,-75,-100,-100,-76,-75,-83,-100,-100,-100,-86,-100,-86,-100,-100,-100,-100,-100,-100,-100,-85,-100,-100,-100,-100,-88,-100,-100,-85,-87,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,270,310,80695318399578
-73,-73,-34,-67,-71,-71,-61,-82,-82,-82,-69,-69,-68,-68,-100,-100,-75,-87,-75,-77,-64,-75,-76,-76,-76,-70,-70,-72,-85,-84,-100,-100,-100,-100,-73,-71,-82,-69,-69,-100,-87,-75,-77,-75,-100,-100,-100,-88,-100,-100,-88,-71,-72,-100,-100,-73,-73,-64,-71,-72,-74,-74,-100,-74,-74,-64,-74,-100,-74,-74,-100,-100,-100,-100,-70,-70,-100,-100,-71,-74,-87,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-71,-71,-71,-100,-83,-100,-86,-100,-100,-83,-83,-100,-100,-100,-76,-100,-100,-76,-76,-83,-100,-79,-100,-86,-100,-86,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-78,-88,-100,-100,-100,-87,-100,-78,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,270,310,80698695427809
-76,-76,-33,-71,-74,-74,-61,-82,-86,-82,-72,-72,-68,-68,-100,-100,-76,-100,-77,-74,-64,-76,-74,-74,-74,-71,-70,-72,-85,-84,-100,-100,-100,-100,-76,-74,-86,-72,-69,-100,-100,-76,-77,-74,-100,-100,-100,-88,-100,-100,-100,-100,-71,-100,-100,-72,-72,-64,-71,-71,-76,-77,-100,-73,-72,-64,-76,-100,-73,-73,-100,-100,-100,-100,-70,-70,-100,-100,-71,-73,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-68,-68,-68,-100,-83,-100,-87,-100,-100,-82,-83,-100,-100,-100,-77,-82,-81,-76,-77,-82,-100,-77,-100,-86,-100,-87,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-78,-88,-100,-100,-85,-100,-100,-77,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,270,310,80702503422271
-72,-72,-35,-68,-71,-71,-58,-81,-81,-81,-70,-70,-67,-67,-100,-100,-74,-100,-75,-74,-66,-75,-77,-77,-77,-73,-73,-73,-100,-83,-100,-100,-100,-100,-73,-72,-82,-70,-67,-100,-100,-75,-100,-77,-100,-100,-92,-87,-100,-100,-100,-73,-72,-100,-100,-74,-75,-66,-72,-71,-74,-74,-100,-74,-72,-66,-74,-100,-74,-74,-100,-100,-100,-100,-70,-70,-100,-100,-70,-74,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-68,-68,-68,-100,-86,-100,-87,-100,-100,-86,-86,-100,-100,-100,-75,-82,-81,-75,-75,-82,-100,-77,-100,-86,-100,-87,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-88,-100,-100,-85,-88,-88,-77,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,270,310,80706247135732
