38:17:c3:1f:0e:11,38:17:c3:1f:0e:12,b8:27:eb:9f:6b:77,ea:9e:b4:53:24:54,38:17:c3:1f:0e:02,38:17:c3:1f:0e:01,b0:be:76:f8:30:5e,38:17:c3:1f:01:92,38:17:c3:1f:01:91,80:8d:b7:55:35:12,80:8d:b7:55:35:11,80:8d:b7:55:35:13,38:17:c3:1f:01:82,38:17:c3:1f:01:81,80:8d:b7:55:39:c1,80:8d:b7:55:39:c2,44:48:c1:a5:82:31,80:8d:b7:55:39:d2,80:8d:b7:55:39:d1,44:48:c1:a5:82:32,80:8d:b7:55:3a:41,80:8d:b7:55:3a:42,44:48:c1:a5:82:21,44:48:c1:a5:82:22,80:8d:b7:55:25:f1,80:8d:b7:55:25:f2,80:8d:b7:55:25:e2,80:8d:b7:55:25:e1,80:8d:b7:55:25:e3,80:8d:b7:55:25:f3,38:17:c3:19:d7:72,38:17:c3:19:45:b2,38:17:c3:19:45:b1,00:4e:35:df:06:41,80:8d:b7:55:3a:52,ac:e2:d3:c4:08:e6,80:8d:b7:55:3a:51,38:17:c3:1f:0e:10,38:17:c3:1f:0e:00,38:17:c3:1f:01:90,80:8d:b7:55:35:10,38:17:c3:1f:01:80,80:8d:b7:55:39:d0,44:48:c1:a5:82:30,80:8d:b7:55:3a:40,80:8d:b7:55:25:f0,80:8d:b7:55:25:e0,38:17:c3:19:45:b0,00:4e:35:df:06:42,00:4e:35:df:06:52,20:a6:cd:50:24:b0,66:2a:2f:53:7c:99,80:8d:b7:55:35:02,80:8d:b7:55:35:01,80:8d:b7:55:35:03,38:17:c3:19:d7:71,00:4e:35:df:06:40,38:17:c3:19:d7:62,20:a6:cd:50:24:a1,20:a6:cd:50:24:b1,20:a6:cd:50:24:b2,b4:5d:50:e1:92:30,00:4e:35:df:06:51,b4:5d:50:e1:92:32,b4:5d:50:e1:92:33,b4:5d:50:e1:96:53,80:8d:b7:55:35:00,80:8d:b7:55:39:c0,44:48:c1:a5:82:20,38:17:c3:19:d7:70,20:a6:cd:50:24:a0,80:8d:b7:55:3a:50,b4:5d:50:e1:96:50,b4:5d:50:e1:92:31,38:17:c3:1e:ff:02,38:17:c3:1e:ff:01,38:17:c3:1e:ff:00,38:17:c3:19:d7:61,20:a6:cd:50:24:a2,00:4e:35:df:06:50,38:17:c3:19:d7:60,60:32:b1:3e:1a:b8,b4:5d:50:e1:92:21,b4:5d:50:e1:92:23,38:17:c3:1e:ff:10,38:17:c3:1e:ff:12,b4:5d:50:e1:92:22,38:17:c3:1e:ff:11,38:17:c3:19:55:51,38:17:c3:19:55:52,38:17:c3:19:55:50,b4:5d:50:e1:92:20,38:17:c3:19:55:41,38:17:c3:19:55:42,38:17:c3:19:55:40,00:4e:35:de:e1:01,00:4e:35:de:e1:02,00:4e:35:de:e1:12,20:a6:cd:42:0b:e3,a8:bd:27:4c:bd:30,b4:5d:50:e1:96:52,00:4e:35:de:e1:11,00:4e:35:de:e1:10,00:4e:35:de:e1:00,60:32:b1:3e:1a:b7,a8:bd:27:4c:bd:32,a8:bd:27:4c:bd:31,38:17:c3:1f:08:40,38:17:c3:1f:08:41,38:17:c3:1f:08:42,00:4e:35:de:d7:53,00:4e:35:de:d7:52,a8:bd:27:4c:bd:20,a8:bd:27:4c:bd:21,00:4e:35:de:d7:50,a8:bd:27:4c:bd:22,00:4e:35:de:d7:51,38:17:c3:1f:08:50,00:4e:35:de:d7:43,38:17:c3:1f:22:22,38:17:c3:19:71:90,38:17:c3:1f:22:30,38:17:c3:19:71:82,38:17:c3:19:71:81,38:17:c3:19:71:80,38:17:c3:1f:22:20,38:17:c3:1f:08:51,38:17:c3:1f:08:52,38:17:c3:1f:22:21,38:17:c3:19:45:a0,00:4e:35:de:d7:40,38:17:c3:19:45:a2,38:17:c3:19:45:a1,00:4e:35:df:0e:02,38:17:c3:1e:fc:a0,00:4e:35:df:0e:00,00:4e:35:df:0e:01,00:4e:35:df:0e:12,38:17:c3:1e:fc:a1,38:17:c3:1e:fc:a2,00:4e:35:df:0e:11,00:4e:35:df:0e:10,38:17:c3:1e:fc:b1,38:17:c3:1e:fc:b0,64:e5:99:c3:13:3c,00:4e:35:df:27:00,38:17:c3:24:58:b0,38:17:c3:24:4f:10,38:17:c3:24:58:b1,38:17:c3:24:58:b2,00:4e:35:df:27:02,38:17:c3:24:58:a1,38:17:c3:24:58:a2,38:17:c3:24:58:a0,38:17:c3:24:4f:00,38:17:c3:24:4f:12,38:17:c3:24:4f:11,38:17:c3:24:4f:01,38:17:c3:1f:0f:90,38:17:c3:24:4f:02,38:17:c3:1e:fc:b2,38:17:c3:1b:08:b0,00:4e:35:de:d7:41,00:4e:35:de:d7:42,38:17:c3:1b:08:a0,38:17:c3:1b:08:a2,x,y,timestamp
-71,-71,-33,-68,-79,-80,-61,-87,-87,-81,-81,-80,-100,-100,-65,-65,-74,-70,-70,-74,-63,-63,-65,-65,-81,-82,-72,-72,-72,-82,-100,-100,-100,-63,-71,-81,-71,-71,-79,-87,-81,-100,-70,-74,-63,-82,-72,-100,-68,-75,-89,-83,-73,-73,-73,-100,-100,-80,-100,-100,-100,-100,-75,-100,-87,-100,-77,-66,-65,-91,-100,-71,-100,-88,-100,-100,-100,-79,-100,-75,-80,-100,-100,-82,-100,-100,-100,-100,-73,-75,-75,-100,-100,-73,-100,-76,-77,-79,-100,-84,-100,-79,-79,-76,-100,-84,-83,-100,-100,-100,-100,-100,-81,-82,-100,-81,-100,-88,-100,-100,-100,-91,-100,-100,-100,-100,-87,-88,-100,-85,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,263,311,92061139196255
-74,-73,-33,-68,-77,-77,-60,-88,-87,-81,-81,-80,-100,-100,-65,-64,-74,-69,-68,-74,-61,-63,-65,-64,-81,-82,-72,-72,-71,-83,-100,-100,-100,-100,-68,-81,-68,-74,-77,-88,-80,-100,-68,-75,-63,-83,-72,-100,-100,-76,-89,-84,-73,-73,-72,-100,-100,-81,-100,-100,-100,-100,-75,-100,-100,-100,-77,-65,-64,-90,-100,-68,-100,-100,-100,-100,-100,-79,-100,-76,-81,-100,-100,-82,-100,-100,-82,-100,-74,-74,-75,-100,-100,-73,-100,-75,-75,-78,-100,-84,-100,-78,-78,-75,-100,-83,-83,-100,-100,-100,-100,-100,-81,-82,-100,-81,-100,-86,-100,-100,-100,-100,-100,-100,-100,-100,-87,-88,-83,-85,-85,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,263,311,92064884520332
-71,-71,-33,-69,-77,-77,-62,-88,-88,-81,-81,-81,-100,-100,-66,-64,-68,-62,-62,-68,-64,-64,-64,-65,-83,-82,-71,-71,-76,-82,-100,-100,-100,-70,-66,-81,-66,-71,-77,-88,-81,-100,-62,-68,-64,-82,-72,-100,-70,-76,-100,-81,-73,-73,-67,-100,-69,-81,-100,-100,-100,-100,-76,-100,-88,-100,-73,-65,-65,-90,-100,-67,-100,-88,-100,-100,-100,-100,-100,-76,-81,-100,-100,-100,-100,-100,-82,-100,-73,-73,-74,-100,-71,-71,-72,-78,-77,-79,-100,-100,-100,-80,-79,-78,-100,-83,-83,-100,-100,-100,-100,-100,-81,-82,-100,-80,-100,-87,-100,-100,-100,-100,-100,-100,-100,-100,-87,-88,-83,-100,-85,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,263,311,92068811347179
-74,-74,-35,-68,-79,-79,-61,-88,-88,-80,-81,-80,-100,-100,-68,-68,-76,-66,-66,-76,-64,-64,-67,-67,-84,-84,-70,-70,-71,-84,-100,-100,-100,-69,-67,-83,-67,-74,-80,-100,-80,-100,-66,-75,-64,-84,-70,-100,-69,-76,-100,-79,-71,-73,-75,-100,-69,-82,-100,-100,-100,-100,-75,-100,-88,-100,-73,-68,-67,-100,-100,-67,-100,-89,-100,-100,-100,-81,-100,-75,-81,-85,-100,-100,-100,-100,-100,-100,-73,-74,-74,-100,-72,-71,-71,-78,-75,-79,-100,-100,-100,-79,-80,-78,-100,-100,-100,-100,-100,-100,-100,-100,-81,-82,-100,-80,-100,-88,-100,-100,-100,-100,-100,-100,-100,-100,-87,-88,-100,-84,-100,-84,-85,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,263,311,92072654857794
-71,-71,-32,-68,-81,-79,-59,-100,-100,-80,-80,-80,-100,-100,-66,-67,-68,-63,-63,-68,-63,-63,-65,-65,-83,-83,-71,-71,-74,-83,-100,-100,-100,-69,-66,-81,-66,-74,-80,-100,-80,-100,-63,-68,-63,-83,-71,-100,-69,-75,-100,-82,-71,-100,-75,-100,-69,-82,-100,-100,-100,-100,-76,-100,-88,-100,-100,-66,-65,-100,-100,-66,-100,-89,-100,-100,-100,-81,-100,-75,-100,-85,-100,-100,-100,-100,-100,-100,-73,-73,-73,-100,-71,-71,-71,-78,-77,-80,-100,-83,-100,-79,-80,-78,-100,-83,-83,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-88,-100,-100,-100,-100,-100,-100,-87,-84,-100,-100,-100,-84,-100,-84,-85,-85,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,263,311,92076519205179
-74,-74,-31,-69,-71,-71,-66,-100,-100,-80,-81,-81,-100,-100,-67,-67,-76,-69,-69,-76,-59,-60,-69,-69,-80,-80,-72,-72,-74,-81,-100,-100,-100,-70,-73,-100,-73,-74,-71,-100,-81,-100,-68,-76,-59,-81,-72,-100,-70,-76,-100,-82,-73,-73,-100,-100,-70,-100,-100,-100,-100,-100,-76,-100,-100,-100,-73,-67,-69,-100,-100,-73,-100,-100,-100,-100,-100,-82,-100,-76,-82,-100,-100,-82,-100,-100,-100,-100,-71,-71,-72,-100,-100,-100,-100,-74,-74,-82,-100,-86,-100,-83,-82,-74,-100,-86,-100,-100,-100,-100,-100,-100,-83,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-89,-89,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,263,294,92125666174413
-74,-74,-33,-67,-71,-71,-64,-100,-100,-82,-81,-82,-100,-100,-66,-65,-73,-68,-68,-73,-60,-60,-70,-71,-80,-80,-73,-72,-73,-80,-100,-100,-100,-70,-71,-100,-72,-74,-71,-100,-82,-100,-68,-73,-58,-80,-72,-100,-70,-81,-100,-79,-73,-73,-100,-100,-70,-100,-100,-100,-100,-100,-81,-100,-100,-100,-73,-66,-69,-100,-100,-72,-100,-100,-100,-100,-100,-82,-100,-82,-82,-100,-100,-82,-100,-100,-100,-100,-70,-70,-71,-100,-100,-100,-100,-74,-74,-85,-100,-84,-100,-86,-85,-75,-100,-84,-84,-81,-81,-82,-100,-100,-83,-100,-100,-100,-100,-88,-100,-100,-100,-100,-84,-100,-100,-100,-88,-89,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,263,294,92129458536567
-75,-75,-30,-71,-81,-80,-63,-100,-100,-82,-81,-82,-100,-100,-67,-67,-75,-70,-70,-75,-59,-59,-69,-68,-80,-80,-71,-72,-69,-81,-100,-100,-100,-71,-72,-100,-72,-75,-81,-100,-81,-100,-70,-75,-59,-80,-71,-100,-71,-76,-100,-80,-74,-75,-74,-100,-71,-100,-100,-100,-100,-100,-77,-100,-100,-100,-75,-67,-69,-100,-100,-74,-100,-100,-100,-100,-100,-82,-100,-77,-82,-100,-100,-100,-100,-100,-100,-100,-73,-73,-73,-100,-71,-72,-71,-75,-75,-85,-100,-87,-100,-85,-85,-75,-100,-87,-86,-81,-81,-82,-100,-100,-100,-100,-100,-83,-100,-88,-100,-100,-100,-100,-84,-100,-100,-100,-88,-89,-100,-100,-100,-100,-100,-100,-85,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,263,294,92133249004721
-74,-74,-32,-68,-81,-74,-68,-100,-100,-82,-82,-82,-100,-100,-66,-66,-76,-67,-67,-76,-61,-60,-69,-69,-81,-81,-71,-100,-69,-81,-100,-100,-100,-69,-74,-85,-74,-75,-81,-89,-82,-100,-67,-76,-61,-81,-71,-100,-69,-75,-100,-81,-74,-75,-69,-100,-71,-100,-100,-100,-100,-100,-76,-100,-100,-100,-75,-66,-69,-100,-100,-74,-100,-100,-100,-100,-100,-80,-100,-75,-80,-100,-84,-84,-100,-100,-84,-100,-72,-72,-70,-100,-71,-71,-71,-74,-74,-85,-100,-87,-100,-85,-85,-74,-100,-87,-86,-100,-83,-82,-100,-100,-100,-100,-100,-83,-100,-100,-100,-100,-100,-90,-100,-100,-100,-100,-100,-89,-100,-100,-100,-100,-100,-100,-85,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,263,294,92137078611183
-71,-71,-33,-68,-100,-74,-64,-100,-100,-84,-84,-84,-100,-100,-68,-66,-76,-71,-71,-76,-60,-60,-70,-71,-79,-79,-100,-100,-69,-79,-100,-100,-100,-69,-71,-85,-70,-71,-100,-89,-84,-100,-71,-76,-60,-79,-100,-100,-69,-78,-100,-79,-100,-100,-73,-100,-69,-100,-100,-100,-100,-100,-77,-100,-90,-100,-73,-66,-69,-100,-100,-71,-100,-100,-100,-100,-100,-83,-100,-78,-83,-100,-84,-84,-100,-100,-84,-100,-70,-70,-70,-100,-70,-70,-70,-76,-75,-82,-100,-100,-100,-83,-82,-75,-100,-100,-86,-100,-83,-82,-100,-100,-100,-100,-100,-100,-100,-88,-100,-100,-100,-90,-100,-100,-100,-100,-88,-88,-100,-100,-100,-100,-100,-84,-100,-83,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,263,294,92140855726875
-73,-73,-30,-72,-80,-100,-51,-100,-100,-81,-82,-81,-100,-100,-63,-63,-75,-71,-71,-75,-60,-59,-71,-71,-80,-80,-100,-100,-69,-80,-100,-100,-100,-73,-74,-100,-73,-73,-100,-100,-81,-100,-71,-75,-60,-80,-71,-100,-74,-78,-100,-79,-76,-76,-74,-100,-73,-81,-100,-100,-100,-100,-78,-100,-90,-100,-76,-63,-71,-100,-100,-74,-100,-100,-100,-100,-100,-83,-100,-78,-81,-100,-100,-100,-100,-100,-100,-100,-70,-70,-69,-100,-71,-71,-71,-76,-74,-86,-100,-87,-100,-86,-86,-75,-100,-86,-86,-81,-81,-100,-100,-100,-100,-100,-100,-100,-100,-88,-100,-100,-100,-100,-100,-100,-100,-100,-88,-88,-100,-100,-100,-100,-100,-84,-100,-83,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,263,294,92144545915337
-74,-74,-31,-69,-75,-75,-58,-100,-100,-79,-79,-79,-100,-100,-70,-70,-72,-70,-70,-72,-63,-63,-67,-67,-82,-82,-72,-72,-70,-82,-100,-100,-100,-65,-78,-100,-78,-74,-100,-100,-79,-100,-70,-71,-63,-82,-72,-87,-65,-76,-100,-79,-76,-76,-73,-100,-65,-100,-100,-100,-100,-100,-76,-100,-88,-100,-100,-100,-67,-100,-100,-78,-100,-100,-100,-100,-100,-100,-100,-76,-82,-100,-100,-100,-100,-100,-100,-100,-68,-67,-68,-100,-65,-65,-65,-81,-79,-83,-100,-85,-100,-83,-83,-80,-100,-86,-100,-78,-78,-100,-100,-100,-83,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-83,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,263,277,92184131718878
-74,-74,-33,-68,-75,-75,-59,-100,-100,-80,-80,-79,-100,-100,-70,-69,-71,-71,-71,-72,-63,-63,-66,-66,-80,-81,-72,-72,-72,-81,-100,-100,-88,-65,-76,-87,-76,-74,-100,-90,-80,-100,-71,-72,-62,-81,-72,-88,-65,-75,-100,-79,-78,-77,-74,-100,-65,-100,-100,-100,-100,-100,-75,-100,-88,-100,-77,-100,-65,-100,-100,-76,-100,-100,-100,-100,-100,-100,-100,-75,-82,-100,-100,-100,-100,-100,-100,-100,-68,-67,-68,-100,-65,-65,-65,-81,-79,-83,-100,-85,-100,-83,-83,-80,-100,-86,-100,-78,-78,-100,-100,-100,-83,-100,-100,-100,-100,-88,-100,-100,-100,-100,-100,-100,-100,-83,-88,-88,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,263,277,92187852736494
-74,-74,-33,-69,-74,-74,-60,-100,-100,-82,-82,-82,-100,-100,-68,-68,-70,-69,-69,-70,-100,-100,-66,-66,-80,-80,-100,-100,-72,-81,-100,-100,-88,-66,-74,-86,-74,-74,-75,-90,-82,-100,-70,-70,-63,-80,-100,-88,-66,-72,-100,-80,-76,-77,-75,-100,-66,-100,-100,-100,-100,-100,-73,-100,-89,-100,-77,-69,-66,-100,-100,-74,-100,-100,-100,-100,-100,-100,-100,-73,-100,-100,-100,-100,-100,-100,-100,-100,-72,-71,-68,-100,-66,-66,-66,-80,-80,-83,-100,-86,-100,-83,-83,-81,-100,-85,-86,-80,-80,-81,-100,-100,-100,-100,-100,-100,-100,-88,-100,-100,-100,-100,-100,-100,-100,-100,-88,-88,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,263,277,92191370568032
-83,-83,-35,-72,-77,-77,-54,-100,-100,-86,-86,-87,-100,-100,-68,-68,-70,-72,-72,-70,-65,-65,-70,-70,-83,-83,-100,-100,-70,-82,-100,-100,-100,-66,-73,-86,-72,-82,-77,-90,-86,-100,-72,-70,-63,-83,-100,-88,-66,-72,-100,-84,-84,-77,-75,-100,-66,-100,-100,-100,-100,-100,-72,-100,-89,-100,-100,-69,-70,-100,-100,-72,-100,-90,-100,-100,-100,-100,-100,-72,-100,-100,-100,-100,-100,-100,-100,-100,-68,-68,-68,-100,-66,-66,-66,-82,-80,-83,-100,-84,-100,-84,-83,-82,-100,-84,-84,-80,-80,-81,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,263,277,92195090504648
-73,-83,-31,-68,-77,-77,-58,-100,-100,-81,-81,-81,-100,-100,-68,-68,-73,-72,-72,-73,-65,-65,-66,-66,-81,-82,-73,-100,-71,-81,-100,-100,-100,-66,-78,-84,-78,-82,-77,-89,-81,-100,-72,-73,-65,-82,-100,-88,-66,-74,-100,-82,-84,-76,-78,-100,-66,-100,-100,-100,-100,-100,-73,-100,-88,-100,-100,-68,-66,-100,-100,-78,-100,-89,-100,-100,-100,-100,-100,-73,-100,-100,-100,-100,-100,-100,-100,-100,-71,-71,-69,-100,-65,-65,-65,-82,-82,-83,-100,-85,-100,-84,-83,-83,-100,-85,-85,-76,-100,-100,-100,-100,-100,-100,-100,-100,-100,-89,-100,-100,-100,-100,-100,-100,-100,-100,-100,-89,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,263,277,92198852939110
-73,-100,-31,-69,-100,-76,-59,-100,-100,-84,-83,-83,-100,-100,-68,-68,-70,-71,-71,-70,-63,-64,-66,-65,-82,-82,-73,-100,-69,-82,-100,-100,-100,-66,-72,-84,-72,-100,-100,-89,-83,-100,-71,-70,-63,-80,-100,-87,-66,-75,-90,-79,-100,-76,-78,-100,-66,-100,-100,-100,-100,-100,-75,-100,-88,-100,-100,-68,-66,-100,-100,-72,-100,-89,-100,-100,-100,-100,-100,-75,-100,-86,-100,-86,-100,-100,-100,-100,-72,-72,-69,-100,-65,-65,-65,-79,-78,-83,-100,-85,-100,-83,-84,-83,-100,-85,-85,-76,-100,-100,-100,-100,-100,-100,-100,-100,-100,-88,-100,-100,-100,-100,-100,-100,-100,-100,-100,-89,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,263,277,92202642891110
-76,-76,-34,-66,-100,-100,-61,-100,-100,-82,-83,-83,-100,-100,-68,-68,-76,-73,-73,-76,-64,-64,-71,-71,-77,-78,-73,-100,-71,-77,-100,-100,-100,-63,-69,-100,-69,-76,-100,-89,-82,-100,-73,-76,-64,-78,-100,-100,-63,-74,-100,-82,-74,-100,-78,-100,-63,-100,-100,-100,-100,-100,-74,-100,-100,-100,-100,-68,-71,-100,-100,-69,-100,-100,-100,-100,-100,-100,-100,-74,-100,-100,-100,-100,-100,-100,-100,-100,-66,-66,-65,-100,-100,-100,-67,-100,-75,-100,-100,-82,-100,-100,-100,-76,-100,-81,-81,-84,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-93,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,263,260,92249211594497
-76,-76,-31,-66,-71,-71,-61,-100,-100,-82,-82,-82,-100,-100,-68,-68,-76,-72,-72,-76,-63,-63,-72,-72,-78,-78,-74,-100,-73,-78,-100,-100,-100,-64,-69,-84,-69,-76,-71,-89,-82,-100,-72,-76,-63,-78,-100,-100,-64,-79,-100,-84,-74,-75,-74,-100,-64,-100,-100,-100,-100,-100,-74,-100,-100,-100,-100,-68,-72,-100,-100,-69,-100,-100,-100,-100,-100,-100,-100,-79,-100,-100,-100,-100,-100,-100,-100,-100,-66,-66,-66,-100,-67,-67,-67,-100,-78,-84,-100,-82,-100,-85,-85,-76,-100,-82,-82,-84,-100,-100,-100,-100,-100,-100,-100,-100,-100,-91,-93,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,263,260,92252813326036
-77,-77,-33,-67,-71,-71,-62,-100,-100,-82,-82,-82,-100,-100,-68,-68,-76,-73,-72,-76,-63,-63,-72,-72,-79,-79,-74,-100,-73,-79,-88,-100,-100,-65,-69,-84,-69,-77,-71,-89,-82,-100,-73,-76,-63,-80,-100,-100,-64,-77,-100,-81,-74,-74,-74,-87,-64,-100,-100,-100,-100,-100,-76,-100,-89,-100,-74,-68,-72,-87,-100,-70,-100,-89,-100,-100,-100,-100,-100,-77,-100,-100,-100,-100,-100,-100,-100,-100,-65,-65,-66,-100,-67,-67,-67,-75,-78,-82,-100,-82,-100,-82,-82,-100,-100,-81,-81,-100,-100,-100,-100,-100,-100,-79,-100,-79,-100,-91,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,263,260,92256461720498
-76,-76,-33,-65,-71,-71,-60,-100,-100,-83,-82,-82,-100,-100,-69,-68,-76,-74,-74,-76,-100,-100,-71,-71,-75,-76,-73,-73,-74,-76,-88,-100,-100,-64,-69,-100,-69,-77,-71,-89,-83,-100,-74,-76,-100,-75,-73,-89,-64,-79,-100,-80,-74,-74,-77,-87,-64,-100,-100,-100,-100,-100,-80,-100,-89,-100,-74,-69,-100,-87,-100,-69,-100,-89,-100,-100,-100,-100,-100,-80,-100,-100,-100,-100,-100,-100,-100,-100,-66,-66,-66,-100,-67,-67,-67,-74,-100,-85,-100,-81,-100,-84,-85,-75,-100,-80,-81,-100,-100,-100,-100,-100,-100,-78,-100,-79,-100,-91,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,263,260,92260105432421
-78,-78,-34,-66,-71,-71,-63,-100,-100,-82,-82,-82,-100,-100,-69,-69,-76,-73,-73,-76,-62,-62,-71,-72,-78,-78,-72,-72,-73,-78,-100,-100,-100,-64,-69,-100,-69,-78,-71,-88,-82,-100,-73,-76,-62,-78,-73,-89,-63,-77,-100,-81,-74,-74,-76,-88,-64,-100,-100,-100,-100,-100,-76,-100,-90,-100,-74,-69,-70,-87,-100,-69,-100,-100,-100,-100,-100,-100,-100,-76,-100,-100,-100,-83,-100,-100,-100,-100,-67,-67,-67,-100,-67,-67,-67,-74,-78,-85,-100,-82,-100,-85,-85,-78,-100,-81,-81,-100,-100,-100,-100,-100,-100,-78,-100,-79,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,263,260,92263857823114
