60:32:b1:3e:1a:b8,60:32:b1:3e:1a:b7,38:17:c3:1f:00:a2,20:a6:cd:42:0a:c3,20:a6:cd:42:0a:c1,20:a6:cd:42:0a:c0,38:17:c3:1f:00:a1,b4:5d:50:e1:96:52,b4:5d:50:e1:96:51,b4:5d:50:e1:96:53,38:17:c3:1f:14:11,20:a6:cd:42:0a:d0,38:17:c3:1f:00:b1,20:a6:cd:42:0a:d1,20:a6:cd:42:0a:d3,38:17:c3:1f:00:b2,38:17:c3:1f:14:12,b4:5d:50:e1:96:43,44:48:c1:91:d0:00,44:48:c1:91:d0:02,b4:5d:50:e1:96:41,b4:5d:50:e1:96:42,44:48:c1:91:d0:12,44:48:c1:91:d0:14,44:48:c1:91:d0:10,38:17:c3:1f:14:01,44:48:c1:91:d0:04,38:17:c3:1f:14:02,38:17:c3:1f:09:82,38:17:c3:19:45:a2,38:17:c3:19:45:a1,a8:bd:27:4c:aa:83,38:17:c3:1f:19:d2,38:17:c3:1f:19:d1,38:17:c3:1f:09:93,38:17:c3:1f:09:91,44:48:c1:91:95:b3,38:17:c3:1f:09:92,44:48:c1:91:95:b1,38:17:c3:1f:00:a0,20:a6:cd:42:0a:c2,b4:5d:50:e1:96:50,38:17:c3:1f:14:10,38:17:c3:1f:00:b0,20:a6:cd:42:0a:d2,44:48:c1:91:d0:01,b4:5d:50:e1:96:40,44:48:c1:91:d0:11,38:17:c3:1f:14:00,9c:d6:43:60:92:e0,38:17:c3:19:45:a0,38:17:c3:1f:19:d0,38:17:c3:24:47:50,38:17:c3:1f:09:90,44:48:c1:91:95:b2,44:48:c1:91:95:a3,44:48:c1:91:95:a1,44:48:c1:91:95:a2,38:17:c3:19:45:b1,38:17:c3:1f:09:83,38:17:c3:1f:09:81,38:17:c3:24:47:51,38:17:c3:24:47:52,38:17:c3:19:45:b0,a8:bd:27:4c:aa:80,a8:bd:27:4c:aa:90,38:17:c3:19:45:b2,44:48:c1:91:95:a0,a8:bd:27:4c:aa:81,a8:bd:27:4c:aa:93,38:17:c3:1f:09:80,a8:bd:27:4c:aa:82,44:48:c1:91:95:b0,44:48:c1:91:aa:22,ac:e2:d3:c4:08:e6,66:2a:2f:53:7c:99,86:0d:8e:aa:25:a4,b6:e6:2d:69:d5:58,a8:bd:27:4c:aa:92,a8:bd:27:4c:aa:91,20:a6:cd:42:0b:e3,38:17:c3:1f:19:f0,38:17:c3:1f:19:f1,38:17:c3:1f:19:f2,38:17:c3:1f:19:e2,38:17:c3:19:d7:72,38:17:c3:19:d7:71,20:a6:cd:42:0b:f3,38:17:c3:19:d7:70,20:a6:cd:42:0b:f0,20:a6:cd:42:0b:e0,20:a6:cd:42:0b:e1,20:a6:cd:42:0b:e2,38:17:c3:19:d7:61,38:17:c3:19:d7:60,20:a6:cd:42:0b:f2,20:a6:cd:42:0b:f1,38:17:c3:19:d7:62,80:8d:b7:55:25:e3,80:8d:b7:55:25:e1,80:8d:b7:55:25:e0,80:8d:b7:55:35:03,80:8d:b7:55:25:e2,80:8d:b7:55:3a:40,80:8d:b7:55:25:f0,80:8d:b7:55:35:01,80:8d:b7:55:25:f3,80:8d:b7:55:35:02,80:8d:b7:55:25:f1,80:8d:b7:55:35:00,80:8d:b7:55:25:f2,80:8d:b7:55:35:13,80:8d:b7:55:39:d1,80:8d:b7:55:39:d2,80:8d:b7:55:3a:41,80:8d:b7:55:39:d0,80:8d:b7:55:35:10,b0:be:76:f8:30:5e,80:8d:b7:55:39:c2,ea:9e:b4:53:24:54,20:a6:cd:50:24:a1,20:a6:cd:50:24:a0,80:8d:b7:55:3a:42,38:17:c3:1e:ff:10,80:8d:b7:55:3a:50,38:17:c3:19:71:90,38:17:c3:19:71:80,80:8d:b7:55:35:11,80:8d:b7:55:35:12,38:17:c3:19:71:81,38:17:c3:19:71:82,80:8d:b7:55:3a:51,80:8d:b7:55:3a:52,38:17:c3:1e:ff:02,20:a6:cd:50:24:a2,38:17:c3:1e:ff:01,38:17:c3:1e:ff:00,38:17:c3:19:71:92,38:17:c3:19:36:30,80:8d:b7:55:29:c0,80:8d:b7:55:39:c1,80:8d:b7:55:29:d2,80:8d:b7:55:29:d1,38:17:c3:19:36:21,38:17:c3:19:36:22,80:8d:b7:55:39:c0,80:8d:b7:55:29:d0,38:17:c3:19:36:20,38:17:c3:1e:ff:12,38:17:c3:1e:ff:11,80:8d:b7:55:29:c1,80:8d:b7:55:29:c2,20:a6:cd:50:24:b0,38:17:c3:1f:22:21,38:17:c3:1f:22:20,20:a6:cd:50:24:b2,20:a6:cd:50:24:b1,38:17:c3:1f:0e:10,38:17:c3:1f:22:30,38:17:c3:1f:22:22,38:17:c3:1f:0e:00,38:17:c3:1f:0e:12,38:17:c3:1f:0e:11,38:17:c3:1f:0e:01,80:8d:b7:55:4d:02,38:17:c3:1f:0e:02,38:17:c3:1f:22:32,38:17:c3:1f:22:31,x,y,timestamp
-100,-100,-78,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-84,-100,-100,-100,-100,-85,-100,-100,-85,-100,-100,-100,-100,-100,-100,-100,-46,-85,-100,-100,-100,-100,-86,-100,-100,-100,-100,-61,-61,-100,-61,-100,-100,-86,-86,-50,-50,-100,-100,-50,-73,-76,-78,-78,-76,-100,-86,-75,-86,-74,-86,-75,-86,-88,-100,-100,-100,-100,-88,-80,-100,-83,-76,-77,-100,-79,-100,-100,-100,-100,-100,-100,-100,-86,-86,-77,-76,-78,-79,-100,-100,-100,-100,-100,-78,-100,-100,-82,-77,-100,-79,-78,-100,-100,-87,-100,-100,-88,-87,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,958,657,3018230425487
-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-84,-100,-100,-100,-100,-85,-100,-100,-85,-100,-100,-100,-100,-100,-100,-100,-46,-100,-100,-100,-100,-100,-86,-100,-100,-100,-100,-61,-61,-100,-61,-100,-100,-86,-86,-49,-49,-100,-100,-49,-74,-76,-78,-79,-76,-100,-85,-74,-85,-74,-85,-74,-86,-88,-100,-100,-100,-100,-88,-100,-100,-83,-100,-100,-100,-78,-85,-100,-100,-100,-100,-100,-100,-86,-86,-77,-100,-78,-79,-100,-100,-100,-100,-100,-100,-100,-100,-82,-100,-100,-78,-78,-100,-100,-87,-100,-100,-88,-88,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,958,657,3021821111026
-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-82,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-85,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-44,-88,-100,-100,-100,-100,-100,-100,-100,-100,-100,-61,-61,-100,-61,-100,-100,-100,-100,-48,-48,-100,-100,-48,-74,-76,-77,-75,-76,-100,-85,-74,-85,-74,-84,-74,-85,-100,-100,-100,-100,-100,-88,-80,-100,-83,-76,-76,-100,-78,-86,-100,-100,-100,-100,-100,-100,-86,-86,-78,-76,-78,-78,-100,-100,-100,-100,-79,-79,-100,-100,-100,-79,-100,-77,-77,-100,-100,-86,-100,-100,-87,-87,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,958,657,3025376502795
-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-79,-100,-100,-78,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-82,-100,-100,-100,-100,-100,-100,-100,-100,-100,-80,-100,-100,-100,-78,-100,-100,-100,-100,-100,-100,-82,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-48,-88,-100,-100,-100,-100,-100,-100,-100,-100,-100,-62,-62,-100,-62,-100,-100,-100,-100,-50,-50,-100,-100,-50,-73,-75,-75,-75,-75,-100,-85,-74,-85,-75,-84,-75,-85,-86,-100,-100,-100,-100,-87,-83,-100,-83,-76,-76,-100,-78,-86,-100,-100,-100,-100,-100,-100,-87,-87,-77,-76,-77,-77,-100,-100,-100,-100,-77,-77,-100,-100,-100,-76,-100,-77,-77,-100,-100,-86,-100,-100,-88,-87,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,958,657,3028919608180
-100,-100,-79,-100,-100,-100,-79,-100,-100,-100,-100,-100,-74,-100,-100,-74,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-79,-100,-100,-100,-74,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-88,-100,-100,-100,-100,-88,-100,-100,-88,-100,-100,-100,-100,-100,-100,-100,-50,-85,-100,-100,-100,-100,-100,-100,-100,-100,-100,-58,-58,-100,-58,-100,-100,-100,-100,-56,-56,-100,-100,-56,-79,-81,-80,-100,-79,-100,-87,-100,-100,-100,-100,-100,-100,-100,-100,-100,-80,-100,-88,-79,-100,-82,-71,-71,-80,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-79,-70,-78,-79,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-81,-100,-76,-87,-100,-100,-86,-86,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,987,657,3073472651490
-100,-100,-79,-100,-100,-100,-79,-100,-100,-100,-100,-100,-71,-100,-100,-72,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-79,-100,-100,-100,-71,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-88,-100,-100,-100,-100,-88,-100,-100,-88,-100,-100,-100,-100,-100,-100,-100,-48,-85,-100,-100,-100,-100,-100,-100,-100,-100,-100,-58,-58,-100,-58,-100,-100,-100,-100,-54,-55,-100,-100,-54,-78,-81,-80,-76,-79,-79,-87,-77,-87,-77,-100,-77,-87,-100,-100,-100,-79,-100,-88,-80,-100,-82,-70,-70,-80,-81,-100,-100,-100,-100,-100,-100,-100,-100,-100,-79,-70,-78,-79,-100,-100,-100,-100,-83,-83,-100,-100,-100,-83,-100,-81,-81,-100,-76,-86,-100,-100,-86,-86,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,987,657,3077111623106
-100,-100,-78,-100,-100,-100,-78,-100,-100,-100,-100,-100,-71,-100,-100,-72,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-78,-100,-100,-100,-71,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-82,-100,-100,-100,-100,-82,-100,-100,-82,-100,-100,-100,-100,-100,-100,-100,-49,-85,-100,-100,-100,-100,-89,-100,-100,-100,-100,-59,-59,-100,-59,-100,-100,-100,-100,-56,-56,-100,-100,-56,-78,-100,-100,-76,-100,-79,-86,-76,-85,-76,-85,-76,-85,-89,-100,-100,-79,-100,-88,-80,-100,-83,-71,-71,-100,-80,-100,-100,-100,-100,-100,-100,-100,-100,-100,-77,-71,-77,-78,-100,-100,-100,-100,-83,-83,-100,-100,-100,-83,-100,-81,-80,-76,-76,-87,-100,-100,-86,-87,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,987,657,3080718528183
-100,-100,-78,-100,-100,-100,-78,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-78,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-82,-100,-100,-100,-100,-82,-100,-100,-82,-100,-100,-100,-100,-100,-100,-100,-49,-83,-100,-100,-100,-100,-89,-100,-100,-100,-100,-61,-61,-100,-61,-100,-100,-100,-100,-55,-55,-100,-100,-54,-79,-100,-79,-79,-79,-100,-87,-77,-87,-77,-87,-76,-87,-88,-100,-100,-78,-90,-88,-83,-100,-83,-71,-71,-78,-80,-100,-100,-100,-88,-88,-100,-100,-100,-100,-77,-71,-78,-78,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-82,-82,-76,-100,-86,-100,-100,-86,-87,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,987,657,3084300104952
-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-80,-100,-100,-80,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-80,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-86,-100,-100,-100,-100,-87,-100,-100,-86,-100,-100,-100,-100,-100,-100,-100,-50,-83,-100,-100,-100,-100,-100,-100,-100,-100,-100,-61,-61,-100,-61,-100,-100,-100,-100,-55,-55,-100,-100,-55,-79,-100,-79,-78,-79,-78,-88,-77,-87,-77,-87,-100,-87,-88,-100,-100,-78,-90,-88,-83,-100,-84,-71,-72,-79,-100,-100,-100,-100,-88,-88,-100,-100,-100,-100,-77,-71,-77,-78,-100,-100,-78,-100,-100,-100,-100,-100,-100,-100,-100,-80,-82,-78,-77,-85,-100,-100,-84,-84,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,987,657,3087903691260
-100,-100,-78,-100,-100,-100,-78,-100,-100,-100,-100,-100,-79,-100,-100,-79,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-78,-100,-100,-100,-79,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-86,-100,-100,-100,-100,-88,-100,-100,-86,-100,-100,-100,-100,-100,-100,-100,-53,-83,-100,-100,-100,-100,-100,-100,-100,-100,-100,-61,-61,-100,-61,-100,-100,-100,-100,-55,-55,-100,-100,-55,-75,-100,-79,-78,-80,-78,-87,-77,-87,-77,-87,-79,-87,-87,-100,-100,-78,-91,-88,-83,-100,-84,-72,-71,-79,-100,-100,-100,-100,-88,-88,-100,-100,-100,-100,-76,-71,-77,-78,-100,-100,-78,-100,-100,-100,-100,-100,-100,-100,-100,-80,-82,-78,-77,-85,-100,-100,-85,-85,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,987,657,3091310611953
-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-86,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-45,-90,-100,-100,-100,-100,-100,-100,-100,-100,-100,-65,-65,-100,-65,-100,-100,-100,-100,-54,-54,-100,-100,-54,-77,-100,-100,-81,-80,-78,-82,-100,-82,-82,-82,-100,-82,-87,-100,-100,-77,-100,-87,-100,-100,-86,-70,-70,-78,-79,-100,-100,-100,-87,-86,-100,-100,-100,-100,-100,-70,-74,-100,-100,-100,-75,-100,-100,-100,-100,-100,-100,-100,-100,-79,-79,-75,-75,-88,-100,-100,-88,-87,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,1016,657,3131598732571
-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-87,-100,-100,-86,-100,-100,-100,-100,-100,-100,-100,-45,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-66,-66,-100,-66,-100,-100,-100,-100,-53,-53,-100,-100,-53,-76,-79,-79,-81,-79,-100,-85,-83,-85,-100,-84,-82,-84,-100,-100,-100,-100,-100,-100,-100,-100,-100,-70,-70,-100,-80,-86,-100,-100,-100,-100,-100,-100,-100,-85,-75,-70,-77,-76,-100,-100,-77,-100,-100,-100,-100,-100,-100,-100,-100,-80,-80,-73,-74,-87,-100,-100,-87,-88,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,1016,657,3146009798187
-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-79,-100,-100,-79,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-79,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-87,-100,-100,-100,-100,-88,-100,-100,-88,-100,-100,-100,-100,-100,-100,-100,-54,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-67,-66,-100,-67,-100,-100,-100,-100,-52,-52,-100,-100,-52,-76,-79,-79,-81,-79,-77,-83,-82,-83,-84,-83,-84,-83,-87,-100,-100,-77,-100,-86,-100,-100,-100,-70,-70,-77,-80,-88,-100,-100,-88,-87,-100,-100,-89,-88,-77,-70,-77,-77,-100,-100,-75,-100,-78,-78,-100,-100,-100,-79,-100,-80,-80,-75,-75,-88,-100,-100,-87,-87,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,1016,657,3149362326572
-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-79,-100,-100,-79,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-79,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-87,-100,-100,-100,-100,-88,-100,-100,-88,-100,-100,-100,-100,-100,-100,-100,-44,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-65,-65,-100,-65,-100,-100,-100,-100,-52,-52,-100,-100,-52,-78,-78,-78,-82,-78,-77,-83,-82,-83,-84,-83,-81,-83,-88,-100,-100,-77,-100,-87,-100,-100,-100,-69,-69,-77,-78,-88,-100,-100,-87,-87,-100,-100,-89,-88,-78,-69,-78,-78,-100,-100,-75,-100,-81,-82,-100,-100,-100,-81,-100,-78,-78,-75,-76,-86,-100,-100,-86,-86,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,1016,657,3152902928264
-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-85,-100,-100,-86,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-85,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-85,-100,-100,-100,-100,-84,-100,-100,-84,-100,-100,-100,-100,-100,-100,-100,-42,-100,-100,-100,-100,-100,-91,-100,-100,-100,-100,-70,-70,-100,-70,-100,-100,-100,-100,-51,-52,-100,-100,-51,-79,-76,-78,-80,-77,-77,-82,-100,-81,-100,-81,-81,-82,-88,-100,-100,-76,-100,-88,-100,-100,-87,-70,-70,-77,-79,-88,-100,-100,-88,-88,-100,-100,-100,-88,-74,-70,-74,-74,-100,-100,-75,-100,-81,-80,-100,-100,-100,-81,-100,-79,-79,-75,-75,-88,-100,-100,-87,-88,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,1016,657,3156437976341
-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-85,-100,-100,-86,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-86,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-85,-100,-100,-100,-100,-86,-100,-100,-84,-100,-100,-100,-100,-100,-100,-100,-42,-100,-100,-100,-100,-100,-91,-100,-100,-100,-100,-68,-68,-100,-70,-100,-100,-100,-100,-52,-53,-100,-100,-52,-79,-76,-81,-80,-80,-77,-82,-83,-82,-100,-82,-82,-82,-87,-100,-100,-76,-100,-86,-100,-100,-85,-70,-70,-77,-79,-88,-100,-100,-86,-87,-100,-100,-100,-88,-74,-70,-78,-78,-100,-100,-78,-100,-81,-80,-100,-100,-100,-81,-100,-79,-79,-75,-75,-87,-100,-100,-87,-87,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,1016,657,3160007815880
-100,-100,-81,-100,-100,-100,-100,-100,-100,-100,-100,-100,-79,-100,-100,-78,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-79,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-49,-88,-100,-100,-100,-100,-100,-100,-100,-100,-100,-68,-68,-100,-68,-100,-100,-100,-100,-56,-56,-100,-100,-57,-75,-75,-75,-78,-75,-77,-85,-78,-84,-79,-85,-80,-84,-86,-100,-100,-100,-100,-87,-85,-100,-83,-72,-72,-100,-100,-100,-100,-100,-86,-87,-100,-100,-88,-100,-72,-72,-72,-72,-100,-100,-100,-100,-75,-76,-100,-100,-100,-75,-100,-100,-100,-100,-100,-83,-100,-100,-83,-82,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,1045,657,3188159261728
-100,-100,-81,-100,-100,-100,-100,-100,-100,-100,-100,-100,-80,-100,-100,-80,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-80,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-87,-100,-100,-100,-100,-86,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-49,-87,-100,-100,-100,-100,-100,-100,-100,-100,-100,-68,-68,-100,-68,-100,-100,-100,-100,-57,-57,-100,-100,-56,-75,-75,-75,-78,-75,-77,-85,-78,-86,-79,-85,-80,-85,-86,-100,-100,-77,-89,-87,-85,-100,-84,-72,-72,-77,-76,-100,-100,-100,-86,-86,-100,-100,-88,-88,-72,-72,-72,-72,-100,-100,-77,-100,-75,-76,-100,-100,-100,-75,-100,-75,-75,-100,-77,-84,-100,-100,-83,-83,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,1045,657,3191730185651
-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-79,-100,-100,-80,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-79,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-87,-100,-100,-100,-100,-87,-100,-100,-87,-100,-100,-100,-100,-100,-100,-100,-49,-87,-100,-100,-100,-100,-100,-100,-100,-100,-100,-68,-68,-100,-68,-100,-100,-100,-100,-57,-57,-100,-100,-57,-74,-75,-75,-80,-75,-77,-85,-100,-84,-79,-84,-100,-84,-86,-100,-100,-77,-89,-87,-100,-100,-83,-71,-72,-77,-76,-100,-100,-100,-86,-86,-100,-100,-100,-88,-72,-71,-72,-72,-100,-100,-77,-100,-75,-76,-100,-100,-100,-75,-100,-75,-75,-100,-77,-83,-100,-100,-83,-84,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,1045,657,3195201361574
-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-79,-100,-100,-80,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-79,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-88,-100,-100,-100,-100,-87,-100,-100,-87,-100,-100,-100,-100,-100,-100,-100,-49,-88,-100,-100,-100,-100,-100,-100,-100,-100,-100,-68,-68,-100,-69,-100,-100,-100,-100,-57,-57,-100,-100,-57,-76,-75,-75,-80,-75,-77,-85,-78,-86,-79,-84,-79,-85,-85,-89,-100,-77,-88,-85,-100,-100,-84,-71,-72,-77,-78,-100,-100,-100,-85,-85,-100,-100,-100,-88,-72,-71,-71,-72,-100,-100,-100,-100,-75,-76,-100,-100,-100,-75,-100,-78,-78,-100,-100,-83,-100,-100,-85,-85,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,1045,657,3198882178267
-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-81,-100,-100,-82,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-81,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-86,-100,-100,-100,-100,-86,-100,-100,-86,-100,-100,-100,-100,-100,-100,-100,-49,-88,-100,-100,-100,-100,-100,-100,-100,-100,-100,-68,-69,-100,-68,-100,-100,-100,-100,-60,-60,-100,-100,-60,-76,-75,-75,-78,-75,-100,-85,-78,-86,-100,-100,-79,-85,-84,-89,-100,-100,-88,-84,-85,-100,-84,-71,-72,-100,-78,-87,-100,-100,-85,-85,-100,-100,-87,-100,-73,-72,-71,-73,-100,-100,-77,-100,-100,-100,-100,-100,-100,-100,-100,-78,-78,-78,-78,-86,-100,-100,-85,-85,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,1045,657,3202511788267
-100,-100,-83,-100,-100,-100,-82,-100,-100,-100,-100,-100,-79,-100,-100,-80,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-83,-100,-100,-100,-80,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-85,-100,-100,-100,-100,-85,-100,-100,-85,-100,-100,-100,-100,-100,-100,-100,-46,-88,-100,-100,-100,-100,-100,-100,-100,-100,-100,-70,-70,-100,-70,-100,-100,-100,-100,-62,-62,-100,-100,-62,-73,-100,-100,-79,-100,-76,-85,-100,-85,-80,-85,-79,-85,-87,-100,-100,-76,-89,-86,-85,-100,-100,-71,-72,-76,-100,-89,-100,-100,-86,-86,-100,-100,-88,-88,-73,-72,-72,-72,-100,-100,-78,-100,-76,-100,-100,-100,-100,-100,-100,-100,-100,-78,-77,-86,-100,-100,-86,-86,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,1045,657,3205975641883
