60:32:b1:3e:1a:b8,60:32:b1:3e:1a:b7,38:17:c3:1f:00:a2,38:17:c3:1f:00:a1,b4:5d:50:e1:96:51,b4:5d:50:e1:96:41,b4:5d:50:e1:96:42,b4:5d:50:e1:96:43,b4:5d:50:e1:96:53,38:17:c3:1f:00:b1,b4:5d:50:e1:96:52,38:17:c3:1f:00:b2,20:a6:cd:42:0a:c3,44:48:c1:91:d0:04,20:a6:cd:42:0a:c1,44:48:c1:91:d0:02,44:48:c1:91:d0:00,44:48:c1:91:d0:10,44:48:c1:91:d0:14,44:48:c1:91:d0:12,38:17:c3:1f:14:11,38:17:c3:1f:14:12,38:17:c3:1f:09:83,38:17:c3:1f:09:81,38:17:c3:1f:09:82,a8:bd:27:4c:aa:83,38:17:c3:1f:19:d2,38:17:c3:1f:19:d1,44:48:c1:91:95:a3,20:a6:cd:42:13:e2,20:a6:cd:42:13:e1,44:48:c1:91:95:b3,38:17:c3:1f:09:93,b4:5d:50:e1:96:50,38:17:c3:1f:00:b0,20:a6:cd:42:0a:c2,44:48:c1:91:d0:01,44:48:c1:91:d0:11,38:17:c3:1f:14:10,38:17:c3:19:45:a0,9c:d6:43:60:92:e0,38:17:c3:1f:19:d0,38:17:c3:1f:09:90,66:2a:2f:53:7c:99,20:a6:cd:42:0a:c0,38:17:c3:1f:14:01,38:17:c3:1f:14:02,44:48:c1:91:aa:22,44:48:c1:91:95:b0,44:48:c1:91:95:b1,38:17:c3:24:47:52,a8:bd:27:4c:aa:93,a8:bd:27:4c:aa:91,38:17:c3:1f:14:00,38:17:c3:1f:09:80,44:48:c1:91:95:b2,38:17:c3:24:47:50,20:a6:cd:42:0a:d0,20:a6:cd:42:0a:d3,20:a6:cd:42:0a:d1,38:17:c3:19:45:b2,38:17:c3:19:45:b1,44:48:c1:91:95:a0,44:48:c1:91:95:a1,38:17:c3:1f:19:c2,38:17:c3:1f:19:c1,38:17:c3:1f:09:91,38:17:c3:1f:09:92,b4:5d:50:e1:96:40,20:a6:cd:42:0a:d2,38:17:c3:1f:19:c0,a8:bd:27:4c:aa:90,38:17:c3:19:45:a2,38:17:c3:19:45:a1,a8:bd:27:4c:aa:82,38:17:c3:1f:00:a0,38:17:c3:19:45:b0,44:48:c1:91:95:a2,a8:bd:27:4c:aa:92,38:17:c3:24:47:51,b6:e6:2d:69:d5:58,44:48:c1:91:aa:21,a8:bd:27:4c:aa:81,44:48:c1:91:aa:20,20:a6:cd:42:13:e0,a8:bd:27:4c:aa:80,38:17:c3:1a:cf:d2,38:17:c3:1a:cf:d1,38:17:c3:1a:cf:d0,ac:e2:d3:c4:08:e6,20:a6:cd:42:0b:e3,38:17:c3:1f:19:e1,38:17:c3:1f:19:e0,38:17:c3:1f:19:e2,80:8d:b7:55:25:e3,20:a6:cd:42:0b:e2,20:a6:cd:42:0b:f3,20:a6:cd:42:0b:f0,20:a6:cd:42:0b:e1,20:a6:cd:42:0b:e0,38:17:c3:19:d7:70,38:17:c3:19:d7:72,38:17:c3:19:d7:71,38:17:c3:19:d7:62,20:a6:cd:42:0b:f1,20:a6:cd:42:0b:f2,38:17:c3:19:d7:60,38:17:c3:19:d7:61,80:8d:b7:55:35:03,80:8d:b7:55:25:f3,80:8d:b7:55:25:f2,80:8d:b7:55:25:f0,80:8d:b7:55:25:e2,80:8d:b7:55:25:e1,80:8d:b7:55:25:e0,ea:9e:b4:53:24:54,80:8d:b7:55:3a:41,80:8d:b7:55:3a:40,80:8d:b7:55:3a:42,80:8d:b7:55:3a:52,80:8d:b7:55:3a:50,80:8d:b7:55:3a:51,80:8d:b7:55:35:00,80:8d:b7:55:35:01,80:8d:b7:55:25:f1,80:8d:b7:55:35:02,80:8d:b7:55:35:13,80:8d:b7:55:39:d0,80:8d:b7:55:35:10,80:8d:b7:55:35:11,b0:be:76:f8:30:5e,38:17:c3:19:71:90,20:a6:cd:50:24:a1,38:17:c3:1e:ff:01,80:8d:b7:55:35:12,38:17:c3:1e:ff:11,38:17:c3:1e:ff:10,20:a6:cd:50:24:a2,38:17:c3:19:71:91,80:8d:b7:55:29:d0,80:8d:b7:55:39:c1,80:8d:b7:55:39:c2,80:8d:b7:55:29:c2,38:17:c3:19:71:81,38:17:c3:19:71:82,80:8d:b7:55:29:d1,80:8d:b7:55:29:d2,38:17:c3:1e:ff:12,80:8d:b7:55:29:c1,38:17:c3:1e:ff:02,38:17:c3:1e:ff:00,38:17:c3:19:36:22,38:17:c3:19:36:21,80:8d:b7:55:39:d2,80:8d:b7:55:39:d1,80:8d:b7:55:39:c0,38:17:c3:19:36:20,20:a6:cd:50:24:a0,20:a6:cd:50:24:b0,80:8d:b7:55:29:c0,20:a6:cd:50:24:b1,38:17:c3:1f:0e:10,00:4e:35:df:06:40,00:4e:35:df:06:41,00:4e:35:df:06:42,20:a6:cd:50:24:b2,38:17:c3:1f:22:30,38:17:c3:1f:0e:12,38:17:c3:1f:0e:02,38:17:c3:1f:0e:01,38:17:c3:1f:22:20,38:17:c3:1f:22:22,38:17:c3:1f:22:21,38:17:c3:1f:22:31,38:17:c3:1f:22:32,38:17:c3:1f:0e:00,38:17:c3:1f:0e:11,x,y,timestamp
-100,-100,-75,-75,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-83,-100,-100,-100,-85,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-81,-81,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-84,-84,-100,-76,-81,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-50,-100,-100,-100,-100,-75,-100,-100,-100,-100,-100,-59,-59,-59,-52,-100,-100,-52,-52,-100,-85,-85,-85,-77,-77,-78,-84,-73,-72,-73,-100,-100,-89,-100,-100,-86,-100,-85,-88,-85,-100,-83,-100,-78,-100,-100,-80,-79,-77,-100,-79,-100,-100,-100,-100,-100,-79,-79,-80,-100,-100,-100,-100,-100,-87,-88,-100,-100,-77,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,520,719,3069533556566
-100,-100,-100,-75,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-85,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-83,-83,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-83,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-60,-100,-100,-100,-100,-76,-100,-100,-100,-100,-100,-60,-60,-60,-52,-100,-100,-53,-52,-100,-86,-87,-87,-77,-78,-78,-85,-100,-100,-100,-100,-88,-88,-100,-100,-100,-100,-85,-88,-85,-85,-100,-100,-78,-100,-86,-100,-100,-78,-100,-78,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-88,-100,-100,-100,-78,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,520,719,3080523008028
-100,-100,-74,-75,-100,-100,-100,-100,-100,-81,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-82,-100,-100,-100,-100,-85,-100,-100,-100,-84,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-83,-83,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-85,-100,-100,-74,-83,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-52,-100,-100,-100,-100,-75,-100,-100,-100,-100,-100,-61,-61,-60,-53,-100,-100,-53,-53,-100,-86,-86,-86,-75,-75,-76,-82,-73,-74,-73,-88,-88,-88,-79,-79,-86,-79,-86,-88,-86,-86,-84,-100,-79,-77,-86,-78,-80,-78,-100,-78,-100,-100,-100,-100,-100,-100,-100,-79,-100,-100,-78,-100,-100,-88,-100,-100,-100,-78,-100,-100,-100,-100,-85,-86,-86,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,520,719,3083961472336
-100,-100,-74,-74,-100,-100,-100,-100,-100,-86,-100,-85,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-86,-100,-100,-100,-100,-85,-100,-100,-100,-85,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-80,-80,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-85,-100,-100,-74,-80,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-52,-86,-100,-100,-100,-75,-100,-100,-100,-100,-100,-60,-60,-60,-53,-100,-100,-53,-53,-74,-88,-87,-88,-78,-78,-76,-82,-74,-73,-74,-87,-88,-87,-78,-79,-86,-78,-86,-88,-85,-86,-83,-100,-78,-77,-86,-80,-80,-78,-100,-82,-100,-100,-79,-100,-100,-82,-82,-80,-100,-77,-77,-100,-100,-88,-100,-100,-100,-78,-100,-100,-100,-100,-85,-86,-86,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,520,719,3087510401183
-100,-100,-72,-74,-100,-100,-100,-100,-100,-86,-100,-85,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-86,-100,-100,-100,-100,-84,-100,-100,-100,-84,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-80,-80,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-84,-84,-100,-72,-80,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-49,-86,-100,-100,-100,-74,-100,-100,-100,-100,-100,-60,-60,-60,-52,-100,-100,-52,-52,-74,-84,-85,-84,-77,-78,-77,-83,-73,-73,-73,-87,-88,-87,-78,-79,-84,-78,-85,-100,-85,-85,-85,-100,-77,-78,-85,-80,-80,-77,-100,-78,-100,-100,-79,-100,-100,-82,-82,-80,-100,-79,-78,-100,-100,-88,-88,-100,-100,-77,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,520,719,3091043338414
-100,-100,-72,-100,-100,-100,-100,-100,-100,-82,-100,-83,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-82,-100,-100,-100,-100,-84,-100,-100,-100,-83,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-84,-84,-100,-77,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-51,-88,-100,-100,-100,-74,-100,-100,-100,-100,-100,-64,-64,-64,-51,-100,-100,-51,-51,-73,-87,-86,-87,-79,-78,-79,-82,-73,-72,-73,-100,-100,-100,-77,-77,-87,-78,-87,-100,-87,-86,-85,-100,-75,-78,-87,-100,-100,-75,-100,-79,-100,-100,-100,-100,-100,-78,-79,-100,-100,-78,-78,-100,-100,-88,-88,-100,-100,-75,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,520,719,3094687120568
-100,-100,-75,-74,-100,-100,-100,-100,-100,-82,-100,-82,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-82,-100,-100,-100,-100,-100,-100,-100,-100,-88,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-85,-84,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-85,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-46,-100,-100,-100,-100,-77,-100,-100,-100,-100,-100,-57,-57,-57,-50,-100,-100,-50,-50,-77,-86,-100,-86,-73,-73,-73,-82,-72,-72,-72,-100,-90,-100,-77,-77,-100,-77,-85,-85,-85,-84,-84,-100,-72,-74,-84,-80,-80,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-80,-77,-74,-72,-100,-100,-85,-86,-100,-100,-73,-86,-77,-86,-100,-100,-100,-100,-86,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,535,719,3126517060493
-100,-100,-74,-74,-100,-100,-100,-100,-100,-82,-100,-82,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-82,-100,-100,-100,-100,-100,-100,-100,-100,-88,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-84,-85,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-74,-85,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-47,-100,-100,-100,-100,-77,-100,-100,-100,-100,-100,-57,-57,-57,-50,-100,-100,-50,-50,-77,-86,-86,-86,-73,-73,-73,-82,-73,-72,-73,-100,-90,-100,-77,-76,-85,-77,-85,-86,-85,-84,-85,-100,-73,-74,-84,-80,-79,-73,-100,-74,-83,-100,-100,-100,-100,-73,-73,-80,-77,-74,-76,-100,-100,-85,-85,-100,-100,-74,-86,-77,-86,-100,-100,-100,-100,-86,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,535,719,3130090695724
-100,-100,-74,-74,-100,-100,-100,-100,-100,-100,-100,-82,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-82,-100,-100,-100,-100,-100,-100,-100,-100,-87,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-84,-85,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-83,-100,-74,-85,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-50,-100,-100,-100,-100,-75,-100,-100,-100,-100,-100,-58,-57,-58,-50,-100,-100,-50,-50,-76,-86,-86,-86,-73,-73,-73,-83,-73,-73,-73,-100,-90,-100,-77,-77,-85,-77,-85,-86,-85,-84,-85,-100,-74,-100,-85,-79,-80,-73,-100,-74,-83,-100,-100,-100,-100,-73,-73,-79,-100,-100,-76,-100,-100,-85,-85,-100,-100,-74,-86,-77,-87,-100,-100,-100,-100,-86,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,535,719,3133580604109
-100,-100,-74,-74,-100,-100,-100,-100,-100,-83,-100,-82,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-83,-100,-100,-100,-100,-100,-100,-100,-100,-85,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-84,-83,-100,-74,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-46,-100,-100,-100,-100,-77,-100,-100,-100,-100,-100,-57,-57,-57,-50,-100,-100,-50,-50,-75,-87,-86,-86,-73,-73,-73,-83,-73,-73,-73,-100,-89,-100,-77,-77,-86,-77,-85,-100,-85,-85,-100,-100,-74,-76,-85,-79,-79,-74,-100,-74,-100,-100,-100,-100,-100,-74,-74,-79,-100,-75,-76,-100,-100,-100,-100,-100,-100,-75,-86,-77,-86,-100,-100,-100,-100,-87,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,535,719,3137171203724
-100,-100,-74,-75,-100,-100,-100,-100,-100,-83,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-83,-100,-100,-100,-100,-83,-100,-100,-100,-87,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-86,-85,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-82,-82,-100,-75,-86,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-44,-100,-100,-100,-100,-78,-100,-100,-100,-100,-100,-59,-59,-59,-48,-100,-100,-48,-48,-74,-87,-87,-88,-73,-73,-73,-81,-72,-73,-72,-100,-89,-100,-76,-77,-87,-76,-85,-100,-85,-85,-100,-100,-74,-74,-85,-79,-79,-73,-100,-76,-100,-100,-76,-100,-100,-75,-75,-79,-76,-74,-74,-100,-100,-100,-100,-100,-100,-73,-86,-76,-86,-100,-100,-100,-100,-86,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,535,719,3140738281878
-100,-100,-74,-75,-100,-100,-100,-100,-100,-83,-100,-83,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-83,-100,-100,-100,-100,-83,-100,-100,-100,-85,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-85,-86,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-82,-82,-100,-75,-86,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-43,-89,-100,-100,-100,-78,-100,-100,-100,-100,-100,-57,-57,-57,-50,-100,-100,-50,-49,-75,-87,-87,-87,-77,-76,-77,-82,-73,-73,-73,-100,-100,-100,-76,-76,-87,-76,-85,-100,-85,-85,-84,-100,-73,-74,-85,-80,-80,-73,-100,-76,-100,-83,-77,-100,-100,-75,-75,-80,-77,-74,-74,-100,-100,-100,-100,-83,-100,-73,-86,-77,-86,-100,-100,-100,-100,-86,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,535,719,3144383621340
-100,-100,-72,-72,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-85,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-83,-83,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-72,-83,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-39,-100,-100,-100,-100,-75,-100,-100,-100,-100,-100,-58,-58,-58,-53,-100,-100,-53,-53,-79,-86,-85,-86,-75,-75,-75,-82,-77,-77,-77,-88,-87,-87,-80,-80,-86,-80,-90,-88,-100,-100,-84,-100,-100,-77,-100,-100,-78,-100,-100,-79,-100,-100,-100,-100,-100,-79,-78,-78,-78,-78,-77,-100,-100,-88,-100,-100,-100,-74,-100,-79,-88,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,550,719,3185998676266
-100,-100,-72,-72,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-87,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-83,-83,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-72,-86,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-38,-100,-100,-100,-100,-76,-100,-100,-100,-100,-100,-58,-58,-58,-53,-100,-100,-53,-53,-79,-84,-84,-84,-75,-75,-75,-82,-77,-77,-77,-88,-88,-87,-80,-80,-84,-78,-88,-88,-89,-100,-84,-100,-75,-79,-100,-100,-78,-75,-100,-78,-81,-100,-100,-100,-100,-78,-78,-78,-78,-79,-79,-100,-100,-88,-100,-82,-100,-75,-100,-79,-88,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,550,719,3189562760881
-100,-100,-71,-72,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-87,-100,-100,-100,-100,-100,-100,-100,-100,-89,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-84,-85,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-72,-85,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-39,-100,-100,-100,-100,-77,-100,-100,-100,-100,-100,-57,-57,-57,-52,-100,-100,-52,-52,-78,-84,-83,-84,-76,-76,-76,-83,-77,-77,-77,-88,-88,-87,-79,-78,-84,-78,-89,-88,-89,-90,-84,-100,-74,-78,-100,-80,-81,-74,-100,-77,-81,-100,-81,-100,-100,-77,-77,-81,-81,-78,-78,-100,-100,-100,-100,-82,-100,-75,-100,-81,-100,-100,-100,-100,-100,-100,-93,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,550,719,3193092511189
-100,-100,-72,-72,-100,-100,-100,-100,-100,-100,-100,-83,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-82,-100,-100,-100,-100,-100,-100,-100,-100,-85,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-84,-86,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-71,-88,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-49,-100,-100,-100,-100,-74,-100,-100,-100,-100,-100,-58,-58,-58,-53,-100,-100,-52,-52,-79,-83,-84,-84,-76,-76,-76,-84,-76,-76,-76,-88,-88,-88,-80,-80,-83,-80,-90,-88,-91,-90,-84,-100,-76,-78,-100,-79,-79,-76,-100,-77,-83,-84,-81,-100,-100,-76,-76,-78,-81,-78,-78,-100,-100,-88,-100,-100,-100,-76,-100,-81,-100,-100,-100,-100,-100,-100,-93,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,550,719,3196682332035
-100,-100,-72,-72,-100,-100,-100,-100,-100,-100,-100,-83,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-82,-100,-100,-100,-100,-100,-100,-100,-100,-89,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-85,-85,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-72,-86,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-39,-100,-100,-100,-100,-76,-100,-100,-100,-100,-100,-57,-57,-57,-53,-100,-100,-52,-53,-78,-85,-85,-85,-76,-76,-77,-84,-76,-76,-75,-89,-88,-89,-78,-78,-85,-78,-90,-87,-88,-100,-81,-100,-77,-78,-100,-78,-78,-77,-100,-77,-83,-84,-100,-100,-100,-77,-77,-78,-100,-100,-100,-100,-100,-88,-100,-100,-100,-76,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,550,719,3200442236882
-100,-100,-72,-73,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-87,-100,-100,-100,-100,-100,-100,-100,-100,-85,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-85,-85,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-72,-86,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-39,-100,-100,-100,-100,-75,-100,-100,-100,-100,-100,-57,-57,-57,-52,-100,-100,-52,-52,-79,-84,-84,-85,-76,-76,-76,-83,-76,-76,-75,-89,-100,-89,-78,-77,-83,-78,-90,-87,-88,-100,-81,-100,-77,-100,-100,-78,-78,-77,-100,-76,-100,-100,-100,-100,-100,-76,-76,-78,-100,-100,-100,-100,-100,-100,-100,-100,-100,-77,-100,-81,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,550,719,3204043303651
-100,-100,-100,-81,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-82,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-44,-100,-100,-100,-100,-79,-100,-100,-100,-100,-100,-67,-67,-67,-55,-100,-100,-55,-55,-100,-92,-100,-100,-100,-100,-80,-100,-76,-76,-76,-100,-88,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-70,-76,-100,-80,-80,-70,-100,-76,-100,-100,-74,-100,-100,-77,-77,-80,-74,-76,-76,-100,-100,-100,-100,-100,-100,-70,-85,-74,-85,-100,-100,-100,-100,-85,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,565,719,3246132824654
-100,-100,-78,-78,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-87,-100,-100,-100,-88,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-78,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-56,-100,-100,-100,-100,-77,-100,-100,-100,-100,-100,-66,-66,-67,-57,-100,-100,-56,-56,-77,-85,-100,-85,-78,-78,-78,-84,-78,-76,-77,-100,-87,-100,-100,-100,-85,-100,-100,-100,-91,-100,-100,-100,-69,-76,-100,-79,-79,-69,-100,-75,-100,-100,-76,-100,-100,-75,-75,-78,-76,-76,-76,-100,-100,-100,-100,-100,-100,-69,-84,-74,-85,-100,-100,-100,-100,-85,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,565,719,3249521495039
-100,-100,-78,-78,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-87,-100,-100,-100,-88,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-78,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-44,-100,-100,-100,-100,-77,-100,-100,-100,-100,-100,-66,-66,-66,-54,-100,-100,-55,-54,-76,-85,-89,-89,-78,-78,-78,-84,-77,-77,-77,-100,-87,-100,-100,-100,-85,-100,-89,-100,-91,-100,-86,-100,-70,-80,-100,-81,-81,-69,-100,-74,-100,-100,-74,-100,-100,-75,-74,-81,-74,-76,-80,-100,-100,-100,-100,-100,-100,-69,-85,-74,-85,-100,-100,-100,-100,-85,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,565,719,3253114178808
