60:32:b1:3e:1a:b7,60:32:b1:3e:1a:b8,38:17:c3:1f:00:a1,38:17:c3:1f:00:a2,38:17:c3:1f:00:b2,38:17:c3:1f:00:b1,20:a6:cd:42:0a:d3,20:a6:cd:42:0a:d0,20:a6:cd:42:0a:d1,38:17:c3:1f:14:11,38:17:c3:1f:14:12,b4:5d:50:e1:96:53,b4:5d:50:e1:96:51,b4:5d:50:e1:96:52,38:17:c3:19:45:b1,38:17:c3:19:45:b2,b4:5d:50:e1:96:41,38:17:c3:1f:14:01,b4:5d:50:e1:96:42,38:17:c3:1f:14:02,b4:5d:50:e1:96:43,20:a6:cd:42:0a:c3,44:48:c1:91:d0:02,44:48:c1:91:d0:00,38:17:c3:1f:09:82,44:48:c1:91:d0:04,38:17:c3:1f:09:83,38:17:c3:1f:09:81,a8:bd:27:4c:aa:82,44:48:c1:91:95:a3,a8:bd:27:4c:aa:81,38:17:c3:1f:19:d1,38:17:c3:1f:19:d2,44:48:c1:91:d0:14,44:48:c1:91:d0:12,44:48:c1:91:95:a0,a8:bd:27:4c:aa:83,38:17:c3:1f:09:92,38:17:c3:24:47:52,38:17:c3:1f:09:91,38:17:c3:1f:09:93,44:48:c1:91:d0:10,38:17:c3:24:47:51,44:48:c1:91:95:b3,38:17:c3:1f:00:a0,38:17:c3:1f:00:b0,20:a6:cd:42:0a:d2,38:17:c3:1f:14:10,38:17:c3:19:45:b0,b4:5d:50:e1:96:50,38:17:c3:1f:14:00,b4:5d:50:e1:96:40,44:48:c1:91:d0:01,38:17:c3:1f:09:80,9c:d6:43:60:92:e0,a8:bd:27:4c:aa:80,38:17:c3:1f:19:d0,38:17:c3:1f:09:90,38:17:c3:24:47:50,44:48:c1:91:d0:11,44:48:c1:91:95:b2,20:a6:cd:42:0a:c0,20:a6:cd:42:0a:c1,44:48:c1:91:95:b0,44:48:c1:91:95:b1,20:a6:cd:42:0a:c2,66:2a:2f:53:7c:99,38:17:c3:19:45:a2,38:17:c3:19:45:a1,44:48:c1:91:aa:22,a8:bd:27:4c:aa:91,a8:bd:27:4c:aa:93,38:17:c3:19:45:a0,44:48:c1:91:aa:20,a8:bd:27:4c:aa:90,44:48:c1:91:95:a1,44:48:c1:91:aa:21,ac:e2:d3:c4:08:e6,44:48:c1:91:95:a2,a8:bd:27:4c:aa:92,20:a6:cd:42:0b:e3,38:17:c3:1f:19:e0,20:a6:cd:42:0b:f0,20:a6:cd:42:0b:f3,20:a6:cd:42:0b:e1,20:a6:cd:42:0b:e2,20:a6:cd:42:0b:e0,20:a6:cd:42:0b:f2,38:17:c3:19:d7:70,38:17:c3:19:d7:62,38:17:c3:19:d7:61,38:17:c3:19:d7:60,38:17:c3:19:d7:72,38:17:c3:19:d7:71,20:a6:cd:42:0b:f1,80:8d:b7:55:25:e3,80:8d:b7:55:25:e2,80:8d:b7:55:25:e0,80:8d:b7:55:25:e1,80:8d:b7:55:25:f0,b0:be:76:f8:30:5e,80:8d:b7:55:35:03,80:8d:b7:55:25:f3,80:8d:b7:55:35:10,80:8d:b7:55:3a:50,80:8d:b7:55:35:02,80:8d:b7:55:35:01,80:8d:b7:55:35:00,80:8d:b7:55:3a:42,80:8d:b7:55:3a:41,80:8d:b7:55:3a:40,80:8d:b7:55:25:f1,80:8d:b7:55:35:13,80:8d:b7:55:25:f2,ea:9e:b4:53:24:54,38:17:c3:19:71:91,38:17:c3:19:71:92,38:17:c3:19:71:90,80:8d:b7:55:39:d0,80:8d:b7:55:35:12,80:8d:b7:55:35:11,80:8d:b7:55:3a:52,20:a6:cd:50:24:a1,80:8d:b7:55:39:c1,20:a6:cd:50:24:a0,80:8d:b7:55:39:c0,20:a6:cd:50:24:a2,80:8d:b7:55:39:c2,80:8d:b7:55:3a:51,38:17:c3:1e:ff:01,38:17:c3:19:36:30,38:17:c3:1e:ff:10,80:8d:b7:55:29:d1,80:8d:b7:55:29:d2,38:17:c3:19:36:31,38:17:c3:19:36:32,38:17:c3:1e:ff:12,38:17:c3:1e:ff:11,80:8d:b7:55:29:d0,80:8d:b7:55:29:c0,38:17:c3:1e:ff:02,80:8d:b7:55:39:d2,80:8d:b7:55:39:d1,38:17:c3:1e:ff:00,80:8d:b7:55:29:c1,80:8d:b7:55:29:c2,20:a6:cd:50:24:b0,00:4e:35:df:06:40,00:4e:35:df:06:41,00:4e:35:df:06:42,20:a6:cd:50:24:b2,20:a6:cd:50:24:b1,38:17:c3:1f:0e:10,00:4e:35:de:e1:00,38:17:c3:1f:22:30,38:17:c3:1f:22:21,38:17:c3:1f:22:20,38:17:c3:1f:0e:01,38:17:c3:1f:0e:02,38:17:c3:1f:0e:00,38:17:c3:1f:22:22,38:17:c3:1f:22:31,38:17:c3:1f:0e:11,38:17:c3:1f:0e:12,38:17:c3:1f:22:32,x,y,timestamp
-100,-82,-64,-64,-79,-79,-100,-100,-100,-82,-82,-100,-100,-100,-71,-71,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-64,-79,-100,-82,-71,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-73,-69,-69,-100,-100,-100,-71,-100,-100,-100,-100,-55,-100,-100,-68,-100,-81,-81,-73,-74,-74,-81,-72,-62,-63,-62,-72,-72,-81,-81,-77,-77,-77,-87,-84,-100,-87,-90,-100,-100,-100,-100,-79,-80,-80,-100,-90,-100,-87,-100,-100,-90,-90,-100,-89,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,524,635,2367568132986
-100,-82,-71,-71,-75,-75,-100,-100,-100,-79,-79,-100,-100,-100,-69,-70,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-72,-75,-100,-80,-70,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-75,-67,-67,-100,-100,-100,-68,-100,-100,-100,-100,-54,-100,-100,-68,-100,-82,-82,-73,-72,-71,-82,-76,-64,-64,-64,-76,-76,-82,-80,-75,-75,-75,-87,-84,-80,-88,-90,-100,-100,-100,-100,-78,-78,-78,-88,-90,-88,-85,-100,-100,-90,-90,-100,-89,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,524,635,2371049664602
-100,-82,-71,-71,-79,-79,-100,-100,-100,-79,-86,-100,-100,-100,-69,-70,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-71,-78,-100,-86,-70,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-86,-67,-67,-100,-100,-100,-68,-100,-100,-100,-100,-55,-100,-100,-75,-100,-81,-81,-100,-72,-71,-82,-74,-64,-65,-65,-74,-74,-81,-79,-78,-77,-78,-85,-100,-81,-86,-90,-100,-80,-80,-80,-77,-77,-77,-88,-100,-86,-85,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,524,635,2374590652679
-100,-83,-72,-72,-74,-74,-100,-100,-100,-82,-82,-100,-100,-100,-71,-71,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-84,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-71,-74,-100,-82,-71,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-88,-68,-68,-100,-100,-100,-68,-100,-100,-100,-100,-55,-100,-100,-73,-100,-84,-84,-76,-100,-77,-83,-71,-65,-65,-66,-71,-71,-83,-79,-78,-78,-78,-87,-100,-81,-86,-90,-100,-80,-80,-80,-77,-77,-78,-100,-100,-87,-85,-100,-100,-89,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,524,635,2378137477526
-100,-100,-70,-70,-76,-76,-100,-100,-100,-100,-100,-100,-100,-100,-70,-70,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-70,-76,-100,-100,-70,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-73,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-60,-100,-100,-100,-100,-79,-79,-100,-100,-100,-79,-70,-66,-66,-66,-69,-70,-78,-80,-80,-81,-100,-100,-100,-100,-100,-88,-100,-100,-81,-81,-79,-78,-79,-100,-88,-100,-100,-100,-100,-100,-100,-88,-88,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,524,653,2422249688682
-100,-100,-70,-78,-75,-75,-100,-100,-100,-100,-100,-100,-100,-100,-71,-71,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-78,-75,-100,-100,-71,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-75,-70,-70,-100,-100,-100,-100,-100,-100,-100,-100,-58,-100,-100,-78,-100,-78,-78,-100,-100,-100,-79,-70,-63,-64,-63,-70,-70,-78,-80,-80,-81,-81,-100,-84,-100,-88,-86,-100,-100,-81,-81,-78,-77,-78,-100,-86,-100,-85,-100,-100,-100,-100,-88,-88,-100,-82,-84,-84,-85,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,524,653,2425620870221
-100,-100,-77,-77,-75,-75,-100,-100,-100,-100,-100,-100,-100,-100,-72,-72,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-78,-75,-100,-100,-72,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-74,-70,-71,-100,-100,-100,-71,-100,-100,-100,-100,-57,-100,-100,-78,-100,-78,-78,-100,-100,-100,-79,-70,-64,-64,-64,-70,-70,-79,-80,-80,-81,-80,-100,-83,-100,-88,-86,-100,-100,-81,-81,-78,-77,-78,-100,-87,-100,-85,-100,-100,-100,-100,-88,-88,-100,-82,-84,-84,-85,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,524,653,2429074871221
-100,-100,-77,-77,-75,-75,-100,-100,-100,-100,-100,-100,-100,-100,-72,-72,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-77,-75,-100,-100,-72,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-75,-70,-70,-100,-100,-100,-70,-100,-100,-100,-100,-57,-100,-100,-78,-100,-78,-78,-100,-100,-100,-78,-70,-64,-64,-65,-70,-70,-78,-100,-80,-100,-80,-100,-83,-100,-88,-88,-100,-83,-100,-100,-78,-78,-78,-100,-88,-100,-85,-100,-100,-100,-100,-88,-87,-100,-83,-85,-85,-85,-84,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,524,653,2432479250913
-100,-100,-77,-78,-75,-75,-100,-100,-100,-100,-100,-100,-100,-100,-71,-71,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-77,-75,-100,-100,-71,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-81,-70,-70,-100,-100,-100,-70,-100,-100,-100,-100,-63,-100,-100,-100,-100,-78,-78,-100,-100,-100,-78,-70,-64,-63,-64,-70,-70,-78,-100,-80,-100,-80,-88,-83,-100,-88,-88,-100,-82,-100,-100,-78,-78,-100,-88,-88,-100,-100,-100,-100,-100,-100,-88,-87,-100,-83,-84,-85,-85,-84,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,524,653,2435927339914
-100,-100,-78,-78,-75,-76,-100,-100,-100,-100,-100,-100,-100,-100,-71,-71,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-78,-75,-100,-100,-71,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-74,-71,-70,-100,-100,-100,-70,-100,-100,-100,-100,-58,-100,-100,-80,-100,-79,-79,-100,-100,-100,-79,-70,-64,-64,-64,-70,-70,-79,-82,-100,-100,-100,-89,-83,-100,-90,-88,-91,-82,-100,-100,-77,-78,-77,-89,-100,-100,-85,-100,-100,-100,-100,-100,-100,-100,-84,-84,-100,-85,-85,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,524,653,2439489916375
-100,-100,-70,-70,-74,-74,-100,-100,-100,-100,-100,-100,-100,-100,-71,-72,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-70,-74,-100,-100,-71,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-80,-72,-71,-100,-100,-100,-100,-100,-100,-100,-100,-63,-100,-100,-73,-100,-86,-85,-75,-75,-100,-86,-71,-65,-65,-65,-71,-71,-86,-71,-79,-79,-78,-87,-86,-100,-88,-87,-85,-100,-100,-100,-100,-80,-80,-87,-87,-88,-87,-100,-100,-88,-100,-87,-100,-86,-82,-81,-100,-81,-100,-80,-86,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,524,670,2481910593301
-100,-100,-72,-71,-74,-74,-100,-100,-100,-100,-100,-100,-100,-100,-69,-69,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-72,-75,-100,-100,-70,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-80,-72,-72,-100,-100,-100,-72,-100,-100,-100,-100,-60,-100,-100,-100,-100,-87,-87,-73,-100,-100,-100,-71,-67,-67,-67,-71,-71,-100,-79,-100,-76,-77,-100,-100,-77,-100,-86,-100,-100,-79,-79,-79,-79,-79,-100,-86,-100,-100,-100,-100,-100,-90,-86,-86,-100,-100,-80,-100,-80,-100,-81,-100,-83,-87,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,524,670,2496271689302
-100,-100,-72,-72,-75,-75,-100,-100,-100,-100,-100,-100,-100,-100,-69,-69,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-89,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-71,-74,-100,-100,-70,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-77,-72,-72,-100,-100,-100,-72,-100,-100,-100,-100,-60,-100,-100,-71,-100,-87,-86,-73,-72,-72,-100,-71,-65,-68,-67,-71,-71,-100,-79,-77,-77,-77,-90,-100,-77,-100,-86,-88,-100,-79,-79,-79,-79,-79,-100,-86,-100,-100,-100,-100,-100,-90,-86,-86,-88,-82,-80,-83,-80,-100,-81,-100,-83,-87,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,524,670,2499833845148
-100,-100,-71,-72,-75,-74,-100,-100,-100,-100,-100,-100,-100,-100,-69,-69,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-89,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-71,-75,-100,-100,-69,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-77,-72,-72,-100,-100,-100,-72,-100,-100,-100,-100,-60,-100,-100,-73,-100,-87,-86,-72,-72,-72,-100,-72,-67,-67,-67,-72,-72,-100,-79,-77,-77,-77,-90,-100,-84,-89,-86,-88,-78,-78,-78,-80,-80,-80,-100,-86,-90,-100,-100,-100,-92,-91,-86,-86,-88,-82,-80,-83,-80,-82,-81,-88,-100,-87,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,524,670,2503425746072
-100,-100,-72,-72,-75,-75,-100,-100,-100,-100,-100,-100,-100,-100,-69,-69,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-72,-75,-100,-100,-69,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-78,-72,-72,-100,-100,-100,-71,-100,-100,-100,-100,-63,-100,-100,-73,-100,-87,-87,-72,-72,-73,-100,-72,-67,-67,-67,-72,-72,-100,-79,-77,-77,-77,-89,-78,-84,-89,-86,-87,-78,-78,-78,-80,-80,-81,-100,-86,-90,-100,-100,-100,-92,-89,-86,-86,-87,-100,-79,-82,-78,-82,-80,-88,-100,-87,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,524,670,2506959524610
-100,-100,-72,-73,-75,-75,-100,-100,-100,-100,-100,-100,-100,-100,-69,-69,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-72,-75,-100,-100,-69,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-78,-72,-72,-100,-100,-100,-72,-100,-100,-100,-100,-60,-100,-100,-73,-100,-88,-87,-72,-73,-73,-100,-72,-67,-67,-67,-72,-72,-100,-79,-76,-77,-77,-89,-85,-100,-90,-85,-87,-78,-78,-78,-80,-80,-80,-100,-86,-89,-85,-100,-100,-100,-90,-86,-86,-87,-100,-79,-82,-78,-82,-79,-88,-100,-100,-89,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,524,670,2510509556303
-100,-84,-70,-70,-74,-74,-100,-100,-100,-100,-100,-100,-100,-100,-71,-70,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-70,-74,-100,-100,-70,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-73,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-58,-100,-100,-100,-100,-86,-87,-100,-75,-100,-86,-69,-57,-57,-57,-69,-69,-86,-76,-78,-77,-77,-84,-84,-100,-84,-87,-87,-100,-100,-100,-77,-78,-78,-83,-87,-84,-80,-100,-88,-88,-100,-100,-100,-100,-100,-83,-100,-100,-100,-100,-86,-100,-87,-88,-86,-86,-87,-87,-88,-88,-86,-83,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,524,687,2543553077689
-100,-84,-67,-67,-66,-66,-100,-100,-100,-100,-100,-100,-100,-100,-71,-70,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-67,-66,-100,-100,-70,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-80,-68,-100,-100,-100,-100,-100,-100,-100,-100,-100,-67,-100,-100,-73,-100,-86,-87,-100,-75,-100,-86,-76,-58,-58,-58,-76,-76,-86,-76,-78,-78,-77,-86,-84,-100,-87,-86,-87,-100,-76,-100,-77,-77,-77,-86,-84,-86,-82,-100,-88,-88,-100,-100,-100,-87,-100,-83,-100,-100,-100,-100,-87,-100,-87,-88,-87,-87,-87,-87,-88,-88,-86,-83,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,524,687,2547108457382
-100,-100,-72,-72,-69,-69,-100,-100,-100,-100,-100,-100,-100,-100,-68,-68,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-85,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-72,-69,-100,-100,-68,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-73,-69,-69,-100,-100,-100,-69,-100,-100,-100,-100,-66,-100,-100,-73,-100,-87,-86,-77,-75,-100,-87,-67,-64,-64,-64,-68,-67,-86,-74,-73,-74,-74,-85,-100,-77,-85,-89,-87,-77,-77,-77,-77,-77,-77,-85,-84,-86,-83,-100,-100,-90,-88,-100,-100,-87,-100,-100,-100,-100,-100,-100,-87,-100,-100,-89,-87,-87,-100,-100,-100,-89,-86,-100,-79,-88,-88,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,524,687,2550611981844
-100,-100,-74,-74,-63,-63,-100,-100,-100,-100,-100,-100,-100,-100,-68,-68,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-85,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-75,-63,-100,-100,-68,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-79,-69,-69,-100,-100,-100,-72,-100,-100,-100,-100,-55,-100,-100,-77,-100,-86,-86,-78,-78,-79,-86,-66,-59,-58,-59,-67,-67,-86,-74,-73,-74,-74,-89,-100,-77,-85,-90,-88,-76,-77,-77,-79,-80,-100,-85,-89,-100,-83,-100,-100,-90,-88,-100,-100,-100,-85,-84,-100,-100,-84,-100,-89,-79,-100,-86,-100,-100,-100,-100,-86,-86,-100,-100,-79,-88,-88,-80,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,524,687,2554215298844
-100,-83,-68,-69,-64,-64,-100,-100,-100,-100,-100,-100,-100,-100,-76,-75,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-69,-64,-100,-100,-76,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-80,-72,-72,-100,-100,-100,-72,-100,-100,-100,-100,-59,-100,-100,-77,-100,-82,-82,-78,-78,-79,-82,-67,-59,-59,-59,-68,-68,-82,-100,-79,-80,-100,-89,-83,-100,-100,-89,-87,-76,-100,-100,-79,-79,-80,-100,-89,-100,-87,-100,-100,-100,-100,-100,-100,-100,-85,-84,-100,-100,-84,-100,-88,-79,-100,-86,-86,-86,-100,-100,-86,-86,-86,-100,-79,-100,-100,-80,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,524,687,2557971311998
-100,-83,-68,-69,-63,-63,-100,-100,-100,-100,-100,-100,-100,-100,-72,-72,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-69,-64,-100,-100,-72,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-83,-73,-73,-100,-100,-100,-73,-100,-100,-100,-100,-60,-100,-100,-77,-100,-83,-83,-78,-78,-78,-82,-67,-58,-59,-60,-67,-67,-83,-74,-78,-78,-78,-100,-83,-76,-89,-89,-87,-77,-77,-77,-79,-79,-80,-100,-89,-100,-86,-100,-100,-100,-100,-89,-100,-100,-100,-84,-100,-100,-100,-85,-88,-100,-100,-100,-86,-86,-100,-100,-100,-100,-86,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,524,687,2561527750152
