60:32:b1:3e:1a:b8,60:32:b1:3e:1a:b7,38:17:c3:1f:00:b0,38:17:c3:1f:00:b1,38:17:c3:1f:00:b2,9c:d6:43:60:92:e0,38:17:c3:1f:00:a0,38:17:c3:1f:00:a1,b4:5d:50:e1:96:43,20:a6:cd:42:0a:d1,44:48:c1:91:d0:11,44:48:c1:91:d0:14,44:48:c1:91:d0:00,20:a6:cd:42:0a:d2,20:a6:cd:42:0a:d3,20:a6:cd:42:0a:d0,38:17:c3:1f:09:83,b4:5d:50:e1:96:41,38:17:c3:1f:09:82,b4:5d:50:e1:96:40,b4:5d:50:e1:96:42,38:17:c3:1f:14:11,38:17:c3:1f:09:91,38:17:c3:1f:09:92,20:a6:cd:42:0a:c1,38:17:c3:1f:09:90,38:17:c3:1f:09:93,38:17:c3:1f:14:12,44:48:c1:91:95:b1,44:48:c1:91:95:b0,38:17:c3:19:45:b0,38:17:c3:1f:14:10,44:48:c1:91:95:b2,44:48:c1:91:95:b3,38:17:c3:1f:19:d2,a8:bd:27:4c:aa:92,38:17:c3:1f:19:d0,38:17:c3:1f:19:d1,a8:bd:27:4c:aa:90,38:17:c3:24:47:51,38:17:c3:24:47:52,a8:bd:27:4c:aa:93,a8:bd:27:4c:aa:91,38:17:c3:24:47:50,b4:5d:50:e1:96:51,b4:5d:50:e1:96:53,b4:5d:50:e1:96:50,b4:5d:50:e1:96:52,44:48:c1:91:d0:04,44:48:c1:91:d0:01,44:48:c1:91:d0:02,44:48:c1:91:d0:10,44:48:c1:91:d0:12,38:17:c3:19:45:a1,38:17:c3:19:45:a0,38:17:c3:19:45:a2,38:17:c3:1f:09:81,38:17:c3:1f:09:80,38:17:c3:1f:14:00,38:17:c3:1f:14:01,38:17:c3:1f:14:02,38:17:c3:19:45:b1,38:17:c3:19:45:b2,a8:bd:27:4c:aa:80,a8:bd:27:4c:aa:81,44:48:c1:91:aa:32,a8:bd:27:4c:aa:82,72:32:b1:3e:1a:b8,38:17:c3:1f:00:a2,20:a6:cd:42:0a:c2,20:a6:cd:42:0a:c0,72:32:b1:3e:1a:b7,20:a6:cd:42:0a:c3,44:48:c1:91:95:a1,44:48:c1:91:95:a2,44:48:c1:91:95:a0,a8:bd:27:4c:aa:83,44:48:c1:91:95:a3,ac:e2:d3:c4:08:e6,20:a6:cd:42:0b:e3,38:17:c3:1f:19:f1,38:17:c3:1f:19:f2,38:17:c3:1f:19:f0,38:17:c3:1f:19:e2,38:17:c3:1f:19:e0,38:17:c3:1f:19:e1,20:a6:cd:42:0b:f0,38:17:c3:19:d7:72,20:a6:cd:42:0b:f3,20:a6:cd:42:0b:f1,20:a6:cd:42:0b:f2,38:17:c3:19:d7:70,38:17:c3:19:d7:71,80:8d:b7:55:25:e3,20:a6:cd:42:0b:e0,20:a6:cd:42:0b:e2,20:a6:cd:42:0b:e1,38:17:c3:19:d7:60,38:17:c3:19:d7:62,38:17:c3:19:d7:61,38:17:c3:19:36:30,38:17:c3:19:36:32,80:8d:b7:55:25:f3,80:8d:b7:55:25:f0,80:8d:b7:55:25:f1,80:8d:b7:55:25:f2,66:2a:2f:53:7c:99,80:8d:b7:55:3a:50,80:8d:b7:55:35:13,80:8d:b7:55:35:10,80:8d:b7:55:35:03,80:8d:b7:55:3a:42,80:8d:b7:55:3a:41,80:8d:b7:55:35:02,80:8d:b7:55:35:11,80:8d:b7:55:35:12,38:17:c3:1e:ff:10,80:8d:b7:55:25:e0,80:8d:b7:55:25:e1,80:8d:b7:55:25:e2,80:8d:b7:55:3a:51,80:8d:b7:55:3a:52,38:17:c3:19:71:81,ea:9e:b4:53:24:54,38:17:c3:19:71:90,80:8d:b7:55:39:d0,80:8d:b7:55:39:d2,80:8d:b7:55:39:d1,38:17:c3:19:71:91,80:8d:b7:55:3a:40,38:17:c3:19:71:92,68:ff:7b:e4:af:39,38:17:c3:19:71:80,80:8d:b7:55:29:d1,80:8d:b7:55:29:d2,80:8d:b7:55:29:d0,38:17:c3:1e:ff:11,80:8d:b7:55:35:01,38:17:c3:1e:ff:12,b0:be:76:f8:30:5e,80:8d:b7:55:35:00,38:17:c3:1e:ff:00,20:a6:cd:50:24:b0,38:17:c3:19:36:31,38:17:c3:1e:ff:01,20:a6:cd:50:24:a2,20:a6:cd:50:24:a1,20:a6:cd:50:24:a0,80:8d:b7:55:29:c0,80:8d:b7:55:39:c2,80:8d:b7:55:29:c1,80:8d:b7:55:39:c1,80:8d:b7:55:39:c0,20:a6:cd:50:24:b1,38:17:c3:1f:22:30,20:a6:cd:50:24:b2,38:17:c3:1e:ff:02,38:17:c3:1f:22:32,00:4e:35:df:06:52,80:8d:b7:55:29:c2,38:17:c3:1f:0e:11,38:17:c3:1f:0e:10,00:4e:35:df:06:50,38:17:c3:1f:22:31,38:17:c3:1f:0e:12,38:17:c3:1f:0e:00,x,y,timestamp
-100,-68,-65,-66,-65,-84,-72,-72,-76,-100,-79,-79,-84,-100,-100,-100,-84,-80,-86,-80,-80,-81,-87,-87,-81,-87,-87,-82,-87,-87,-84,-83,-87,-86,-84,-100,-83,-84,-92,-88,-88,-89,-100,-88,-79,-79,-79,-79,-81,-83,-83,-80,-80,-88,-100,-100,-86,-87,-81,-100,-81,-85,-83,-100,-89,-100,-100,-100,-72,-81,-100,-100,-80,-100,-100,-88,-85,-85,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,221,780,837043392914
-100,-68,-69,-69,-70,-100,-74,-100,-100,-76,-79,-78,-100,-74,-75,-76,-100,-100,-86,-100,-100,-79,-87,-87,-100,-87,-86,-80,-89,-89,-85,-80,-89,-88,-85,-100,-85,-84,-100,-88,-88,-100,-100,-91,-78,-78,-78,-78,-100,-83,-83,-78,-78,-100,-100,-100,-86,-100,-81,-80,-80,-85,-85,-100,-100,-100,-100,-100,-100,-100,-100,-100,-80,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,221,780,838536142022
-70,-65,-60,-61,-61,-81,-71,-71,-79,-100,-100,-100,-84,-100,-100,-100,-100,-100,-100,-81,-80,-78,-100,-91,-100,-90,-91,-79,-90,-100,-84,-78,-89,-88,-100,-100,-91,-100,-90,-90,-89,-100,-100,-90,-80,-80,-80,-80,-78,-83,-83,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-83,-83,-89,-88,-100,-87,-100,-100,-100,-85,-100,-100,-100,-89,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,221,765,889330455779
-100,-65,-60,-62,-61,-79,-72,-72,-79,-79,-81,-82,-100,-78,-78,-78,-100,-81,-100,-81,-81,-76,-100,-100,-86,-100,-92,-77,-100,-100,-84,-77,-100,-90,-100,-100,-100,-100,-92,-91,-91,-92,-100,-90,-81,-81,-81,-82,-79,-100,-83,-82,-82,-100,-88,-88,-100,-100,-83,-100,-84,-84,-84,-100,-100,-100,-88,-100,-72,-87,-87,-64,-80,-89,-88,-87,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,221,765,890789575925
-69,-64,-61,-62,-62,-81,-73,-72,-81,-78,-84,-82,-82,-79,-78,-78,-85,-100,-92,-100,-100,-76,-100,-100,-86,-100,-100,-76,-100,-100,-84,-76,-100,-100,-100,-100,-100,-100,-94,-100,-100,-92,-100,-93,-82,-82,-82,-81,-78,-82,-82,-83,-83,-100,-100,-100,-100,-100,-82,-83,-100,-84,-83,-100,-100,-100,-88,-68,-72,-86,-86,-100,-100,-87,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,221,765,892282710240
-64,-64,-62,-63,-61,-79,-100,-100,-100,-79,-83,-82,-100,-78,-79,-78,-100,-100,-100,-100,-100,-76,-100,-100,-86,-93,-90,-76,-100,-100,-84,-76,-88,-89,-100,-100,-100,-100,-100,-90,-90,-100,-100,-91,-100,-82,-100,-81,-100,-100,-82,-83,-83,-100,-100,-88,-100,-100,-84,-83,-83,-85,-83,-88,-100,-100,-88,-100,-100,-86,-100,-64,-80,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,221,765,893761225179
-65,-64,-62,-62,-62,-79,-73,-72,-100,-77,-83,-82,-82,-79,-79,-77,-85,-100,-90,-82,-100,-76,-100,-100,-100,-91,-100,-76,-100,-100,-85,-76,-100,-100,-100,-100,-100,-100,-93,-89,-90,-92,-100,-90,-81,-81,-81,-81,-78,-82,-100,-83,-82,-88,-100,-88,-91,-100,-84,-83,-100,-84,-84,-100,-88,-100,-100,-100,-72,-87,-100,-100,-100,-87,-87,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,221,765,895277956528
-67,-64,-63,-62,-62,-79,-72,-73,-100,-78,-82,-82,-83,-77,-78,-79,-100,-100,-100,-100,-100,-76,-100,-100,-86,-91,-91,-76,-90,-100,-84,-76,-89,-90,-100,-100,-100,-100,-93,-100,-90,-100,-100,-91,-81,-82,-81,-82,-79,-83,-82,-83,-82,-100,-100,-100,-100,-100,-100,-100,-100,-84,-84,-89,-87,-100,-88,-65,-72,-100,-100,-100,-77,-86,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,221,765,896695692711
-70,-63,-68,-68,-69,-100,-71,-71,-100,-81,-80,-80,-100,-81,-81,-82,-100,-100,-100,-100,-100,-76,-100,-90,-87,-89,-89,-76,-100,-90,-86,-76,-89,-92,-88,-100,-87,-87,-92,-85,-84,-100,-100,-87,-81,-81,-82,-81,-100,-100,-100,-80,-80,-100,-100,-100,-100,-100,-100,-100,-100,-86,-86,-89,-89,-100,-89,-100,-71,-87,-87,-100,-81,-100,-100,-100,-84,-87,-88,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,221,750,956960949704
-100,-63,-69,-68,-68,-100,-73,-74,-100,-81,-80,-80,-83,-81,-82,-82,-100,-100,-100,-100,-100,-76,-100,-100,-87,-100,-90,-76,-90,-91,-85,-76,-91,-90,-87,-100,-86,-88,-91,-84,-85,-90,-100,-86,-82,-82,-82,-83,-100,-100,-100,-80,-80,-90,-100,-100,-100,-100,-100,-100,-100,-84,-85,-100,-90,-100,-89,-100,-74,-88,-100,-100,-83,-100,-100,-100,-86,-89,-87,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,221,750,958470471261
-65,-63,-68,-67,-68,-100,-73,-73,-100,-81,-100,-100,-100,-100,-100,-82,-100,-100,-100,-100,-100,-76,-100,-100,-100,-89,-90,-76,-100,-91,-86,-76,-90,-90,-88,-100,-87,-87,-93,-83,-84,-93,-100,-84,-100,-100,-100,-100,-83,-100,-83,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-85,-85,-89,-89,-100,-88,-65,-73,-100,-100,-100,-82,-100,-100,-100,-85,-100,-88,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,221,750,959959850628
-69,-63,-68,-68,-67,-100,-74,-74,-100,-81,-80,-80,-100,-82,-81,-82,-83,-100,-88,-81,-100,-75,-100,-90,-100,-90,-89,-74,-100,-100,-85,-75,-100,-100,-88,-100,-87,-87,-100,-88,-89,-91,-100,-88,-83,-82,-82,-82,-100,-100,-100,-81,-79,-88,-89,-89,-100,-100,-77,-77,-77,-84,-85,-100,-100,-100,-90,-100,-73,-88,-100,-100,-82,-100,-92,-100,-83,-100,-90,-89,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,221,750,961408918637
-100,-63,-67,-67,-67,-100,-100,-100,-82,-81,-79,-79,-83,-83,-82,-82,-85,-100,-88,-100,-100,-77,-100,-100,-88,-100,-89,-77,-100,-100,-85,-76,-100,-89,-86,-100,-88,-86,-91,-85,-84,-100,-100,-85,-82,-82,-82,-82,-83,-82,-83,-79,-79,-100,-100,-100,-88,-90,-77,-77,-100,-85,-86,-89,-88,-100,-89,-100,-100,-87,-88,-100,-100,-100,-100,-100,-84,-100,-87,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,221,750,962902192588
-67,-65,-67,-67,-67,-100,-75,-75,-100,-80,-80,-79,-100,-79,-80,-80,-100,-100,-100,-100,-100,-77,-91,-89,-100,-89,-89,-76,-90,-91,-85,-77,-90,-90,-87,-100,-87,-88,-93,-85,-86,-90,-100,-84,-80,-80,-80,-80,-100,-100,-100,-79,-80,-88,-100,-88,-100,-100,-78,-77,-100,-85,-85,-89,-87,-100,-89,-100,-75,-100,-100,-100,-84,-100,-100,-100,-86,-88,-89,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,221,750,964389979663
-69,-68,-66,-65,-65,-100,-100,-100,-81,-78,-79,-78,-100,-77,-77,-77,-100,-100,-100,-100,-100,-77,-100,-100,-100,-100,-91,-76,-100,-100,-87,-77,-100,-100,-100,-89,-100,-100,-91,-90,-100,-88,-90,-90,-80,-80,-80,-81,-100,-100,-100,-79,-79,-100,-100,-100,-100,-100,-100,-100,-100,-87,-86,-100,-100,-100,-100,-100,-100,-83,-83,-100,-100,-100,-100,-100,-100,-100,-86,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,221,735,1014469768350
-100,-68,-64,-64,-65,-83,-71,-71,-79,-100,-83,-83,-100,-100,-100,-100,-100,-84,-100,-84,-84,-76,-100,-91,-100,-100,-91,-76,-100,-100,-83,-76,-100,-100,-100,-88,-100,-100,-91,-88,-89,-89,-90,-90,-80,-80,-80,-80,-77,-80,-80,-82,-83,-100,-100,-100,-100,-100,-100,-100,-100,-83,-82,-100,-100,-100,-100,-100,-71,-84,-100,-67,-100,-89,-89,-89,-100,-85,-100,-100,-89,-90,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,221,735,1015941051517
-67,-68,-63,-63,-63,-100,-70,-70,-100,-79,-80,-81,-100,-80,-80,-80,-100,-100,-100,-100,-84,-76,-89,-90,-85,-90,-90,-77,-100,-100,-83,-76,-100,-100,-100,-88,-100,-100,-88,-88,-89,-89,-100,-90,-81,-81,-81,-81,-78,-100,-80,-81,-81,-100,-100,-100,-100,-100,-100,-100,-100,-82,-83,-100,-100,-100,-90,-100,-70,-85,-100,-100,-100,-100,-100,-100,-85,-86,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,221,735,1017398817912
-100,-67,-65,-66,-65,-100,-70,-70,-100,-80,-100,-100,-81,-80,-79,-79,-86,-100,-100,-100,-100,-100,-90,-90,-84,-90,-90,-100,-100,-100,-84,-100,-100,-100,-100,-100,-89,-100,-100,-100,-100,-88,-100,-100,-81,-80,-81,-80,-78,-81,-80,-100,-100,-100,-100,-100,-100,-100,-78,-78,-78,-83,-83,-100,-91,-100,-90,-100,-70,-84,-100,-100,-82,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,221,735,1018797427531
-69,-66,-66,-64,-65,-83,-70,-70,-80,-79,-82,-82,-100,-80,-79,-80,-100,-85,-100,-100,-100,-76,-100,-100,-85,-100,-91,-76,-100,-100,-84,-75,-93,-93,-100,-90,-89,-100,-90,-100,-100,-87,-90,-89,-80,-79,-80,-81,-77,-100,-80,-82,-82,-100,-100,-100,-100,-89,-77,-77,-100,-83,-83,-100,-100,-100,-100,-100,-70,-84,-84,-100,-81,-100,-89,-100,-85,-100,-100,-100,-91,-90,-88,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,221,735,1020207398348
-70,-67,-63,-63,-64,-100,-73,-69,-79,-80,-82,-82,-100,-79,-80,-80,-100,-100,-100,-100,-100,-82,-90,-89,-85,-92,-89,-80,-100,-100,-84,-81,-100,-100,-100,-88,-89,-100,-90,-100,-100,-89,-89,-92,-80,-81,-80,-81,-77,-100,-100,-83,-83,-100,-89,-89,-100,-100,-77,-100,-100,-84,-84,-90,-91,-100,-100,-70,-69,-84,-100,-100,-100,-100,-100,-100,-84,-100,-90,-100,-87,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,221,735,1021627452032
-100,-68,-65,-63,-63,-100,-69,-70,-100,-84,-80,-81,-84,-84,-83,-84,-84,-100,-100,-100,-100,-72,-100,-90,-88,-100,-90,-72,-100,-100,-100,-71,-100,-92,-100,-89,-100,-100,-90,-90,-91,-90,-88,-90,-86,-87,-89,-87,-100,-100,-84,-81,-81,-100,-100,-100,-85,-100,-74,-74,-75,-100,-100,-88,-87,-100,-88,-100,-70,-100,-87,-100,-100,-100,-100,-100,-79,-100,-100,-100,-100,-92,-91,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,221,720,1076244468045
-75,-69,-64,-64,-64,-81,-71,-70,-100,-83,-81,-100,-100,-83,-83,-83,-86,-100,-84,-100,-100,-72,-100,-100,-90,-100,-90,-72,-100,-100,-83,-72,-100,-92,-100,-90,-100,-100,-89,-89,-89,-88,-100,-89,-87,-87,-87,-87,-100,-100,-100,-81,-81,-100,-100,-100,-85,-85,-100,-100,-100,-84,-84,-100,-87,-100,-100,-72,-71,-88,-88,-100,-100,-100,-100,-100,-100,-86,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,221,720,1077719186369
