b8:27:eb:9f:6b:77,38:17:c3:1f:0e:10,ea:9e:b4:53:24:54,38:17:c3:1f:0e:01,38:17:c3:1f:0e:00,38:17:c3:1f:0e:02,80:8d:b7:55:35:10,80:8d:b7:55:35:11,80:8d:b7:55:35:12,80:8d:b7:55:35:13,80:8d:b7:55:35:03,38:17:c3:1f:01:92,80:8d:b7:55:39:d2,38:17:c3:19:d7:70,38:17:c3:19:d7:71,80:8d:b7:55:39:d0,38:17:c3:1f:01:90,80:8d:b7:55:39:d1,38:17:c3:19:d7:72,80:8d:b7:55:35:01,80:8d:b7:55:35:02,b0:be:76:f8:30:5e,38:17:c3:1f:01:91,80:8d:b7:55:35:00,80:8d:b7:55:39:c1,80:8d:b7:55:39:c2,80:8d:b7:55:39:c0,80:8d:b7:55:25:f0,80:8d:b7:55:25:e3,80:8d:b7:55:25:f2,80:8d:b7:55:25:f1,80:8d:b7:55:25:f3,38:17:c3:1f:01:81,38:17:c3:1f:01:80,44:48:c1:a5:82:30,44:48:c1:a5:82:32,44:48:c1:a5:82:31,80:8d:b7:55:3a:50,20:a6:cd:50:24:b0,20:a6:cd:50:24:b2,80:8d:b7:55:3a:51,80:8d:b7:55:3a:52,20:a6:cd:50:24:b1,20:a6:cd:50:24:a2,20:a6:cd:50:24:a1,80:8d:b7:55:25:e1,20:a6:cd:50:24:a0,ac:e2:d3:c4:08:e6,80:8d:b7:55:3a:42,80:8d:b7:55:3a:41,38:17:c3:1e:ff:10,38:17:c3:19:d7:61,38:17:c3:19:d7:62,80:8d:b7:55:3a:40,38:17:c3:19:55:50,38:17:c3:19:55:52,38:17:c3:1e:ff:11,38:17:c3:19:55:51,60:32:b1:3e:1a:b7,38:17:c3:19:d7:60,b4:5d:50:e1:92:33,00:4e:35:df:06:52,38:17:c3:1e:ff:12,00:4e:35:df:06:51,00:4e:35:df:06:50,38:17:c3:1f:22:30,38:17:c3:1f:0e:11,38:17:c3:1f:0e:12,44:48:c1:a5:82:20,44:48:c1:a5:82:21,44:48:c1:a5:82:22,66:2a:2f:53:7c:99,38:17:c3:19:71:90,38:17:c3:1f:01:82,80:8d:b7:55:25:e2,80:8d:b7:55:25:e0,b4:5d:50:e1:96:53,38:17:c3:19:45:b0,38:17:c3:19:45:b2,38:17:c3:19:45:b1,00:4e:35:df:06:42,b4:5d:50:e1:92:30,b4:5d:50:e1:92:31,68:ff:7b:e4:af:38,60:32:b1:3e:1a:b8,00:4e:35:df:06:41,a8:bd:27:4c:bd:30,68:ff:7b:e4:af:39,00:4e:35:df:06:40,00:4e:35:de:e1:12,b4:5d:50:e1:92:23,b4:5d:50:e1:92:32,72:32:b1:3e:1a:b8,38:17:c3:1e:ff:02,38:17:c3:1f:09:83,38:17:c3:1f:22:31,20:a6:cd:42:0b:f0,20:a6:cd:42:0b:f3,b4:5d:50:e1:96:50,38:17:c3:1f:22:32,00:4e:35:de:e1:00,38:17:c3:1f:09:90,00:4e:35:de:e1:11,38:17:c3:1e:ff:01,38:17:c3:19:45:a2,20:a6:cd:42:0b:e3,b4:5d:50:e1:96:52,00:4e:35:de:e1:10,b4:5d:50:e1:96:51,38:17:c3:1e:ff:00,38:17:c3:19:45:a1,38:17:c3:19:45:a0,b4:5d:50:e1:92:20,b4:5d:50:e1:92:22,b4:5d:50:e1:92:21,00:4e:35:de:e1:02,00:4e:35:de:e1:01,38:17:c3:1f:08:50,38:17:c3:1f:08:41,38:17:c3:1f:08:42,38:17:c3:1f:08:40,a8:bd:27:4c:bd:32,a8:bd:27:4c:bd:31,38:17:c3:1f:08:51,38:17:c3:1f:08:52,72:32:b1:3e:1a:b7,00:4e:35:de:d7:53,00:4e:35:de:d7:52,00:4e:35:de:d7:50,38:17:c3:19:55:40,00:4e:35:de:d7:51,38:17:c3:19:71:92,00:4e:35:df:0e:12,38:17:c3:19:71:91,00:4e:35:de:d7:43,44:48:c1:91:95:b1,44:48:c1:91:95:b0,38:17:c3:19:55:41,a8:bd:27:4c:bd:22,a8:bd:27:4c:bd:20,a8:bd:27:4c:bd:21,38:17:c3:19:55:42,00:4e:35:df:0e:10,38:17:c3:19:36:30,00:4e:35:df:0e:11,00:4e:35:df:0e:00,38:17:c3:1f:22:21,38:17:c3:1e:fc:b0,38:17:c3:1e:fc:b1,38:17:c3:1e:fc:b2,38:17:c3:1e:fc:a1,38:17:c3:1e:fc:a2,00:4e:35:df:0e:01,38:17:c3:1e:fc:a0,64:e5:99:c3:13:3c,38:17:c3:24:58:b1,38:17:c3:24:58:b0,38:17:c3:24:58:b2,38:17:c3:24:4f:10,38:17:c3:24:4f:12,38:17:c3:1f:0f:90,38:17:c3:24:4f:11,38:17:c3:1f:0f:92,38:17:c3:1f:0f:91,38:17:c3:24:58:a2,38:17:c3:24:58:a0,38:17:c3:1b:08:b0,38:17:c3:19:71:80,38:17:c3:19:71:82,38:17:c3:19:71:81,00:4e:35:df:0e:02,00:4e:35:df:27:12,38:17:c3:1b:08:b1,38:17:c3:1b:08:b2,00:4e:35:de:d7:42,00:4e:35:de:d7:41,00:4e:35:de:d7:40,x,y,timestamp
-34,-47,-50,-56,-56,-56,-65,-65,-65,-66,-100,-71,-68,-80,-75,-78,-72,-67,-75,-71,-72,-100,-71,-72,-100,-100,-100,-73,-100,-72,-73,-72,-78,-100,-75,-80,-80,-80,-81,-81,-80,-80,-80,-100,-85,-75,-100,-80,-100,-100,-81,-82,-83,-100,-91,-89,-81,-89,-87,-82,-88,-86,-82,-86,-86,-89,-48,-48,-82,-81,-82,-100,-100,-100,-100,-76,-100,-100,-100,-100,-90,-100,-100,-93,-100,-91,-100,-100,-100,-92,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,246,711,12880471195478
-33,-47,-55,-56,-56,-56,-65,-64,-65,-65,-73,-71,-67,-79,-75,-68,-71,-67,-75,-100,-72,-74,-70,-100,-100,-100,-100,-72,-75,-72,-71,-72,-100,-100,-76,-76,-76,-80,-81,-81,-81,-80,-81,-100,-100,-100,-100,-87,-80,-81,-81,-100,-82,-81,-100,-100,-80,-100,-88,-100,-88,-87,-80,-87,-86,-89,-49,-49,-84,-83,-83,-89,-92,-78,-75,-100,-100,-100,-81,-100,-91,-100,-100,-92,-100,-90,-100,-100,-90,-91,-100,-100,-100,-90,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,246,711,12883233946951
-34,-48,-56,-60,-60,-62,-65,-65,-64,-65,-100,-72,-65,-100,-100,-66,-70,-65,-100,-70,-71,-77,-71,-71,-74,-74,-75,-78,-100,-78,-78,-78,-100,-100,-75,-76,-75,-76,-79,-79,-75,-76,-79,-85,-84,-100,-85,-84,-87,-87,-80,-83,-83,-87,-100,-100,-81,-100,-90,-83,-100,-88,-81,-87,-87,-90,-51,-51,-100,-100,-82,-88,-100,-100,-100,-100,-100,-100,-81,-100,-91,-100,-100,-100,-84,-91,-100,-100,-100,-93,-86,-100,-100,-100,-89,-90,-92,-92,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,246,693,12977531201970
-35,-47,-51,-60,-61,-60,-65,-64,-64,-65,-69,-71,-65,-75,-74,-66,-72,-65,-75,-69,-68,-78,-70,-70,-74,-75,-100,-78,-100,-78,-79,-78,-100,-100,-76,-76,-75,-75,-78,-79,-76,-75,-78,-84,-83,-79,-85,-84,-100,-85,-80,-82,-82,-100,-100,-100,-80,-100,-90,-83,-86,-89,-79,-90,-100,-90,-51,-51,-81,-80,-80,-86,-100,-100,-79,-80,-91,-81,-80,-80,-92,-86,-86,-92,-85,-91,-100,-85,-93,-93,-100,-87,-100,-100,-100,-88,-100,-100,-92,-92,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,246,693,12980179859317
-36,-49,-54,-61,-61,-61,-66,-66,-65,-66,-69,-73,-65,-74,-74,-74,-73,-63,-75,-100,-69,-79,-73,-100,-100,-75,-100,-77,-76,-77,-77,-77,-100,-100,-75,-75,-75,-74,-78,-77,-74,-73,-78,-84,-84,-100,-100,-100,-87,-87,-83,-100,-83,-86,-91,-100,-81,-100,-89,-100,-100,-88,-82,-88,-88,-90,-50,-50,-81,-81,-81,-89,-92,-100,-79,-80,-100,-100,-100,-100,-91,-100,-100,-93,-86,-91,-100,-85,-100,-92,-100,-100,-86,-100,-100,-89,-91,-89,-100,-89,-89,-94,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,246,693,12982945362821
-34,-49,-53,-59,-62,-60,-65,-65,-66,-66,-100,-70,-65,-73,-73,-65,-69,-64,-74,-100,-100,-79,-70,-100,-75,-76,-75,-76,-75,-76,-76,-76,-78,-100,-77,-77,-76,-75,-80,-79,-75,-74,-79,-83,-84,-80,-84,-82,-100,-100,-86,-83,-83,-100,-100,-100,-85,-100,-89,-83,-85,-89,-86,-88,-90,-89,-51,-51,-82,-82,-82,-88,-92,-100,-79,-80,-93,-81,-80,-81,-91,-84,-85,-100,-100,-91,-100,-100,-100,-90,-86,-100,-100,-100,-100,-89,-100,-100,-100,-100,-100,-100,-91,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,246,693,12985612603920
-34,-49,-100,-61,-60,-60,-64,-63,-63,-63,-71,-72,-65,-75,-75,-65,-73,-64,-74,-71,-70,-80,-70,-70,-100,-100,-100,-77,-100,-77,-77,-77,-100,-100,-77,-76,-77,-76,-79,-78,-75,-75,-78,-85,-85,-80,-85,-86,-87,-87,-84,-83,-83,-86,-100,-100,-83,-100,-91,-83,-100,-90,-83,-100,-88,-92,-50,-51,-81,-81,-81,-88,-100,-100,-80,-81,-100,-100,-81,-100,-91,-100,-100,-100,-100,-91,-100,-86,-100,-91,-100,-100,-100,-100,-100,-100,-89,-100,-100,-90,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,246,693,12988385995447
-34,-49,-52,-61,-61,-62,-66,-67,-66,-66,-71,-73,-65,-75,-74,-67,-72,-65,-74,-71,-71,-78,-71,-100,-74,-74,-75,-77,-76,-77,-76,-76,-100,-100,-76,-75,-76,-76,-79,-78,-75,-75,-78,-85,-86,-80,-85,-82,-88,-100,-83,-83,-84,-100,-100,-100,-82,-100,-91,-84,-85,-89,-81,-89,-100,-91,-51,-51,-81,-81,-81,-89,-92,-100,-80,-80,-93,-80,-80,-80,-100,-85,-85,-100,-100,-100,-100,-100,-100,-92,-100,-85,-100,-86,-100,-100,-100,-100,-93,-100,-100,-92,-100,-86,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,246,693,12991032482377
-34,-50,-63,-63,-63,-63,-65,-65,-66,-65,-100,-100,-69,-68,-67,-70,-100,-69,-67,-100,-100,-73,-100,-100,-100,-100,-100,-74,-100,-73,-73,-73,-100,-100,-73,-73,-73,-76,-81,-82,-76,-77,-80,-83,-83,-100,-84,-84,-83,-83,-82,-78,-78,-83,-100,-100,-83,-100,-90,-78,-89,-83,-84,-82,-83,-89,-51,-52,-79,-79,-79,-81,-100,-100,-100,-100,-100,-100,-100,-100,-87,-100,-88,-90,-100,-89,-100,-100,-88,-91,-100,-100,-100,-100,-100,-90,-100,-100,-100,-89,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,246,658,13067027356666
-33,-50,-53,-62,-62,-64,-64,-64,-63,-63,-100,-70,-71,-69,-68,-71,-70,-71,-68,-77,-77,-74,-71,-77,-76,-75,-100,-75,-100,-75,-75,-75,-77,-100,-72,-73,-73,-75,-82,-82,-76,-75,-82,-83,-83,-100,-83,-100,-85,-100,-83,-78,-78,-100,-100,-100,-83,-100,-89,-78,-88,-83,-82,-83,-84,-88,-52,-53,-78,-78,-78,-87,-100,-77,-100,-79,-100,-85,-84,-85,-88,-100,-88,-91,-100,-100,-100,-100,-100,-100,-87,-90,-84,-100,-100,-89,-100,-100,-100,-89,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,246,658,13069711878340
-33,-50,-51,-63,-63,-63,-66,-66,-66,-66,-79,-72,-70,-68,-68,-70,-72,-70,-69,-76,-76,-73,-71,-75,-75,-76,-76,-74,-100,-75,-75,-74,-77,-100,-73,-73,-73,-76,-81,-82,-76,-76,-81,-83,-83,-80,-83,-83,-83,-84,-82,-79,-100,-84,-100,-100,-81,-100,-100,-79,-89,-84,-81,-85,-83,-89,-52,-52,-78,-75,-100,-90,-92,-100,-79,-100,-92,-100,-86,-100,-100,-100,-100,-92,-86,-89,-100,-100,-100,-93,-100,-100,-85,-100,-100,-89,-100,-100,-100,-87,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,246,658,13072434746424
-33,-50,-51,-100,-100,-100,-64,-64,-64,-63,-100,-72,-71,-66,-69,-70,-75,-70,-68,-77,-77,-76,-72,-77,-73,-73,-72,-75,-78,-74,-75,-75,-100,-100,-73,-74,-74,-77,-82,-82,-76,-77,-82,-82,-83,-81,-83,-78,-84,-100,-82,-100,-100,-100,-100,-100,-83,-100,-89,-100,-88,-83,-82,-83,-84,-89,-52,-53,-80,-80,-79,-85,-100,-100,-79,-80,-100,-84,-83,-83,-100,-100,-89,-92,-100,-100,-100,-100,-100,-100,-100,-89,-84,-100,-100,-89,-100,-100,-100,-89,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,246,658,13075111622732
-34,-50,-51,-64,-64,-64,-65,-64,-65,-65,-74,-72,-70,-68,-67,-71,-72,-70,-67,-77,-76,-75,-72,-77,-74,-74,-74,-74,-100,-74,-74,-74,-77,-100,-73,-73,-73,-75,-83,-83,-75,-76,-83,-84,-84,-100,-100,-80,-100,-100,-81,-78,-78,-100,-100,-100,-82,-100,-91,-78,-100,-82,-81,-83,-82,-88,-51,-51,-100,-100,-100,-87,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-92,-100,-100,-100,-100,-100,-100,-86,-100,-100,-100,-100,-89,-100,-100,-100,-87,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,246,658,13077875977278
-34,-49,-52,-63,-63,-62,-65,-64,-64,-65,-73,-71,-100,-69,-70,-100,-71,-100,-71,-78,-77,-100,-71,-78,-75,-76,-76,-75,-100,-75,-74,-74,-75,-75,-75,-75,-75,-76,-82,-82,-76,-76,-82,-83,-83,-100,-83,-81,-100,-100,-82,-100,-78,-100,-90,-89,-82,-90,-89,-79,-90,-86,-81,-86,-85,-90,-52,-52,-79,-79,-79,-100,-100,-74,-100,-100,-100,-85,-85,-85,-90,-91,-89,-93,-100,-90,-100,-100,-91,-100,-86,-100,-83,-100,-100,-88,-100,-100,-100,-88,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,246,658,13080532408949
-32,-55,-54,-68,-67,-68,-68,-67,-67,-67,-100,-78,-68,-100,-100,-68,-78,-69,-100,-72,-72,-100,-79,-72,-100,-100,-100,-75,-77,-76,-75,-75,-100,-100,-74,-74,-73,-75,-80,-80,-75,-75,-78,-87,-88,-77,-88,-79,-80,-78,-80,-80,-80,-78,-88,-88,-81,-87,-91,-80,-89,-79,-81,-79,-79,-89,-57,-57,-81,-80,-81,-87,-92,-100,-76,-77,-91,-82,-81,-81,-90,-89,-87,-90,-100,-100,-100,-100,-100,-92,-88,-88,-100,-100,-100,-87,-100,-100,-100,-87,-100,-100,-92,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,246,640,13138503658005
-32,-53,-54,-68,-68,-69,-63,-68,-62,-63,-69,-75,-69,-75,-74,-68,-74,-68,-75,-77,-77,-78,-74,-77,-100,-100,-100,-75,-74,-74,-74,-74,-79,-100,-75,-74,-76,-79,-79,-79,-78,-78,-79,-87,-87,-100,-88,-83,-100,-100,-80,-78,-78,-100,-100,-100,-80,-100,-91,-79,-100,-78,-80,-78,-78,-87,-58,-59,-80,-100,-100,-100,-92,-100,-100,-75,-90,-100,-100,-100,-90,-100,-100,-100,-83,-89,-100,-100,-90,-92,-100,-100,-100,-100,-100,-86,-100,-93,-100,-86,-100,-92,-100,-100,-88,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,246,640,13141273821667
-32,-53,-47,-100,-66,-64,-67,-67,-67,-67,-68,-74,-67,-74,-75,-68,-76,-68,-75,-73,-73,-82,-74,-73,-100,-100,-100,-72,-57,-73,-73,-73,-78,-100,-74,-74,-74,-78,-78,-78,-78,-78,-79,-84,-100,-76,-85,-84,-100,-100,-81,-100,-100,-100,-100,-100,-82,-100,-92,-100,-89,-80,-81,-79,-79,-89,-57,-57,-79,-100,-100,-100,-94,-100,-74,-100,-100,-100,-100,-100,-89,-90,-88,-90,-100,-100,-100,-100,-100,-91,-90,-100,-85,-100,-100,-89,-100,-100,-100,-100,-100,-100,-100,-85,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,246,640,13143913878596
-34,-54,-50,-65,-65,-65,-65,-67,-66,-66,-100,-74,-71,-75,-74,-70,-74,-71,-74,-72,-100,-100,-74,-72,-76,-100,-100,-74,-100,-74,-74,-74,-100,-100,-74,-74,-73,-78,-79,-79,-78,-77,-79,-86,-86,-100,-85,-79,-100,-100,-81,-80,-80,-100,-100,-100,-82,-100,-93,-80,-88,-80,-82,-80,-80,-88,-56,-56,-84,-83,-84,-87,-92,-100,-100,-100,-91,-100,-100,-100,-90,-100,-100,-100,-100,-90,-100,-100,-100,-100,-100,-100,-100,-100,-100,-87,-100,-100,-93,-87,-100,-100,-100,-100,-88,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,246,640,13146713673667
-33,-53,-49,-100,-100,-67,-68,-68,-68,-68,-67,-76,-71,-76,-75,-70,-76,-71,-75,-73,-73,-100,-75,-73,-100,-100,-100,-75,-100,-74,-74,-74,-100,-100,-76,-76,-77,-77,-80,-80,-77,-77,-80,-100,-100,-100,-100,-100,-78,-100,-81,-81,-81,-100,-100,-100,-81,-100,-95,-81,-88,-83,-82,-84,-83,-87,-57,-58,-83,-83,-83,-88,-93,-100,-100,-100,-100,-82,-82,-82,-90,-88,-88,-89,-100,-100,-100,-100,-100,-100,-100,-88,-100,-100,-100,-88,-100,-100,-100,-88,-100,-100,-100,-100,-100,-88,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,246,640,13149132934689
-33,-58,-52,-66,-66,-100,-67,-67,-67,-67,-68,-74,-70,-75,-74,-70,-75,-71,-75,-74,-74,-100,-74,-74,-100,-100,-76,-73,-77,-73,-74,-73,-100,-100,-73,-73,-73,-77,-79,-79,-77,-77,-78,-100,-100,-76,-100,-85,-78,-100,-82,-81,-80,-100,-87,-87,-81,-87,-100,-81,-90,-82,-82,-82,-83,-88,-57,-56,-83,-83,-82,-89,-100,-100,-76,-100,-90,-80,-79,-79,-90,-89,-90,-90,-100,-100,-100,-100,-100,-100,-100,-89,-100,-87,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,246,640,13151817238915
-33,-59,-53,-67,-100,-67,-66,-66,-66,-66,-68,-77,-64,-77,-77,-64,-77,-64,-76,-72,-72,-73,-78,-72,-100,-100,-100,-77,-77,-76,-76,-75,-81,-100,-77,-78,-77,-76,-100,-100,-76,-76,-100,-100,-100,-74,-100,-87,-100,-100,-86,-76,-78,-100,-100,-100,-86,-100,-91,-77,-84,-83,-86,-84,-84,-90,-67,-67,-100,-79,-80,-88,-100,-100,-75,-100,-89,-89,-88,-89,-100,-84,-83,-92,-100,-100,-100,-100,-100,-93,-87,-84,-100,-100,-100,-100,-100,-100,-91,-100,-100,-100,-100,-100,-100,-100,-90,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,246,623,13205668310582
