60:32:b1:3e:1a:b7,38:17:c3:1f:00:b0,72:32:b1:3e:1a:b8,38:17:c3:1f:00:b1,38:17:c3:1f:00:b2,20:a6:cd:42:0a:d2,38:17:c3:1f:00:a2,b4:5d:50:e1:96:43,20:a6:cd:42:0a:d0,38:17:c3:1f:00:a0,44:48:c1:91:d0:10,44:48:c1:91:d0:11,44:48:c1:91:d0:12,44:48:c1:91:d0:14,20:a6:cd:42:0a:d1,20:a6:cd:42:0a:d3,38:17:c3:1f:00:a1,b4:5d:50:e1:96:42,b4:5d:50:e1:96:40,b4:5d:50:e1:96:41,20:a6:cd:42:0a:c3,b4:5d:50:e1:96:53,b4:5d:50:e1:96:52,b4:5d:50:e1:96:50,b4:5d:50:e1:96:51,38:17:c3:1f:19:d1,38:17:c3:1f:14:11,38:17:c3:1f:19:d0,38:17:c3:1f:14:00,38:17:c3:1f:14:02,38:17:c3:1f:14:12,38:17:c3:1f:14:01,9c:d6:43:60:92:e0,38:17:c3:1f:19:d2,38:17:c3:1f:14:10,20:a6:cd:42:0a:c1,20:a6:cd:42:0a:c2,20:a6:cd:42:0a:c0,38:17:c3:19:45:a1,38:17:c3:19:45:b0,44:48:c1:91:95:b0,44:48:c1:91:95:b1,44:48:c1:91:95:b2,44:48:c1:91:95:b3,38:17:c3:19:45:b1,38:17:c3:19:45:b2,38:17:c3:1f:09:90,38:17:c3:1f:09:91,38:17:c3:1f:09:92,38:17:c3:1f:09:93,44:48:c1:91:95:a2,38:17:c3:1f:09:80,a8:bd:27:4c:aa:93,a8:bd:27:4c:aa:91,38:17:c3:1f:09:81,38:17:c3:24:47:52,44:48:c1:91:95:a1,a8:bd:27:4c:aa:92,a8:bd:27:4c:aa:90,38:17:c3:24:47:50,38:17:c3:24:47:51,ac:e2:d3:c4:08:e6,b6:e6:2d:69:d5:58,60:32:b1:3e:1a:b8,44:48:c1:91:d0:04,44:48:c1:91:d0:00,44:48:c1:91:d0:02,44:48:c1:91:d0:01,44:48:c1:91:95:a3,38:17:c3:1f:09:82,80:8d:b7:55:25:e3,38:17:c3:22:61:90,a8:bd:27:4c:aa:83,38:17:c3:1f:09:83,38:17:c3:19:45:a2,a8:bd:27:4c:aa:81,38:17:c3:1f:19:c0,38:17:c3:1f:19:c1,38:17:c3:1f:19:c2,a8:bd:27:4c:aa:80,a8:bd:27:4c:aa:82,38:17:c3:1a:cf:d0,38:17:c3:22:5e:f0,66:2a:2f:53:7c:99,38:17:c3:19:45:a0,44:48:c1:91:95:a0,20:a6:cd:42:0b:e3,38:17:c3:1f:19:f0,38:17:c3:1f:19:f2,38:17:c3:1f:19:f1,38:17:c3:19:d7:70,20:a6:cd:42:0b:f0,20:a6:cd:42:0b:f3,38:17:c3:19:d7:62,20:a6:cd:42:0b:f1,38:17:c3:19:d7:72,38:17:c3:19:d7:60,38:17:c3:19:d7:61,20:a6:cd:42:0b:f2,20:a6:cd:42:0b:e0,38:17:c3:19:d7:71,20:a6:cd:42:0b:e2,20:a6:cd:42:0b:e1,38:17:c3:19:36:30,80:8d:b7:55:25:f3,80:8d:b7:55:35:03,80:8d:b7:55:25:f0,80:8d:b7:55:3a:50,80:8d:b7:55:25:f1,80:8d:b7:55:25:e1,80:8d:b7:55:25:e0,80:8d:b7:55:25:e2,80:8d:b7:55:25:f2,68:ff:7b:e4:af:39,b0:be:76:f8:30:5e,80:8d:b7:55:3a:40,80:8d:b7:55:3a:41,80:8d:b7:55:3a:42,80:8d:b7:55:35:10,80:8d:b7:55:35:13,80:8d:b7:55:3a:51,80:8d:b7:55:3a:52,38:17:c3:1e:ff:10,80:8d:b7:55:35:00,80:8d:b7:55:35:02,80:8d:b7:55:35:11,80:8d:b7:55:35:12,80:8d:b7:55:35:01,38:17:c3:19:71:90,80:8d:b7:55:29:d0,38:17:c3:19:71:92,38:17:c3:19:71:91,00:4e:35:df:06:52,80:8d:b7:55:39:d0,38:17:c3:19:36:20,38:17:c3:19:36:21,38:17:c3:19:36:22,ea:9e:b4:53:24:54,38:17:c3:19:36:32,38:17:c3:1e:ff:11,38:17:c3:1e:ff:12,20:a6:cd:50:24:b0,80:8d:b7:55:39:c0,80:8d:b7:55:39:c2,80:8d:b7:55:39:c1,80:8d:b7:55:39:d1,80:8d:b7:55:39:d2,68:ff:7b:e4:af:38,80:8d:b7:55:29:c0,80:8d:b7:55:29:c1,38:17:c3:1e:ff:01,38:17:c3:1e:ff:02,80:8d:b7:55:29:c2,38:17:c3:1e:ff:00,20:a6:cd:50:24:a2,80:8d:b7:55:29:d2,20:a6:cd:50:24:b2,80:8d:b7:55:29:d1,20:a6:cd:50:24:b1,38:17:c3:1f:0e:10,38:17:c3:1f:22:30,00:4e:35:df:06:50,20:a6:cd:50:24:a0,00:4e:35:df:06:51,20:a6:cd:50:24:a1,38:17:c3:1f:0e:01,38:17:c3:1f:22:32,38:17:c3:1f:0e:11,38:17:c3:1f:0e:12,38:17:c3:1f:22:31,38:17:c3:1f:22:20,38:17:c3:1f:22:21,38:17:c3:1f:22:22,b4:5d:50:e1:92:23,38:17:c3:1f:0e:00,38:17:c3:1f:0e:02,x,y,timestamp
-100,-73,-100,-72,-73,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-88,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-88,-100,-100,-100,-100,-88,-87,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-54,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-86,-100,-100,-100,-100,-100,-100,-57,-100,-100,-59,-100,-57,-59,-59,-100,-100,-58,-100,-100,-100,-81,-100,-82,-85,-82,-100,-100,-100,-82,-100,-100,-85,-84,-85,-90,-91,-83,-84,-100,-88,-87,-90,-90,-88,-100,-100,-100,-100,-100,-90,-100,-100,-100,-100,-100,-79,-79,-84,-100,-100,-100,-100,-100,-100,-85,-85,-80,-79,-85,-80,-77,-100,-83,-100,-83,-100,-100,-100,-78,-100,-78,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,579,719,4471962400697
-100,-73,-100,-71,-72,-100,-83,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-58,-100,-100,-100,-100,-100,-100,-100,-100,-82,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-89,-100,-100,-90,-100,-100,-100,-57,-100,-100,-60,-100,-57,-59,-59,-100,-100,-57,-100,-100,-100,-81,-87,-80,-83,-81,-100,-100,-82,-80,-100,-100,-85,-85,-84,-89,-90,-82,-82,-100,-100,-100,-90,-90,-100,-100,-100,-100,-100,-100,-90,-100,-100,-100,-100,-100,-84,-83,-83,-100,-100,-100,-100,-100,-100,-100,-84,-100,-100,-84,-100,-80,-100,-84,-100,-84,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,579,719,4474620880701
-100,-74,-100,-74,-75,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-56,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-88,-100,-100,-100,-100,-100,-100,-57,-100,-100,-60,-100,-59,-60,-59,-100,-100,-60,-100,-100,-100,-82,-100,-83,-87,-82,-100,-100,-100,-82,-100,-100,-100,-85,-85,-90,-90,-85,-84,-79,-100,-100,-90,-100,-100,-100,-76,-100,-100,-100,-88,-100,-100,-100,-87,-100,-80,-79,-84,-100,-100,-100,-90,-100,-100,-100,-100,-80,-100,-100,-100,-79,-77,-83,-77,-84,-100,-100,-100,-80,-100,-80,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,579,719,4477282426487
-100,-74,-100,-74,-72,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-52,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-89,-100,-100,-100,-100,-100,-100,-58,-100,-100,-59,-100,-58,-59,-59,-100,-100,-59,-100,-100,-100,-80,-100,-81,-88,-81,-100,-100,-100,-80,-100,-100,-85,-85,-85,-89,-89,-88,-87,-78,-100,-100,-89,-100,-100,-100,-75,-100,-100,-100,-92,-100,-100,-100,-83,-100,-79,-79,-85,-100,-100,-100,-90,-90,-100,-83,-83,-100,-100,-100,-100,-100,-76,-85,-75,-86,-100,-100,-100,-80,-100,-80,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,579,719,4479929321855
-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-44,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-93,-100,-100,-100,-100,-100,-100,-59,-100,-100,-60,-100,-57,-61,-60,-100,-100,-58,-100,-100,-100,-81,-83,-80,-86,-81,-100,-100,-100,-81,-100,-84,-100,-100,-100,-89,-89,-86,-86,-78,-100,-100,-91,-89,-100,-100,-79,-100,-100,-100,-90,-100,-100,-100,-84,-100,-78,-77,-83,-100,-100,-100,-100,-89,-100,-100,-83,-100,-80,-83,-100,-80,-78,-83,-78,-83,-100,-100,-100,-100,-100,-80,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,579,719,4482489859298
-100,-75,-100,-75,-75,-100,-83,-100,-100,-100,-100,-100,-100,-100,-100,-100,-83,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-45,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-88,-100,-100,-100,-100,-100,-100,-58,-100,-100,-59,-100,-57,-60,-60,-100,-100,-57,-100,-100,-100,-80,-100,-81,-87,-81,-80,-81,-80,-81,-100,-100,-100,-100,-100,-90,-88,-86,-86,-82,-100,-100,-89,-91,-100,-100,-78,-100,-100,-100,-88,-100,-100,-100,-85,-100,-82,-83,-84,-89,-90,-90,-100,-89,-100,-100,-100,-80,-100,-84,-100,-81,-78,-85,-78,-85,-100,-100,-100,-79,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,579,719,4485044632260
-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-51,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-88,-100,-100,-100,-100,-100,-100,-57,-100,-100,-69,-100,-57,-69,-69,-100,-100,-57,-100,-100,-100,-78,-100,-78,-81,-78,-100,-82,-100,-78,-100,-100,-100,-100,-100,-82,-82,-81,-81,-72,-87,-100,-82,-82,-87,-100,-80,-100,-100,-100,-100,-100,-100,-100,-80,-100,-71,-71,-81,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-72,-80,-81,-80,-81,-100,-100,-100,-71,-100,-71,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,594,719,4531767715925
-100,-100,-100,-100,-82,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-52,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-88,-100,-100,-100,-100,-100,-100,-57,-100,-100,-70,-100,-56,-69,-70,-100,-100,-57,-100,-100,-100,-76,-84,-77,-82,-77,-100,-100,-100,-78,-100,-87,-83,-83,-83,-82,-82,-82,-81,-73,-100,-87,-83,-82,-100,-100,-80,-100,-100,-100,-100,-100,-100,-100,-100,-100,-72,-73,-81,-100,-100,-100,-100,-86,-93,-83,-83,-78,-79,-83,-79,-71,-80,-81,-80,-81,-100,-91,-100,-72,-100,-71,-91,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,594,719,4534425498169
-100,-79,-100,-80,-80,-100,-88,-100,-100,-87,-100,-100,-100,-100,-100,-100,-87,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-49,-100,-100,-100,-100,-100,-100,-100,-100,-80,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-89,-100,-100,-100,-100,-100,-100,-58,-100,-100,-72,-100,-58,-71,-72,-100,-100,-57,-100,-100,-100,-76,-84,-74,-81,-75,-82,-100,-82,-76,-100,-86,-100,-100,-84,-82,-82,-80,-81,-100,-86,-86,-82,-82,-88,-100,-79,-100,-100,-100,-85,-100,-100,-100,-100,-100,-73,-73,-81,-100,-100,-100,-85,-85,-100,-84,-85,-77,-76,-84,-78,-72,-100,-81,-100,-81,-100,-100,-100,-72,-100,-72,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,594,719,4537074840569
-100,-81,-100,-81,-81,-100,-86,-100,-100,-87,-100,-100,-100,-100,-100,-100,-87,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-88,-100,-100,-100,-100,-87,-88,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-87,-100,-100,-100,-100,-100,-100,-59,-100,-100,-100,-100,-59,-71,-70,-100,-100,-58,-100,-100,-100,-75,-100,-75,-82,-75,-100,-100,-100,-75,-100,-88,-100,-100,-82,-83,-82,-83,-83,-73,-85,-86,-82,-82,-87,-100,-100,-100,-100,-100,-86,-100,-100,-100,-83,-100,-74,-73,-100,-100,-100,-100,-86,-86,-100,-100,-100,-79,-79,-100,-79,-71,-100,-100,-100,-100,-100,-100,-100,-70,-100,-71,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,594,719,4539747213022
-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-51,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-90,-100,-100,-100,-100,-100,-100,-57,-100,-100,-70,-100,-56,-70,-70,-100,-100,-57,-100,-100,-100,-76,-85,-76,-81,-76,-100,-100,-100,-76,-100,-100,-100,-83,-84,-82,-82,-82,-81,-73,-87,-87,-82,-81,-100,-100,-100,-100,-100,-100,-86,-100,-100,-100,-85,-100,-73,-73,-81,-100,-87,-100,-88,-87,-100,-100,-100,-79,-78,-100,-79,-72,-100,-81,-100,-80,-100,-100,-100,-100,-100,-72,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,594,719,4542304952652
-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-55,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-91,-100,-100,-100,-57,-100,-100,-70,-100,-58,-70,-70,-100,-100,-57,-100,-100,-100,-76,-100,-76,-82,-76,-100,-100,-100,-77,-100,-100,-84,-82,-82,-82,-82,-82,-82,-74,-100,-100,-82,-82,-100,-100,-81,-100,-100,-100,-86,-100,-100,-100,-88,-100,-74,-74,-81,-100,-88,-100,-85,-86,-100,-100,-100,-100,-100,-83,-100,-71,-81,-80,-80,-80,-100,-100,-100,-71,-100,-71,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,594,719,4544969363334
-100,-87,-100,-88,-88,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-49,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-89,-100,-100,-100,-100,-100,-100,-62,-100,-100,-66,-100,-63,-100,-100,-100,-100,-63,-100,-100,-100,-81,-100,-82,-80,-82,-100,-100,-100,-81,-100,-100,-83,-100,-85,-80,-80,-80,-80,-72,-81,-100,-80,-80,-100,-100,-78,-100,-100,-100,-87,-100,-100,-100,-100,-100,-72,-72,-82,-100,-100,-100,-88,-88,-94,-80,-81,-81,-100,-80,-81,-100,-77,-82,-77,-82,-100,-100,-100,-100,-100,-74,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,609,719,4591651605537
-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-54,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-87,-100,-100,-100,-100,-100,-100,-62,-100,-100,-65,-100,-62,-66,-65,-100,-100,-62,-100,-100,-100,-80,-100,-81,-83,-80,-100,-100,-100,-80,-100,-100,-85,-100,-100,-79,-79,-84,-83,-71,-100,-100,-79,-79,-81,-100,-79,-100,-100,-100,-90,-100,-100,-100,-100,-100,-71,-72,-84,-100,-100,-100,-89,-89,-100,-100,-100,-100,-100,-100,-100,-100,-79,-83,-79,-84,-100,-91,-100,-73,-100,-72,-100,-90,-100,-100,-100,-100,-100,-100,-100,-100,-100,609,719,4594202654749
-100,-100,-100,-100,-88,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-53,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-90,-100,-100,-100,-100,-100,-100,-61,-100,-100,-100,-100,-63,-65,-100,-100,-100,-62,-100,-100,-100,-80,-100,-80,-84,-79,-84,-100,-84,-80,-100,-100,-100,-85,-84,-79,-79,-83,-83,-71,-82,-81,-79,-79,-81,-100,-79,-100,-100,-100,-88,-100,-100,-100,-81,-100,-71,-71,-84,-92,-100,-91,-88,-90,-100,-100,-100,-100,-79,-100,-78,-72,-79,-83,-79,-84,-100,-90,-100,-71,-100,-72,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,609,719,4596765393286
-100,-90,-100,-89,-90,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-53,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-87,-100,-100,-100,-100,-100,-100,-62,-100,-100,-68,-100,-62,-66,-65,-100,-100,-62,-100,-100,-100,-80,-100,-81,-81,-81,-85,-100,-84,-80,-85,-100,-100,-85,-85,-80,-80,-82,-81,-72,-100,-100,-79,-79,-100,-100,-82,-100,-100,-100,-100,-100,-100,-100,-79,-100,-72,-72,-83,-100,-100,-100,-100,-100,-100,-81,-81,-81,-81,-83,-100,-72,-100,-82,-83,-82,-100,-90,-100,-72,-100,-73,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,609,719,4599429625895
-100,-89,-100,-89,-90,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-56,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-88,-100,-100,-100,-100,-100,-100,-61,-100,-100,-66,-100,-61,-65,-66,-100,-100,-62,-100,-100,-100,-80,-100,-81,-81,-80,-100,-100,-100,-80,-100,-86,-100,-100,-86,-79,-79,-81,-81,-71,-80,-81,-80,-79,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-82,-100,-72,-72,-83,-100,-100,-100,-100,-88,-100,-100,-100,-100,-80,-81,-80,-100,-100,-83,-100,-100,-100,-91,-100,-73,-100,-71,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,609,719,4602005071516
-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-52,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-93,-100,-100,-100,-100,-100,-100,-62,-100,-100,-65,-100,-62,-66,-65,-100,-100,-62,-100,-100,-100,-81,-80,-80,-80,-81,-100,-100,-100,-81,-100,-100,-100,-100,-86,-79,-80,-81,-80,-71,-100,-81,-80,-80,-100,-100,-87,-100,-100,-100,-90,-100,-100,-100,-84,-100,-71,-71,-83,-100,-100,-100,-89,-90,-93,-82,-81,-79,-79,-81,-79,-73,-78,-83,-78,-83,-100,-100,-100,-71,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,609,719,4604651440686
-100,-100,-100,-100,-100,-100,-84,-100,-100,-84,-100,-100,-100,-100,-100,-100,-83,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-53,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-65,-100,-100,-65,-100,-66,-65,-65,-100,-100,-65,-100,-100,-100,-81,-100,-80,-85,-80,-100,-100,-100,-80,-100,-100,-87,-87,-83,-85,-86,-85,-86,-72,-85,-84,-86,-86,-84,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-72,-72,-85,-100,-100,-100,-100,-100,-100,-80,-80,-73,-73,-80,-73,-77,-100,-86,-100,-86,-90,-92,-100,-100,-100,-100,-100,-100,-90,-90,-100,-100,-100,-100,-100,-100,-100,624,719,4657702435242
-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-48,-100,-100,-100,-100,-100,-100,-100,-100,-78,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-90,-100,-100,-100,-100,-100,-100,-64,-100,-100,-64,-100,-67,-64,-64,-100,-100,-66,-100,-100,-100,-82,-100,-82,-85,-81,-84,-100,-84,-81,-100,-100,-88,-88,-88,-85,-85,-85,-84,-73,-100,-100,-85,-86,-100,-100,-72,-100,-100,-93,-87,-100,-100,-100,-100,-100,-73,-74,-87,-100,-100,-100,-86,-88,-100,-79,-80,-75,-76,-100,-76,-77,-72,-100,-72,-100,-100,-92,-100,-76,-100,-77,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,624,719,4660363927746
-100,-100,-100,-100,-83,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-90,-100,-100,-100,-100,-89,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-56,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-91,-100,-100,-100,-100,-100,-100,-63,-100,-100,-64,-100,-64,-64,-64,-100,-100,-65,-100,-100,-100,-82,-82,-82,-86,-82,-100,-100,-100,-83,-100,-100,-87,-88,-100,-85,-85,-86,-87,-73,-100,-100,-84,-84,-100,-100,-100,-100,-100,-100,-86,-100,-100,-100,-100,-100,-74,-74,-88,-100,-100,-100,-86,-88,-92,-80,-81,-75,-74,-81,-75,-77,-100,-88,-100,-87,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,624,719,4663031776658
