60:32:b1:3e:1a:b7,72:32:b1:3e:1a:b8,38:17:c3:1f:00:b0,38:17:c3:1f:00:b1,38:17:c3:1f:00:b2,20:a6:cd:42:0a:d0,20:a6:cd:42:0a:d1,20:a6:cd:42:0a:d3,20:a6:cd:42:0a:d2,44:48:c1:91:d0:12,44:48:c1:91:d0:10,44:48:c1:91:d0:11,44:48:c1:91:d0:14,9c:d6:43:60:92:e0,b4:5d:50:e1:96:50,38:17:c3:1f:00:a2,b4:5d:50:e1:96:51,b4:5d:50:e1:96:52,b4:5d:50:e1:96:53,38:17:c3:1f:14:00,38:17:c3:1f:14:01,38:17:c3:1f:14:02,38:17:c3:1f:00:a1,44:48:c1:91:d0:04,38:17:c3:1f:19:d1,44:48:c1:91:95:b2,44:48:c1:91:95:b3,38:17:c3:1f:09:81,38:17:c3:1f:09:82,38:17:c3:1f:09:80,38:17:c3:1f:14:10,38:17:c3:1f:19:d0,38:17:c3:1f:19:d2,44:48:c1:91:95:b1,38:17:c3:1f:09:83,44:48:c1:91:95:b0,38:17:c3:1f:14:11,38:17:c3:1f:14:12,44:48:c1:91:d0:02,38:17:c3:19:45:b2,44:48:c1:91:d0:01,38:17:c3:19:45:b1,38:17:c3:24:47:52,38:17:c3:19:45:b0,38:17:c3:1f:09:92,38:17:c3:24:47:50,38:17:c3:24:47:51,38:17:c3:1f:09:90,38:17:c3:1f:09:91,38:17:c3:1f:09:93,a8:bd:27:4c:aa:93,66:2a:2f:53:7c:99,a8:bd:27:4c:aa:90,38:17:c3:1f:00:a0,38:17:c3:22:5e:f0,20:a6:cd:42:13:f0,20:a6:cd:42:0a:c3,b4:5d:50:e1:96:40,b4:5d:50:e1:96:41,20:a6:cd:42:0a:c2,44:48:c1:91:d0:00,44:48:c1:91:95:a3,a8:bd:27:4c:aa:83,20:a6:cd:42:0a:c1,44:48:c1:91:95:a2,44:48:c1:91:95:a1,a8:bd:27:4c:aa:91,a8:bd:27:4c:aa:92,a8:bd:27:4c:aa:80,a8:bd:27:4c:aa:81,60:32:b1:3e:1a:b8,b4:5d:50:e1:96:42,20:a6:cd:42:0a:c0,38:17:c3:22:5e:f1,38:17:c3:22:5e:f2,38:17:c3:24:56:50,a8:bd:27:4c:aa:82,b4:5d:50:e1:96:43,38:17:c3:19:45:a2,38:17:c3:19:45:a0,ac:e2:d3:c4:08:e6,38:17:c3:1a:cf:d0,38:17:c3:19:45:a1,38:17:c3:22:61:90,38:17:c3:19:d7:70,44:48:c1:91:95:a0,38:17:c3:1f:19:f0,38:17:c3:1f:19:f1,20:a6:cd:42:0b:e3,38:17:c3:22:61:91,20:a6:cd:42:0b:f3,20:a6:cd:42:0b:f0,20:a6:cd:42:0b:e0,20:a6:cd:42:0b:e2,20:a6:cd:42:0b:e1,38:17:c3:19:d7:72,20:a6:cd:42:0b:f1,20:a6:cd:42:0b:f2,38:17:c3:19:d7:60,38:17:c3:19:d7:61,38:17:c3:19:d7:71,38:17:c3:19:d7:62,80:8d:b7:55:25:e3,38:17:c3:19:36:30,38:17:c3:19:36:31,38:17:c3:19:36:32,80:8d:b7:55:25:f3,80:8d:b7:55:25:f0,80:8d:b7:55:35:03,80:8d:b7:55:35:10,80:8d:b7:55:35:13,80:8d:b7:55:3a:50,80:8d:b7:55:25:f2,80:8d:b7:55:3a:51,80:8d:b7:55:3a:52,80:8d:b7:55:25:f1,38:17:c3:1e:ff:10,b0:be:76:f8:30:5e,80:8d:b7:55:25:e1,80:8d:b7:55:25:e2,80:8d:b7:55:25:e0,80:8d:b7:55:3a:40,80:8d:b7:55:35:01,80:8d:b7:55:35:02,80:8d:b7:55:35:00,80:8d:b7:55:35:12,80:8d:b7:55:3a:41,80:8d:b7:55:3a:42,80:8d:b7:55:35:11,72:32:b1:3e:1a:b7,38:17:c3:19:71:90,68:ff:7b:e4:af:38,38:17:c3:19:71:92,38:17:c3:19:71:91,ea:9e:b4:53:24:54,80:8d:b7:55:29:d2,80:8d:b7:55:39:d1,80:8d:b7:55:29:d0,80:8d:b7:55:29:d1,80:8d:b7:55:39:d0,20:a6:cd:50:24:b0,38:17:c3:19:36:20,38:17:c3:19:36:22,38:17:c3:19:36:21,38:17:c3:19:71:81,68:ff:7b:e4:af:39,80:8d:b7:55:39:d2,80:8d:b7:55:39:c2,38:17:c3:1e:ff:12,38:17:c3:19:71:80,38:17:c3:1f:22:30,38:17:c3:19:71:82,38:17:c3:1e:ff:01,80:8d:b7:55:29:c1,38:17:c3:1e:ff:02,38:17:c3:1e:ff:11,20:a6:cd:50:24:b1,80:8d:b7:55:29:c2,80:8d:b7:55:39:c1,38:17:c3:1e:ff:00,20:a6:cd:50:24:a1,20:a6:cd:50:24:a0,20:a6:cd:50:24:a2,00:4e:35:df:06:51,00:4e:35:df:06:52,00:4e:35:df:06:50,80:8d:b7:55:29:c0,20:a6:cd:50:24:b2,80:8d:b7:55:39:c0,38:17:c3:1f:0e:10,b4:5d:50:e1:92:23,38:17:c3:1f:22:31,38:17:c3:1f:22:32,38:17:c3:1f:22:22,38:17:c3:1f:0e:11,38:17:c3:1f:0e:12,38:17:c3:1f:0e:00,38:17:c3:1f:0e:02,x,y,timestamp
-85,-100,-50,-50,-50,-100,-100,-90,-90,-100,-100,-100,-90,-100,-100,-51,-100,-100,-100,-87,-88,-88,-51,-100,-100,-100,-100,-100,-100,-100,-85,-100,-100,-100,-100,-100,-85,-85,-100,-79,-100,-79,-100,-78,-91,-100,-100,-90,-92,-91,-100,-100,-100,-51,-100,-100,-89,-100,-100,-100,-100,-100,-86,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-86,-86,-87,-87,-100,-86,-100,-100,-100,-100,-100,-82,-100,-84,-84,-86,-86,-86,-100,-84,-84,-87,-88,-100,-87,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,213,619,1398986268009
-85,-100,-50,-50,-50,-100,-91,-90,-89,-100,-100,-100,-91,-100,-100,-51,-100,-100,-100,-88,-88,-89,-51,-100,-100,-100,-100,-100,-100,-100,-85,-100,-100,-100,-100,-100,-85,-84,-100,-79,-100,-78,-100,-79,-91,-100,-100,-90,-90,-90,-100,-100,-100,-51,-100,-100,-100,-100,-100,-100,-100,-100,-86,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-90,-100,-100,-100,-84,-100,-84,-84,-85,-85,-85,-100,-84,-84,-88,-88,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,213,619,1401657983327
-85,-100,-50,-49,-49,-100,-90,-90,-90,-100,-100,-100,-92,-100,-100,-51,-100,-100,-100,-100,-89,-88,-51,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-86,-100,-100,-100,-100,-79,-100,-79,-100,-79,-91,-100,-100,-92,-91,-91,-100,-100,-100,-51,-100,-100,-100,-100,-100,-100,-100,-100,-87,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-79,-100,-100,-100,-100,-100,-100,-100,-100,-100,-85,-84,-85,-86,-86,-100,-85,-85,-87,-87,-100,-87,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,213,619,1404329255104
-84,-100,-50,-50,-49,-88,-88,-89,-89,-100,-100,-100,-91,-100,-100,-52,-100,-100,-100,-88,-87,-87,-52,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-78,-100,-79,-100,-79,-90,-100,-100,-92,-91,-90,-100,-100,-100,-52,-100,-100,-89,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-88,-88,-80,-100,-88,-100,-86,-100,-100,-100,-100,-100,-85,-85,-86,-84,-85,-86,-85,-85,-87,-88,-100,-89,-92,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,213,619,1406778726806
-87,-100,-45,-43,-43,-100,-100,-91,-89,-100,-100,-100,-91,-100,-100,-57,-100,-100,-100,-89,-100,-100,-56,-100,-100,-100,-100,-100,-100,-100,-82,-100,-100,-100,-100,-100,-82,-82,-100,-82,-100,-82,-100,-82,-89,-100,-100,-91,-90,-91,-100,-95,-100,-57,-100,-100,-100,-100,-100,-100,-100,-100,-91,-100,-100,-100,-100,-100,-100,-100,-79,-100,-100,-100,-100,-100,-100,-100,-100,-100,-90,-100,-100,-100,-100,-100,-100,-100,-100,-100,-83,-84,-90,-89,-90,-85,-84,-84,-86,-87,-86,-87,-92,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,262,619,1468330493615
-86,-100,-44,-45,-45,-100,-100,-91,-89,-100,-100,-89,-91,-100,-100,-100,-100,-100,-100,-100,-100,-100,-58,-100,-100,-100,-100,-100,-100,-100,-81,-100,-100,-100,-100,-100,-83,-82,-100,-100,-100,-100,-100,-100,-89,-100,-100,-89,-91,-90,-100,-100,-100,-58,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-79,-100,-100,-100,-100,-100,-100,-100,-80,-79,-77,-100,-81,-100,-100,-100,-100,-100,-100,-100,-84,-85,-89,-100,-100,-100,-84,-84,-100,-100,-100,-87,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,262,619,1470875965171
-88,-84,-44,-43,-43,-100,-100,-92,-92,-100,-100,-100,-90,-100,-100,-56,-100,-100,-100,-89,-90,-90,-56,-100,-100,-100,-100,-100,-100,-100,-83,-100,-100,-100,-100,-100,-83,-82,-100,-82,-100,-83,-100,-83,-90,-100,-100,-91,-100,-90,-100,-100,-100,-56,-100,-100,-100,-100,-100,-100,-100,-100,-88,-100,-100,-100,-100,-100,-100,-100,-80,-100,-100,-100,-100,-100,-100,-100,-81,-81,-90,-100,-81,-100,-100,-100,-100,-100,-100,-100,-83,-84,-100,-100,-100,-100,-84,-84,-86,-85,-100,-86,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,262,619,1473440027978
-87,-100,-44,-43,-44,-100,-100,-91,-90,-100,-100,-100,-90,-100,-100,-55,-100,-100,-100,-100,-89,-100,-56,-90,-100,-100,-100,-100,-100,-100,-83,-100,-100,-100,-100,-100,-82,-83,-100,-81,-100,-81,-100,-80,-92,-100,-100,-91,-90,-90,-100,-100,-100,-55,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-77,-100,-100,-100,-100,-100,-100,-100,-100,-100,-84,-85,-100,-100,-89,-100,-85,-85,-100,-100,-100,-100,-91,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,262,619,1475996315160
-89,-100,-44,-44,-43,-100,-100,-90,-91,-100,-100,-100,-89,-100,-100,-56,-100,-100,-100,-90,-89,-89,-57,-100,-100,-100,-100,-100,-100,-100,-83,-100,-100,-100,-100,-100,-83,-83,-100,-82,-100,-82,-100,-82,-91,-100,-100,-89,-90,-89,-100,-100,-100,-57,-100,-100,-100,-100,-100,-100,-100,-100,-87,-100,-100,-100,-100,-100,-100,-100,-78,-100,-100,-100,-100,-100,-100,-100,-79,-80,-100,-100,-100,-100,-100,-100,-100,-100,-84,-100,-85,-85,-90,-90,-89,-100,-84,-84,-87,-87,-100,-86,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,262,619,1478561445259
-88,-81,-44,-43,-43,-100,-100,-91,-91,-100,-100,-100,-90,-100,-100,-56,-100,-100,-100,-91,-91,-88,-56,-100,-100,-100,-100,-100,-100,-100,-83,-100,-100,-100,-100,-100,-83,-83,-100,-82,-100,-82,-100,-82,-91,-100,-100,-90,-92,-90,-100,-100,-100,-56,-100,-100,-100,-100,-100,-100,-100,-100,-88,-100,-100,-100,-100,-100,-100,-100,-78,-100,-100,-100,-100,-100,-100,-100,-80,-80,-100,-100,-81,-100,-100,-100,-100,-100,-85,-100,-84,-85,-90,-89,-89,-100,-85,-84,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,262,619,1481115496608
-85,-78,-46,-46,-46,-100,-100,-100,-100,-100,-100,-100,-90,-100,-100,-52,-100,-100,-100,-84,-83,-83,-52,-100,-100,-100,-100,-100,-100,-100,-88,-100,-100,-100,-100,-100,-87,-87,-100,-78,-100,-78,-100,-78,-89,-100,-100,-90,-89,-89,-100,-100,-100,-52,-100,-100,-87,-100,-100,-100,-100,-100,-85,-100,-100,-100,-100,-100,-100,-100,-77,-100,-100,-100,-100,-100,-91,-100,-100,-100,-100,-100,-100,-100,-86,-100,-100,-100,-100,-100,-87,-87,-85,-84,-85,-85,-100,-100,-88,-88,-85,-87,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,286,619,1533754961851
-88,-100,-46,-47,-47,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-52,-100,-100,-100,-83,-83,-83,-52,-100,-100,-100,-100,-100,-86,-100,-89,-100,-100,-100,-88,-100,-89,-88,-100,-76,-100,-78,-100,-76,-89,-100,-100,-91,-89,-90,-100,-100,-100,-52,-100,-100,-88,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-79,-100,-100,-100,-86,-100,-100,-100,-100,-100,-100,-100,-85,-85,-84,-86,-100,-100,-100,-100,-85,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,286,619,1536304126116
-88,-80,-47,-48,-48,-100,-100,-100,-100,-100,-100,-100,-89,-100,-100,-52,-100,-100,-100,-84,-83,-84,-52,-100,-100,-100,-100,-100,-88,-100,-90,-100,-100,-100,-100,-100,-91,-90,-100,-78,-100,-78,-100,-78,-90,-100,-100,-91,-90,-89,-100,-100,-100,-52,-100,-100,-89,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-79,-79,-76,-100,-79,-100,-83,-100,-100,-100,-100,-100,-83,-82,-86,-85,-85,-84,-82,-83,-100,-100,-85,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,286,619,1538878423768
-86,-100,-47,-45,-46,-100,-100,-100,-100,-100,-100,-100,-91,-100,-100,-53,-100,-100,-100,-87,-86,-86,-54,-100,-100,-100,-100,-88,-88,-100,-89,-100,-100,-100,-100,-100,-91,-92,-100,-78,-100,-79,-100,-78,-100,-100,-100,-90,-100,-90,-100,-100,-100,-54,-100,-100,-100,-100,-100,-100,-100,-100,-85,-100,-100,-100,-100,-100,-100,-100,-79,-100,-100,-100,-100,-100,-100,-100,-81,-81,-78,-100,-81,-100,-82,-100,-100,-100,-100,-100,-81,-81,-84,-83,-83,-82,-81,-81,-88,-89,-82,-90,-91,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,286,619,1541440670325
-87,-100,-46,-45,-45,-100,-100,-100,-100,-100,-100,-100,-91,-100,-100,-53,-100,-100,-100,-86,-87,-100,-52,-100,-100,-100,-100,-87,-88,-100,-86,-100,-100,-100,-100,-100,-86,-86,-100,-78,-100,-77,-100,-78,-88,-100,-100,-88,-89,-87,-91,-100,-91,-53,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-77,-77,-84,-100,-77,-100,-85,-100,-100,-100,-100,-100,-88,-89,-100,-100,-100,-85,-90,-89,-100,-100,-85,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,286,619,1543993053548
-87,-81,-45,-42,-42,-100,-100,-100,-100,-100,-100,-100,-91,-100,-100,-100,-100,-100,-100,-85,-85,-84,-54,-100,-100,-100,-100,-100,-86,-100,-85,-100,-100,-100,-100,-100,-84,-84,-100,-77,-100,-78,-100,-78,-89,-100,-100,-90,-89,-89,-100,-100,-100,-54,-100,-100,-100,-100,-100,-100,-100,-100,-86,-100,-100,-100,-100,-100,-100,-100,-78,-100,-100,-100,-100,-100,-100,-100,-100,-100,-77,-100,-100,-100,-82,-100,-100,-100,-100,-100,-100,-100,-87,-87,-87,-83,-100,-100,-100,-100,-82,-89,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,286,619,1546570737086
-88,-80,-43,-44,-45,-100,-100,-91,-90,-100,-100,-100,-100,-100,-100,-57,-100,-100,-100,-89,-88,-90,-57,-100,-100,-100,-100,-100,-100,-100,-87,-100,-100,-100,-88,-100,-87,-88,-100,-75,-100,-74,-100,-75,-100,-100,-100,-100,-100,-100,-100,-100,-100,-57,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-78,-100,-100,-100,-83,-100,-100,-100,-100,-100,-81,-82,-80,-80,-80,-83,-81,-82,-88,-88,-83,-88,-100,-91,-93,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,310,619,1592522356143
-89,-100,-42,-45,-44,-100,-90,-90,-89,-100,-100,-100,-100,-100,-100,-56,-100,-100,-100,-100,-100,-89,-57,-100,-100,-100,-100,-91,-100,-100,-86,-100,-100,-100,-100,-100,-87,-87,-100,-75,-100,-75,-100,-75,-100,-100,-100,-100,-100,-100,-100,-100,-100,-56,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-75,-100,-100,-100,-85,-100,-100,-100,-100,-100,-80,-80,-80,-100,-100,-85,-79,-79,-100,-86,-100,-87,-100,-93,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,310,619,1595094255045
-89,-100,-43,-45,-45,-100,-100,-90,-89,-100,-100,-100,-100,-89,-100,-57,-100,-100,-100,-90,-100,-90,-57,-100,-100,-100,-100,-100,-100,-100,-89,-100,-100,-100,-90,-100,-87,-88,-100,-77,-100,-76,-100,-77,-100,-100,-100,-100,-100,-100,-100,-100,-100,-57,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-80,-80,-76,-100,-80,-100,-84,-100,-100,-100,-100,-100,-79,-80,-80,-79,-80,-84,-79,-79,-100,-87,-83,-86,-100,-92,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,310,619,1597641842434
-88,-86,-43,-44,-44,-100,-100,-91,-89,-100,-100,-100,-100,-100,-100,-57,-100,-100,-100,-100,-87,-88,-57,-100,-100,-100,-100,-100,-100,-100,-87,-100,-100,-100,-100,-100,-87,-87,-100,-75,-100,-76,-100,-77,-100,-100,-100,-95,-100,-100,-100,-100,-100,-58,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-75,-100,-100,-100,-100,-100,-100,-100,-82,-100,-80,-80,-80,-79,-80,-86,-80,-80,-100,-100,-86,-100,-100,-91,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,310,619,1600203629096
