38:17:c3:1f:00:b0,60:32:b1:3e:1a:b7,38:17:c3:1f:00:b1,38:17:c3:1f:00:b2,b4:5d:50:e1:96:51,38:17:c3:1f:14:12,b4:5d:50:e1:96:53,38:17:c3:1f:14:11,b4:5d:50:e1:96:52,60:32:b1:3e:1a:b8,38:17:c3:1f:00:a2,38:17:c3:1f:00:a1,20:a6:cd:42:0a:d1,44:48:c1:91:d0:12,20:a6:cd:42:0a:d3,20:a6:cd:42:0a:d0,44:48:c1:91:d0:10,44:48:c1:91:d0:14,38:17:c3:1f:14:01,44:48:c1:91:d0:04,b4:5d:50:e1:96:41,38:17:c3:1f:14:02,a8:bd:27:4c:aa:82,44:48:c1:91:d0:00,38:17:c3:1f:19:d2,38:17:c3:1f:19:d1,44:48:c1:91:95:b3,44:48:c1:91:95:b1,44:48:c1:91:95:b0,38:17:c3:19:45:b2,38:17:c3:19:45:b1,20:a6:cd:42:0a:c3,20:a6:cd:42:0a:c0,38:17:c3:1f:09:92,38:17:c3:24:47:52,38:17:c3:1f:09:91,38:17:c3:24:47:51,38:17:c3:1f:09:93,44:48:c1:91:95:a3,38:17:c3:1f:09:83,a8:bd:27:4c:aa:83,a8:bd:27:4c:aa:93,a8:bd:27:4c:aa:91,a8:bd:27:4c:aa:92,a8:bd:27:4c:aa:81,38:17:c3:1f:09:82,ac:e2:d3:c4:08:e6,44:48:c1:91:aa:31,38:17:c3:1f:14:10,b4:5d:50:e1:96:50,38:17:c3:1f:00:a0,20:a6:cd:42:0a:d2,44:48:c1:91:d0:11,20:a6:cd:42:0a:c2,38:17:c3:1f:14:00,44:48:c1:91:d0:01,38:17:c3:1f:19:d0,38:17:c3:19:45:b0,44:48:c1:91:95:b2,9c:d6:43:60:92:e0,38:17:c3:1f:09:90,38:17:c3:24:47:50,38:17:c3:1f:09:80,a8:bd:27:4c:aa:90,a8:bd:27:4c:aa:80,44:48:c1:91:aa:30,38:17:c3:22:61:90,38:17:c3:19:36:30,66:2a:2f:53:7c:99,72:32:b1:3e:1a:b7,b4:5d:50:e1:96:42,b4:5d:50:e1:96:43,20:a6:cd:42:0a:c1,38:17:c3:19:45:a2,38:17:c3:19:45:a1,44:48:c1:91:95:a0,38:17:c3:1f:09:81,38:17:c3:22:5e:f1,38:17:c3:22:5e:f2,20:a6:cd:42:13:e1,20:a6:cd:42:0b:e3,b4:5d:50:e1:96:40,38:17:c3:19:45:a0,38:17:c3:22:5e:f0,38:17:c3:1a:cf:d0,38:17:c3:1f:1c:10,72:32:b1:3e:1a:b8,44:48:c1:91:95:a1,44:48:c1:91:aa:22,b0:b8:67:3d:c2:f1,b0:b8:67:3d:c2:f0,38:17:c3:19:d7:70,b0:b8:67:3d:c2:f2,44:48:c1:91:d0:02,38:17:c3:1f:19:c1,20:a6:cd:42:13:e2,38:17:c3:1f:1c:12,20:a6:cd:42:13:e0,44:48:c1:91:aa:21,44:48:c1:91:aa:20,44:48:c1:91:9d:50,38:17:c3:1a:cf:d1,38:17:c3:1a:cf:d2,38:17:c3:1f:19:c2,44:48:c1:91:95:a2,b6:e6:2d:69:d5:58,38:17:c3:1f:19:f0,38:17:c3:1f:19:c0,86:0d:8e:aa:25:a4,38:17:c3:1f:19:f1,38:17:c3:1f:19:f2,38:17:c3:19:36:31,38:17:c3:19:36:32,20:a6:cd:42:0b:f3,20:a6:cd:42:0b:e2,20:a6:cd:42:0b:f0,20:a6:cd:42:0b:e0,20:a6:cd:42:0b:f1,20:a6:cd:42:0b:f2,38:17:c3:19:d7:72,20:a6:cd:42:0b:e1,38:17:c3:19:d7:62,38:17:c3:19:d7:61,38:17:c3:19:d7:60,38:17:c3:19:d7:71,80:8d:b7:55:35:03,80:8d:b7:55:25:f3,80:8d:b7:55:25:f0,80:8d:b7:55:25:e3,80:8d:b7:55:25:f1,80:8d:b7:55:35:13,80:8d:b7:55:25:f2,80:8d:b7:55:35:02,80:8d:b7:55:25:e2,80:8d:b7:55:25:e1,80:8d:b7:55:3a:50,80:8d:b7:55:25:e0,ea:9e:b4:53:24:54,80:8d:b7:55:35:10,b0:be:76:f8:30:5e,80:8d:b7:55:29:d0,80:8d:b7:55:35:11,80:8d:b7:55:35:12,80:8d:b7:55:3a:51,80:8d:b7:55:3a:52,80:8d:b7:55:3a:42,80:8d:b7:55:35:01,80:8d:b7:55:3a:41,80:8d:b7:55:3a:40,80:8d:b7:55:35:00,20:a6:cd:50:24:a2,68:ff:7b:e4:af:39,80:8d:b7:55:29:d1,80:8d:b7:55:29:d2,80:8d:b7:55:39:d0,80:8d:b7:55:39:d2,80:8d:b7:55:39:d1,20:a6:cd:50:24:b1,20:a6:cd:50:24:b0,68:ff:7b:e4:af:38,20:a6:cd:50:24:b2,38:17:c3:19:71:90,38:17:c3:19:71:91,38:17:c3:19:71:92,20:a6:cd:50:24:a1,80:8d:b7:55:39:c2,80:8d:b7:55:39:c1,80:8d:b7:55:39:c0,38:17:c3:1e:ff:11,38:17:c3:19:71:81,38:17:c3:19:71:80,38:17:c3:19:71:82,38:17:c3:1e:ff:02,38:17:c3:1f:22:30,00:4e:35:df:06:52,38:17:c3:1e:ff:01,20:a6:cd:50:24:a0,38:17:c3:1e:ff:12,38:17:c3:19:36:22,38:17:c3:19:36:21,38:17:c3:1e:ff:10,38:17:c3:19:36:20,38:17:c3:1e:ff:00,38:17:c3:1f:22:31,38:17:c3:1f:0e:12,38:17:c3:1f:0e:10,38:17:c3:1f:0e:11,00:4e:35:df:06:42,38:17:c3:1f:22:32,80:8d:b7:55:29:c2,80:8d:b7:55:29:c1,80:8d:b7:55:29:c0,00:4e:35:df:06:51,00:4e:35:de:e1:12,00:4e:35:df:06:50,00:4e:35:de:e1:11,00:4e:35:df:06:40,00:4e:35:df:06:41,00:4e:35:de:e1:10,44:48:c1:a5:82:30,38:17:c3:1f:22:22,38:17:c3:1f:22:21,38:17:c3:1f:22:20,b4:5d:50:e1:92:23,00:4e:35:de:e1:00,38:17:c3:1f:0e:01,38:17:c3:1f:0e:00,80:8d:b7:55:4d:02,38:17:c3:1f:0e:02,80:8d:b7:55:4d:01,80:8d:b7:55:4d:00,80:8d:b7:55:4d:11,80:8d:b7:55:4d:10,80:8d:b7:55:4d:12,x,y,label
-73,-100,-72,-72,-100,-100,-100,-100,-100,-100,-78,-77,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-83,-84,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-43,-100,-100,-100,-77,-100,-100,-100,-100,-100,-100,-84,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-84,-100,-100,-100,-100,-80,-100,-100,-100,-100,-100,-100,-86,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-46,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-46,-100,-51,-51,-52,-46,-77,-78,-78,-75,-79,-80,-78,-77,-73,-71,-100,-74,-63,-81,-77,-72,-81,-80,-100,-100,-77,-100,-77,-78,-78,-69,-100,-72,-72,-85,-85,-85,-78,-77,-100,-78,-85,-100,-100,-100,-81,-100,-82,-72,-100,-100,-100,-70,-86,-100,-70,-68,-72,-100,-100,-73,-100,-71,-85,-89,-89,-89,-100,-85,-76,-75,-76,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,843,175,40
-73,-100,-72,-72,-100,-100,-100,-100,-100,-100,-77,-77,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-83,-84,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-46,-100,-100,-100,-77,-100,-100,-100,-100,-100,-100,-84,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-84,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-86,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-46,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-46,-100,-51,-51,-52,-46,-77,-78,-78,-74,-78,-80,-78,-77,-74,-74,-100,-74,-82,-81,-81,-72,-81,-80,-100,-100,-77,-100,-78,-78,-78,-69,-100,-72,-72,-86,-86,-85,-77,-77,-83,-77,-86,-100,-100,-69,-81,-100,-82,-72,-100,-100,-100,-70,-86,-86,-70,-69,-72,-100,-100,-73,-100,-71,-84,-100,-89,-89,-100,-86,-76,-76,-77,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,843,175,40
-73,-100,-72,-72,-100,-100,-100,-100,-100,-100,-77,-77,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-84,-84,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-45,-100,-100,-100,-77,-100,-100,-100,-100,-100,-100,-84,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-85,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-46,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-46,-100,-51,-51,-51,-46,-78,-78,-79,-72,-78,-74,-79,-100,-74,-74,-100,-74,-82,-80,-80,-72,-77,-82,-100,-100,-77,-100,-77,-100,-100,-68,-100,-72,-72,-85,-85,-85,-77,-77,-83,-78,-86,-100,-100,-69,-82,-81,-83,-100,-100,-100,-100,-70,-85,-86,-70,-69,-100,-100,-100,-100,-100,-71,-84,-100,-100,-100,-100,-85,-76,-74,-77,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,843,175,40
-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-77,-77,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-80,-80,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-46,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-80,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-82,-100,-100,-100,-100,-86,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-53,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-53,-100,-54,-54,-55,-53,-77,-76,-76,-75,-76,-74,-77,-76,-74,-75,-100,-76,-78,-80,-80,-69,-77,-82,-100,-100,-74,-75,-70,-74,-76,-68,-100,-70,-69,-84,-83,-84,-77,-77,-84,-77,-86,-100,-100,-69,-81,-81,-83,-69,-100,-100,-100,-71,-83,-88,-70,-68,-69,-100,-100,-69,-100,-71,-82,-84,-85,-85,-100,-83,-100,-74,-77,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,860,175,41
-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-80,-80,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-51,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-80,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-86,-100,-100,-100,-100,-86,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-54,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-54,-100,-54,-54,-54,-54,-75,-76,-76,-75,-76,-79,-76,-76,-100,-75,-100,-76,-78,-79,-79,-71,-80,-79,-100,-100,-74,-76,-70,-74,-76,-100,-100,-71,-71,-85,-84,-84,-77,-77,-84,-77,-100,-100,-100,-68,-82,-100,-81,-68,-100,-100,-100,-72,-84,-88,-72,-68,-68,-100,-100,-68,-100,-73,-83,-84,-85,-85,-100,-83,-84,-76,-77,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,860,175,41
-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-81,-81,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-44,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-81,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-86,-100,-100,-100,-100,-86,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-53,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-53,-100,-53,-53,-54,-53,-75,-75,-75,-72,-75,-80,-75,-77,-77,-76,-100,-76,-83,-80,-79,-71,-80,-80,-100,-100,-74,-77,-73,-74,-76,-67,-100,-71,-71,-85,-85,-85,-77,-78,-84,-78,-88,-100,-100,-67,-82,-100,-81,-68,-100,-100,-100,-72,-83,-88,-72,-68,-68,-100,-100,-68,-100,-73,-82,-84,-85,-85,-100,-83,-84,-76,-77,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,860,175,41
-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-78,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-81,-81,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-46,-100,-100,-100,-78,-100,-100,-100,-100,-100,-100,-81,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-84,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-53,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-54,-100,-53,-53,-53,-54,-75,-77,-77,-72,-76,-80,-77,-78,-77,-76,-100,-76,-79,-81,-81,-70,-80,-80,-100,-100,-72,-78,-73,-74,-78,-67,-100,-70,-70,-85,-84,-84,-77,-77,-84,-77,-88,-100,-100,-67,-82,-80,-81,-68,-100,-100,-100,-72,-83,-100,-72,-68,-68,-100,-100,-68,-100,-71,-82,-100,-100,-100,-100,-83,-74,-75,-77,-100,-100,-100,-100,-84,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,860,175,41
-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-78,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-81,-81,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-69,-100,-100,-100,-78,-100,-100,-100,-100,-100,-100,-81,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-83,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-87,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-53,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-54,-100,-55,-55,-55,-54,-76,-77,-77,-75,-77,-79,-77,-77,-77,-76,-100,-100,-79,-80,-81,-70,-80,-80,-100,-100,-72,-78,-73,-74,-78,-67,-100,-70,-70,-85,-84,-85,-77,-77,-84,-77,-88,-100,-100,-67,-100,-80,-100,-68,-100,-100,-100,-72,-83,-100,-100,-100,-68,-100,-100,-68,-100,-71,-82,-100,-100,-100,-100,-82,-74,-75,-100,-100,-100,-100,-100,-84,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,860,175,41
-74,-100,-74,-74,-100,-100,-100,-100,-100,-100,-100,-78,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-81,-81,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-44,-100,-100,-100,-78,-100,-100,-100,-100,-100,-100,-81,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-83,-100,-100,-100,-100,-85,-100,-100,-100,-100,-100,-100,-86,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-54,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-54,-100,-54,-54,-54,-55,-80,-76,-76,-72,-76,-80,-76,-77,-100,-75,-100,-75,-83,-80,-81,-70,-80,-80,-100,-100,-75,-78,-76,-76,-78,-68,-100,-70,-70,-84,-83,-84,-77,-77,-84,-77,-100,-100,-100,-67,-100,-83,-100,-68,-100,-100,-100,-70,-84,-100,-100,-68,-68,-100,-100,-68,-100,-71,-82,-85,-86,-85,-100,-83,-74,-75,-100,-100,-100,-100,-100,-84,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,860,175,41
-74,-100,-74,-74,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-81,-81,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-43,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-81,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-82,-100,-100,-100,-100,-85,-100,-100,-100,-100,-100,-100,-86,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-54,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-55,-100,-58,-57,-57,-54,-73,-77,-77,-73,-78,-77,-78,-75,-100,-73,-100,-73,-81,-77,-81,-70,-77,-77,-100,-100,-75,-75,-76,-76,-76,-69,-100,-70,-70,-84,-84,-84,-76,-76,-82,-76,-85,-100,-100,-69,-100,-83,-100,-66,-100,-100,-100,-70,-85,-87,-100,-68,-67,-100,-100,-67,-100,-100,-83,-85,-86,-85,-100,-83,-74,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,877,175,42
-76,-100,-76,-76,-100,-100,-100,-100,-100,-100,-100,-78,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-83,-82,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-40,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-83,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-83,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-54,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-54,-100,-56,-56,-56,-54,-76,-79,-79,-75,-79,-77,-78,-77,-76,-76,-100,-74,-78,-77,-100,-67,-77,-77,-100,-100,-78,-76,-100,-100,-77,-69,-100,-67,-67,-83,-83,-82,-77,-77,-82,-77,-85,-85,-86,-67,-100,-100,-100,-66,-100,-100,-100,-70,-85,-86,-70,-66,-67,-100,-100,-67,-100,-70,-84,-85,-86,-85,-100,-84,-100,-74,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,877,175,42
-76,-100,-76,-76,-100,-100,-100,-100,-100,-100,-100,-78,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-82,-82,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-40,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-82,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-84,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-54,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-54,-100,-56,-56,-56,-54,-73,-79,-78,-73,-78,-77,-78,-76,-76,-76,-100,-74,-78,-77,-85,-67,-77,-77,-100,-100,-78,-76,-100,-100,-76,-69,-100,-67,-67,-84,-83,-83,-77,-76,-81,-77,-86,-86,-86,-66,-82,-100,-100,-67,-100,-100,-100,-69,-84,-86,-70,-64,-67,-100,-100,-67,-100,-70,-84,-85,-86,-81,-100,-83,-74,-72,-100,-100,-100,-85,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,877,175,42
-76,-100,-76,-75,-100,-100,-100,-100,-100,-100,-78,-77,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-82,-82,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-56,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-82,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-83,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-54,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-54,-100,-56,-56,-56,-54,-76,-78,-79,-73,-78,-77,-78,-76,-74,-74,-100,-74,-77,-77,-81,-67,-77,-77,-100,-100,-79,-76,-79,-79,-76,-66,-78,-67,-67,-83,-83,-84,-77,-76,-81,-76,-85,-86,-85,-66,-82,-100,-100,-67,-100,-100,-100,-70,-84,-86,-70,-66,-67,-100,-100,-67,-100,-70,-84,-85,-86,-86,-100,-83,-73,-74,-100,-100,-100,-85,-100,-100,-100,-100,-100,-83,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,877,175,42
-76,-100,-76,-76,-100,-100,-100,-100,-100,-100,-78,-77,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-82,-82,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-41,-100,-100,-100,-78,-100,-100,-100,-100,-100,-100,-82,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-84,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-87,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-54,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-54,-100,-56,-56,-56,-54,-75,-79,-79,-63,-79,-76,-79,-76,-74,-74,-100,-74,-77,-77,-68,-67,-77,-77,-100,-100,-78,-76,-78,-79,-76,-66,-78,-67,-67,-83,-83,-83,-76,-77,-81,-77,-86,-85,-86,-66,-82,-83,-81,-66,-100,-100,-100,-71,-84,-86,-70,-66,-67,-100,-100,-67,-100,-70,-84,-85,-86,-86,-100,-84,-74,-74,-74,-100,-100,-85,-100,-100,-86,-100,-100,-83,-100,-100,-100,-100,-82,-82,-100,-100,-100,-100,-100,-100,-100,877,175,42
-76,-100,-76,-76,-100,-100,-100,-100,-100,-100,-78,-77,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-83,-82,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-41,-100,-100,-100,-78,-100,-100,-100,-100,-100,-100,-83,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-84,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-87,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-54,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-54,-100,-56,-56,-56,-54,-75,-78,-78,-63,-79,-77,-79,-76,-74,-74,-100,-74,-77,-77,-83,-67,-77,-77,-100,-100,-79,-76,-78,-79,-76,-66,-78,-67,-67,-83,-83,-82,-77,-77,-81,-77,-85,-85,-84,-66,-82,-83,-81,-67,-100,-100,-100,-70,-84,-87,-70,-66,-67,-100,-100,-67,-100,-70,-83,-85,-85,-85,-100,-84,-74,-74,-74,-100,-100,-100,-100,-100,-86,-100,-100,-83,-100,-100,-100,-100,-82,-82,-100,-100,-100,-100,-100,-100,-100,877,175,42
-76,-100,-76,-76,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-83,-82,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-44,-100,-100,-100,-78,-100,-100,-100,-100,-100,-100,-83,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-84,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-87,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-58,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-58,-100,-54,-54,-54,-58,-76,-78,-78,-74,-79,-78,-79,-79,-74,-100,-100,-100,-58,-77,-79,-67,-77,-77,-100,-100,-79,-79,-78,-73,-79,-65,-81,-67,-67,-81,-81,-81,-78,-78,-81,-78,-88,-85,-84,-65,-82,-81,-81,-66,-100,-100,-100,-71,-79,-86,-71,-65,-66,-100,-100,-66,-100,-70,-80,-85,-85,-85,-100,-79,-74,-74,-74,-100,-100,-100,-100,-100,-86,-100,-100,-100,-100,-100,-100,-100,-82,-82,-85,-100,-100,-100,-100,-100,-100,894,175,43
