60:32:b1:3e:1a:b7,38:17:c3:1f:00:b1,38:17:c3:1f:00:b2,20:a6:cd:42:0a:d1,38:17:c3:1f:00:a2,38:17:c3:1f:00:a1,38:17:c3:1f:14:12,20:a6:cd:42:0a:d0,38:17:c3:1f:14:11,20:a6:cd:42:0a:d3,b4:5d:50:e1:96:52,b4:5d:50:e1:96:51,b4:5d:50:e1:96:53,44:48:c1:91:d0:10,44:48:c1:91:d0:14,44:48:c1:91:d0:12,b4:5d:50:e1:96:43,38:17:c3:19:45:b1,38:17:c3:19:45:b2,38:17:c3:24:47:51,b4:5d:50:e1:96:41,20:a6:cd:42:0a:c3,44:48:c1:91:d0:04,44:48:c1:91:95:b1,38:17:c3:1f:19:d1,38:17:c3:1f:19:d2,38:17:c3:24:47:52,44:48:c1:91:95:b0,44:48:c1:91:95:b3,38:17:c3:1f:09:92,38:17:c3:1f:09:93,38:17:c3:1f:09:91,a8:bd:27:4c:aa:91,a8:bd:27:4c:aa:82,44:48:c1:91:95:a3,a8:bd:27:4c:aa:83,a8:bd:27:4c:aa:93,a8:bd:27:4c:aa:92,38:17:c3:1f:00:b0,20:a6:cd:42:0a:d2,38:17:c3:1f:14:10,38:17:c3:1f:00:a0,44:48:c1:91:d0:11,b4:5d:50:e1:96:50,20:a6:cd:42:0a:c2,9c:d6:43:60:92:e0,38:17:c3:19:45:b0,38:17:c3:1f:19:d0,44:48:c1:91:95:b2,38:17:c3:24:47:50,38:17:c3:1f:09:90,a8:bd:27:4c:aa:90,38:17:c3:22:5e:f1,38:17:c3:22:5e:f0,72:32:b1:3e:1a:b8,60:32:b1:3e:1a:b8,20:a6:cd:42:0a:c1,20:a6:cd:42:0a:c0,38:17:c3:1f:14:01,38:17:c3:1f:14:02,a8:bd:27:4c:aa:81,38:17:c3:1f:09:82,38:17:c3:1f:09:83,38:17:c3:1f:14:00,38:17:c3:19:d7:70,72:32:b1:3e:1a:b7,92:32:4b:b2:cc:47,b4:5d:50:e1:96:40,38:17:c3:1a:cf:d0,44:48:c1:91:95:a0,44:48:c1:91:95:a1,38:17:c3:1a:cf:d2,38:17:c3:1a:cf:d1,38:17:c3:19:45:a2,20:a6:cd:42:13:f1,20:a6:cd:42:13:f2,38:17:c3:22:5e:f2,44:48:c1:91:95:a2,b4:5d:50:e1:96:42,38:17:c3:19:d7:71,38:17:c3:1f:09:80,66:2a:2f:53:7c:99,b0:b8:67:3d:c2:f0,b0:b8:67:3d:c2:f1,38:17:c3:19:45:a0,b0:b8:67:3d:c2:f2,ac:e2:d3:c4:08:e6,20:a6:cd:42:13:e2,44:48:c1:91:d0:01,a8:bd:27:4c:aa:80,44:48:c1:91:9d:50,44:48:c1:91:d0:00,44:48:c1:91:d0:02,44:48:c1:91:aa:21,20:a6:cd:42:13:e1,20:a6:cd:42:13:e0,38:17:c3:1f:19:c0,38:17:c3:19:45:a1,38:17:c3:22:5e:e1,38:17:c3:1f:09:81,80:8d:b7:55:25:e3,38:17:c3:19:36:30,20:a6:cd:42:0b:e3,b6:e6:2d:69:d5:58,86:0d:8e:aa:25:a4,38:17:c3:1f:19:c2,38:17:c3:1f:19:c1,38:17:c3:1f:19:f1,38:17:c3:1f:19:f0,38:17:c3:1f:19:f2,38:17:c3:1f:19:e1,20:a6:cd:42:0b:f3,20:a6:cd:42:0b:f0,20:a6:cd:42:0b:e1,20:a6:cd:42:0b:e2,20:a6:cd:42:0b:e0,20:a6:cd:42:0b:f1,20:a6:cd:42:0b:f2,38:17:c3:19:d7:61,38:17:c3:19:d7:62,38:17:c3:19:d7:72,38:17:c3:19:d7:60,80:8d:b7:55:25:f3,80:8d:b7:55:35:03,80:8d:b7:55:25:f0,80:8d:b7:55:29:d0,80:8d:b7:55:25:e0,80:8d:b7:55:25:f2,38:17:c3:19:36:31,38:17:c3:19:36:32,80:8d:b7:55:25:f1,80:8d:b7:55:25:e2,80:8d:b7:55:25:e1,80:8d:b7:55:3a:42,80:8d:b7:55:35:10,80:8d:b7:55:35:13,80:8d:b7:55:3a:52,80:8d:b7:55:3a:50,80:8d:b7:55:35:12,80:8d:b7:55:35:11,b0:be:76:f8:30:5e,ea:9e:b4:53:24:54,80:8d:b7:55:35:01,80:8d:b7:55:35:02,80:8d:b7:55:3a:41,80:8d:b7:55:3a:40,80:8d:b7:55:35:00,80:8d:b7:55:3a:51,80:8d:b7:55:39:d0,80:8d:b7:55:29:d1,80:8d:b7:55:29:d2,38:17:c3:1e:ff:10,68:ff:7b:e4:af:39,20:a6:cd:50:24:a1,38:17:c3:19:71:90,20:a6:cd:50:24:a0,80:8d:b7:55:39:d1,80:8d:b7:55:39:d2,20:a6:cd:50:24:b0,20:a6:cd:50:24:a2,68:ff:7b:e4:af:38,38:17:c3:19:71:92,38:17:c3:19:71:91,38:17:c3:1e:ff:12,38:17:c3:1e:ff:11,38:17:c3:1f:22:30,00:4e:35:df:06:52,80:8d:b7:55:39:c2,38:17:c3:19:36:22,20:a6:cd:50:24:b1,20:a6:cd:50:24:b2,38:17:c3:1e:ff:01,38:17:c3:19:36:20,38:17:c3:1f:0e:10,38:17:c3:1e:ff:02,38:17:c3:1e:ff:00,38:17:c3:1f:0e:12,80:8d:b7:55:39:c1,80:8d:b7:55:39:c0,38:17:c3:1f:22:32,38:17:c3:1f:22:31,38:17:c3:19:71:81,38:17:c3:1f:0e:11,38:17:c3:19:71:82,80:8d:b7:55:29:c2,80:8d:b7:55:29:c1,80:8d:b7:55:29:c0,00:4e:35:de:e1:12,00:4e:35:df:06:51,00:4e:35:df:06:50,00:4e:35:df:06:40,00:4e:35:df:06:42,00:4e:35:df:06:41,00:4e:35:de:e1:10,38:17:c3:1f:22:21,38:17:c3:1f:22:20,38:17:c3:1f:0e:01,38:17:c3:1f:0e:02,00:4e:35:de:e1:02,38:17:c3:1f:0e:00,38:17:c3:1f:22:22,80:8d:b7:55:4d:02,80:8d:b7:55:4d:01,80:8d:b7:55:4d:00,80:8d:b7:55:4d:12,80:8d:b7:55:4d:10,80:8d:b7:55:4d:11,x,y,label
-87,-68,-68,-100,-72,-73,-84,-100,-84,-100,-100,-100,-100,-100,-100,-100,-100,-71,-71,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-68,-100,-85,-73,-100,-100,-100,-100,-71,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-85,-100,-100,-100,-86,-84,-67,-100,-100,-100,-100,-100,-100,-100,-100,-71,-100,-100,-100,-100,-100,-67,-100,-71,-100,-100,-100,-100,-59,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-71,-100,-100,-78,-100,-71,-100,-100,-100,-100,-100,-100,-100,-100,-78,-78,-74,-68,-73,-78,-79,-64,-64,-67,-64,-80,-82,-80,-88,-100,-79,-85,-86,-80,-80,-100,-78,-83,-82,-83,-83,-81,-82,-81,-84,-82,-83,-78,-77,-83,-84,-87,-87,-87,-88,-84,-100,-87,-100,-88,-87,-89,-100,-86,-86,-87,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,656,124,26
-87,-69,-69,-100,-72,-72,-82,-100,-82,-100,-100,-100,-100,-100,-100,-100,-100,-70,-70,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-68,-100,-83,-72,-100,-100,-100,-100,-70,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-85,-100,-100,-100,-86,-84,-67,-100,-100,-100,-100,-100,-100,-100,-100,-71,-100,-100,-100,-100,-100,-67,-100,-71,-100,-100,-100,-100,-60,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-71,-100,-100,-78,-86,-71,-100,-100,-100,-100,-100,-100,-100,-100,-76,-76,-74,-68,-73,-76,-76,-64,-64,-67,-64,-80,-82,-80,-88,-100,-80,-85,-86,-80,-80,-100,-78,-83,-83,-83,-84,-83,-83,-76,-84,-82,-83,-79,-77,-83,-83,-87,-87,-87,-88,-84,-100,-87,-100,-86,-87,-89,-100,-86,-87,-87,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,656,124,26
-100,-69,-69,-100,-72,-73,-83,-100,-83,-100,-100,-100,-100,-100,-100,-100,-100,-72,-71,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-68,-100,-83,-72,-100,-100,-100,-100,-71,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-82,-100,-100,-86,-100,-67,-88,-100,-100,-100,-100,-100,-100,-100,-71,-100,-100,-100,-100,-100,-67,-100,-71,-100,-100,-71,-100,-60,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-71,-100,-100,-100,-85,-71,-100,-100,-100,-100,-100,-100,-100,-100,-78,-78,-74,-73,-73,-77,-78,-100,-100,-67,-64,-79,-82,-79,-87,-100,-79,-85,-86,-79,-100,-100,-78,-83,-82,-83,-82,-82,-82,-80,-84,-82,-100,-79,-77,-83,-82,-87,-86,-88,-100,-78,-84,-87,-83,-86,-87,-100,-84,-85,-86,-87,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,656,124,26
-100,-69,-69,-100,-72,-72,-84,-100,-83,-100,-100,-100,-100,-100,-100,-100,-100,-71,-70,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-69,-100,-83,-72,-100,-100,-100,-100,-71,-100,-100,-100,-100,-100,-100,-100,-85,-100,-100,-100,-100,-82,-100,-100,-100,-100,-68,-88,-100,-100,-100,-100,-100,-100,-100,-71,-100,-100,-100,-100,-100,-67,-100,-72,-100,-100,-71,-100,-62,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-71,-100,-100,-80,-88,-73,-100,-100,-100,-100,-100,-100,-100,-100,-80,-80,-100,-73,-100,-81,-80,-64,-64,-67,-64,-79,-81,-79,-86,-100,-79,-100,-100,-79,-78,-100,-79,-81,-82,-83,-83,-82,-82,-80,-84,-83,-84,-78,-79,-100,-83,-87,-86,-87,-100,-78,-84,-87,-84,-86,-87,-100,-83,-85,-86,-87,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,656,124,26
-100,-68,-68,-100,-70,-70,-83,-100,-84,-100,-100,-100,-100,-100,-100,-100,-100,-71,-71,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-68,-100,-84,-71,-100,-100,-100,-100,-71,-100,-100,-100,-100,-100,-100,-100,-85,-84,-100,-100,-100,-82,-100,-100,-100,-100,-68,-88,-100,-100,-100,-100,-100,-100,-100,-71,-100,-100,-100,-100,-100,-68,-100,-74,-100,-100,-71,-100,-58,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-71,-100,-100,-80,-86,-72,-100,-100,-100,-100,-100,-100,-100,-100,-79,-80,-100,-73,-100,-80,-80,-64,-64,-68,-65,-79,-81,-80,-87,-100,-79,-86,-84,-78,-78,-100,-78,-83,-83,-84,-84,-82,-83,-80,-83,-82,-84,-78,-79,-100,-83,-100,-86,-86,-100,-78,-84,-86,-84,-100,-100,-100,-83,-85,-87,-87,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,656,124,26
-87,-72,-72,-100,-72,-72,-83,-100,-83,-100,-100,-100,-100,-100,-100,-100,-100,-76,-76,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-71,-100,-83,-72,-100,-100,-100,-100,-76,-100,-100,-100,-100,-100,-100,-100,-89,-84,-100,-100,-100,-100,-100,-100,-87,-100,-67,-100,-100,-100,-100,-100,-100,-100,-100,-71,-100,-100,-100,-100,-100,-67,-100,-76,-100,-100,-70,-100,-52,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-70,-100,-100,-74,-87,-75,-100,-100,-100,-100,-100,-100,-100,-100,-81,-81,-100,-72,-100,-81,-81,-65,-65,-67,-65,-81,-76,-82,-87,-100,-81,-86,-84,-81,-77,-77,-76,-85,-85,-84,-84,-84,-85,-85,-87,-80,-84,-78,-79,-100,-83,-88,-86,-86,-100,-100,-100,-84,-83,-86,-88,-100,-83,-85,-83,-84,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,673,124,27
-87,-72,-72,-100,-72,-72,-82,-100,-83,-100,-100,-100,-100,-100,-100,-100,-100,-76,-77,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-71,-100,-82,-72,-100,-100,-100,-100,-77,-100,-100,-100,-100,-100,-100,-100,-89,-100,-100,-100,-100,-100,-100,-100,-87,-100,-67,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-66,-100,-77,-100,-100,-70,-100,-54,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-70,-100,-100,-76,-87,-74,-100,-100,-100,-100,-100,-100,-100,-100,-82,-82,-74,-74,-73,-82,-82,-64,-64,-66,-64,-81,-76,-81,-89,-79,-81,-86,-100,-80,-78,-78,-77,-84,-84,-84,-85,-84,-84,-85,-87,-80,-80,-100,-100,-100,-83,-88,-100,-100,-100,-83,-83,-85,-82,-86,-88,-100,-83,-100,-84,-84,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,673,124,27
-88,-71,-71,-100,-72,-71,-84,-100,-83,-100,-100,-100,-100,-100,-100,-100,-100,-76,-76,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-71,-100,-84,-72,-100,-100,-100,-100,-76,-100,-100,-100,-100,-100,-100,-100,-89,-100,-100,-100,-100,-100,-100,-100,-87,-100,-67,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-66,-100,-80,-100,-100,-70,-100,-53,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-70,-100,-100,-76,-87,-74,-100,-100,-100,-100,-100,-100,-100,-100,-82,-82,-74,-74,-73,-82,-82,-66,-66,-66,-64,-81,-76,-81,-89,-79,-81,-86,-87,-81,-78,-78,-78,-84,-84,-83,-83,-85,-84,-85,-87,-80,-80,-78,-78,-100,-84,-87,-100,-100,-100,-83,-83,-85,-82,-86,-87,-100,-83,-100,-84,-84,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,673,124,27
-88,-71,-72,-100,-72,-73,-83,-100,-83,-100,-100,-100,-100,-100,-100,-100,-100,-77,-76,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-71,-100,-83,-72,-100,-100,-100,-100,-76,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-88,-100,-69,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-69,-100,-79,-100,-100,-100,-100,-58,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-87,-87,-71,-100,-100,-100,-100,-100,-100,-100,-100,-82,-82,-73,-73,-73,-82,-82,-66,-66,-69,-65,-81,-100,-81,-89,-78,-81,-86,-87,-81,-78,-76,-78,-84,-84,-83,-84,-83,-85,-86,-87,-100,-80,-78,-79,-100,-83,-87,-100,-100,-100,-83,-83,-84,-82,-86,-87,-100,-83,-100,-85,-86,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,673,124,27
-88,-71,-71,-100,-72,-71,-84,-100,-83,-100,-100,-100,-100,-100,-100,-100,-100,-76,-77,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-80,-100,-100,-71,-100,-83,-72,-100,-100,-100,-100,-76,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-87,-100,-69,-100,-100,-100,-100,-100,-100,-100,-100,-70,-100,-100,-100,-100,-100,-69,-100,-78,-100,-100,-69,-100,-55,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-70,-100,-100,-87,-88,-71,-100,-100,-100,-100,-100,-100,-100,-100,-82,-81,-73,-73,-100,-82,-82,-65,-65,-68,-65,-82,-100,-82,-100,-78,-82,-86,-87,-81,-100,-76,-78,-85,-83,-83,-84,-83,-84,-86,-84,-80,-100,-78,-79,-100,-83,-87,-100,-100,-100,-100,-100,-86,-100,-86,-87,-100,-100,-100,-85,-85,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,673,124,27
-100,-71,-71,-100,-72,-72,-84,-100,-83,-100,-100,-100,-100,-100,-100,-100,-100,-76,-76,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-80,-100,-100,-71,-100,-84,-71,-100,-100,-100,-100,-76,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-88,-100,-69,-100,-100,-100,-100,-100,-100,-100,-100,-70,-100,-100,-100,-100,-100,-68,-100,-78,-100,-100,-71,-100,-55,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-70,-100,-100,-75,-87,-73,-100,-100,-100,-100,-100,-100,-100,-100,-82,-82,-73,-73,-100,-82,-81,-65,-65,-68,-65,-82,-100,-81,-100,-78,-81,-87,-87,-81,-77,-77,-78,-84,-84,-83,-84,-84,-84,-85,-84,-80,-100,-100,-79,-100,-84,-100,-100,-100,-100,-100,-84,-86,-83,-100,-100,-100,-100,-100,-84,-84,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,673,124,27
-100,-67,-67,-100,-72,-72,-84,-100,-83,-100,-100,-100,-100,-100,-100,-100,-100,-68,-68,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-80,-100,-100,-65,-100,-84,-71,-100,-100,-100,-100,-68,-100,-100,-100,-100,-100,-100,-100,-84,-100,-100,-100,-100,-100,-100,-100,-88,-100,-64,-87,-100,-100,-100,-100,-100,-100,-100,-70,-100,-100,-100,-100,-100,-64,-100,-71,-100,-100,-71,-100,-51,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-70,-100,-100,-75,-87,-75,-100,-100,-100,-100,-100,-100,-100,-100,-74,-75,-74,-73,-74,-74,-74,-66,-66,-64,-66,-76,-69,-77,-86,-100,-76,-87,-87,-77,-77,-77,-78,-84,-84,-82,-82,-84,-84,-85,-84,-80,-100,-100,-100,-100,-81,-100,-86,-86,-85,-100,-84,-82,-83,-100,-100,-88,-100,-100,-84,-83,-84,-85,-87,-87,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,673,141,28
-100,-66,-66,-100,-72,-71,-87,-100,-87,-100,-100,-100,-100,-100,-100,-100,-100,-67,-67,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-66,-100,-87,-100,-100,-100,-100,-100,-67,-100,-100,-100,-100,-100,-100,-100,-84,-82,-100,-100,-100,-100,-100,-100,-87,-100,-64,-87,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-64,-100,-68,-100,-100,-67,-100,-59,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-67,-100,-100,-100,-82,-75,-100,-100,-100,-100,-100,-100,-100,-100,-74,-74,-74,-100,-74,-74,-74,-67,-67,-64,-66,-76,-75,-76,-86,-100,-76,-83,-82,-76,-100,-100,-78,-80,-80,-80,-81,-79,-80,-80,-79,-100,-100,-79,-78,-100,-80,-83,-86,-86,-85,-100,-100,-84,-100,-83,-84,-88,-100,-100,-83,-83,-84,-85,-87,-87,-82,-83,-87,-87,-84,-83,-88,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,673,141,28
-100,-65,-66,-100,-71,-71,-87,-100,-87,-100,-100,-100,-100,-100,-100,-100,-100,-67,-67,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-65,-100,-87,-71,-100,-100,-100,-100,-67,-100,-100,-100,-100,-100,-100,-100,-83,-82,-100,-100,-100,-100,-100,-100,-87,-100,-64,-87,-100,-100,-100,-100,-100,-100,-100,-67,-100,-100,-100,-100,-100,-64,-100,-79,-100,-100,-67,-100,-59,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-67,-100,-100,-100,-83,-75,-100,-100,-100,-100,-100,-100,-100,-100,-75,-75,-74,-100,-74,-75,-75,-65,-66,-64,-65,-76,-77,-76,-86,-100,-76,-83,-83,-76,-100,-100,-78,-80,-80,-80,-80,-79,-79,-79,-79,-100,-100,-79,-78,-78,-81,-83,-86,-86,-85,-100,-100,-83,-100,-83,-85,-88,-100,-83,-82,-82,-84,-85,-87,-87,-83,-83,-88,-87,-84,-83,-88,-84,-85,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,673,141,28
-100,-66,-65,-100,-71,-71,-86,-100,-87,-100,-100,-100,-100,-100,-100,-100,-100,-67,-68,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-65,-100,-88,-71,-100,-100,-100,-100,-68,-100,-100,-100,-100,-100,-100,-100,-83,-82,-100,-100,-100,-100,-100,-100,-86,-100,-65,-100,-100,-100,-100,-100,-100,-100,-100,-67,-100,-100,-100,-100,-100,-65,-100,-71,-100,-100,-67,-100,-52,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-67,-100,-100,-100,-82,-74,-100,-100,-100,-100,-100,-100,-100,-100,-75,-75,-76,-75,-100,-75,-75,-65,-66,-65,-65,-76,-75,-77,-100,-71,-76,-83,-82,-77,-100,-71,-78,-80,-79,-81,-80,-79,-79,-83,-79,-78,-100,-79,-78,-78,-81,-84,-100,-100,-100,-81,-100,-83,-100,-84,-84,-88,-100,-83,-84,-83,-100,-100,-87,-100,-83,-83,-88,-85,-84,-83,-88,-84,-85,-90,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,673,141,28
-100,-66,-66,-100,-72,-71,-89,-100,-87,-100,-100,-100,-100,-100,-100,-100,-100,-67,-68,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-66,-100,-88,-71,-100,-100,-100,-100,-68,-100,-100,-100,-100,-100,-100,-100,-83,-100,-100,-100,-100,-100,-100,-100,-86,-100,-65,-100,-100,-100,-100,-100,-100,-100,-100,-67,-100,-100,-100,-100,-100,-65,-100,-68,-100,-100,-67,-100,-61,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-66,-100,-100,-69,-84,-78,-100,-100,-100,-100,-100,-100,-100,-100,-75,-75,-75,-75,-75,-75,-75,-65,-66,-65,-65,-76,-72,-77,-88,-71,-76,-81,-82,-77,-72,-71,-77,-80,-80,-80,-81,-79,-80,-84,-81,-77,-77,-78,-77,-78,-80,-84,-87,-86,-100,-81,-100,-83,-100,-84,-83,-88,-100,-84,-83,-85,-100,-100,-87,-100,-84,-100,-88,-85,-100,-100,-88,-84,-84,-90,-84,-84,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,673,141,28
-100,-67,-67,-100,-72,-71,-88,-100,-89,-100,-100,-100,-100,-100,-100,-100,-100,-67,-67,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-66,-100,-87,-71,-100,-100,-100,-100,-67,-100,-100,-100,-100,-100,-100,-100,-85,-100,-100,-100,-100,-100,-100,-100,-87,-100,-64,-100,-100,-100,-100,-100,-100,-100,-100,-68,-100,-100,-100,-100,-100,-64,-100,-72,-100,-100,-67,-100,-52,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-68,-100,-100,-74,-83,-75,-100,-100,-100,-100,-100,-100,-100,-100,-75,-75,-75,-75,-75,-75,-75,-65,-66,-64,-65,-77,-75,-77,-88,-71,-77,-84,-84,-77,-72,-71,-78,-80,-79,-83,-83,-79,-80,-84,-82,-78,-78,-77,-77,-78,-83,-84,-87,-86,-100,-81,-100,-83,-100,-83,-83,-89,-100,-84,-82,-82,-100,-100,-87,-100,-84,-100,-89,-88,-100,-100,-88,-100,-84,-90,-84,-84,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,673,141,28
