60:32:b1:3e:1a:b7,38:17:c3:1f:00:b1,38:17:c3:1f:00:b2,20:a6:cd:42:0a:d3,20:a6:cd:42:0a:d0,20:a6:cd:42:0a:d1,60:32:b1:3e:1a:b8,38:17:c3:1f:00:a2,38:17:c3:1f:00:a1,b4:5d:50:e1:96:53,b4:5d:50:e1:96:51,b4:5d:50:e1:96:52,b4:5d:50:e1:96:43,44:48:c1:91:d0:10,44:48:c1:91:d0:14,38:17:c3:1f:14:12,38:17:c3:1f:14:11,44:48:c1:91:d0:12,38:17:c3:1f:19:d2,38:17:c3:1f:19:d1,38:17:c3:1f:09:92,38:17:c3:1f:09:93,38:17:c3:19:45:b2,38:17:c3:24:47:52,38:17:c3:24:47:51,44:48:c1:91:95:b3,44:48:c1:91:95:b1,38:17:c3:19:45:b1,38:17:c3:1f:09:91,44:48:c1:91:95:b0,a8:bd:27:4c:aa:93,a8:bd:27:4c:aa:91,a8:bd:27:4c:aa:92,38:17:c3:1f:00:b0,20:a6:cd:42:0a:d2,b4:5d:50:e1:96:50,44:48:c1:91:d0:11,38:17:c3:1f:14:10,38:17:c3:1f:19:d0,9c:d6:43:60:92:e0,38:17:c3:19:45:b0,38:17:c3:24:47:50,38:17:c3:1f:09:90,44:48:c1:91:95:b2,a8:bd:27:4c:aa:90,38:17:c3:1f:19:f0,a8:bd:27:4c:aa:82,20:a6:cd:42:0a:c3,38:17:c3:1f:14:00,38:17:c3:1f:00:a0,38:17:c3:19:d7:70,a8:bd:27:4c:aa:81,a8:bd:27:4c:aa:80,44:48:c1:91:aa:30,38:17:c3:22:61:90,44:48:c1:91:d0:02,b4:5d:50:e1:96:41,b4:5d:50:e1:96:42,44:48:c1:91:aa:31,38:17:c3:1f:1c:10,44:48:c1:91:9d:50,72:32:b1:3e:1a:b8,38:17:c3:1f:14:02,44:48:c1:91:d0:04,20:a6:cd:42:0a:c0,38:17:c3:1f:09:83,38:17:c3:1f:09:82,44:48:c1:91:95:a0,a8:bd:27:4c:aa:83,44:48:c1:91:95:a3,44:48:c1:91:aa:32,20:a6:cd:42:0a:c2,44:48:c1:91:d0:01,b4:5d:50:e1:96:40,38:17:c3:1f:09:80,38:17:c3:1f:14:01,38:17:c3:1f:09:81,ac:e2:d3:c4:08:e6,38:17:c3:19:d7:72,92:32:4b:b2:cc:47,38:17:c3:19:36:30,66:2a:2f:53:7c:99,72:32:b1:3e:1a:b7,20:a6:cd:42:0a:c1,20:a6:cd:42:13:f1,38:17:c3:1f:19:c1,20:a6:cd:42:13:e2,38:17:c3:1f:19:c2,20:a6:cd:42:13:f0,38:17:c3:1f:19:c0,b6:e6:2d:69:d5:58,20:a6:cd:42:13:f2,38:17:c3:1a:cf:d2,38:17:c3:1a:cf:d1,38:17:c3:22:5e:f1,38:17:c3:22:5e:f2,38:17:c3:1a:cf:d0,38:17:c3:24:56:50,38:17:c3:22:5e:f0,b0:b8:67:3d:c2:f2,44:48:c1:91:aa:22,44:48:c1:91:aa:21,80:8d:b7:55:25:e3,44:48:c1:91:aa:20,44:48:c1:91:d0:00,44:48:c1:91:95:a2,44:48:c1:91:9d:51,44:48:c1:91:95:a1,38:17:c3:19:45:a0,20:a6:cd:42:13:e0,38:17:c3:19:45:a1,20:a6:cd:42:13:e1,38:17:c3:19:45:a2,20:a6:cd:42:0b:e3,20:a6:cd:42:0b:f0,38:17:c3:1f:19:f2,38:17:c3:1f:19:f1,20:a6:cd:42:0b:f3,20:a6:cd:42:0b:f2,20:a6:cd:42:0b:f1,20:a6:cd:42:0b:e0,20:a6:cd:42:0b:e2,20:a6:cd:42:0b:e1,38:17:c3:19:d7:62,38:17:c3:19:d7:71,38:17:c3:19:d7:60,80:8d:b7:55:35:03,38:17:c3:19:d7:61,38:17:c3:19:36:31,80:8d:b7:55:25:f1,80:8d:b7:55:25:f3,80:8d:b7:55:25:f0,80:8d:b7:55:25:f2,38:17:c3:19:36:32,80:8d:b7:55:25:e0,80:8d:b7:55:25:e1,80:8d:b7:55:29:d0,80:8d:b7:55:25:e2,80:8d:b7:55:35:10,80:8d:b7:55:3a:50,80:8d:b7:55:35:13,80:8d:b7:55:35:11,80:8d:b7:55:35:12,80:8d:b7:55:3a:42,ea:9e:b4:53:24:54,80:8d:b7:55:3a:51,80:8d:b7:55:35:02,80:8d:b7:55:35:01,80:8d:b7:55:35:00,80:8d:b7:55:3a:40,80:8d:b7:55:3a:52,80:8d:b7:55:3a:41,38:17:c3:1e:ff:10,20:a6:cd:50:24:a0,38:17:c3:19:71:90,b0:be:76:f8:30:5e,38:17:c3:19:71:91,80:8d:b7:55:39:c0,80:8d:b7:55:39:d1,80:8d:b7:55:39:d2,80:8d:b7:55:39:d0,38:17:c3:19:71:92,68:ff:7b:e4:af:38,68:ff:7b:e4:af:39,80:8d:b7:55:39:c2,80:8d:b7:55:39:c1,38:17:c3:19:71:81,38:17:c3:19:71:82,38:17:c3:19:71:80,20:a6:cd:50:24:a2,20:a6:cd:50:24:a1,38:17:c3:1f:0e:10,38:17:c3:19:36:22,38:17:c3:19:36:21,38:17:c3:19:36:20,38:17:c3:1e:ff:12,38:17:c3:1e:ff:02,38:17:c3:1e:ff:01,38:17:c3:1f:22:30,38:17:c3:1e:ff:11,80:8d:b7:55:29:d2,80:8d:b7:55:29:d1,20:a6:cd:50:24:b0,00:4e:35:df:06:52,38:17:c3:1f:0e:12,38:17:c3:1f:0e:11,00:4e:35:de:e1:12,38:17:c3:1e:ff:00,00:4e:35:df:06:41,20:a6:cd:50:24:b1,38:17:c3:1f:22:32,38:17:c3:1f:22:31,00:4e:35:df:06:40,00:4e:35:df:06:42,20:a6:cd:50:24:b2,00:4e:35:df:06:50,80:8d:b7:55:29:c2,80:8d:b7:55:29:c1,80:8d:b7:55:29:c0,00:4e:35:df:06:51,38:17:c3:1f:22:21,38:17:c3:1f:22:20,00:4e:35:de:e1:02,38:17:c3:1f:0e:00,38:17:c3:1f:0e:01,38:17:c3:1f:22:22,80:8d:b7:55:4d:02,80:8d:b7:55:4d:01,80:8d:b7:55:4d:00,80:8d:b7:55:4d:11,80:8d:b7:55:4d:10,38:17:c3:1f:0e:02,x,y,label
-80,-42,-42,-88,-89,-100,-77,-44,-44,-89,-100,-100,-86,-87,-85,-73,-73,-86,-100,-100,-82,-81,-68,-100,-100,-100,-100,-68,-82,-100,-86,-100,-100,-42,-87,-90,-84,-74,-100,-100,-68,-100,-82,-100,-86,-100,-79,-81,-76,-44,-79,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-75,-100,-100,-81,-83,-100,-79,-100,-100,-82,-100,-100,-100,-100,-82,-73,-79,-100,-86,-100,-100,-83,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-86,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-73,-81,-100,-100,-81,-81,-81,-100,-80,-100,-78,-80,-78,-100,-100,-100,-85,-85,-85,-85,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,435,124,13
-75,-43,-44,-88,-89,-100,-77,-45,-45,-87,-87,-87,-86,-87,-85,-80,-80,-100,-100,-100,-84,-85,-71,-100,-100,-100,-100,-71,-85,-100,-86,-100,-100,-43,-87,-87,-84,-80,-100,-100,-71,-100,-84,-100,-86,-100,-79,-81,-76,-45,-79,-100,-79,-100,-100,-100,-100,-100,-100,-100,-100,-100,-75,-100,-100,-81,-83,-100,-72,-100,-100,-82,-100,-100,-100,-100,-100,-69,-78,-100,-86,-100,-75,-83,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-86,-100,-100,-100,-100,-100,-73,-100,-100,-100,-73,-73,-78,-100,-100,-77,-77,-77,-100,-80,-100,-78,-78,-78,-100,-100,-86,-85,-84,-84,-85,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,452,124,14
-76,-44,-44,-100,-100,-100,-73,-45,-45,-87,-87,-87,-100,-100,-85,-80,-80,-100,-100,-100,-86,-86,-71,-100,-100,-100,-100,-71,-86,-100,-100,-100,-100,-43,-100,-87,-100,-80,-100,-100,-71,-100,-85,-100,-100,-100,-80,-100,-100,-45,-79,-80,-79,-100,-100,-100,-100,-100,-100,-100,-100,-73,-100,-100,-100,-81,-81,-100,-80,-100,-100,-100,-100,-100,-100,-100,-100,-70,-79,-100,-86,-100,-75,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-86,-100,-100,-100,-100,-100,-73,-100,-100,-100,-73,-100,-78,-100,-100,-77,-77,-77,-100,-100,-100,-100,-79,-100,-87,-100,-86,-84,-84,-84,-84,-86,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,452,124,14
-75,-44,-44,-100,-88,-100,-73,-45,-45,-87,-87,-87,-100,-87,-87,-79,-78,-100,-100,-100,-85,-87,-71,-100,-100,-100,-100,-71,-86,-100,-100,-100,-100,-43,-100,-87,-87,-79,-100,-100,-71,-100,-85,-100,-86,-100,-80,-84,-76,-45,-79,-79,-80,-100,-100,-100,-100,-100,-100,-100,-100,-73,-78,-100,-100,-82,-81,-100,-80,-100,-100,-100,-100,-100,-100,-77,-100,-69,-78,-100,-86,-86,-75,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-86,-100,-100,-100,-100,-100,-73,-100,-73,-100,-74,-70,-77,-100,-100,-77,-77,-77,-75,-80,-100,-100,-78,-100,-87,-100,-86,-83,-84,-84,-85,-86,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,452,124,14
-75,-44,-44,-100,-88,-100,-74,-45,-45,-86,-88,-86,-100,-87,-87,-81,-81,-100,-100,-100,-85,-85,-71,-100,-100,-100,-100,-71,-85,-100,-100,-100,-100,-44,-100,-87,-87,-81,-100,-100,-71,-100,-85,-100,-86,-100,-81,-85,-76,-45,-79,-79,-81,-100,-100,-100,-100,-100,-100,-100,-100,-74,-77,-100,-100,-82,-81,-100,-79,-100,-100,-100,-100,-100,-100,-77,-100,-69,-79,-100,-86,-86,-75,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-87,-100,-100,-100,-100,-100,-73,-100,-73,-100,-73,-71,-77,-100,-100,-77,-77,-77,-75,-80,-100,-100,-78,-100,-87,-100,-100,-83,-85,-84,-85,-86,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,452,124,14
-76,-44,-44,-87,-88,-100,-72,-46,-45,-86,-88,-86,-85,-86,-85,-81,-81,-100,-100,-100,-83,-84,-71,-100,-100,-100,-100,-71,-85,-100,-87,-87,-100,-42,-89,-87,-87,-81,-100,-100,-71,-100,-85,-100,-86,-100,-81,-87,-76,-46,-79,-79,-81,-100,-100,-100,-100,-100,-100,-100,-100,-74,-77,-100,-100,-81,-81,-100,-80,-100,-100,-100,-100,-100,-100,-77,-100,-70,-79,-100,-86,-88,-75,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-87,-100,-100,-100,-100,-100,-73,-100,-73,-100,-73,-71,-76,-100,-100,-76,-76,-76,-75,-80,-100,-100,-79,-100,-100,-100,-100,-84,-84,-85,-85,-86,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,452,124,14
-76,-43,-43,-88,-100,-100,-73,-46,-46,-87,-86,-85,-85,-86,-85,-78,-78,-100,-100,-100,-84,-85,-71,-100,-100,-100,-100,-71,-85,-100,-87,-87,-100,-43,-88,-86,-87,-78,-100,-100,-71,-100,-85,-100,-86,-100,-81,-83,-100,-46,-79,-80,-81,-100,-100,-100,-100,-100,-100,-100,-100,-75,-77,-100,-100,-81,-81,-100,-82,-100,-100,-100,-100,-100,-100,-100,-100,-69,-78,-100,-86,-87,-76,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-87,-100,-100,-100,-100,-100,-73,-100,-73,-100,-73,-71,-77,-100,-100,-77,-77,-77,-100,-100,-100,-78,-78,-79,-100,-100,-100,-84,-84,-85,-100,-86,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,452,124,14
-79,-49,-49,-88,-87,-83,-76,-45,-45,-87,-86,-85,-85,-85,-85,-79,-79,-84,-100,-100,-83,-84,-66,-100,-100,-100,-100,-66,-83,-100,-86,-87,-100,-49,-88,-86,-85,-79,-100,-100,-66,-100,-84,-100,-86,-100,-81,-84,-79,-45,-78,-80,-80,-100,-100,-100,-100,-100,-100,-100,-100,-75,-78,-100,-100,-81,-81,-100,-82,-100,-100,-100,-100,-100,-100,-78,-100,-71,-77,-100,-100,-88,-76,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-86,-100,-100,-100,-100,-100,-73,-100,-100,-100,-73,-71,-72,-100,-100,-72,-72,-72,-74,-78,-74,-78,-77,-79,-100,-100,-100,-86,-86,-88,-100,-86,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,469,124,15
-81,-49,-49,-100,-87,-83,-72,-45,-45,-89,-100,-100,-100,-85,-85,-79,-79,-84,-100,-100,-83,-84,-66,-100,-100,-100,-100,-66,-84,-100,-86,-100,-100,-48,-100,-90,-85,-79,-100,-100,-66,-100,-83,-100,-86,-100,-80,-85,-79,-46,-75,-81,-81,-100,-100,-100,-100,-100,-100,-100,-100,-100,-79,-100,-100,-82,-82,-100,-79,-100,-100,-100,-100,-100,-100,-78,-81,-70,-75,-100,-86,-88,-81,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-83,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-70,-72,-100,-100,-72,-72,-72,-73,-78,-72,-100,-75,-100,-100,-100,-86,-86,-86,-86,-100,-85,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,469,124,15
-78,-49,-49,-83,-88,-88,-74,-44,-43,-89,-100,-100,-100,-85,-85,-78,-78,-84,-100,-100,-83,-84,-70,-100,-100,-100,-100,-70,-83,-100,-86,-100,-100,-45,-88,-90,-86,-78,-100,-100,-70,-100,-84,-100,-86,-100,-80,-82,-79,-44,-78,-81,-81,-100,-100,-100,-100,-100,-100,-100,-100,-72,-79,-100,-100,-81,-86,-100,-80,-100,-100,-100,-100,-100,-82,-78,-83,-70,-78,-100,-86,-88,-81,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-83,-100,-100,-100,-100,-100,-75,-100,-100,-100,-100,-70,-75,-100,-100,-75,-75,-75,-73,-71,-73,-100,-77,-100,-100,-100,-86,-85,-85,-85,-85,-85,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,469,124,15
-77,-44,-44,-87,-86,-85,-71,-49,-49,-89,-100,-100,-88,-85,-86,-74,-74,-100,-100,-100,-83,-87,-68,-100,-100,-100,-100,-68,-87,-100,-86,-100,-100,-44,-85,-90,-87,-74,-100,-100,-68,-100,-85,-100,-100,-100,-71,-86,-100,-49,-76,-81,-81,-100,-100,-100,-100,-100,-100,-100,-100,-71,-80,-100,-100,-81,-83,-100,-70,-100,-100,-100,-100,-100,-82,-78,-84,-70,-76,-100,-86,-88,-81,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-84,-100,-100,-100,-100,-100,-75,-100,-100,-100,-100,-70,-77,-100,-100,-77,-77,-77,-72,-72,-72,-100,-76,-76,-100,-76,-86,-85,-87,-87,-85,-85,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,469,124,15
-77,-44,-44,-87,-86,-85,-71,-49,-49,-90,-100,-100,-88,-85,-86,-82,-82,-100,-100,-100,-86,-86,-67,-100,-100,-100,-100,-67,-87,-100,-86,-100,-100,-43,-85,-88,-87,-82,-100,-100,-68,-100,-86,-100,-100,-100,-79,-87,-100,-49,-75,-79,-81,-100,-100,-100,-100,-100,-100,-100,-100,-71,-80,-100,-100,-81,-83,-100,-81,-100,-100,-100,-100,-100,-82,-100,-84,-64,-75,-100,-100,-88,-77,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-84,-100,-100,-100,-100,-100,-75,-100,-100,-100,-100,-70,-79,-100,-100,-80,-79,-79,-72,-72,-72,-100,-75,-76,-100,-76,-100,-85,-87,-88,-85,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,469,124,15
-78,-45,-44,-87,-86,-85,-76,-50,-50,-90,-100,-100,-88,-100,-86,-84,-84,-100,-100,-100,-86,-86,-68,-100,-100,-100,-100,-69,-87,-100,-100,-100,-100,-44,-85,-90,-87,-84,-100,-100,-69,-100,-86,-100,-100,-100,-79,-84,-100,-50,-76,-80,-81,-100,-100,-100,-100,-100,-100,-100,-100,-73,-81,-86,-100,-100,-83,-100,-45,-100,-100,-100,-100,-100,-100,-100,-84,-67,-76,-100,-100,-88,-77,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-83,-100,-100,-100,-100,-100,-71,-100,-71,-100,-71,-71,-80,-100,-100,-79,-79,-80,-72,-72,-72,-100,-76,-76,-91,-76,-100,-100,-87,-86,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,469,124,15
-77,-46,-46,-87,-89,-100,-74,-41,-42,-90,-100,-100,-87,-100,-86,-78,-78,-100,-100,-100,-86,-85,-66,-100,-100,-100,-100,-66,-100,-100,-100,-100,-100,-46,-87,-90,-100,-78,-100,-100,-66,-100,-86,-100,-100,-100,-79,-84,-77,-42,-76,-80,-83,-100,-100,-100,-100,-100,-100,-100,-100,-73,-81,-87,-100,-100,-81,-100,-81,-88,-100,-100,-100,-100,-82,-77,-81,-73,-75,-100,-82,-88,-77,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-83,-100,-100,-100,-100,-100,-70,-100,-71,-100,-71,-68,-76,-100,-100,-76,-76,-76,-72,-72,-72,-100,-75,-100,-91,-100,-82,-100,-87,-86,-100,-83,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,486,124,16
-77,-46,-46,-87,-89,-100,-74,-42,-42,-100,-100,-100,-87,-100,-100,-78,-77,-100,-100,-100,-100,-85,-66,-100,-100,-100,-100,-66,-100,-100,-85,-100,-100,-46,-87,-100,-100,-78,-100,-100,-66,-100,-85,-100,-85,-100,-82,-85,-77,-42,-76,-83,-83,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-87,-100,-100,-81,-100,-80,-88,-100,-100,-100,-100,-82,-77,-81,-73,-75,-100,-83,-88,-77,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-70,-100,-71,-100,-72,-68,-76,-100,-100,-76,-76,-76,-72,-72,-72,-100,-75,-100,-100,-100,-83,-100,-86,-86,-100,-82,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,486,124,16
-78,-46,-46,-87,-89,-100,-71,-42,-42,-100,-100,-100,-87,-100,-100,-78,-77,-100,-100,-100,-100,-85,-66,-100,-100,-100,-100,-66,-100,-100,-85,-100,-100,-45,-87,-100,-100,-78,-100,-100,-66,-100,-85,-100,-87,-100,-82,-85,-77,-42,-76,-83,-83,-100,-100,-100,-100,-100,-100,-100,-100,-76,-100,-87,-100,-82,-81,-100,-80,-88,-100,-100,-100,-100,-82,-77,-81,-64,-76,-100,-83,-89,-77,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-86,-100,-100,-100,-100,-100,-72,-100,-71,-100,-72,-75,-76,-100,-100,-76,-76,-76,-72,-72,-72,-100,-76,-72,-100,-100,-83,-100,-86,-86,-100,-83,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,486,124,16
