60:32:b1:3e:1a:b7,38:17:c3:1f:00:b2,38:17:c3:1f:00:b1,a8:bd:27:4c:aa:83,38:17:c3:1f:00:a2,38:17:c3:1f:00:a1,38:17:c3:1f:14:12,38:17:c3:1f:14:11,20:a6:cd:42:0a:d3,20:a6:cd:42:0a:d1,20:a6:cd:42:0a:d0,b4:5d:50:e1:96:51,b4:5d:50:e1:96:52,b4:5d:50:e1:96:53,44:48:c1:91:d0:14,44:48:c1:91:d0:12,38:17:c3:19:45:b2,38:17:c3:19:45:b1,38:17:c3:1f:19:d2,44:48:c1:91:d0:10,38:17:c3:1f:19:d1,38:17:c3:1f:09:91,38:17:c3:1f:09:93,38:17:c3:1f:09:92,20:a6:cd:42:0a:c3,a8:bd:27:4c:aa:82,38:17:c3:24:47:51,38:17:c3:24:47:52,44:48:c1:91:95:b3,44:48:c1:91:95:b1,44:48:c1:91:95:b0,a8:bd:27:4c:aa:92,b4:5d:50:e1:96:43,a8:bd:27:4c:aa:93,a8:bd:27:4c:aa:91,38:17:c3:1f:00:b0,38:17:c3:1f:00:a0,b4:5d:50:e1:96:50,20:a6:cd:42:0a:d2,38:17:c3:1f:14:10,20:a6:cd:42:0a:c2,38:17:c3:19:45:b0,38:17:c3:1f:19:d0,44:48:c1:91:d0:11,38:17:c3:24:47:50,38:17:c3:1f:09:90,44:48:c1:91:95:b2,a8:bd:27:4c:aa:90,20:a6:cd:42:13:f0,38:17:c3:22:61:90,20:a6:cd:42:0a:c0,38:17:c3:22:61:92,38:17:c3:22:5e:f0,44:48:c1:91:d0:04,72:32:b1:3e:1a:b8,60:32:b1:3e:1a:b8,38:17:c3:1f:14:02,44:48:c1:91:d0:00,a8:bd:27:4c:aa:81,44:48:c1:91:95:a3,38:17:c3:1f:09:81,38:17:c3:1f:09:82,38:17:c3:1f:09:83,38:17:c3:1f:19:c2,38:17:c3:1f:19:c1,9c:d6:43:60:92:e0,38:17:c3:1f:09:80,38:17:c3:19:36:30,38:17:c3:1f:19:c0,66:2a:2f:53:7c:99,72:32:b1:3e:1a:b7,b4:5d:50:e1:96:41,b4:5d:50:e1:96:42,44:48:c1:91:d0:02,44:48:c1:91:aa:31,38:17:c3:22:61:91,44:48:c1:91:aa:32,20:a6:cd:42:13:e2,80:8d:b7:55:25:f3,44:48:c1:91:aa:21,92:32:4b:b2:cc:47,b4:5d:50:e1:96:40,38:17:c3:1f:14:00,44:48:c1:91:d0:01,a8:bd:27:4c:aa:80,44:48:c1:91:aa:30,38:17:c3:1f:1c:10,44:48:c1:91:aa:20,b6:e6:2d:69:d5:58,20:a6:cd:42:0a:c1,44:48:c1:91:95:a1,38:17:c3:19:45:a2,44:48:c1:91:95:a0,20:a6:cd:42:13:f2,38:17:c3:1a:cf:d2,20:a6:cd:42:13:f1,38:17:c3:19:d7:72,38:17:c3:1a:cf:d1,38:17:c3:19:d7:71,38:17:c3:22:5e:f2,ac:e2:d3:c4:08:e6,38:17:c3:1f:1c:11,44:48:c1:91:95:a2,38:17:c3:19:d7:70,38:17:c3:1a:cf:d0,38:17:c3:22:5e:e0,86:0d:8e:aa:25:a4,38:17:c3:1f:14:01,20:a6:cd:42:0b:e3,80:8d:b7:55:25:e3,38:17:c3:22:5e:f1,38:17:c3:24:56:50,38:17:c3:19:45:a1,38:17:c3:19:45:a0,44:48:c1:91:aa:22,20:a6:cd:42:0b:f3,20:a6:cd:42:0b:f0,38:17:c3:1f:19:f0,38:17:c3:1f:19:f2,38:17:c3:1f:19:f1,20:a6:cd:42:0b:e1,38:17:c3:19:d7:60,20:a6:cd:42:0b:e0,20:a6:cd:42:0b:f2,38:17:c3:19:d7:61,38:17:c3:19:d7:62,20:a6:cd:42:0b:f1,20:a6:cd:42:0b:e2,38:17:c3:19:36:32,38:17:c3:19:36:31,80:8d:b7:55:25:f1,80:8d:b7:55:25:f0,80:8d:b7:55:25:f2,80:8d:b7:55:35:10,80:8d:b7:55:35:13,80:8d:b7:55:25:e1,80:8d:b7:55:25:e2,80:8d:b7:55:25:e0,80:8d:b7:55:35:03,38:17:c3:1e:ff:10,80:8d:b7:55:3a:42,80:8d:b7:55:3a:41,80:8d:b7:55:3a:40,80:8d:b7:55:35:11,80:8d:b7:55:35:12,80:8d:b7:55:3a:50,80:8d:b7:55:29:d0,80:8d:b7:55:3a:52,80:8d:b7:55:3a:51,80:8d:b7:55:35:01,80:8d:b7:55:35:02,80:8d:b7:55:35:00,ea:9e:b4:53:24:54,80:8d:b7:55:29:d1,80:8d:b7:55:29:d2,20:a6:cd:50:24:a1,20:a6:cd:50:24:a2,20:a6:cd:50:24:b0,b0:be:76:f8:30:5e,38:17:c3:1e:ff:11,20:a6:cd:50:24:a0,38:17:c3:1e:ff:12,80:8d:b7:55:39:d0,68:ff:7b:e4:af:38,80:8d:b7:55:39:d2,80:8d:b7:55:39:d1,38:17:c3:19:71:90,80:8d:b7:55:39:c1,38:17:c3:19:71:91,38:17:c3:19:71:92,38:17:c3:19:71:81,38:17:c3:19:71:82,38:17:c3:19:71:80,20:a6:cd:50:24:b1,80:8d:b7:55:39:c0,68:ff:7b:e4:af:39,38:17:c3:19:36:22,38:17:c3:19:36:21,38:17:c3:19:36:20,38:17:c3:1f:0e:10,00:4e:35:df:06:52,38:17:c3:1e:ff:01,38:17:c3:1f:22:32,38:17:c3:1f:22:31,80:8d:b7:55:39:c2,38:17:c3:1f:0e:11,38:17:c3:1f:0e:12,38:17:c3:1f:22:30,38:17:c3:1e:ff:02,38:17:c3:1e:ff:00,20:a6:cd:50:24:b2,00:4e:35:de:e1:12,80:8d:b7:55:29:c1,80:8d:b7:55:29:c2,00:4e:35:df:06:42,80:8d:b7:55:29:c0,00:4e:35:df:06:51,00:4e:35:df:06:50,44:48:c1:a5:82:30,00:4e:35:de:e1:10,00:4e:35:df:06:41,00:4e:35:df:06:40,38:17:c3:1f:22:22,38:17:c3:1f:22:21,38:17:c3:1f:0e:02,38:17:c3:1f:0e:01,38:17:c3:1f:0e:00,00:4e:35:de:e1:02,38:17:c3:1f:22:20,80:8d:b7:55:4d:02,80:8d:b7:55:4d:01,80:8d:b7:55:4d:10,80:8d:b7:55:4d:00,80:8d:b7:55:4d:12,80:8d:b7:55:4d:11,x,y,label
-84,-67,-67,-100,-70,-70,-100,-100,-90,-100,-100,-100,-100,-100,-100,-100,-67,-67,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-66,-70,-100,-90,-88,-100,-67,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-85,-100,-100,-100,-100,-100,-100,-87,-100,-100,-100,-100,-83,-100,-68,-100,-100,-100,-100,-100,-100,-100,-100,-77,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-67,-100,-100,-100,-100,-63,-100,-63,-100,-55,-100,-100,-64,-100,-100,-100,-100,-72,-100,-100,-100,-67,-67,-100,-78,-79,-100,-100,-100,-72,-64,-72,-78,-65,-64,-78,-72,-83,-83,-78,-78,-78,-78,-78,-74,-100,-73,-77,-100,-81,-78,-79,-78,-77,-81,-100,-81,-81,-77,-77,-100,-81,-100,-100,-100,-100,-87,-81,-100,-100,-100,-85,-100,-84,-85,-83,-81,-82,-83,-100,-100,-100,-83,-80,-100,-85,-85,-84,-86,-100,-80,-85,-86,-81,-86,-87,-87,-80,-81,-87,-87,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,673,141,28
-84,-67,-67,-100,-70,-70,-100,-100,-90,-100,-100,-100,-100,-100,-100,-100,-67,-67,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-66,-70,-100,-90,-88,-100,-67,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-85,-100,-100,-100,-100,-100,-100,-87,-100,-100,-100,-100,-83,-100,-68,-100,-100,-100,-100,-100,-100,-100,-100,-77,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-67,-100,-100,-100,-100,-63,-100,-63,-100,-55,-100,-100,-64,-100,-100,-100,-100,-72,-100,-100,-100,-67,-67,-100,-78,-79,-100,-100,-100,-72,-64,-72,-78,-65,-64,-78,-72,-83,-83,-78,-78,-78,-78,-78,-74,-100,-73,-77,-100,-81,-78,-79,-78,-77,-81,-100,-81,-81,-77,-77,-100,-81,-100,-100,-100,-100,-87,-81,-100,-100,-100,-85,-100,-84,-85,-83,-81,-82,-83,-100,-100,-100,-83,-80,-100,-85,-85,-84,-86,-100,-80,-85,-86,-81,-86,-87,-87,-80,-81,-87,-87,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,673,158,29
-100,-67,-67,-100,-71,-71,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-67,-67,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-66,-70,-100,-100,-100,-100,-67,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-87,-100,-100,-100,-100,-83,-100,-69,-85,-100,-100,-100,-100,-100,-100,-100,-79,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-69,-100,-100,-100,-100,-58,-100,-58,-100,-57,-100,-100,-58,-100,-100,-100,-100,-100,-70,-100,-100,-69,-68,-100,-83,-85,-100,-100,-100,-100,-63,-100,-84,-64,-63,-85,-71,-81,-82,-78,-79,-79,-80,-80,-76,-76,-76,-73,-81,-75,-76,-76,-80,-81,-81,-100,-80,-80,-77,-77,-77,-78,-100,-100,-80,-81,-86,-79,-80,-81,-80,-85,-100,-84,-84,-83,-100,-82,-83,-79,-79,-79,-87,-80,-81,-100,-100,-100,-100,-100,-100,-86,-84,-100,-100,-100,-86,-100,-100,-86,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,673,158,29
-100,-67,-67,-100,-71,-71,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-67,-67,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-66,-70,-100,-100,-100,-100,-67,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-87,-100,-100,-100,-100,-83,-100,-69,-85,-100,-100,-100,-100,-100,-100,-100,-79,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-69,-100,-100,-100,-100,-58,-100,-58,-100,-57,-100,-100,-58,-100,-100,-100,-100,-100,-70,-100,-100,-69,-68,-100,-83,-85,-100,-100,-100,-100,-63,-100,-84,-64,-63,-85,-71,-81,-82,-78,-79,-79,-80,-80,-76,-76,-76,-73,-81,-75,-76,-76,-80,-81,-81,-100,-80,-80,-77,-77,-77,-78,-100,-100,-80,-81,-86,-79,-80,-81,-80,-85,-100,-84,-84,-83,-100,-82,-83,-79,-79,-79,-87,-80,-81,-100,-100,-100,-100,-100,-100,-86,-84,-100,-100,-100,-86,-100,-100,-86,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,673,158,29
-83,-67,-67,-100,-71,-71,-100,-100,-88,-100,-100,-100,-100,-100,-100,-100,-67,-67,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-66,-70,-100,-89,-100,-100,-67,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-82,-87,-100,-100,-100,-100,-100,-100,-87,-100,-100,-100,-100,-81,-100,-73,-85,-100,-100,-100,-100,-100,-100,-100,-79,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-69,-100,-100,-100,-100,-58,-100,-58,-100,-56,-100,-100,-59,-100,-100,-100,-100,-100,-75,-100,-100,-69,-69,-100,-84,-83,-100,-100,-100,-100,-63,-100,-83,-64,-63,-84,-71,-82,-81,-79,-79,-79,-79,-79,-75,-76,-76,-72,-81,-76,-75,-76,-79,-78,-81,-100,-81,-81,-76,-77,-77,-79,-100,-100,-80,-81,-86,-70,-80,-81,-80,-84,-100,-84,-84,-83,-100,-83,-83,-79,-79,-79,-86,-80,-81,-100,-100,-100,-100,-100,-81,-85,-86,-81,-100,-100,-85,-81,-81,-87,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,673,158,29
-85,-67,-66,-100,-70,-70,-100,-100,-88,-100,-100,-100,-100,-100,-100,-100,-67,-67,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-66,-71,-100,-88,-100,-100,-68,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-82,-87,-100,-100,-100,-100,-100,-100,-86,-100,-100,-100,-100,-84,-100,-73,-85,-100,-100,-100,-100,-100,-100,-100,-79,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-59,-100,-58,-100,-54,-100,-100,-58,-100,-100,-100,-100,-100,-70,-100,-100,-69,-68,-100,-83,-84,-100,-100,-100,-100,-62,-100,-83,-62,-53,-84,-72,-82,-82,-79,-79,-78,-78,-79,-75,-100,-100,-55,-100,-75,-75,-75,-79,-78,-81,-83,-81,-81,-76,-76,-100,-78,-83,-82,-100,-81,-87,-80,-100,-100,-100,-84,-84,-85,-85,-84,-100,-82,-83,-100,-100,-100,-87,-100,-83,-83,-83,-100,-100,-87,-81,-85,-85,-80,-100,-100,-84,-81,-81,-87,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,673,158,29
-85,-66,-67,-100,-70,-70,-100,-100,-88,-100,-100,-100,-100,-100,-100,-100,-67,-67,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-66,-70,-100,-89,-100,-100,-68,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-86,-100,-100,-100,-100,-82,-100,-73,-85,-100,-100,-100,-100,-100,-100,-100,-79,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-58,-100,-58,-100,-56,-100,-100,-59,-100,-100,-100,-100,-100,-79,-100,-100,-69,-68,-100,-83,-84,-100,-100,-100,-100,-62,-100,-84,-62,-53,-84,-72,-83,-82,-78,-79,-78,-79,-78,-100,-100,-100,-55,-100,-76,-75,-75,-79,-78,-81,-83,-82,-81,-76,-76,-100,-78,-83,-82,-100,-100,-87,-80,-100,-100,-100,-84,-84,-85,-85,-84,-100,-82,-83,-80,-79,-100,-87,-100,-83,-83,-83,-100,-100,-87,-81,-85,-85,-82,-100,-100,-85,-81,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,673,158,29
-86,-62,-62,-100,-71,-71,-88,-87,-88,-100,-100,-100,-100,-100,-100,-100,-67,-67,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-62,-71,-100,-89,-89,-100,-67,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-82,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-83,-100,-70,-100,-100,-100,-100,-100,-100,-100,-100,-76,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-64,-100,-64,-100,-61,-100,-100,-64,-100,-100,-100,-100,-100,-70,-100,-100,-69,-68,-100,-83,-84,-100,-100,-100,-100,-58,-100,-83,-59,-58,-84,-100,-83,-83,-76,-76,-76,-80,-80,-100,-100,-100,-55,-78,-76,-75,-75,-80,-79,-80,-83,-80,-79,-100,-100,-100,-81,-83,-82,-83,-100,-100,-80,-100,-83,-76,-82,-87,-82,-81,-82,-100,-82,-82,-80,-79,-100,-100,-100,-100,-83,-83,-100,-100,-87,-100,-83,-84,-82,-100,-100,-83,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,673,175,30
-86,-62,-62,-100,-71,-71,-88,-87,-88,-100,-100,-100,-100,-100,-100,-100,-67,-67,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-62,-71,-100,-89,-89,-100,-67,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-82,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-83,-100,-70,-100,-100,-100,-100,-100,-100,-100,-100,-76,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-64,-100,-64,-100,-61,-100,-100,-64,-100,-100,-100,-100,-100,-70,-100,-100,-69,-68,-100,-83,-84,-100,-100,-100,-100,-58,-100,-83,-59,-58,-84,-100,-83,-83,-76,-76,-76,-80,-80,-100,-100,-100,-55,-78,-76,-75,-75,-80,-79,-80,-83,-80,-79,-100,-100,-100,-81,-83,-82,-83,-100,-100,-80,-100,-83,-76,-82,-87,-82,-81,-82,-100,-82,-82,-80,-79,-100,-100,-100,-100,-83,-83,-100,-100,-87,-100,-83,-84,-82,-100,-100,-83,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,673,175,30
-86,-66,-66,-100,-69,-69,-88,-87,-100,-100,-100,-100,-100,-100,-100,-100,-71,-71,-100,-100,-100,-100,-100,-100,-87,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-66,-69,-100,-100,-89,-100,-71,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-83,-79,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-85,-100,-79,-88,-100,-100,-100,-100,-100,-100,-100,-78,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-61,-100,-61,-100,-54,-100,-100,-61,-100,-100,-100,-100,-72,-79,-100,-100,-100,-68,-100,-80,-80,-100,-100,-100,-70,-62,-76,-80,-62,-62,-80,-67,-84,-85,-78,-78,-77,-80,-80,-100,-100,-75,-75,-78,-77,-77,-100,-80,-80,-78,-100,-78,-78,-75,-77,-75,-80,-100,-100,-83,-84,-100,-83,-79,-83,-79,-85,-85,-84,-85,-82,-100,-84,-83,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-87,-78,-83,-84,-100,-100,-100,-87,-78,-100,-100,-100,-79,-79,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,673,175,30
-100,-63,-62,-100,-68,-67,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-70,-70,-100,-100,-100,-100,-100,-100,-87,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-62,-68,-100,-100,-100,-100,-70,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-84,-81,-100,-100,-100,-100,-100,-100,-87,-100,-100,-100,-100,-87,-100,-70,-88,-100,-100,-100,-100,-100,-100,-100,-77,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-65,-100,-100,-100,-100,-60,-100,-61,-100,-49,-100,-100,-61,-100,-100,-100,-100,-88,-74,-100,-100,-65,-65,-100,-79,-79,-100,-100,-100,-70,-63,-76,-78,-62,-62,-79,-77,-86,-85,-77,-77,-77,-81,-80,-77,-77,-77,-75,-80,-78,-79,-79,-80,-80,-78,-100,-78,-78,-75,-77,-75,-78,-100,-100,-100,-81,-100,-84,-79,-100,-79,-85,-85,-84,-84,-85,-100,-85,-85,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-87,-79,-100,-100,-100,-100,-100,-85,-78,-100,-100,-100,-79,-79,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,673,175,30
-100,-63,-63,-100,-67,-68,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-69,-69,-100,-100,-100,-100,-100,-100,-87,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-63,-69,-100,-100,-100,-100,-69,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-84,-81,-100,-100,-100,-100,-100,-100,-86,-100,-100,-100,-100,-86,-100,-72,-100,-100,-100,-100,-100,-100,-100,-100,-78,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-65,-100,-100,-100,-100,-61,-100,-61,-100,-49,-100,-100,-61,-100,-100,-100,-100,-75,-74,-100,-100,-65,-65,-100,-81,-81,-100,-100,-100,-100,-62,-76,-80,-61,-61,-81,-77,-85,-85,-78,-78,-78,-81,-80,-77,-77,-77,-100,-80,-79,-78,-79,-80,-80,-78,-100,-77,-78,-75,-77,-76,-78,-100,-100,-100,-81,-100,-84,-79,-100,-79,-85,-85,-85,-85,-85,-100,-85,-85,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-87,-79,-100,-100,-100,-100,-100,-85,-78,-100,-100,-100,-100,-79,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,673,175,30
-100,-63,-63,-100,-67,-68,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-69,-69,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-63,-67,-100,-100,-100,-100,-69,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-84,-83,-100,-100,-100,-100,-100,-100,-86,-100,-100,-100,-100,-85,-100,-49,-88,-100,-100,-100,-100,-100,-100,-100,-78,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-65,-100,-100,-100,-100,-60,-100,-60,-100,-49,-100,-100,-60,-100,-100,-100,-100,-74,-75,-100,-100,-65,-65,-100,-80,-81,-100,-100,-100,-76,-62,-100,-81,-61,-62,-81,-77,-85,-100,-78,-78,-77,-80,-80,-76,-75,-76,-77,-80,-79,-78,-79,-80,-80,-77,-100,-78,-78,-75,-100,-76,-78,-100,-100,-100,-81,-100,-84,-100,-100,-100,-84,-85,-84,-84,-86,-100,-87,-85,-100,-100,-100,-100,-85,-100,-100,-100,-100,-100,-88,-77,-100,-100,-100,-100,-100,-85,-78,-78,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,673,175,30
-100,-69,-68,-100,-67,-68,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-67,-67,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-67,-67,-100,-100,-100,-100,-67,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-83,-100,-100,-100,-100,-100,-100,-86,-100,-100,-100,-100,-85,-100,-83,-88,-100,-100,-100,-100,-100,-100,-100,-77,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-65,-100,-100,-100,-100,-56,-100,-56,-100,-50,-100,-100,-57,-100,-100,-100,-100,-74,-63,-100,-100,-65,-65,-100,-76,-76,-100,-100,-100,-76,-62,-100,-76,-61,-58,-76,-74,-85,-100,-76,-77,-76,-80,-79,-76,-75,-76,-76,-79,-74,-74,-100,-80,-78,-80,-100,-80,-80,-75,-100,-76,-81,-100,-100,-78,-100,-100,-78,-80,-79,-80,-82,-85,-82,-82,-86,-82,-87,-85,-100,-100,-100,-100,-85,-100,-100,-100,-100,-100,-88,-77,-100,-100,-83,-100,-100,-100,-78,-78,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,690,175,31
-100,-67,-67,-100,-67,-67,-88,-100,-100,-100,-100,-100,-100,-100,-100,-100,-64,-65,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-61,-68,-100,-100,-87,-100,-65,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-76,-100,-100,-100,-100,-100,-100,-100,-100,-77,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-59,-100,-59,-100,-58,-100,-100,-59,-100,-100,-100,-100,-100,-63,-100,-100,-100,-68,-100,-79,-80,-100,-100,-100,-100,-63,-100,-80,-63,-63,-80,-74,-100,-100,-76,-76,-77,-76,-76,-100,-100,-100,-75,-79,-74,-74,-74,-76,-77,-80,-100,-77,-77,-100,-100,-100,-81,-100,-100,-78,-100,-100,-83,-80,-79,-80,-85,-100,-85,-85,-87,-82,-100,-100,-100,-100,-100,-100,-100,-100,-83,-84,-85,-89,-87,-100,-100,-86,-81,-100,-100,-86,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,690,175,31
-100,-70,-70,-100,-68,-68,-88,-100,-100,-100,-100,-100,-100,-100,-100,-100,-67,-67,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-69,-69,-100,-100,-87,-100,-68,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-86,-100,-100,-100,-100,-87,-100,-80,-100,-100,-100,-100,-100,-100,-100,-100,-76,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-59,-100,-59,-100,-50,-100,-100,-59,-100,-100,-100,-100,-74,-63,-100,-100,-100,-68,-100,-81,-81,-100,-100,-100,-78,-58,-78,-80,-59,-59,-81,-76,-100,-100,-76,-77,-76,-76,-76,-100,-100,-76,-74,-79,-75,-74,-74,-76,-76,-80,-77,-79,-79,-75,-75,-100,-76,-77,-77,-78,-100,-87,-83,-80,-83,-80,-85,-100,-86,-86,-86,-82,-86,-86,-100,-100,-100,-87,-100,-81,-83,-84,-85,-89,-86,-78,-100,-87,-84,-100,-100,-86,-78,-78,-87,-100,-100,-100,-83,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,690,175,31
