38:17:c3:1f:0e:10,b0:be:76:f8:30:5e,38:17:c3:1f:0e:11,38:17:c3:1f:0e:12,80:8d:b7:55:39:d1,80:8d:b7:55:39:d2,80:8d:b7:55:35:11,80:8d:b7:55:35:13,80:8d:b7:55:35:12,38:17:c3:1f:01:92,38:17:c3:1f:01:91,ea:9e:b4:53:24:54,38:17:c3:1f:0e:02,38:17:c3:1f:0e:01,80:8d:b7:55:35:01,80:8d:b7:55:35:03,80:8d:b7:55:35:02,80:8d:b7:55:25:f1,80:8d:b7:55:25:f3,80:8d:b7:55:25:f2,44:48:c1:a5:82:31,44:48:c1:a5:82:32,80:8d:b7:55:39:c1,80:8d:b7:55:39:c2,38:17:c3:1f:01:81,38:17:c3:19:d7:71,38:17:c3:19:d7:72,80:8d:b7:55:25:e1,80:8d:b7:55:25:e3,80:8d:b7:55:3a:41,44:48:c1:a5:82:21,80:8d:b7:55:3a:42,60:32:b1:3e:1a:b7,20:a6:cd:50:24:b1,20:a6:cd:50:24:b2,00:4e:35:df:06:51,38:17:c3:19:45:b2,38:17:c3:19:45:b1,38:17:c3:19:d7:61,ac:e2:d3:c4:08:e6,38:17:c3:19:d7:62,00:4e:35:df:06:40,00:4e:35:df:06:41,38:17:c3:1e:ff:01,60:32:b1:3e:1a:b8,38:17:c3:1e:ff:02,38:17:c3:1e:ff:12,2a:16:ad:ec:da:ab,38:17:c3:1e:ff:11,b4:5d:50:e1:92:33,38:17:c3:1f:09:93,38:17:c3:1f:09:92,20:a6:cd:42:0b:f3,68:ff:7b:e4:af:39,80:8d:b7:55:39:d0,80:8d:b7:55:35:10,38:17:c3:1f:01:90,38:17:c3:1f:0e:00,80:8d:b7:55:35:00,80:8d:b7:55:25:f0,44:48:c1:a5:82:30,38:17:c3:19:d7:70,00:4e:35:df:06:52,44:48:c1:a5:82:20,20:a6:cd:50:24:b0,38:17:c3:19:45:b0,00:4e:35:df:06:42,38:17:c3:1e:ff:10,38:17:c3:1f:09:90,38:17:c3:1f:22:30,66:2a:2f:53:7c:99,00:4e:35:df:06:50,80:8d:b7:55:3a:52,44:48:c1:a5:82:22,68:ff:7b:e4:af:38,38:17:c3:19:55:52,38:17:c3:1f:09:91,a8:bd:27:4c:bd:32,a8:bd:27:4c:bd:31,38:17:c3:1f:22:32,38:17:c3:1f:22:31,80:8d:b7:55:3a:50,80:8d:b7:55:25:e0,80:8d:b7:55:3a:40,00:4e:35:de:e1:12,a8:bd:27:4c:bd:30,20:a6:cd:42:0b:f0,80:8d:b7:55:3a:51,80:8d:b7:55:25:e2,20:a6:cd:50:24:a1,20:a6:cd:50:24:a2,b4:5d:50:e1:92:30,b4:5d:50:e1:92:32,80:8d:b7:55:39:c0,b4:5d:50:e1:92:31,38:17:c3:1e:ff:00,38:17:c3:1f:09:83,38:17:c3:19:d7:60,20:a6:cd:42:0b:e3,20:a6:cd:50:24:a0,72:32:b1:3e:1a:b7,b4:5d:50:e1:92:22,72:32:b1:3e:1a:b8,b4:5d:50:e1:92:23,b4:5d:50:e1:96:43,38:17:c3:1f:01:82,00:4e:35:de:e1:10,38:17:c3:19:55:51,00:4e:35:de:e1:11,38:17:c3:19:55:50,38:17:c3:19:71:90,38:17:c3:19:71:91,38:17:c3:19:45:a2,38:17:c3:19:45:a1,b4:5d:50:e1:96:53,b4:5d:50:e1:96:50,00:4e:35:de:e1:02,38:17:c3:1f:22:22,00:4e:35:de:e1:01,00:4e:35:de:e1:00,20:a6:cd:42:0b:f2,b4:5d:50:e1:92:21,38:17:c3:19:71:92,b4:5d:50:e1:92:20,38:17:c3:1f:01:80,38:17:c3:1f:08:52,38:17:c3:1f:08:50,38:17:c3:19:55:40,20:a6:cd:42:0b:f1,20:a6:cd:42:0b:e1,38:17:c3:1f:00:b1,20:a6:cd:42:0a:c3,20:a6:cd:42:0b:e0,38:17:c3:1f:00:b0,20:a6:cd:42:0b:e2,38:17:c3:1f:08:51,38:17:c3:19:55:42,38:17:c3:1f:22:20,00:4e:35:de:d7:53,00:4e:35:de:d7:43,00:4e:35:de:d7:52,38:17:c3:19:55:41,a8:bd:27:4c:bd:22,44:48:c1:91:95:b2,00:4e:35:df:0e:12,38:17:c3:1f:22:21,a8:bd:27:4c:bd:20,38:17:c3:1f:08:42,38:17:c3:1f:08:41,44:48:c1:91:95:b0,38:17:c3:1f:08:40,44:48:c1:91:95:b3,44:48:c1:91:95:b1,00:4e:35:de:d7:51,00:4e:35:de:d7:50,a8:bd:27:4c:bd:21,00:4e:35:de:d7:40,00:4e:35:df:0e:01,00:4e:35:de:d7:42,00:4e:35:de:d7:41,38:17:c3:19:36:30,00:4e:35:df:0e:10,00:4e:35:df:0e:11,38:17:c3:19:71:81,38:17:c3:19:36:31,38:17:c3:1e:fc:a2,38:17:c3:19:71:82,38:17:c3:1e:fc:a1,38:17:c3:1e:fc:a0,38:17:c3:1e:fc:b2,38:17:c3:1e:fc:b1,38:17:c3:1e:fc:b0,38:17:c3:19:71:80,00:4e:35:df:0e:02,00:4e:35:df:0e:00,64:e5:99:c3:13:3c,38:17:c3:24:58:b2,38:17:c3:24:58:b1,38:17:c3:24:58:b0,38:17:c3:24:4f:11,38:17:c3:24:4f:12,38:17:c3:1f:0f:91,38:17:c3:1f:0f:92,38:17:c3:24:58:a2,38:17:c3:24:58:a1,38:17:c3:24:4f:10,38:17:c3:1f:0f:90,38:17:c3:24:58:a0,38:17:c3:24:4f:01,38:17:c3:24:4f:02,38:17:c3:24:4f:00,38:17:c3:1b:08:b0,38:17:c3:1b:08:b2,38:17:c3:1b:08:b1,00:4e:35:df:27:12,38:17:c3:1b:08:a2,38:17:c3:1b:08:a1,38:17:c3:1b:08:a0,00:4e:35:df:27:10,00:4e:35:df:27:11,9c:d6:43:60:92:e0,x,y,label
-72,-61,-72,-72,-61,-61,-72,-72,-72,-100,-100,-68,-100,-100,-73,-72,-72,-69,-69,-69,-64,-64,-60,-60,-100,-81,-81,-71,-72,-64,-68,-64,-100,-100,-100,-64,-85,-87,-78,-81,-78,-71,-70,-100,-83,-100,-100,-86,-100,-87,-100,-100,-100,-75,-61,-72,-88,-78,-72,-69,-63,-80,-64,-69,-88,-87,-70,-100,-100,-82,-73,-64,-53,-67,-78,-67,-100,-85,-83,-80,-81,-53,-100,-64,-76,-84,-100,-53,-70,-100,-100,-86,-86,-60,-86,-100,-100,-79,-100,-100,-87,-84,-100,-100,-100,-100,-76,-67,-76,-67,-84,-84,-100,-100,-100,-100,-77,-100,-76,-77,-100,-85,-84,-100,-100,-83,-81,-100,-100,-100,-100,-100,-100,-100,-100,-83,-100,-100,-80,-100,-80,-100,-82,-100,-86,-80,-82,-100,-100,-100,-100,-100,-100,-80,-81,-100,-100,-100,-100,-100,-100,-100,-100,-82,-100,-100,-83,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,545.0,515.5999999999998,18
-72,-56,-72,-73,-66,-66,-70,-70,-72,-100,-100,-71,-100,-100,-74,-69,-71,-72,-72,-72,-71,-71,-66,-66,-100,-81,-81,-71,-81,-62,-66,-62,-100,-89,-86,-70,-85,-87,-78,-80,-80,-71,-71,-100,-100,-100,-100,-85,-100,-88,-100,-100,-100,-75,-66,-70,-88,-100,-74,-73,-70,-81,-70,-67,-86,-87,-71,-88,-100,-81,-75,-67,-53,-66,-83,-66,-100,-80,-83,-80,-80,-53,-71,-63,-79,-84,-100,-53,-100,-100,-100,-87,-88,-66,-87,-100,-100,-79,-100,-100,-87,-84,-100,-82,-100,-100,-78,-66,-79,-65,-85,-86,-100,-100,-100,-100,-78,-100,-78,-77,-100,-85,-87,-100,-100,-78,-78,-100,-100,-100,-100,-100,-100,-100,-100,-78,-100,-100,-85,-100,-85,-100,-100,-100,-86,-100,-100,-80,-80,-100,-79,-100,-100,-85,-83,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-82,-100,-83,-81,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,545.0,529.7999999999998,19
-72,-52,-100,-73,-66,-66,-69,-69,-69,-100,-100,-71,-100,-100,-72,-73,-71,-73,-73,-73,-70,-70,-65,-65,-100,-100,-81,-100,-100,-61,-65,-56,-100,-87,-87,-67,-100,-100,-100,-100,-100,-71,-72,-100,-85,-100,-100,-86,-100,-87,-100,-100,-100,-100,-66,-69,-100,-100,-100,-73,-70,-81,-67,-65,-87,-100,-72,-88,-100,-80,-79,-67,-61,-66,-83,-66,-100,-80,-80,-80,-80,-61,-71,-61,-79,-81,-100,-61,-100,-100,-100,-87,-88,-66,-88,-100,-100,-82,-100,-100,-100,-84,-100,-84,-100,-100,-80,-66,-79,-66,-100,-100,-100,-100,-100,-100,-78,-100,-78,-72,-100,-100,-100,-100,-100,-79,-79,-100,-100,-100,-100,-100,-100,-100,-100,-78,-100,-100,-86,-100,-86,-100,-100,-100,-100,-100,-100,-80,-80,-100,-79,-100,-100,-85,-86,-100,-100,-100,-100,-100,-86,-100,-100,-83,-100,-82,-83,-81,-83,-84,-84,-83,-83,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,545.0,529.7999999999998,19
-72,-52,-100,-73,-66,-66,-69,-69,-69,-100,-100,-71,-100,-100,-72,-73,-71,-73,-73,-73,-70,-70,-65,-65,-100,-100,-81,-100,-100,-61,-65,-56,-100,-87,-87,-67,-100,-100,-100,-100,-100,-71,-72,-100,-85,-100,-100,-86,-100,-87,-100,-100,-100,-100,-66,-69,-100,-100,-100,-73,-70,-81,-67,-65,-87,-100,-72,-88,-100,-80,-79,-67,-61,-66,-83,-66,-100,-80,-80,-80,-80,-61,-71,-61,-79,-81,-100,-61,-100,-100,-100,-87,-88,-66,-88,-100,-100,-82,-100,-100,-100,-84,-100,-84,-100,-100,-80,-66,-79,-66,-100,-100,-100,-100,-100,-100,-78,-100,-78,-72,-100,-100,-100,-100,-100,-79,-79,-100,-100,-100,-100,-100,-100,-100,-100,-78,-100,-100,-86,-100,-86,-100,-100,-100,-100,-100,-100,-80,-80,-100,-79,-100,-100,-85,-86,-100,-100,-100,-100,-100,-86,-100,-100,-83,-100,-82,-83,-81,-83,-84,-84,-83,-83,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,545.0,529.7999999999998,19
-71,-56,-71,-72,-66,-66,-70,-70,-69,-100,-100,-69,-80,-78,-72,-72,-72,-71,-72,-71,-70,-70,-63,-65,-100,-81,-81,-100,-64,-61,-67,-59,-100,-87,-87,-68,-81,-82,-100,-83,-100,-71,-71,-100,-85,-100,-100,-85,-100,-88,-100,-100,-100,-78,-66,-70,-91,-77,-72,-71,-69,-80,-68,-66,-87,-81,-71,-88,-100,-80,-79,-68,-61,-66,-100,-64,-100,-80,-80,-79,-80,-61,-71,-61,-78,-80,-100,-61,-100,-100,-100,-88,-88,-66,-88,-100,-100,-82,-100,-100,-100,-100,-87,-83,-100,-100,-78,-64,-78,-65,-83,-82,-100,-100,-100,-100,-76,-100,-76,-76,-100,-86,-83,-100,-100,-79,-79,-100,-100,-100,-100,-100,-100,-100,-100,-79,-100,-82,-85,-100,-85,-100,-100,-100,-85,-100,-81,-100,-100,-100,-100,-100,-100,-86,-85,-100,-100,-100,-100,-100,-86,-85,-85,-83,-100,-82,-83,-81,-83,-84,-84,-83,-83,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,545.0,529.7999999999998,19
-71,-62,-71,-72,-67,-67,-70,-70,-70,-100,-100,-69,-80,-78,-72,-73,-72,-73,-73,-72,-70,-70,-63,-100,-100,-79,-78,-71,-71,-61,-67,-59,-100,-100,-100,-68,-81,-82,-82,-84,-100,-71,-71,-100,-100,-100,-100,-85,-100,-88,-100,-100,-100,-78,-67,-70,-91,-77,-72,-72,-70,-79,-68,-66,-100,-81,-71,-87,-100,-79,-78,-68,-61,-66,-100,-65,-100,-81,-81,-79,-78,-61,-71,-61,-79,-81,-100,-61,-71,-100,-100,-88,-88,-66,-88,-100,-100,-100,-100,-100,-100,-84,-86,-83,-100,-100,-79,-64,-79,-65,-82,-82,-100,-100,-100,-100,-76,-100,-76,-76,-100,-86,-81,-100,-100,-78,-78,-100,-100,-100,-100,-100,-100,-100,-100,-78,-100,-82,-84,-100,-85,-100,-100,-100,-85,-100,-83,-100,-100,-100,-100,-100,-100,-85,-85,-100,-100,-100,-100,-100,-100,-85,-85,-100,-100,-100,-100,-100,-100,-100,-100,-86,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,545.0,529.7999999999998,19
-75,-55,-75,-75,-63,-63,-70,-70,-70,-100,-100,-70,-100,-100,-72,-77,-75,-69,-69,-69,-73,-73,-64,-64,-100,-80,-79,-74,-66,-61,-66,-62,-100,-100,-100,-67,-82,-82,-82,-62,-100,-71,-71,-100,-100,-100,-100,-85,-100,-85,-100,-100,-100,-78,-64,-70,-89,-100,-72,-69,-72,-80,-67,-65,-100,-82,-71,-87,-100,-81,-82,-67,-59,-66,-84,-65,-100,-78,-81,-80,-80,-59,-73,-61,-78,-81,-100,-59,-73,-100,-100,-85,-85,-66,-85,-100,-100,-100,-100,-100,-100,-84,-86,-83,-100,-100,-78,-65,-78,-66,-82,-82,-100,-100,-100,-100,-76,-100,-79,-76,-100,-100,-81,-100,-100,-78,-80,-100,-100,-100,-100,-100,-100,-100,-100,-78,-100,-100,-84,-100,-83,-100,-100,-100,-87,-100,-83,-100,-100,-100,-100,-100,-100,-83,-83,-100,-100,-100,-100,-100,-100,-85,-85,-100,-100,-100,-100,-100,-100,-100,-100,-86,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,545.0,529.7999999999998,19
-78,-47,-78,-77,-64,-64,-77,-77,-77,-88,-100,-67,-100,-100,-76,-73,-76,-71,-71,-71,-73,-73,-61,-61,-100,-77,-78,-74,-74,-59,-67,-59,-100,-100,-100,-70,-82,-82,-83,-85,-83,-66,-66,-100,-100,-100,-100,-85,-100,-85,-100,-100,-100,-100,-65,-77,-88,-100,-72,-71,-72,-79,-70,-67,-89,-82,-66,-87,-100,-85,-80,-70,-64,-67,-84,-65,-100,-79,-80,-85,-85,-64,-70,-59,-73,-81,-100,-64,-73,-100,-100,-85,-85,-61,-85,-100,-100,-84,-100,-100,-100,-84,-86,-83,-100,-100,-73,-64,-73,-65,-82,-82,-100,-100,-100,-100,-100,-100,-79,-100,-100,-100,-81,-100,-100,-81,-80,-100,-100,-100,-100,-100,-100,-100,-100,-81,-100,-100,-84,-100,-83,-100,-100,-100,-87,-100,-81,-100,-100,-100,-100,-100,-100,-83,-83,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-85,-100,-85,-85,-100,-100,-86,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,545.0,543.9999999999999,20
-78,-47,-78,-77,-64,-64,-77,-77,-77,-88,-100,-67,-100,-100,-76,-73,-76,-71,-71,-71,-73,-73,-61,-61,-100,-77,-78,-74,-74,-59,-67,-59,-100,-100,-100,-70,-82,-82,-83,-85,-83,-66,-66,-100,-100,-100,-100,-85,-100,-85,-100,-100,-100,-100,-65,-77,-88,-100,-72,-71,-72,-79,-70,-67,-89,-82,-66,-87,-100,-85,-80,-70,-64,-67,-84,-65,-100,-79,-80,-85,-85,-64,-70,-59,-73,-81,-100,-64,-73,-100,-100,-85,-85,-61,-85,-100,-100,-84,-100,-100,-100,-84,-86,-83,-100,-100,-73,-64,-73,-65,-82,-82,-100,-100,-100,-100,-100,-100,-79,-100,-100,-100,-81,-100,-100,-81,-80,-100,-100,-100,-100,-100,-100,-100,-100,-81,-100,-100,-84,-100,-83,-100,-100,-100,-87,-100,-81,-100,-100,-100,-100,-100,-100,-83,-83,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-85,-100,-85,-85,-100,-100,-86,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,545.0,543.9999999999999,20
-78,-64,-78,-77,-64,-64,-77,-77,-76,-88,-100,-69,-100,-100,-76,-76,-76,-70,-70,-70,-75,-75,-61,-61,-100,-79,-79,-71,-73,-59,-67,-59,-100,-100,-100,-66,-100,-100,-83,-80,-83,-66,-66,-100,-100,-100,-100,-88,-100,-88,-100,-100,-100,-76,-64,-77,-88,-100,-77,-70,-74,-78,-65,-67,-89,-100,-66,-100,-100,-85,-80,-66,-64,-67,-84,-64,-100,-80,-79,-85,-85,-64,-72,-60,-72,-79,-100,-64,-72,-100,-100,-89,-100,-61,-88,-100,-100,-84,-100,-100,-100,-84,-100,-81,-100,-100,-71,-64,-71,-64,-83,-83,-100,-100,-100,-100,-77,-100,-77,-77,-100,-81,-82,-82,-100,-80,-80,-100,-100,-100,-100,-100,-100,-100,-100,-81,-65,-100,-86,-100,-86,-100,-100,-100,-85,-100,-81,-100,-100,-100,-100,-100,-100,-100,-86,-100,-100,-100,-100,-100,-100,-100,-86,-100,-100,-84,-100,-85,-85,-83,-83,-83,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,545.0,543.9999999999999,20
-100,-64,-100,-100,-64,-64,-77,-76,-77,-100,-100,-68,-76,-76,-80,-76,-100,-70,-70,-70,-75,-75,-63,-63,-100,-86,-79,-72,-70,-58,-68,-59,-100,-100,-100,-68,-100,-100,-83,-81,-100,-66,-66,-100,-100,-100,-100,-88,-100,-88,-100,-100,-100,-82,-64,-77,-100,-76,-76,-71,-75,-77,-68,-68,-89,-100,-66,-100,-100,-100,-81,-68,-64,-68,-100,-66,-100,-80,-79,-100,-100,-64,-72,-60,-73,-79,-100,-64,-72,-100,-100,-89,-100,-63,-88,-100,-100,-100,-100,-100,-100,-79,-100,-81,-100,-100,-73,-66,-73,-66,-83,-83,-100,-100,-100,-100,-77,-100,-77,-77,-100,-71,-82,-82,-100,-79,-80,-100,-100,-100,-100,-100,-100,-100,-100,-80,-65,-100,-86,-100,-85,-100,-100,-100,-82,-100,-100,-100,-100,-100,-100,-100,-100,-85,-86,-100,-100,-100,-100,-100,-100,-100,-84,-85,-100,-84,-100,-100,-100,-83,-83,-84,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,545.0,543.9999999999999,20
-77,-64,-77,-77,-64,-64,-77,-78,-77,-100,-100,-68,-76,-76,-74,-76,-74,-70,-71,-70,-75,-75,-63,-63,-100,-78,-78,-72,-70,-58,-68,-59,-100,-100,-100,-66,-86,-86,-83,-81,-100,-66,-66,-100,-100,-100,-100,-88,-100,-100,-100,-100,-100,-81,-64,-77,-88,-76,-74,-71,-74,-78,-66,-68,-100,-86,-66,-100,-100,-100,-78,-66,-65,-68,-100,-66,-100,-79,-79,-100,-100,-65,-72,-60,-72,-79,-100,-65,-72,-100,-100,-100,-100,-63,-100,-100,-100,-100,-100,-100,-100,-79,-100,-100,-100,-100,-72,-65,-72,-66,-83,-83,-100,-100,-100,-100,-77,-100,-77,-77,-100,-71,-83,-83,-100,-81,-82,-100,-100,-100,-100,-100,-100,-100,-100,-81,-65,-100,-86,-100,-85,-100,-100,-100,-84,-100,-100,-100,-100,-100,-100,-100,-100,-85,-86,-100,-100,-100,-100,-100,-100,-84,-83,-85,-100,-100,-100,-100,-100,-83,-83,-85,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,545.0,543.9999999999999,20
-77,-65,-77,-77,-65,-65,-77,-77,-77,-100,-100,-69,-76,-76,-76,-76,-74,-70,-70,-70,-73,-73,-63,-63,-100,-79,-79,-72,-70,-59,-68,-59,-100,-100,-100,-64,-86,-86,-83,-80,-84,-66,-67,-100,-100,-100,-100,-86,-100,-87,-100,-100,-100,-76,-65,-77,-88,-76,-75,-70,-72,-78,-65,-68,-100,-86,-66,-100,-100,-84,-80,-63,-63,-68,-100,-64,-100,-79,-79,-100,-100,-63,-72,-59,-71,-79,-100,-63,-72,-100,-100,-100,-100,-63,-90,-100,-100,-100,-100,-100,-100,-82,-100,-83,-100,-100,-71,-64,-72,-64,-84,-83,-100,-100,-100,-100,-75,-100,-76,-77,-100,-83,-83,-84,-100,-81,-80,-100,-100,-100,-100,-100,-100,-100,-100,-81,-100,-100,-86,-100,-86,-100,-100,-100,-85,-100,-100,-100,-100,-100,-100,-100,-100,-85,-86,-100,-100,-100,-100,-83,-100,-84,-83,-85,-100,-100,-100,-100,-100,-85,-84,-83,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,545.0,543.9999999999999,20
-77,-61,-77,-77,-63,-63,-76,-77,-76,-100,-100,-73,-100,-100,-73,-71,-73,-66,-66,-66,-68,-68,-100,-100,-100,-82,-82,-100,-70,-59,-68,-59,-100,-100,-100,-64,-86,-86,-100,-79,-84,-100,-67,-100,-100,-100,-100,-87,-100,-88,-100,-100,-100,-78,-63,-76,-88,-100,-75,-66,-68,-82,-64,-68,-89,-86,-66,-100,-100,-83,-82,-64,-62,-100,-100,-63,-100,-78,-79,-83,-83,-62,-100,-59,-79,-79,-100,-62,-72,-100,-100,-100,-88,-63,-89,-100,-100,-82,-100,-100,-100,-82,-100,-83,-100,-100,-79,-63,-79,-63,-84,-83,-100,-100,-100,-100,-75,-100,-76,-100,-100,-83,-83,-84,-100,-79,-78,-100,-100,-100,-100,-100,-100,-100,-100,-77,-100,-100,-89,-100,-87,-100,-100,-100,-84,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-83,-100,-84,-83,-100,-100,-83,-100,-83,-100,-85,-84,-83,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,545.0,558.1999999999999,21
-75,-62,-75,-75,-64,-64,-75,-75,-75,-100,-100,-70,-76,-76,-73,-75,-73,-66,-66,-66,-68,-68,-100,-100,-100,-82,-81,-100,-67,-63,-63,-63,-100,-100,-100,-65,-84,-84,-100,-82,-81,-65,-65,-100,-100,-100,-100,-86,-100,-88,-100,-100,-100,-78,-64,-75,-90,-76,-73,-66,-68,-81,-66,-71,-89,-83,-65,-100,-100,-84,-80,-66,-62,-66,-100,-64,-100,-78,-77,-83,-84,-62,-100,-63,-75,-100,-100,-62,-100,-100,-100,-100,-88,-100,-89,-100,-100,-82,-100,-100,-100,-100,-88,-100,-100,-100,-75,-63,-75,-64,-85,-85,-100,-100,-100,-100,-100,-83,-78,-78,-100,-100,-84,-100,-100,-78,-79,-100,-100,-100,-100,-100,-100,-100,-100,-78,-100,-81,-86,-100,-85,-100,-80,-100,-82,-82,-100,-100,-100,-100,-100,-100,-100,-100,-86,-80,-100,-100,-100,-100,-100,-82,-83,-100,-100,-83,-100,-83,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,545.0,558.1999999999999,21
-75,-62,-75,-75,-64,-64,-75,-75,-75,-100,-100,-74,-76,-76,-73,-42,-73,-66,-66,-66,-67,-67,-70,-71,-100,-82,-81,-100,-66,-62,-63,-62,-100,-100,-100,-64,-84,-84,-100,-82,-81,-65,-64,-100,-100,-100,-100,-87,-100,-88,-100,-100,-100,-75,-64,-75,-90,-76,-73,-66,-67,-81,-64,-71,-89,-83,-64,-100,-100,-84,-81,-64,-62,-66,-100,-64,-100,-78,-78,-84,-84,-62,-67,-62,-79,-79,-100,-62,-60,-100,-100,-86,-87,-71,-86,-100,-100,-82,-100,-100,-100,-87,-88,-83,-100,-100,-79,-64,-79,-64,-84,-84,-100,-100,-100,-100,-76,-83,-76,-78,-100,-100,-84,-100,-100,-78,-78,-100,-100,-100,-100,-100,-100,-100,-100,-78,-100,-81,-87,-100,-88,-100,-80,-100,-84,-82,-100,-78,-78,-100,-79,-100,-100,-100,-86,-80,-100,-100,-100,-100,-100,-82,-84,-100,-100,-83,-100,-83,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,545.0,558.1999999999999,21
-75,-62,-75,-75,-64,-64,-75,-76,-75,-100,-100,-74,-76,-76,-73,-74,-72,-66,-66,-66,-68,-68,-70,-71,-100,-82,-81,-100,-66,-62,-71,-62,-100,-100,-100,-65,-84,-84,-100,-82,-81,-65,-64,-100,-100,-100,-100,-87,-100,-88,-100,-100,-100,-75,-64,-75,-90,-76,-73,-66,-68,-81,-65,-71,-100,-83,-64,-100,-100,-84,-83,-65,-60,-71,-100,-64,-100,-78,-78,-84,-84,-60,-67,-62,-79,-79,-100,-60,-60,-100,-100,-86,-87,-71,-86,-100,-100,-82,-100,-100,-100,-87,-88,-83,-100,-100,-78,-64,-78,-65,-86,-85,-100,-100,-100,-100,-76,-83,-76,-78,-100,-100,-85,-100,-100,-78,-78,-100,-100,-100,-100,-100,-100,-100,-100,-78,-100,-81,-87,-100,-88,-100,-80,-100,-84,-82,-100,-78,-78,-100,-79,-100,-100,-100,-86,-80,-100,-100,-100,-100,-100,-85,-87,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,545.0,558.1999999999999,21
