38:17:c3:1f:00:a0,60:32:b1:3e:1a:b7,72:32:b1:3e:1a:b7,60:32:b1:3e:1a:b8,72:32:b1:3e:1a:b8,38:17:c3:1f:00:a2,38:17:c3:1f:00:a1,b4:5d:50:e1:96:43,38:17:c3:1f:00:b2,38:17:c3:1f:00:b1,38:17:c3:1f:14:02,38:17:c3:1f:14:01,b4:5d:50:e1:96:51,20:a6:cd:42:0a:d0,b4:5d:50:e1:96:53,b4:5d:50:e1:96:52,20:a6:cd:42:0a:d3,20:a6:cd:42:0a:d1,38:17:c3:1f:14:12,38:17:c3:1f:14:11,44:48:c1:91:d0:02,44:48:c1:91:d0:04,20:a6:cd:42:0a:c0,20:a6:cd:42:0a:c1,44:48:c1:91:d0:14,38:17:c3:19:45:b1,38:17:c3:19:45:b2,44:48:c1:91:d0:12,44:48:c1:91:d0:10,38:17:c3:1f:19:d1,38:17:c3:24:47:51,38:17:c3:1f:19:d2,38:17:c3:24:47:52,38:17:c3:1f:09:83,38:17:c3:1f:09:81,a8:bd:27:4c:aa:82,a8:bd:27:4c:aa:81,a8:bd:27:4c:aa:83,38:17:c3:1f:09:92,44:48:c1:91:95:b1,38:17:c3:1f:09:91,38:17:c3:1f:09:93,a8:bd:27:4c:aa:91,a8:bd:27:4c:aa:93,a8:bd:27:4c:aa:92,44:48:c1:91:95:b0,44:48:c1:91:95:b3,44:48:c1:91:aa:32,38:17:c3:22:61:91,ac:e2:d3:c4:08:e6,92:32:4b:b2:cc:47,38:17:c3:1f:00:b0,38:17:c3:1f:14:00,20:a6:cd:42:0a:d2,b4:5d:50:e1:96:50,38:17:c3:1f:14:10,44:48:c1:91:d0:01,20:a6:cd:42:0a:c2,44:48:c1:91:d0:11,38:17:c3:19:45:b0,38:17:c3:1f:19:d0,9c:d6:43:60:92:e0,38:17:c3:24:47:50,38:17:c3:1f:09:90,38:17:c3:1f:09:80,44:48:c1:91:95:b2,a8:bd:27:4c:aa:90,20:a6:cd:42:13:e0,38:17:c3:22:61:90,66:2a:2f:53:7c:99,44:48:c1:91:d0:00,20:a6:cd:42:0a:c3,38:17:c3:19:45:a2,38:17:c3:19:45:a1,44:48:c1:91:95:a3,44:48:c1:91:95:a0,44:48:c1:91:95:a1,20:a6:cd:42:13:e2,20:a6:cd:42:13:e1,44:48:c1:91:aa:31,38:17:c3:1a:cf:d2,38:17:c3:1a:cf:d1,38:17:c3:19:45:a0,44:48:c1:91:95:a2,38:17:c3:1f:19:f0,44:48:c1:91:aa:30,38:17:c3:1a:cf:d0,44:48:c1:91:9d:50,38:17:c3:1f:09:82,44:48:c1:91:aa:21,38:17:c3:1f:19:c1,38:17:c3:1f:19:c2,a8:bd:27:4c:aa:80,38:17:c3:1f:19:c0,b0:b8:67:3d:c2:f2,44:48:c1:91:aa:22,38:17:c3:22:5e:f2,44:48:c1:91:aa:20,38:17:c3:1f:1c:10,38:17:c3:22:5e:f0,b6:e6:2d:69:d5:58,b4:5d:50:e1:96:42,b4:5d:50:e1:96:41,20:a6:cd:42:0b:e3,b4:5d:50:e1:96:40,20:a6:cd:42:0b:f3,38:17:c3:22:5e:f1,86:0d:8e:aa:25:a4,20:a6:cd:42:0b:f0,38:17:c3:19:d7:70,38:17:c3:1f:19:f2,38:17:c3:1f:19:e1,38:17:c3:1f:19:f1,38:17:c3:19:d7:71,20:a6:cd:42:0b:f1,20:a6:cd:42:0b:e0,38:17:c3:19:d7:72,20:a6:cd:42:0b:f2,38:17:c3:19:d7:62,38:17:c3:19:d7:61,20:a6:cd:42:0b:e1,20:a6:cd:42:0b:e2,38:17:c3:19:d7:60,80:8d:b7:55:25:e3,80:8d:b7:55:25:f3,80:8d:b7:55:25:f0,38:17:c3:19:36:32,80:8d:b7:55:25:f2,80:8d:b7:55:25:f1,38:17:c3:19:36:30,80:8d:b7:55:35:10,38:17:c3:19:36:31,80:8d:b7:55:35:03,80:8d:b7:55:29:d0,80:8d:b7:55:25:e1,80:8d:b7:55:25:e2,80:8d:b7:55:25:e0,80:8d:b7:55:35:13,ea:9e:b4:53:24:54,80:8d:b7:55:35:11,80:8d:b7:55:35:12,80:8d:b7:55:3a:50,80:8d:b7:55:3a:52,80:8d:b7:55:3a:51,80:8d:b7:55:3a:41,80:8d:b7:55:35:01,80:8d:b7:55:3a:42,b0:be:76:f8:30:5e,20:a6:cd:50:24:a0,80:8d:b7:55:3a:40,20:a6:cd:50:24:a2,38:17:c3:1e:ff:10,68:ff:7b:e4:af:38,80:8d:b7:55:29:d2,80:8d:b7:55:39:d1,80:8d:b7:55:39:d2,38:17:c3:19:71:92,80:8d:b7:55:29:d1,38:17:c3:19:71:90,80:8d:b7:55:39:d0,38:17:c3:1e:ff:11,38:17:c3:1e:ff:12,20:a6:cd:50:24:a1,68:ff:7b:e4:af:39,38:17:c3:19:71:91,80:8d:b7:55:35:02,80:8d:b7:55:35:00,20:a6:cd:50:24:b0,38:17:c3:19:71:80,38:17:c3:19:71:81,00:4e:35:df:06:52,38:17:c3:19:71:82,38:17:c3:1e:ff:01,38:17:c3:1e:ff:02,80:8d:b7:55:39:c2,80:8d:b7:55:39:c1,20:a6:cd:50:24:b1,80:8d:b7:55:39:c0,38:17:c3:1e:ff:00,38:17:c3:1f:22:30,38:17:c3:1f:0e:10,20:a6:cd:50:24:b2,38:17:c3:19:36:21,38:17:c3:19:36:20,38:17:c3:1f:0e:12,38:17:c3:1f:0e:11,00:4e:35:df:06:50,80:8d:b7:55:29:c2,38:17:c3:1f:22:31,80:8d:b7:55:29:c0,38:17:c3:1f:22:32,00:4e:35:de:e1:12,00:4e:35:df:06:41,80:8d:b7:55:29:c1,00:4e:35:df:06:42,00:4e:35:df:06:40,00:4e:35:df:06:51,38:17:c3:1f:22:20,38:17:c3:1f:22:22,38:17:c3:1f:22:21,38:17:c3:1f:0e:00,38:17:c3:1f:0e:02,38:17:c3:1f:0e:01,80:8d:b7:55:4d:10,80:8d:b7:55:4d:00,80:8d:b7:55:4d:12,80:8d:b7:55:4d:11,x,y,label
-80,-100,-100,-100,-100,-79,-79,-100,-76,-76,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-84,-84,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-41,-100,-76,-100,-100,-100,-100,-100,-100,-100,-85,-100,-100,-100,-100,-100,-100,-100,-100,-100,-84,-100,-100,-83,-83,-100,-100,-100,-100,-100,-100,-100,-100,-83,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-57,-100,-100,-100,-57,-100,-100,-57,-100,-54,-54,-100,-100,-54,-66,-78,-78,-100,-78,-78,-100,-80,-100,-74,-70,-73,-73,-73,-78,-77,-79,-79,-100,-100,-100,-78,-75,-78,-84,-68,-77,-67,-68,-79,-70,-82,-81,-86,-70,-86,-81,-68,-68,-68,-100,-100,-75,-75,-76,-100,-100,-86,-100,-70,-69,-100,-100,-77,-100,-70,-84,-100,-77,-100,-100,-100,-100,-100,-72,-83,-69,-83,-88,-100,-73,-100,-85,-100,-83,-83,-84,-100,-100,-100,-100,-100,-100,-100,877,175,42
-100,-100,-100,-100,-100,-100,-100,-100,-76,-76,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-84,-84,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-41,-100,-76,-100,-100,-100,-100,-100,-100,-100,-85,-100,-100,-100,-100,-100,-100,-100,-100,-100,-84,-100,-100,-83,-83,-100,-100,-100,-100,-100,-100,-100,-100,-83,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-57,-100,-100,-100,-57,-100,-100,-57,-100,-55,-54,-100,-100,-54,-73,-78,-77,-100,-78,-78,-100,-79,-100,-89,-70,-73,-100,-73,-79,-77,-78,-79,-100,-100,-100,-75,-75,-77,-80,-66,-76,-67,-68,-79,-70,-81,-80,-86,-70,-86,-80,-67,-68,-68,-100,-100,-75,-75,-77,-100,-100,-86,-100,-69,-69,-82,-100,-77,-100,-69,-84,-100,-77,-100,-100,-100,-100,-100,-74,-83,-74,-83,-100,-86,-73,-100,-100,-100,-83,-83,-84,-80,-81,-81,-100,-100,-100,-100,877,175,42
-100,-100,-100,-100,-100,-100,-100,-100,-76,-76,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-84,-84,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-46,-100,-76,-100,-100,-100,-100,-100,-100,-100,-85,-100,-100,-100,-100,-100,-100,-100,-100,-100,-83,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-58,-100,-100,-100,-59,-100,-100,-59,-100,-58,-58,-100,-100,-61,-73,-77,-77,-100,-77,-77,-100,-78,-100,-74,-70,-73,-100,-73,-78,-79,-78,-77,-77,-77,-77,-76,-75,-76,-80,-56,-76,-62,-65,-82,-70,-80,-80,-100,-70,-84,-80,-65,-65,-53,-100,-100,-79,-71,-74,-100,-100,-86,-100,-69,-69,-82,-81,-75,-100,-69,-83,-100,-75,-100,-100,-100,-100,-100,-71,-84,-74,-85,-100,-86,-72,-100,-100,-100,-83,-83,-84,-80,-81,-81,-100,-100,-100,-100,894,175,43
-100,-100,-100,-100,-100,-100,-100,-100,-82,-83,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-45,-100,-83,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-82,-100,-100,-84,-100,-100,-100,-100,-100,-100,-100,-100,-100,-84,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-86,-100,-100,-100,-100,-100,-59,-100,-100,-100,-59,-100,-100,-59,-100,-61,-61,-100,-100,-61,-100,-77,-76,-100,-76,-76,-100,-78,-100,-79,-68,-100,-100,-100,-78,-78,-78,-78,-78,-78,-78,-76,-79,-76,-78,-63,-76,-63,-65,-82,-67,-80,-79,-100,-67,-85,-79,-65,-64,-63,-79,-100,-78,-71,-76,-100,-100,-87,-100,-100,-68,-100,-82,-75,-82,-100,-84,-82,-76,-100,-100,-82,-83,-100,-71,-83,-71,-83,-100,-100,-72,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,894,175,43
-100,-100,-100,-100,-100,-100,-100,-100,-82,-83,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-81,-82,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-45,-100,-83,-100,-100,-100,-100,-100,-100,-100,-81,-100,-100,-100,-100,-100,-100,-100,-100,-100,-82,-100,-100,-84,-100,-100,-100,-100,-100,-100,-100,-100,-100,-84,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-86,-100,-100,-100,-100,-100,-59,-100,-100,-100,-59,-100,-100,-59,-100,-61,-62,-100,-100,-61,-70,-77,-76,-100,-76,-76,-100,-78,-100,-77,-66,-100,-100,-100,-78,-80,-78,-77,-78,-78,-78,-76,-79,-76,-82,-63,-76,-63,-65,-82,-67,-79,-79,-100,-67,-84,-79,-65,-65,-63,-79,-85,-78,-80,-75,-100,-100,-87,-100,-69,-68,-100,-82,-75,-82,-100,-85,-82,-75,-100,-100,-82,-83,-100,-71,-84,-71,-85,-100,-100,-71,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,894,175,43
-100,-100,-100,-100,-100,-100,-100,-100,-82,-83,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-81,-81,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-45,-100,-83,-100,-100,-100,-100,-100,-100,-100,-81,-100,-100,-100,-100,-100,-100,-100,-100,-100,-84,-100,-100,-84,-100,-100,-100,-100,-100,-100,-100,-100,-100,-84,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-86,-100,-100,-100,-100,-100,-59,-100,-100,-100,-59,-100,-100,-59,-100,-61,-52,-100,-100,-61,-70,-77,-77,-100,-77,-77,-100,-78,-100,-77,-67,-100,-100,-100,-78,-80,-78,-78,-78,-78,-78,-100,-80,-76,-82,-63,-100,-63,-65,-82,-67,-79,-79,-85,-67,-84,-80,-65,-65,-63,-70,-85,-79,-80,-76,-100,-100,-87,-100,-69,-68,-100,-82,-75,-82,-100,-85,-82,-75,-100,-100,-82,-83,-100,-71,-84,-71,-85,-87,-100,-71,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,894,175,43
-100,-100,-100,-100,-100,-100,-100,-100,-82,-83,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-81,-81,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-45,-100,-83,-100,-100,-100,-100,-100,-100,-100,-81,-100,-100,-100,-100,-100,-100,-100,-100,-100,-84,-100,-100,-84,-100,-100,-100,-100,-100,-100,-100,-100,-100,-84,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-86,-100,-100,-100,-100,-100,-59,-100,-100,-100,-59,-100,-100,-59,-100,-61,-52,-100,-100,-61,-70,-77,-77,-100,-77,-77,-100,-78,-100,-77,-67,-100,-100,-100,-78,-80,-78,-78,-78,-78,-78,-100,-80,-76,-82,-63,-100,-63,-65,-82,-67,-79,-79,-85,-67,-84,-80,-65,-65,-63,-70,-85,-79,-80,-76,-100,-100,-87,-100,-69,-68,-100,-82,-75,-82,-100,-85,-82,-75,-100,-100,-82,-83,-100,-71,-84,-71,-85,-87,-100,-71,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,894,175,43
-100,-100,-100,-100,-100,-100,-100,-100,-82,-82,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-81,-81,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-44,-100,-81,-100,-100,-100,-100,-100,-100,-100,-81,-100,-100,-100,-100,-100,-100,-100,-100,-100,-83,-100,-100,-84,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-59,-100,-100,-100,-59,-100,-100,-59,-100,-61,-61,-100,-100,-61,-76,-76,-76,-100,-76,-76,-100,-78,-100,-76,-67,-100,-100,-100,-79,-49,-78,-78,-100,-100,-100,-76,-79,-76,-80,-62,-76,-63,-65,-82,-67,-80,-79,-85,-67,-84,-79,-65,-65,-63,-86,-85,-78,-79,-75,-100,-100,-87,-100,-68,-68,-100,-100,-76,-100,-69,-84,-84,-75,-100,-100,-83,-83,-100,-71,-84,-72,-84,-88,-100,-71,-100,-100,-100,-100,-100,-100,-100,-83,-100,-100,-100,-100,-100,894,175,43
-81,-100,-100,-100,-100,-81,-81,-100,-82,-82,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-87,-86,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-40,-100,-81,-100,-100,-100,-100,-100,-100,-100,-88,-100,-100,-100,-100,-100,-100,-100,-100,-100,-83,-100,-100,-84,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-60,-100,-100,-100,-60,-100,-100,-60,-100,-58,-59,-100,-100,-58,-77,-75,-75,-100,-75,-75,-100,-76,-100,-77,-67,-100,-100,-100,-76,-49,-76,-76,-77,-77,-77,-76,-76,-76,-82,-62,-76,-69,-66,-83,-67,-80,-80,-85,-67,-86,-79,-65,-65,-63,-86,-85,-75,-76,-75,-100,-100,-87,-100,-66,-67,-100,-83,-79,-100,-67,-85,-84,-79,-100,-100,-83,-83,-100,-70,-85,-70,-85,-88,-100,-70,-100,-100,-100,-100,-100,-100,-80,-81,-81,-100,-100,-100,-100,911,175,44
-81,-100,-100,-100,-100,-81,-81,-100,-77,-77,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-87,-86,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-52,-100,-77,-100,-100,-100,-100,-100,-100,-100,-88,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-60,-100,-100,-100,-61,-100,-100,-61,-100,-58,-58,-100,-100,-58,-77,-74,-75,-100,-74,-74,-100,-76,-100,-78,-100,-100,-100,-100,-76,-100,-76,-76,-78,-78,-78,-76,-77,-78,-82,-100,-100,-69,-65,-83,-100,-79,-79,-100,-68,-87,-79,-65,-65,-100,-100,-100,-77,-77,-79,-100,-100,-87,-100,-66,-67,-100,-83,-79,-100,-67,-84,-82,-79,-100,-100,-100,-100,-100,-70,-84,-67,-84,-100,-100,-69,-100,-100,-100,-100,-100,-100,-80,-81,-81,-100,-100,-100,-100,911,175,44
-81,-100,-100,-100,-100,-81,-81,-100,-76,-76,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-87,-86,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-41,-100,-76,-100,-100,-100,-100,-100,-100,-100,-88,-100,-100,-100,-100,-100,-100,-100,-100,-100,-86,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-59,-100,-100,-100,-60,-100,-100,-61,-100,-58,-58,-100,-100,-58,-72,-76,-76,-100,-76,-76,-100,-76,-100,-76,-100,-100,-72,-100,-76,-75,-76,-76,-78,-78,-78,-76,-76,-78,-82,-68,-100,-69,-65,-83,-100,-79,-79,-100,-68,-87,-80,-65,-65,-69,-100,-100,-76,-77,-79,-100,-100,-86,-100,-66,-67,-100,-83,-79,-100,-67,-84,-82,-79,-100,-100,-84,-84,-85,-70,-83,-67,-81,-100,-100,-69,-100,-100,-86,-100,-100,-100,-80,-81,-81,-100,-100,-100,-100,911,175,44
-81,-100,-100,-100,-100,-81,-80,-100,-77,-76,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-41,-100,-76,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-86,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-60,-100,-100,-100,-62,-100,-100,-62,-100,-58,-58,-100,-100,-58,-74,-74,-74,-100,-74,-74,-100,-76,-100,-79,-69,-100,-72,-100,-76,-75,-76,-76,-78,-78,-78,-100,-76,-78,-78,-67,-79,-65,-66,-83,-70,-80,-79,-100,-70,-87,-80,-65,-66,-66,-100,-100,-76,-76,-79,-100,-100,-87,-100,-68,-69,-100,-100,-79,-100,-68,-85,-83,-79,-100,-100,-83,-84,-85,-70,-84,-70,-85,-100,-100,-70,-100,-100,-86,-100,-100,-100,-81,-82,-80,-100,-100,-100,-100,911,175,44
-81,-100,-100,-100,-100,-81,-80,-100,-77,-76,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-86,-87,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-50,-100,-76,-100,-100,-100,-100,-100,-100,-100,-87,-100,-100,-100,-100,-100,-100,-100,-100,-100,-85,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-61,-100,-100,-100,-61,-100,-100,-61,-100,-57,-58,-100,-100,-58,-72,-74,-74,-100,-75,-74,-100,-76,-100,-77,-69,-100,-72,-100,-76,-68,-76,-76,-100,-100,-100,-77,-76,-77,-80,-67,-77,-65,-66,-83,-69,-79,-79,-100,-69,-87,-79,-66,-66,-66,-78,-100,-76,-76,-80,-100,-100,-87,-100,-68,-69,-100,-100,-80,-100,-68,-85,-83,-80,-100,-100,-83,-84,-85,-70,-84,-70,-84,-100,-100,-70,-100,-100,-86,-100,-100,-100,-81,-82,-80,-100,-100,-100,-100,911,175,44
-81,-100,-100,-100,-100,-81,-80,-100,-77,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-87,-86,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-51,-100,-100,-100,-100,-100,-100,-100,-100,-100,-86,-100,-100,-100,-100,-100,-100,-100,-100,-100,-84,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-60,-100,-100,-100,-61,-100,-100,-61,-100,-58,-58,-100,-100,-55,-72,-74,-74,-100,-75,-74,-100,-76,-100,-78,-69,-72,-72,-73,-76,-76,-76,-76,-100,-100,-100,-78,-76,-78,-80,-67,-78,-65,-66,-83,-69,-79,-79,-100,-69,-87,-79,-66,-66,-68,-78,-100,-77,-76,-79,-100,-100,-88,-100,-68,-68,-100,-100,-79,-100,-68,-84,-83,-79,-100,-100,-83,-84,-100,-70,-84,-70,-86,-100,-100,-70,-100,-100,-100,-82,-82,-82,-81,-81,-80,-100,-100,-100,-100,911,175,44
-100,-100,-100,-100,-100,-79,-100,-100,-77,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-87,-81,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-43,-100,-100,-100,-100,-100,-100,-100,-100,-100,-86,-100,-100,-100,-100,-100,-100,-100,-100,-100,-65,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-62,-100,-100,-100,-64,-100,-100,-64,-100,-56,-57,-100,-100,-57,-72,-77,-77,-100,-76,-77,-100,-75,-100,-74,-62,-72,-72,-73,-75,-77,-75,-75,-79,-80,-80,-77,-76,-76,-75,-72,-76,-100,-64,-84,-62,-82,-83,-100,-62,-100,-83,-64,-64,-68,-78,-100,-76,-76,-82,-100,-100,-85,-100,-65,-64,-100,-100,-81,-100,-65,-82,-100,-81,-100,-100,-100,-100,-100,-70,-81,-71,-79,-100,-100,-70,-100,-100,-100,-82,-82,-82,-80,-79,-79,-100,-100,-100,-100,928,175,45
-100,-100,-100,-100,-100,-79,-100,-100,-81,-80,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-81,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-44,-100,-81,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-82,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-64,-100,-100,-100,-64,-100,-100,-64,-100,-57,-57,-100,-100,-57,-72,-77,-77,-100,-77,-77,-100,-75,-100,-70,-62,-100,-100,-100,-75,-77,-75,-75,-80,-80,-81,-75,-76,-74,-76,-72,-75,-72,-64,-84,-62,-82,-82,-100,-62,-87,-82,-64,-63,-73,-75,-100,-76,-76,-82,-100,-100,-86,-100,-65,-65,-83,-100,-82,-100,-65,-81,-82,-82,-100,-100,-82,-81,-100,-100,-80,-71,-80,-100,-100,-100,-100,-100,-100,-100,-100,-100,-80,-79,-79,-100,-100,-100,-100,928,175,45
-80,-100,-100,-100,-100,-79,-79,-100,-81,-80,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-83,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-44,-100,-81,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-71,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-64,-100,-100,-100,-64,-100,-100,-64,-100,-57,-56,-100,-100,-56,-72,-77,-77,-100,-77,-77,-100,-75,-100,-76,-62,-100,-100,-100,-75,-77,-75,-75,-80,-80,-79,-76,-76,-76,-76,-73,-76,-72,-62,-84,-61,-82,-82,-100,-62,-87,-82,-63,-63,-72,-75,-100,-76,-76,-82,-100,-100,-86,-100,-65,-65,-83,-100,-82,-100,-66,-81,-82,-82,-100,-100,-82,-81,-100,-70,-80,-71,-80,-100,-100,-70,-100,-100,-100,-100,-100,-100,-80,-79,-79,-100,-100,-100,-100,928,175,45
