38:17:c3:1f:00:b1,38:17:c3:1f:00:b0,38:17:c3:1f:00:b2,38:17:c3:1f:00:a1,38:17:c3:1f:14:11,38:17:c3:1f:14:12,38:17:c3:1f:09:83,38:17:c3:1f:14:10,66:2a:2f:53:7c:99,60:32:b1:3e:1a:b7,72:32:b1:3e:1a:b8,60:32:b1:3e:1a:b8,38:17:c3:1f:14:02,44:48:c1:91:d0:14,20:a6:cd:42:0a:d3,20:a6:cd:42:0a:c3,44:48:c1:91:d0:04,b4:5d:50:e1:96:43,44:48:c1:91:95:a3,20:a6:cd:42:0a:d2,38:17:c3:1f:09:90,44:48:c1:91:d0:12,44:48:c1:91:d0:10,20:a6:cd:42:0a:d1,20:a6:cd:42:0a:d0,38:17:c3:24:47:51,38:17:c3:24:47:52,b4:5d:50:e1:96:52,b4:5d:50:e1:96:51,b4:5d:50:e1:96:53,38:17:c3:1f:09:93,44:48:c1:91:95:b1,38:17:c3:1f:09:91,38:17:c3:1f:09:92,44:48:c1:91:95:b3,38:17:c3:1f:14:01,b4:5d:50:e1:96:41,b4:5d:50:e1:96:42,38:17:c3:1f:19:d2,38:17:c3:1f:19:d1,44:48:c1:91:d0:11,38:17:c3:24:47:50,20:a6:cd:42:0a:c2,b4:5d:50:e1:96:50,44:48:c1:91:95:b2,38:17:c3:1f:14:00,9c:d6:43:60:92:e0,38:17:c3:1f:19:d0,72:32:b1:3e:1a:b7,44:48:c1:91:95:b0,20:a6:cd:42:0a:c0,a8:bd:27:4c:aa:93,a8:bd:27:4c:aa:91,a8:bd:27:4c:aa:92,a8:bd:27:4c:aa:90,38:17:c3:1f:00:a2,38:17:c3:1f:09:82,38:17:c3:1f:09:81,38:17:c3:1f:00:a0,38:17:c3:19:45:b2,38:17:c3:19:45:b1,20:a6:cd:42:0a:c1,38:17:c3:19:45:b0,b4:5d:50:e1:96:40,a8:bd:27:4c:aa:83,44:48:c1:91:d0:02,38:17:c3:1f:09:80,44:48:c1:91:d0:01,44:48:c1:91:d0:00,a8:bd:27:4c:aa:81,a8:bd:27:4c:aa:82,a8:bd:27:4c:aa:80,ac:e2:d3:c4:08:e6,38:17:c3:19:45:a0,38:17:c3:19:45:a2,38:17:c3:19:45:a1,38:17:c3:19:d7:70,44:48:c1:91:95:a1,44:48:c1:91:95:a0,44:48:c1:91:95:a2,20:a6:cd:42:0b:e3,38:17:c3:1f:19:f0,38:17:c3:1f:19:f2,38:17:c3:1f:19:f1,80:8d:b7:55:25:e3,38:17:c3:19:d7:71,38:17:c3:19:d7:72,20:a6:cd:42:0b:e1,20:a6:cd:42:0b:e2,20:a6:cd:42:0b:e0,38:17:c3:19:d7:62,38:17:c3:19:d7:60,20:a6:cd:42:0b:f3,20:a6:cd:42:0b:f1,20:a6:cd:42:0b:f0,38:17:c3:19:d7:61,20:a6:cd:42:0b:f2,38:17:c3:19:36:30,80:8d:b7:55:35:03,80:8d:b7:55:25:f1,80:8d:b7:55:25:f2,80:8d:b7:55:25:f3,80:8d:b7:55:25:f0,38:17:c3:19:36:31,38:17:c3:19:36:32,80:8d:b7:55:35:10,80:8d:b7:55:3a:50,80:8d:b7:55:3a:52,80:8d:b7:55:35:13,80:8d:b7:55:35:12,80:8d:b7:55:35:11,80:8d:b7:55:25:e2,80:8d:b7:55:25:e1,38:17:c3:1e:ff:10,80:8d:b7:55:3a:51,68:ff:7b:e4:af:39,80:8d:b7:55:25:e0,b0:be:76:f8:30:5e,80:8d:b7:55:3a:41,80:8d:b7:55:3a:42,80:8d:b7:55:35:00,68:ff:7b:e4:af:38,80:8d:b7:55:35:02,80:8d:b7:55:35:01,80:8d:b7:55:3a:40,38:17:c3:1e:ff:11,ea:9e:b4:53:24:54,38:17:c3:19:71:90,80:8d:b7:55:39:d0,38:17:c3:1e:ff:12,38:17:c3:19:71:91,80:8d:b7:55:39:c1,80:8d:b7:55:39:c2,80:8d:b7:55:39:d2,80:8d:b7:55:39:d1,20:a6:cd:50:24:a2,20:a6:cd:50:24:a1,38:17:c3:19:71:92,38:17:c3:1e:ff:02,38:17:c3:1e:ff:01,20:a6:cd:50:24:a0,38:17:c3:19:71:82,38:17:c3:1e:ff:00,38:17:c3:19:71:80,80:8d:b7:55:39:c0,80:8d:b7:55:29:d1,80:8d:b7:55:29:d2,80:8d:b7:55:29:d0,80:8d:b7:55:29:c1,80:8d:b7:55:29:c2,80:8d:b7:55:29:c0,00:4e:35:df:06:52,38:17:c3:1f:22:30,00:4e:35:df:06:42,00:4e:35:df:06:41,00:4e:35:df:06:40,20:a6:cd:50:24:b2,20:a6:cd:50:24:b1,20:a6:cd:50:24:b0,00:4e:35:df:06:50,00:4e:35:de:e1:12,38:17:c3:1f:22:22,38:17:c3:1f:22:20,00:4e:35:df:06:51,38:17:c3:1f:22:31,38:17:c3:1f:22:32,38:17:c3:1f:0e:10,38:17:c3:1f:22:21,38:17:c3:1f:0e:11,38:17:c3:1f:0e:12,38:17:c3:1f:0e:01,38:17:c3:1f:0e:00,38:17:c3:1f:0e:02,80:8d:b7:55:4d:02,80:8d:b7:55:4d:00,x,y,timestamp
-68,-68,-68,-71,-82,-82,-89,-82,-88,-87,-90,-90,-83,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-83,-100,-100,-100,-100,-100,-100,-100,-100,-100,-84,-100,-100,-100,-100,-100,-100,-100,-100,-100,-72,-100,-100,-71,-74,-74,-100,-74,-100,-80,-100,-100,-100,-100,-79,-80,-78,-58,-75,-75,-75,-67,-100,-100,-100,-83,-100,-100,-100,-84,-67,-68,-74,-74,-79,-72,-72,-76,-75,-76,-71,-76,-85,-88,-78,-78,-78,-79,-87,-85,-85,-80,-81,-86,-85,-86,-100,-83,-100,-80,-92,-100,-91,-100,-100,-100,-100,-100,-100,-100,-100,-100,-89,-100,-100,-87,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,414,614,2353424063476
-74,-74,-74,-76,-82,-82,-100,-83,-75,-100,-86,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-76,-100,-100,-75,-74,-74,-100,-74,-100,-91,-100,-100,-100,-100,-100,-100,-100,-66,-74,-74,-74,-71,-100,-100,-100,-81,-100,-100,-100,-84,-71,-71,-81,-81,-81,-69,-69,-81,-81,-81,-70,-81,-100,-84,-78,-78,-78,-78,-100,-100,-85,-88,-88,-84,-86,-84,-100,-100,-100,-88,-100,-100,-93,-100,-100,-100,-100,-87,-100,-85,-100,-100,-88,-100,-100,-100,-89,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,429,614,2392278553721
-71,-71,-72,-74,-81,-81,-100,-81,-77,-100,-86,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-73,-100,-100,-73,-72,-72,-100,-72,-100,-91,-100,-100,-100,-100,-100,-100,-100,-65,-72,-72,-72,-72,-100,-100,-100,-81,-100,-100,-100,-84,-72,-72,-79,-81,-79,-69,-71,-81,-81,-81,-70,-81,-88,-86,-79,-79,-79,-78,-100,-100,-85,-87,-89,-85,-84,-85,-100,-100,-100,-87,-100,-100,-93,-100,-100,-100,-100,-87,-100,-85,-100,-100,-88,-100,-100,-100,-87,-88,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,429,614,2396545570334
-72,-72,-72,-75,-81,-81,-100,-82,-78,-88,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-75,-100,-100,-75,-73,-73,-100,-73,-100,-100,-100,-100,-100,-100,-100,-100,-100,-64,-72,-72,-72,-72,-100,-100,-100,-79,-100,-100,-100,-85,-73,-72,-77,-78,-78,-69,-69,-80,-80,-80,-69,-80,-88,-87,-79,-78,-78,-78,-100,-100,-85,-87,-89,-86,-85,-85,-100,-100,-100,-87,-100,-100,-100,-100,-100,-100,-100,-87,-87,-85,-100,-100,-100,-100,-100,-100,-87,-88,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,429,614,2400871307364
-74,-74,-75,-75,-84,-83,-100,-83,-76,-90,-100,-91,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-75,-100,-100,-75,-73,-73,-100,-73,-100,-100,-100,-100,-100,-100,-100,-100,-100,-65,-74,-74,-74,-70,-100,-100,-100,-79,-100,-100,-100,-83,-70,-70,-79,-79,-79,-69,-59,-82,-82,-82,-69,-82,-100,-87,-80,-80,-79,-79,-100,-100,-85,-90,-100,-85,-84,-85,-83,-83,-100,-100,-100,-84,-100,-100,-100,-100,-100,-87,-87,-85,-100,-100,-100,-100,-100,-100,-87,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,429,614,2405259007362
-75,-75,-75,-76,-83,-84,-100,-84,-78,-90,-89,-91,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-75,-100,-100,-76,-74,-73,-100,-74,-100,-100,-100,-100,-100,-100,-100,-100,-100,-67,-74,-74,-74,-71,-100,-100,-100,-82,-100,-100,-100,-84,-71,-71,-79,-77,-79,-69,-69,-82,-82,-82,-69,-82,-88,-87,-77,-78,-78,-78,-100,-100,-84,-90,-100,-84,-85,-84,-83,-84,-100,-100,-90,-83,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-87,-100,-100,-88,-87,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,429,614,2409594070850
-74,-74,-75,-76,-83,-83,-100,-83,-79,-100,-89,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-76,-100,-100,-76,-73,-73,-100,-73,-100,-100,-100,-100,-100,-100,-100,-100,-100,-67,-74,-74,-74,-71,-100,-100,-100,-81,-100,-100,-100,-84,-71,-71,-79,-79,-79,-69,-69,-82,-81,-82,-69,-82,-88,-89,-78,-78,-78,-78,-100,-100,-84,-89,-100,-84,-84,-84,-83,-84,-100,-100,-90,-83,-100,-100,-85,-100,-100,-87,-100,-100,-100,-100,-87,-100,-100,-88,-100,-88,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,429,614,2413943934130
-72,-72,-72,-78,-100,-100,-91,-100,-82,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-79,-100,-100,-78,-76,-76,-100,-76,-100,-100,-100,-100,-100,-100,-100,-100,-100,-72,-77,-77,-77,-69,-100,-100,-100,-77,-100,-100,-100,-80,-69,-69,-82,-81,-100,-69,-68,-84,-83,-84,-69,-83,-100,-81,-100,-100,-100,-100,-100,-100,-82,-83,-82,-82,-82,-81,-85,-85,-87,-83,-100,-85,-100,-83,-82,-82,-100,-81,-81,-81,-87,-100,-100,-100,-86,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,429,629,2479079730511
-73,-72,-73,-78,-100,-100,-91,-100,-80,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-78,-100,-100,-77,-76,-76,-100,-76,-100,-100,-100,-100,-100,-100,-100,-100,-100,-52,-79,-80,-80,-67,-100,-100,-100,-77,-100,-100,-100,-82,-67,-67,-82,-81,-100,-69,-68,-84,-83,-83,-69,-83,-100,-85,-79,-80,-79,-80,-100,-100,-83,-84,-83,-82,-82,-82,-84,-85,-87,-82,-89,-85,-90,-83,-82,-81,-100,-81,-82,-81,-87,-100,-100,-92,-86,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,429,629,2483442961343
-74,-73,-74,-76,-100,-100,-93,-100,-76,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-78,-100,-100,-78,-76,-76,-100,-76,-100,-100,-100,-100,-100,-100,-100,-100,-100,-74,-79,-80,-80,-69,-100,-100,-100,-79,-100,-100,-100,-82,-69,-69,-81,-82,-82,-69,-69,-83,-83,-84,-69,-84,-100,-86,-80,-80,-80,-81,-100,-100,-82,-84,-83,-83,-82,-82,-84,-83,-100,-83,-89,-100,-86,-83,-82,-80,-100,-81,-83,-100,-100,-100,-100,-92,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,429,629,2487837134622
-73,-73,-73,-78,-100,-100,-90,-100,-80,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-79,-100,-100,-77,-76,-76,-100,-76,-100,-89,-100,-100,-100,-100,-86,-100,-87,-61,-100,-100,-100,-68,-100,-100,-100,-77,-100,-100,-100,-81,-68,-68,-81,-82,-82,-69,-69,-83,-83,-83,-68,-84,-100,-86,-79,-80,-79,-79,-100,-100,-82,-82,-82,-82,-83,-82,-84,-85,-100,-82,-100,-100,-86,-83,-82,-81,-100,-82,-82,-82,-100,-100,-100,-91,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,429,629,2492205080923
-75,-72,-75,-78,-100,-100,-90,-100,-80,-100,-100,-93,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-77,-100,-100,-79,-76,-76,-100,-76,-100,-89,-100,-100,-100,-100,-86,-100,-87,-68,-100,-100,-100,-69,-100,-100,-100,-79,-100,-100,-100,-87,-69,-69,-81,-82,-81,-69,-68,-84,-83,-84,-69,-83,-100,-86,-79,-79,-79,-79,-100,-100,-82,-84,-83,-83,-82,-82,-83,-83,-100,-84,-100,-84,-88,-83,-82,-81,-100,-82,-81,-82,-100,-100,-100,-90,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,429,629,2496568074619
-73,-74,-74,-78,-100,-100,-93,-100,-78,-100,-81,-93,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-77,-100,-100,-79,-75,-75,-100,-75,-100,-100,-100,-100,-100,-100,-100,-100,-100,-63,-79,-100,-78,-69,-100,-100,-100,-78,-100,-100,-100,-87,-69,-69,-81,-82,-81,-67,-68,-83,-83,-83,-69,-83,-100,-83,-79,-80,-80,-81,-100,-100,-82,-83,-83,-83,-83,-83,-83,-83,-100,-84,-100,-84,-87,-83,-100,-81,-100,-82,-81,-82,-100,-100,-100,-90,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,429,629,2500889663211
-64,-64,-64,-73,-100,-100,-100,-100,-74,-100,-100,-90,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-74,-100,-100,-73,-76,-75,-100,-76,-100,-100,-100,-100,-100,-100,-100,-100,-100,-56,-77,-77,-77,-67,-100,-100,-100,-82,-100,-100,-100,-82,-66,-66,-77,-77,-78,-67,-67,-84,-85,-84,-67,-84,-87,-84,-82,-83,-82,-83,-100,-100,-84,-83,-85,-85,-84,-84,-80,-81,-84,-83,-82,-81,-100,-80,-80,-83,-100,-100,-100,-81,-84,-100,-90,-90,-83,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,429,644,2539207201374
-63,-63,-63,-75,-100,-100,-100,-100,-79,-89,-100,-90,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-74,-100,-100,-74,-79,-79,-100,-79,-100,-100,-100,-100,-100,-100,-100,-100,-100,-59,-76,-76,-76,-67,-100,-100,-100,-76,-100,-100,-100,-82,-67,-67,-78,-77,-78,-67,-68,-84,-85,-84,-68,-84,-88,-85,-82,-83,-82,-82,-100,-100,-84,-83,-84,-85,-85,-84,-81,-81,-84,-83,-86,-81,-90,-80,-80,-83,-100,-100,-82,-80,-84,-100,-87,-90,-83,-100,-100,-100,-90,-89,-87,-89,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,429,644,2543557886476
-61,-61,-61,-74,-100,-100,-100,-100,-78,-90,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-74,-100,-100,-74,-73,-73,-100,-73,-100,-100,-100,-100,-100,-100,-100,-100,-100,-59,-76,-76,-76,-62,-100,-100,-100,-74,-100,-100,-100,-78,-63,-63,-77,-77,-77,-70,-70,-84,-85,-84,-70,-84,-87,-82,-100,-100,-80,-80,-100,-100,-82,-82,-82,-82,-81,-81,-78,-78,-100,-83,-86,-78,-90,-81,-80,-81,-100,-81,-81,-80,-100,-100,-84,-90,-100,-85,-100,-100,-90,-89,-87,-89,-84,-84,-86,-89,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,429,644,2547903293349
-61,-61,-61,-74,-100,-100,-100,-100,-78,-87,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-74,-100,-100,-74,-73,-73,-100,-73,-100,-100,-100,-100,-100,-100,-100,-100,-100,-59,-78,-79,-78,-63,-100,-100,-100,-80,-100,-100,-100,-82,-63,-63,-77,-76,-77,-70,-70,-83,-83,-83,-71,-83,-86,-81,-80,-81,-80,-80,-100,-100,-81,-83,-82,-81,-81,-81,-78,-78,-86,-83,-89,-78,-87,-81,-81,-81,-100,-81,-80,-100,-85,-100,-86,-100,-100,-85,-100,-100,-100,-100,-87,-88,-85,-84,-86,-88,-87,-83,-88,-88,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,429,644,2552375358452
-61,-61,-62,-74,-100,-100,-100,-100,-78,-89,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-75,-100,-100,-74,-73,-73,-100,-73,-100,-100,-100,-100,-100,-100,-100,-100,-100,-59,-78,-79,-78,-62,-100,-100,-100,-75,-100,-100,-100,-77,-62,-62,-77,-77,-78,-70,-70,-83,-83,-83,-70,-83,-86,-81,-81,-81,-81,-81,-100,-100,-81,-83,-82,-81,-81,-82,-78,-78,-86,-82,-89,-78,-89,-82,-81,-81,-100,-81,-81,-81,-85,-100,-86,-100,-100,-86,-100,-88,-100,-100,-87,-88,-86,-100,-84,-88,-87,-84,-88,-88,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,429,644,2556936292721
-62,-61,-61,-75,-100,-100,-94,-100,-78,-87,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-75,-100,-100,-75,-73,-73,-100,-73,-100,-100,-100,-100,-100,-100,-100,-100,-100,-58,-79,-79,-79,-62,-100,-100,-100,-75,-100,-100,-100,-78,-62,-62,-73,-76,-77,-70,-70,-84,-84,-84,-70,-84,-100,-87,-81,-81,-81,-81,-100,-100,-82,-83,-82,-81,-82,-81,-78,-78,-100,-83,-100,-78,-89,-80,-81,-81,-100,-81,-81,-81,-100,-100,-84,-100,-100,-84,-100,-88,-100,-100,-87,-100,-84,-100,-84,-100,-100,-84,-100,-88,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,429,644,2561479132355
-70,-69,-70,-77,-100,-100,-90,-100,-82,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-77,-100,-100,-77,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-63,-73,-100,-100,-65,-100,-100,-100,-81,-100,-100,-100,-79,-65,-64,-81,-81,-81,-66,-66,-84,-84,-84,-66,-84,-100,-81,-81,-81,-80,-81,-100,-100,-84,-84,-86,-85,-85,-85,-78,-78,-100,-84,-90,-78,-89,-81,-80,-100,-100,-81,-80,-100,-100,-100,-83,-91,-100,-83,-100,-100,-100,-100,-100,-100,-83,-100,-100,-100,-100,-100,-100,-100,-87,-88,-87,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,429,659,2599532707757
-72,-68,-72,-77,-100,-100,-90,-100,-81,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-77,-100,-100,-77,-76,-76,-100,-76,-100,-100,-100,-100,-100,-100,-100,-100,-100,-61,-73,-72,-72,-65,-100,-100,-100,-80,-100,-100,-100,-81,-65,-65,-81,-81,-81,-68,-68,-87,-87,-87,-68,-87,-100,-82,-81,-82,-82,-82,-100,-100,-84,-84,-85,-85,-85,-85,-78,-78,-100,-85,-87,-78,-89,-81,-80,-100,-89,-81,-80,-100,-100,-100,-84,-91,-100,-84,-100,-100,-100,-100,-85,-85,-84,-100,-100,-86,-100,-100,-100,-100,-87,-88,-87,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,429,659,2603847196297
