b0:be:76:f8:30:5e,80:8d:b7:55:39:d1,80:8d:b7:55:39:d2,b8:27:eb:9f:6b:77,80:8d:b7:55:35:13,80:8d:b7:55:39:c1,80:8d:b7:55:35:11,80:8d:b7:55:25:f2,80:8d:b7:55:25:f1,80:8d:b7:55:25:f3,80:8d:b7:55:39:c2,44:48:c1:a5:82:32,44:48:c1:a5:82:31,ea:9e:b4:53:24:54,80:8d:b7:55:35:03,80:8d:b7:55:25:e3,38:17:c3:19:d7:72,38:17:c3:19:d7:71,80:8d:b7:55:35:01,80:8d:b7:55:39:d0,80:8d:b7:55:35:10,80:8d:b7:55:25:f0,00:4e:35:df:06:52,44:48:c1:a5:82:30,38:17:c3:19:d7:70,80:8d:b7:55:3a:50,80:8d:b7:55:3a:51,80:8d:b7:55:3a:52,38:17:c3:1f:0e:11,38:17:c3:1f:0e:12,38:17:c3:1f:01:82,20:a6:cd:50:24:b1,20:a6:cd:50:24:b2,ac:e2:d3:c4:08:e6,80:8d:b7:55:39:c0,38:17:c3:1f:0e:10,20:a6:cd:50:24:b0,80:8d:b7:55:35:12,38:17:c3:1f:0e:02,38:17:c3:1f:0e:01,38:17:c3:1f:01:91,38:17:c3:1f:01:92,38:17:c3:1f:01:81,38:17:c3:1e:ff:11,38:17:c3:1e:ff:12,38:17:c3:19:45:b2,60:32:b1:3e:1a:b7,38:17:c3:1e:ff:02,38:17:c3:1e:ff:01,72:32:b1:3e:1a:b8,38:17:c3:1f:0e:00,38:17:c3:1f:01:90,38:17:c3:1f:01:80,38:17:c3:1e:ff:10,38:17:c3:1e:ff:00,38:17:c3:19:45:a0,00:4e:35:df:06:51,80:8d:b7:55:3a:41,00:4e:35:df:06:50,00:4e:35:df:06:41,00:4e:35:de:e1:11,00:4e:35:df:06:40,60:32:b1:3e:1a:b8,38:17:c3:19:45:a2,b4:5d:50:e1:92:33,38:17:c3:19:45:a1,b4:5d:50:e1:92:23,38:17:c3:1f:09:83,00:4e:35:df:06:42,00:4e:35:de:e1:12,b4:5d:50:e1:92:31,66:2a:2f:53:7c:99,80:8d:b7:55:35:02,44:48:c1:a5:82:21,38:17:c3:19:d7:61,44:48:c1:a5:82:22,38:17:c3:19:d7:62,00:4e:35:de:e1:10,20:a6:cd:42:0b:e3,80:8d:b7:55:35:00,38:17:c3:19:d7:60,44:48:c1:a5:82:20,80:8d:b7:55:3a:42,38:17:c3:19:45:b1,68:ff:7b:e4:af:39,38:17:c3:19:45:b0,80:8d:b7:55:25:e1,72:32:b1:3e:1a:b7,80:8d:b7:55:25:e2,68:ff:7b:e4:af:38,80:8d:b7:55:25:e0,38:17:c3:19:55:41,80:8d:b7:55:3a:40,20:a6:cd:50:24:a0,38:17:c3:19:55:51,38:17:c3:19:55:50,20:a6:cd:50:24:a2,20:a6:cd:50:24:a1,38:17:c3:1f:09:90,38:17:c3:19:71:91,38:17:c3:19:71:92,38:17:c3:19:71:90,b4:5d:50:e1:96:53,38:17:c3:1f:22:30,b4:5d:50:e1:96:50,38:17:c3:19:55:42,38:17:c3:19:55:40,38:17:c3:19:55:52,38:17:c3:1f:08:50,38:17:c3:1f:22:31,38:17:c3:1f:09:93,b4:5d:50:e1:92:30,b4:5d:50:e1:92:32,b4:5d:50:e1:96:51,b4:5d:50:e1:96:43,00:4e:35:de:e1:02,00:4e:35:de:e1:01,00:4e:35:de:e1:00,b4:5d:50:e1:92:22,b4:5d:50:e1:92:20,b4:5d:50:e1:92:21,44:48:c1:91:95:b3,44:48:c1:91:95:b2,38:17:c3:1f:08:42,38:17:c3:1f:08:41,38:17:c3:1f:08:40,a8:bd:27:4c:bd:30,a8:bd:27:4c:bd:22,00:4e:35:df:0e:12,00:4e:35:de:d7:53,00:4e:35:de:d7:51,00:4e:35:de:d7:50,00:4e:35:de:d7:52,a8:bd:27:4c:bd:31,00:4e:35:de:d7:40,00:4e:35:de:d7:43,00:4e:35:de:d7:42,a8:bd:27:4c:bd:32,38:17:c3:1f:08:52,38:17:c3:1f:08:51,38:17:c3:1f:22:32,44:48:c1:91:95:b0,38:17:c3:1f:22:22,38:17:c3:19:71:80,00:4e:35:de:d7:41,38:17:c3:19:71:82,38:17:c3:19:71:81,a8:bd:27:4c:bd:20,38:17:c3:19:36:30,38:17:c3:19:36:31,a8:bd:27:4c:bd:21,00:4e:35:df:0e:10,38:17:c3:1f:22:21,00:4e:35:df:0e:11,00:4e:35:df:0e:00,38:17:c3:1e:fc:a1,38:17:c3:1e:fc:b1,38:17:c3:1e:fc:b0,38:17:c3:1e:fc:b2,38:17:c3:1e:fc:a0,00:4e:35:df:0e:01,00:4e:35:df:0e:02,38:17:c3:1e:fc:a2,64:e5:99:c3:13:3c,38:17:c3:24:58:b2,38:17:c3:24:58:b1,38:17:c3:24:58:b0,38:17:c3:24:58:a0,38:17:c3:1b:08:b2,38:17:c3:1b:08:b1,38:17:c3:24:4f:02,38:17:c3:24:4f:10,38:17:c3:1b:08:b0,38:17:c3:24:4f:12,38:17:c3:24:4f:11,38:17:c3:24:4f:01,38:17:c3:24:4f:00,38:17:c3:24:58:a1,38:17:c3:24:58:a2,00:4e:35:df:27:12,x,y,timestamp
-45,-79,-80,-33,-86,-100,-85,-81,-81,-81,-86,-100,-92,-80,-93,-86,-100,-100,-100,-80,-85,-81,-67,-91,-100,-73,-73,-73,-100,-100,-100,-100,-100,-100,-100,-100,-100,-85,-83,-84,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-83,-100,-100,-100,-100,-100,-67,-76,-67,-71,-76,-71,-100,-100,-100,-100,-100,-100,-71,-78,-100,-100,-100,-87,-100,-87,-100,-78,-100,-100,-100,-88,-76,-100,-91,-100,-89,-100,-87,-100,-87,-75,-77,-100,-70,-70,-100,-100,-100,-100,-100,-100,-100,-100,-100,-75,-75,-69,-100,-100,-100,-100,-100,-100,-100,-85,-84,-84,-100,-100,-100,-100,-100,-100,-100,-100,-70,-73,-90,-100,-100,-100,-100,-70,-100,-100,-100,-70,-100,-100,-100,-100,-100,-100,-100,-100,-100,-74,-100,-100,-73,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-93,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,260,91,4818075891025
-43,-84,-84,-31,-88,-88,-86,-86,-85,-87,-88,-88,-89,-85,-91,-89,-100,-100,-100,-84,-88,-86,-72,-92,-100,-78,-78,-78,-90,-90,-100,-100,-100,-100,-100,-89,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-72,-80,-73,-74,-81,-74,-100,-100,-100,-100,-100,-100,-73,-81,-100,-91,-100,-100,-100,-100,-100,-80,-100,-100,-100,-100,-81,-100,-64,-100,-100,-100,-100,-100,-100,-75,-81,-100,-77,-77,-100,-100,-100,-100,-100,-100,-100,-100,-100,-75,-75,-77,-100,-100,-100,-100,-100,-100,-100,-76,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-67,-69,-100,-100,-100,-100,-100,-67,-100,-100,-100,-67,-100,-100,-100,-100,-100,-100,-100,-100,-100,-70,-100,-100,-69,-100,-100,-100,-100,-100,-85,-85,-85,-100,-100,-100,-100,-84,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,260,71,4856542405229
-42,-84,-84,-34,-83,-88,-84,-83,-83,-83,-88,-100,-100,-85,-91,-89,-100,-100,-100,-84,-84,-80,-70,-92,-100,-75,-75,-75,-89,-88,-100,-100,-100,-100,-100,-88,-100,-83,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-70,-77,-70,-73,-82,-73,-100,-100,-100,-100,-100,-100,-73,-81,-100,-91,-100,-100,-100,-100,-100,-81,-100,-100,-100,-100,-81,-100,-87,-100,-100,-100,-100,-100,-100,-77,-81,-100,-77,-76,-100,-100,-100,-100,-100,-100,-100,-100,-100,-77,-77,-76,-100,-100,-100,-100,-100,-100,-100,-80,-80,-80,-100,-100,-100,-100,-100,-100,-100,-100,-68,-68,-100,-100,-100,-100,-100,-68,-100,-100,-100,-68,-100,-100,-100,-100,-100,-100,-100,-100,-100,-69,-100,-100,-68,-100,-100,-100,-100,-100,-85,-82,-85,-100,-100,-100,-100,-84,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,260,71,4860927959602
-39,-83,-83,-34,-85,-100,-86,-83,-83,-83,-100,-100,-100,-100,-92,-88,-100,-100,-100,-83,-86,-86,-72,-92,-100,-78,-78,-77,-89,-88,-100,-100,-100,-100,-100,-88,-100,-83,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-72,-80,-72,-75,-81,-75,-100,-100,-100,-100,-100,-100,-75,-82,-100,-100,-100,-100,-100,-100,-100,-83,-100,-100,-100,-100,-79,-100,-89,-100,-100,-100,-100,-100,-100,-76,-78,-100,-77,-77,-100,-100,-100,-100,-100,-100,-100,-100,-100,-75,-76,-78,-100,-100,-100,-100,-100,-100,-100,-80,-80,-79,-100,-100,-100,-100,-100,-100,-100,-100,-68,-70,-100,-100,-100,-100,-100,-68,-100,-100,-100,-67,-100,-100,-100,-100,-100,-100,-100,-100,-100,-70,-100,-100,-70,-100,-100,-100,-100,-100,-100,-82,-100,-100,-100,-100,-100,-84,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,260,71,4865373024809
-40,-83,-83,-35,-87,-100,-86,-85,-86,-85,-100,-100,-100,-100,-92,-90,-100,-100,-100,-83,-86,-86,-71,-92,-100,-78,-78,-78,-100,-100,-100,-100,-100,-100,-87,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-72,-79,-71,-74,-82,-74,-100,-100,-100,-100,-100,-100,-74,-81,-100,-100,-100,-100,-100,-100,-100,-81,-100,-100,-100,-100,-79,-100,-89,-100,-100,-100,-100,-100,-100,-75,-79,-100,-78,-77,-100,-100,-100,-100,-100,-100,-100,-100,-100,-76,-75,-78,-100,-100,-100,-100,-100,-100,-100,-80,-80,-79,-100,-100,-100,-100,-100,-100,-100,-100,-67,-70,-100,-100,-100,-100,-100,-67,-100,-100,-100,-67,-100,-100,-100,-100,-100,-100,-100,-100,-100,-70,-100,-100,-70,-100,-100,-100,-100,-100,-100,-88,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,260,71,4869698152776
-40,-83,-82,-34,-86,-89,-86,-85,-86,-85,-100,-100,-100,-82,-92,-90,-100,-100,-100,-83,-87,-87,-71,-92,-100,-77,-78,-77,-89,-87,-100,-100,-100,-100,-87,-86,-100,-85,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-71,-79,-71,-74,-82,-74,-100,-100,-100,-100,-100,-100,-74,-82,-100,-90,-100,-100,-100,-100,-100,-83,-100,-100,-100,-100,-79,-100,-70,-100,-100,-100,-100,-100,-100,-76,-79,-100,-78,-78,-100,-100,-100,-100,-100,-100,-100,-100,-100,-76,-76,-78,-100,-100,-100,-100,-100,-100,-100,-80,-80,-79,-100,-100,-100,-100,-100,-100,-100,-100,-67,-69,-100,-100,-100,-100,-100,-67,-100,-100,-100,-67,-100,-100,-100,-100,-100,-100,-100,-100,-100,-69,-100,-100,-69,-100,-100,-100,-100,-100,-100,-88,-83,-100,-100,-100,-100,-86,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,260,71,4874007466629
-39,-84,-85,-33,-86,-89,-87,-100,-84,-84,-100,-100,-100,-85,-91,-90,-100,-100,-100,-84,-86,-84,-66,-100,-100,-78,-79,-78,-89,-87,-100,-100,-100,-100,-100,-86,-100,-85,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-66,-79,-66,-72,-83,-72,-100,-100,-100,-100,-100,-100,-72,-82,-100,-92,-100,-100,-100,-100,-100,-83,-100,-100,-100,-100,-79,-100,-70,-100,-85,-100,-86,-100,-87,-76,-77,-100,-78,-78,-100,-100,-100,-100,-100,-100,-100,-100,-100,-76,-76,-78,-100,-100,-100,-100,-100,-100,-100,-80,-80,-79,-100,-100,-100,-100,-100,-100,-100,-100,-66,-69,-100,-100,-100,-100,-100,-66,-100,-100,-100,-66,-100,-100,-100,-100,-100,-100,-100,-100,-100,-68,-100,-100,-69,-100,-100,-100,-100,-100,-85,-86,-85,-100,-100,-100,-100,-86,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,260,71,4878438917200
-47,-83,-83,-34,-86,-100,-100,-100,-100,-87,-100,-100,-100,-83,-100,-85,-100,-100,-100,-83,-86,-86,-71,-100,-100,-76,-76,-76,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-86,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-85,-100,-100,-100,-100,-100,-72,-78,-71,-73,-84,-73,-100,-100,-100,-100,-100,-100,-74,-84,-100,-91,-100,-100,-100,-100,-100,-85,-100,-100,-100,-100,-78,-100,-100,-100,-84,-100,-100,-100,-100,-81,-78,-100,-79,-80,-100,-100,-100,-100,-100,-100,-100,-100,-100,-80,-81,-80,-100,-100,-100,-100,-100,-100,-100,-86,-84,-85,-100,-100,-100,-100,-100,-100,-100,-100,-64,-68,-100,-100,-100,-100,-100,-63,-100,-100,-100,-64,-100,-100,-100,-100,-100,-100,-100,-100,-100,-68,-100,-100,-68,-100,-100,-100,-100,-100,-84,-85,-84,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,260,52,4913688334791
-46,-86,-86,-31,-86,-100,-100,-100,-100,-87,-100,-100,-100,-84,-100,-89,-100,-100,-100,-87,-86,-86,-70,-100,-100,-72,-72,-73,-100,-89,-100,-100,-100,-100,-100,-89,-100,-100,-86,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-85,-100,-100,-100,-100,-100,-70,-80,-70,-72,-86,-72,-100,-100,-100,-100,-100,-100,-72,-87,-100,-90,-100,-100,-100,-100,-100,-90,-100,-100,-100,-100,-79,-100,-100,-100,-86,-100,-87,-100,-100,-78,-79,-100,-78,-78,-100,-100,-100,-100,-100,-100,-100,-100,-100,-79,-79,-78,-100,-100,-100,-100,-100,-100,-100,-84,-85,-85,-100,-100,-100,-100,-100,-100,-100,-100,-66,-70,-100,-100,-100,-100,-100,-65,-100,-100,-100,-65,-100,-100,-100,-100,-100,-100,-100,-100,-100,-71,-100,-100,-70,-100,-100,-100,-100,-100,-84,-84,-84,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,260,52,4917801202341
-46,-86,-85,-30,-89,-100,-100,-84,-84,-84,-100,-100,-100,-83,-90,-83,-100,-100,-100,-86,-88,-83,-74,-90,-100,-74,-74,-74,-100,-89,-100,-100,-100,-100,-100,-89,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-74,-79,-74,-81,-85,-77,-100,-100,-100,-100,-100,-100,-81,-85,-100,-92,-100,-100,-100,-100,-100,-86,-100,-100,-100,-100,-80,-100,-100,-100,-84,-100,-84,-100,-84,-81,-79,-100,-75,-76,-100,-100,-100,-100,-100,-100,-100,-100,-100,-81,-81,-76,-100,-100,-100,-100,-100,-100,-100,-84,-85,-81,-100,-100,-100,-100,-100,-100,-100,-100,-68,-70,-100,-100,-100,-100,-100,-67,-100,-100,-100,-68,-100,-100,-100,-100,-100,-100,-100,-100,-100,-70,-100,-100,-70,-100,-100,-100,-100,-100,-86,-89,-86,-100,-100,-100,-100,-74,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,260,52,4921975543798
-47,-86,-85,-30,-88,-100,-100,-81,-81,-83,-100,-100,-100,-82,-93,-85,-100,-100,-100,-86,-87,-82,-70,-90,-100,-73,-73,-73,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-71,-79,-71,-80,-85,-80,-100,-100,-100,-100,-100,-100,-80,-85,-100,-90,-100,-100,-100,-100,-100,-85,-100,-100,-100,-100,-80,-100,-100,-100,-84,-100,-84,-100,-84,-81,-79,-100,-78,-78,-100,-100,-100,-100,-100,-100,-100,-100,-100,-81,-81,-78,-100,-100,-100,-100,-100,-100,-100,-100,-100,-81,-100,-100,-100,-100,-100,-100,-100,-100,-67,-68,-100,-100,-100,-100,-100,-67,-100,-100,-100,-67,-100,-100,-100,-100,-100,-100,-100,-100,-100,-69,-100,-100,-69,-100,-100,-100,-100,-100,-86,-85,-87,-100,-100,-100,-100,-74,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,260,52,4926321002702
-48,-86,-88,-33,-88,-100,-100,-84,-84,-84,-100,-100,-100,-84,-88,-86,-100,-100,-100,-87,-87,-83,-68,-91,-100,-74,-73,-74,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-69,-100,-69,-77,-85,-77,-100,-100,-100,-100,-100,-100,-77,-87,-100,-91,-100,-100,-100,-100,-100,-87,-100,-100,-100,-100,-100,-100,-100,-100,-87,-100,-87,-100,-86,-100,-100,-100,-75,-75,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-80,-75,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-65,-68,-100,-100,-100,-100,-100,-65,-100,-100,-100,-65,-100,-100,-100,-100,-100,-100,-100,-100,-100,-69,-100,-100,-69,-100,-100,-100,-100,-100,-85,-86,-86,-100,-100,-100,-100,-88,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,260,52,4930626847805
-46,-84,-84,-36,-100,-100,-100,-86,-86,-86,-100,-100,-100,-82,-88,-84,-100,-100,-100,-85,-100,-87,-69,-92,-100,-73,-73,-73,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-72,-100,-72,-75,-100,-75,-100,-100,-100,-100,-100,-100,-75,-88,-100,-91,-100,-100,-100,-100,-100,-87,-100,-100,-100,-100,-100,-100,-100,-100,-85,-100,-85,-100,-86,-100,-100,-100,-81,-81,-100,-100,-100,-100,-100,-100,-100,-100,-100,-79,-80,-81,-100,-100,-100,-100,-100,-100,-100,-85,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-67,-69,-100,-100,-100,-100,-100,-67,-100,-100,-100,-67,-100,-100,-100,-100,-100,-100,-100,-100,-100,-66,-100,-100,-70,-100,-100,-100,-100,-100,-86,-86,-86,-100,-100,-100,-100,-88,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,260,52,4934877340147
-38,-86,-87,-30,-100,-100,-100,-85,-85,-85,-100,-90,-88,-100,-100,-70,-100,-100,-100,-86,-100,-85,-69,-89,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-70,-100,-70,-100,-83,-100,-100,-100,-100,-100,-100,-100,-100,-83,-100,-88,-100,-100,-100,-100,-100,-84,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-81,-100,-100,-77,-77,-100,-100,-100,-100,-100,-100,-100,-100,-100,-81,-100,-77,-100,-100,-100,-100,-100,-100,-100,-85,-83,-100,-100,-100,-100,-100,-100,-100,-100,-100,-72,-69,-100,-100,-100,-100,-100,-72,-100,-100,-100,-72,-100,-100,-100,-100,-100,-100,-100,-100,-100,-69,-100,-100,-69,-100,-100,-100,-100,-100,-81,-82,-82,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,260,33,4974024146643
-38,-86,-87,-31,-100,-100,-100,-85,-85,-86,-100,-88,-88,-81,-100,-89,-100,-100,-100,-87,-100,-85,-70,-88,-100,-77,-77,-77,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-70,-100,-70,-81,-83,-80,-100,-100,-100,-100,-100,-100,-80,-84,-100,-92,-100,-100,-100,-100,-100,-84,-100,-100,-100,-100,-100,-100,-87,-100,-100,-100,-100,-100,-100,-82,-100,-100,-77,-76,-100,-100,-100,-100,-100,-100,-100,-100,-100,-81,-81,-77,-100,-100,-100,-100,-100,-100,-100,-85,-83,-100,-100,-100,-100,-100,-100,-100,-100,-100,-69,-70,-100,-100,-100,-100,-100,-69,-100,-100,-100,-69,-100,-100,-100,-100,-100,-100,-100,-100,-100,-70,-100,-100,-69,-100,-100,-100,-100,-100,-85,-84,-83,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,260,33,4978122447370
-38,-87,-87,-31,-100,-100,-100,-85,-86,-84,-100,-89,-88,-83,-91,-90,-100,-100,-100,-86,-100,-85,-70,-88,-100,-77,-77,-78,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-70,-83,-70,-80,-83,-79,-100,-100,-100,-100,-100,-100,-79,-83,-100,-89,-100,-100,-100,-100,-100,-83,-100,-100,-100,-100,-83,-100,-86,-100,-100,-100,-100,-100,-100,-74,-82,-100,-76,-76,-100,-100,-100,-100,-100,-100,-100,-100,-100,-81,-74,-77,-100,-100,-100,-100,-100,-100,-100,-87,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-70,-70,-100,-100,-100,-100,-100,-70,-100,-100,-100,-70,-100,-100,-100,-100,-100,-100,-100,-100,-100,-70,-100,-100,-70,-100,-100,-100,-100,-100,-84,-84,-84,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,260,33,4982339753983
-39,-86,-85,-31,-100,-100,-100,-85,-84,-85,-100,-89,-88,-80,-91,-91,-100,-100,-100,-86,-100,-84,-70,-88,-100,-77,-77,-77,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-70,-83,-70,-80,-81,-79,-100,-100,-100,-100,-100,-100,-80,-82,-100,-93,-100,-100,-100,-100,-100,-82,-100,-100,-100,-100,-83,-100,-86,-100,-100,-100,-100,-100,-100,-81,-82,-100,-77,-77,-100,-100,-100,-100,-100,-100,-100,-100,-100,-81,-81,-76,-100,-100,-100,-100,-100,-100,-100,-86,-86,-100,-100,-100,-100,-100,-100,-100,-100,-100,-70,-70,-100,-100,-100,-100,-100,-69,-100,-100,-100,-70,-100,-100,-100,-100,-100,-100,-100,-100,-100,-70,-100,-100,-70,-100,-100,-100,-100,-100,-85,-84,-85,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,260,33,4986682610857
-38,-87,-87,-32,-100,-100,-100,-85,-84,-86,-100,-89,-88,-81,-100,-89,-100,-100,-100,-87,-100,-84,-70,-89,-100,-77,-78,-78,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-70,-83,-70,-80,-84,-79,-100,-100,-100,-100,-100,-100,-80,-83,-100,-91,-100,-100,-100,-100,-100,-82,-100,-100,-100,-100,-83,-100,-100,-100,-100,-100,-100,-100,-100,-81,-83,-100,-76,-76,-100,-100,-100,-100,-100,-100,-100,-100,-100,-81,-81,-76,-100,-100,-100,-100,-100,-100,-100,-86,-86,-100,-100,-100,-100,-100,-100,-100,-100,-100,-70,-70,-100,-100,-100,-100,-100,-70,-100,-100,-100,-70,-100,-100,-100,-100,-100,-100,-100,-100,-100,-70,-100,-100,-70,-100,-100,-100,-100,-100,-85,-84,-85,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,260,33,4990919080126
-39,-86,-87,-30,-100,-100,-100,-85,-86,-84,-100,-89,-89,-81,-100,-87,-100,-100,-100,-87,-100,-86,-70,-88,-100,-77,-78,-78,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-70,-83,-70,-79,-82,-80,-100,-100,-100,-100,-100,-100,-79,-82,-100,-91,-100,-100,-100,-100,-100,-82,-100,-100,-100,-100,-83,-100,-88,-100,-100,-100,-100,-100,-100,-82,-84,-100,-76,-76,-100,-100,-100,-100,-100,-100,-100,-100,-100,-83,-81,-76,-100,-100,-100,-100,-100,-100,-100,-100,-86,-100,-100,-100,-100,-100,-100,-100,-100,-100,-70,-70,-100,-100,-100,-100,-100,-70,-100,-100,-100,-70,-100,-100,-100,-100,-100,-100,-100,-100,-100,-71,-100,-100,-70,-100,-100,-100,-100,-100,-85,-85,-84,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,260,33,4994539375229
-44,-87,-86,-31,-88,-100,-100,-100,-100,-100,-100,-100,-100,-84,-100,-100,-100,-100,-100,-87,-87,-100,-72,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-72,-100,-72,-74,-82,-74,-100,-100,-100,-100,-100,-100,-74,-82,-100,-84,-100,-100,-100,-100,-100,-82,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-76,-76,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-76,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-63,-65,-100,-100,-100,-100,-100,-63,-100,-100,-100,-63,-100,-100,-100,-100,-100,-100,-100,-100,-100,-65,-100,-100,-65,-100,-100,-100,-100,-100,-84,-85,-85,-100,-100,-100,-86,-79,-87,-88,-89,-87,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,260,14,5033958314172
