38:17:c3:19:55:52,38:17:c3:19:55:51,38:17:c3:1e:fc:a2,38:17:c3:1e:fc:a1,38:17:c3:19:55:41,38:17:c3:19:55:42,38:17:c3:1e:fc:b2,38:17:c3:1e:fc:b1,b0:be:76:f8:30:5e,00:4e:35:df:06:51,38:17:c3:19:55:50,38:17:c3:1e:fc:a0,38:17:c3:19:55:40,38:17:c3:1e:fc:b0,38:17:c3:24:58:b0,00:4e:35:df:06:52,38:17:c3:24:58:b2,38:17:c3:24:58:b1,00:4e:35:df:06:50,68:ff:7b:e4:af:39,80:8d:b7:55:3a:50,38:17:c3:24:58:a2,70:56:81:c9:91:ab,38:17:c3:1f:08:50,32:f7:72:50:57:3b,38:17:c3:24:58:a0,66:2a:2f:53:7c:99,38:17:c3:24:58:a1,68:ff:7b:e4:af:38,64:e5:99:c3:13:3c,00:4e:35:de:e1:12,80:8d:b7:55:3a:51,00:4e:35:df:06:40,80:8d:b7:55:3a:52,38:17:c3:1f:08:42,38:17:c3:1f:08:41,38:17:c3:1f:08:40,00:4e:35:df:06:42,80:8d:b7:55:39:d1,80:8d:b7:55:39:d2,80:8d:b7:55:25:f2,80:8d:b7:55:3a:42,80:8d:b7:55:3a:41,44:48:c1:a5:82:31,80:8d:b7:55:25:f3,80:8d:b7:55:25:f1,44:48:c1:a5:82:32,80:8d:b7:55:39:c1,80:8d:b7:55:25:e3,80:8d:b7:55:35:11,38:17:c3:1f:0e:11,80:8d:b7:55:35:13,44:48:c1:a5:82:22,ea:9e:b4:53:24:54,80:8d:b7:55:35:03,38:17:c3:19:d7:72,38:17:c3:19:d7:71,60:32:b1:3e:1a:b8,80:8d:b7:55:39:d0,80:8d:b7:55:25:f0,44:48:c1:a5:82:30,80:8d:b7:55:35:10,38:17:c3:19:d7:70,38:17:c3:1f:0e:12,80:8d:b7:55:35:02,38:17:c3:1f:0e:01,38:17:c3:1f:0e:02,80:8d:b7:55:35:01,80:8d:b7:55:39:c0,38:17:c3:1f:0e:10,38:17:c3:1f:0e:00,80:8d:b7:55:35:00,20:a6:cd:50:24:b0,80:8d:b7:55:35:12,38:17:c3:1f:01:91,38:17:c3:1f:01:92,20:a6:cd:50:24:b1,38:17:c3:1f:01:90,ac:e2:d3:c4:08:e6,38:17:c3:1f:09:90,38:17:c3:1e:ff:12,38:17:c3:1e:ff:11,38:17:c3:19:d7:62,44:48:c1:a5:82:20,38:17:c3:1e:ff:10,38:17:c3:1f:01:81,80:8d:b7:55:25:e2,44:48:c1:a5:82:21,80:8d:b7:55:3a:40,38:17:c3:19:d7:61,60:32:b1:3e:1a:b7,38:17:c3:19:45:b2,38:17:c3:1f:22:32,38:17:c3:1f:22:31,38:17:c3:19:45:a1,38:17:c3:1f:01:80,38:17:c3:19:d7:60,38:17:c3:1f:22:30,38:17:c3:19:45:a0,80:8d:b7:55:25:e1,38:17:c3:19:45:b1,20:a6:cd:50:24:a1,20:a6:cd:50:24:b2,b4:5d:50:e1:92:32,38:17:c3:19:45:a2,b4:5d:50:e1:92:22,80:8d:b7:55:25:e0,38:17:c3:19:45:b0,20:a6:cd:50:24:a0,80:8d:b7:55:39:c2,72:32:b1:3e:1a:b7,38:17:c3:1f:09:92,38:17:c3:1f:09:93,72:32:b1:3e:1a:b8,b4:5d:50:e1:92:23,00:4e:35:df:06:41,38:17:c3:1f:01:82,00:4e:35:de:e1:11,b4:5d:50:e1:92:21,20:a6:cd:50:24:a2,b4:5d:50:e1:92:20,20:a6:cd:42:0b:e3,38:17:c3:1e:ff:02,38:17:c3:1e:ff:01,00:4e:35:de:e1:10,38:17:c3:1e:ff:00,38:17:c3:19:71:90,38:17:c3:19:71:91,38:17:c3:19:71:92,b4:5d:50:e1:92:33,b4:5d:50:e1:92:30,38:17:c3:1f:09:83,b4:5d:50:e1:92:31,00:4e:35:de:e1:02,38:17:c3:1f:09:91,00:4e:35:de:e1:00,00:4e:35:de:e1:01,b4:5d:50:e1:96:53,b4:5d:50:e1:96:52,b4:5d:50:e1:96:51,b4:5d:50:e1:96:50,b4:5d:50:e1:96:43,44:48:c1:91:95:b1,44:48:c1:91:95:b0,00:4e:35:df:0e:11,44:48:c1:91:95:b3,44:48:c1:91:95:b2,00:4e:35:df:0e:12,38:17:c3:1f:08:52,38:17:c3:1f:08:51,38:17:c3:1f:22:21,38:17:c3:1f:22:22,a8:bd:27:4c:bd:20,00:4e:35:de:d7:53,00:4e:35:de:d7:52,00:4e:35:de:d7:50,00:4e:35:de:d7:51,a8:bd:27:4c:bd:21,00:4e:35:df:0e:10,a8:bd:27:4c:bd:22,a8:bd:27:4c:bd:32,a8:bd:27:4c:bd:31,a8:bd:27:4c:bd:30,00:4e:35:de:d7:40,00:4e:35:de:d7:43,00:4e:35:de:d7:42,00:4e:35:de:d7:41,38:17:c3:19:71:81,38:17:c3:19:71:82,38:17:c3:1f:22:20,38:17:c3:19:36:30,00:4e:35:df:0e:00,00:4e:35:df:0e:01,00:4e:35:df:0e:02,38:17:c3:24:4f:10,38:17:c3:1f:0f:90,38:17:c3:24:4f:11,38:17:c3:24:4f:12,38:17:c3:1b:08:b0,00:4e:35:df:27:00,38:17:c3:1b:08:a2,38:17:c3:1b:08:a0,38:17:c3:19:71:80,38:17:c3:1b:08:b1,38:17:c3:1b:08:b2,00:4e:35:df:27:12,x,y,timestamp
-100,-100,-100,-100,-100,-100,-100,-100,-70,-70,-100,-100,-100,-100,-100,-70,-100,-100,-70,-100,-59,-100,-100,-100,-100,-100,-79,-100,-78,-100,-74,-59,-73,-59,-100,-100,-100,-73,-67,-67,-73,-66,-65,-67,-73,-73,-67,-64,-84,-75,-100,-74,-72,-74,-76,-87,-88,-100,-67,-73,-67,-74,-88,-100,-79,-81,-80,-79,-64,-100,-79,-100,-100,-74,-100,-100,-100,-100,-88,-100,-100,-100,-86,-71,-100,-100,-100,-72,-66,-85,-100,-100,-83,-83,-100,-100,-85,-83,-100,-100,-100,-100,-100,-87,-100,-100,-77,-100,-100,-64,-100,-100,-100,-100,-88,-73,-100,-74,-100,-100,-100,-100,-100,-100,-74,-100,-83,-83,-82,-86,-87,-100,-86,-79,-100,-79,-80,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-88,-85,-86,-100,-100,-100,-86,-85,-86,-86,-100,-100,-100,-100,-100,-100,-100,-100,-86,-86,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,252,420,1772749931354
-78,-79,-100,-100,-100,-100,-100,-100,-66,-71,-79,-100,-100,-100,-100,-71,-100,-100,-72,-100,-59,-100,-100,-83,-100,-100,-80,-100,-80,-100,-77,-59,-73,-59,-100,-100,-100,-73,-68,-69,-73,-64,-65,-67,-73,-73,-67,-64,-84,-75,-83,-75,-73,-77,-76,-86,-87,-100,-68,-73,-67,-75,-87,-84,-100,-81,-81,-79,-64,-84,-82,-100,-100,-75,-100,-100,-100,-100,-100,-100,-100,-100,-86,-74,-100,-100,-100,-100,-66,-85,-100,-100,-82,-83,-100,-100,-100,-84,-100,-100,-100,-100,-100,-87,-100,-100,-77,-100,-100,-63,-100,-100,-100,-100,-100,-73,-100,-78,-100,-100,-100,-100,-100,-100,-78,-100,-83,-100,-84,-86,-86,-100,-87,-79,-100,-80,-78,-100,-100,-100,-100,-100,-100,-100,-88,-100,-100,-87,-86,-86,-100,-100,-100,-86,-85,-86,-86,-100,-100,-100,-100,-100,-100,-86,-87,-86,-85,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,252,420,1777319821040
-77,-76,-100,-100,-100,-100,-100,-100,-69,-70,-77,-100,-100,-100,-100,-69,-100,-100,-70,-100,-57,-100,-100,-85,-100,-100,-79,-100,-80,-100,-79,-56,-73,-57,-100,-100,-100,-74,-67,-67,-72,-63,-63,-66,-73,-73,-66,-64,-77,-72,-83,-72,-70,-77,-74,-86,-87,-100,-67,-73,-66,-72,-87,-79,-77,-81,-81,-100,-65,-79,-82,-100,-100,-72,-100,-100,-100,-100,-100,-100,-100,-100,-100,-72,-100,-100,-100,-71,-63,-100,-100,-100,-82,-83,-100,-100,-100,-83,-100,-100,-100,-100,-100,-87,-100,-87,-78,-100,-100,-62,-100,-100,-100,-100,-100,-74,-100,-79,-86,-100,-87,-100,-100,-100,-78,-100,-83,-85,-84,-86,-86,-100,-87,-79,-100,-79,-78,-100,-100,-100,-100,-100,-100,-100,-88,-100,-100,-87,-85,-84,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-86,-87,-84,-85,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,252,420,1781932929892
-79,-78,-100,-100,-100,-100,-100,-100,-50,-71,-79,-100,-100,-100,-100,-70,-100,-100,-71,-100,-58,-100,-100,-100,-100,-100,-80,-100,-100,-100,-80,-58,-73,-58,-100,-100,-100,-73,-69,-69,-73,-62,-62,-71,-74,-73,-71,-100,-100,-72,-79,-72,-72,-70,-77,-100,-100,-100,-69,-74,-71,-72,-100,-80,-76,-100,-100,-75,-100,-80,-100,-100,-100,-72,-100,-100,-100,-100,-100,-100,-100,-100,-100,-71,-100,-100,-100,-71,-62,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-77,-100,-100,-100,-100,-100,-100,-100,-100,-100,-65,-100,-100,-100,-100,-100,-100,-100,-80,-100,-100,-100,-100,-100,-100,-80,-100,-100,-100,-100,-100,-100,-100,-100,-79,-100,-100,-79,-100,-100,-100,-100,-100,-100,-100,-89,-100,-100,-90,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-89,-88,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,252,403,1817668364358
-82,-82,-100,-100,-100,-100,-100,-100,-64,-72,-79,-100,-100,-100,-100,-72,-100,-100,-72,-100,-62,-100,-100,-100,-100,-100,-80,-100,-100,-100,-79,-61,-74,-61,-100,-100,-100,-73,-71,-71,-73,-63,-63,-72,-73,-73,-72,-65,-75,-72,-79,-72,-71,-76,-75,-100,-100,-100,-71,-74,-72,-72,-100,-80,-78,-100,-100,-77,-100,-80,-81,-78,-100,-72,-100,-100,-100,-100,-84,-100,-100,-100,-83,-71,-100,-100,-100,-71,-63,-84,-100,-100,-86,-85,-100,-100,-100,-86,-100,-72,-100,-100,-100,-100,-100,-100,-100,-100,-100,-65,-100,-100,-100,-100,-100,-73,-100,-79,-100,-100,-100,-100,-100,-100,-79,-100,-100,-100,-100,-100,-100,-100,-100,-80,-100,-80,-79,-100,-100,-100,-100,-100,-100,-100,-89,-100,-100,-90,-100,-100,-88,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-89,-88,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,252,403,1822936730502
-82,-82,-100,-100,-100,-100,-100,-100,-64,-74,-100,-100,-100,-100,-100,-74,-100,-100,-74,-82,-59,-100,-100,-100,-100,-100,-82,-100,-100,-100,-77,-58,-75,-59,-100,-100,-100,-74,-70,-70,-74,-62,-63,-72,-73,-74,-72,-66,-78,-71,-100,-71,-72,-68,-78,-100,-100,-100,-70,-74,-73,-71,-100,-82,-78,-100,-100,-77,-67,-79,-81,-78,-100,-71,-100,-100,-100,-100,-81,-100,-100,-100,-83,-72,-100,-100,-100,-72,-62,-84,-100,-100,-87,-87,-100,-100,-100,-87,-100,-72,-100,-100,-100,-100,-100,-100,-100,-100,-100,-67,-100,-100,-100,-100,-100,-74,-100,-77,-100,-100,-100,-100,-100,-100,-76,-100,-100,-100,-100,-100,-100,-100,-100,-80,-100,-80,-80,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-88,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-90,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,252,403,1827524713208
-79,-79,-100,-100,-100,-100,-100,-100,-65,-71,-79,-100,-100,-100,-100,-71,-100,-100,-71,-82,-59,-100,-100,-100,-100,-100,-80,-100,-100,-100,-75,-58,-75,-59,-100,-100,-100,-74,-70,-70,-73,-62,-63,-70,-73,-73,-71,-66,-74,-73,-100,-73,-74,-70,-78,-100,-100,-100,-70,-73,-71,-74,-100,-82,-80,-82,-82,-100,-66,-79,-82,-100,-100,-73,-100,-100,-90,-100,-84,-100,-100,-100,-100,-70,-100,-100,-78,-72,-62,-100,-100,-100,-85,-85,-100,-100,-100,-85,-100,-78,-100,-100,-100,-100,-100,-100,-100,-100,-100,-66,-100,-100,-100,-100,-100,-74,-100,-76,-100,-100,-100,-100,-100,-100,-76,-100,-100,-100,-100,-100,-100,-100,-100,-81,-100,-80,-80,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-90,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,252,403,1832044044769
-81,-79,-100,-100,-100,-63,-100,-100,-67,-72,-81,-100,-77,-100,-100,-70,-100,-100,-71,-83,-100,-100,-100,-100,-100,-100,-81,-100,-100,-100,-77,-100,-74,-100,-100,-100,-100,-74,-70,-70,-74,-62,-62,-72,-74,-74,-72,-66,-72,-74,-100,-74,-73,-70,-78,-100,-100,-100,-71,-73,-72,-74,-100,-100,-80,-82,-82,-100,-66,-100,-82,-78,-100,-73,-100,-100,-90,-100,-82,-100,-100,-100,-100,-72,-100,-100,-78,-100,-63,-100,-100,-100,-87,-85,-100,-100,-100,-87,-100,-78,-100,-100,-100,-100,-100,-100,-100,-100,-100,-66,-100,-100,-100,-100,-100,-74,-100,-78,-100,-100,-100,-100,-100,-100,-77,-100,-100,-100,-100,-100,-100,-100,-100,-80,-100,-81,-80,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-79,-100,-85,-86,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,252,403,1836633590861
-80,-80,-100,-100,-100,-63,-100,-100,-61,-73,-79,-100,-77,-100,-100,-73,-100,-100,-68,-83,-58,-100,-100,-100,-100,-100,-81,-100,-100,-100,-78,-59,-74,-59,-100,-100,-100,-75,-72,-72,-73,-62,-62,-72,-73,-73,-72,-66,-72,-72,-100,-72,-72,-69,-100,-100,-100,-100,-72,-73,-73,-72,-100,-100,-79,-81,-81,-100,-67,-100,-81,-79,-91,-72,-100,-100,-100,-100,-82,-100,-100,-100,-100,-72,-100,-100,-100,-72,-63,-100,-100,-100,-87,-84,-100,-100,-100,-87,-100,-79,-100,-100,-100,-100,-100,-100,-79,-100,-100,-66,-100,-100,-100,-100,-88,-75,-100,-78,-100,-100,-100,-100,-100,-100,-78,-100,-100,-100,-100,-100,-100,-100,-100,-80,-100,-81,-81,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-89,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-89,-100,-79,-100,-85,-86,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,252,403,1841234632422
-80,-80,-100,-100,-75,-75,-100,-100,-61,-74,-80,-100,-75,-100,-100,-74,-100,-100,-74,-84,-59,-100,-100,-81,-100,-100,-79,-100,-86,-100,-77,-58,-73,-59,-100,-100,-100,-74,-67,-67,-70,-65,-65,-72,-70,-70,-72,-68,-72,-70,-83,-73,-100,-72,-83,-82,-82,-100,-68,-70,-72,-73,-82,-82,-100,-100,-100,-76,-100,-83,-100,-76,-91,-73,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-88,-100,-74,-100,-65,-100,-100,-100,-100,-85,-100,-100,-100,-85,-100,-74,-100,-100,-100,-87,-100,-100,-74,-100,-100,-68,-100,-100,-100,-100,-89,-73,-100,-77,-100,-100,-100,-100,-100,-100,-77,-100,-100,-100,-100,-88,-89,-100,-88,-81,-100,-81,-81,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-81,-80,-85,-85,-100,-85,-85,-85,-85,-85,-100,-100,-100,-100,-100,-100,-93,-100,-100,-100,-100,-86,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,252,386,1879750285740
-81,-81,-100,-100,-78,-78,-100,-100,-61,-74,-81,-100,-75,-100,-100,-75,-100,-100,-70,-84,-58,-100,-100,-80,-100,-100,-78,-100,-87,-100,-75,-58,-73,-58,-100,-100,-100,-73,-69,-70,-70,-66,-66,-74,-70,-70,-74,-67,-75,-73,-83,-73,-100,-77,-83,-82,-83,-100,-70,-70,-74,-74,-82,-83,-100,-81,-81,-78,-67,-83,-81,-76,-91,-74,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-88,-100,-76,-100,-65,-100,-100,-100,-86,-88,-100,-100,-86,-86,-100,-74,-100,-100,-100,-87,-100,-100,-74,-100,-100,-67,-100,-100,-100,-100,-89,-73,-100,-74,-100,-100,-100,-100,-100,-100,-75,-100,-100,-100,-100,-90,-89,-100,-91,-81,-100,-81,-82,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-80,-80,-85,-85,-100,-88,-85,-85,-85,-85,-100,-100,-100,-100,-100,-100,-93,-100,-100,-100,-100,-86,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,252,386,1884059093447
-78,-78,-100,-100,-78,-78,-100,-100,-64,-71,-78,-100,-100,-100,-100,-72,-100,-100,-72,-84,-63,-100,-100,-80,-100,-100,-78,-100,-87,-100,-75,-66,-73,-66,-100,-100,-100,-73,-67,-67,-69,-66,-69,-72,-69,-69,-71,-69,-71,-74,-83,-74,-76,-79,-77,-83,-82,-100,-67,-69,-72,-74,-82,-83,-80,-81,-81,-78,-69,-83,-81,-78,-91,-74,-100,-100,-89,-100,-100,-100,-100,-100,-100,-76,-100,-100,-76,-75,-69,-100,-100,-100,-86,-88,-100,-100,-86,-86,-100,-77,-100,-100,-100,-89,-100,-100,-76,-100,-100,-69,-100,-100,-100,-100,-100,-74,-100,-75,-100,-100,-100,-100,-100,-100,-75,-100,-100,-100,-100,-89,-88,-100,-89,-81,-100,-100,-82,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-80,-82,-100,-100,-100,-88,-100,-87,-86,-100,-100,-100,-90,-100,-100,-100,-76,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,252,386,1888564537248
-78,-78,-100,-100,-74,-74,-100,-100,-62,-77,-76,-100,-73,-100,-100,-77,-100,-100,-77,-83,-63,-100,-100,-80,-100,-100,-75,-100,-100,-100,-76,-64,-75,-64,-100,-100,-100,-75,-69,-69,-70,-70,-70,-71,-69,-69,-71,-67,-73,-75,-100,-76,-77,-71,-77,-82,-83,-100,-70,-70,-71,-76,-82,-100,-79,-100,-100,-79,-67,-100,-100,-78,-91,-76,-100,-100,-92,-100,-100,-100,-100,-100,-100,-77,-100,-100,-76,-77,-70,-100,-100,-100,-100,-100,-100,-100,-85,-100,-100,-75,-100,-100,-91,-89,-100,-100,-75,-100,-100,-66,-100,-100,-100,-100,-100,-75,-100,-76,-100,-100,-100,-100,-100,-100,-76,-100,-89,-100,-100,-89,-89,-100,-88,-100,-100,-100,-81,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-82,-100,-100,-100,-100,-88,-88,-89,-100,-100,-100,-90,-100,-100,-100,-76,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,252,386,1893143716048
-77,-78,-100,-100,-76,-75,-100,-100,-64,-75,-78,-100,-76,-100,-100,-75,-100,-100,-76,-82,-62,-100,-100,-83,-100,-100,-77,-100,-100,-100,-77,-62,-75,-62,-100,-100,-100,-75,-68,-68,-70,-69,-69,-72,-70,-70,-72,-68,-72,-75,-100,-75,-75,-76,-77,-82,-82,-100,-68,-70,-72,-74,-83,-100,-79,-100,-100,-79,-67,-100,-100,-78,-90,-75,-100,-100,-90,-100,-100,-100,-100,-100,-100,-76,-100,-100,-73,-75,-69,-100,-100,-100,-100,-100,-100,-100,-85,-100,-100,-74,-100,-100,-90,-89,-100,-100,-74,-100,-100,-69,-100,-100,-100,-100,-89,-75,-100,-77,-100,-100,-100,-100,-100,-100,-77,-100,-89,-100,-100,-87,-89,-100,-89,-82,-100,-82,-81,-100,-100,-100,-100,-100,-100,-100,-86,-100,-100,-88,-84,-100,-100,-100,-100,-85,-87,-86,-86,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,252,386,1897708616307
-78,-78,-100,-100,-76,-78,-100,-100,-61,-70,-79,-100,-76,-100,-100,-70,-100,-100,-70,-82,-62,-100,-100,-82,-100,-100,-69,-100,-100,-100,-76,-62,-75,-62,-100,-100,-100,-74,-65,-65,-71,-69,-69,-71,-71,-71,-70,-70,-74,-75,-100,-76,-75,-75,-77,-83,-82,-100,-65,-70,-71,-76,-83,-100,-79,-100,-100,-79,-70,-100,-100,-80,-91,-75,-100,-100,-90,-93,-100,-100,-100,-100,-100,-76,-100,-100,-75,-75,-69,-100,-100,-100,-85,-85,-100,-100,-100,-100,-100,-75,-100,-100,-89,-89,-100,-100,-75,-100,-100,-70,-100,-100,-100,-100,-89,-75,-100,-76,-100,-100,-100,-100,-100,-100,-76,-100,-90,-100,-100,-87,-89,-100,-89,-82,-100,-82,-100,-100,-100,-100,-100,-100,-100,-100,-86,-100,-100,-88,-82,-82,-85,-84,-100,-85,-87,-86,-86,-100,-100,-100,-88,-89,-88,-100,-100,-100,-100,-100,-100,-84,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,252,386,1902248355628
-78,-79,-100,-100,-100,-71,-100,-100,-62,-71,-79,-100,-72,-100,-100,-71,-100,-100,-71,-81,-64,-100,-100,-81,-100,-100,-79,-100,-85,-100,-75,-64,-74,-64,-84,-83,-84,-74,-68,-68,-100,-100,-100,-76,-100,-100,-76,-70,-77,-75,-78,-76,-72,-72,-85,-81,-79,-100,-68,-100,-76,-75,-81,-78,-100,-83,-83,-100,-71,-78,-84,-100,-91,-75,-100,-100,-100,-100,-80,-100,-100,-100,-100,-72,-89,-100,-78,-72,-100,-100,-100,-100,-100,-100,-100,-100,-100,-83,-100,-78,-100,-100,-100,-87,-100,-100,-78,-90,-100,-70,-100,-100,-100,-100,-87,-59,-100,-75,-100,-100,-100,-100,-100,-100,-75,-100,-100,-100,-100,-88,-89,-100,-89,-83,-100,-82,-83,-100,-100,-100,-100,-100,-100,-100,-85,-100,-100,-85,-81,-81,-85,-85,-100,-86,-87,-86,-87,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-85,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,252,368,1942589392748
-75,-75,-100,-100,-100,-71,-100,-100,-61,-76,-75,-100,-72,-100,-100,-75,-100,-100,-71,-84,-65,-100,-100,-81,-100,-100,-78,-100,-85,-100,-78,-65,-74,-65,-84,-83,-84,-75,-70,-69,-72,-68,-68,-76,-73,-72,-77,-70,-75,-75,-78,-76,-73,-80,-83,-81,-81,-100,-70,-72,-77,-76,-81,-77,-81,-83,-83,-81,-71,-78,-84,-81,-91,-75,-100,-100,-100,-100,-86,-100,-100,-100,-87,-74,-89,-100,-78,-74,-68,-87,-100,-100,-82,-100,-100,-100,-100,-82,-100,-78,-100,-100,-100,-87,-100,-100,-78,-90,-100,-70,-100,-100,-100,-100,-87,-59,-100,-77,-100,-100,-100,-100,-100,-100,-77,-100,-86,-100,-100,-92,-89,-100,-90,-84,-100,-83,-83,-100,-100,-100,-100,-100,-100,-100,-85,-100,-100,-85,-81,-81,-85,-85,-100,-86,-89,-86,-87,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-85,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,252,368,1947058985663
-78,-75,-100,-100,-100,-100,-100,-100,-62,-75,-75,-100,-100,-100,-100,-75,-100,-100,-76,-84,-64,-100,-100,-100,-100,-100,-77,-100,-100,-100,-76,-64,-74,-64,-83,-84,-82,-74,-67,-68,-73,-69,-69,-76,-73,-73,-75,-70,-77,-74,-100,-75,-73,-64,-82,-80,-81,-100,-68,-73,-76,-75,-82,-76,-81,-84,-83,-81,-71,-78,-84,-81,-100,-75,-100,-100,-100,-100,-86,-100,-100,-100,-85,-74,-100,-100,-78,-74,-69,-86,-100,-100,-82,-100,-100,-100,-100,-83,-100,-79,-100,-100,-100,-100,-100,-100,-79,-92,-100,-71,-100,-100,-100,-100,-87,-74,-100,-76,-100,-100,-100,-100,-100,-100,-76,-100,-86,-100,-100,-90,-100,-100,-91,-82,-100,-83,-83,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-87,-100,-100,-100,-100,-85,-100,-89,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,252,368,1951972788369
-78,-77,-100,-100,-70,-71,-100,-100,-62,-75,-78,-100,-100,-100,-100,-75,-100,-100,-76,-89,-66,-100,-100,-80,-100,-100,-77,-100,-85,-100,-77,-66,-74,-66,-84,-84,-84,-73,-68,-68,-72,-68,-68,-77,-73,-73,-77,-71,-79,-74,-78,-75,-73,-77,-83,-81,-80,-100,-68,-73,-77,-74,-81,-78,-81,-83,-84,-100,-71,-78,-84,-100,-100,-74,-100,-100,-100,-100,-100,-100,-100,-100,-85,-100,-100,-100,-79,-73,-69,-86,-100,-100,-100,-100,-100,-100,-100,-83,-100,-78,-100,-100,-100,-100,-100,-100,-79,-94,-100,-72,-100,-100,-100,-100,-74,-74,-100,-77,-100,-100,-100,-100,-100,-100,-76,-100,-100,-100,-100,-90,-100,-100,-91,-82,-100,-100,-81,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-87,-79,-100,-100,-100,-85,-87,-88,-88,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,252,368,1956462521753
