b8:27:eb:9f:6b:77,80:8d:b7:55:3a:42,b0:be:76:f8:30:5e,80:8d:b7:55:25:f1,80:8d:b7:55:25:f3,80:8d:b7:55:25:f2,80:8d:b7:55:39:d2,80:8d:b7:55:39:d1,44:48:c1:a5:82:32,44:48:c1:a5:82:31,80:8d:b7:55:35:12,80:8d:b7:55:35:13,80:8d:b7:55:35:11,ea:9e:b4:53:24:54,80:8d:b7:55:35:03,38:17:c3:1f:0e:11,80:8d:b7:55:35:02,80:8d:b7:55:35:01,b4:5d:50:e1:92:33,80:8d:b7:55:25:f0,00:4e:35:df:06:52,80:8d:b7:55:39:d0,44:48:c1:a5:82:30,80:8d:b7:55:35:10,80:8d:b7:55:39:c0,38:17:c3:19:d7:70,38:17:c3:1f:0e:12,38:17:c3:19:d7:62,38:17:c3:19:d7:61,20:a6:cd:50:24:b2,ac:e2:d3:c4:08:e6,38:17:c3:1f:01:91,38:17:c3:1f:0e:10,38:17:c3:1f:0e:02,38:17:c3:1f:0e:01,38:17:c3:1f:01:92,38:17:c3:1e:ff:12,38:17:c3:1e:ff:11,38:17:c3:19:d7:72,38:17:c3:19:d7:71,20:a6:cd:50:24:b1,38:17:c3:19:45:b2,38:17:c3:1f:0e:00,38:17:c3:1f:01:90,80:8d:b7:55:35:00,38:17:c3:1e:ff:10,20:a6:cd:50:24:b0,38:17:c3:1f:01:81,80:8d:b7:55:39:c2,80:8d:b7:55:25:e3,80:8d:b7:55:3a:41,00:4e:35:df:06:51,00:4e:35:df:06:40,80:8d:b7:55:3a:40,00:4e:35:df:06:42,66:2a:2f:53:7c:99,80:8d:b7:55:3a:51,80:8d:b7:55:3a:52,80:8d:b7:55:25:e1,80:8d:b7:55:25:e2,38:17:c3:19:45:a1,00:4e:35:df:06:41,38:17:c3:1f:09:83,80:8d:b7:55:3a:50,80:8d:b7:55:25:e0,38:17:c3:19:45:a0,80:8d:b7:55:39:c1,72:32:b1:3e:1a:b7,68:ff:7b:e4:af:38,60:32:b1:3e:1a:b8,38:17:c3:19:45:a2,38:17:c3:19:45:b1,b4:5d:50:e1:92:23,20:a6:cd:50:24:a1,20:a6:cd:50:24:a2,38:17:c3:19:45:b0,38:17:c3:1f:09:90,20:a6:cd:50:24:a0,38:17:c3:19:55:50,38:17:c3:1f:01:82,60:32:b1:3e:1a:b7,44:48:c1:a5:82:22,44:48:c1:a5:82:21,00:4e:35:df:06:50,b4:5d:50:e1:92:22,72:32:b1:3e:1a:b8,38:17:c3:1f:01:80,38:17:c3:19:d7:60,44:48:c1:a5:82:20,38:17:c3:1e:ff:00,00:4e:35:de:e1:12,b4:5d:50:e1:92:31,b4:5d:50:e1:92:21,38:17:c3:1f:09:93,b4:5d:50:e1:96:43,38:17:c3:1e:ff:01,38:17:c3:1e:ff:02,68:ff:7b:e4:af:39,b4:5d:50:e1:96:53,38:17:c3:19:55:41,38:17:c3:19:55:42,38:17:c3:19:55:40,b4:5d:50:e1:96:50,38:17:c3:1f:22:31,38:17:c3:19:55:51,b4:5d:50:e1:92:20,38:17:c3:19:55:52,00:4e:35:de:e1:10,38:17:c3:1f:22:30,b4:5d:50:e1:96:52,00:4e:35:de:e1:11,b4:5d:50:e1:96:51,20:a6:cd:42:0b:e3,38:17:c3:19:71:90,38:17:c3:1f:22:32,38:17:c3:19:71:92,b4:5d:50:e1:92:32,b4:5d:50:e1:92:30,38:17:c3:1f:22:21,38:17:c3:1f:22:22,00:4e:35:de:e1:00,00:4e:35:de:e1:01,00:4e:35:de:e1:02,a8:bd:27:4c:bd:31,a8:bd:27:4c:bd:30,38:17:c3:1f:08:50,44:48:c1:91:95:b2,9c:d6:43:60:92:e0,38:17:c3:1f:08:51,44:48:c1:91:95:b3,44:48:c1:91:95:b0,00:4e:35:de:d7:53,00:4e:35:de:d7:52,44:48:c1:91:95:b1,00:4e:35:de:d7:50,00:4e:35:de:d7:51,38:17:c3:1f:08:42,38:17:c3:1f:08:40,00:4e:35:df:0e:12,38:17:c3:1f:08:41,38:17:c3:1f:22:20,a8:bd:27:4c:bd:32,00:4e:35:de:d7:43,00:4e:35:de:d7:40,38:17:c3:19:71:80,00:4e:35:de:d7:42,a8:bd:27:4c:bd:22,a8:bd:27:4c:bd:21,a8:bd:27:4c:bd:20,38:17:c3:19:71:91,38:17:c3:19:71:82,38:17:c3:19:71:81,00:4e:35:de:d7:41,38:17:c3:1f:08:52,38:17:c3:19:36:30,38:17:c3:19:36:32,00:4e:35:df:0e:11,00:4e:35:df:0e:10,38:17:c3:1e:fc:b0,00:4e:35:df:0e:01,00:4e:35:df:0e:02,00:4e:35:df:0e:00,38:17:c3:1e:fc:a2,38:17:c3:1e:fc:b1,38:17:c3:1e:fc:b2,38:17:c3:1e:fc:a1,38:17:c3:1e:fc:a0,64:e5:99:c3:13:3c,38:17:c3:24:58:b0,38:17:c3:24:58:b2,38:17:c3:24:58:b1,38:17:c3:24:4f:12,00:4e:35:df:27:01,38:17:c3:24:4f:10,00:4e:35:df:27:02,38:17:c3:24:4f:11,38:17:c3:24:58:a2,00:4e:35:df:27:00,38:17:c3:24:4f:00,38:17:c3:24:4f:02,38:17:c3:24:4f:01,38:17:c3:24:58:a1,38:17:c3:1b:08:a1,38:17:c3:1b:08:a0,38:17:c3:24:58:a0,32:f7:72:50:57:3b,38:17:c3:1b:08:b2,38:17:c3:1b:08:b1,38:17:c3:1b:08:b0,38:17:c3:1b:08:a2,x,y,timestamp
-41,-100,-67,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-82,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-81,-79,-100,-79,-82,-100,-100,-100,-100,-100,-79,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-81,-100,-100,-100,-100,-100,-100,-74,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-70,-100,-100,-75,-100,-100,-100,-100,-100,-100,-100,-100,-100,-78,-79,-79,-59,-59,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-81,-100,-100,-59,-100,-100,-100,-100,-64,-64,-64,-100,-100,-100,-100,-100,-100,-100,-81,-79,-100,-100,-100,-100,-100,-100,-100,-100,-100,-80,-88,-87,-88,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,585,-115,30631080652739
-41,-100,-67,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-82,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-82,-79,-100,-79,-85,-100,-100,-100,-100,-100,-79,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-92,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-82,-100,-100,-100,-100,-100,-100,-77,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-77,-100,-100,-77,-100,-100,-100,-100,-100,-100,-100,-100,-100,-74,-74,-74,-59,-59,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-79,-100,-100,-59,-100,-100,-100,-100,-64,-64,-64,-100,-100,-100,-100,-100,-100,-100,-79,-85,-100,-100,-100,-100,-100,-100,-100,-100,-100,-79,-87,-88,-88,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,585,-115,30636089907164
-39,-100,-63,-100,-100,-100,-100,-100,-100,-100,-100,-88,-88,-100,-100,-100,-100,-100,-87,-91,-80,-100,-100,-87,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-81,-77,-100,-100,-83,-85,-85,-100,-100,-100,-100,-100,-85,-100,-100,-100,-100,-100,-100,-100,-100,-88,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-80,-100,-100,-100,-100,-100,-100,-72,-86,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-67,-100,-100,-71,-100,-100,-100,-100,-100,-86,-87,-100,-100,-71,-71,-71,-60,-60,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-78,-100,-100,-60,-87,-89,-90,-88,-68,-68,-67,-100,-90,-100,-88,-100,-100,-100,-78,-100,-100,-76,-76,-76,-100,-100,-100,-100,-100,-100,-86,-85,-86,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-86,-87,-100,621,-115,30678000955794
-39,-100,-63,-100,-100,-100,-100,-100,-100,-100,-88,-88,-88,-100,-100,-100,-100,-100,-86,-91,-78,-100,-100,-87,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-78,-82,-100,-81,-83,-86,-85,-100,-100,-100,-81,-100,-85,-100,-100,-100,-100,-100,-100,-100,-100,-89,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-78,-100,-100,-100,-100,-100,-100,-71,-86,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-72,-100,-100,-71,-100,-100,-100,-100,-100,-85,-86,-100,-100,-71,-71,-71,-60,-60,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-80,-100,-100,-60,-89,-89,-88,-89,-67,-67,-67,-100,-89,-89,-88,-100,-100,-100,-80,-100,-100,-76,-76,-75,-100,-100,-100,-100,-100,-100,-85,-85,-86,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-87,-87,-86,-100,621,-115,30683328336729
-40,-100,-63,-100,-100,-100,-100,-100,-100,-100,-91,-100,-90,-100,-100,-100,-100,-100,-86,-100,-77,-100,-100,-89,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-78,-82,-100,-82,-83,-85,-85,-100,-100,-100,-82,-100,-86,-100,-100,-100,-100,-100,-100,-100,-100,-88,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-78,-100,-100,-100,-100,-100,-100,-72,-87,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-71,-100,-100,-72,-100,-100,-100,-100,-100,-87,-87,-100,-100,-71,-71,-71,-60,-60,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-81,-100,-100,-60,-88,-89,-88,-88,-68,-68,-68,-100,-89,-89,-88,-100,-100,-100,-80,-100,-100,-76,-76,-76,-100,-100,-100,-100,-100,-83,-85,-86,-86,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-89,-88,-100,-85,-86,-85,-89,621,-115,30688660730373
-38,-100,-62,-100,-100,-100,-100,-100,-100,-100,-90,-89,-89,-100,-100,-100,-100,-100,-87,-100,-78,-100,-100,-87,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-78,-83,-100,-84,-83,-86,-85,-100,-100,-100,-83,-100,-87,-100,-100,-100,-100,-100,-100,-100,-100,-89,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-78,-100,-89,-100,-100,-100,-100,-73,-88,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-73,-100,-100,-73,-100,-100,-100,-100,-100,-86,-87,-100,-100,-75,-75,-74,-60,-60,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-78,-100,-100,-60,-87,-89,-100,-89,-67,-67,-67,-100,-89,-100,-87,-100,-100,-100,-78,-100,-100,-76,-76,-75,-100,-100,-100,-100,-100,-83,-86,-86,-87,-100,-100,-100,-89,-100,-88,-100,-100,-100,-100,-89,-88,-88,-89,-100,-86,-85,-86,-88,621,-115,30694131077506
-41,-100,-62,-100,-100,-100,-100,-100,-100,-100,-89,-89,-91,-100,-100,-100,-100,-100,-86,-100,-78,-100,-100,-90,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-77,-82,-100,-82,-81,-85,-86,-100,-100,-100,-81,-100,-86,-100,-100,-100,-100,-100,-100,-100,-100,-88,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-78,-100,-89,-100,-100,-100,-100,-72,-85,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-73,-100,-100,-73,-100,-100,-100,-100,-100,-86,-86,-100,-100,-75,-75,-75,-60,-60,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-80,-100,-100,-60,-87,-89,-100,-88,-67,-67,-67,-100,-100,-100,-89,-100,-100,-100,-80,-80,-100,-76,-74,-76,-100,-100,-100,-100,-100,-100,-85,-86,-87,-100,-90,-89,-89,-100,-88,-90,-100,-100,-100,-90,-88,-88,-90,-100,-85,-85,-86,-88,621,-115,30699547375681
-41,-100,-63,-100,-100,-100,-100,-100,-100,-100,-90,-90,-89,-100,-100,-100,-100,-100,-85,-100,-79,-100,-100,-89,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-78,-82,-100,-81,-84,-85,-86,-100,-100,-100,-82,-100,-86,-100,-100,-100,-100,-100,-100,-100,-100,-85,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-78,-100,-100,-100,-100,-100,-100,-73,-85,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-73,-100,-100,-73,-100,-100,-100,-100,-100,-85,-86,-100,-100,-65,-71,-71,-61,-61,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-81,-100,-100,-60,-87,-88,-87,-88,-67,-67,-67,-100,-100,-100,-76,-100,-100,-100,-81,-80,-100,-75,-76,-76,-100,-100,-100,-100,-100,-66,-85,-85,-84,-100,-90,-89,-90,-100,-100,-90,-100,-100,-100,-90,-90,-89,-90,-100,-86,-86,-87,-90,621,-115,30705023566252
-39,-86,-64,-100,-100,-100,-100,-100,-100,-100,-86,-85,-86,-100,-85,-100,-88,-88,-82,-100,-82,-100,-100,-85,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-91,-100,-100,-100,-88,-90,-100,-82,-78,-100,-78,-90,-80,-81,-100,-100,-100,-77,-100,-80,-100,-100,-100,-100,-100,-91,-100,-100,-79,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-83,-100,-100,-100,-100,-100,-100,-67,-81,-81,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-82,-100,-67,-100,-100,-67,-100,-100,-100,-100,-100,-82,-81,-100,-100,-75,-75,-75,-64,-64,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-81,-100,-100,-64,-85,-100,-100,-100,-68,-63,-68,-100,-100,-100,-100,-100,-100,-100,-81,-80,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-89,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-89,-89,-100,-100,-88,-88,-89,-91,640,-115,30742701846134
-39,-86,-64,-100,-100,-100,-90,-100,-100,-100,-85,-85,-86,-89,-86,-100,-88,-89,-82,-100,-83,-91,-100,-86,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-89,-100,-100,-100,-88,-91,-88,-83,-78,-88,-78,-84,-81,-81,-100,-100,-100,-77,-100,-80,-100,-100,-100,-100,-100,-90,-100,-100,-80,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-83,-82,-100,-100,-100,-100,-100,-67,-82,-82,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-82,-100,-67,-100,-100,-67,-100,-100,-100,-100,-100,-82,-82,-100,-100,-75,-74,-74,-63,-64,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-81,-100,-100,-63,-84,-100,-100,-85,-68,-69,-68,-100,-100,-100,-100,-100,-100,-100,-80,-81,-100,-79,-79,-80,-100,-100,-100,-100,-100,-82,-89,-89,-90,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-89,-89,-100,-100,-87,-88,-87,-91,640,-115,30748044720975
-38,-86,-64,-100,-100,-100,-90,-100,-100,-100,-87,-89,-87,-89,-86,-100,-88,-83,-82,-100,-84,-91,-100,-87,-86,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-89,-100,-100,-100,-88,-91,-88,-83,-78,-88,-78,-85,-80,-80,-100,-100,-100,-78,-100,-80,-100,-100,-87,-100,-100,-91,-100,-100,-80,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-84,-82,-100,-100,-100,-100,-100,-71,-81,-82,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-82,-100,-70,-100,-100,-71,-100,-100,-100,-100,-100,-81,-81,-100,-100,-74,-75,-75,-64,-64,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-82,-100,-100,-63,-84,-100,-100,-85,-68,-69,-69,-100,-100,-100,-87,-100,-100,-100,-82,-78,-100,-79,-79,-80,-100,-100,-100,-100,-100,-84,-89,-89,-90,-100,-100,-100,-100,-100,-89,-100,-100,-100,-100,-87,-100,-100,-88,-100,-87,-88,-89,-100,640,-115,30753583762327
-41,-100,-64,-100,-100,-100,-100,-100,-100,-100,-87,-86,-87,-91,-86,-100,-100,-83,-83,-100,-83,-100,-100,-88,-86,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-88,-100,-100,-83,-100,-100,-78,-85,-80,-79,-100,-100,-100,-78,-100,-79,-100,-100,-79,-100,-100,-91,-100,-100,-80,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-83,-82,-100,-100,-100,-100,-100,-67,-82,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-68,-100,-100,-68,-100,-100,-100,-100,-100,-82,-82,-100,-100,-75,-75,-75,-63,-63,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-82,-100,-100,-63,-89,-87,-100,-89,-69,-70,-69,-100,-100,-100,-86,-100,-100,-100,-82,-82,-100,-79,-79,-80,-100,-100,-100,-100,-100,-83,-89,-100,-89,-100,-100,-100,-100,-100,-89,-100,-100,-100,-100,-87,-100,-100,-88,-100,-88,-87,-87,-100,640,-115,30759159599721
-40,-100,-64,-100,-100,-100,-100,-100,-100,-100,-86,-86,-88,-91,-84,-100,-90,-100,-82,-100,-83,-100,-100,-86,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-84,-100,-100,-78,-85,-79,-79,-100,-100,-100,-78,-100,-79,-100,-100,-79,-100,-100,-90,-100,-100,-78,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-84,-80,-100,-100,-100,-100,-100,-68,-82,-82,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-82,-100,-68,-100,-100,-68,-100,-100,-100,-100,-100,-82,-83,-100,-100,-75,-75,-75,-64,-64,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-81,-100,-100,-64,-89,-88,-100,-89,-69,-70,-68,-100,-100,-100,-88,-100,-100,-100,-81,-81,-100,-80,-80,-80,-100,-100,-100,-100,-100,-83,-88,-100,-89,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-88,-87,-87,-100,640,-115,30764614786282
-40,-100,-64,-100,-100,-100,-100,-100,-100,-100,-85,-86,-86,-91,-85,-100,-90,-100,-81,-100,-85,-100,-100,-84,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-84,-100,-85,-78,-100,-78,-85,-80,-80,-100,-100,-100,-78,-100,-80,-100,-100,-100,-100,-100,-90,-100,-100,-78,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-84,-81,-100,-100,-100,-100,-100,-68,-81,-82,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-82,-100,-67,-100,-100,-68,-100,-100,-100,-100,-100,-81,-81,-100,-100,-100,-100,-75,-63,-63,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-80,-100,-100,-63,-85,-88,-100,-84,-69,-69,-69,-100,-100,-100,-82,-100,-100,-100,-80,-81,-100,-80,-80,-80,-100,-100,-100,-100,-100,-83,-90,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,640,-115,30769991777998
-43,-100,-71,-100,-100,-100,-88,-87,-100,-100,-84,-85,-84,-88,-85,-100,-85,-86,-83,-100,-78,-88,-100,-85,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-85,-100,-100,-100,-85,-100,-86,-78,-78,-100,-78,-84,-85,-84,-100,-100,-100,-78,-100,-84,-100,-100,-83,-100,-100,-89,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-78,-100,-89,-100,-100,-100,-100,-72,-83,-80,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-72,-100,-100,-72,-100,-100,-100,-100,-100,-82,-83,-100,-100,-71,-71,-71,-70,-70,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-76,-100,-100,-70,-100,-89,-89,-89,-76,-75,-75,-100,-100,-90,-88,-100,-100,-100,-76,-76,-100,-77,-78,-78,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,640,-78,30809725398139
-41,-87,-71,-100,-100,-100,-88,-87,-100,-100,-84,-84,-84,-87,-100,-100,-85,-86,-81,-100,-78,-88,-100,-84,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-85,-100,-100,-100,-87,-87,-87,-78,-78,-87,-77,-82,-84,-84,-100,-100,-100,-79,-100,-84,-100,-100,-83,-100,-100,-100,-100,-100,-80,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-78,-80,-92,-100,-100,-100,-100,-71,-83,-80,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-80,-100,-71,-100,-100,-71,-100,-100,-100,-100,-100,-81,-83,-100,-100,-70,-70,-70,-70,-70,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-70,-90,-89,-100,-89,-76,-75,-76,-100,-100,-100,-88,-100,-100,-100,-100,-100,-100,-77,-78,-78,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,640,-78,30814387547825
-44,-87,-71,-100,-100,-100,-87,-87,-100,-100,-84,-84,-84,-87,-100,-100,-100,-85,-83,-100,-78,-88,-100,-84,-85,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-87,-100,-100,-100,-86,-87,-87,-79,-79,-87,-79,-84,-85,-84,-100,-100,-100,-79,-100,-83,-100,-100,-85,-100,-100,-100,-100,-100,-79,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-78,-80,-92,-100,-100,-100,-100,-71,-83,-80,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-80,-100,-71,-100,-100,-71,-100,-100,-100,-100,-100,-83,-84,-100,-100,-70,-71,-71,-70,-70,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-75,-100,-100,-70,-90,-100,-100,-89,-76,-76,-75,-100,-100,-100,-100,-100,-100,-100,-75,-75,-100,-77,-77,-77,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,640,-78,30819001085532
-43,-86,-71,-100,-100,-100,-88,-88,-100,-100,-84,-84,-84,-89,-85,-100,-85,-86,-83,-100,-79,-87,-100,-84,-85,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-86,-100,-100,-100,-86,-100,-87,-79,-79,-87,-79,-84,-85,-84,-100,-100,-100,-78,-100,-84,-100,-100,-85,-100,-100,-90,-100,-100,-79,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-79,-100,-100,-100,-100,-100,-100,-72,-83,-80,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-80,-100,-72,-100,-100,-72,-100,-100,-100,-100,-100,-82,-83,-100,-100,-71,-71,-72,-70,-70,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-75,-100,-100,-70,-88,-89,-100,-89,-75,-76,-75,-100,-100,-100,-79,-100,-100,-100,-75,-75,-100,-78,-78,-77,-100,-100,-100,-100,-100,-89,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,640,-78,30823642708863
-43,-86,-71,-100,-100,-100,-88,-88,-100,-100,-84,-84,-84,-88,-86,-100,-85,-86,-83,-100,-78,-88,-100,-85,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-81,-100,-100,-100,-86,-89,-100,-78,-78,-100,-79,-83,-85,-85,-100,-100,-100,-78,-100,-85,-100,-100,-86,-100,-100,-90,-100,-100,-80,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-78,-80,-91,-100,-100,-100,-100,-73,-83,-81,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-81,-100,-73,-100,-100,-73,-100,-100,-100,-100,-100,-83,-83,-100,-100,-70,-70,-70,-70,-70,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-76,-100,-100,-70,-90,-89,-100,-89,-77,-76,-76,-100,-100,-100,-90,-100,-100,-100,-76,-76,-100,-78,-77,-77,-100,-100,-100,-100,-100,-89,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,640,-78,30828285187091
