38:17:c3:1f:00:b0,38:17:c3:1f:00:b2,38:17:c3:1f:00:b1,38:17:c3:1f:00:a1,44:48:c1:91:d0:14,20:a6:cd:42:0a:c3,44:48:c1:91:d0:04,20:a6:cd:42:0a:c1,b4:5d:50:e1:96:52,b4:5d:50:e1:96:51,44:48:c1:91:d0:12,44:48:c1:91:d0:10,b4:5d:50:e1:96:53,38:17:c3:1f:09:91,38:17:c3:24:47:52,38:17:c3:1f:09:92,38:17:c3:1f:09:93,38:17:c3:24:47:51,38:17:c3:1f:19:d1,38:17:c3:1f:19:d2,38:17:c3:1f:14:11,38:17:c3:1f:14:12,44:48:c1:91:95:a3,38:17:c3:1f:00:a0,44:48:c1:91:d0:11,b4:5d:50:e1:96:50,38:17:c3:1f:09:90,38:17:c3:24:47:50,38:17:c3:1f:19:d0,38:17:c3:1f:14:10,38:17:c3:19:45:b2,38:17:c3:19:45:b1,38:17:c3:1f:14:02,38:17:c3:1f:14:01,a8:bd:27:4c:aa:93,38:17:c3:19:45:b0,38:17:c3:1f:00:a2,b4:5d:50:e1:96:41,a8:bd:27:4c:aa:81,a8:bd:27:4c:aa:82,a8:bd:27:4c:aa:83,b4:5d:50:e1:96:40,a8:bd:27:4c:aa:80,44:48:c1:91:95:a2,44:48:c1:91:d0:00,44:48:c1:91:d0:02,44:48:c1:91:d0:01,38:17:c3:1f:14:00,20:a6:cd:42:0a:d0,20:a6:cd:42:0a:d1,20:a6:cd:42:0a:d3,b4:5d:50:e1:96:43,44:48:c1:91:95:b1,a8:bd:27:4c:aa:91,a8:bd:27:4c:aa:92,44:48:c1:91:95:b3,44:48:c1:91:95:b0,38:17:c3:19:45:a2,20:a6:cd:42:0a:d2,44:48:c1:91:95:b2,a8:bd:27:4c:aa:90,38:17:c3:1f:09:80,38:17:c3:19:45:a0,20:a6:cd:42:0a:c0,b4:5d:50:e1:96:42,44:48:c1:91:95:a1,20:a6:cd:42:0a:c2,38:17:c3:22:61:90,66:2a:2f:53:7c:99,38:17:c3:1f:09:81,38:17:c3:1f:09:83,38:17:c3:19:45:a1,38:17:c3:19:d7:71,38:17:c3:19:d7:70,38:17:c3:1f:09:82,20:a6:cd:42:0b:e3,38:17:c3:1f:19:f0,38:17:c3:1f:19:f2,38:17:c3:1f:19:f1,ac:e2:d3:c4:08:e6,38:17:c3:19:d7:62,38:17:c3:19:d7:61,20:a6:cd:42:0b:e0,38:17:c3:19:d7:60,20:a6:cd:42:0b:e1,20:a6:cd:42:0b:e2,38:17:c3:19:d7:72,20:a6:cd:42:0b:f0,20:a6:cd:42:0b:f3,20:a6:cd:42:0b:f2,20:a6:cd:42:0b:f1,80:8d:b7:55:25:e3,38:17:c3:19:36:30,80:8d:b7:55:25:f3,80:8d:b7:55:25:f0,80:8d:b7:55:35:03,80:8d:b7:55:25:f1,80:8d:b7:55:25:f2,80:8d:b7:55:25:e2,80:8d:b7:55:25:e1,80:8d:b7:55:25:e0,38:17:c3:1e:ff:10,80:8d:b7:55:3a:51,80:8d:b7:55:3a:52,80:8d:b7:55:35:11,80:8d:b7:55:35:13,80:8d:b7:55:3a:50,80:8d:b7:55:35:10,80:8d:b7:55:35:12,38:17:c3:1e:ff:12,80:8d:b7:55:35:02,80:8d:b7:55:35:01,80:8d:b7:55:35:00,80:8d:b7:55:39:d0,68:ff:7b:e4:af:39,b0:be:76:f8:30:5e,80:8d:b7:55:3a:41,80:8d:b7:55:3a:42,80:8d:b7:55:3a:40,38:17:c3:19:71:92,38:17:c3:19:36:32,38:17:c3:19:71:91,38:17:c3:19:36:31,ea:9e:b4:53:24:54,20:a6:cd:50:24:a2,38:17:c3:19:71:90,20:a6:cd:50:24:a1,20:a6:cd:50:24:a0,80:8d:b7:55:39:d1,38:17:c3:1e:ff:11,38:17:c3:1f:22:30,38:17:c3:1e:ff:00,38:17:c3:1e:ff:02,80:8d:b7:55:39:c1,38:17:c3:1e:ff:01,80:8d:b7:55:29:d0,80:8d:b7:55:39:c0,80:8d:b7:55:39:c2,80:8d:b7:55:29:d2,80:8d:b7:55:29:d1,80:8d:b7:55:29:c1,80:8d:b7:55:29:c2,80:8d:b7:55:29:c0,68:ff:7b:e4:af:38,00:4e:35:df:06:52,80:8d:b7:55:39:d2,20:a6:cd:50:24:b0,00:4e:35:de:e1:12,20:a6:cd:50:24:b2,20:a6:cd:50:24:b1,00:4e:35:df:06:40,38:17:c3:1f:0e:10,38:17:c3:1f:22:31,38:17:c3:1f:22:32,38:17:c3:1f:22:21,38:17:c3:1f:22:22,38:17:c3:1f:0e:02,38:17:c3:1f:22:20,38:17:c3:1f:0e:00,38:17:c3:1f:0e:01,38:17:c3:1f:0e:12,38:17:c3:1f:0e:11,00:4e:35:df:06:42,00:4e:35:de:e1:10,00:4e:35:df:06:41,38:17:c3:22:5e:f0,80:8d:b7:55:4d:01,00:4e:35:df:06:51,80:8d:b7:55:4d:02,38:17:c3:1f:08:50,00:4e:35:df:06:50,80:8d:b7:55:4d:00,80:8d:b7:55:4d:10,00:4e:35:de:e1:11,38:17:c3:22:61:92,38:17:c3:22:61:91,80:8d:b7:55:4d:12,38:17:c3:19:71:80,22:ad:56:24:6b:8b,38:17:c3:19:71:82,f0:ab:54:14:10:2c,38:17:c3:19:71:81,b4:5d:50:e1:92:23,80:3f:5d:c5:f8:e4,80:8d:b7:55:4d:11,x,y,label
-49,-49,-49,-49,-86,-88,-93,-100,-100,-100,-100,-100,-100,-87,-100,-86,-86,-100,-100,-100,-81,-80,-100,-49,-95,-100,-86,-100,-100,-80,-80,-80,-85,-83,-86,-80,-49,-100,-100,-99,-85,-100,-91,-100,-100,-100,-100,-80,-100,-100,-99,-98,-100,-91,-91,-100,-100,-81,-96,-100,-86,-89,-81,-100,-100,-100,-100,-100,-100,-88,-88,-81,-79,-80,-85,-80,-100,-100,-100,-75,-89,-91,-87,-91,-87,-86,-82,-91,-93,-99,-99,-93,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,401,124,11
-51,-51,-51,-51,-86,-87,-94,-100,-100,-100,-98,-97,-100,-87,-100,-88,-86,-100,-100,-100,-80,-80,-99,-51,-93,-99,-86,-100,-100,-80,-81,-81,-85,-84,-86,-81,-51,-100,-96,-95,-84,-100,-89,-100,-100,-100,-100,-81,-98,-98,-97,-96,-100,-90,-90,-100,-100,-84,-95,-100,-86,-91,-84,-98,-100,-100,-98,-100,-99,-89,-87,-84,-84,-85,-86,-82,-100,-100,-100,-76,-90,-93,-88,-92,-89,-86,-85,-92,-94,-98,-98,-94,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-98,-100,-100,-100,-100,418,124,12
-51,-51,-51,-51,-86,-87,-94,-100,-100,-100,-98,-97,-100,-87,-100,-88,-86,-100,-100,-100,-80,-80,-99,-52,-93,-99,-86,-100,-100,-80,-81,-81,-85,-84,-86,-81,-51,-100,-96,-95,-84,-100,-88,-100,-100,-100,-100,-82,-98,-98,-96,-95,-100,-90,-91,-100,-100,-84,-95,-100,-86,-91,-84,-98,-100,-100,-98,-100,-99,-89,-86,-84,-84,-85,-86,-82,-100,-100,-100,-76,-90,-94,-88,-93,-90,-86,-84,-92,-94,-97,-97,-94,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-98,-100,-100,-100,-100,418,124,12
-51,-51,-51,-51,-86,-87,-93,-100,-100,-100,-98,-97,-100,-87,-100,-88,-86,-100,-100,-100,-80,-80,-99,-51,-93,-99,-86,-100,-100,-80,-81,-81,-84,-85,-86,-81,-51,-100,-96,-95,-84,-100,-88,-100,-100,-100,-100,-82,-98,-98,-96,-95,-100,-90,-90,-100,-100,-84,-95,-100,-86,-91,-84,-98,-100,-100,-98,-100,-99,-89,-87,-84,-83,-84,-86,-82,-100,-100,-100,-76,-89,-93,-87,-93,-89,-86,-84,-92,-93,-97,-97,-94,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-98,-100,-100,-100,-100,418,124,12
-51,-51,-51,-51,-86,-87,-93,-100,-100,-100,-98,-97,-100,-87,-100,-88,-86,-100,-100,-100,-80,-80,-99,-51,-93,-99,-86,-100,-100,-80,-81,-81,-84,-85,-86,-81,-51,-100,-96,-95,-84,-100,-88,-100,-100,-100,-100,-82,-98,-98,-96,-95,-100,-90,-90,-100,-100,-84,-95,-100,-86,-91,-84,-98,-100,-100,-98,-100,-99,-89,-87,-84,-83,-84,-86,-82,-100,-100,-100,-76,-89,-93,-87,-93,-89,-86,-84,-92,-93,-97,-97,-94,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-98,-100,-100,-100,-100,418,124,12
-50,-50,-50,-50,-87,-86,-93,-100,-100,-100,-100,-100,-100,-86,-100,-86,-86,-100,-100,-100,-79,-79,-100,-49,-92,-100,-86,-100,-100,-79,-80,-80,-84,-83,-88,-80,-49,-100,-100,-99,-85,-100,-93,-100,-100,-100,-100,-82,-100,-100,-99,-98,-100,-95,-95,-100,-100,-80,-97,-100,-88,-89,-80,-100,-100,-100,-100,-100,-99,-89,-87,-80,-84,-81,-85,-79,-100,-100,-100,-73,-88,-90,-89,-89,-84,-89,-82,-89,-89,-93,-93,-89,-100,-98,-97,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,418,124,12
-51,-51,-51,-51,-86,-87,-94,-100,-100,-100,-98,-97,-100,-87,-100,-88,-86,-100,-100,-100,-80,-80,-99,-52,-93,-99,-86,-100,-100,-80,-81,-81,-85,-84,-86,-81,-51,-100,-96,-95,-84,-100,-88,-100,-100,-100,-100,-82,-98,-98,-96,-95,-100,-90,-91,-100,-100,-84,-95,-100,-86,-91,-84,-98,-100,-100,-98,-100,-99,-89,-86,-84,-84,-85,-86,-82,-100,-100,-100,-76,-90,-94,-88,-93,-90,-86,-84,-92,-94,-97,-97,-94,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-98,-100,-100,-100,-100,418,124,12
-50,-50,-50,-49,-87,-86,-93,-100,-100,-100,-100,-100,-100,-86,-100,-86,-86,-100,-100,-100,-79,-79,-100,-49,-92,-100,-86,-100,-100,-79,-80,-80,-84,-84,-88,-80,-49,-100,-100,-100,-85,-100,-94,-100,-100,-100,-100,-83,-100,-100,-100,-98,-100,-95,-95,-100,-100,-80,-97,-100,-88,-88,-80,-100,-100,-100,-100,-100,-99,-89,-87,-80,-85,-81,-85,-78,-100,-100,-100,-73,-89,-90,-89,-90,-82,-89,-81,-88,-88,-92,-92,-89,-100,-97,-96,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,435,124,13
-50,-50,-50,-49,-87,-86,-93,-100,-100,-100,-100,-100,-100,-86,-100,-86,-86,-100,-100,-100,-79,-79,-100,-49,-92,-100,-86,-100,-100,-79,-80,-80,-84,-84,-88,-80,-49,-100,-100,-100,-85,-100,-94,-100,-100,-100,-100,-83,-100,-100,-100,-98,-100,-95,-95,-100,-100,-80,-97,-100,-88,-88,-80,-100,-100,-100,-100,-100,-99,-89,-87,-80,-85,-81,-85,-78,-100,-100,-100,-73,-89,-90,-89,-90,-82,-89,-81,-88,-88,-92,-92,-89,-100,-97,-96,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,435,124,13
-49,-50,-50,-49,-88,-86,-93,-100,-100,-100,-100,-100,-100,-87,-100,-87,-87,-100,-100,-100,-79,-79,-100,-49,-92,-100,-86,-100,-100,-79,-81,-81,-85,-84,-89,-80,-49,-100,-97,-97,-84,-100,-93,-100,-100,-100,-100,-86,-100,-100,-99,-98,-100,-97,-97,-100,-100,-80,-97,-100,-90,-89,-80,-100,-100,-100,-100,-100,-99,-91,-87,-80,-86,-81,-86,-78,-100,-100,-100,-73,-89,-90,-90,-90,-82,-90,-81,-87,-87,-89,-90,-90,-99,-96,-95,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,435,124,13
-52,-52,-52,-50,-87,-84,-94,-100,-100,-100,-100,-100,-100,-86,-100,-86,-86,-100,-100,-100,-79,-79,-100,-50,-92,-100,-86,-100,-100,-79,-81,-81,-84,-84,-89,-81,-50,-100,-100,-100,-85,-100,-97,-100,-100,-100,-100,-85,-100,-100,-100,-98,-100,-98,-98,-100,-100,-79,-98,-100,-88,-88,-79,-100,-100,-100,-100,-100,-98,-89,-87,-79,-87,-82,-85,-77,-100,-100,-100,-72,-89,-89,-87,-90,-78,-87,-81,-85,-85,-87,-87,-86,-100,-96,-95,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,435,124,13
-51,-51,-51,-50,-87,-85,-94,-100,-100,-100,-100,-100,-100,-86,-100,-86,-86,-100,-100,-100,-79,-79,-100,-50,-92,-100,-86,-100,-100,-79,-80,-81,-84,-84,-88,-80,-49,-100,-100,-100,-85,-100,-96,-100,-100,-100,-100,-85,-100,-100,-100,-98,-100,-97,-97,-100,-100,-79,-98,-100,-88,-88,-79,-100,-100,-100,-100,-100,-98,-90,-87,-79,-87,-81,-85,-77,-100,-100,-100,-72,-89,-90,-89,-90,-80,-89,-81,-87,-86,-89,-89,-87,-100,-96,-95,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,435,124,13
-51,-51,-51,-50,-87,-85,-94,-100,-100,-100,-100,-100,-100,-86,-100,-86,-86,-100,-100,-100,-79,-79,-100,-50,-92,-100,-86,-100,-100,-79,-80,-81,-84,-84,-88,-80,-49,-100,-100,-100,-85,-100,-96,-100,-100,-100,-100,-85,-100,-100,-100,-98,-100,-97,-97,-100,-100,-79,-98,-100,-88,-88,-79,-100,-100,-100,-100,-100,-98,-90,-87,-79,-87,-81,-85,-77,-100,-100,-100,-72,-89,-90,-89,-90,-80,-89,-81,-87,-86,-89,-89,-87,-100,-96,-95,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,435,124,13
-52,-52,-52,-50,-87,-83,-95,-100,-100,-100,-100,-100,-100,-86,-100,-86,-86,-100,-100,-100,-79,-79,-100,-50,-92,-100,-86,-100,-100,-79,-81,-81,-85,-85,-89,-81,-50,-100,-100,-100,-85,-100,-98,-100,-100,-100,-100,-86,-100,-100,-100,-99,-100,-99,-99,-100,-100,-79,-98,-100,-88,-88,-79,-100,-100,-100,-100,-100,-98,-89,-87,-79,-88,-82,-85,-76,-100,-100,-100,-72,-89,-89,-86,-90,-77,-86,-81,-84,-84,-85,-85,-86,-100,-96,-95,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,452,124,14
-52,-52,-52,-50,-88,-83,-95,-100,-100,-100,-100,-100,-100,-86,-100,-86,-86,-100,-100,-100,-79,-79,-100,-50,-92,-100,-86,-100,-100,-80,-81,-81,-85,-85,-89,-81,-50,-100,-99,-99,-84,-100,-97,-100,-100,-100,-100,-86,-100,-100,-100,-99,-100,-99,-99,-100,-100,-79,-98,-100,-89,-88,-79,-100,-100,-100,-100,-100,-98,-89,-87,-79,-88,-82,-85,-76,-100,-100,-100,-72,-89,-89,-87,-90,-78,-86,-81,-85,-84,-85,-85,-87,-100,-96,-95,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,452,124,14
-52,-52,-52,-50,-87,-84,-94,-100,-100,-100,-100,-100,-100,-86,-100,-86,-86,-100,-100,-100,-79,-79,-100,-50,-92,-100,-86,-100,-100,-79,-81,-81,-84,-84,-89,-81,-50,-100,-100,-100,-85,-100,-97,-100,-100,-100,-100,-85,-100,-100,-100,-98,-100,-98,-98,-100,-100,-79,-98,-100,-88,-88,-79,-100,-100,-100,-100,-100,-98,-89,-87,-79,-87,-82,-85,-77,-100,-100,-100,-72,-89,-89,-87,-90,-78,-87,-81,-85,-85,-87,-87,-86,-100,-96,-95,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,452,124,14
-52,-52,-52,-50,-87,-84,-94,-100,-100,-100,-100,-100,-100,-86,-100,-86,-86,-100,-100,-100,-79,-79,-100,-50,-92,-100,-86,-100,-100,-79,-81,-81,-84,-84,-89,-81,-50,-100,-100,-100,-85,-100,-97,-100,-100,-100,-100,-85,-100,-100,-100,-98,-100,-98,-98,-100,-100,-79,-98,-100,-88,-88,-79,-100,-100,-100,-100,-100,-98,-89,-87,-79,-87,-82,-85,-77,-100,-100,-100,-72,-89,-89,-87,-90,-78,-87,-81,-85,-85,-87,-87,-86,-100,-96,-95,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,452,124,14
-52,-52,-52,-50,-87,-84,-94,-100,-100,-100,-100,-100,-100,-86,-100,-86,-86,-100,-100,-100,-79,-79,-100,-50,-92,-100,-86,-100,-100,-79,-81,-81,-84,-84,-89,-81,-50,-100,-100,-100,-85,-100,-97,-100,-100,-100,-100,-85,-100,-100,-100,-98,-100,-98,-98,-100,-100,-79,-98,-100,-88,-88,-79,-100,-100,-100,-100,-100,-98,-89,-87,-79,-87,-82,-85,-77,-100,-100,-100,-72,-89,-89,-87,-90,-78,-87,-81,-85,-85,-87,-87,-86,-100,-96,-95,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,452,124,14
-52,-52,-52,-52,-89,-82,-96,-100,-100,-100,-100,-100,-100,-87,-100,-87,-87,-100,-100,-100,-80,-80,-100,-52,-93,-100,-87,-100,-100,-80,-81,-81,-86,-86,-90,-81,-52,-100,-99,-99,-85,-100,-98,-100,-100,-100,-100,-88,-100,-100,-100,-99,-100,-100,-100,-100,-100,-78,-99,-100,-90,-88,-78,-100,-100,-100,-100,-100,-98,-90,-87,-78,-88,-82,-86,-76,-100,-100,-100,-72,-88,-88,-86,-89,-77,-85,-81,-84,-83,-83,-83,-87,-100,-95,-94,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,452,124,14
-53,-53,-53,-55,-91,-82,-98,-100,-100,-100,-100,-100,-100,-90,-100,-90,-90,-100,-100,-100,-80,-80,-100,-55,-94,-100,-89,-100,-100,-80,-81,-81,-86,-87,-91,-80,-55,-100,-99,-99,-85,-100,-99,-100,-100,-100,-100,-90,-100,-100,-100,-100,-100,-100,-100,-100,-100,-78,-100,-100,-91,-90,-78,-100,-100,-100,-100,-100,-97,-90,-88,-78,-85,-81,-89,-75,-100,-100,-100,-71,-84,-84,-81,-85,-75,-81,-80,-83,-83,-83,-83,-87,-100,-95,-94,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-96,-100,-100,-100,-100,-100,-100,469,124,15
