38:17:c3:1f:00:b0,60:32:b1:3e:1a:b7,38:17:c3:1f:00:b2,60:32:b1:3e:1a:b8,72:32:b1:3e:1a:b8,38:17:c3:1f:00:b1,38:17:c3:1f:00:a1,44:48:c1:91:d0:14,20:a6:cd:42:0a:c3,44:48:c1:91:d0:04,20:a6:cd:42:0a:c1,b4:5d:50:e1:96:52,b4:5d:50:e1:96:51,44:48:c1:91:d0:12,44:48:c1:91:d0:10,b4:5d:50:e1:96:53,38:17:c3:1f:09:91,38:17:c3:24:47:52,38:17:c3:1f:09:92,38:17:c3:1f:09:93,38:17:c3:24:47:51,38:17:c3:1f:19:d1,38:17:c3:1f:19:d2,38:17:c3:1f:14:11,38:17:c3:1f:14:12,44:48:c1:91:95:a3,38:17:c3:1f:00:a0,44:48:c1:91:d0:11,b4:5d:50:e1:96:50,38:17:c3:1f:09:90,38:17:c3:24:47:50,9c:d6:43:60:92:e0,38:17:c3:1f:19:d0,38:17:c3:1f:14:10,38:17:c3:19:45:b2,38:17:c3:19:45:b1,38:17:c3:1f:14:02,38:17:c3:1f:14:01,a8:bd:27:4c:aa:93,38:17:c3:19:45:b0,38:17:c3:1f:00:a2,b4:5d:50:e1:96:41,a8:bd:27:4c:aa:81,a8:bd:27:4c:aa:82,a8:bd:27:4c:aa:83,b4:5d:50:e1:96:40,a8:bd:27:4c:aa:80,44:48:c1:91:95:a2,44:48:c1:91:d0:00,44:48:c1:91:d0:02,44:48:c1:91:d0:01,38:17:c3:1f:14:00,72:32:b1:3e:1a:b7,20:a6:cd:42:0a:d0,20:a6:cd:42:0a:d1,20:a6:cd:42:0a:d3,b4:5d:50:e1:96:43,44:48:c1:91:95:b1,a8:bd:27:4c:aa:91,a8:bd:27:4c:aa:92,44:48:c1:91:95:b3,44:48:c1:91:95:b0,38:17:c3:19:45:a2,20:a6:cd:42:0a:d2,44:48:c1:91:95:b2,a8:bd:27:4c:aa:90,38:17:c3:1f:09:80,38:17:c3:19:45:a0,44:48:c1:91:aa:30,38:17:c3:24:56:50,20:a6:cd:42:0a:c0,b4:5d:50:e1:96:42,44:48:c1:91:95:a1,20:a6:cd:42:13:f2,44:48:c1:91:95:a0,20:a6:cd:42:0a:c2,20:a6:cd:42:13:f0,38:17:c3:22:61:90,38:17:c3:1a:cf:d0,66:2a:2f:53:7c:99,38:17:c3:1f:09:81,38:17:c3:1f:09:83,38:17:c3:19:45:a1,20:a6:cd:42:13:f1,38:17:c3:19:d7:71,38:17:c3:19:d7:70,38:17:c3:1f:09:82,20:a6:cd:42:0b:e3,38:17:c3:1f:19:f0,38:17:c3:1f:19:f2,38:17:c3:1f:19:f1,ac:e2:d3:c4:08:e6,38:17:c3:19:d7:62,38:17:c3:19:d7:61,20:a6:cd:42:0b:e0,38:17:c3:19:d7:60,20:a6:cd:42:0b:e1,20:a6:cd:42:0b:e2,38:17:c3:19:d7:72,20:a6:cd:42:0b:f0,20:a6:cd:42:0b:f3,20:a6:cd:42:0b:f2,20:a6:cd:42:0b:f1,80:8d:b7:55:25:e3,38:17:c3:19:36:30,80:8d:b7:55:25:f3,80:8d:b7:55:25:f0,80:8d:b7:55:35:03,80:8d:b7:55:25:f1,80:8d:b7:55:25:f2,80:8d:b7:55:25:e2,80:8d:b7:55:25:e1,80:8d:b7:55:25:e0,38:17:c3:1e:ff:10,80:8d:b7:55:3a:51,80:8d:b7:55:3a:52,80:8d:b7:55:35:11,80:8d:b7:55:35:13,80:8d:b7:55:3a:50,80:8d:b7:55:35:10,80:8d:b7:55:35:12,38:17:c3:1e:ff:12,80:8d:b7:55:35:02,80:8d:b7:55:35:01,80:8d:b7:55:35:00,80:8d:b7:55:39:d0,68:ff:7b:e4:af:39,b0:be:76:f8:30:5e,80:8d:b7:55:3a:41,80:8d:b7:55:3a:42,80:8d:b7:55:3a:40,38:17:c3:19:71:92,38:17:c3:19:36:32,38:17:c3:19:71:91,38:17:c3:19:36:31,ea:9e:b4:53:24:54,20:a6:cd:50:24:a2,38:17:c3:19:71:90,20:a6:cd:50:24:a1,20:a6:cd:50:24:a0,80:8d:b7:55:39:d1,38:17:c3:1e:ff:11,38:17:c3:1f:22:30,38:17:c3:1e:ff:00,38:17:c3:1e:ff:02,80:8d:b7:55:39:c1,38:17:c3:1e:ff:01,80:8d:b7:55:29:d0,80:8d:b7:55:39:c0,80:8d:b7:55:39:c2,80:8d:b7:55:29:d2,80:8d:b7:55:29:d1,80:8d:b7:55:29:c1,80:8d:b7:55:29:c2,80:8d:b7:55:29:c0,68:ff:7b:e4:af:38,00:4e:35:df:06:52,80:8d:b7:55:39:d2,20:a6:cd:50:24:b0,00:4e:35:de:e1:12,20:a6:cd:50:24:b2,20:a6:cd:50:24:b1,00:4e:35:df:06:40,38:17:c3:1f:0e:10,38:17:c3:1f:22:31,38:17:c3:1f:22:32,38:17:c3:1f:22:21,38:17:c3:1f:22:22,38:17:c3:1f:0e:02,38:17:c3:1f:22:20,38:17:c3:1f:0e:00,38:17:c3:1f:0e:01,38:17:c3:1f:0e:12,38:17:c3:1f:0e:11,00:4e:35:df:06:42,00:4e:35:de:e1:10,00:4e:35:df:06:41,38:17:c3:22:5e:f0,86:0d:8e:aa:25:a4,80:8d:b7:55:4d:01,38:17:c3:1f:19:c1,00:4e:35:df:06:51,bc:42:8c:64:49:70,38:17:c3:22:5e:f2,38:17:c3:1a:cf:d1,80:8d:b7:55:4d:02,38:17:c3:1f:08:50,38:17:c3:1a:cf:d2,00:4e:35:df:06:50,80:8d:b7:55:4d:00,80:8d:b7:55:4d:10,00:4e:35:de:e1:11,38:17:c3:22:61:92,38:17:c3:22:61:91,x,y,label
-51,-79,-51,-80,-81,-51,-50,-88,-87,-93,-100,-100,-100,-100,-100,-100,-86,-100,-86,-86,-100,-100,-100,-79,-79,-100,-50,-91,-100,-86,-100,-98,-100,-79,-80,-81,-84,-84,-89,-80,-50,-100,-100,-100,-85,-100,-95,-100,-100,-100,-100,-85,-90,-100,-100,-100,-98,-100,-97,-97,-100,-100,-80,-98,-100,-89,-88,-80,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-99,-91,-87,-80,-100,-88,-82,-85,-78,-100,-100,-100,-73,-90,-90,-91,-90,-81,-91,-81,-88,-87,-90,-90,-87,-100,-96,-95,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,452,124,14
-50,-78,-50,-79,-81,-50,-49,-87,-87,-93,-100,-100,-100,-100,-100,-100,-86,-100,-86,-86,-100,-100,-100,-79,-78,-100,-50,-93,-100,-86,-100,-98,-100,-78,-80,-80,-83,-83,-89,-80,-49,-100,-100,-100,-85,-100,-92,-100,-100,-100,-100,-84,-86,-100,-100,-100,-98,-100,-94,-94,-100,-100,-80,-98,-100,-89,-88,-80,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-99,-91,-87,-80,-100,-87,-81,-85,-78,-100,-100,-100,-74,-91,-94,-93,-94,-83,-93,-81,-89,-89,-93,-93,-91,-100,-96,-95,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,452,124,14
-53,-84,-53,-82,-82,-53,-51,-88,-83,-97,-100,-100,-100,-100,-100,-100,-86,-100,-86,-86,-100,-100,-100,-80,-80,-100,-51,-93,-100,-86,-100,-100,-100,-80,-82,-82,-86,-86,-90,-82,-51,-100,-100,-100,-85,-100,-100,-100,-100,-100,-100,-87,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-79,-100,-100,-89,-88,-79,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-98,-89,-87,-79,-100,-89,-83,-85,-76,-100,-100,-100,-73,-91,-91,-85,-92,-75,-85,-82,-83,-83,-83,-83,-86,-100,-96,-95,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,452,124,14
-53,-84,-53,-82,-82,-53,-51,-88,-83,-97,-100,-100,-100,-100,-100,-100,-86,-100,-86,-86,-100,-100,-100,-80,-80,-100,-51,-93,-100,-86,-100,-100,-100,-80,-82,-82,-86,-86,-90,-82,-51,-100,-100,-100,-85,-100,-100,-100,-100,-100,-100,-87,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-79,-100,-100,-89,-88,-79,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-98,-89,-87,-79,-100,-89,-83,-85,-76,-100,-100,-100,-73,-91,-91,-85,-92,-75,-85,-82,-83,-83,-83,-83,-86,-100,-96,-95,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,469,124,15
-51,-88,-52,-82,-86,-51,-50,-91,-83,-96,-100,-100,-100,-100,-100,-100,-89,-100,-89,-87,-100,-100,-100,-80,-80,-100,-50,-95,-100,-86,-100,-98,-100,-81,-83,-82,-88,-85,-90,-82,-50,-100,-96,-96,-84,-100,-96,-100,-100,-100,-100,-89,-96,-100,-100,-100,-100,-100,-100,-100,-100,-100,-79,-100,-100,-89,-91,-79,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-98,-89,-89,-79,-100,-86,-83,-88,-76,-100,-100,-100,-74,-89,-89,-85,-92,-80,-81,-82,-83,-83,-83,-83,-88,-100,-98,-97,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,469,124,15
-51,-88,-51,-81,-85,-51,-50,-91,-83,-95,-100,-100,-100,-100,-100,-100,-89,-100,-89,-87,-100,-100,-100,-80,-80,-100,-50,-93,-100,-86,-100,-98,-100,-81,-82,-82,-89,-85,-92,-82,-50,-100,-96,-96,-84,-100,-96,-100,-100,-100,-100,-89,-96,-100,-100,-100,-100,-100,-100,-100,-100,-100,-79,-100,-100,-92,-88,-79,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-99,-91,-89,-79,-100,-89,-83,-88,-76,-100,-100,-100,-74,-89,-89,-90,-92,-80,-86,-82,-84,-83,-83,-83,-88,-100,-96,-95,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,469,124,15
-53,-84,-53,-82,-82,-53,-51,-88,-83,-97,-100,-100,-100,-100,-100,-100,-86,-100,-86,-86,-100,-100,-100,-80,-80,-100,-51,-93,-100,-86,-100,-100,-100,-80,-82,-82,-86,-86,-90,-82,-51,-100,-100,-100,-85,-100,-100,-100,-100,-100,-100,-87,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-79,-100,-100,-89,-88,-79,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-98,-89,-87,-79,-100,-89,-83,-85,-76,-100,-100,-100,-73,-91,-91,-85,-92,-75,-85,-82,-83,-83,-83,-83,-86,-100,-96,-95,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,469,124,15
-53,-84,-53,-82,-82,-53,-51,-88,-83,-97,-100,-100,-100,-100,-100,-100,-86,-100,-86,-86,-100,-100,-100,-80,-80,-100,-51,-93,-100,-86,-100,-100,-100,-80,-82,-82,-86,-86,-90,-82,-51,-100,-100,-100,-85,-100,-100,-100,-100,-100,-100,-87,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-79,-100,-100,-89,-88,-79,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-98,-89,-87,-79,-100,-89,-83,-85,-76,-100,-100,-100,-73,-91,-91,-85,-92,-75,-85,-82,-83,-83,-83,-83,-86,-100,-96,-95,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,469,124,15
-53,-84,-53,-82,-82,-53,-51,-88,-83,-97,-100,-100,-100,-100,-100,-100,-86,-100,-86,-86,-100,-100,-100,-80,-80,-100,-51,-93,-100,-86,-100,-100,-100,-80,-82,-82,-86,-86,-90,-82,-51,-100,-100,-100,-85,-100,-100,-100,-100,-100,-100,-87,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-79,-100,-100,-89,-88,-79,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-98,-89,-87,-79,-100,-89,-83,-85,-76,-100,-100,-100,-73,-91,-91,-85,-92,-75,-85,-82,-83,-83,-83,-83,-86,-100,-96,-95,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,469,124,15
-54,-96,-54,-93,-89,-54,-61,-95,-82,-100,-100,-100,-100,-100,-100,-100,-94,-100,-95,-94,-100,-100,-100,-81,-81,-100,-61,-98,-100,-94,-100,-100,-100,-81,-80,-80,-88,-88,-94,-80,-61,-100,-95,-95,-84,-100,-95,-100,-100,-100,-100,-94,-91,-100,-100,-100,-100,-100,-100,-100,-100,-100,-78,-100,-100,-94,-94,-78,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-98,-94,-91,-78,-100,-81,-80,-94,-76,-100,-100,-100,-70,-77,-78,-76,-79,-75,-75,-80,-83,-83,-83,-83,-90,-100,-96,-95,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,486,124,16
-53,-92,-53,-89,-86,-53,-58,-93,-82,-98,-100,-100,-100,-100,-100,-100,-92,-100,-92,-92,-100,-100,-100,-81,-81,-100,-58,-95,-100,-91,-100,-100,-100,-81,-81,-81,-85,-88,-92,-80,-58,-100,-100,-100,-86,-100,-100,-100,-100,-100,-100,-92,-94,-100,-100,-100,-100,-100,-100,-100,-100,-100,-78,-100,-100,-92,-91,-78,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-97,-91,-89,-78,-100,-84,-81,-91,-75,-100,-100,-100,-71,-81,-82,-80,-83,-75,-80,-80,-83,-83,-83,-83,-88,-100,-94,-93,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,486,124,16
-53,-92,-53,-89,-86,-53,-58,-93,-82,-98,-100,-100,-100,-100,-100,-100,-92,-100,-92,-92,-100,-100,-100,-81,-81,-100,-58,-95,-100,-91,-100,-100,-100,-81,-81,-81,-85,-88,-92,-80,-58,-100,-100,-100,-86,-100,-100,-100,-100,-100,-100,-92,-94,-100,-100,-100,-100,-100,-100,-100,-100,-100,-78,-100,-100,-92,-91,-78,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-97,-91,-89,-78,-100,-84,-81,-91,-75,-100,-100,-100,-71,-81,-82,-80,-83,-75,-80,-80,-83,-83,-83,-83,-88,-100,-94,-93,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,486,124,16
-54,-96,-54,-93,-89,-54,-61,-95,-82,-100,-100,-100,-100,-100,-100,-100,-94,-100,-95,-94,-100,-100,-100,-81,-81,-100,-61,-98,-100,-94,-100,-100,-100,-81,-80,-80,-88,-88,-94,-80,-61,-100,-95,-95,-84,-100,-95,-100,-100,-100,-100,-94,-91,-100,-100,-100,-100,-100,-100,-100,-100,-100,-78,-100,-100,-94,-94,-78,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-98,-94,-91,-78,-100,-81,-80,-94,-76,-100,-100,-100,-70,-77,-78,-76,-79,-75,-75,-80,-83,-83,-83,-83,-90,-100,-96,-95,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,486,124,16
-54,-96,-54,-93,-89,-54,-61,-95,-82,-100,-100,-100,-100,-100,-100,-100,-94,-100,-95,-94,-100,-100,-100,-81,-81,-100,-61,-98,-100,-94,-100,-100,-100,-81,-80,-80,-88,-88,-94,-80,-61,-100,-95,-95,-84,-100,-95,-100,-100,-100,-100,-94,-91,-100,-100,-100,-100,-100,-100,-100,-100,-100,-78,-100,-100,-94,-94,-78,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-98,-94,-91,-78,-100,-81,-80,-94,-76,-100,-100,-100,-70,-77,-78,-76,-79,-75,-75,-80,-83,-83,-83,-83,-90,-100,-96,-95,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,486,124,16
-54,-96,-54,-93,-89,-54,-61,-95,-82,-100,-100,-100,-100,-100,-100,-100,-94,-100,-95,-94,-100,-100,-100,-81,-81,-100,-61,-98,-100,-94,-100,-100,-100,-81,-80,-80,-88,-88,-94,-80,-61,-100,-95,-95,-84,-100,-95,-100,-100,-100,-100,-94,-91,-100,-100,-100,-100,-100,-100,-100,-100,-100,-78,-100,-100,-94,-94,-78,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-98,-94,-91,-78,-100,-81,-80,-94,-76,-100,-100,-100,-70,-77,-78,-76,-79,-75,-75,-80,-83,-83,-83,-83,-90,-100,-96,-95,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,486,124,16
-59,-97,-59,-97,-94,-59,-69,-100,-92,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-81,-81,-100,-69,-100,-100,-100,-100,-100,-100,-82,-75,-75,-94,-93,-100,-75,-70,-100,-92,-92,-85,-100,-92,-100,-100,-100,-100,-100,-89,-100,-100,-100,-100,-100,-100,-100,-100,-100,-81,-100,-100,-100,-100,-81,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-95,-100,-95,-81,-100,-77,-77,-100,-73,-100,-100,-100,-69,-77,-77,-73,-77,-73,-73,-77,-79,-78,-78,-78,-92,-100,-93,-92,-96,-100,-97,-97,-97,-97,-100,-97,-97,-100,-97,-97,-97,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,503,124,17
-59,-97,-59,-97,-94,-59,-69,-100,-92,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-81,-81,-100,-69,-100,-100,-100,-100,-100,-100,-82,-75,-75,-94,-93,-100,-75,-70,-100,-92,-92,-85,-100,-92,-100,-100,-100,-100,-100,-89,-100,-100,-100,-100,-100,-100,-100,-100,-100,-81,-100,-100,-100,-100,-81,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-95,-100,-95,-81,-100,-77,-77,-100,-73,-100,-100,-100,-69,-77,-77,-73,-77,-73,-73,-77,-79,-78,-78,-78,-92,-100,-93,-92,-96,-100,-97,-97,-97,-97,-100,-97,-97,-100,-97,-97,-97,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,503,124,17
-59,-97,-59,-97,-94,-59,-69,-100,-92,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-81,-81,-100,-69,-100,-100,-100,-100,-100,-100,-82,-75,-75,-94,-93,-100,-75,-70,-100,-92,-92,-85,-100,-92,-100,-100,-100,-100,-100,-89,-100,-100,-100,-100,-100,-100,-100,-100,-100,-81,-100,-100,-100,-100,-81,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-95,-100,-95,-81,-100,-77,-77,-100,-73,-100,-100,-100,-69,-77,-77,-73,-77,-73,-73,-77,-79,-78,-78,-78,-92,-100,-93,-92,-96,-100,-97,-97,-97,-97,-100,-97,-97,-100,-97,-97,-97,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,503,124,17
