b0:be:76:f8:30:5e,80:8d:b7:55:3a:50,00:4e:35:df:06:50,00:4e:35:df:06:51,00:4e:35:df:06:52,44:48:c1:a5:82:32,80:8d:b7:55:39:d1,44:48:c1:a5:82:31,80:8d:b7:55:39:d2,80:8d:b7:55:25:e3,44:48:c1:a5:82:30,80:8d:b7:55:39:d0,80:8d:b7:55:35:11,80:8d:b7:55:35:12,ea:9e:b4:53:24:54,80:8d:b7:55:35:13,80:8d:b7:55:39:c2,80:8d:b7:55:39:c1,80:8d:b7:55:35:03,80:8d:b7:55:35:01,80:8d:b7:55:35:02,38:17:c3:19:d7:72,38:17:c3:19:d7:71,80:8d:b7:55:35:10,38:17:c3:1f:0e:11,38:17:c3:1f:0e:12,38:17:c3:1f:0e:01,38:17:c3:1e:ff:11,38:17:c3:1e:ff:12,38:17:c3:1f:01:91,38:17:c3:1f:01:92,38:17:c3:1f:0e:10,38:17:c3:1f:0e:00,38:17:c3:1e:ff:10,38:17:c3:1f:01:90,38:17:c3:1f:0e:02,38:17:c3:1f:01:82,38:17:c3:1f:01:80,38:17:c3:1f:22:30,20:a6:cd:50:24:a1,80:8d:b7:55:3a:51,38:17:c3:19:d7:61,ac:e2:d3:c4:08:e6,20:a6:cd:50:24:b2,20:a6:cd:50:24:b1,38:17:c3:19:d7:70,80:8d:b7:55:39:c0,20:a6:cd:50:24:b0,80:8d:b7:55:3a:52,20:a6:cd:50:24:a2,38:17:c3:1f:09:83,66:2a:2f:53:7c:99,80:8d:b7:55:25:f1,80:8d:b7:55:25:f3,80:8d:b7:55:25:f2,44:48:c1:a5:82:21,44:48:c1:a5:82:22,72:32:b1:3e:1a:b7,38:17:c3:1f:09:93,00:4e:35:df:06:40,b4:5d:50:e1:92:23,80:8d:b7:55:25:f0,80:8d:b7:55:35:00,44:48:c1:a5:82:20,00:4e:35:de:e1:12,38:17:c3:1f:09:90,20:a6:cd:50:24:a0,80:8d:b7:55:25:e1,80:8d:b7:55:25:e2,80:8d:b7:55:3a:41,80:8d:b7:55:3a:42,38:17:c3:19:d7:62,68:ff:7b:e4:af:38,38:17:c3:19:55:52,38:17:c3:19:55:51,00:4e:35:df:06:41,80:8d:b7:55:25:e0,80:8d:b7:55:3a:40,38:17:c3:19:d7:60,38:17:c3:19:45:a0,38:17:c3:19:71:90,38:17:c3:19:55:50,60:32:b1:3e:1a:b7,38:17:c3:19:45:b2,38:17:c3:1e:ff:02,38:17:c3:1e:ff:01,b4:5d:50:e1:96:43,38:17:c3:1e:ff:00,00:4e:35:df:06:42,38:17:c3:1f:22:32,38:17:c3:1f:01:81,38:17:c3:19:45:a1,38:17:c3:19:45:a2,60:32:b1:3e:1a:b8,00:4e:35:de:e1:11,00:4e:35:de:e1:10,38:17:c3:19:55:40,b4:5d:50:e1:92:33,38:17:c3:19:45:b0,68:ff:7b:e4:af:39,20:a6:cd:42:0b:e3,38:17:c3:1f:09:91,38:17:c3:1f:09:92,72:32:b1:3e:1a:b8,b4:5d:50:e1:92:32,b4:5d:50:e1:92:30,38:17:c3:19:45:b1,b4:5d:50:e1:92:31,38:17:c3:1f:22:31,38:17:c3:19:71:92,38:17:c3:19:71:91,b4:5d:50:e1:96:53,38:17:c3:1f:00:b0,b4:5d:50:e1:96:52,b4:5d:50:e1:96:51,b4:5d:50:e1:96:50,20:a6:cd:42:0b:f0,b4:5d:50:e1:92:22,b4:5d:50:e1:92:21,b4:5d:50:e1:92:20,38:17:c3:19:55:41,38:17:c3:1f:08:51,38:17:c3:19:55:42,38:17:c3:1f:08:50,38:17:c3:1f:08:52,44:48:c1:91:95:b3,a8:bd:27:4c:bd:22,44:48:c1:91:95:b2,a8:bd:27:4c:bd:21,00:4e:35:de:d7:52,a8:bd:27:4c:bd:20,38:17:c3:1f:08:42,38:17:c3:1f:22:21,38:17:c3:1f:22:22,38:17:c3:1f:22:20,38:17:c3:1f:08:41,00:4e:35:de:d7:53,38:17:c3:1f:08:40,00:4e:35:de:e1:00,00:4e:35:de:e1:01,00:4e:35:de:e1:02,00:4e:35:df:0e:12,00:4e:35:de:d7:51,00:4e:35:de:d7:50,a8:bd:27:4c:bd:32,a8:bd:27:4c:bd:31,a8:bd:27:4c:bd:30,00:4e:35:de:d7:43,38:17:c3:19:71:80,00:4e:35:de:d7:42,00:4e:35:df:0e:11,38:17:c3:19:71:81,38:17:c3:19:36:30,38:17:c3:19:71:82,38:17:c3:1e:fc:b1,38:17:c3:1e:fc:b2,38:17:c3:1e:fc:b0,00:4e:35:df:0e:10,38:17:c3:1e:fc:a2,38:17:c3:1e:fc:a0,38:17:c3:1e:fc:a1,00:4e:35:df:0e:01,00:4e:35:df:0e:02,64:e5:99:c3:13:3c,38:17:c3:24:58:b1,38:17:c3:24:58:b0,38:17:c3:24:58:a2,38:17:c3:24:58:a0,38:17:c3:24:58:a1,38:17:c3:24:58:b2,38:17:c3:24:4f:02,38:17:c3:24:4f:00,38:17:c3:1b:08:b0,38:17:c3:1b:08:b2,00:4e:35:df:0e:00,38:17:c3:1b:08:b1,38:17:c3:24:4f:10,00:4e:35:df:27:12,00:4e:35:de:d7:41,00:4e:35:de:d7:40,38:17:c3:1f:0f:92,00:4e:35:df:27:01,00:4e:35:df:27:02,20:a6:cd:42:0b:f1,70:56:81:c9:91:ab,38:17:c3:24:4f:12,38:17:c3:24:4f:11,38:17:c3:1f:0f:90,00:4e:35:df:27:00,38:17:c3:19:36:32,38:17:c3:1f:0f:91,38:17:c3:24:4f:01,20:a6:cd:42:0b:f3,56:13:79:14:54:6d,20:a6:cd:42:0b:f2,32:f7:72:50:57:3b,x,y,label
-55,-83,-73,-73,-72,-100,-100,-100,-100,-94,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-83,-100,-100,-100,-100,-100,-100,-100,-82,-100,-100,-73,-100,-100,-100,-100,-100,-100,-100,-76,-100,-100,-100,-100,-66,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-76,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-76,-100,-100,-100,-100,-100,-66,-66,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-58,-100,-57,-100,-58,-100,-100,-100,-100,-100,-100,-100,-81,-77,-76,-88,-100,-100,-58,-58,-58,-100,-100,-100,-94,-100,-100,-100,-100,-100,-100,-91,-100,-100,-100,-94,-94,-94,-100,-100,-100,-100,-100,-100,-100,-100,-89,-100,-94,-94,-100,-100,-100,-100,-100,-89,-90,-100,-100,-100,-100,-94,-89,-100,-100,-100,-100,-100,-100,-96,346.20000000000005,799.6000000000007,52.0
-56,-83,-73,-73,-73,-100,-100,-100,-100,-96,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-83,-100,-100,-100,-100,-100,-100,-100,-81,-100,-100,-73,-100,-100,-100,-100,-100,-100,-100,-76,-100,-100,-100,-100,-66,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-77,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-77,-100,-100,-100,-100,-100,-66,-66,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-59,-100,-59,-100,-60,-100,-100,-100,-100,-100,-100,-100,-79,-75,-75,-87,-100,-100,-57,-57,-57,-100,-100,-100,-94,-100,-100,-100,-100,-100,-100,-90,-100,-100,-100,-97,-97,-97,-100,-100,-100,-100,-100,-100,-100,-100,-89,-100,-97,-94,-100,-100,-100,-100,-100,-89,-90,-100,-100,-100,-100,-94,-89,-100,-100,-100,-100,-100,-100,-96,346.20000000000005,799.6000000000007,52.0
-56,-83,-73,-73,-73,-100,-100,-100,-100,-96,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-83,-100,-100,-100,-100,-100,-100,-100,-81,-100,-100,-73,-100,-100,-100,-100,-100,-100,-100,-76,-100,-100,-100,-100,-66,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-77,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-77,-100,-100,-100,-100,-100,-66,-66,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-59,-100,-59,-100,-60,-100,-100,-100,-100,-100,-100,-100,-79,-75,-75,-87,-100,-100,-57,-57,-57,-100,-100,-100,-94,-100,-100,-100,-100,-100,-100,-90,-100,-100,-100,-97,-97,-97,-100,-100,-100,-100,-100,-100,-100,-100,-89,-100,-97,-94,-100,-100,-100,-100,-100,-89,-90,-100,-100,-100,-100,-94,-89,-100,-100,-100,-100,-100,-100,-96,346.20000000000005,799.6000000000007,52.0
-56,-83,-73,-73,-73,-100,-100,-100,-100,-96,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-83,-100,-100,-100,-100,-100,-100,-100,-81,-100,-100,-73,-100,-100,-100,-100,-100,-100,-100,-76,-100,-100,-100,-100,-66,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-77,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-77,-100,-100,-100,-100,-100,-66,-66,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-59,-100,-59,-100,-60,-100,-100,-100,-100,-100,-100,-100,-79,-75,-75,-87,-100,-100,-57,-57,-57,-100,-100,-100,-94,-100,-100,-100,-100,-100,-100,-90,-100,-100,-100,-97,-97,-97,-100,-100,-100,-100,-100,-100,-100,-100,-89,-100,-97,-94,-100,-100,-100,-100,-100,-89,-90,-100,-100,-100,-100,-94,-89,-100,-100,-100,-100,-100,-100,-96,346.20000000000005,799.6000000000007,52.0
-56,-83,-73,-73,-73,-100,-100,-100,-100,-96,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-83,-100,-100,-100,-100,-100,-100,-100,-81,-100,-100,-73,-100,-100,-100,-100,-100,-100,-100,-76,-100,-100,-100,-100,-66,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-77,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-77,-100,-100,-100,-100,-100,-66,-66,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-59,-100,-59,-100,-60,-100,-100,-100,-100,-100,-100,-100,-79,-75,-75,-87,-100,-100,-57,-57,-57,-100,-100,-100,-94,-100,-100,-100,-100,-100,-100,-90,-100,-100,-100,-97,-97,-97,-100,-100,-100,-100,-100,-100,-100,-100,-89,-100,-97,-94,-100,-100,-100,-100,-100,-89,-90,-100,-100,-100,-100,-94,-89,-100,-100,-100,-100,-100,-100,-96,346.20000000000005,799.6000000000007,52.0
-56,-83,-73,-73,-73,-100,-100,-100,-100,-96,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-83,-100,-100,-100,-100,-100,-100,-100,-81,-100,-100,-73,-100,-100,-100,-100,-100,-100,-100,-76,-100,-100,-100,-100,-66,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-77,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-77,-100,-100,-100,-100,-100,-66,-66,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-59,-100,-59,-100,-60,-100,-100,-100,-100,-100,-100,-100,-79,-75,-75,-87,-100,-100,-57,-57,-57,-100,-100,-100,-94,-100,-100,-100,-100,-100,-100,-90,-100,-100,-100,-97,-97,-97,-100,-100,-100,-100,-100,-100,-100,-100,-89,-100,-97,-94,-100,-100,-100,-100,-100,-89,-90,-100,-100,-100,-100,-94,-89,-100,-100,-100,-100,-100,-100,-96,346.20000000000005,799.6000000000007,52.0
-65,-90,-76,-76,-75,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-93,-100,-100,-100,-100,-100,-100,-100,-92,-100,-100,-82,-100,-100,-100,-100,-100,-100,-100,-75,-97,-100,-100,-100,-73,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-76,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-76,-100,-100,-100,-100,-100,-73,-73,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-63,-100,-63,-100,-63,-100,-100,-100,-100,-100,-100,-100,-78,-78,-79,-83,-100,-100,-56,-56,-56,-99,-100,-100,-93,-100,-100,-100,-100,-100,-100,-93,-100,-100,-100,-92,-88,-97,-97,-97,-100,-100,-100,-97,-100,-100,-92,-97,-88,-92,-100,-100,-100,-100,-100,-89,-90,-100,-100,-100,-100,-94,-89,-100,-100,-100,-100,-100,-100,-96,332.00000000000006,799.6000000000007,53.0
-64,-89,-75,-75,-75,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-89,-100,-100,-100,-100,-100,-100,-100,-89,-100,-100,-80,-100,-100,-100,-100,-100,-100,-100,-75,-97,-100,-100,-100,-71,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-76,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-76,-100,-100,-100,-100,-100,-71,-71,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-63,-100,-63,-100,-63,-100,-100,-100,-100,-100,-100,-100,-76,-76,-77,-83,-100,-100,-56,-56,-56,-99,-100,-100,-94,-100,-100,-100,-100,-100,-100,-94,-100,-100,-100,-92,-92,-97,-100,-100,-100,-100,-100,-100,-100,-100,-93,-100,-92,-94,-100,-100,-100,-100,-100,-89,-90,-100,-100,-100,-100,-94,-89,-100,-100,-100,-100,-100,-100,-96,332.00000000000006,799.6000000000007,53.0
-64,-89,-75,-75,-75,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-89,-100,-100,-100,-100,-100,-100,-100,-89,-100,-100,-80,-100,-100,-100,-100,-100,-100,-100,-75,-97,-100,-100,-100,-71,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-76,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-76,-100,-100,-100,-100,-100,-71,-71,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-63,-100,-63,-100,-63,-100,-100,-100,-100,-100,-100,-100,-76,-76,-77,-83,-100,-100,-56,-56,-56,-99,-100,-100,-94,-100,-100,-100,-100,-100,-100,-94,-100,-100,-100,-92,-92,-97,-100,-100,-100,-100,-100,-100,-100,-100,-93,-100,-92,-94,-100,-100,-100,-100,-100,-89,-90,-100,-100,-100,-100,-94,-89,-100,-100,-100,-100,-100,-100,-96,332.00000000000006,799.6000000000007,53.0
-64,-89,-75,-75,-75,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-89,-100,-100,-100,-100,-100,-100,-100,-89,-100,-100,-80,-100,-100,-100,-100,-100,-100,-100,-75,-97,-100,-100,-100,-71,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-76,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-76,-100,-100,-100,-100,-100,-71,-71,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-63,-100,-63,-100,-63,-100,-100,-100,-100,-100,-100,-100,-76,-76,-77,-83,-100,-100,-56,-56,-56,-99,-100,-100,-94,-100,-100,-100,-100,-100,-100,-94,-100,-100,-100,-92,-92,-97,-100,-100,-100,-100,-100,-100,-100,-100,-93,-100,-92,-94,-100,-100,-100,-100,-100,-89,-90,-100,-100,-100,-100,-94,-89,-100,-100,-100,-100,-100,-100,-96,332.00000000000006,799.6000000000007,53.0
-64,-89,-75,-75,-75,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-89,-100,-100,-100,-100,-100,-100,-100,-89,-100,-100,-80,-100,-100,-100,-100,-100,-100,-100,-75,-97,-100,-100,-100,-71,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-76,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-76,-100,-100,-100,-100,-100,-71,-71,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-63,-100,-63,-100,-63,-100,-100,-100,-100,-100,-100,-100,-76,-76,-77,-83,-100,-100,-56,-56,-56,-99,-100,-100,-94,-100,-100,-100,-100,-100,-100,-94,-100,-100,-100,-92,-92,-97,-100,-100,-100,-100,-100,-100,-100,-100,-93,-100,-92,-94,-100,-100,-100,-100,-100,-89,-90,-100,-100,-100,-100,-94,-89,-100,-100,-100,-100,-100,-100,-96,332.00000000000006,799.6000000000007,53.0
-63,-86,-74,-74,-74,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-86,-100,-100,-100,-100,-100,-100,-100,-85,-100,-100,-78,-100,-100,-100,-100,-100,-100,-100,-76,-98,-100,-100,-100,-70,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-77,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-77,-100,-100,-100,-100,-100,-69,-69,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-63,-100,-62,-100,-63,-100,-100,-100,-100,-100,-100,-100,-74,-74,-75,-84,-100,-100,-56,-56,-56,-99,-100,-100,-94,-100,-100,-100,-100,-100,-100,-94,-100,-100,-100,-96,-96,-100,-100,-100,-100,-100,-100,-100,-100,-100,-90,-100,-96,-94,-100,-100,-100,-100,-100,-89,-90,-100,-100,-100,-100,-94,-89,-100,-100,-100,-100,-100,-100,-96,332.00000000000006,799.6000000000007,53.0
-61,-87,-80,-80,-80,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-95,-100,-100,-98,-100,-100,-100,-100,-91,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-92,-100,-100,-100,-100,-100,-100,-100,-92,-100,-100,-84,-100,-100,-100,-100,-100,-100,-100,-82,-87,-100,-100,-100,-74,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-82,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-82,-100,-100,-100,-100,-96,-74,-73,-100,-88,-100,-100,-100,-100,-100,-96,-96,-95,-100,-87,-100,-100,-100,-100,-100,-100,-100,-100,-100,-87,-87,-87,-100,-100,-100,-100,-100,-100,-67,-100,-67,-96,-67,-100,-100,-100,-100,-100,-100,-100,-71,-72,-72,-75,-100,-100,-57,-56,-56,-92,-100,-100,-75,-100,-100,-100,-100,-100,-100,-75,-100,-100,-100,-79,-79,-88,-94,-87,-100,-100,-100,-100,-100,-100,-89,-100,-79,-100,-97,-95,-100,-100,-100,-88,-88,-100,-100,-100,-100,-94,-87,-100,-100,-100,-100,-100,-100,-95,317.80000000000007,799.6000000000007,54.0
-61,-87,-80,-80,-80,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-95,-100,-100,-98,-100,-100,-100,-100,-91,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-92,-100,-100,-100,-100,-100,-100,-100,-92,-100,-100,-84,-100,-100,-100,-100,-100,-100,-100,-82,-87,-100,-100,-100,-74,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-82,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-82,-100,-100,-100,-100,-96,-74,-73,-100,-88,-100,-100,-100,-100,-100,-96,-96,-95,-100,-87,-100,-100,-100,-100,-100,-100,-100,-100,-100,-87,-87,-87,-100,-100,-100,-100,-100,-100,-67,-100,-67,-96,-67,-100,-100,-100,-100,-100,-100,-100,-71,-72,-72,-75,-100,-100,-57,-56,-56,-92,-100,-100,-75,-100,-100,-100,-100,-100,-100,-75,-100,-100,-100,-79,-79,-88,-94,-87,-100,-100,-100,-100,-100,-100,-89,-100,-79,-100,-97,-95,-100,-100,-100,-88,-88,-100,-100,-100,-100,-94,-87,-100,-100,-100,-100,-100,-100,-95,317.80000000000007,799.6000000000007,54.0
-61,-87,-80,-80,-80,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-95,-100,-100,-98,-100,-100,-100,-100,-91,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-92,-100,-100,-100,-100,-100,-100,-100,-92,-100,-100,-84,-100,-100,-100,-100,-100,-100,-100,-82,-87,-100,-100,-100,-74,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-82,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-82,-100,-100,-100,-100,-96,-74,-73,-100,-88,-100,-100,-100,-100,-100,-96,-96,-95,-100,-87,-100,-100,-100,-100,-100,-100,-100,-100,-100,-87,-87,-87,-100,-100,-100,-100,-100,-100,-67,-100,-67,-96,-67,-100,-100,-100,-100,-100,-100,-100,-71,-72,-72,-75,-100,-100,-57,-56,-56,-92,-100,-100,-75,-100,-100,-100,-100,-100,-100,-75,-100,-100,-100,-79,-79,-88,-94,-87,-100,-100,-100,-100,-100,-100,-89,-100,-79,-100,-97,-95,-100,-100,-100,-88,-88,-100,-100,-100,-100,-94,-87,-100,-100,-100,-100,-100,-100,-95,317.80000000000007,799.6000000000007,54.0
-61,-87,-80,-80,-80,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-95,-100,-100,-98,-100,-100,-100,-100,-91,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-92,-100,-100,-100,-100,-100,-100,-100,-92,-100,-100,-84,-100,-100,-100,-100,-100,-100,-100,-82,-87,-100,-100,-100,-74,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-82,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-82,-100,-100,-100,-100,-96,-74,-73,-100,-88,-100,-100,-100,-100,-100,-96,-96,-95,-100,-87,-100,-100,-100,-100,-100,-100,-100,-100,-100,-87,-87,-87,-100,-100,-100,-100,-100,-100,-67,-100,-67,-96,-67,-100,-100,-100,-100,-100,-100,-100,-71,-72,-72,-75,-100,-100,-57,-56,-56,-92,-100,-100,-75,-100,-100,-100,-100,-100,-100,-75,-100,-100,-100,-79,-79,-88,-94,-87,-100,-100,-100,-100,-100,-100,-89,-100,-79,-100,-97,-95,-100,-100,-100,-88,-88,-100,-100,-100,-100,-94,-87,-100,-100,-100,-100,-100,-100,-95,317.80000000000007,799.6000000000007,54.0
-65,-92,-79,-79,-79,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-95,-100,-100,-98,-100,-100,-100,-100,-96,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-97,-100,-100,-100,-100,-100,-100,-100,-97,-100,-100,-85,-100,-100,-100,-100,-100,-100,-100,-78,-89,-100,-100,-100,-76,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-79,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-78,-100,-100,-100,-100,-98,-76,-76,-100,-93,-100,-100,-100,-100,-100,-98,-98,-95,-100,-93,-100,-100,-100,-100,-100,-100,-100,-100,-100,-92,-92,-92,-100,-100,-100,-100,-100,-100,-65,-100,-65,-100,-65,-100,-100,-100,-100,-100,-100,-100,-75,-76,-76,-78,-100,-100,-57,-56,-56,-95,-100,-100,-85,-100,-100,-100,-100,-100,-100,-85,-100,-100,-100,-79,-79,-93,-100,-93,-100,-100,-100,-100,-100,-100,-94,-100,-80,-100,-98,-100,-100,-100,-100,-88,-88,-100,-100,-100,-100,-94,-87,-100,-100,-100,-100,-100,-100,-95,317.80000000000007,799.6000000000007,54.0
-63,-88,-81,-81,-81,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-95,-100,-100,-98,-100,-100,-100,-100,-96,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-97,-100,-100,-100,-100,-100,-100,-100,-97,-100,-100,-84,-100,-100,-100,-100,-100,-100,-100,-80,-92,-100,-100,-100,-75,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-80,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-80,-100,-100,-100,-100,-98,-75,-74,-100,-91,-100,-100,-100,-100,-100,-98,-98,-95,-100,-91,-100,-100,-100,-100,-100,-100,-100,-100,-100,-92,-92,-92,-100,-100,-100,-100,-100,-100,-66,-100,-66,-100,-66,-100,-100,-100,-100,-100,-100,-100,-73,-75,-75,-79,-100,-100,-58,-58,-58,-92,-100,-100,-78,-100,-100,-100,-100,-100,-100,-78,-100,-100,-100,-87,-84,-93,-100,-93,-100,-100,-100,-100,-100,-100,-91,-100,-84,-97,-98,-100,-100,-100,-100,-88,-88,-100,-100,-100,-100,-94,-87,-100,-100,-100,-100,-100,-100,-95,317.80000000000007,799.6000000000007,54.0
