80:8d:b7:55:29:c0,38:17:c3:19:d7:62,80:8d:b7:55:39:c2,80:8d:b7:55:39:c1,38:17:c3:19:45:a1,38:17:c3:19:45:a2,38:17:c3:19:d7:60,38:17:c3:1f:0e:10,38:17:c3:19:d7:61,38:17:c3:19:45:a0,b0:be:76:f8:30:5e,80:8d:b7:55:25:f2,80:8d:b7:55:25:f3,80:8d:b7:55:25:f0,80:8d:b7:55:25:f1,80:8d:b7:55:4d:02,80:8d:b7:55:4d:01,80:8d:b7:55:29:d0,38:17:c3:1f:00:b0,80:8d:b7:55:4d:00,80:8d:b7:55:29:d1,38:17:c3:1f:00:b1,38:17:c3:1e:ff:00,00:4e:35:de:e1:12,38:17:c3:19:d7:70,38:17:c3:19:d7:71,38:17:c3:19:d7:72,80:8d:b7:55:35:12,20:a6:cd:50:24:b0,80:8d:b7:55:35:13,00:4e:35:df:06:50,00:4e:35:df:06:51,00:4e:35:df:06:52,66:2a:2f:53:7c:99,38:17:c3:1f:00:b2,80:8d:b7:55:29:c1,68:ff:7b:e4:af:38,80:8d:b7:55:29:c2,80:8d:b7:55:35:10,20:a6:cd:50:24:b2,80:8d:b7:55:35:11,20:a6:cd:50:24:b1,38:17:c3:1e:ff:11,38:17:c3:1e:ff:10,38:17:c3:1f:22:22,ea:9e:b4:53:24:54,80:8d:b7:55:35:01,80:8d:b7:55:35:02,80:8d:b7:55:35:03,38:17:c3:1f:22:30,80:8d:b7:55:3a:52,38:17:c3:1e:ff:02,38:17:c3:1f:22:32,38:17:c3:1e:ff:01,38:17:c3:1f:22:31,80:8d:b7:55:3a:50,80:8d:b7:55:3a:51,80:8d:b7:55:29:d2,20:a6:cd:50:24:a2,38:17:c3:1f:00:a2,20:a6:cd:50:24:a1,20:a6:cd:50:24:a0,38:17:c3:1f:0e:01,38:17:c3:1f:0e:02,80:8d:b7:55:39:d2,38:17:c3:19:45:b2,ac:e2:d3:c4:08:e6,38:17:c3:19:45:b0,38:17:c3:19:45:b1,38:17:c3:1f:0e:00,80:8d:b7:55:3a:41,80:8d:b7:55:3a:42,38:17:c3:1e:ff:12,80:8d:b7:55:25:e1,80:8d:b7:55:25:e2,80:8d:b7:55:25:e0,80:8d:b7:55:25:e3,68:ff:7b:e4:af:39,38:17:c3:19:71:90,38:17:c3:1f:22:20,80:8d:b7:55:4d:10,80:8d:b7:55:35:00,38:17:c3:19:71:92,38:17:c3:19:71:91,38:17:c3:1f:0e:12,80:8d:b7:55:39:c0,38:17:c3:1f:0e:11,80:8d:b7:55:39:d0,38:17:c3:1f:00:a0,38:17:c3:1f:00:a1,80:8d:b7:55:39:d1,20:a6:cd:42:0b:e3,38:17:c3:1f:22:21,00:4e:35:de:e1:10,80:8d:b7:55:3a:40,00:4e:35:df:06:40,00:4e:35:df:06:42,20:a6:cd:42:0b:f3,38:17:c3:1f:08:50,20:a6:cd:42:0b:f0,00:4e:35:df:06:41,20:a6:cd:42:0b:f2,20:a6:cd:42:0b:f1,00:4e:35:de:e1:11,60:32:b1:3e:1a:b8,60:32:b1:3e:1a:b7,20:a6:cd:42:0b:e1,20:a6:cd:42:0b:e0,20:a6:cd:42:0b:e2,72:32:b1:3e:1a:b8,38:17:c3:19:36:32,38:17:c3:19:36:30,38:17:c3:1f:09:93,38:17:c3:19:36:31,72:32:b1:3e:1a:b7,38:17:c3:1f:09:90,38:17:c3:1f:14:10,38:17:c3:1f:14:12,38:17:c3:1f:14:11,38:17:c3:1f:19:f0,a8:bd:27:4c:aa:90,a8:bd:27:4c:aa:93,a8:bd:27:4c:aa:92,bc:42:8c:64:49:70,a8:bd:27:4c:aa:91,20:a6:cd:42:0a:d1,20:a6:cd:42:0a:d2,20:a6:cd:42:0a:d3,a8:bd:27:4c:aa:83,20:a6:cd:42:0a:c3,38:17:c3:1f:09:83,38:17:c3:1f:14:00,38:17:c3:1f:09:92,38:17:c3:1f:14:01,44:48:c1:91:d0:11,b4:5d:50:e1:96:50,b4:5d:50:e1:96:53,38:17:c3:1f:14:02,b4:5d:50:e1:96:43,38:17:c3:1f:09:91,38:17:c3:1f:09:81,44:48:c1:91:d0:14,20:a6:cd:42:0a:d0,9c:d6:43:60:92:e0,44:48:c1:91:d0:04,b4:5d:50:e1:96:40,b4:5d:50:e1:96:42,44:48:c1:91:d0:12,44:48:c1:91:d0:10,a8:bd:27:4c:aa:82,a8:bd:27:4c:aa:80,a8:bd:27:4c:aa:81,38:17:c3:1f:19:f2,38:17:c3:1f:19:f1,b4:5d:50:e1:96:51,38:17:c3:24:47:50,38:17:c3:1f:09:80,38:17:c3:1f:19:d0,b4:5d:50:e1:96:52,38:17:c3:24:47:52,38:17:c3:24:47:51,44:48:c1:91:95:b0,44:48:c1:91:95:b1,44:48:c1:91:95:b2,44:48:c1:91:95:b3,44:48:c1:91:d0:00,44:48:c1:91:d0:01,44:48:c1:91:d0:02,38:17:c3:1f:19:d2,44:48:c1:91:95:a3,b4:5d:50:e1:96:41,38:17:c3:1f:19:d1,20:a6:cd:42:0a:c1,38:17:c3:22:61:91,38:17:c3:22:61:92,38:17:c3:22:61:90,20:a6:cd:42:0a:c0,20:a6:cd:42:0a:c2,44:48:c1:91:95:a2,38:17:c3:1f:09:82,38:17:c3:22:5e:f0,44:48:c1:91:95:a1,38:17:c3:22:5e:f2,44:48:c1:91:95:a0,20:a6:cd:42:13:f2,38:17:c3:1a:cf:d0,38:17:c3:1a:cf:d1,38:17:c3:1a:cf:d2,20:a6:cd:42:13:f1,20:a6:cd:42:13:f0,38:17:c3:24:56:50,38:17:c3:1f:19:c1,86:0d:8e:aa:25:a4,44:48:c1:91:aa:30,x,y,label
-100,-100,-100,-100,-86,-100,-100,-100,-100,-87,-100,-100,-91,-100,-100,-100,-100,-100,-64,-100,-100,-65,-100,-100,-87,-88,-86,-100,-100,-100,-100,-100,-100,-92,-62,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-75,-100,-100,-100,-100,-100,-80,-92,-81,-79,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-74,-73,-100,-91,-100,-100,-100,-100,-100,-89,-100,-100,-100,-100,-100,-100,-62,-61,-100,-100,-100,-61,-91,-91,-78,-89,-62,-78,-73,-73,-73,-84,-86,-86,-87,-100,-87,-77,-77,-77,-80,-78,-87,-78,-78,-81,-75,-73,-72,-79,-74,-79,-89,-75,-77,-80,-83,-82,-79,-74,-75,-86,-86,-85,-84,-79,-72,-78,-87,-84,-72,-79,-79,-87,-87,-84,-86,-84,-84,-84,-83,-81,-80,-83,-77,-91,-89,-92,-79,-82,-84,-87,-92,-86,-91,-83,-88,-88,-86,-87,-86,-100,-100,-100,-100,-100,350,243,1
-100,-100,-100,-100,-86,-100,-100,-100,-100,-87,-100,-100,-91,-100,-100,-100,-100,-100,-60,-100,-100,-64,-100,-100,-87,-88,-86,-100,-100,-100,-100,-100,-100,-92,-63,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-74,-100,-100,-100,-100,-100,-81,-92,-81,-81,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-73,-74,-100,-91,-100,-100,-100,-100,-100,-89,-100,-100,-100,-100,-100,-100,-69,-62,-100,-100,-100,-67,-91,-91,-80,-89,-64,-79,-74,-72,-72,-84,-88,-88,-87,-100,-87,-74,-75,-75,-82,-78,-87,-77,-80,-81,-74,-74,-74,-79,-75,-80,-89,-75,-75,-72,-80,-78,-78,-74,-75,-82,-81,-82,-84,-79,-75,-80,-88,-85,-75,-81,-81,-87,-86,-86,-86,-84,-84,-85,-85,-81,-78,-85,-77,-91,-89,-90,-79,-82,-84,-87,-92,-86,-91,-83,-88,-87,-86,-87,-86,-100,-100,-100,-100,-100,350,243,1
-100,-100,-100,-100,-86,-100,-100,-100,-100,-86,-100,-100,-91,-100,-100,-100,-100,-100,-60,-100,-100,-60,-100,-100,-87,-88,-87,-100,-100,-100,-100,-100,-100,-92,-59,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-72,-100,-100,-100,-100,-100,-81,-92,-80,-81,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-73,-73,-100,-91,-100,-100,-100,-100,-100,-89,-100,-87,-100,-100,-100,-100,-63,-65,-100,-100,-100,-67,-91,-91,-77,-89,-66,-78,-70,-71,-72,-84,-83,-91,-83,-100,-82,-78,-78,-78,-77,-80,-85,-81,-77,-81,-78,-81,-80,-79,-73,-77,-89,-79,-77,-85,-80,-79,-78,-79,-79,-82,-81,-82,-84,-79,-80,-78,-88,-83,-80,-78,-78,-87,-85,-85,-86,-84,-84,-83,-82,-84,-78,-83,-77,-91,-89,-90,-81,-78,-85,-87,-92,-86,-91,-87,-90,-100,-100,-100,-100,-100,-100,-100,-100,-100,350,226,2
-100,-100,-100,-100,-86,-100,-100,-100,-100,-86,-100,-100,-91,-100,-100,-100,-100,-100,-59,-100,-100,-59,-100,-100,-87,-88,-87,-100,-100,-100,-100,-100,-100,-92,-60,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-77,-100,-100,-100,-100,-100,-80,-91,-80,-80,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-73,-69,-100,-91,-100,-100,-100,-100,-100,-89,-100,-87,-100,-100,-100,-100,-60,-64,-100,-100,-100,-67,-91,-91,-78,-89,-63,-78,-71,-71,-71,-84,-83,-90,-83,-100,-82,-78,-79,-79,-78,-80,-85,-80,-78,-80,-79,-77,-79,-79,-73,-78,-89,-78,-78,-85,-80,-78,-84,-77,-78,-81,-81,-82,-84,-79,-78,-75,-88,-83,-77,-76,-75,-86,-86,-88,-87,-84,-84,-83,-83,-84,-81,-82,-80,-87,-88,-89,-81,-77,-85,-87,-92,-86,-91,-87,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,350,226,2
-100,-100,-100,-100,-86,-100,-100,-100,-100,-86,-100,-100,-91,-100,-100,-100,-100,-100,-60,-100,-100,-59,-100,-100,-87,-88,-87,-100,-100,-100,-100,-100,-100,-92,-60,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-69,-100,-100,-100,-100,-100,-80,-91,-81,-80,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-73,-73,-100,-93,-100,-100,-100,-100,-100,-89,-100,-87,-100,-100,-100,-100,-66,-65,-100,-100,-100,-67,-89,-91,-78,-89,-64,-78,-71,-72,-71,-84,-83,-89,-83,-100,-82,-78,-78,-77,-78,-80,-85,-79,-77,-79,-78,-78,-78,-80,-77,-79,-89,-77,-77,-84,-80,-79,-78,-79,-78,-82,-83,-82,-84,-79,-78,-77,-89,-85,-78,-77,-77,-85,-85,-86,-86,-83,-83,-85,-82,-83,-78,-83,-80,-89,-88,-89,-81,-77,-85,-87,-92,-85,-91,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,350,226,2
-100,-100,-100,-100,-86,-100,-100,-100,-100,-86,-100,-100,-93,-100,-100,-100,-100,-100,-60,-100,-100,-59,-100,-100,-87,-88,-88,-100,-100,-100,-100,-100,-100,-92,-60,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-70,-100,-100,-100,-100,-100,-80,-91,-80,-79,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-72,-71,-100,-93,-100,-100,-100,-100,-100,-89,-100,-87,-100,-100,-100,-100,-68,-64,-100,-100,-100,-67,-93,-92,-78,-89,-64,-78,-69,-69,-71,-84,-83,-92,-83,-100,-82,-77,-78,-77,-78,-80,-85,-81,-78,-79,-77,-80,-79,-80,-76,-77,-89,-77,-77,-84,-79,-81,-79,-78,-78,-82,-83,-83,-84,-79,-79,-79,-89,-81,-80,-78,-78,-86,-84,-85,-85,-83,-83,-85,-81,-83,-81,-81,-78,-88,-87,-88,-81,-79,-85,-87,-92,-85,-91,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,350,226,2
-100,-100,-100,-100,-86,-100,-100,-100,-100,-86,-100,-100,-93,-100,-100,-100,-100,-100,-62,-100,-100,-58,-100,-100,-89,-88,-89,-100,-100,-100,-100,-100,-100,-92,-59,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-72,-100,-100,-100,-100,-100,-81,-91,-80,-81,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-71,-70,-100,-93,-100,-100,-100,-100,-100,-89,-100,-87,-100,-100,-100,-100,-65,-64,-100,-100,-100,-67,-90,-91,-78,-90,-64,-79,-70,-70,-69,-84,-83,-90,-83,-100,-82,-79,-79,-80,-79,-80,-87,-78,-79,-81,-77,-80,-79,-80,-72,-79,-89,-77,-78,-80,-80,-80,-86,-77,-77,-82,-82,-82,-84,-79,-78,-78,-89,-82,-78,-77,-78,-88,-85,-85,-85,-88,-84,-84,-83,-83,-80,-83,-78,-87,-88,-89,-81,-79,-85,-87,-92,-85,-91,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,350,226,2
-100,-100,-100,-100,-86,-100,-100,-100,-100,-86,-100,-100,-93,-100,-100,-100,-100,-100,-60,-100,-100,-59,-100,-100,-89,-88,-89,-100,-100,-100,-100,-100,-100,-92,-58,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-72,-100,-100,-100,-100,-100,-80,-91,-80,-79,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-71,-69,-100,-93,-100,-100,-100,-100,-100,-89,-100,-87,-100,-100,-100,-100,-61,-69,-100,-100,-100,-67,-89,-92,-78,-90,-69,-79,-71,-73,-71,-80,-83,-89,-83,-100,-82,-82,-81,-80,-79,-80,-87,-81,-79,-81,-78,-78,-77,-80,-77,-79,-89,-78,-81,-80,-82,-85,-86,-77,-77,-85,-86,-85,-84,-79,-78,-79,-89,-84,-77,-78,-79,-88,-86,-87,-87,-83,-83,-85,-84,-83,-84,-84,-84,-91,-89,-91,-81,-84,-85,-87,-92,-85,-91,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,350,226,2
-100,-100,-100,-100,-86,-100,-100,-100,-100,-86,-100,-100,-93,-100,-100,-100,-100,-100,-57,-100,-100,-58,-100,-100,-89,-88,-89,-100,-100,-100,-100,-100,-100,-92,-59,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-68,-100,-100,-100,-100,-100,-80,-91,-80,-80,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-69,-69,-100,-93,-100,-100,-100,-100,-100,-89,-100,-87,-100,-100,-100,-100,-65,-68,-100,-100,-100,-67,-89,-90,-85,-90,-66,-85,-71,-72,-73,-80,-83,-84,-83,-100,-82,-79,-80,-79,-81,-75,-87,-79,-85,-77,-76,-77,-77,-81,-79,-85,-89,-76,-79,-80,-81,-81,-78,-76,-76,-84,-85,-85,-84,-79,-76,-80,-89,-85,-77,-79,-79,-88,-89,-89,-89,-83,-82,-83,-85,-84,-80,-84,-80,-88,-86,-90,-81,-81,-89,-87,-92,-89,-91,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,350,209,3
-100,-100,-100,-100,-86,-100,-100,-100,-100,-86,-100,-100,-93,-100,-100,-100,-100,-100,-59,-100,-100,-59,-100,-100,-89,-88,-89,-100,-100,-100,-100,-100,-100,-92,-61,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-69,-100,-100,-100,-100,-100,-81,-91,-82,-80,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-68,-70,-100,-93,-100,-100,-100,-100,-100,-89,-100,-87,-100,-100,-100,-100,-67,-64,-100,-100,-100,-67,-90,-92,-84,-90,-65,-83,-81,-71,-81,-80,-83,-83,-83,-100,-82,-83,-82,-81,-81,-75,-86,-81,-84,-80,-77,-79,-80,-81,-75,-84,-89,-78,-81,-82,-81,-80,-80,-78,-77,-87,-85,-84,-84,-79,-80,-82,-89,-90,-79,-81,-81,-83,-83,-84,-83,-85,-84,-83,-88,-84,-81,-88,-80,-86,-86,-86,-81,-81,-89,-87,-93,-89,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,350,209,3
-100,-100,-100,-100,-86,-100,-100,-100,-100,-86,-100,-100,-93,-100,-100,-100,-100,-100,-62,-100,-100,-60,-100,-100,-89,-88,-89,-100,-100,-100,-100,-100,-100,-92,-59,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-71,-100,-100,-100,-100,-100,-85,-91,-87,-85,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-73,-69,-100,-93,-100,-100,-100,-100,-100,-89,-100,-87,-100,-100,-100,-100,-66,-65,-100,-100,-100,-67,-90,-92,-84,-90,-67,-83,-73,-72,-72,-80,-83,-83,-83,-100,-82,-79,-79,-78,-81,-76,-88,-77,-83,-79,-78,-80,-81,-77,-79,-84,-89,-79,-78,-82,-78,-78,-80,-79,-79,-85,-85,-87,-84,-79,-81,-78,-89,-91,-81,-78,-78,-83,-82,-83,-83,-83,-84,-85,-85,-84,-81,-85,-81,-85,-85,-86,-81,-80,-89,-87,-92,-89,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,350,209,3
-100,-100,-100,-100,-86,-100,-100,-100,-100,-86,-100,-100,-93,-100,-100,-100,-100,-100,-62,-100,-100,-62,-100,-100,-89,-88,-89,-100,-100,-100,-100,-100,-100,-92,-62,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-69,-100,-100,-100,-100,-100,-83,-91,-84,-83,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-69,-69,-100,-93,-100,-100,-100,-100,-100,-89,-100,-87,-100,-100,-100,-100,-66,-65,-100,-100,-100,-67,-90,-92,-84,-90,-65,-83,-71,-71,-72,-80,-84,-83,-83,-100,-83,-78,-77,-78,-81,-78,-88,-77,-83,-79,-78,-79,-79,-77,-76,-83,-89,-79,-79,-79,-82,-80,-81,-79,-79,-84,-85,-84,-84,-79,-86,-80,-89,-90,-79,-78,-79,-83,-84,-83,-83,-84,-85,-83,-85,-84,-79,-85,-82,-87,-85,-86,-84,-81,-90,-87,-91,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,350,209,3
-100,-100,-100,-100,-86,-100,-100,-100,-100,-86,-100,-100,-93,-100,-100,-100,-100,-100,-59,-100,-100,-57,-100,-100,-89,-88,-89,-100,-100,-100,-100,-100,-100,-92,-57,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-70,-100,-100,-100,-100,-100,-82,-88,-83,-83,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-69,-70,-100,-93,-100,-100,-100,-100,-100,-89,-100,-87,-100,-100,-100,-100,-66,-67,-100,-100,-100,-67,-90,-92,-83,-90,-67,-82,-70,-72,-70,-80,-83,-84,-83,-100,-83,-79,-81,-79,-81,-77,-88,-77,-82,-75,-77,-79,-79,-77,-81,-82,-89,-77,-79,-79,-82,-80,-81,-77,-77,-84,-85,-84,-84,-79,-79,-80,-89,-90,-79,-79,-80,-83,-83,-83,-82,-84,-85,-83,-85,-84,-80,-85,-82,-86,-86,-86,-84,-82,-90,-90,-91,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,350,209,3
-100,-100,-100,-100,-86,-100,-100,-100,-100,-86,-100,-100,-93,-100,-100,-100,-100,-100,-61,-100,-100,-57,-100,-100,-89,-88,-89,-100,-100,-100,-100,-100,-100,-92,-59,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-64,-100,-100,-100,-100,-100,-87,-88,-87,-86,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-71,-71,-100,-93,-100,-100,-100,-100,-100,-89,-100,-87,-100,-100,-100,-100,-67,-69,-100,-100,-100,-67,-90,-92,-86,-90,-68,-86,-73,-71,-72,-80,-85,-85,-84,-100,-85,-78,-79,-79,-79,-77,-88,-78,-85,-80,-80,-84,-84,-81,-77,-82,-89,-79,-79,-82,-82,-79,-79,-79,-80,-84,-84,-84,-84,-79,-84,-83,-89,-90,-84,-82,-82,-86,-86,-87,-87,-86,-85,-83,-85,-87,-82,-85,-82,-88,-89,-87,-84,-82,-89,-90,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,350,209,3
-100,-100,-100,-100,-86,-85,-100,-100,-100,-86,-100,-100,-93,-100,-100,-100,-100,-100,-57,-100,-100,-55,-100,-100,-89,-88,-89,-100,-100,-100,-100,-100,-100,-92,-55,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-73,-100,-100,-100,-100,-100,-83,-89,-84,-86,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-76,-73,-100,-93,-100,-100,-100,-100,-100,-89,-100,-87,-100,-100,-100,-100,-69,-67,-100,-100,-100,-70,-92,-93,-83,-91,-67,-84,-73,-73,-74,-80,-86,-88,-87,-100,-87,-79,-80,-80,-83,-79,-88,-76,-84,-76,-76,-79,-79,-76,-79,-84,-100,-76,-81,-80,-81,-85,-81,-76,-76,-83,-85,-83,-81,-80,-80,-85,-100,-85,-80,-85,-85,-88,-86,-88,-88,-84,-85,-85,-85,-93,-82,-86,-79,-86,-90,-90,-80,-86,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,350,192,4
-100,-100,-100,-100,-86,-85,-100,-100,-100,-86,-100,-100,-93,-100,-100,-100,-100,-100,-59,-100,-100,-56,-100,-100,-89,-88,-89,-100,-100,-100,-100,-100,-100,-92,-56,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-73,-100,-100,-100,-100,-100,-83,-89,-82,-82,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-73,-72,-100,-93,-100,-100,-100,-100,-100,-89,-100,-87,-100,-100,-100,-100,-63,-65,-100,-100,-100,-67,-90,-92,-81,-90,-65,-84,-74,-75,-75,-80,-86,-85,-85,-100,-86,-77,-79,-78,-83,-79,-88,-75,-82,-74,-76,-80,-80,-76,-79,-82,-89,-75,-78,-80,-81,-83,-84,-75,-76,-85,-84,-84,-80,-79,-80,-83,-89,-85,-81,-83,-83,-86,-87,-87,-87,-83,-83,-83,-85,-88,-84,-85,-85,-90,-89,-89,-84,-84,-89,-90,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,350,192,4
-100,-100,-100,-100,-86,-85,-100,-100,-100,-86,-100,-100,-93,-100,-100,-100,-100,-100,-57,-100,-100,-61,-100,-100,-89,-88,-89,-100,-100,-100,-100,-100,-100,-92,-62,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-72,-100,-100,-100,-100,-100,-85,-89,-84,-84,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-73,-72,-100,-93,-100,-100,-100,-100,-100,-89,-100,-87,-100,-100,-100,-100,-64,-67,-100,-100,-100,-67,-91,-92,-82,-90,-65,-81,-74,-74,-74,-80,-87,-86,-87,-100,-87,-77,-76,-87,-83,-79,-88,-75,-81,-74,-76,-80,-81,-76,-78,-82,-89,-76,-77,-79,-81,-83,-82,-75,-77,-83,-84,-85,-78,-79,-81,-86,-89,-84,-80,-86,-86,-86,-87,-86,-87,-84,-85,-84,-84,-88,-84,-84,-85,-90,-91,-89,-84,-84,-89,-90,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,350,192,4
-100,-100,-100,-100,-86,-85,-100,-100,-100,-86,-100,-100,-93,-100,-100,-100,-100,-100,-55,-100,-100,-55,-100,-100,-89,-88,-89,-100,-100,-100,-100,-100,-100,-92,-55,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-72,-100,-100,-100,-100,-100,-81,-89,-81,-82,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-73,-73,-100,-93,-100,-100,-100,-100,-100,-89,-100,-87,-100,-100,-100,-100,-66,-66,-100,-100,-100,-70,-91,-91,-81,-90,-67,-82,-75,-75,-75,-80,-87,-86,-87,-100,-86,-77,-77,-76,-83,-79,-88,-76,-81,-76,-75,-80,-81,-75,-77,-83,-100,-76,-77,-81,-81,-83,-82,-76,-77,-83,-83,-83,-81,-79,-79,-86,-100,-86,-81,-87,-87,-88,-86,-88,-87,-84,-84,-84,-87,-88,-82,-87,-79,-90,-91,-89,-80,-86,-89,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,350,192,4
