38:17:c3:1e:fc:a1,38:17:c3:1e:fc:a2,38:17:c3:19:71:92,38:17:c3:19:71:91,38:17:c3:1e:fc:a0,38:17:c3:19:71:90,38:17:c3:1f:0e:12,38:17:c3:19:d7:62,38:17:c3:19:55:41,38:17:c3:19:45:a1,38:17:c3:19:55:42,38:17:c3:19:45:a2,38:17:c3:1f:0e:10,38:17:c3:19:d7:60,38:17:c3:1f:0e:11,38:17:c3:19:45:a0,38:17:c3:19:d7:61,38:17:c3:19:55:40,44:48:c1:a5:82:30,80:8d:b7:55:25:f2,44:48:c1:a5:82:32,80:8d:b7:55:25:f3,44:48:c1:a5:82:31,80:8d:b7:55:25:f0,80:8d:b7:55:25:f1,20:a6:cd:42:0b:e3,38:17:c3:1f:08:50,38:17:c3:1e:ff:00,38:17:c3:19:d7:70,38:17:c3:19:d7:71,38:17:c3:19:d7:72,80:8d:b7:55:35:12,20:a6:cd:50:24:b0,80:8d:b7:55:35:13,44:48:c1:a5:82:21,44:48:c1:a5:82:20,44:48:c1:a5:82:22,80:8d:b7:55:35:10,20:a6:cd:50:24:b2,80:8d:b7:55:35:11,20:a6:cd:50:24:b1,38:17:c3:1f:09:92,9e:2b:77:8e:45:c7,38:17:c3:1f:09:93,80:8d:b7:55:4d:10,38:17:c3:1e:ff:11,38:17:c3:1e:ff:10,ea:9e:b4:53:24:54,38:17:c3:1f:01:92,38:17:c3:1f:22:30,38:17:c3:1f:22:32,38:17:c3:1e:ff:02,38:17:c3:1e:ff:01,38:17:c3:1f:22:31,38:17:c3:1f:01:90,38:17:c3:1f:01:91,20:a6:cd:50:24:a2,20:a6:cd:50:24:a1,38:17:c3:1f:09:90,38:17:c3:1f:09:91,38:17:c3:1f:09:83,38:17:c3:19:55:52,38:17:c3:19:45:b2,38:17:c3:19:45:b0,38:17:c3:19:45:b1,38:17:c3:19:55:50,38:17:c3:19:55:51,38:17:c3:1f:01:81,38:17:c3:1f:01:82,38:17:c3:1e:ff:12,38:17:c3:1f:01:80,b4:5d:50:e1:92:32,b4:5d:50:e1:92:33,b4:5d:50:e1:92:30,b4:5d:50:e1:92:31,b4:5d:50:e1:92:23,80:8d:b7:55:39:c2,80:8d:b7:55:39:c0,80:8d:b7:55:39:c1,80:8d:b7:55:39:d0,00:4e:35:df:06:40,b0:be:76:f8:30:5e,00:4e:35:df:06:41,00:4e:35:df:06:42,00:4e:35:de:e1:11,00:4e:35:de:e1:12,00:4e:35:de:e1:10,b4:5d:50:e1:96:50,00:4e:35:df:06:50,00:4e:35:df:06:51,00:4e:35:df:06:52,68:ff:7b:e4:af:38,b4:5d:50:e1:96:52,68:ff:7b:e4:af:39,b4:5d:50:e1:96:53,20:a6:cd:42:0b:f3,80:8d:b7:55:35:01,80:8d:b7:55:35:02,80:8d:b7:55:35:03,80:8d:b7:55:3a:52,80:8d:b7:55:3a:50,80:8d:b7:55:3a:51,b4:5d:50:e1:96:43,80:8d:b7:55:35:00,64:e5:99:c3:13:3c,38:17:c3:1f:0e:01,38:17:c3:1f:0e:02,80:8d:b7:55:39:d1,80:8d:b7:55:39:d2,ac:e2:d3:c4:08:e6,38:17:c3:1f:0e:00,80:8d:b7:55:3a:41,80:8d:b7:55:3a:42,80:8d:b7:55:25:e1,80:8d:b7:55:25:e2,80:8d:b7:55:3a:40,80:8d:b7:55:25:e0,80:8d:b7:55:25:e3,20:a6:cd:42:0b:f0,44:48:c1:91:95:b2,38:17:c3:1f:00:b0,44:48:c1:91:95:b3,20:a6:cd:50:24:a0,38:17:c3:1f:00:b1,38:17:c3:1f:00:b2,00:4e:35:df:0e:12,b4:5d:50:e1:92:22,00:4e:35:df:0e:11,00:4e:35:de:e1:02,a8:bd:27:4c:bd:22,38:17:c3:1f:08:51,00:4e:35:de:e1:00,00:4e:35:de:e1:01,38:17:c3:1f:22:21,b4:5d:50:e1:96:51,00:4e:35:de:d7:53,00:4e:35:de:d7:52,38:17:c3:1f:08:52,38:17:c3:1f:22:22,44:48:c1:91:95:b0,44:48:c1:91:95:b1,b4:5d:50:e1:92:21,38:17:c3:1f:22:20,a8:bd:27:4c:bd:21,a8:bd:27:4c:bd:20,00:4e:35:de:d7:51,00:4e:35:de:d7:43,00:4e:35:de:d7:50,a8:bd:27:4c:bd:32,a8:bd:27:4c:bd:30,a8:bd:27:4c:bd:31,00:4e:35:df:0e:10,38:17:c3:1f:08:40,b4:5d:50:e1:92:20,00:4e:35:de:d7:40,00:4e:35:de:d7:42,00:4e:35:de:d7:41,38:17:c3:1f:08:41,38:17:c3:19:71:82,38:17:c3:1f:08:42,00:4e:35:df:0e:02,00:4e:35:df:0e:01,00:4e:35:df:0e:00,38:17:c3:1e:fc:b0,38:17:c3:1e:fc:b1,38:17:c3:1e:fc:b2,38:17:c3:24:58:b0,0a:05:a7:e3:d9:82,38:17:c3:24:4f:11,38:17:c3:24:58:b1,38:17:c3:24:58:b2,38:17:c3:24:4f:12,38:17:c3:24:4f:10,38:17:c3:1f:0f:90,38:17:c3:1f:0f:92,38:17:c3:1f:0f:91,38:17:c3:1b:08:b0,38:17:c3:24:4f:02,38:17:c3:24:4f:01,38:17:c3:24:4f:00,38:17:c3:24:58:a0,38:17:c3:24:58:a1,38:17:c3:24:58:a2,38:17:c3:1b:08:b2,38:17:c3:1b:08:b1,38:17:c3:19:71:81,00:4e:35:df:27:12,38:17:c3:19:71:80,x,y,label
-100,-100,-91,-92,-100,-93,-74,-86,-88,-90,-87,-89,-75,-83,-73,-100,-81,-80,-44,-80,-45,-79,-45,-80,-79,-95,-87,-89,-82,-84,-84,-69,-84,-70,-61,-61,-61,-71,-85,-69,-84,-90,-88,-92,-100,-87,-88,-68,-69,-81,-80,-88,-86,-82,-84,-75,-86,-83,-90,-90,-92,-80,-86,-89,-89,-79,-78,-89,-89,-87,-88,-76,-76,-78,-77,-82,-67,-67,-66,-52,-78,-67,-80,-81,-77,-78,-79,-89,-85,-72,-71,-86,-89,-81,-94,-100,-77,-77,-71,-69,-68,-68,-93,-80,-100,-75,-75,-53,-52,-87,-76,-76,-77,-80,-80,-79,-80,-80,-100,-91,-100,-92,-100,-100,-100,-87,-80,-86,-84,-83,-87,-85,-84,-89,-88,-88,-86,-87,-90,-89,-90,-84,-89,-84,-87,-90,-93,-84,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,545.0,444.59999999999985,13.0
-100,-100,-91,-92,-100,-94,-73,-86,-84,-90,-83,-89,-74,-83,-73,-100,-81,-80,-44,-78,-43,-79,-43,-80,-79,-95,-88,-89,-85,-84,-86,-70,-82,-66,-63,-61,-62,-70,-82,-70,-83,-90,-85,-92,-100,-87,-88,-67,-69,-82,-80,-88,-86,-80,-84,-75,-86,-83,-90,-90,-92,-76,-86,-89,-89,-77,-77,-89,-89,-87,-88,-76,-76,-75,-77,-82,-64,-65,-64,-50,-79,-64,-77,-77,-81,-82,-82,-89,-70,-70,-71,-88,-89,-85,-90,-100,-80,-81,-78,-68,-70,-69,-93,-81,-100,-76,-77,-48,-50,-89,-76,-75,-74,-82,-81,-78,-81,-81,-100,-91,-100,-92,-100,-100,-100,-89,-80,-87,-86,-83,-87,-85,-86,-89,-88,-87,-88,-86,-89,-89,-90,-84,-89,-84,-87,-87,-93,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,545.0,444.59999999999985,13.0
-100,-100,-91,-92,-100,-93,-74,-86,-88,-90,-87,-89,-75,-83,-73,-100,-81,-80,-44,-80,-45,-79,-45,-80,-79,-95,-87,-89,-82,-84,-84,-69,-84,-70,-61,-61,-61,-71,-85,-69,-84,-90,-88,-92,-100,-87,-88,-68,-69,-81,-80,-88,-86,-82,-84,-75,-86,-83,-90,-90,-92,-80,-86,-89,-89,-79,-78,-89,-89,-87,-88,-76,-76,-78,-77,-82,-67,-67,-66,-52,-78,-67,-80,-81,-77,-78,-79,-89,-85,-72,-71,-86,-89,-81,-94,-100,-77,-77,-71,-69,-68,-68,-93,-80,-100,-75,-75,-53,-52,-87,-76,-76,-77,-80,-80,-79,-80,-80,-100,-91,-100,-92,-100,-100,-100,-87,-80,-86,-84,-83,-87,-85,-84,-89,-88,-88,-86,-87,-90,-89,-90,-84,-89,-84,-87,-90,-93,-84,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,545.0,444.59999999999985,13.0
-100,-100,-91,-92,-100,-93,-74,-86,-88,-100,-87,-100,-78,-83,-73,-100,-81,-80,-44,-80,-45,-79,-45,-80,-79,-95,-87,-89,-82,-84,-84,-69,-84,-70,-61,-61,-61,-71,-85,-69,-84,-90,-88,-92,-100,-87,-88,-68,-100,-81,-80,-88,-86,-82,-84,-75,-86,-83,-90,-90,-92,-80,-86,-89,-89,-79,-78,-89,-89,-87,-88,-76,-76,-78,-77,-82,-67,-67,-66,-52,-78,-67,-80,-81,-77,-78,-79,-89,-85,-72,-71,-86,-89,-81,-94,-100,-77,-77,-71,-69,-68,-68,-100,-80,-100,-75,-75,-53,-52,-87,-76,-76,-77,-80,-80,-79,-80,-80,-100,-91,-100,-92,-100,-100,-100,-87,-80,-86,-84,-83,-87,-85,-84,-89,-88,-88,-86,-87,-90,-89,-90,-84,-89,-84,-87,-90,-93,-84,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,545.0,458.79999999999984,14.0
-100,-100,-91,-92,-100,-93,-74,-86,-88,-100,-87,-100,-78,-83,-73,-100,-81,-80,-44,-80,-45,-79,-45,-80,-79,-95,-87,-89,-82,-84,-84,-69,-84,-70,-61,-61,-61,-71,-85,-69,-84,-90,-88,-92,-100,-87,-88,-68,-100,-81,-80,-88,-86,-82,-84,-75,-86,-83,-90,-90,-92,-80,-86,-89,-89,-79,-78,-89,-89,-87,-88,-76,-76,-78,-77,-82,-67,-67,-66,-52,-78,-67,-80,-81,-77,-78,-79,-89,-85,-72,-71,-86,-89,-81,-94,-100,-77,-77,-71,-69,-68,-68,-100,-80,-100,-75,-75,-53,-52,-87,-76,-76,-77,-80,-80,-79,-80,-80,-100,-91,-100,-92,-100,-100,-100,-87,-80,-86,-84,-83,-87,-85,-84,-89,-88,-88,-86,-87,-90,-89,-90,-84,-89,-84,-87,-90,-93,-84,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,545.0,458.79999999999984,14.0
-100,-100,-91,-92,-100,-93,-74,-86,-88,-100,-87,-100,-78,-83,-73,-100,-81,-80,-44,-80,-45,-79,-45,-80,-79,-95,-87,-89,-82,-84,-84,-69,-84,-70,-61,-61,-61,-71,-85,-69,-84,-90,-88,-92,-100,-87,-88,-68,-100,-81,-80,-88,-86,-82,-84,-75,-86,-83,-90,-90,-92,-80,-86,-89,-89,-79,-78,-89,-89,-87,-88,-76,-76,-78,-77,-82,-67,-67,-66,-52,-78,-67,-80,-81,-77,-78,-79,-89,-85,-72,-71,-86,-89,-81,-94,-100,-77,-77,-71,-69,-68,-68,-100,-80,-100,-75,-75,-53,-52,-87,-76,-76,-77,-80,-80,-79,-80,-80,-100,-91,-100,-92,-100,-100,-100,-87,-80,-86,-84,-83,-87,-85,-84,-89,-88,-88,-86,-87,-90,-89,-90,-84,-89,-84,-87,-90,-93,-84,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,545.0,458.79999999999984,14.0
-100,-100,-91,-92,-100,-93,-74,-86,-88,-100,-87,-100,-78,-83,-73,-100,-81,-80,-44,-80,-45,-79,-45,-80,-79,-95,-87,-89,-82,-84,-84,-69,-84,-70,-61,-61,-61,-71,-85,-69,-84,-90,-88,-92,-100,-87,-88,-68,-100,-81,-80,-88,-86,-82,-84,-75,-86,-83,-90,-90,-92,-80,-86,-89,-89,-79,-78,-89,-89,-87,-88,-76,-76,-78,-77,-82,-67,-67,-66,-52,-78,-67,-80,-81,-77,-78,-79,-89,-85,-72,-71,-86,-89,-81,-94,-100,-77,-77,-71,-69,-68,-68,-100,-80,-100,-75,-75,-53,-52,-87,-76,-76,-77,-80,-80,-79,-80,-80,-100,-91,-100,-92,-100,-100,-100,-87,-80,-86,-84,-83,-87,-85,-84,-89,-88,-88,-86,-87,-90,-89,-90,-84,-89,-84,-87,-90,-93,-84,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,545.0,458.79999999999984,14.0
-100,-100,-91,-92,-100,-93,-74,-86,-88,-100,-87,-100,-78,-83,-73,-100,-81,-80,-44,-80,-45,-79,-45,-80,-79,-95,-87,-89,-82,-84,-84,-69,-84,-70,-61,-61,-61,-71,-85,-69,-84,-90,-88,-92,-100,-87,-88,-68,-100,-81,-80,-88,-86,-82,-84,-75,-86,-83,-90,-90,-92,-80,-86,-89,-89,-79,-78,-89,-89,-87,-88,-76,-76,-78,-77,-82,-67,-67,-66,-52,-78,-67,-80,-81,-77,-78,-79,-89,-85,-72,-71,-86,-89,-81,-94,-100,-77,-77,-71,-69,-68,-68,-100,-80,-100,-75,-75,-53,-52,-87,-76,-76,-77,-80,-80,-79,-80,-80,-100,-91,-100,-92,-100,-100,-100,-87,-80,-86,-84,-83,-87,-85,-84,-89,-88,-88,-86,-87,-90,-89,-90,-84,-89,-84,-87,-90,-93,-84,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,545.0,458.79999999999984,14.0
-100,-100,-91,-92,-100,-93,-74,-86,-88,-100,-87,-100,-78,-83,-73,-100,-81,-80,-44,-80,-45,-79,-45,-80,-79,-95,-87,-89,-82,-84,-84,-69,-84,-70,-61,-61,-61,-71,-85,-69,-84,-90,-88,-92,-100,-87,-88,-68,-100,-81,-80,-88,-86,-82,-84,-75,-86,-83,-90,-90,-92,-80,-86,-89,-89,-79,-78,-89,-89,-87,-88,-76,-76,-78,-77,-82,-67,-67,-66,-52,-78,-67,-80,-81,-77,-78,-79,-89,-85,-72,-71,-86,-89,-81,-94,-100,-77,-77,-71,-69,-68,-68,-100,-80,-100,-75,-75,-53,-52,-87,-76,-76,-77,-80,-80,-79,-80,-80,-100,-91,-100,-92,-100,-100,-100,-87,-80,-86,-84,-83,-87,-85,-84,-89,-88,-88,-86,-87,-90,-89,-90,-84,-89,-84,-87,-90,-93,-84,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,545.0,458.79999999999984,14.0
-100,-100,-91,-92,-100,-93,-75,-82,-78,-100,-77,-100,-73,-83,-73,-100,-82,-75,-58,-80,-57,-79,-59,-80,-79,-95,-87,-89,-89,-88,-88,-67,-85,-67,-67,-67,-68,-66,-86,-67,-85,-100,-75,-92,-100,-87,-88,-72,-85,-86,-86,-88,-86,-86,-85,-85,-86,-100,-90,-100,-92,-73,-86,-89,-89,-75,-73,-89,-89,-87,-88,-70,-70,-71,-70,-76,-63,-63,-63,-57,-78,-60,-80,-81,-77,-78,-79,-87,-66,-67,-66,-86,-87,-81,-87,-100,-80,-79,-77,-68,-69,-67,-100,-80,-100,-75,-75,-60,-58,-83,-76,-74,-74,-83,-84,-79,-84,-78,-100,-92,-100,-95,-100,-100,-100,-87,-80,-86,-83,-86,-87,-84,-83,-89,-86,-88,-86,-87,-91,-89,-90,-84,-89,-84,-87,-90,-93,-84,-85,-85,-84,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,545.0,472.99999999999983,15.0
-100,-100,-91,-92,-100,-93,-75,-83,-76,-100,-73,-100,-77,-83,-73,-100,-82,-74,-57,-75,-57,-75,-58,-75,-76,-95,-87,-89,-84,-83,-84,-68,-85,-67,-70,-70,-69,-66,-86,-68,-85,-100,-78,-92,-100,-87,-88,-79,-85,-87,-87,-88,-86,-87,-90,-88,-86,-100,-90,-100,-92,-72,-86,-90,-89,-72,-71,-89,-89,-87,-88,-66,-66,-68,-66,-77,-62,-63,-63,-61,-78,-58,-80,-81,-77,-77,-76,-83,-67,-68,-67,-86,-84,-81,-84,-100,-79,-79,-72,-63,-64,-63,-100,-80,-100,-75,-75,-60,-57,-83,-76,-74,-77,-83,-84,-76,-84,-78,-100,-92,-100,-95,-100,-100,-100,-86,-80,-86,-82,-86,-87,-78,-83,-89,-84,-80,-79,-87,-91,-89,-90,-84,-89,-84,-87,-79,-92,-79,-84,-83,-83,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,545.0,472.99999999999983,15.0
-100,-100,-87,-86,-100,-93,-75,-83,-74,-100,-75,-100,-79,-83,-73,-100,-82,-74,-59,-73,-50,-73,-58,-72,-73,-95,-87,-89,-84,-83,-82,-67,-85,-67,-64,-68,-65,-67,-86,-67,-85,-100,-78,-92,-100,-87,-88,-71,-87,-87,-87,-88,-86,-86,-89,-87,-86,-100,-90,-100,-92,-72,-86,-90,-89,-72,-72,-89,-89,-87,-88,-66,-66,-84,-65,-77,-62,-63,-62,-52,-78,-61,-78,-81,-79,-79,-78,-88,-65,-66,-64,-86,-85,-81,-86,-100,-79,-79,-77,-68,-68,-67,-100,-80,-100,-75,-75,-57,-58,-85,-76,-74,-75,-83,-84,-75,-84,-78,-100,-92,-100,-95,-100,-100,-100,-85,-80,-86,-81,-87,-87,-78,-81,-89,-86,-82,-82,-87,-91,-89,-90,-84,-89,-84,-87,-83,-93,-82,-83,-84,-84,-85,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,545.0,472.99999999999983,15.0
-100,-100,-87,-86,-100,-93,-73,-83,-77,-100,-78,-100,-72,-84,-71,-100,-83,-78,-64,-77,-55,-77,-62,-77,-77,-95,-87,-89,-83,-83,-84,-77,-80,-77,-72,-70,-73,-77,-86,-77,-85,-100,-86,-92,-100,-87,-88,-71,-84,-82,-82,-88,-86,-82,-84,-84,-86,-100,-90,-100,-92,-76,-86,-90,-89,-77,-76,-89,-89,-87,-88,-81,-80,-80,-79,-77,-67,-67,-66,-57,-77,-59,-78,-80,-80,-80,-74,-92,-71,-70,-71,-86,-85,-81,-94,-100,-79,-78,-77,-56,-57,-56,-100,-80,-100,-75,-76,-56,-55,-90,-76,-74,-71,-83,-84,-70,-84,-78,-100,-92,-100,-95,-91,-100,-100,-86,-84,-86,-82,-81,-87,-84,-81,-89,-86,-75,-75,-87,-91,-89,-90,-87,-89,-82,-82,-76,-93,-76,-89,-90,-90,-85,-86,-87,-88,-89,-89,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,545.0,472.99999999999983,15.0
-100,-100,-87,-86,-100,-93,-73,-83,-77,-100,-78,-100,-72,-84,-71,-100,-83,-78,-64,-77,-55,-77,-62,-77,-77,-95,-87,-89,-83,-83,-84,-77,-80,-77,-72,-70,-73,-77,-86,-77,-85,-100,-86,-92,-100,-87,-88,-71,-84,-82,-82,-88,-86,-82,-84,-84,-86,-100,-90,-100,-92,-76,-86,-90,-89,-77,-76,-89,-89,-87,-88,-81,-80,-80,-79,-77,-67,-67,-66,-57,-77,-59,-78,-80,-80,-80,-74,-92,-71,-70,-71,-86,-85,-81,-94,-100,-79,-78,-77,-56,-57,-56,-100,-80,-100,-75,-76,-56,-55,-90,-76,-74,-71,-83,-84,-70,-84,-78,-100,-92,-100,-95,-91,-100,-100,-86,-84,-86,-82,-81,-87,-84,-81,-89,-86,-75,-75,-87,-91,-89,-90,-87,-89,-82,-82,-76,-93,-76,-89,-90,-90,-85,-86,-87,-88,-89,-89,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,545.0,472.99999999999983,15.0
-100,-100,-87,-86,-100,-93,-73,-83,-77,-100,-78,-100,-72,-84,-71,-100,-83,-78,-64,-77,-55,-77,-62,-77,-77,-95,-87,-89,-83,-83,-84,-77,-80,-77,-72,-70,-73,-77,-86,-77,-85,-100,-86,-92,-100,-87,-88,-71,-84,-82,-82,-88,-86,-82,-84,-84,-86,-100,-90,-100,-92,-76,-86,-90,-89,-77,-76,-89,-89,-87,-88,-81,-80,-80,-79,-77,-67,-67,-66,-57,-77,-59,-78,-80,-80,-80,-74,-92,-71,-70,-71,-86,-85,-81,-94,-100,-79,-78,-77,-56,-57,-56,-100,-80,-100,-75,-76,-56,-55,-90,-76,-74,-71,-83,-84,-70,-84,-78,-100,-92,-100,-95,-91,-100,-100,-86,-84,-86,-82,-81,-87,-84,-81,-89,-86,-75,-75,-87,-91,-89,-90,-87,-89,-82,-82,-76,-93,-76,-89,-90,-90,-85,-86,-87,-88,-89,-89,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,545.0,472.99999999999983,15.0
-100,-100,-87,-86,-100,-93,-73,-82,-79,-100,-80,-100,-72,-82,-71,-100,-82,-78,-51,-76,-60,-76,-60,-76,-76,-100,-86,-89,-84,-84,-84,-77,-82,-76,-73,-73,-72,-76,-86,-77,-85,-100,-86,-92,-100,-87,-88,-71,-84,-82,-82,-88,-86,-83,-86,-85,-86,-100,-90,-100,-92,-73,-86,-90,-89,-73,-74,-89,-89,-87,-88,-79,-77,-78,-77,-84,-68,-68,-68,-56,-79,-61,-77,-77,-77,-76,-76,-90,-72,-71,-73,-86,-89,-81,-88,-100,-79,-81,-77,-55,-56,-58,-100,-82,-100,-76,-74,-57,-58,-88,-76,-74,-72,-83,-84,-70,-84,-82,-100,-92,-100,-95,-91,-100,-100,-87,-86,-86,-82,-83,-87,-80,-81,-89,-90,-77,-77,-87,-91,-89,-90,-86,-89,-82,-82,-75,-93,-75,-90,-91,-91,-86,-88,-85,-89,-88,-90,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,545.0,487.1999999999998,16.0
-100,-100,-87,-86,-100,-93,-71,-82,-77,-100,-79,-100,-72,-82,-71,-100,-82,-79,-60,-75,-60,-75,-58,-75,-73,-100,-86,-89,-83,-84,-84,-74,-81,-75,-72,-71,-68,-75,-86,-74,-80,-100,-87,-92,-100,-87,-88,-70,-86,-85,-85,-88,-86,-87,-86,-85,-86,-100,-90,-100,-92,-77,-86,-90,-89,-75,-77,-89,-89,-87,-88,-76,-77,-75,-74,-84,-64,-66,-66,-58,-79,-60,-77,-76,-76,-76,-76,-90,-70,-70,-71,-86,-89,-81,-92,-100,-77,-78,-78,-56,-56,-55,-100,-82,-100,-76,-74,-55,-56,-88,-76,-73,-72,-83,-84,-72,-84,-82,-100,-92,-100,-95,-91,-100,-100,-85,-86,-84,-82,-81,-87,-83,-83,-89,-90,-73,-73,-87,-91,-89,-90,-86,-89,-81,-82,-74,-94,-73,-87,-87,-88,-86,-88,-85,-89,-89,-90,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,545.0,487.1999999999998,16.0
-100,-100,-87,-86,-100,-93,-68,-82,-78,-100,-77,-100,-71,-83,-72,-100,-82,-78,-60,-74,-59,-74,-61,-75,-74,-100,-86,-89,-87,-86,-85,-72,-81,-74,-72,-72,-73,-74,-86,-74,-80,-100,-86,-92,-100,-87,-88,-77,-85,-84,-85,-88,-86,-84,-85,-85,-86,-100,-90,-100,-92,-72,-86,-90,-89,-74,-72,-89,-89,-87,-88,-75,-78,-76,-76,-84,-67,-67,-67,-55,-78,-60,-77,-75,-76,-75,-76,-90,-70,-69,-69,-86,-89,-81,-92,-100,-78,-79,-78,-60,-59,-58,-100,-77,-100,-74,-72,-56,-56,-88,-76,-70,-71,-81,-82,-70,-80,-78,-100,-92,-100,-95,-91,-100,-100,-88,-84,-88,-86,-82,-87,-86,-85,-89,-90,-74,-75,-87,-91,-89,-90,-84,-89,-83,-81,-76,-92,-73,-86,-88,-87,-89,-87,-85,-89,-92,-90,-86,-88,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,545.0,487.1999999999998,16.0
-100,-100,-87,-86,-100,-93,-71,-84,-75,-100,-78,-100,-70,-81,-72,-100,-81,-78,-60,-76,-60,-77,-59,-74,-76,-100,-86,-89,-87,-86,-85,-76,-81,-77,-69,-71,-70,-76,-86,-75,-80,-100,-86,-92,-100,-87,-88,-69,-84,-84,-83,-88,-86,-83,-85,-85,-86,-100,-90,-100,-92,-75,-86,-89,-89,-75,-75,-89,-89,-87,-88,-75,-74,-75,-74,-81,-64,-67,-67,-60,-78,-60,-75,-76,-76,-76,-76,-90,-68,-68,-68,-86,-89,-81,-92,-100,-78,-79,-78,-57,-59,-57,-100,-77,-100,-76,-74,-57,-58,-88,-76,-75,-74,-81,-82,-74,-80,-78,-100,-92,-100,-95,-91,-100,-100,-85,-84,-84,-84,-80,-87,-83,-85,-89,-90,-74,-73,-87,-91,-89,-90,-84,-89,-81,-80,-74,-92,-75,-87,-88,-87,-83,-85,-85,-88,-89,-89,-85,-88,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,545.0,487.1999999999998,16.0
