80:8d:b7:55:29:c0,38:17:c3:19:71:92,38:17:c3:19:71:91,38:17:c3:19:71:90,38:17:c3:19:d7:62,80:8d:b7:55:39:c2,38:17:c3:1f:0e:12,80:8d:b7:55:39:c0,80:8d:b7:55:39:c1,38:17:c3:19:45:a1,38:17:c3:19:45:a2,38:17:c3:19:d7:60,38:17:c3:1f:0e:10,38:17:c3:19:d7:61,38:17:c3:19:45:a0,38:17:c3:1f:0e:11,80:8d:b7:55:39:d0,b0:be:76:f8:30:5e,80:8d:b7:55:25:f2,80:8d:b7:55:25:f3,80:8d:b7:55:25:f0,80:8d:b7:55:25:f1,80:8d:b7:55:29:d0,38:17:c3:1f:00:b0,80:8d:b7:55:29:d1,38:17:c3:1f:00:b1,38:17:c3:1e:ff:00,00:4e:35:de:e1:12,00:4e:35:de:e1:10,38:17:c3:19:d7:70,38:17:c3:19:d7:71,38:17:c3:19:d7:72,80:8d:b7:55:35:12,20:a6:cd:50:24:b0,80:8d:b7:55:35:13,00:4e:35:df:06:51,00:4e:35:df:06:52,38:17:c3:1f:22:21,66:2a:2f:53:7c:99,38:17:c3:1f:00:b2,68:ff:7b:e4:af:38,80:8d:b7:55:29:c1,68:ff:7b:e4:af:39,80:8d:b7:55:29:c2,80:8d:b7:55:35:10,20:a6:cd:50:24:b2,80:8d:b7:55:35:11,20:a6:cd:50:24:b1,38:17:c3:1f:00:a0,38:17:c3:1e:ff:11,38:17:c3:1e:ff:10,38:17:c3:1f:22:22,ea:9e:b4:53:24:54,80:8d:b7:55:35:01,80:8d:b7:55:35:02,80:8d:b7:55:35:03,38:17:c3:1f:22:30,80:8d:b7:55:3a:52,38:17:c3:1f:22:32,38:17:c3:1e:ff:02,38:17:c3:1f:22:31,38:17:c3:1e:ff:01,80:8d:b7:55:3a:50,80:8d:b7:55:3a:51,80:8d:b7:55:29:d2,38:17:c3:1f:00:a1,38:17:c3:1f:00:a2,20:a6:cd:50:24:a2,20:a6:cd:50:24:a1,20:a6:cd:50:24:a0,80:8d:b7:55:35:00,38:17:c3:1f:0e:01,38:17:c3:1f:0e:02,80:8d:b7:55:39:d1,80:8d:b7:55:39:d2,38:17:c3:19:45:b2,ac:e2:d3:c4:08:e6,38:17:c3:19:45:b0,38:17:c3:19:45:b1,38:17:c3:1f:0e:00,80:8d:b7:55:3a:41,80:8d:b7:55:3a:42,38:17:c3:1e:ff:12,80:8d:b7:55:25:e1,80:8d:b7:55:25:e2,80:8d:b7:55:3a:40,80:8d:b7:55:25:e0,80:8d:b7:55:25:e3,80:8d:b7:55:4d:01,80:8d:b7:55:4d:00,00:4e:35:df:06:50,38:17:c3:1f:22:20,80:8d:b7:55:4d:12,80:8d:b7:55:4d:11,80:8d:b7:55:4d:10,80:8d:b7:55:4d:02,20:a6:cd:42:0b:e3,00:4e:35:de:e1:11,20:a6:cd:42:0b:f0,20:a6:cd:42:0b:f3,00:4e:35:df:06:42,20:a6:cd:42:0b:f2,20:a6:cd:42:0b:f1,b4:5d:50:e1:92:23,38:17:c3:1f:08:50,00:4e:35:df:06:41,20:a6:cd:42:0b:e2,20:a6:cd:42:0b:e1,20:a6:cd:42:0b:e0,00:4e:35:df:06:40,38:17:c3:1f:09:93,38:17:c3:19:36:30,38:17:c3:1f:09:83,38:17:c3:19:36:32,38:17:c3:19:36:31,38:17:c3:1f:09:90,38:17:c3:1f:14:10,38:17:c3:1f:14:12,38:17:c3:1f:14:11,38:17:c3:19:71:81,38:17:c3:19:71:80,38:17:c3:19:71:82,a8:bd:27:4c:aa:83,80:3f:5d:c5:f8:e4,20:a6:cd:42:0a:d2,20:a6:cd:42:0a:d3,a8:bd:27:4c:aa:93,a8:bd:27:4c:aa:90,a8:bd:27:4c:aa:91,38:17:c3:1f:09:92,38:17:c3:1f:09:91,20:a6:cd:42:0a:c3,a8:bd:27:4c:aa:80,38:17:c3:1f:19:f0,38:17:c3:1f:09:82,38:17:c3:1f:09:80,38:17:c3:1f:09:81,22:ad:56:24:6b:8b,a8:bd:27:4c:aa:81,44:48:c1:91:d0:11,44:48:c1:91:d0:12,44:48:c1:91:d0:14,a8:bd:27:4c:aa:82,a8:bd:27:4c:aa:92,b4:5d:50:e1:96:43,20:a6:cd:42:0a:d1,b4:5d:50:e1:96:53,20:a6:cd:42:0a:d0,b4:5d:50:e1:96:50,b4:5d:50:e1:96:51,38:17:c3:1f:14:00,38:17:c3:1f:14:01,38:17:c3:1f:14:02,44:48:c1:91:d0:04,38:17:c3:24:47:50,44:48:c1:91:d0:10,b4:5d:50:e1:96:52,38:17:c3:24:47:52,38:17:c3:24:47:51,f0:ab:54:14:10:2c,20:a6:cd:42:0a:c0,20:a6:cd:42:0a:c1,20:a6:cd:42:0a:c2,44:48:c1:91:d0:02,b4:5d:50:e1:96:40,b4:5d:50:e1:96:42,b4:5d:50:e1:96:41,44:48:c1:91:d0:01,38:17:c3:1f:19:d0,38:17:c3:22:61:91,38:17:c3:22:61:92,38:17:c3:22:61:90,38:17:c3:1f:19:f2,38:17:c3:1f:19:f1,38:17:c3:1f:19:d2,44:48:c1:91:95:b3,44:48:c1:91:d0:00,38:17:c3:1f:19:d1,44:48:c1:91:95:b0,44:48:c1:91:95:b2,44:48:c1:91:95:a3,44:48:c1:91:95:b1,44:48:c1:91:95:a1,44:48:c1:91:95:a2,38:17:c3:22:5e:f0,x,y,label
-100,-100,-100,-100,-84,-100,-100,-100,-100,-77,-78,-85,-100,-84,-78,-100,-100,-93,-88,-90,-92,-88,-100,-44,-100,-43,-100,-100,-100,-83,-81,-82,-89,-100,-90,-100,-100,-100,-92,-43,-100,-100,-100,-100,-91,-100,-89,-100,-52,-100,-100,-100,-100,-100,-100,-84,-100,-90,-100,-100,-100,-100,-92,-88,-100,-52,-52,-100,-100,-100,-100,-100,-100,-100,-100,-75,-80,-76,-75,-100,-90,-100,-100,-100,-90,-100,-100,-90,-100,-100,-100,-100,-100,-100,-100,-100,-83,-100,-83,-83,-100,-84,-83,-100,-100,-100,-86,-87,-87,-100,-91,-89,-80,-87,-88,-91,-76,-73,-74,-100,-100,-100,-80,-100,-87,-86,-88,-89,-87,-88,-87,-90,-85,-100,-84,-83,-83,-100,-84,-91,-93,-92,-83,-87,-91,-85,-95,-86,-92,-90,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,452,124,14
-100,-100,-100,-100,-82,-100,-100,-100,-100,-80,-83,-82,-100,-83,-82,-100,-100,-93,-88,-90,-92,-88,-100,-44,-100,-49,-100,-100,-100,-81,-81,-79,-89,-100,-90,-100,-100,-100,-92,-50,-100,-100,-100,-100,-91,-100,-89,-100,-59,-100,-100,-100,-100,-100,-100,-84,-100,-90,-100,-100,-100,-100,-92,-88,-100,-59,-60,-100,-100,-100,-100,-100,-100,-100,-100,-78,-77,-79,-78,-100,-90,-100,-100,-100,-90,-100,-100,-90,-100,-100,-100,-100,-100,-100,-100,-100,-73,-100,-86,-85,-100,-85,-86,-100,-100,-100,-84,-80,-86,-100,-89,-89,-84,-87,-88,-89,-72,-73,-72,-100,-100,-100,-81,-100,-91,-90,-87,-88,-86,-88,-87,-90,-84,-100,-83,-83,-83,-100,-84,-91,-93,-92,-84,-87,-92,-86,-95,-85,-92,-90,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,452,124,14
-100,-100,-100,-100,-82,-100,-100,-100,-100,-78,-77,-83,-100,-83,-78,-100,-100,-93,-88,-91,-90,-88,-100,-51,-100,-52,-100,-100,-100,-80,-81,-81,-89,-100,-90,-100,-100,-100,-92,-53,-100,-100,-100,-100,-91,-100,-89,-100,-60,-100,-100,-100,-100,-100,-100,-84,-100,-90,-100,-100,-100,-100,-92,-88,-100,-61,-60,-100,-100,-100,-100,-100,-100,-100,-100,-77,-78,-77,-77,-100,-90,-87,-100,-100,-90,-100,-100,-90,-100,-100,-100,-100,-100,-100,-100,-100,-76,-100,-87,-87,-100,-86,-87,-100,-100,-100,-80,-80,-82,-100,-90,-89,-84,-87,-88,-90,-72,-72,-72,-100,-100,-100,-86,-100,-91,-90,-85,-86,-85,-89,-89,-88,-86,-93,-85,-86,-85,-84,-86,-91,-93,-92,-85,-84,-88,-86,-95,-85,-92,-90,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,469,124,15
-100,-100,-100,-100,-85,-100,-100,-100,-100,-82,-80,-86,-100,-86,-81,-100,-100,-93,-88,-89,-89,-88,-100,-47,-100,-47,-100,-100,-100,-78,-78,-80,-89,-100,-90,-100,-100,-100,-92,-48,-100,-100,-100,-100,-91,-100,-89,-100,-55,-100,-100,-100,-100,-100,-100,-84,-100,-90,-100,-100,-100,-100,-92,-88,-100,-55,-54,-100,-100,-100,-100,-100,-100,-100,-100,-72,-60,-71,-71,-100,-90,-87,-100,-100,-90,-100,-100,-90,-100,-100,-100,-100,-100,-100,-100,-100,-76,-100,-89,-90,-100,-90,-90,-100,-100,-100,-80,-80,-82,-100,-88,-89,-80,-87,-88,-90,-73,-73,-73,-100,-100,-100,-82,-100,-87,-85,-87,-87,-88,-89,-89,-92,-88,-93,-81,-84,-84,-84,-86,-92,-93,-90,-88,-86,-88,-86,-91,-85,-89,-90,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,469,124,15
-100,-100,-100,-100,-83,-100,-100,-100,-100,-83,-81,-83,-100,-84,-80,-100,-100,-93,-88,-89,-89,-88,-100,-48,-100,-48,-100,-100,-100,-81,-82,-82,-89,-100,-90,-100,-100,-100,-95,-47,-100,-100,-100,-100,-91,-100,-89,-100,-53,-100,-100,-100,-100,-100,-100,-84,-100,-90,-100,-100,-100,-100,-94,-88,-100,-52,-53,-100,-100,-100,-100,-100,-100,-100,-100,-69,-80,-68,-69,-100,-90,-87,-100,-100,-90,-100,-100,-90,-100,-100,-100,-100,-100,-100,-100,-100,-76,-100,-87,-86,-100,-85,-86,-100,-100,-100,-80,-80,-79,-100,-90,-89,-80,-87,-88,-92,-73,-75,-73,-100,-100,-100,-83,-100,-87,-87,-88,-88,-88,-92,-91,-88,-88,-93,-83,-84,-84,-84,-86,-91,-93,-90,-88,-87,-88,-87,-91,-88,-90,-90,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,469,124,15
-100,-100,-100,-100,-85,-100,-100,-100,-100,-80,-81,-86,-100,-85,-79,-100,-100,-93,-88,-88,-90,-88,-100,-48,-100,-48,-100,-100,-100,-81,-80,-80,-89,-100,-90,-100,-100,-100,-95,-47,-100,-100,-100,-100,-91,-100,-89,-100,-52,-100,-100,-100,-100,-100,-100,-84,-100,-90,-100,-100,-100,-100,-94,-88,-100,-53,-52,-100,-100,-100,-100,-100,-100,-100,-100,-68,-75,-68,-69,-100,-90,-87,-100,-100,-90,-100,-100,-90,-100,-100,-100,-100,-100,-100,-100,-100,-76,-100,-86,-85,-100,-85,-87,-100,-100,-100,-79,-81,-80,-100,-90,-92,-80,-87,-88,-92,-86,-73,-74,-100,-100,-100,-82,-100,-86,-87,-88,-87,-89,-89,-91,-88,-88,-93,-83,-82,-83,-84,-87,-92,-93,-92,-86,-89,-88,-86,-91,-86,-90,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,469,124,15
-100,-100,-100,-100,-84,-100,-100,-100,-100,-82,-82,-85,-100,-84,-79,-100,-100,-93,-88,-88,-91,-88,-100,-48,-100,-47,-100,-100,-100,-82,-81,-81,-89,-100,-90,-100,-100,-100,-90,-47,-100,-100,-100,-100,-91,-100,-89,-100,-53,-100,-100,-100,-100,-100,-100,-84,-100,-90,-100,-100,-100,-100,-94,-88,-100,-53,-52,-100,-100,-100,-100,-100,-100,-100,-100,-68,-74,-68,-68,-100,-90,-87,-100,-100,-90,-100,-100,-90,-100,-100,-100,-100,-100,-100,-100,-100,-70,-100,-85,-85,-100,-85,-85,-100,-100,-100,-80,-82,-80,-100,-92,-92,-81,-87,-88,-91,-74,-74,-74,-100,-100,-100,-82,-100,-86,-88,-88,-87,-87,-89,-91,-88,-86,-93,-83,-83,-83,-84,-87,-92,-93,-92,-88,-87,-88,-88,-90,-88,-90,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,469,124,15
-100,-100,-100,-100,-86,-100,-100,-100,-100,-83,-85,-84,-100,-85,-83,-100,-100,-93,-88,-89,-91,-88,-100,-48,-100,-49,-100,-100,-100,-81,-82,-81,-89,-100,-90,-100,-100,-100,-90,-49,-100,-100,-100,-100,-91,-100,-89,-100,-59,-100,-100,-100,-100,-100,-100,-84,-100,-90,-100,-100,-100,-100,-91,-88,-100,-59,-60,-100,-100,-100,-100,-100,-100,-100,-100,-70,-73,-71,-71,-100,-90,-87,-100,-100,-90,-100,-100,-90,-100,-100,-100,-100,-100,-100,-100,-100,-70,-100,-86,-86,-100,-85,-86,-100,-100,-100,-80,-80,-81,-100,-88,-92,-81,-87,-88,-89,-75,-77,-74,-100,-100,-100,-83,-100,-86,-87,-90,-90,-91,-89,-91,-89,-88,-93,-82,-83,-84,-84,-88,-92,-93,-91,-87,-90,-88,-91,-91,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,469,124,15
-100,-100,-100,-100,-85,-100,-100,-100,-100,-78,-79,-86,-100,-86,-78,-100,-100,-93,-88,-92,-92,-88,-100,-48,-100,-52,-100,-100,-100,-78,-80,-79,-89,-100,-90,-100,-100,-100,-91,-52,-100,-100,-86,-100,-91,-100,-89,-100,-59,-100,-100,-100,-100,-100,-100,-84,-100,-90,-100,-100,-100,-100,-91,-88,-100,-57,-58,-100,-100,-100,-100,-100,-100,-100,-100,-69,-75,-68,-68,-100,-90,-87,-100,-100,-90,-100,-89,-90,-100,-100,-100,-100,-100,-100,-100,-100,-70,-100,-79,-79,-100,-80,-80,-100,-100,-100,-74,-75,-74,-100,-91,-92,-87,-87,-88,-89,-78,-77,-76,-100,-100,-100,-88,-100,-88,-88,-94,-94,-92,-91,-90,-91,-89,-93,-89,-87,-87,-84,-88,-92,-93,-91,-88,-91,-88,-91,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,486,124,16
-100,-100,-100,-100,-85,-100,-100,-100,-100,-79,-75,-86,-100,-85,-77,-100,-100,-93,-88,-91,-88,-88,-100,-53,-100,-48,-100,-100,-100,-80,-80,-80,-89,-100,-90,-100,-100,-100,-91,-47,-100,-100,-86,-100,-91,-100,-89,-100,-56,-100,-100,-100,-100,-100,-100,-84,-100,-90,-100,-100,-100,-100,-91,-88,-100,-55,-56,-100,-100,-100,-100,-100,-100,-100,-100,-67,-80,-66,-66,-100,-90,-87,-100,-100,-90,-100,-89,-90,-100,-100,-100,-100,-100,-100,-100,-100,-73,-100,-78,-79,-100,-79,-79,-100,-100,-100,-74,-74,-76,-100,-85,-92,-87,-87,-88,-85,-76,-77,-76,-100,-100,-100,-87,-100,-88,-88,-94,-94,-92,-87,-84,-91,-89,-93,-89,-87,-87,-84,-88,-92,-93,-91,-88,-91,-88,-91,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,486,124,16
-100,-100,-100,-100,-85,-100,-100,-100,-100,-74,-74,-88,-100,-88,-73,-100,-100,-93,-88,-88,-88,-88,-100,-48,-100,-48,-100,-100,-100,-79,-79,-79,-89,-100,-90,-100,-100,-100,-91,-48,-100,-100,-86,-100,-91,-100,-89,-100,-54,-100,-100,-100,-100,-100,-100,-84,-100,-90,-100,-100,-100,-100,-91,-88,-100,-56,-56,-100,-100,-100,-100,-100,-100,-100,-100,-66,-81,-66,-66,-100,-90,-87,-100,-100,-90,-100,-89,-90,-100,-100,-100,-100,-100,-100,-100,-100,-73,-100,-77,-78,-100,-77,-78,-100,-100,-100,-74,-74,-76,-100,-88,-92,-87,-87,-88,-85,-78,-77,-78,-100,-100,-100,-87,-100,-90,-89,-94,-94,-92,-87,-86,-91,-89,-93,-89,-87,-87,-84,-88,-92,-93,-91,-88,-91,-90,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,486,124,16
-100,-100,-100,-100,-85,-100,-100,-100,-100,-77,-75,-88,-100,-88,-78,-100,-100,-93,-88,-90,-88,-88,-100,-48,-100,-47,-100,-100,-100,-78,-78,-78,-89,-100,-90,-100,-100,-100,-91,-47,-100,-100,-86,-100,-91,-100,-89,-100,-56,-100,-100,-100,-100,-100,-100,-84,-100,-90,-100,-100,-100,-100,-91,-88,-100,-55,-55,-100,-100,-100,-100,-100,-100,-100,-100,-66,-78,-66,-67,-100,-90,-87,-100,-100,-90,-100,-89,-90,-100,-100,-100,-100,-100,-100,-100,-100,-73,-100,-79,-81,-100,-79,-79,-100,-100,-100,-74,-77,-75,-100,-86,-92,-87,-87,-88,-86,-75,-76,-77,-100,-100,-100,-87,-100,-90,-89,-94,-94,-92,-86,-88,-91,-89,-93,-89,-87,-87,-84,-88,-92,-93,-91,-88,-91,-90,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,486,124,16
-100,-100,-100,-100,-85,-100,-100,-100,-100,-75,-78,-87,-100,-86,-78,-100,-100,-93,-88,-88,-87,-88,-100,-48,-100,-48,-100,-100,-100,-78,-78,-77,-89,-100,-90,-100,-100,-100,-90,-48,-100,-100,-86,-100,-91,-100,-89,-100,-56,-100,-100,-100,-100,-100,-100,-84,-100,-90,-100,-100,-100,-100,-91,-88,-100,-56,-56,-100,-100,-100,-100,-100,-100,-100,-100,-69,-78,-68,-68,-100,-90,-87,-100,-100,-90,-100,-89,-90,-100,-100,-100,-100,-100,-100,-100,-100,-73,-100,-81,-81,-100,-79,-80,-100,-100,-100,-76,-74,-77,-100,-87,-92,-87,-87,-88,-88,-75,-76,-76,-100,-100,-100,-85,-100,-89,-90,-92,-94,-92,-86,-88,-89,-89,-93,-89,-87,-87,-84,-88,-92,-93,-91,-88,-91,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,486,124,16
-100,-100,-100,-100,-88,-100,-100,-100,-100,-73,-74,-86,-100,-87,-73,-100,-100,-93,-88,-91,-87,-88,-100,-49,-100,-47,-100,-100,-100,-79,-78,-78,-89,-100,-90,-100,-100,-100,-90,-47,-100,-100,-86,-100,-91,-100,-89,-100,-60,-100,-100,-100,-100,-100,-100,-84,-100,-90,-100,-100,-100,-100,-91,-88,-100,-59,-61,-100,-100,-100,-100,-100,-100,-100,-100,-65,-75,-65,-64,-100,-90,-87,-100,-100,-90,-100,-89,-90,-100,-100,-100,-100,-100,-100,-100,-100,-73,-100,-78,-78,-100,-78,-78,-100,-100,-100,-76,-74,-77,-100,-88,-89,-87,-87,-88,-89,-73,-73,-73,-100,-100,-100,-85,-100,-90,-89,-92,-92,-92,-89,-90,-89,-89,-93,-89,-87,-87,-84,-88,-92,-93,-91,-88,-91,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,486,124,16
-100,-100,-100,-100,-80,-100,-100,-100,-100,-73,-73,-80,-100,-80,-74,-100,-100,-93,-87,-87,-89,-87,-100,-44,-100,-43,-100,-100,-100,-81,-81,-82,-89,-100,-90,-100,-100,-100,-91,-43,-100,-100,-86,-100,-91,-100,-89,-100,-57,-100,-100,-100,-100,-87,-87,-84,-100,-90,-100,-100,-100,-100,-91,-88,-100,-56,-57,-100,-100,-100,-89,-100,-100,-100,-100,-62,-81,-64,-65,-100,-90,-87,-100,-90,-90,-100,-89,-90,-100,-100,-100,-100,-100,-100,-100,-100,-79,-100,-78,-78,-100,-78,-77,-100,-100,-100,-80,-81,-80,-100,-90,-85,-87,-83,-84,-91,-75,-77,-75,-100,-100,-100,-88,-100,-91,-90,-94,-92,-92,-89,-89,-91,-89,-93,-88,-87,-88,-84,-88,-92,-93,-91,-88,-92,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,503,124,17
-100,-100,-100,-100,-80,-100,-100,-100,-100,-75,-75,-80,-100,-80,-74,-100,-100,-93,-88,-86,-88,-88,-100,-43,-100,-43,-100,-100,-100,-81,-79,-81,-89,-100,-90,-100,-100,-100,-91,-44,-100,-100,-86,-100,-91,-100,-89,-100,-59,-100,-100,-100,-100,-87,-87,-86,-100,-90,-100,-100,-100,-100,-91,-88,-100,-59,-60,-100,-100,-100,-89,-100,-100,-100,-100,-64,-76,-66,-64,-100,-90,-87,-100,-90,-90,-100,-89,-90,-100,-100,-100,-100,-100,-100,-100,-100,-78,-100,-76,-76,-100,-77,-78,-100,-100,-100,-77,-80,-85,-100,-89,-87,-83,-86,-85,-90,-75,-75,-75,-100,-100,-100,-83,-100,-92,-90,-91,-94,-92,-87,-90,-90,-89,-93,-87,-88,-89,-84,-90,-92,-93,-91,-90,-92,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,503,124,17
-100,-100,-100,-100,-80,-100,-100,-100,-100,-73,-73,-80,-100,-79,-74,-100,-100,-93,-87,-87,-89,-87,-100,-44,-100,-44,-100,-100,-100,-84,-82,-82,-89,-100,-90,-100,-100,-100,-91,-43,-100,-100,-86,-100,-91,-100,-89,-100,-58,-100,-100,-100,-100,-87,-87,-84,-100,-90,-100,-100,-100,-100,-91,-88,-100,-58,-59,-100,-100,-100,-89,-100,-100,-100,-100,-66,-69,-64,-65,-100,-90,-87,-100,-90,-90,-100,-89,-90,-100,-100,-100,-100,-100,-100,-100,-100,-79,-100,-78,-77,-100,-78,-77,-100,-100,-100,-80,-81,-80,-100,-90,-85,-88,-83,-84,-91,-75,-75,-76,-100,-100,-100,-88,-100,-91,-90,-93,-93,-92,-88,-88,-91,-89,-93,-88,-87,-88,-84,-88,-92,-93,-91,-88,-92,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,503,124,17
-100,-100,-100,-100,-79,-100,-100,-100,-100,-75,-72,-80,-100,-80,-74,-100,-100,-93,-88,-88,-88,-89,-100,-43,-100,-43,-100,-100,-100,-83,-83,-82,-89,-100,-90,-100,-100,-100,-91,-43,-100,-100,-86,-100,-91,-100,-89,-100,-60,-100,-100,-100,-100,-87,-87,-86,-100,-90,-100,-100,-100,-100,-91,-88,-100,-59,-60,-100,-100,-100,-89,-100,-100,-100,-100,-63,-76,-65,-64,-100,-90,-87,-100,-90,-90,-100,-89,-90,-100,-100,-100,-100,-100,-100,-100,-100,-78,-100,-77,-77,-100,-77,-77,-100,-100,-100,-80,-80,-81,-100,-88,-84,-86,-84,-85,-89,-76,-76,-77,-100,-100,-100,-89,-100,-92,-90,-91,-92,-92,-88,-89,-88,-89,-93,-87,-87,-88,-84,-88,-92,-93,-91,-88,-92,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,503,124,17
-100,-100,-100,-100,-79,-100,-100,-100,-100,-76,-75,-82,-100,-79,-75,-100,-100,-93,-88,-90,-88,-89,-100,-44,-100,-44,-100,-100,-100,-82,-81,-80,-89,-100,-90,-100,-100,-100,-91,-43,-100,-100,-86,-100,-91,-100,-89,-100,-58,-100,-100,-100,-100,-87,-87,-84,-100,-90,-100,-100,-100,-100,-91,-88,-100,-59,-59,-100,-100,-100,-89,-100,-100,-100,-100,-66,-80,-67,-65,-100,-90,-87,-100,-90,-90,-100,-89,-90,-100,-100,-100,-100,-100,-100,-100,-100,-79,-100,-78,-79,-100,-79,-78,-100,-100,-100,-79,-80,-82,-100,-90,-84,-86,-84,-83,-88,-74,-76,-75,-100,-100,-100,-89,-100,-93,-90,-93,-93,-92,-89,-90,-91,-89,-93,-87,-87,-88,-84,-88,-92,-93,-91,-88,-92,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,503,124,17
-100,-100,-100,-100,-79,-100,-100,-100,-100,-75,-77,-80,-100,-79,-76,-100,-100,-93,-90,-89,-88,-89,-100,-43,-100,-42,-100,-100,-100,-79,-78,-80,-89,-100,-90,-100,-100,-100,-91,-42,-100,-100,-86,-100,-91,-100,-89,-100,-60,-100,-100,-100,-100,-87,-87,-84,-100,-90,-100,-100,-100,-100,-91,-88,-100,-59,-58,-100,-100,-100,-89,-100,-100,-100,-100,-64,-78,-65,-65,-100,-90,-87,-100,-90,-90,-100,-89,-90,-100,-100,-100,-100,-100,-100,-100,-100,-76,-100,-77,-77,-100,-77,-76,-100,-100,-100,-77,-79,-81,-100,-93,-89,-87,-83,-88,-94,-73,-75,-76,-100,-100,-100,-88,-100,-90,-90,-93,-94,-92,-89,-89,-92,-89,-93,-87,-87,-86,-84,-88,-92,-93,-91,-88,-91,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,503,124,17
