38:17:c3:19:71:90,38:17:c3:1f:0e:12,38:17:c3:19:d7:62,38:17:c3:19:45:a1,38:17:c3:19:45:a2,38:17:c3:1f:0e:10,38:17:c3:19:d7:60,38:17:c3:1f:0e:11,38:17:c3:19:d7:61,38:17:c3:19:45:a0,44:48:c1:a5:82:30,44:48:c1:a5:82:32,80:8d:b7:55:25:f2,44:48:c1:a5:82:31,80:8d:b7:55:25:f3,80:8d:b7:55:25:f0,80:8d:b7:55:25:f1,38:17:c3:1e:ff:00,38:17:c3:19:d7:70,38:17:c3:19:d7:71,38:17:c3:19:d7:72,80:8d:b7:55:35:12,20:a6:cd:50:24:b0,80:8d:b7:55:35:13,44:48:c1:a5:82:21,44:48:c1:a5:82:20,44:48:c1:a5:82:22,80:8d:b7:55:35:10,20:a6:cd:50:24:b2,80:8d:b7:55:35:11,20:a6:cd:50:24:b1,38:17:c3:1f:09:93,38:17:c3:1e:ff:11,38:17:c3:1e:ff:10,ea:9e:b4:53:24:54,38:17:c3:1f:01:92,38:17:c3:1f:22:30,38:17:c3:1e:ff:02,38:17:c3:1f:22:32,38:17:c3:1e:ff:01,38:17:c3:1f:22:31,60:32:b1:3e:1a:b7,60:32:b1:3e:1a:b8,38:17:c3:1f:01:90,38:17:c3:1f:01:91,20:a6:cd:50:24:a2,20:a6:cd:50:24:a0,38:17:c3:1f:09:83,38:17:c3:19:55:52,38:17:c3:19:45:b2,38:17:c3:19:45:b0,38:17:c3:19:45:b1,38:17:c3:19:55:50,38:17:c3:19:55:51,38:17:c3:1f:01:81,38:17:c3:1f:01:82,38:17:c3:1e:ff:12,38:17:c3:1f:01:80,b4:5d:50:e1:92:32,b4:5d:50:e1:92:33,b4:5d:50:e1:92:31,b4:5d:50:e1:92:23,80:8d:b7:55:39:c2,80:8d:b7:55:39:c0,80:8d:b7:55:39:c1,00:4e:35:df:06:40,80:8d:b7:55:39:d0,b0:be:76:f8:30:5e,00:4e:35:df:06:41,00:4e:35:df:06:42,00:4e:35:de:e1:12,00:4e:35:de:e1:10,b4:5d:50:e1:96:50,b4:5d:50:e1:96:51,00:4e:35:df:06:50,00:4e:35:df:06:51,00:4e:35:df:06:52,66:2a:2f:53:7c:99,68:ff:7b:e4:af:38,b4:5d:50:e1:96:52,b4:5d:50:e1:96:53,20:a6:cd:42:0b:f3,80:8d:b7:55:35:01,80:8d:b7:55:35:02,80:8d:b7:55:35:03,80:8d:b7:55:3a:52,72:32:b1:3e:1a:b7,72:32:b1:3e:1a:b8,80:8d:b7:55:3a:50,80:8d:b7:55:3a:51,80:8d:b7:55:35:00,38:17:c3:1f:0e:01,38:17:c3:1f:0e:02,80:8d:b7:55:39:d1,80:8d:b7:55:39:d2,ac:e2:d3:c4:08:e6,38:17:c3:1f:0e:00,80:8d:b7:55:3a:41,80:8d:b7:55:3a:42,80:8d:b7:55:25:e1,80:8d:b7:55:25:e2,80:8d:b7:55:3a:40,80:8d:b7:55:25:e0,80:8d:b7:55:25:e3,20:a6:cd:50:24:a1,b4:5d:50:e1:92:30,00:4e:35:de:e1:11,20:a6:cd:42:0b:f0,38:17:c3:19:55:42,38:17:c3:19:55:40,38:17:c3:1f:09:92,38:17:c3:1f:09:91,20:a6:cd:42:0b:f2,38:17:c3:19:71:92,38:17:c3:19:71:91,38:17:c3:19:55:41,20:a6:cd:42:0b:f1,38:17:c3:1f:09:90,00:4e:35:de:e1:00,68:ff:7b:e4:af:39,38:17:c3:1f:00:b0,20:a6:cd:42:0b:e3,00:4e:35:de:e1:02,38:17:c3:1f:08:50,38:17:c3:1f:08:51,b4:5d:50:e1:96:43,00:4e:35:de:e1:01,00:4e:35:de:d7:53,00:4e:35:de:d7:52,a8:bd:27:4c:bd:30,44:48:c1:91:95:b3,b4:5d:50:e1:92:21,b4:5d:50:e1:92:22,44:48:c1:91:95:b2,a8:bd:27:4c:bd:21,00:4e:35:df:0e:12,00:4e:35:de:d7:50,b4:5d:50:e1:92:20,38:17:c3:1f:08:52,00:4e:35:de:d7:51,38:17:c3:1f:08:41,00:4e:35:de:d7:41,00:4e:35:df:0e:11,00:4e:35:de:d7:43,00:4e:35:de:d7:42,38:17:c3:1e:fc:b0,38:17:c3:1f:22:21,38:17:c3:1f:22:20,38:17:c3:1f:22:22,a8:bd:27:4c:bd:22,00:4e:35:df:0e:10,38:17:c3:1e:fc:b1,38:17:c3:1f:08:42,38:17:c3:19:71:82,38:17:c3:19:71:81,38:17:c3:19:71:80,38:17:c3:19:36:30,38:17:c3:1f:08:40,a8:bd:27:4c:bd:20,38:17:c3:19:36:32,38:17:c3:1e:fc:b2,70:56:81:c9:91:ab,56:13:79:14:54:6d,64:e5:99:c3:13:3c,38:17:c3:1e:fc:a2,00:4e:35:df:0e:02,00:4e:35:df:0e:01,00:4e:35:df:0e:00,a8:bd:27:4c:bd:32,38:17:c3:1e:fc:a0,38:17:c3:1e:fc:a1,a8:bd:27:4c:bd:31,38:17:c3:24:4f:12,38:17:c3:24:4f:10,38:17:c3:24:4f:11,38:17:c3:24:58:b0,38:17:c3:24:58:b1,38:17:c3:24:58:b2,38:17:c3:24:4f:01,38:17:c3:24:4f:02,38:17:c3:24:4f:00,38:17:c3:24:58:a0,38:17:c3:24:58:a1,38:17:c3:24:58:a2,32:f7:72:50:57:3b,38:17:c3:1b:08:b0,38:17:c3:1b:08:b2,38:17:c3:1b:08:b1,38:17:c3:1f:0f:90,38:17:c3:1f:0f:92,38:17:c3:1f:0f:91,00:4e:35:df:27:12,00:4e:35:df:27:01,00:4e:35:df:27:00,00:4e:35:df:27:02,00:4e:35:de:d7:40,x,y,label
-100,-84,-89,-100,-100,-100,-89,-100,-89,-100,-84,-85,-78,-85,-79,-78,-79,-100,-100,-88,-86,-84,-100,-90,-85,-83,-83,-91,-100,-90,-100,-100,-100,-100,-78,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-71,-100,-100,-100,-72,-72,-100,-100,-100,-100,-91,-91,-92,-92,-84,-84,-83,-78,-76,-44,-76,-75,-82,-82,-100,-100,-68,-69,-69,-90,-100,-100,-100,-100,-90,-89,-89,-69,-100,-100,-69,-67,-100,-88,-87,-75,-76,-94,-88,-78,-79,-85,-85,-76,-84,-81,-100,-100,-82,-100,-78,-80,-100,-100,-100,-100,-100,-81,-100,-100,-90,-88,-100,-100,-91,-91,-87,-100,-86,-100,-100,-60,-100,-100,-100,-100,-72,-91,-100,-100,-88,-100,-100,-100,-87,-100,-100,-84,-100,-100,-100,-74,-88,-80,-100,-100,-100,-100,-100,-100,-75,-100,-79,-100,-100,-86,-92,-89,-88,-89,-58,-100,-90,-61,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,545.0,742.8000000000005,34.0
-100,-84,-89,-100,-100,-100,-89,-100,-89,-100,-83,-84,-81,-85,-82,-81,-80,-100,-100,-88,-86,-86,-100,-85,-85,-83,-83,-87,-100,-86,-100,-100,-100,-100,-79,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-76,-100,-100,-100,-74,-76,-100,-100,-100,-100,-91,-91,-92,-92,-86,-86,-87,-75,-76,-43,-77,-76,-83,-83,-100,-100,-69,-70,-72,-87,-100,-100,-100,-100,-90,-89,-89,-69,-100,-100,-69,-69,-100,-86,-87,-76,-77,-94,-86,-79,-78,-85,-85,-79,-84,-83,-100,-100,-83,-100,-78,-80,-100,-100,-100,-100,-100,-81,-100,-100,-90,-88,-100,-100,-91,-91,-87,-100,-91,-100,-100,-60,-100,-100,-100,-100,-75,-91,-100,-100,-88,-100,-100,-100,-87,-100,-100,-84,-100,-100,-100,-73,-88,-80,-100,-100,-100,-100,-100,-100,-75,-100,-79,-100,-100,-86,-92,-89,-88,-89,-60,-100,-90,-60,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,545.0,742.8000000000005,34.0
-100,-84,-89,-100,-100,-100,-89,-100,-89,-100,-84,-85,-81,-85,-81,-80,-81,-100,-100,-88,-86,-86,-100,-87,-85,-83,-83,-88,-100,-85,-100,-100,-100,-100,-81,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-76,-100,-100,-100,-74,-75,-100,-100,-100,-100,-91,-91,-92,-92,-86,-86,-87,-76,-75,-44,-77,-77,-83,-85,-100,-100,-68,-70,-70,-89,-100,-100,-100,-100,-90,-89,-89,-70,-100,-100,-68,-69,-100,-86,-86,-77,-77,-94,-86,-78,-75,-83,-84,-75,-83,-81,-100,-100,-82,-100,-78,-80,-100,-100,-100,-100,-100,-81,-100,-100,-90,-88,-100,-100,-90,-91,-87,-100,-91,-100,-100,-59,-100,-100,-100,-100,-72,-91,-100,-100,-88,-100,-100,-100,-87,-100,-100,-84,-100,-100,-100,-73,-88,-79,-100,-100,-100,-100,-100,-100,-75,-100,-80,-100,-100,-87,-92,-89,-88,-89,-61,-91,-90,-61,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,545.0,742.8000000000005,34.0
-100,-84,-89,-100,-100,-100,-89,-100,-89,-100,-84,-84,-80,-84,-80,-80,-80,-100,-100,-88,-86,-86,-100,-85,-85,-88,-83,-86,-100,-86,-100,-100,-100,-100,-78,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-76,-100,-100,-100,-76,-75,-100,-100,-100,-100,-91,-91,-92,-92,-88,-85,-88,-77,-76,-44,-76,-76,-84,-84,-100,-100,-71,-70,-69,-88,-100,-100,-100,-100,-90,-89,-89,-69,-100,-100,-69,-68,-100,-85,-86,-77,-76,-94,-86,-78,-77,-83,-85,-77,-83,-80,-100,-100,-85,-100,-80,-79,-100,-100,-100,-100,-100,-81,-100,-100,-90,-88,-100,-100,-90,-91,-87,-100,-91,-100,-100,-61,-100,-100,-100,-100,-72,-91,-100,-100,-88,-100,-100,-100,-87,-100,-100,-84,-100,-100,-100,-72,-88,-79,-100,-100,-100,-100,-100,-100,-74,-100,-80,-100,-100,-86,-92,-89,-88,-89,-59,-91,-90,-60,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,545.0,742.8000000000005,34.0
-100,-84,-89,-100,-100,-100,-89,-100,-89,-100,-84,-83,-80,-84,-80,-81,-80,-100,-100,-88,-86,-86,-100,-86,-85,-88,-86,-86,-100,-87,-100,-100,-100,-100,-78,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-74,-100,-100,-100,-75,-75,-100,-100,-100,-100,-91,-91,-92,-92,-88,-85,-88,-76,-75,-45,-76,-77,-83,-82,-100,-100,-69,-68,-69,-90,-100,-100,-100,-100,-90,-89,-89,-68,-100,-100,-68,-69,-100,-85,-87,-75,-75,-94,-86,-78,-77,-85,-85,-76,-85,-81,-100,-100,-83,-100,-81,-81,-100,-100,-100,-100,-100,-78,-100,-100,-88,-88,-100,-100,-89,-91,-87,-100,-91,-100,-100,-60,-100,-100,-100,-100,-75,-91,-100,-100,-88,-100,-100,-100,-87,-100,-100,-84,-100,-100,-100,-74,-88,-80,-100,-100,-100,-100,-100,-100,-74,-100,-79,-100,-100,-89,-92,-89,-88,-89,-61,-91,-90,-53,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,545.0,742.8000000000005,34.0
-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-79,-79,-81,-79,-81,-81,-80,-100,-100,-100,-100,-88,-100,-87,-88,-88,-88,-85,-100,-87,-100,-100,-100,-100,-80,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-69,-100,-100,-100,-69,-69,-100,-100,-100,-100,-100,-100,-100,-100,-85,-85,-90,-76,-81,-42,-77,-77,-80,-81,-100,-100,-68,-69,-68,-92,-100,-100,-100,-100,-90,-100,-89,-75,-100,-100,-74,-74,-100,-87,-89,-80,-79,-94,-87,-83,-82,-85,-89,-83,-85,-83,-100,-100,-80,-100,-76,-77,-100,-100,-100,-100,-100,-77,-100,-100,-87,-88,-100,-100,-86,-100,-100,-100,-88,-100,-100,-61,-100,-100,-100,-100,-77,-91,-100,-100,-100,-100,-100,-100,-87,-100,-100,-84,-100,-100,-100,-78,-88,-80,-100,-100,-100,-100,-100,-100,-77,-100,-86,-100,-100,-84,-100,-100,-100,-100,-60,-91,-90,-62,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,545.0,757.0000000000006,35.0
-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-79,-80,-83,-80,-83,-83,-82,-100,-100,-100,-100,-87,-100,-87,-88,-88,-88,-88,-100,-87,-100,-100,-100,-100,-79,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-65,-100,-100,-100,-68,-68,-100,-100,-100,-100,-100,-100,-100,-100,-86,-86,-85,-75,-78,-44,-73,-74,-86,-87,-100,-100,-69,-69,-70,-90,-100,-100,-100,-100,-90,-100,-89,-73,-100,-100,-72,-72,-100,-87,-90,-78,-79,-94,-87,-83,-82,-85,-89,-83,-85,-83,-100,-100,-88,-100,-76,-76,-100,-100,-100,-100,-100,-76,-100,-100,-88,-82,-100,-100,-87,-100,-100,-100,-87,-100,-100,-59,-100,-100,-100,-100,-77,-91,-100,-100,-100,-100,-100,-100,-87,-100,-100,-89,-100,-100,-100,-77,-88,-88,-100,-100,-100,-100,-100,-100,-79,-100,-89,-100,-100,-85,-100,-100,-100,-100,-58,-91,-90,-59,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,545.0,757.0000000000006,35.0
-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-79,-81,-82,-82,-84,-83,-83,-100,-100,-100,-100,-87,-100,-88,-88,-87,-88,-88,-100,-87,-100,-100,-100,-100,-81,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-68,-100,-100,-100,-69,-68,-100,-100,-100,-100,-100,-100,-100,-100,-86,-86,-85,-75,-79,-43,-74,-74,-87,-86,-100,-100,-68,-69,-68,-88,-100,-100,-100,-100,-90,-100,-88,-72,-100,-100,-72,-74,-100,-87,-90,-77,-77,-94,-87,-82,-82,-85,-89,-82,-85,-83,-100,-100,-86,-100,-75,-73,-100,-100,-100,-100,-100,-76,-100,-100,-88,-81,-100,-100,-88,-100,-100,-100,-87,-100,-100,-51,-100,-100,-100,-100,-74,-91,-100,-100,-100,-100,-100,-100,-87,-100,-100,-89,-100,-100,-100,-76,-88,-88,-100,-100,-100,-100,-100,-100,-76,-100,-89,-100,-100,-85,-100,-100,-100,-100,-60,-91,-90,-59,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,545.0,757.0000000000006,35.0
-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-79,-80,-83,-80,-83,-83,-82,-100,-100,-100,-100,-87,-100,-87,-88,-88,-88,-88,-100,-87,-100,-100,-100,-100,-79,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-65,-100,-100,-100,-68,-68,-100,-100,-100,-100,-100,-100,-100,-100,-86,-86,-85,-75,-78,-44,-73,-74,-86,-87,-100,-100,-69,-69,-70,-90,-100,-100,-100,-100,-90,-100,-89,-73,-100,-100,-72,-72,-100,-87,-90,-78,-79,-94,-87,-83,-82,-85,-89,-83,-85,-83,-100,-100,-88,-100,-76,-76,-100,-100,-100,-100,-100,-76,-100,-100,-88,-82,-100,-100,-87,-100,-100,-100,-87,-100,-100,-59,-100,-100,-100,-100,-77,-91,-100,-100,-100,-100,-100,-100,-87,-100,-100,-89,-100,-100,-100,-77,-88,-88,-100,-100,-100,-100,-100,-100,-79,-100,-89,-100,-100,-85,-100,-100,-100,-100,-58,-91,-90,-59,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,545.0,757.0000000000006,35.0
-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-79,-80,-83,-80,-83,-83,-82,-100,-100,-100,-100,-87,-100,-87,-88,-88,-88,-88,-100,-87,-100,-100,-100,-100,-79,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-65,-100,-100,-100,-68,-68,-100,-100,-100,-100,-100,-100,-100,-100,-86,-86,-85,-75,-78,-44,-73,-74,-86,-87,-100,-100,-69,-69,-70,-90,-100,-100,-100,-100,-90,-100,-89,-73,-100,-100,-72,-72,-100,-87,-90,-78,-79,-94,-87,-83,-82,-85,-89,-83,-85,-83,-100,-100,-88,-100,-76,-76,-100,-100,-100,-100,-100,-76,-100,-100,-88,-82,-100,-100,-87,-100,-100,-100,-87,-100,-100,-59,-100,-100,-100,-100,-77,-91,-100,-100,-100,-100,-100,-100,-87,-100,-100,-89,-100,-100,-100,-77,-88,-88,-100,-100,-100,-100,-100,-100,-79,-100,-89,-100,-100,-85,-100,-100,-100,-100,-58,-91,-90,-59,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,545.0,757.0000000000006,35.0
-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-79,-79,-81,-79,-81,-81,-80,-100,-100,-100,-100,-88,-100,-87,-88,-88,-88,-85,-100,-87,-100,-100,-100,-100,-80,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-69,-100,-100,-100,-69,-69,-100,-100,-100,-100,-100,-100,-100,-100,-85,-85,-90,-76,-81,-42,-77,-77,-80,-81,-100,-100,-68,-69,-68,-92,-100,-100,-100,-100,-90,-100,-89,-75,-100,-100,-74,-74,-100,-87,-89,-80,-79,-94,-87,-83,-82,-85,-89,-83,-85,-83,-100,-100,-80,-100,-76,-77,-100,-100,-100,-100,-100,-77,-100,-100,-87,-88,-100,-100,-86,-100,-100,-100,-88,-100,-100,-61,-100,-100,-100,-100,-77,-91,-100,-100,-100,-100,-100,-100,-87,-100,-100,-84,-100,-100,-100,-78,-88,-80,-100,-100,-100,-100,-100,-100,-77,-100,-86,-100,-100,-84,-100,-100,-100,-100,-60,-91,-90,-62,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,545.0,757.0000000000006,35.0
-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-79,-81,-82,-82,-84,-83,-83,-100,-100,-100,-100,-87,-100,-88,-88,-87,-88,-88,-100,-87,-100,-100,-100,-100,-81,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-68,-100,-100,-100,-69,-68,-100,-100,-100,-100,-100,-100,-100,-100,-86,-86,-85,-75,-79,-43,-74,-74,-87,-86,-100,-100,-68,-69,-68,-88,-100,-100,-100,-100,-90,-100,-88,-72,-100,-100,-72,-74,-100,-87,-90,-77,-77,-94,-87,-82,-82,-85,-89,-82,-85,-83,-100,-100,-86,-100,-75,-73,-100,-100,-100,-100,-100,-76,-100,-100,-88,-81,-100,-100,-88,-100,-100,-100,-87,-100,-100,-51,-100,-100,-100,-100,-74,-91,-100,-100,-100,-100,-100,-100,-87,-100,-100,-89,-100,-100,-100,-76,-88,-88,-100,-100,-100,-100,-100,-100,-76,-100,-89,-100,-100,-85,-100,-100,-100,-100,-60,-91,-90,-59,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,545.0,771.2000000000006,36.0
-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-79,-81,-82,-82,-84,-83,-83,-100,-100,-100,-100,-87,-100,-88,-88,-87,-88,-88,-100,-87,-100,-100,-100,-100,-81,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-68,-100,-100,-100,-69,-68,-100,-100,-100,-100,-100,-100,-100,-100,-86,-86,-85,-75,-79,-43,-74,-74,-87,-86,-100,-100,-68,-69,-68,-88,-100,-100,-100,-100,-90,-100,-88,-72,-100,-100,-72,-74,-100,-87,-90,-77,-77,-94,-87,-82,-82,-85,-89,-82,-85,-83,-100,-100,-86,-100,-75,-73,-100,-100,-100,-100,-100,-76,-100,-100,-88,-81,-100,-100,-88,-100,-100,-100,-87,-100,-100,-51,-100,-100,-100,-100,-74,-91,-100,-100,-100,-100,-100,-100,-87,-100,-100,-89,-100,-100,-100,-76,-88,-88,-100,-100,-100,-100,-100,-100,-76,-100,-89,-100,-100,-85,-100,-100,-100,-100,-60,-91,-90,-59,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,545.0,771.2000000000006,36.0
-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-79,-81,-82,-82,-84,-83,-83,-100,-100,-100,-100,-87,-100,-88,-88,-87,-88,-88,-100,-87,-100,-100,-100,-100,-81,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-68,-100,-100,-100,-69,-68,-100,-100,-100,-100,-100,-100,-100,-100,-86,-86,-85,-75,-79,-43,-74,-74,-87,-86,-100,-100,-68,-69,-68,-88,-100,-100,-100,-100,-90,-100,-88,-72,-100,-100,-72,-74,-100,-87,-90,-77,-77,-94,-87,-82,-82,-85,-89,-82,-85,-83,-100,-100,-86,-100,-75,-73,-100,-100,-100,-100,-100,-76,-100,-100,-88,-81,-100,-100,-88,-100,-100,-100,-87,-100,-100,-51,-100,-100,-100,-100,-74,-91,-100,-100,-100,-100,-100,-100,-87,-100,-100,-89,-100,-100,-100,-76,-88,-88,-100,-100,-100,-100,-100,-100,-76,-100,-89,-100,-100,-85,-100,-100,-100,-100,-60,-91,-90,-59,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,545.0,771.2000000000006,36.0
-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-79,-81,-82,-82,-84,-83,-83,-100,-100,-100,-100,-87,-100,-88,-88,-87,-88,-88,-100,-87,-100,-100,-100,-100,-81,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-68,-100,-100,-100,-69,-68,-100,-100,-100,-100,-100,-100,-100,-100,-86,-86,-85,-75,-79,-43,-74,-74,-87,-86,-100,-100,-68,-69,-68,-88,-100,-100,-100,-100,-90,-100,-88,-72,-100,-100,-72,-74,-100,-87,-90,-77,-77,-94,-87,-82,-82,-85,-89,-82,-85,-83,-100,-100,-86,-100,-75,-73,-100,-100,-100,-100,-100,-76,-100,-100,-88,-81,-100,-100,-88,-100,-100,-100,-87,-100,-100,-51,-100,-100,-100,-100,-74,-91,-100,-100,-100,-100,-100,-100,-87,-100,-100,-89,-100,-100,-100,-76,-88,-88,-100,-100,-100,-100,-100,-100,-76,-100,-89,-100,-100,-85,-100,-100,-100,-100,-60,-91,-90,-59,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,545.0,771.2000000000006,36.0
-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-79,-81,-82,-82,-84,-83,-83,-100,-100,-100,-100,-87,-100,-88,-88,-87,-88,-88,-100,-87,-100,-100,-100,-100,-81,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-68,-100,-100,-100,-69,-68,-100,-100,-100,-100,-100,-100,-100,-100,-86,-86,-85,-75,-79,-43,-74,-74,-87,-86,-100,-100,-68,-69,-68,-88,-100,-100,-100,-100,-90,-100,-88,-72,-100,-100,-72,-74,-100,-87,-90,-77,-77,-94,-87,-82,-82,-85,-89,-82,-85,-83,-100,-100,-86,-100,-75,-73,-100,-100,-100,-100,-100,-76,-100,-100,-88,-81,-100,-100,-88,-100,-100,-100,-87,-100,-100,-51,-100,-100,-100,-100,-74,-91,-100,-100,-100,-100,-100,-100,-87,-100,-100,-89,-100,-100,-100,-76,-88,-88,-100,-100,-100,-100,-100,-100,-76,-100,-89,-100,-100,-85,-100,-100,-100,-100,-60,-91,-90,-59,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,545.0,771.2000000000006,36.0
-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-79,-81,-82,-82,-84,-83,-83,-100,-100,-100,-100,-87,-100,-88,-88,-87,-88,-88,-100,-87,-100,-100,-100,-100,-81,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-68,-100,-100,-100,-69,-68,-100,-100,-100,-100,-100,-100,-100,-100,-86,-86,-85,-75,-79,-43,-74,-74,-87,-86,-100,-100,-68,-69,-68,-88,-100,-100,-100,-100,-90,-100,-88,-72,-100,-100,-72,-74,-100,-87,-90,-77,-77,-94,-87,-82,-82,-85,-89,-82,-85,-83,-100,-100,-86,-100,-75,-73,-100,-100,-100,-100,-100,-76,-100,-100,-88,-81,-100,-100,-88,-100,-100,-100,-87,-100,-100,-51,-100,-100,-100,-100,-74,-91,-100,-100,-100,-100,-100,-100,-87,-100,-100,-89,-100,-100,-100,-76,-88,-88,-100,-100,-100,-100,-100,-100,-76,-100,-89,-100,-100,-85,-100,-100,-100,-100,-60,-91,-90,-59,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,545.0,771.2000000000006,36.0
-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-83,-84,-88,-83,-88,-87,-86,-100,-100,-100,-100,-82,-100,-82,-88,-87,-88,-82,-100,-82,-100,-100,-100,-100,-86,-100,-100,-100,-100,-100,-100,-100,-100,-93,-100,-100,-100,-100,-84,-100,-100,-100,-72,-86,-100,-100,-100,-100,-100,-100,-100,-100,-86,-86,-85,-78,-76,-47,-74,-76,-84,-78,-100,-100,-72,-72,-74,-91,-100,-100,-100,-100,-100,-100,-88,-72,-100,-100,-73,-72,-100,-89,-90,-77,-77,-94,-87,-86,-86,-85,-89,-88,-85,-90,-100,-100,-84,-100,-82,-81,-100,-100,-100,-100,-100,-81,-100,-100,-88,-81,-100,-100,-88,-100,-100,-100,-87,-100,-100,-53,-100,-100,-100,-100,-63,-93,-100,-100,-100,-100,-100,-100,-87,-100,-100,-79,-100,-100,-100,-64,-88,-80,-100,-100,-100,-100,-100,-100,-63,-100,-80,-100,-100,-83,-100,-100,-100,-100,-52,-91,-100,-52,-89,-88,-87,-82,-80,-81,-87,-87,-88,-83,-84,-83,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,545.0,785.4000000000007,37.0
