38:17:c3:1f:0e:11,38:17:c3:1f:0e:12,b8:27:eb:9f:6b:77,ea:9e:b4:53:24:54,38:17:c3:1f:0e:01,38:17:c3:1f:0e:02,b0:be:76:f8:30:5e,80:8d:b7:55:35:11,80:8d:b7:55:35:13,80:8d:b7:55:35:12,80:8d:b7:55:35:02,80:8d:b7:55:35:01,38:17:c3:1f:01:91,38:17:c3:1f:01:92,80:8d:b7:55:35:03,80:8d:b7:55:39:d1,80:8d:b7:55:39:d2,38:17:c3:1f:01:82,38:17:c3:1f:01:81,38:17:c3:19:d7:61,38:17:c3:19:d7:62,38:17:c3:19:d7:72,38:17:c3:19:d7:71,44:48:c1:a5:82:21,44:48:c1:a5:82:22,80:8d:b7:55:25:f1,80:8d:b7:55:25:f3,80:8d:b7:55:25:f2,80:8d:b7:55:3a:52,38:17:c3:19:45:b1,38:17:c3:19:45:b2,80:8d:b7:55:25:e1,80:8d:b7:55:25:e3,80:8d:b7:55:25:e2,20:a6:cd:50:24:a1,20:a6:cd:50:24:a2,ac:e2:d3:c4:08:e6,20:a6:cd:50:24:b2,b4:5d:50:e1:92:33,38:17:c3:1f:0e:10,38:17:c3:1f:0e:00,80:8d:b7:55:35:10,80:8d:b7:55:35:00,38:17:c3:1f:01:90,80:8d:b7:55:39:d0,38:17:c3:1f:01:80,38:17:c3:19:d7:60,38:17:c3:19:d7:70,44:48:c1:a5:82:20,80:8d:b7:55:25:f0,80:8d:b7:55:25:e0,20:a6:cd:50:24:a0,20:a6:cd:50:24:b0,b4:5d:50:e1:92:31,66:2a:2f:53:7c:99,80:8d:b7:55:39:c1,80:8d:b7:55:39:c2,44:48:c1:a5:82:32,44:48:c1:a5:82:31,80:8d:b7:55:3a:51,00:4e:35:df:06:40,60:32:b1:3e:1a:b8,00:4e:35:df:06:41,38:17:c3:19:55:52,80:8d:b7:55:39:c0,44:48:c1:a5:82:30,38:17:c3:19:45:b0,80:8d:b7:55:3a:50,38:17:c3:19:55:50,38:17:c3:1e:ff:10,80:8d:b7:55:3a:42,00:4e:35:df:06:51,00:4e:35:df:06:42,00:4e:35:df:06:52,b4:5d:50:e1:96:50,20:a6:cd:50:24:b1,b4:5d:50:e1:96:53,38:17:c3:19:55:51,38:17:c3:1e:ff:11,38:17:c3:1e:ff:12,38:17:c3:1e:ff:00,38:17:c3:1e:ff:01,38:17:c3:1e:ff:02,b4:5d:50:e1:92:23,b4:5d:50:e1:92:22,38:17:c3:19:45:a2,00:4e:35:df:06:50,b4:5d:50:e1:96:43,38:17:c3:19:45:a1,b4:5d:50:e1:92:21,80:8d:b7:55:3a:40,38:17:c3:19:45:a0,80:8d:b7:55:3a:41,b4:5d:50:e1:92:32,b4:5d:50:e1:92:30,00:4e:35:de:e1:00,00:4e:35:de:e1:12,00:4e:35:de:e1:01,b4:5d:50:e1:92:20,38:17:c3:1f:09:83,00:4e:35:de:e1:02,38:17:c3:19:55:41,38:17:c3:19:55:42,38:17:c3:19:55:40,00:4e:35:de:e1:10,20:a6:cd:42:0b:e3,a8:bd:27:4c:bd:30,00:4e:35:de:e1:11,60:32:b1:3e:1a:b7,a8:bd:27:4c:bd:31,38:17:c3:1f:08:42,38:17:c3:1f:08:40,a8:bd:27:4c:bd:32,38:17:c3:1f:08:41,a8:bd:27:4c:bd:21,a8:bd:27:4c:bd:20,00:4e:35:de:d7:53,38:17:c3:1f:22:22,38:17:c3:1f:22:21,00:4e:35:de:d7:50,00:4e:35:de:d7:52,38:17:c3:1f:22:30,00:4e:35:de:d7:51,38:17:c3:19:71:90,00:4e:35:de:d7:43,a8:bd:27:4c:bd:22,38:17:c3:1f:22:20,38:17:c3:1f:08:50,38:17:c3:1f:08:52,38:17:c3:1f:22:31,38:17:c3:19:71:82,38:17:c3:19:71:91,38:17:c3:19:71:92,38:17:c3:19:71:80,38:17:c3:1f:22:32,38:17:c3:19:71:81,38:17:c3:1f:08:51,70:56:81:c9:91:ab,00:4e:35:df:0e:00,00:4e:35:df:0e:02,38:17:c3:1e:fc:a1,00:4e:35:df:0e:01,38:17:c3:1e:fc:b0,38:17:c3:1e:fc:a2,38:17:c3:1e:fc:a0,00:4e:35:df:0e:11,00:4e:35:df:0e:10,00:4e:35:df:0e:12,38:17:c3:1e:fc:b1,38:17:c3:1e:fc:b2,64:e5:99:c3:13:3c,38:17:c3:24:58:a2,38:17:c3:24:58:a0,38:17:c3:24:58:a1,38:17:c3:24:4f:11,38:17:c3:24:58:b2,38:17:c3:24:4f:10,38:17:c3:24:58:b0,38:17:c3:24:58:b1,38:17:c3:24:4f:12,38:17:c3:1f:0f:90,00:4e:35:de:d7:40,00:4e:35:de:d7:41,00:4e:35:de:d7:42,x,y,label
-84,-85,-35,-78,-100,-100,-45,-100,-100,-100,-100,-100,-100,-100,-85,-81,-81,-100,-100,-100,-100,-100,-100,-100,-100,-100,-86,-86,-79,-100,-100,-73,-72,-73,-100,-100,-100,-100,-100,-84,-100,-100,-100,-100,-81,-100,-100,-100,-100,-85,-74,-100,-100,-100,-100,-82,-81,-100,-100,-79,-63,-100,-63,-64,-100,-100,-100,-79,-64,-100,-74,-69,-63,-69,-100,-100,-100,-64,-100,-100,-100,-100,-100,-100,-100,-100,-69,-100,-100,-100,-74,-100,-75,-100,-100,-100,-79,-77,-100,-100,-77,-66,-66,-66,-79,-100,-74,-79,-100,-74,-100,-100,-74,-100,-66,-66,-100,-100,-100,-100,-100,-100,-100,-100,-100,-66,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-83,-82,-100,-83,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,545.0,714.4000000000004,32
-84,-84,-34,-79,-100,-100,-44,-100,-100,-100,-100,-100,-100,-100,-100,-80,-80,-100,-100,-100,-100,-100,-100,-100,-100,-86,-85,-85,-81,-100,-100,-73,-72,-72,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-80,-100,-100,-100,-100,-86,-73,-100,-100,-100,-100,-82,-81,-100,-100,-82,-63,-100,-63,-64,-100,-100,-100,-82,-64,-100,-100,-71,-63,-71,-100,-100,-100,-64,-100,-100,-100,-100,-100,-100,-100,-100,-71,-100,-100,-100,-100,-100,-100,-100,-100,-100,-80,-100,-100,-100,-100,-68,-68,-66,-80,-100,-73,-80,-100,-73,-100,-100,-73,-100,-67,-67,-100,-100,-100,-100,-100,-100,-100,-100,-100,-66,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-83,-82,-100,-83,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,545.0,714.4000000000004,32
-85,-85,-31,-78,-100,-83,-44,-100,-100,-100,-100,-100,-100,-100,-100,-80,-79,-100,-100,-100,-100,-100,-100,-100,-100,-86,-85,-85,-80,-100,-100,-75,-78,-75,-100,-100,-100,-100,-100,-84,-100,-100,-100,-100,-80,-100,-100,-100,-100,-86,-76,-100,-100,-100,-91,-81,-81,-100,-100,-81,-62,-100,-62,-63,-81,-100,-100,-81,-61,-100,-75,-68,-62,-68,-100,-100,-100,-63,-100,-100,-100,-100,-100,-100,-100,-100,-68,-100,-100,-100,-75,-100,-75,-100,-100,-77,-80,-77,-100,-100,-77,-67,-67,-68,-80,-100,-74,-80,-100,-74,-100,-100,-74,-100,-66,-66,-100,-100,-100,-100,-100,-100,-100,-100,-100,-66,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-80,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,545.0,714.4000000000004,32
-87,-86,-36,-80,-100,-83,-46,-100,-100,-100,-100,-100,-100,-100,-100,-80,-79,-100,-100,-100,-100,-100,-100,-100,-100,-84,-84,-84,-79,-100,-100,-75,-78,-75,-100,-100,-100,-100,-100,-87,-100,-100,-100,-100,-80,-100,-100,-100,-100,-84,-76,-100,-100,-100,-91,-81,-81,-100,-100,-78,-63,-100,-62,-63,-81,-88,-100,-78,-62,-100,-72,-68,-63,-68,-100,-100,-100,-63,-100,-100,-100,-100,-100,-100,-100,-100,-68,-100,-100,-100,-72,-100,-72,-100,-100,-79,-78,-78,-100,-100,-79,-66,-65,-66,-78,-100,-73,-78,-100,-73,-100,-100,-73,-100,-66,-66,-100,-100,-100,-100,-100,-100,-100,-100,-100,-66,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-80,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,545.0,714.4000000000004,32
-87,-86,-34,-79,-100,-100,-47,-100,-100,-100,-100,-100,-100,-100,-85,-80,-80,-100,-100,-100,-100,-100,-100,-100,-100,-85,-86,-86,-81,-100,-100,-75,-75,-76,-100,-100,-100,-100,-100,-87,-100,-100,-100,-100,-80,-100,-100,-100,-100,-85,-76,-100,-100,-100,-100,-78,-79,-100,-100,-81,-68,-100,-64,-64,-100,-88,-100,-82,-63,-100,-73,-73,-67,-73,-100,-100,-100,-63,-100,-100,-100,-100,-100,-100,-100,-100,-73,-100,-100,-100,-73,-100,-73,-100,-100,-76,-78,-76,-100,-100,-75,-67,-66,-66,-78,-100,-76,-78,-100,-76,-100,-100,-76,-100,-65,-66,-100,-100,-100,-100,-100,-100,-100,-100,-100,-65,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,545.0,714.4000000000004,32
-84,-85,-38,-77,-81,-81,-48,-100,-100,-100,-84,-100,-100,-100,-87,-81,-82,-100,-100,-84,-100,-100,-100,-100,-100,-84,-84,-84,-78,-100,-100,-74,-73,-74,-100,-100,-100,-100,-100,-86,-100,-100,-84,-100,-82,-100,-84,-100,-82,-83,-74,-100,-100,-100,-85,-74,-74,-100,-86,-78,-64,-100,-64,-67,-74,-86,-100,-78,-67,-100,-71,-73,-64,-73,-100,-100,-100,-67,-100,-100,-100,-100,-100,-100,-100,-100,-73,-100,-100,-100,-72,-100,-71,-100,-100,-74,-85,-74,-100,-100,-74,-66,-66,-66,-82,-100,-67,-82,-100,-67,-100,-100,-67,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-68,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,545.0,728.6000000000005,33
-83,-83,-47,-81,-100,-100,-48,-100,-100,-100,-100,-100,-100,-100,-100,-87,-100,-100,-100,-100,-100,-100,-100,-100,-100,-83,-82,-83,-79,-100,-100,-72,-73,-72,-100,-100,-100,-100,-100,-83,-100,-100,-100,-100,-87,-100,-100,-100,-100,-83,-72,-100,-100,-100,-87,-100,-100,-100,-100,-79,-63,-100,-63,-70,-100,-87,-100,-79,-100,-100,-72,-73,-63,-72,-100,-100,-100,-70,-100,-100,-100,-100,-100,-100,-100,-100,-72,-100,-100,-100,-72,-100,-72,-100,-100,-100,-86,-100,-100,-100,-81,-69,-69,-69,-100,-100,-67,-100,-100,-67,-100,-100,-67,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,545.0,728.6000000000005,33
-83,-84,-47,-82,-100,-100,-48,-100,-100,-100,-100,-100,-100,-100,-85,-85,-85,-100,-100,-85,-100,-100,-100,-100,-100,-83,-83,-83,-79,-100,-100,-72,-73,-72,-100,-100,-100,-100,-100,-84,-100,-100,-100,-100,-85,-100,-100,-100,-100,-83,-72,-100,-100,-100,-85,-100,-100,-100,-100,-79,-63,-100,-63,-69,-100,-87,-100,-80,-69,-100,-72,-73,-63,-73,-100,-100,-100,-69,-100,-100,-100,-100,-100,-100,-100,-100,-73,-100,-100,-100,-72,-100,-72,-100,-100,-100,-87,-100,-100,-100,-81,-69,-69,-68,-87,-100,-66,-87,-100,-66,-100,-100,-66,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,545.0,728.6000000000005,33
-86,-86,-43,-82,-100,-100,-48,-100,-100,-100,-100,-100,-100,-100,-85,-87,-86,-100,-100,-85,-100,-100,-100,-100,-100,-83,-83,-83,-75,-100,-100,-71,-73,-72,-100,-100,-100,-100,-100,-86,-100,-100,-100,-100,-87,-100,-100,-100,-100,-84,-71,-100,-100,-100,-84,-100,-100,-100,-87,-75,-64,-100,-64,-70,-80,-87,-100,-75,-71,-100,-72,-70,-64,-70,-100,-100,-100,-71,-100,-100,-100,-100,-100,-100,-100,-100,-70,-100,-100,-100,-72,-100,-72,-100,-100,-81,-86,-81,-100,-100,-81,-69,-69,-69,-86,-100,-66,-86,-100,-66,-100,-100,-66,-100,-70,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-70,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,545.0,728.6000000000005,33
-84,-84,-36,-82,-82,-83,-45,-100,-100,-100,-100,-100,-100,-100,-85,-87,-86,-100,-100,-85,-100,-100,-100,-100,-100,-85,-84,-85,-76,-100,-100,-71,-72,-70,-100,-100,-100,-100,-100,-84,-82,-100,-100,-100,-86,-100,-100,-100,-100,-85,-70,-100,-100,-100,-84,-76,-76,-86,-86,-77,-63,-100,-63,-67,-77,-86,-100,-76,-67,-100,-72,-69,-63,-70,-100,-100,-100,-67,-100,-100,-100,-100,-100,-100,-100,-100,-70,-100,-100,-100,-71,-100,-71,-100,-100,-79,-85,-79,-100,-100,-78,-66,-66,-66,-85,-100,-65,-84,-100,-65,-100,-100,-65,-100,-70,-71,-100,-100,-100,-100,-100,-100,-100,-100,-100,-71,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-84,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,545.0,728.6000000000005,33
-84,-84,-31,-77,-82,-83,-44,-100,-100,-100,-100,-100,-100,-100,-100,-84,-84,-100,-100,-100,-100,-100,-100,-100,-100,-84,-85,-85,-80,-100,-100,-71,-72,-70,-100,-100,-100,-100,-100,-84,-82,-100,-100,-100,-84,-100,-100,-100,-100,-86,-70,-100,-100,-100,-89,-78,-78,-87,-87,-80,-57,-100,-62,-68,-78,-87,-100,-80,-68,-100,-72,-71,-62,-71,-100,-100,-100,-68,-100,-100,-100,-100,-100,-100,-100,-100,-71,-100,-100,-100,-71,-100,-71,-100,-100,-79,-85,-79,-100,-100,-81,-66,-66,-66,-85,-100,-67,-85,-100,-67,-100,-100,-67,-100,-67,-68,-100,-100,-100,-100,-100,-100,-100,-100,-100,-67,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-84,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,545.0,728.6000000000005,33
-82,-82,-37,-78,-100,-100,-37,-100,-100,-100,-100,-100,-100,-100,-85,-83,-84,-100,-100,-100,-100,-100,-100,-100,-100,-85,-85,-85,-86,-100,-100,-82,-84,-82,-100,-100,-100,-100,-100,-82,-100,-88,-100,-100,-89,-100,-100,-100,-100,-85,-82,-100,-100,-100,-88,-100,-79,-100,-100,-85,-68,-100,-68,-75,-80,-85,-100,-86,-75,-100,-74,-74,-68,-74,-100,-100,-100,-75,-100,-100,-100,-100,-100,-100,-100,-100,-74,-100,-100,-100,-74,-100,-74,-100,-100,-81,-87,-100,-100,-100,-80,-72,-72,-72,-86,-100,-65,-86,-100,-65,-100,-100,-65,-100,-68,-68,-100,-100,-100,-100,-100,-100,-100,-100,-100,-68,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,545.0,742.8000000000005,34
-100,-100,-35,-78,-100,-100,-35,-100,-100,-100,-100,-100,-100,-100,-86,-88,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-86,-100,-100,-82,-84,-83,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-88,-100,-100,-100,-100,-100,-82,-100,-100,-100,-87,-100,-79,-100,-100,-85,-68,-100,-67,-78,-84,-100,-100,-86,-78,-100,-75,-75,-67,-76,-100,-100,-100,-78,-100,-100,-100,-100,-100,-100,-100,-100,-75,-100,-100,-100,-75,-100,-75,-100,-100,-100,-88,-100,-100,-100,-100,-72,-71,-72,-86,-100,-61,-100,-100,-61,-100,-100,-61,-100,-67,-67,-100,-100,-100,-100,-100,-100,-100,-100,-100,-67,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,545.0,742.8000000000005,34
-100,-100,-34,-78,-100,-100,-38,-100,-100,-100,-100,-100,-100,-100,-86,-88,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-88,-100,-85,-100,-100,-83,-83,-83,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-87,-100,-100,-100,-100,-89,-83,-100,-100,-100,-86,-100,-100,-100,-100,-86,-67,-100,-67,-75,-84,-100,-100,-86,-75,-100,-75,-75,-67,-75,-100,-100,-100,-75,-100,-100,-100,-100,-100,-100,-100,-100,-75,-100,-100,-100,-75,-100,-75,-100,-100,-83,-88,-82,-100,-100,-83,-71,-71,-71,-87,-100,-59,-87,-100,-59,-100,-100,-59,-100,-68,-68,-100,-100,-100,-100,-100,-100,-100,-100,-100,-68,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,545.0,742.8000000000005,34
-100,-100,-35,-81,-100,-100,-39,-100,-100,-100,-100,-100,-100,-100,-86,-83,-83,-100,-100,-100,-100,-100,-100,-100,-100,-89,-89,-100,-85,-100,-100,-83,-85,-83,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-83,-100,-100,-100,-100,-88,-83,-100,-100,-100,-86,-83,-84,-100,-100,-84,-69,-100,-69,-71,-100,-100,-100,-84,-71,-100,-72,-75,-69,-75,-100,-100,-100,-71,-100,-100,-100,-100,-100,-100,-100,-100,-75,-100,-100,-100,-72,-100,-73,-100,-100,-83,-88,-82,-100,-100,-82,-73,-73,-74,-87,-100,-60,-87,-100,-60,-100,-100,-60,-100,-67,-67,-100,-100,-100,-100,-100,-100,-100,-100,-100,-67,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-86,-100,-100,-86,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,545.0,742.8000000000005,34
-100,-100,-34,-81,-100,-100,-39,-100,-100,-100,-100,-100,-100,-100,-100,-84,-84,-100,-100,-100,-100,-100,-100,-100,-100,-89,-88,-100,-85,-100,-100,-100,-85,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-84,-100,-100,-100,-100,-88,-100,-100,-100,-100,-100,-83,-84,-100,-100,-84,-69,-100,-69,-71,-83,-100,-100,-85,-71,-100,-72,-76,-69,-76,-100,-100,-100,-71,-100,-100,-100,-100,-100,-100,-100,-100,-76,-100,-100,-100,-72,-100,-72,-100,-100,-100,-87,-100,-100,-100,-82,-73,-73,-74,-86,-100,-60,-100,-100,-60,-100,-100,-60,-100,-67,-68,-100,-100,-100,-100,-100,-100,-100,-100,-100,-67,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-86,-100,-100,-86,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,545.0,742.8000000000005,34
-100,-100,-34,-80,-100,-100,-39,-100,-100,-100,-100,-100,-100,-100,-100,-84,-84,-100,-100,-100,-100,-100,-100,-100,-100,-87,-86,-100,-83,-100,-100,-100,-85,-86,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-84,-100,-100,-100,-100,-86,-100,-100,-100,-100,-87,-100,-100,-100,-100,-82,-70,-100,-70,-71,-83,-100,-100,-83,-71,-100,-72,-77,-70,-77,-100,-100,-100,-71,-100,-100,-100,-100,-100,-100,-100,-100,-77,-100,-100,-100,-72,-100,-72,-100,-100,-100,-87,-100,-100,-100,-83,-73,-74,-73,-86,-100,-61,-100,-100,-60,-100,-100,-61,-100,-66,-66,-100,-100,-100,-100,-100,-100,-100,-100,-100,-66,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,545.0,742.8000000000005,34
-85,-86,-31,-77,-79,-80,-40,-100,-100,-100,-100,-100,-100,-100,-85,-86,-86,-100,-100,-100,-100,-100,-100,-100,-100,-100,-88,-100,-77,-100,-100,-100,-81,-100,-100,-100,-100,-100,-100,-85,-80,-100,-100,-100,-86,-100,-100,-100,-100,-87,-100,-100,-100,-100,-100,-79,-80,-100,-100,-77,-71,-100,-71,-72,-79,-100,-100,-77,-72,-100,-72,-77,-71,-78,-100,-100,-100,-72,-100,-100,-100,-100,-100,-100,-100,-100,-78,-100,-100,-100,-72,-100,-71,-100,-100,-100,-100,-100,-100,-100,-100,-71,-71,-71,-100,-100,-67,-100,-100,-67,-100,-100,-67,-100,-66,-67,-100,-100,-100,-100,-100,-100,-100,-100,-100,-66,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,545.0,757.0000000000006,35
-85,-86,-33,-77,-79,-80,-37,-100,-100,-100,-100,-100,-100,-100,-84,-87,-88,-100,-100,-100,-100,-100,-100,-100,-100,-100,-88,-100,-82,-100,-100,-78,-81,-100,-100,-100,-100,-100,-100,-85,-80,-100,-100,-100,-89,-100,-100,-100,-100,-87,-100,-100,-100,-100,-100,-79,-80,-100,-100,-82,-70,-100,-70,-75,-79,-100,-100,-82,-75,-100,-72,-77,-70,-77,-100,-100,-100,-75,-100,-100,-100,-100,-100,-100,-100,-100,-77,-100,-100,-100,-72,-100,-71,-100,-100,-77,-100,-100,-100,-100,-100,-73,-73,-73,-100,-100,-65,-100,-100,-65,-100,-100,-65,-100,-68,-68,-100,-100,-100,-100,-100,-100,-100,-100,-100,-68,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,545.0,757.0000000000006,35
-100,-100,-35,-81,-100,-100,-38,-100,-100,-100,-100,-100,-100,-100,-84,-87,-87,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-86,-100,-100,-81,-81,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-87,-100,-100,-100,-100,-87,-100,-100,-100,-100,-100,-100,-100,-100,-100,-86,-70,-100,-70,-73,-100,-100,-100,-87,-73,-100,-100,-78,-70,-78,-100,-100,-100,-73,-100,-100,-100,-100,-100,-100,-100,-100,-78,-100,-100,-100,-100,-100,-100,-100,-100,-77,-90,-100,-100,-100,-100,-73,-73,-75,-90,-100,-65,-89,-100,-65,-100,-100,-65,-100,-68,-68,-100,-100,-100,-100,-100,-100,-100,-100,-100,-68,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,545.0,757.0000000000006,35
-87,-86,-36,-80,-100,-100,-38,-100,-100,-100,-100,-100,-100,-100,-84,-87,-87,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-90,-86,-100,-100,-82,-85,-82,-100,-100,-100,-100,-100,-87,-100,-100,-100,-100,-88,-100,-100,-100,-100,-90,-83,-100,-100,-100,-100,-100,-100,-100,-100,-86,-69,-100,-69,-78,-100,-100,-100,-87,-78,-100,-76,-81,-69,-81,-100,-100,-100,-78,-100,-100,-100,-100,-100,-100,-100,-100,-81,-100,-100,-100,-100,-100,-76,-100,-100,-83,-90,-84,-100,-100,-83,-78,-77,-78,-90,-100,-64,-89,-100,-64,-100,-100,-64,-100,-66,-66,-100,-100,-100,-100,-100,-100,-100,-100,-100,-66,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-89,-100,-100,-100,-100,-100,-100,-100,-80,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,545.0,757.0000000000006,35
-87,-87,-30,-78,-100,-100,-38,-100,-100,-100,-100,-100,-100,-100,-100,-87,-87,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-90,-86,-100,-100,-82,-85,-82,-100,-100,-100,-100,-100,-87,-100,-100,-100,-100,-89,-100,-100,-100,-100,-87,-83,-100,-100,-100,-100,-100,-100,-100,-100,-85,-68,-100,-69,-75,-100,-100,-100,-85,-78,-100,-76,-82,-68,-81,-100,-100,-100,-78,-100,-100,-100,-100,-100,-100,-100,-100,-81,-100,-100,-100,-100,-100,-76,-100,-100,-83,-90,-83,-100,-100,-83,-77,-77,-77,-90,-100,-65,-89,-100,-65,-100,-100,-65,-100,-71,-71,-100,-100,-100,-100,-100,-100,-100,-100,-100,-71,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-89,-100,-100,-100,-100,-100,-100,-100,-82,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,545.0,757.0000000000006,35
