60:32:b1:3e:1a:b8,60:32:b1:3e:1a:b7,38:17:c3:1f:00:a2,38:17:c3:1f:00:a1,b4:5d:50:e1:96:51,b4:5d:50:e1:96:41,b4:5d:50:e1:96:42,b4:5d:50:e1:96:43,b4:5d:50:e1:96:53,38:17:c3:1f:00:b1,b4:5d:50:e1:96:52,38:17:c3:1f:00:b2,20:a6:cd:42:0a:c3,44:48:c1:91:d0:04,20:a6:cd:42:0a:c1,44:48:c1:91:d0:02,44:48:c1:91:d0:00,44:48:c1:91:d0:10,44:48:c1:91:d0:14,44:48:c1:91:d0:12,38:17:c3:1f:14:11,38:17:c3:1f:14:12,38:17:c3:1f:09:83,38:17:c3:1f:09:81,38:17:c3:1f:09:82,a8:bd:27:4c:aa:83,38:17:c3:1f:19:d2,38:17:c3:1f:19:d1,44:48:c1:91:95:a3,20:a6:cd:42:13:e2,20:a6:cd:42:13:e1,44:48:c1:91:95:b3,38:17:c3:1f:09:93,b4:5d:50:e1:96:50,38:17:c3:1f:00:b0,20:a6:cd:42:0a:c2,44:48:c1:91:d0:01,44:48:c1:91:d0:11,38:17:c3:1f:14:10,38:17:c3:19:45:a0,9c:d6:43:60:92:e0,38:17:c3:1f:19:d0,38:17:c3:1f:09:90,66:2a:2f:53:7c:99,20:a6:cd:42:0a:c0,38:17:c3:1f:14:01,38:17:c3:1f:14:02,44:48:c1:91:aa:22,44:48:c1:91:95:b0,44:48:c1:91:95:b1,38:17:c3:24:47:52,a8:bd:27:4c:aa:93,a8:bd:27:4c:aa:91,38:17:c3:1f:14:00,38:17:c3:1f:09:80,44:48:c1:91:95:b2,38:17:c3:24:47:50,20:a6:cd:42:0a:d0,20:a6:cd:42:0a:d3,20:a6:cd:42:0a:d1,38:17:c3:19:45:b2,38:17:c3:19:45:b1,44:48:c1:91:95:a0,44:48:c1:91:95:a1,38:17:c3:1f:19:c2,38:17:c3:1f:19:c1,38:17:c3:1f:09:91,38:17:c3:1f:09:92,b4:5d:50:e1:96:40,20:a6:cd:42:0a:d2,38:17:c3:1f:19:c0,a8:bd:27:4c:aa:90,38:17:c3:19:45:a2,38:17:c3:19:45:a1,a8:bd:27:4c:aa:82,38:17:c3:1f:00:a0,38:17:c3:19:45:b0,44:48:c1:91:95:a2,a8:bd:27:4c:aa:92,38:17:c3:24:47:51,b6:e6:2d:69:d5:58,44:48:c1:91:aa:21,a8:bd:27:4c:aa:81,44:48:c1:91:aa:20,20:a6:cd:42:13:e0,a8:bd:27:4c:aa:80,38:17:c3:1a:cf:d2,38:17:c3:1a:cf:d1,38:17:c3:1a:cf:d0,ac:e2:d3:c4:08:e6,20:a6:cd:42:0b:e3,38:17:c3:1f:19:e1,38:17:c3:1f:19:e0,38:17:c3:1f:19:e2,80:8d:b7:55:25:e3,20:a6:cd:42:0b:e2,20:a6:cd:42:0b:f3,20:a6:cd:42:0b:f0,20:a6:cd:42:0b:e1,20:a6:cd:42:0b:e0,38:17:c3:19:d7:70,38:17:c3:19:d7:72,38:17:c3:19:d7:71,38:17:c3:19:d7:62,20:a6:cd:42:0b:f1,20:a6:cd:42:0b:f2,38:17:c3:19:d7:60,38:17:c3:19:d7:61,80:8d:b7:55:35:03,80:8d:b7:55:25:f3,80:8d:b7:55:25:f2,80:8d:b7:55:25:f0,80:8d:b7:55:25:e2,80:8d:b7:55:25:e1,80:8d:b7:55:25:e0,ea:9e:b4:53:24:54,80:8d:b7:55:3a:41,80:8d:b7:55:3a:40,80:8d:b7:55:3a:42,80:8d:b7:55:3a:52,80:8d:b7:55:3a:50,80:8d:b7:55:3a:51,80:8d:b7:55:35:00,80:8d:b7:55:35:01,80:8d:b7:55:25:f1,80:8d:b7:55:35:02,80:8d:b7:55:35:13,80:8d:b7:55:39:d0,80:8d:b7:55:35:10,80:8d:b7:55:35:11,b0:be:76:f8:30:5e,38:17:c3:19:71:90,20:a6:cd:50:24:a1,38:17:c3:1e:ff:01,80:8d:b7:55:35:12,38:17:c3:1e:ff:11,38:17:c3:1e:ff:10,20:a6:cd:50:24:a2,38:17:c3:19:71:91,80:8d:b7:55:29:d0,80:8d:b7:55:39:c1,80:8d:b7:55:39:c2,80:8d:b7:55:29:c2,38:17:c3:19:71:81,38:17:c3:19:71:82,80:8d:b7:55:29:d1,80:8d:b7:55:29:d2,38:17:c3:1e:ff:12,80:8d:b7:55:29:c1,38:17:c3:1e:ff:02,38:17:c3:1e:ff:00,38:17:c3:19:36:22,38:17:c3:19:36:21,80:8d:b7:55:39:d2,80:8d:b7:55:39:d1,80:8d:b7:55:39:c0,38:17:c3:19:36:20,20:a6:cd:50:24:a0,20:a6:cd:50:24:b0,80:8d:b7:55:29:c0,20:a6:cd:50:24:b1,38:17:c3:1f:0e:10,00:4e:35:df:06:40,00:4e:35:df:06:41,00:4e:35:df:06:42,20:a6:cd:50:24:b2,38:17:c3:1f:22:30,38:17:c3:1f:0e:12,38:17:c3:1f:0e:02,38:17:c3:1f:0e:01,38:17:c3:1f:22:20,38:17:c3:1f:22:22,38:17:c3:1f:22:21,38:17:c3:1f:22:31,38:17:c3:1f:22:32,38:17:c3:1f:0e:00,38:17:c3:1f:0e:11,x,y,label
-100,-100,-72,-73,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-87,-100,-100,-100,-100,-100,-100,-100,-100,-85,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-85,-85,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-72,-86,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-39,-100,-100,-100,-100,-75,-100,-100,-100,-100,-100,-57,-57,-57,-52,-100,-100,-52,-52,-79,-84,-84,-85,-76,-76,-76,-83,-76,-76,-75,-89,-100,-89,-78,-77,-83,-78,-90,-87,-88,-100,-81,-100,-77,-100,-100,-78,-78,-77,-100,-76,-100,-100,-100,-100,-100,-76,-76,-78,-100,-100,-100,-100,-100,-100,-100,-100,-100,-77,-100,-81,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,843,175,40
-100,-100,-100,-81,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-82,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-44,-100,-100,-100,-100,-79,-100,-100,-100,-100,-100,-67,-67,-67,-55,-100,-100,-55,-55,-100,-92,-100,-100,-100,-100,-80,-100,-76,-76,-76,-100,-88,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-70,-76,-100,-80,-80,-70,-100,-76,-100,-100,-74,-100,-100,-77,-77,-80,-74,-76,-76,-100,-100,-100,-100,-100,-100,-70,-85,-74,-85,-100,-100,-100,-100,-85,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,860,175,41
-100,-100,-78,-78,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-87,-100,-100,-100,-88,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-78,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-56,-100,-100,-100,-100,-77,-100,-100,-100,-100,-100,-66,-66,-67,-57,-100,-100,-56,-56,-77,-85,-100,-85,-78,-78,-78,-84,-78,-76,-77,-100,-87,-100,-100,-100,-85,-100,-100,-100,-91,-100,-100,-100,-69,-76,-100,-79,-79,-69,-100,-75,-100,-100,-76,-100,-100,-75,-75,-78,-76,-76,-76,-100,-100,-100,-100,-100,-100,-69,-84,-74,-85,-100,-100,-100,-100,-85,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,860,175,41
-100,-100,-78,-78,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-87,-100,-100,-100,-88,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-78,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-44,-100,-100,-100,-100,-77,-100,-100,-100,-100,-100,-66,-66,-66,-54,-100,-100,-55,-54,-76,-85,-89,-89,-78,-78,-78,-84,-77,-77,-77,-100,-87,-100,-100,-100,-85,-100,-89,-100,-91,-100,-86,-100,-70,-80,-100,-81,-81,-69,-100,-74,-100,-100,-74,-100,-100,-75,-74,-81,-74,-76,-80,-100,-100,-100,-100,-100,-100,-69,-85,-74,-85,-100,-100,-100,-100,-85,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,860,175,41
-100,-100,-78,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-88,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-43,-100,-100,-100,-100,-76,-100,-100,-100,-100,-100,-65,-65,-65,-53,-100,-100,-53,-52,-80,-90,-89,-89,-77,-77,-78,-86,-75,-77,-78,-100,-100,-100,-83,-83,-100,-82,-88,-100,-88,-100,-82,-100,-68,-75,-100,-81,-81,-68,-100,-75,-100,-100,-74,-100,-100,-75,-75,-81,-76,-76,-76,-100,-100,-100,-100,-100,-100,-68,-85,-76,-85,-100,-100,-100,-100,-85,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,860,175,41
-100,-100,-77,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-84,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-87,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-84,-100,-77,-87,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-45,-100,-100,-100,-100,-76,-100,-100,-100,-100,-100,-65,-65,-65,-54,-100,-100,-54,-54,-80,-89,-89,-89,-78,-78,-79,-83,-75,-77,-78,-100,-100,-100,-83,-83,-89,-82,-88,-100,-88,-89,-82,-100,-69,-76,-88,-81,-81,-69,-100,-74,-100,-100,-75,-100,-100,-74,-74,-81,-75,-76,-76,-100,-100,-100,-100,-100,-100,-69,-85,-75,-85,-100,-100,-100,-100,-85,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,860,175,41
-100,-100,-77,-77,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-84,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-87,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-84,-100,-77,-87,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-44,-100,-100,-100,-100,-75,-100,-100,-100,-100,-100,-65,-65,-65,-54,-100,-100,-54,-54,-78,-90,-100,-89,-78,-78,-78,-85,-75,-78,-78,-100,-100,-100,-83,-83,-89,-82,-88,-100,-87,-87,-82,-100,-68,-78,-88,-100,-100,-68,-100,-75,-100,-100,-75,-100,-100,-75,-75,-100,-75,-78,-78,-100,-100,-100,-100,-100,-100,-68,-86,-75,-86,-100,-100,-100,-100,-86,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,860,175,41
-100,-100,-100,-100,-100,-100,-100,-100,-100,-81,-100,-82,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-82,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-44,-100,-100,-100,-100,-76,-100,-100,-100,-100,-100,-65,-65,-65,-56,-100,-100,-56,-55,-78,-100,-100,-100,-100,-78,-78,-80,-75,-100,-76,-85,-85,-85,-100,-78,-100,-78,-100,-100,-100,-100,-100,-100,-70,-73,-100,-80,-81,-70,-100,-77,-100,-100,-72,-100,-100,-77,-77,-80,-72,-73,-73,-100,-100,-100,-100,-100,-100,-71,-79,-72,-79,-100,-100,-100,-100,-79,-90,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,877,175,42
-100,-100,-82,-82,-100,-100,-100,-100,-100,-81,-100,-82,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-82,-100,-100,-100,-100,-100,-100,-100,-100,-84,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-87,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-88,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-43,-100,-100,-100,-100,-76,-100,-100,-100,-100,-100,-66,-66,-66,-55,-100,-100,-55,-54,-78,-83,-83,-82,-100,-78,-78,-81,-75,-100,-76,-86,-86,-86,-76,-76,-83,-76,-84,-90,-85,-85,-100,-100,-73,-72,-84,-80,-81,-70,-100,-78,-100,-100,-76,-100,-100,-78,-78,-80,-76,-71,-72,-100,-100,-100,-89,-100,-100,-71,-82,-76,-82,-100,-100,-100,-100,-82,-91,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,877,175,42
-100,-100,-82,-82,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-86,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-87,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-88,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-43,-100,-100,-100,-100,-78,-100,-100,-100,-100,-100,-66,-66,-66,-55,-100,-100,-55,-54,-78,-83,-83,-83,-80,-80,-100,-81,-100,-100,-76,-86,-86,-86,-77,-76,-83,-76,-84,-90,-85,-85,-100,-100,-73,-72,-85,-80,-80,-100,-100,-78,-100,-100,-76,-100,-100,-76,-77,-80,-76,-71,-72,-100,-100,-100,-89,-100,-100,-73,-82,-76,-82,-100,-100,-100,-100,-82,-91,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,877,175,42
-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-88,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-43,-100,-100,-100,-100,-78,-100,-100,-100,-100,-100,-66,-66,-66,-55,-100,-100,-55,-55,-78,-84,-83,-83,-80,-80,-100,-81,-100,-100,-75,-86,-85,-85,-77,-76,-84,-76,-84,-89,-84,-84,-100,-100,-72,-71,-84,-81,-80,-73,-100,-100,-100,-100,-73,-100,-100,-76,-77,-80,-74,-71,-71,-100,-100,-100,-100,-100,-100,-72,-82,-74,-82,-100,-100,-100,-100,-82,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,877,175,42
-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-87,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-88,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-43,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-66,-67,-67,-55,-100,-100,-55,-55,-79,-85,-84,-85,-100,-100,-81,-79,-100,-100,-77,-86,-85,-85,-100,-100,-84,-77,-84,-89,-85,-84,-85,-100,-72,-71,-84,-81,-80,-73,-100,-100,-100,-100,-74,-100,-100,-100,-100,-100,-74,-72,-72,-100,-100,-100,-88,-100,-100,-72,-82,-74,-82,-100,-100,-100,-100,-82,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,877,175,42
-100,-100,-100,-100,-100,-100,-100,-100,-100,-82,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-81,-100,-100,-100,-100,-100,-100,-100,-100,-88,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-87,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-88,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-50,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-66,-66,-66,-55,-100,-100,-55,-55,-79,-85,-85,-84,-100,-100,-81,-81,-75,-76,-76,-85,-85,-86,-100,-100,-85,-76,-84,-89,-84,-85,-84,-100,-72,-72,-84,-80,-80,-100,-100,-78,-100,-100,-74,-100,-100,-78,-78,-80,-74,-72,-72,-100,-100,-89,-88,-100,-100,-100,-82,-100,-82,-100,-100,-100,-100,-82,-90,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,877,175,42
-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-84,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-43,-100,-100,-100,-100,-76,-100,-100,-100,-100,-100,-69,-69,-69,-58,-100,-100,-59,-59,-77,-83,-100,-83,-70,-70,-70,-80,-73,-74,-73,-100,-100,-86,-76,-76,-100,-76,-91,-100,-90,-100,-100,-100,-69,-69,-100,-80,-80,-69,-100,-74,-100,-100,-71,-100,-100,-74,-74,-80,-71,-70,-70,-100,-100,-86,-100,-100,-100,-69,-100,-72,-85,-89,-100,-100,-100,-85,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,894,175,43
-100,-100,-100,-100,-100,-100,-100,-100,-100,-81,-100,-82,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-81,-100,-100,-100,-100,-100,-100,-100,-100,-83,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-88,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-40,-100,-100,-100,-100,-78,-100,-100,-100,-100,-100,-66,-66,-66,-62,-100,-100,-62,-62,-77,-82,-82,-81,-72,-72,-72,-80,-74,-74,-74,-86,-86,-86,-74,-75,-82,-75,-88,-87,-89,-90,-100,-100,-69,-69,-89,-75,-75,-69,-100,-71,-100,-100,-71,-100,-100,-71,-71,-75,-71,-69,-69,-100,-100,-87,-87,-100,-100,-69,-85,-72,-85,-89,-100,-100,-100,-84,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,894,175,43
-100,-100,-100,-100,-100,-100,-100,-100,-100,-81,-100,-86,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-86,-100,-100,-100,-100,-100,-100,-100,-100,-90,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-86,-86,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-86,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-44,-100,-100,-100,-100,-78,-100,-100,-100,-100,-100,-69,-68,-68,-59,-100,-100,-60,-60,-77,-85,-85,-85,-72,-72,-72,-81,-74,-74,-74,-86,-86,-86,-76,-76,-85,-76,-89,-88,-89,-90,-86,-100,-69,-68,-89,-75,-75,-69,-100,-74,-100,-100,-73,-100,-100,-74,-74,-75,-72,-69,-69,-100,-100,-87,-87,-100,-100,-69,-85,-72,-85,-100,-100,-100,-100,-84,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,894,175,43
-100,-100,-79,-78,-100,-100,-100,-100,-100,-100,-100,-86,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-86,-100,-100,-100,-100,-100,-100,-100,-100,-84,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-87,-86,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-87,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-41,-100,-100,-100,-100,-79,-100,-100,-100,-100,-100,-67,-68,-67,-63,-100,-100,-63,-63,-77,-85,-86,-85,-72,-72,-72,-80,-74,-74,-74,-85,-86,-86,-76,-75,-85,-74,-89,-88,-89,-100,-86,-100,-70,-69,-100,-74,-74,-70,-100,-72,-100,-100,-71,-100,-100,-72,-72,-75,-71,-69,-69,-100,-100,-87,-100,-100,-100,-70,-85,-72,-85,-88,-100,-100,-100,-85,-100,-88,-100,-100,-100,-100,-100,-100,-100,-100,-100,894,175,43
-100,-100,-79,-78,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-84,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-87,-86,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-87,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-41,-100,-100,-100,-100,-77,-100,-100,-100,-100,-100,-68,-68,-68,-62,-100,-100,-62,-62,-77,-84,-84,-84,-72,-72,-72,-80,-73,-73,-73,-87,-87,-86,-76,-75,-83,-75,-88,-88,-100,-100,-83,-100,-70,-69,-100,-76,-76,-70,-100,-73,-100,-82,-70,-100,-100,-72,-73,-76,-71,-69,-69,-100,-100,-87,-87,-100,-100,-70,-85,-72,-85,-88,-100,-100,-100,-84,-91,-88,-100,-100,-100,-100,-100,-100,-100,-100,-100,894,175,43
-100,-100,-78,-79,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-87,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-87,-87,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-78,-87,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-41,-100,-100,-100,-100,-77,-100,-100,-100,-100,-100,-69,-69,-69,-62,-100,-100,-63,-63,-77,-82,-82,-82,-72,-72,-72,-78,-74,-73,-73,-87,-87,-86,-74,-75,-82,-75,-88,-88,-88,-89,-83,-100,-70,-68,-88,-75,-75,-70,-100,-72,-100,-82,-71,-100,-100,-73,-73,-75,-71,-69,-69,-100,-100,-100,-87,-100,-100,-70,-82,-71,-85,-87,-100,-100,-100,-84,-91,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,894,175,43
-100,-100,-84,-100,-100,-100,-100,-100,-100,-83,-100,-83,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-90,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-86,-87,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-86,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-49,-100,-100,-100,-100,-74,-100,-100,-100,-100,-100,-68,-68,-68,-59,-100,-100,-59,-59,-75,-83,-82,-83,-72,-72,-73,-78,-79,-80,-79,-85,-87,-85,-77,-77,-84,-78,-85,-89,-85,-85,-85,-100,-73,-71,-85,-76,-76,-74,-100,-72,-100,-80,-72,-100,-100,-72,-72,-76,-71,-70,-72,-100,-100,-100,-100,-80,-100,-73,-85,-71,-84,-100,-100,-100,-100,-85,-100,-100,-82,-83,-100,-100,-100,-100,-100,-100,-100,911,175,44
-100,-100,-83,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-90,-100,-100,-100,-100,-100,-100,-100,-100,-86,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-86,-86,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-83,-86,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-48,-100,-100,-100,-100,-74,-100,-100,-100,-100,-100,-70,-70,-70,-59,-100,-100,-59,-59,-77,-81,-82,-82,-72,-69,-70,-81,-79,-80,-79,-84,-100,-85,-76,-75,-82,-76,-85,-88,-86,-86,-100,-100,-73,-69,-85,-77,-76,-74,-100,-73,-100,-80,-74,-100,-100,-73,-74,-77,-74,-69,-69,-100,-100,-100,-100,-80,-100,-72,-88,-74,-100,-100,-100,-100,-100,-88,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,911,175,44
