60:32:b1:3e:1a:b7,60:32:b1:3e:1a:b8,38:17:c3:1f:00:b1,38:17:c3:1f:00:b2,38:17:c3:1f:00:a1,b4:5d:50:e1:96:43,20:a6:cd:42:0a:c1,20:a6:cd:42:0a:c0,b4:5d:50:e1:96:51,b4:5d:50:e1:96:52,20:a6:cd:42:0a:d3,20:a6:cd:42:0a:d0,b4:5d:50:e1:96:53,20:a6:cd:42:0a:d1,20:a6:cd:42:0a:c3,44:48:c1:91:d0:04,b4:5d:50:e1:96:41,b4:5d:50:e1:96:42,44:48:c1:91:d0:02,38:17:c3:1f:14:02,38:17:c3:1f:14:01,44:48:c1:91:d0:00,38:17:c3:19:45:b1,38:17:c3:19:45:b2,38:17:c3:1f:19:d2,44:48:c1:91:95:a0,38:17:c3:19:45:a1,38:17:c3:1f:09:81,38:17:c3:1f:09:82,38:17:c3:19:45:a2,44:48:c1:91:95:a1,38:17:c3:1f:19:d1,44:48:c1:91:d0:12,a8:bd:27:4c:aa:83,44:48:c1:91:d0:14,44:48:c1:91:d0:10,44:48:c1:91:95:a3,38:17:c3:1f:09:93,38:17:c3:1f:09:92,44:48:c1:91:95:b3,38:17:c3:1f:09:91,38:17:c3:1f:00:b0,38:17:c3:1f:00:a0,20:a6:cd:42:0a:d2,b4:5d:50:e1:96:50,b4:5d:50:e1:96:40,38:17:c3:1f:14:00,44:48:c1:91:d0:01,44:48:c1:91:95:a2,38:17:c3:19:45:a0,38:17:c3:1f:09:80,38:17:c3:1f:19:d0,9c:d6:43:60:92:e0,44:48:c1:91:d0:11,38:17:c3:1f:14:10,38:17:c3:1f:19:c0,38:17:c3:1f:09:90,66:2a:2f:53:7c:99,38:17:c3:1f:00:a2,38:17:c3:1f:14:12,38:17:c3:1f:14:11,38:17:c3:1f:09:83,38:17:c3:24:47:51,a8:bd:27:4c:aa:81,20:a6:cd:42:0a:c2,38:17:c3:24:47:50,a8:bd:27:4c:aa:80,44:48:c1:91:95:b2,a8:bd:27:4c:aa:90,38:17:c3:24:47:52,a8:bd:27:4c:aa:93,38:17:c3:19:45:b0,38:17:c3:1f:19:c1,38:17:c3:1f:19:c2,a8:bd:27:4c:aa:82,a8:bd:27:4c:aa:92,a8:bd:27:4c:aa:91,38:17:c3:1f:19:e1,38:17:c3:1f:19:e2,38:17:c3:1f:19:e0,38:17:c3:1f:19:f2,38:17:c3:1f:19:f1,38:17:c3:1f:19:f0,ac:e2:d3:c4:08:e6,20:a6:cd:42:0b:f3,20:a6:cd:42:0b:f0,20:a6:cd:42:0b:e3,38:17:c3:19:d7:72,38:17:c3:19:d7:62,38:17:c3:19:d7:70,20:a6:cd:42:0b:f1,20:a6:cd:42:0b:e2,20:a6:cd:42:0b:e1,20:a6:cd:42:0b:e0,38:17:c3:19:d7:61,38:17:c3:19:d7:60,20:a6:cd:42:0b:f2,38:17:c3:19:d7:71,80:8d:b7:55:25:e3,80:8d:b7:55:35:03,80:8d:b7:55:25:e0,80:8d:b7:55:25:e1,80:8d:b7:55:25:e2,80:8d:b7:55:25:f3,80:8d:b7:55:35:02,80:8d:b7:55:35:01,80:8d:b7:55:35:00,80:8d:b7:55:25:f0,80:8d:b7:55:25:f2,80:8d:b7:55:25:f1,ea:9e:b4:53:24:54,80:8d:b7:55:3a:40,80:8d:b7:55:3a:42,80:8d:b7:55:3a:41,b0:be:76:f8:30:5e,80:8d:b7:55:3a:50,38:17:c3:19:36:22,38:17:c3:19:36:20,20:a6:cd:50:24:a2,20:a6:cd:50:24:a1,38:17:c3:19:36:21,80:8d:b7:55:35:13,80:8d:b7:55:35:10,80:8d:b7:55:35:12,38:17:c3:19:71:90,80:8d:b7:55:35:11,80:8d:b7:55:3a:52,38:17:c3:19:71:91,80:8d:b7:55:39:c2,38:17:c3:19:71:92,80:8d:b7:55:39:d0,20:a6:cd:50:24:a0,80:8d:b7:55:39:c1,80:8d:b7:55:39:c0,80:8d:b7:55:3a:51,38:17:c3:1e:ff:11,80:8d:b7:55:29:d0,80:8d:b7:55:29:c1,38:17:c3:1e:ff:00,38:17:c3:1e:ff:02,38:17:c3:1e:ff:01,38:17:c3:19:36:31,38:17:c3:19:36:30,20:a6:cd:50:24:b0,38:17:c3:1e:ff:12,80:8d:b7:55:29:d2,80:8d:b7:55:29:d1,38:17:c3:1e:ff:10,80:8d:b7:55:29:c2,80:8d:b7:55:39:d2,80:8d:b7:55:39:d1,80:8d:b7:55:29:c0,00:4e:35:df:06:40,00:4e:35:de:e1:00,20:a6:cd:50:24:b1,20:a6:cd:50:24:b2,38:17:c3:1f:0e:10,00:4e:35:de:e1:01,38:17:c3:1f:22:30,38:17:c3:1f:0e:01,38:17:c3:1f:0e:00,38:17:c3:1f:22:21,38:17:c3:1f:22:20,38:17:c3:1f:22:22,38:17:c3:1f:0e:02,38:17:c3:1f:22:31,38:17:c3:1f:22:32,80:8d:b7:55:4d:02,80:8d:b7:55:4d:00,80:8d:b7:55:4d:01,x,y,label
-100,-100,-100,-100,-77,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-80,-80,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-76,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-88,-76,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-80,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-55,-100,-100,-100,-63,-54,-63,-100,-100,-100,-100,-54,-54,-100,-63,-75,-77,-76,-100,-76,-82,-74,-74,-74,-82,-82,-82,-83,-100,-100,-100,-80,-89,-100,-100,-100,-100,-100,-87,-86,-86,-100,-86,-88,-100,-82,-100,-100,-100,-81,-81,-100,-78,-81,-100,-79,-78,-78,-100,-100,-89,-78,-81,-81,-78,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,826,175,39
-100,-100,-100,-100,-76,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-82,-82,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-76,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-85,-76,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-82,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-46,-100,-100,-100,-59,-53,-59,-100,-100,-100,-100,-53,-52,-100,-59,-79,-100,-79,-78,-78,-86,-78,-79,-78,-86,-86,-87,-82,-100,-77,-79,-100,-89,-100,-100,-73,-74,-100,-100,-89,-100,-100,-100,-90,-100,-100,-100,-100,-73,-100,-100,-100,-80,-75,-100,-79,-78,-78,-100,-100,-89,-79,-76,-100,-80,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,826,175,39
-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-81,-81,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-85,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-81,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-50,-100,-100,-100,-53,-54,-53,-100,-100,-100,-100,-54,-54,-100,-53,-75,-76,-75,-75,-75,-86,-74,-74,-74,-86,-86,-86,-84,-100,-79,-100,-80,-89,-100,-100,-79,-79,-100,-87,-86,-100,-100,-100,-100,-100,-82,-100,-88,-79,-81,-81,-100,-78,-78,-100,-79,-78,-77,-100,-100,-100,-78,-79,-79,-78,-100,-100,-100,-100,-100,-100,-88,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,826,175,39
-100,-100,-73,-73,-78,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-84,-84,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-74,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-84,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-46,-100,-100,-100,-61,-54,-60,-100,-100,-100,-100,-54,-54,-100,-60,-77,-79,-77,-76,-78,-84,-76,-77,-76,-85,-85,-83,-84,-77,-77,-77,-82,-100,-100,-100,-73,-74,-100,-86,-86,-84,-100,-84,-100,-100,-100,-100,-100,-100,-100,-100,-100,-77,-100,-77,-74,-74,-100,-100,-100,-86,-78,-100,-100,-78,-74,-100,-100,-100,-100,-100,-86,-86,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,843,175,40
-100,-100,-75,-75,-75,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-84,-84,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-75,-76,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-75,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-85,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-42,-100,-100,-100,-59,-54,-59,-100,-100,-100,-100,-54,-54,-100,-59,-75,-100,-76,-74,-78,-82,-77,-77,-78,-82,-82,-82,-82,-81,-79,-77,-84,-100,-100,-100,-100,-71,-100,-85,-84,-85,-100,-100,-100,-100,-100,-100,-100,-72,-100,-100,-100,-78,-100,-100,-100,-74,-100,-100,-100,-86,-78,-100,-100,-78,-74,-100,-100,-74,-100,-100,-86,-86,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,843,175,40
-100,-100,-75,-75,-75,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-85,-84,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-75,-76,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-86,-76,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-85,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-43,-100,-100,-100,-59,-53,-59,-100,-100,-100,-100,-54,-54,-100,-59,-75,-100,-76,-76,-76,-83,-77,-77,-77,-84,-84,-83,-82,-81,-79,-100,-84,-100,-100,-100,-72,-71,-100,-86,-85,-85,-100,-100,-100,-100,-100,-100,-100,-72,-100,-100,-100,-77,-78,-72,-74,-74,-100,-100,-100,-86,-77,-78,-78,-78,-73,-100,-100,-73,-100,-100,-85,-86,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,843,175,40
-100,-100,-75,-75,-78,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-87,-87,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-75,-78,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-90,-78,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-87,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-43,-100,-100,-100,-59,-53,-59,-100,-100,-100,-100,-53,-53,-100,-59,-75,-78,-76,-76,-76,-83,-78,-78,-78,-84,-83,-83,-84,-80,-100,-100,-100,-100,-100,-100,-72,-71,-100,-83,-84,-84,-100,-84,-100,-100,-84,-100,-100,-72,-100,-100,-100,-78,-78,-72,-75,-75,-75,-100,-100,-86,-78,-78,-78,-78,-72,-100,-100,-73,-100,-100,-86,-86,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,843,175,40
-100,-100,-100,-100,-78,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-87,-87,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-78,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-88,-78,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-88,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-45,-100,-100,-100,-59,-54,-59,-100,-100,-100,-100,-54,-54,-100,-59,-75,-77,-77,-77,-77,-83,-78,-78,-78,-83,-83,-83,-84,-80,-80,-80,-100,-100,-100,-100,-72,-72,-100,-85,-84,-84,-100,-84,-100,-100,-84,-100,-100,-72,-100,-100,-100,-77,-80,-74,-73,-73,-75,-100,-100,-86,-77,-79,-80,-77,-73,-100,-100,-74,-100,-100,-86,-86,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,843,175,40
-100,-100,-74,-75,-76,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-86,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-75,-76,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-88,-76,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-86,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-46,-100,-100,-100,-59,-53,-59,-100,-100,-100,-100,-53,-53,-100,-59,-77,-100,-77,-77,-76,-81,-100,-77,-77,-82,-81,-82,-83,-100,-79,-100,-100,-100,-100,-100,-72,-72,-100,-84,-83,-83,-100,-84,-100,-100,-100,-100,-100,-72,-100,-100,-100,-100,-77,-100,-75,-75,-75,-100,-100,-86,-100,-78,-78,-100,-73,-100,-100,-100,-100,-100,-86,-85,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,843,175,40
-100,-100,-100,-100,-79,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-88,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-50,-100,-100,-100,-66,-53,-66,-100,-100,-100,-100,-53,-53,-100,-66,-100,-100,-78,-79,-100,-88,-100,-80,-100,-88,-88,-88,-81,-100,-78,-100,-100,-100,-100,-100,-72,-72,-100,-88,-88,-100,-100,-88,-100,-100,-100,-100,-100,-72,-100,-82,-88,-75,-100,-100,-73,-100,-73,-100,-100,-85,-75,-100,-100,-76,-100,-100,-100,-100,-100,-100,-85,-85,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,860,175,41
-100,-100,-78,-78,-79,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-78,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-88,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-86,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-47,-100,-100,-100,-63,-53,-63,-100,-100,-100,-100,-53,-53,-100,-63,-78,-100,-77,-77,-77,-88,-100,-80,-100,-88,-88,-88,-82,-100,-82,-100,-100,-100,-100,-100,-71,-71,-100,-88,-88,-100,-100,-88,-100,-100,-81,-100,-100,-72,-82,-82,-88,-75,-76,-75,-75,-75,-75,-100,-100,-84,-75,-76,-76,-76,-77,-100,-100,-100,-100,-100,-84,-85,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,860,175,41
-100,-100,-78,-78,-79,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-78,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-88,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-89,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-48,-100,-100,-100,-66,-52,-66,-100,-100,-100,-100,-52,-52,-100,-66,-77,-100,-77,-78,-77,-88,-100,-80,-100,-88,-88,-88,-83,-79,-79,-79,-87,-100,-100,-100,-71,-71,-100,-87,-88,-88,-100,-88,-88,-100,-83,-100,-100,-72,-82,-82,-88,-75,-76,-78,-73,-73,-74,-100,-100,-85,-75,-76,-76,-76,-78,-100,-100,-78,-100,-100,-86,-86,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,860,175,41
-100,-100,-78,-100,-81,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-88,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-87,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-46,-100,-100,-100,-66,-51,-66,-100,-100,-100,-100,-51,-51,-100,-67,-74,-100,-77,-78,-77,-87,-78,-78,-78,-88,-87,-87,-83,-79,-78,-79,-87,-88,-100,-100,-73,-72,-100,-86,-86,-87,-100,-87,-88,-100,-83,-100,-100,-72,-82,-82,-100,-75,-100,-78,-73,-74,-73,-100,-100,-85,-75,-100,-100,-75,-78,-100,-100,-78,-100,-100,-85,-84,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,860,175,41
-100,-100,-79,-79,-81,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-79,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-86,-80,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-87,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-52,-100,-100,-100,-64,-52,-64,-100,-100,-100,-100,-51,-52,-100,-64,-75,-100,-100,-78,-77,-87,-78,-79,-78,-88,-88,-88,-83,-100,-78,-79,-100,-88,-100,-100,-73,-72,-100,-86,-88,-87,-100,-87,-100,-100,-100,-100,-91,-72,-100,-82,-100,-75,-78,-100,-72,-72,-72,-100,-100,-85,-75,-78,-78,-75,-78,-100,-100,-100,-100,-100,-85,-84,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,860,175,41
-100,-100,-79,-79,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-79,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-85,-80,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-53,-100,-100,-100,-65,-53,-65,-100,-100,-100,-100,-49,-51,-100,-65,-74,-100,-78,-78,-78,-89,-79,-79,-78,-88,-88,-88,-80,-79,-79,-79,-100,-100,-100,-100,-70,-70,-100,-100,-88,-100,-100,-100,-100,-100,-82,-100,-91,-71,-100,-100,-100,-75,-78,-100,-72,-70,-72,-100,-100,-85,-75,-78,-78,-75,-79,-100,-100,-100,-100,-100,-84,-85,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,860,175,41
-100,-100,-81,-81,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-87,-86,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-81,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-72,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-86,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-46,-100,-100,-100,-70,-57,-71,-100,-100,-100,-100,-58,-57,-100,-70,-77,-75,-100,-100,-100,-84,-75,-75,-75,-85,-84,-84,-82,-100,-76,-73,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-76,-100,-74,-100,-73,-73,-100,-100,-83,-76,-100,-100,-76,-74,-100,-100,-100,-100,-100,-82,-82,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,877,175,42
-100,-100,-81,-81,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-85,-86,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-81,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-84,-80,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-85,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-63,-100,-100,-100,-66,-58,-66,-100,-100,-100,-100,-58,-58,-100,-66,-77,-75,-80,-80,-79,-84,-75,-76,-76,-84,-85,-84,-83,-100,-76,-73,-84,-100,-100,-100,-69,-69,-100,-100,-89,-100,-100,-100,-100,-100,-84,-100,-100,-68,-100,-100,-100,-76,-75,-74,-71,-72,-72,-100,-100,-83,-76,-75,-74,-76,-74,-100,-100,-100,-100,-100,-83,-83,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,877,175,42
-100,-100,-76,-76,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-85,-86,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-76,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-82,-80,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-85,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-48,-100,-100,-100,-67,-57,-67,-100,-100,-100,-100,-57,-57,-100,-67,-77,-80,-78,-79,-79,-83,-75,-75,-75,-84,-83,-83,-84,-75,-75,-75,-84,-100,-100,-100,-70,-70,-100,-100,-89,-100,-100,-100,-100,-100,-84,-100,-100,-70,-100,-100,-100,-76,-76,-74,-71,-72,-72,-100,-100,-84,-76,-76,-75,-76,-74,-100,-100,-100,-100,-100,-83,-84,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,877,175,42
-100,-100,-76,-76,-78,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-86,-85,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-76,-79,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-82,-79,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-85,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-47,-100,-100,-100,-69,-56,-69,-100,-100,-100,-100,-57,-57,-100,-69,-79,-77,-79,-79,-79,-84,-75,-76,-75,-85,-85,-83,-84,-75,-75,-75,-84,-100,-100,-100,-71,-71,-100,-91,-90,-100,-100,-100,-88,-100,-100,-100,-89,-71,-100,-100,-89,-76,-76,-74,-100,-72,-74,-100,-100,-86,-76,-76,-75,-77,-74,-100,-100,-75,-100,-100,-85,-86,-100,-83,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,877,175,42
-100,-100,-77,-77,-79,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-86,-85,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-77,-79,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-79,-79,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-85,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-48,-100,-100,-100,-65,-57,-65,-100,-100,-100,-100,-57,-57,-100,-65,-77,-77,-80,-78,-80,-84,-100,-75,-75,-86,-85,-85,-82,-77,-77,-76,-87,-100,-100,-100,-68,-68,-100,-91,-90,-100,-100,-100,-88,-100,-100,-100,-89,-68,-100,-83,-89,-77,-100,-74,-73,-73,-74,-100,-100,-85,-77,-100,-100,-77,-74,-100,-100,-73,-100,-100,-85,-85,-100,-83,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,877,175,42
-100,-100,-77,-77,-80,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-78,-79,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-87,-79,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-45,-100,-100,-100,-63,-59,-63,-100,-100,-100,-100,-60,-60,-100,-63,-77,-100,-79,-79,-79,-84,-100,-75,-100,-84,-85,-85,-81,-75,-75,-75,-87,-100,-100,-100,-70,-71,-100,-90,-90,-100,-100,-100,-100,-100,-100,-100,-100,-71,-100,-83,-100,-76,-78,-100,-74,-73,-74,-100,-100,-82,-76,-78,-78,-77,-74,-100,-100,-73,-100,-100,-82,-82,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,877,175,42
-100,-100,-87,-87,-82,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-85,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-87,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-87,-82,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-85,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-49,-100,-100,-100,-61,-59,-61,-100,-100,-100,-100,-59,-59,-100,-61,-75,-100,-69,-69,-69,-83,-78,-78,-78,-83,-83,-83,-80,-76,-76,-100,-83,-88,-100,-100,-66,-66,-100,-86,-87,-87,-100,-86,-87,-100,-81,-100,-87,-66,-82,-82,-86,-78,-75,-72,-71,-72,-72,-100,-100,-80,-78,-75,-75,-77,-72,-86,-86,-72,-100,-100,-80,-80,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,894,175,43
