38:17:c3:1f:0e:11,38:17:c3:1f:0e:12,b8:27:eb:9f:6b:77,ea:9e:b4:53:24:54,38:17:c3:1f:0e:01,38:17:c3:1f:0e:02,b0:be:76:f8:30:5e,80:8d:b7:55:35:11,80:8d:b7:55:35:13,80:8d:b7:55:35:12,80:8d:b7:55:39:d1,80:8d:b7:55:39:d2,38:17:c3:1f:01:91,80:8d:b7:55:35:02,80:8d:b7:55:39:c2,80:8d:b7:55:39:c1,80:8d:b7:55:35:01,38:17:c3:1f:01:81,80:8d:b7:55:35:03,38:17:c3:1f:01:92,44:48:c1:a5:82:21,44:48:c1:a5:82:22,44:48:c1:a5:82:31,44:48:c1:a5:82:32,38:17:c3:19:d7:71,38:17:c3:19:d7:61,38:17:c3:19:d7:62,80:8d:b7:55:25:e3,ac:e2:d3:c4:08:e6,80:8d:b7:55:25:e2,80:8d:b7:55:25:e1,80:8d:b7:55:25:f3,80:8d:b7:55:25:f2,38:17:c3:19:d7:72,80:8d:b7:55:25:f1,20:a6:cd:50:24:b2,20:a6:cd:50:24:b1,38:17:c3:19:55:51,38:17:c3:19:45:b2,00:4e:35:df:06:41,b4:5d:50:e1:92:33,38:17:c3:1f:0e:10,38:17:c3:1f:0e:00,80:8d:b7:55:35:10,80:8d:b7:55:39:d0,80:8d:b7:55:35:00,38:17:c3:1f:01:90,44:48:c1:a5:82:20,44:48:c1:a5:82:30,38:17:c3:19:d7:60,80:8d:b7:55:25:e0,80:8d:b7:55:25:f0,20:a6:cd:50:24:b0,38:17:c3:19:55:50,00:4e:35:df:06:42,38:17:c3:1e:ff:10,66:2a:2f:53:7c:99,38:17:c3:1f:01:82,00:4e:35:df:06:40,38:17:c3:1f:01:80,b4:5d:50:e1:92:31,38:17:c3:1e:ff:02,38:17:c3:1e:ff:01,80:8d:b7:55:3a:51,38:17:c3:19:45:b1,80:8d:b7:55:3a:52,38:17:c3:19:d7:70,38:17:c3:19:45:b0,80:8d:b7:55:3a:50,80:8d:b7:55:3a:41,80:8d:b7:55:3a:42,80:8d:b7:55:3a:40,38:17:c3:1e:ff:00,38:17:c3:19:55:52,20:a6:cd:50:24:a1,60:32:b1:3e:1a:b8,80:8d:b7:55:39:c0,20:a6:cd:50:24:a0,b4:5d:50:e1:92:32,38:17:c3:19:55:42,00:4e:35:df:06:52,38:17:c3:1e:ff:12,38:17:c3:1e:ff:11,00:4e:35:df:06:51,00:4e:35:df:06:50,b4:5d:50:e1:92:23,00:4e:35:de:e1:12,b4:5d:50:e1:92:30,38:17:c3:19:45:a1,20:a6:cd:50:24:a2,20:a6:cd:42:0b:f3,20:a6:cd:42:0b:f0,38:17:c3:19:55:41,38:17:c3:19:45:a0,38:17:c3:19:45:a2,b4:5d:50:e1:92:22,38:17:c3:19:55:40,a8:bd:27:4c:bd:30,b4:5d:50:e1:92:20,b4:5d:50:e1:92:21,a8:bd:27:4c:bd:31,00:4e:35:de:e1:10,00:4e:35:de:e1:11,60:32:b1:3e:1a:b7,00:4e:35:de:e1:01,a8:bd:27:4c:bd:32,38:17:c3:1f:08:42,38:17:c3:1f:08:41,00:4e:35:de:e1:02,00:4e:35:de:e1:00,38:17:c3:1f:22:21,38:17:c3:1f:22:20,00:4e:35:de:d7:53,38:17:c3:19:71:90,00:4e:35:de:d7:50,00:4e:35:de:d7:52,00:4e:35:de:d7:51,38:17:c3:1f:22:30,38:17:c3:1f:22:22,38:17:c3:19:71:82,38:17:c3:1f:08:40,a8:bd:27:4c:bd:20,38:17:c3:1f:08:50,38:17:c3:1f:22:32,a8:bd:27:4c:bd:22,38:17:c3:19:71:80,38:17:c3:1f:08:52,38:17:c3:1f:22:31,38:17:c3:1f:08:51,a8:bd:27:4c:bd:21,00:4e:35:df:0e:12,38:17:c3:19:71:81,00:4e:35:df:0e:01,38:17:c3:1e:fc:b2,38:17:c3:1e:fc:b1,00:4e:35:df:0e:02,38:17:c3:1e:fc:b0,00:4e:35:df:0e:11,00:4e:35:df:0e:10,00:4e:35:df:0e:00,38:17:c3:1e:fc:a2,38:17:c3:1e:fc:a0,38:17:c3:1e:fc:a1,64:e5:99:c3:13:3c,38:17:c3:24:58:b1,38:17:c3:24:58:b2,38:17:c3:24:58:b0,38:17:c3:24:4f:10,38:17:c3:24:58:a1,38:17:c3:24:4f:12,38:17:c3:24:4f:11,38:17:c3:24:58:a2,38:17:c3:24:58:a0,38:17:c3:1f:0f:90,00:4e:35:df:27:02,00:4e:35:de:d7:43,00:4e:35:df:27:00,00:4e:35:df:27:01,00:4e:35:de:d7:42,00:4e:35:de:d7:41,00:4e:35:de:d7:40,x,y,label
-100,-100,-29,-100,-100,-100,-61,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-76,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-76,-100,-77,-100,-75,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-86,-100,-100,-85,-85,-100,-82,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-55,-100,-100,-55,-81,-81,-100,-76,-55,-100,-100,-75,-76,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-60,-100,-100,-59,-100,-100,-100,-100,-59,-88,-100,-81,-100,-100,-80,-100,-100,-88,-81,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-83,-83,-100,-100,-100,317.80000000000007,799.6000000000007,54
-100,-100,-29,-100,-100,-100,-46,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-79,-83,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-78,-100,-82,-100,-78,-100,-83,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-83,-100,-82,-100,-100,-83,-83,-100,-100,-83,-100,-100,-100,-100,-100,-100,-100,-100,-100,-60,-100,-100,-60,-100,-100,-100,-71,-60,-100,-100,-70,-71,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-59,-100,-100,-100,-100,-100,-100,-100,-59,-83,-100,-78,-100,-100,-77,-100,-83,-100,-77,-100,-100,-100,-83,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-88,-100,-100,-100,-100,-100,303.6000000000001,799.6000000000007,55
-100,-100,-30,-100,-100,-100,-59,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-79,-83,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-78,-100,-85,-100,-78,-100,-83,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-83,-100,-82,-100,-100,-83,-82,-100,-77,-83,-100,-100,-100,-100,-100,-100,-100,-100,-100,-57,-100,-100,-57,-77,-77,-100,-72,-66,-100,-100,-71,-72,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-61,-100,-100,-61,-100,-100,-100,-100,-61,-80,-100,-77,-100,-100,-77,-100,-80,-80,-78,-100,-100,-100,-82,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-88,-100,-100,-100,-100,-100,303.6000000000001,799.6000000000007,55
-100,-100,-31,-100,-100,-100,-57,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-79,-84,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-80,-100,-84,-100,-81,-100,-83,-100,-100,-100,-100,-100,-100,-100,-92,-100,-100,-100,-100,-100,-100,-100,-100,-100,-83,-100,-83,-100,-100,-83,-83,-100,-77,-83,-100,-100,-100,-100,-100,-100,-100,-100,-100,-59,-100,-100,-59,-77,-77,-100,-71,-59,-100,-100,-71,-71,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-62,-100,-100,-62,-100,-100,-100,-100,-62,-83,-100,-77,-100,-100,-76,-100,-83,-83,-77,-100,-100,-100,-82,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-88,-100,-100,-100,-100,-100,303.6000000000001,799.6000000000007,55
-100,-100,-31,-100,-100,-100,-59,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-82,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-80,-100,-80,-100,-81,-100,-82,-100,-100,-100,-100,-100,-100,-100,-92,-84,-84,-84,-100,-100,-100,-100,-100,-100,-82,-100,-83,-100,-100,-83,-83,-100,-81,-82,-100,-100,-100,-100,-100,-100,-100,-100,-100,-59,-100,-100,-59,-81,-81,-100,-71,-59,-100,-100,-71,-71,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-61,-100,-100,-60,-100,-100,-100,-100,-60,-80,-100,-76,-100,-100,-77,-100,-80,-80,-77,-100,-100,-100,-82,-100,-100,-100,-90,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,303.6000000000001,799.6000000000007,55
-100,-100,-31,-100,-100,-100,-59,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-82,-82,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-80,-100,-85,-100,-81,-100,-82,-100,-100,-100,-100,-100,-100,-100,-93,-84,-84,-84,-100,-100,-100,-100,-100,-100,-82,-100,-83,-100,-100,-83,-82,-100,-78,-82,-100,-100,-100,-100,-100,-100,-100,-100,-100,-60,-100,-100,-60,-78,-78,-100,-70,-60,-100,-100,-69,-70,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-61,-100,-100,-61,-100,-100,-100,-100,-62,-83,-100,-77,-100,-100,-77,-100,-83,-83,-78,-100,-100,-100,-83,-100,-100,-100,-90,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,303.6000000000001,799.6000000000007,55
-100,-100,-30,-100,-100,-100,-59,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-82,-83,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-87,-100,-100,-100,-83,-100,-100,-100,-100,-100,-100,-100,-93,-84,-84,-84,-100,-100,-100,-100,-100,-100,-83,-100,-81,-100,-100,-82,-81,-100,-75,-83,-100,-100,-100,-100,-100,-100,-100,-100,-100,-59,-100,-100,-59,-75,-75,-100,-73,-59,-100,-100,-73,-73,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-62,-100,-100,-62,-100,-100,-100,-100,-62,-81,-100,-76,-100,-100,-77,-100,-81,-81,-77,-100,-100,-100,-75,-100,-100,-100,-90,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,303.6000000000001,799.6000000000007,55
-100,-100,-29,-100,-100,-100,-63,-86,-86,-86,-100,-100,-100,-100,-84,-84,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-74,-81,-100,-100,-86,-88,-100,-100,-100,-100,-100,-100,-100,-100,-100,-74,-100,-81,-100,-74,-100,-81,-100,-100,-100,-100,-100,-100,-100,-100,-82,-100,-100,-100,-100,-100,-100,-100,-100,-81,-100,-100,-100,-100,-100,-100,-82,-100,-81,-100,-100,-100,-100,-100,-100,-100,-100,-100,-73,-100,-100,-73,-100,-100,-100,-65,-73,-100,-100,-66,-66,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-72,-100,-100,-72,-100,-100,-100,-100,-72,-84,-100,-72,-100,-100,-72,-100,-84,-85,-72,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,289.4000000000001,799.6000000000007,56
-100,-100,-30,-100,-100,-100,-63,-85,-84,-86,-87,-87,-100,-100,-84,-84,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-74,-79,-100,-100,-84,-87,-100,-100,-100,-100,-100,-100,-100,-100,-100,-74,-100,-85,-100,-74,-100,-79,-100,-100,-100,-100,-100,-100,-100,-100,-83,-83,-83,-100,-100,-100,-100,-100,-100,-79,-100,-90,-100,-100,-100,-100,-82,-76,-78,-100,-100,-100,-100,-100,-100,-100,-82,-100,-66,-81,-100,-65,-75,-75,-100,-65,-65,-100,-100,-65,-65,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-68,-100,-100,-68,-100,-100,-100,-100,-68,-87,-100,-71,-100,-100,-72,-100,-84,-88,-71,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,289.4000000000001,799.6000000000007,56
-100,-100,-28,-100,-100,-100,-64,-85,-85,-85,-87,-87,-100,-100,-84,-84,-100,-100,-82,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-74,-82,-100,-100,-85,-89,-100,-100,-100,-100,-100,-100,-100,-100,-100,-74,-100,-83,-100,-74,-100,-82,-100,-100,-100,-100,-100,-100,-100,-100,-83,-83,-83,-100,-100,-100,-86,-100,-100,-82,-100,-90,-100,-100,-100,-100,-80,-76,-82,-100,-100,-100,-100,-100,-100,-100,-82,-100,-63,-81,-82,-63,-76,-76,-100,-65,-63,-100,-100,-65,-65,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-69,-100,-100,-69,-100,-100,-100,-100,-69,-84,-100,-71,-100,-100,-72,-100,-85,-85,-71,-100,-100,-100,-84,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,289.4000000000001,799.6000000000007,56
-100,-100,-28,-100,-100,-100,-65,-85,-84,-85,-87,-87,-100,-100,-100,-100,-100,-100,-82,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-74,-82,-100,-100,-85,-88,-100,-100,-100,-100,-100,-100,-100,-100,-100,-74,-100,-78,-100,-74,-100,-82,-100,-100,-100,-100,-100,-100,-100,-100,-83,-83,-83,-100,-100,-100,-86,-100,-100,-82,-100,-89,-100,-100,-100,-100,-81,-75,-82,-100,-100,-100,-100,-100,-100,-100,-81,-100,-63,-81,-82,-63,-75,-75,-100,-64,-63,-100,-100,-64,-64,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-69,-100,-100,-69,-100,-100,-100,-100,-69,-87,-100,-71,-100,-100,-72,-100,-87,-87,-71,-100,-100,-100,-84,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-86,-100,-100,289.4000000000001,799.6000000000007,56
-100,-100,-28,-100,-100,-100,-64,-84,-85,-100,-100,-100,-100,-100,-84,-84,-100,-100,-81,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-79,-81,-100,-100,-84,-90,-100,-100,-100,-100,-100,-100,-100,-100,-100,-79,-100,-82,-100,-79,-100,-82,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-82,-100,-89,-100,-100,-100,-100,-81,-76,-82,-100,-100,-100,-100,-100,-100,-100,-81,-100,-64,-81,-100,-64,-76,-76,-100,-64,-64,-100,-100,-64,-64,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-70,-100,-100,-69,-100,-100,-100,-100,-69,-87,-100,-100,-100,-100,-100,-100,-87,-87,-100,-100,-100,-100,-83,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-86,-100,-100,289.4000000000001,799.6000000000007,56
-100,-100,-28,-100,-100,-100,-61,-84,-84,-100,-100,-100,-100,-100,-84,-84,-100,-100,-81,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-79,-81,-100,-100,-82,-90,-100,-100,-100,-100,-100,-100,-100,-100,-100,-78,-100,-79,-100,-79,-100,-81,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-86,-100,-81,-100,-89,-100,-100,-100,-100,-82,-78,-81,-100,-100,-100,-100,-100,-100,-100,-81,-100,-65,-81,-100,-65,-78,-78,-100,-64,-65,-100,-100,-64,-64,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-68,-100,-100,-67,-100,-100,-100,-100,-67,-88,-100,-78,-100,-100,-78,-100,-89,-89,-78,-100,-100,-100,-83,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-86,-85,-100,289.4000000000001,799.6000000000007,56
-100,-100,-29,-100,-100,-100,-72,-88,-87,-88,-88,-87,-100,-100,-84,-84,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-74,-83,-100,-100,-88,-88,-100,-100,-100,-100,-100,-100,-100,-100,-100,-74,-100,-80,-100,-74,-100,-83,-100,-100,-100,-100,-100,-100,-100,-91,-81,-80,-81,-100,-100,-100,-100,-84,-100,-83,-100,-87,-100,-100,-87,-88,-100,-73,-83,-100,-100,-100,-100,-100,-100,-100,-100,-100,-68,-100,-100,-68,-73,-73,-100,-68,-68,-100,-100,-68,-68,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-70,-100,-100,-70,-100,-100,-100,-100,-70,-81,-100,-71,-100,-100,-72,-100,-81,-80,-72,-100,-100,-100,-83,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-86,-100,-100,-100,-100,-100,275.2000000000001,799.6000000000007,57
-100,-100,-30,-100,-100,-100,-73,-88,-87,-88,-88,-88,-100,-100,-84,-84,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-74,-83,-100,-100,-88,-89,-100,-100,-100,-100,-100,-100,-100,-100,-100,-74,-100,-80,-100,-75,-100,-83,-100,-100,-100,-100,-100,-100,-100,-90,-81,-80,-81,-100,-100,-100,-100,-84,-100,-83,-100,-88,-100,-100,-88,-88,-76,-74,-83,-100,-100,-100,-100,-100,-100,-100,-78,-100,-69,-77,-77,-69,-74,-74,-100,-69,-69,-100,-100,-69,-68,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-70,-100,-100,-70,-100,-100,-100,-100,-70,-82,-100,-72,-100,-100,-72,-100,-82,-82,-71,-100,-100,-100,-83,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-86,-100,-100,-84,-100,-100,275.2000000000001,799.6000000000007,57
-100,-100,-29,-100,-100,-100,-73,-87,-87,-87,-87,-88,-100,-100,-100,-100,-100,-100,-83,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-74,-82,-100,-100,-87,-88,-100,-100,-100,-100,-100,-100,-100,-100,-100,-74,-100,-79,-100,-75,-100,-82,-100,-100,-100,-100,-100,-100,-100,-90,-81,-100,-100,-100,-100,-100,-83,-100,-100,-82,-100,-87,-100,-100,-87,-88,-76,-75,-82,-100,-100,-100,-100,-100,-100,-100,-77,-100,-70,-77,-77,-70,-75,-75,-100,-65,-70,-100,-100,-65,-66,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-70,-100,-100,-70,-100,-100,-100,-100,-70,-82,-100,-72,-100,-100,-72,-100,-82,-82,-71,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-87,-100,-100,-84,-100,-100,275.2000000000001,799.6000000000007,57
-100,-100,-29,-100,-100,-100,-72,-88,-87,-87,-88,-88,-100,-100,-100,-100,-100,-100,-83,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-73,-82,-100,-100,-88,-88,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-80,-100,-100,-100,-82,-100,-100,-100,-100,-100,-100,-100,-91,-80,-81,-81,-100,-100,-100,-83,-100,-100,-82,-100,-89,-100,-100,-87,-89,-76,-74,-82,-100,-100,-100,-100,-100,-100,-100,-77,-100,-70,-78,-77,-70,-75,-75,-100,-69,-70,-100,-100,-68,-69,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-70,-100,-100,-69,-100,-100,-100,-100,-69,-85,-100,-72,-100,-100,-72,-100,-82,-86,-72,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-87,-100,-100,-100,-100,-100,275.2000000000001,799.6000000000007,57
-100,-100,-29,-100,-100,-100,-72,-88,-87,-88,-88,-89,-100,-100,-85,-85,-100,-100,-83,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-74,-82,-100,-100,-88,-89,-100,-100,-100,-100,-100,-100,-100,-100,-100,-74,-100,-81,-100,-73,-100,-81,-100,-100,-100,-100,-100,-100,-100,-90,-80,-81,-81,-100,-100,-100,-82,-100,-100,-82,-100,-89,-100,-100,-100,-89,-78,-74,-82,-100,-100,-100,-100,-100,-100,-100,-78,-100,-70,-78,-78,-70,-74,-75,-100,-69,-70,-100,-100,-68,-68,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-70,-100,-100,-70,-100,-100,-100,-100,-70,-86,-100,-72,-100,-100,-72,-100,-85,-86,-72,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,275.2000000000001,799.6000000000007,57
-100,-100,-29,-100,-100,-100,-73,-88,-88,-88,-89,-88,-100,-100,-85,-85,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-74,-82,-100,-100,-88,-89,-100,-100,-100,-100,-100,-100,-100,-100,-100,-74,-100,-81,-100,-74,-100,-82,-100,-100,-100,-100,-100,-100,-100,-90,-100,-100,-81,-100,-100,-100,-82,-100,-100,-82,-100,-89,-100,-100,-100,-100,-76,-75,-82,-100,-100,-100,-100,-100,-100,-100,-78,-100,-70,-78,-78,-70,-75,-75,-100,-68,-70,-100,-100,-69,-69,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-70,-100,-100,-69,-100,-100,-100,-100,-69,-86,-100,-73,-100,-100,-100,-100,-85,-86,-72,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-86,-100,-100,-100,-84,-100,275.2000000000001,799.6000000000007,57
-100,-100,-26,-100,-100,-100,-67,-100,-86,-100,-88,-88,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-72,-100,-100,-100,-87,-88,-100,-100,-100,-100,-100,-100,-100,-100,-100,-73,-100,-83,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-82,-100,-100,-83,-83,-74,-71,-100,-100,-100,-100,-100,-100,-100,-100,-77,-100,-67,-76,-77,-67,-71,-71,-100,-62,-67,-100,-100,-61,-62,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-74,-100,-100,-74,-100,-100,-100,-100,-73,-81,-100,-70,-100,-100,-70,-100,-82,-82,-70,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,275.2000000000001,785.4000000000007,58
-100,-100,-27,-85,-100,-100,-66,-86,-85,-100,-87,-88,-100,-100,-84,-84,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-72,-80,-100,-100,-87,-87,-100,-100,-100,-100,-100,-100,-100,-100,-100,-73,-100,-83,-100,-73,-100,-80,-100,-100,-87,-100,-86,-100,-100,-87,-100,-100,-82,-100,-100,-100,-100,-84,-100,-80,-100,-83,-100,-100,-83,-83,-74,-72,-80,-100,-100,-100,-100,-100,-100,-100,-78,-100,-67,-76,-77,-68,-72,-72,-100,-62,-68,-100,-100,-62,-62,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-75,-100,-100,-75,-100,-100,-100,-100,-74,-82,-100,-70,-100,-100,-70,-100,-82,-82,-70,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,275.2000000000001,785.4000000000007,58
-100,-100,-31,-85,-100,-100,-66,-86,-88,-100,-87,-88,-100,-100,-84,-84,-100,-100,-80,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-73,-78,-100,-100,-88,-87,-100,-100,-100,-100,-100,-100,-100,-100,-100,-73,-100,-87,-100,-73,-100,-79,-100,-100,-85,-100,-85,-100,-100,-85,-100,-100,-82,-100,-100,-100,-100,-84,-100,-78,-100,-88,-100,-100,-87,-87,-74,-71,-79,-100,-100,-100,-100,-100,-100,-100,-77,-100,-67,-78,-78,-67,-71,-71,-100,-60,-67,-100,-100,-61,-59,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-72,-100,-100,-73,-100,-100,-100,-100,-72,-80,-100,-70,-100,-100,-70,-100,-80,-80,-70,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-86,-100,-100,275.2000000000001,785.4000000000007,58
-100,-100,-31,-85,-100,-100,-65,-88,-88,-88,-100,-100,-100,-100,-100,-100,-100,-100,-80,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-72,-82,-100,-100,-88,-88,-100,-100,-100,-100,-100,-100,-100,-100,-100,-72,-100,-88,-100,-72,-100,-81,-100,-100,-87,-100,-87,-100,-100,-88,-100,-82,-82,-100,-100,-100,-100,-100,-100,-81,-100,-85,-100,-100,-85,-85,-74,-72,-82,-100,-100,-100,-100,-100,-100,-100,-77,-100,-68,-77,-77,-68,-72,-72,-100,-61,-68,-100,-100,-61,-61,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-72,-100,-100,-72,-100,-100,-100,-100,-73,-82,-100,-69,-100,-100,-69,-100,-81,-81,-69,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-86,-100,-100,275.2000000000001,785.4000000000007,58
