60:32:b1:3e:1a:b8,60:32:b1:3e:1a:b7,38:17:c3:1f:00:b2,38:17:c3:1f:00:b1,38:17:c3:1f:00:b0,38:17:c3:1f:00:a1,38:17:c3:1f:00:a2,38:17:c3:1f:00:a0,20:a6:cd:42:0a:c2,20:a6:cd:42:0a:c0,20:a6:cd:42:0a:c1,b4:5d:50:e1:96:42,44:48:c1:91:d0:04,b4:5d:50:e1:96:41,b4:5d:50:e1:96:43,20:a6:cd:42:0a:c3,38:17:c3:1f:14:02,b4:5d:50:e1:96:40,38:17:c3:1f:14:01,38:17:c3:1f:14:00,38:17:c3:19:45:a1,b4:5d:50:e1:96:52,b4:5d:50:e1:96:50,b4:5d:50:e1:96:51,20:a6:cd:42:0a:d0,20:a6:cd:42:0a:d1,9c:d6:43:60:92:e0,38:17:c3:19:45:a2,44:48:c1:91:d0:11,44:48:c1:91:d0:14,44:48:c1:91:d0:10,b4:5d:50:e1:96:53,20:a6:cd:42:0a:d3,20:a6:cd:42:0a:d2,38:17:c3:24:47:50,38:17:c3:1f:09:83,38:17:c3:19:45:a0,44:48:c1:91:d0:12,38:17:c3:24:47:51,38:17:c3:1f:14:12,38:17:c3:24:47:52,a8:bd:27:4c:aa:83,38:17:c3:1f:09:82,38:17:c3:1f:09:80,38:17:c3:1f:14:11,38:17:c3:1f:14:10,44:48:c1:91:95:b1,38:17:c3:1f:09:93,44:48:c1:91:95:b0,44:48:c1:91:95:b2,38:17:c3:1f:09:90,44:48:c1:91:95:b3,38:17:c3:1f:09:92,38:17:c3:1f:09:91,a8:bd:27:4c:aa:90,38:17:c3:19:45:b2,38:17:c3:19:45:b1,a8:bd:27:4c:aa:93,38:17:c3:19:45:b0,20:a6:cd:42:13:f0,a8:bd:27:4c:aa:91,ac:e2:d3:c4:08:e6,44:48:c1:91:d0:01,44:48:c1:91:95:a3,44:48:c1:91:d0:02,a8:bd:27:4c:aa:92,38:17:c3:1f:19:d2,38:17:c3:1f:19:d1,38:17:c3:1f:19:d0,20:a6:cd:42:13:f2,72:32:b1:3e:1a:b8,72:32:b1:3e:1a:b7,44:48:c1:91:d0:00,b6:e6:2d:69:d5:58,44:48:c1:91:95:a0,a8:bd:27:4c:aa:82,a8:bd:27:4c:aa:81,44:48:c1:91:95:a2,38:17:c3:1f:09:81,44:48:c1:91:95:a1,a8:bd:27:4c:aa:80,38:17:c3:1f:19:f0,38:17:c3:1f:19:c2,44:48:c1:91:aa:30,38:17:c3:1f:19:f2,38:17:c3:1f:19:f1,20:a6:cd:42:0b:e3,20:a6:cd:42:0b:e0,20:a6:cd:42:0b:e2,38:17:c3:19:d7:70,20:a6:cd:42:0b:e1,38:17:c3:19:d7:72,38:17:c3:19:d7:71,20:a6:cd:42:0b:f3,20:a6:cd:42:0b:f0,38:17:c3:19:d7:60,20:a6:cd:42:0b:f2,20:a6:cd:42:0b:f1,38:17:c3:19:d7:62,38:17:c3:19:d7:61,80:8d:b7:55:25:f3,80:8d:b7:55:25:f0,38:17:c3:19:36:30,80:8d:b7:55:25:e3,66:2a:2f:53:7c:99,80:8d:b7:55:25:f2,80:8d:b7:55:25:f1,80:8d:b7:55:25:e1,80:8d:b7:55:25:e0,80:8d:b7:55:25:e2,38:17:c3:1e:ff:10,80:8d:b7:55:3a:40,80:8d:b7:55:35:03,b0:be:76:f8:30:5e,80:8d:b7:55:3a:41,80:8d:b7:55:3a:42,80:8d:b7:55:3a:51,80:8d:b7:55:3a:50,80:8d:b7:55:35:13,80:8d:b7:55:35:10,80:8d:b7:55:3a:52,80:8d:b7:55:35:12,80:8d:b7:55:35:11,ea:9e:b4:53:24:54,80:8d:b7:55:35:01,38:17:c3:19:71:90,80:8d:b7:55:35:02,80:8d:b7:55:35:00,80:8d:b7:55:39:c2,80:8d:b7:55:39:c0,38:17:c3:1e:ff:12,38:17:c3:1e:ff:11,38:17:c3:1e:ff:02,80:8d:b7:55:29:c1,80:8d:b7:55:29:c2,38:17:c3:19:71:91,80:8d:b7:55:29:d0,80:8d:b7:55:39:c1,20:a6:cd:50:24:a1,20:a6:cd:50:24:a2,80:8d:b7:55:29:d1,80:8d:b7:55:29:d2,20:a6:cd:50:24:a0,38:17:c3:1e:ff:00,68:ff:7b:e4:af:39,80:8d:b7:55:39:d0,80:8d:b7:55:29:c0,38:17:c3:1e:ff:01,00:4e:35:df:06:50,00:4e:35:df:06:52,38:17:c3:1f:22:30,00:4e:35:df:06:41,00:4e:35:df:06:40,00:4e:35:df:06:42,20:a6:cd:50:24:b2,20:a6:cd:50:24:b0,20:a6:cd:50:24:b1,68:ff:7b:e4:af:38,38:17:c3:1f:22:31,38:17:c3:1f:22:32,38:17:c3:1f:0e:00,38:17:c3:1f:0e:02,38:17:c3:1f:0e:01,80:8d:b7:55:4d:00,80:8d:b7:55:4d:01,38:17:c3:1f:22:21,38:17:c3:1f:22:20,38:17:c3:1f:22:22,x,y,timestamp
-59,-68,-63,-63,-63,-66,-68,-67,-100,-100,-100,-76,-77,-76,-78,-80,-77,-77,-77,-77,-86,-83,-83,-83,-78,-79,-75,-88,-80,-79,-80,-84,-79,-79,-100,-81,-86,-80,-100,-82,-100,-79,-81,-82,-81,-82,-88,-85,-89,-88,-84,-89,-86,-85,-89,-100,-100,-89,-100,-100,-89,-100,-81,-82,-81,-89,-100,-100,-91,-100,-62,-69,-81,-100,-86,-83,-82,-84,-82,-86,-82,-93,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,74,775,382793676155
-61,-68,-64,-63,-63,-66,-68,-67,-80,-81,-82,-76,-75,-76,-100,-80,-77,-77,-77,-77,-100,-83,-83,-83,-78,-79,-75,-100,-79,-79,-80,-84,-79,-79,-100,-81,-86,-79,-100,-82,-100,-81,-81,-81,-81,-82,-88,-85,-88,-88,-84,-87,-85,-85,-89,-100,-100,-90,-100,-100,-90,-100,-81,-82,-100,-89,-100,-100,-91,-100,-60,-100,-81,-100,-85,-83,-82,-85,-100,-85,-82,-93,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,74,775,384887022664
-64,-67,-65,-65,-65,-67,-66,-66,-80,-81,-80,-80,-100,-100,-100,-78,-78,-100,-77,-77,-84,-100,-100,-100,-85,-86,-81,-84,-78,-78,-79,-100,-85,-85,-100,-84,-85,-78,-100,-85,-100,-84,-100,-87,-84,-84,-88,-88,-87,-88,-87,-86,-87,-88,-89,-86,-87,-90,-85,-100,-100,-100,-100,-100,-100,-89,-100,-100,-100,-100,-100,-100,-78,-100,-82,-85,-83,-80,-88,-80,-83,-100,-89,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,74,758,433339035406
-64,-66,-66,-67,-67,-67,-66,-66,-78,-81,-79,-77,-100,-78,-79,-81,-78,-78,-77,-77,-84,-100,-90,-100,-85,-86,-83,-84,-78,-79,-79,-100,-85,-85,-100,-84,-85,-78,-100,-84,-100,-82,-84,-87,-84,-84,-88,-88,-87,-88,-87,-89,-87,-87,-89,-86,-86,-91,-86,-100,-100,-100,-100,-79,-100,-89,-100,-100,-100,-100,-100,-100,-78,-100,-82,-81,-83,-80,-84,-80,-83,-100,-89,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,74,758,435389675458
-60,-67,-67,-67,-67,-67,-67,-68,-78,-81,-79,-77,-100,-78,-79,-81,-81,-78,-100,-80,-89,-89,-89,-88,-85,-86,-83,-89,-77,-78,-76,-89,-86,-86,-100,-84,-89,-77,-100,-84,-100,-83,-84,-100,-83,-84,-100,-86,-100,-88,-87,-89,-87,-87,-89,-88,-88,-91,-88,-100,-100,-100,-100,-81,-80,-100,-100,-100,-100,-100,-63,-68,-80,-100,-82,-83,-84,-80,-84,-80,-84,-100,-100,-92,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,74,758,437472072124
-61,-67,-66,-65,-65,-70,-71,-69,-79,-81,-79,-100,-100,-77,-78,-81,-81,-77,-100,-77,-89,-89,-88,-88,-85,-86,-83,-89,-76,-76,-76,-88,-86,-86,-100,-77,-89,-77,-100,-83,-100,-85,-100,-100,-83,-83,-100,-86,-100,-88,-88,-89,-87,-87,-89,-88,-88,-92,-88,-100,-100,-100,-100,-81,-80,-100,-100,-100,-100,-100,-67,-68,-80,-100,-81,-83,-84,-82,-100,-82,-84,-100,-100,-92,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,74,758,439518489571
-63,-66,-67,-66,-67,-70,-71,-67,-79,-100,-100,-77,-81,-77,-76,-81,-78,-77,-78,-77,-100,-89,-88,-88,-85,-85,-81,-100,-77,-76,-77,-88,-84,-85,-100,-77,-100,-77,-100,-83,-100,-85,-100,-100,-83,-82,-100,-87,-100,-86,-87,-88,-87,-87,-89,-100,-88,-92,-88,-100,-100,-100,-78,-81,-100,-100,-100,-100,-100,-100,-60,-66,-78,-100,-81,-100,-100,-82,-100,-82,-100,-100,-100,-92,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,74,758,441554605143
-63,-66,-66,-66,-67,-70,-70,-69,-81,-81,-80,-78,-81,-80,-77,-85,-78,-79,-78,-77,-100,-89,-89,-89,-88,-87,-81,-100,-76,-77,-76,-88,-86,-87,-100,-100,-100,-77,-100,-83,-100,-100,-100,-100,-83,-83,-100,-87,-100,-86,-87,-88,-87,-87,-100,-88,-88,-89,-89,-100,-100,-100,-78,-81,-77,-100,-100,-100,-100,-100,-60,-66,-77,-100,-81,-100,-100,-82,-100,-82,-100,-100,-100,-92,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,74,758,443563778319
-64,-71,-61,-61,-61,-67,-67,-67,-100,-100,-100,-100,-84,-100,-100,-80,-75,-100,-100,-100,-100,-89,-87,-90,-87,-86,-78,-100,-78,-79,-80,-88,-86,-86,-100,-84,-100,-78,-100,-80,-100,-84,-83,-84,-80,-80,-100,-100,-100,-100,-100,-100,-100,-100,-87,-100,-100,-100,-100,-100,-100,-100,-83,-100,-100,-100,-100,-100,-100,-100,-67,-71,-100,-100,-100,-79,-80,-100,-84,-100,-81,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,74,741,491225589290
-68,-71,-61,-61,-61,-66,-67,-66,-100,-100,-100,-100,-80,-100,-77,-77,-75,-100,-76,-76,-81,-85,-87,-86,-87,-87,-76,-100,-80,-80,-81,-87,-86,-87,-100,-84,-81,-79,-100,-78,-100,-84,-83,-84,-79,-79,-87,-100,-86,-86,-90,-86,-100,-100,-87,-100,-100,-88,-89,-100,-100,-100,-83,-80,-100,-100,-100,-100,-100,-100,-67,-71,-100,-100,-100,-79,-80,-100,-84,-100,-80,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,74,741,493067339498
-68,-72,-62,-61,-61,-66,-67,-66,-100,-100,-100,-81,-80,-81,-75,-77,-75,-80,-76,-76,-81,-88,-87,-87,-87,-87,-77,-100,-81,-80,-81,-87,-86,-87,-100,-100,-81,-81,-100,-78,-100,-83,-100,-84,-79,-79,-87,-100,-86,-86,-90,-86,-100,-100,-100,-100,-100,-88,-89,-100,-100,-100,-100,-80,-100,-100,-100,-100,-100,-100,-68,-72,-100,-100,-100,-79,-80,-100,-100,-100,-80,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,74,741,494924249133
-64,-72,-61,-61,-61,-66,-67,-66,-78,-78,-78,-81,-100,-81,-77,-81,-75,-80,-100,-76,-100,-88,-87,-89,-86,-86,-77,-100,-80,-80,-80,-88,-86,-86,-100,-82,-100,-79,-100,-78,-100,-83,-84,-100,-78,-79,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-82,-100,-83,-100,-100,-100,-100,-100,-68,-72,-82,-100,-100,-79,-79,-100,-100,-100,-79,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,74,741,496892694445
-67,-72,-61,-61,-61,-66,-65,-64,-76,-78,-77,-80,-80,-80,-76,-77,-74,-100,-73,-100,-100,-87,-87,-89,-84,-85,-76,-100,-78,-79,-78,-88,-85,-84,-100,-82,-100,-78,-100,-79,-100,-83,-82,-100,-78,-79,-86,-100,-86,-85,-100,-85,-100,-100,-100,-100,-100,-89,-100,-100,-100,-100,-82,-84,-83,-100,-100,-100,-100,-100,-100,-100,-82,-100,-100,-79,-79,-100,-84,-100,-79,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,74,741,498778114131
-65,-72,-61,-61,-61,-66,-67,-66,-77,-77,-77,-79,-80,-80,-76,-75,-74,-79,-73,-75,-100,-88,-89,-88,-84,-85,-76,-100,-78,-79,-80,-88,-85,-84,-100,-82,-100,-78,-100,-79,-100,-82,-82,-100,-78,-79,-86,-100,-86,-85,-100,-85,-100,-100,-88,-100,-100,-89,-100,-100,-100,-100,-100,-83,-100,-100,-100,-100,-100,-100,-68,-100,-100,-100,-100,-79,-100,-100,-84,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,74,741,500781241683
-70,-67,-62,-62,-61,-67,-65,-66,-78,-100,-100,-100,-75,-100,-77,-80,-72,-100,-72,-72,-100,-87,-87,-87,-87,-85,-81,-100,-82,-82,-82,-87,-85,-84,-100,-86,-100,-82,-100,-82,-100,-77,-90,-100,-82,-83,-100,-92,-100,-100,-100,-100,-100,-100,-92,-86,-87,-89,-88,-100,-100,-100,-100,-86,-82,-100,-100,-100,-100,-100,-70,-100,-100,-100,-100,-82,-82,-100,-88,-100,-83,-89,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,74,723,566579307491
-67,-67,-62,-62,-62,-66,-65,-66,-78,-100,-100,-81,-75,-81,-77,-76,-71,-81,-72,-71,-100,-87,-86,-87,-84,-83,-81,-100,-81,-82,-82,-87,-84,-84,-100,-86,-100,-82,-100,-82,-100,-77,-88,-100,-83,-83,-100,-90,-100,-89,-92,-100,-100,-100,-88,-86,-86,-88,-88,-100,-89,-100,-100,-82,-83,-100,-100,-100,-100,-100,-70,-100,-100,-100,-100,-82,-82,-100,-88,-100,-83,-89,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,74,723,568499336657
-67,-67,-60,-60,-61,-66,-65,-66,-80,-100,-100,-81,-75,-81,-78,-77,-71,-81,-72,-71,-100,-87,-86,-87,-84,-84,-85,-100,-83,-83,-82,-87,-84,-84,-100,-86,-100,-84,-100,-83,-100,-77,-88,-100,-83,-83,-100,-90,-100,-89,-92,-91,-100,-100,-89,-88,-90,-89,-88,-100,-89,-100,-100,-82,-83,-91,-100,-100,-100,-100,-78,-100,-100,-100,-100,-83,-83,-100,-100,-100,-83,-89,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,74,723,570473518375
-69,-67,-60,-60,-61,-68,-67,-68,-79,-100,-100,-100,-75,-100,-78,-77,-70,-100,-71,-71,-100,-85,-87,-87,-85,-84,-85,-100,-83,-83,-83,-87,-85,-84,-100,-84,-100,-84,-100,-82,-100,-79,-100,-100,-82,-82,-100,-100,-100,-100,-100,-91,-100,-100,-88,-87,-88,-90,-89,-100,-89,-100,-100,-100,-100,-91,-100,-100,-100,-100,-73,-100,-100,-100,-100,-83,-83,-100,-100,-100,-83,-89,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,74,723,571903123322
-69,-67,-61,-60,-61,-67,-67,-71,-79,-77,-100,-100,-79,-84,-79,-76,-70,-100,-71,-70,-100,-87,-86,-87,-85,-84,-86,-100,-82,-82,-82,-87,-84,-84,-100,-84,-100,-82,-100,-82,-100,-79,-86,-100,-82,-82,-100,-100,-100,-100,-100,-100,-100,-100,-90,-87,-88,-90,-89,-100,-89,-100,-100,-100,-100,-88,-100,-100,-100,-100,-69,-67,-100,-100,-100,-83,-83,-100,-86,-100,-83,-89,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,74,723,573762346082
-67,-67,-61,-61,-61,-66,-67,-67,-78,-77,-100,-100,-75,-81,-77,-76,-70,-80,-70,-70,-100,-87,-86,-87,-83,-84,-84,-86,-82,-83,-83,-88,-83,-84,-100,-87,-100,-84,-100,-82,-100,-78,-86,-100,-83,-82,-100,-100,-100,-100,-100,-100,-100,-100,-90,-88,-88,-88,-88,-100,-100,-100,-100,-100,-100,-88,-100,-100,-100,-100,-66,-67,-100,-100,-100,-83,-84,-100,-86,-100,-84,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,74,723,575723094779
-65,-68,-61,-61,-62,-70,-69,-68,-78,-78,-79,-81,-100,-80,-78,-76,-76,-80,-100,-75,-100,-100,-91,-100,-87,-85,-80,-100,-100,-100,-100,-92,-85,-86,-100,-81,-89,-100,-100,-78,-100,-100,-100,-83,-77,-77,-89,-88,-89,-89,-88,-90,-88,-87,-88,-100,-100,-100,-93,-100,-100,-100,-80,-100,-81,-100,-100,-100,-100,-100,-65,-100,-81,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,74,706,626878256947
-62,-69,-61,-61,-61,-67,-68,-68,-78,-79,-79,-81,-100,-80,-78,-77,-72,-80,-72,-73,-100,-100,-91,-100,-87,-86,-80,-100,-77,-78,-79,-92,-85,-86,-100,-85,-89,-77,-100,-78,-100,-80,-100,-83,-77,-77,-89,-89,-89,-88,-88,-89,-88,-87,-88,-100,-100,-87,-91,-100,-100,-85,-80,-100,-81,-100,-100,-100,-100,-100,-64,-100,-81,-100,-100,-81,-83,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,74,706,628790785228
