38:17:c3:19:55:41,38:17:c3:19:55:42,38:17:c3:19:55:40,38:17:c3:1e:fc:a0,38:17:c3:1e:fc:a2,38:17:c3:19:55:52,38:17:c3:19:55:51,38:17:c3:19:55:50,38:17:c3:1e:fc:a1,b0:be:76:f8:30:5e,32:f7:72:50:57:3b,38:17:c3:24:58:b0,00:4e:35:df:06:42,00:4e:35:df:06:52,38:17:c3:24:58:b1,38:17:c3:24:58:b2,00:4e:35:df:06:41,00:4e:35:df:06:40,00:4e:35:df:06:51,38:17:c3:1e:fc:b0,38:17:c3:1e:fc:b2,38:17:c3:1e:fc:b1,00:4e:35:df:06:50,80:8d:b7:55:3a:50,64:e5:99:c3:13:3c,68:ff:7b:e4:af:39,68:ff:7b:e4:af:38,70:56:81:c9:91:ab,38:17:c3:1f:0e:11,ea:9e:b4:53:24:54,38:17:c3:1f:0e:12,38:17:c3:1f:0e:10,38:17:c3:1f:0e:02,38:17:c3:1f:0e:01,38:17:c3:1f:0e:00,80:8d:b7:55:35:13,80:8d:b7:55:35:11,80:8d:b7:55:35:10,80:8d:b7:55:35:12,80:8d:b7:55:35:00,80:8d:b7:55:35:02,80:8d:b7:55:35:01,80:8d:b7:55:35:03,80:8d:b7:55:39:d2,80:8d:b7:55:39:d1,80:8d:b7:55:39:d0,80:8d:b7:55:25:f1,38:17:c3:1f:01:81,80:8d:b7:55:25:f2,80:8d:b7:55:25:f3,80:8d:b7:55:25:f0,38:17:c3:19:d7:62,38:17:c3:19:d7:61,38:17:c3:19:d7:60,ac:e2:d3:c4:08:e6,38:17:c3:19:d7:72,80:8d:b7:55:3a:52,80:8d:b7:55:3a:51,38:17:c3:1f:01:92,38:17:c3:19:d7:70,38:17:c3:19:d7:71,80:8d:b7:55:3a:42,80:8d:b7:55:3a:41,80:8d:b7:55:3a:40,38:17:c3:1f:01:90,38:17:c3:1f:01:91,44:48:c1:a5:82:22,60:32:b1:3e:1a:b8,38:17:c3:1e:ff:12,38:17:c3:1e:ff:10,44:48:c1:a5:82:32,38:17:c3:1e:ff:11,44:48:c1:a5:82:31,44:48:c1:a5:82:30,20:a6:cd:50:24:a2,80:8d:b7:55:39:c2,80:8d:b7:55:39:c0,80:8d:b7:55:39:c1,38:17:c3:1f:01:82,80:8d:b7:55:25:e0,38:17:c3:1f:01:80,44:48:c1:a5:82:21,38:17:c3:19:45:b0,80:8d:b7:55:25:e2,38:17:c3:1e:ff:02,38:17:c3:1e:ff:01,38:17:c3:1e:ff:00,80:8d:b7:55:25:e3,b4:5d:50:e1:92:23,20:a6:cd:50:24:a1,38:17:c3:19:45:b1,72:32:b1:3e:1a:b7,38:17:c3:19:45:b2,44:48:c1:a5:82:20,60:32:b1:3e:1a:b7,20:a6:cd:50:24:a0,80:8d:b7:55:25:e1,66:2a:2f:53:7c:99,38:17:c3:19:45:a1,38:17:c3:19:45:a2,20:a6:cd:50:24:b2,20:a6:cd:50:24:b0,72:32:b1:3e:1a:b8,20:a6:cd:50:24:b1,b4:5d:50:e1:92:22,00:4e:35:de:e1:10,00:4e:35:de:e1:12,38:17:c3:1f:09:90,00:4e:35:de:e1:11,b4:5d:50:e1:92:33,b4:5d:50:e1:92:31,b4:5d:50:e1:92:32,00:4e:35:de:e1:02,b4:5d:50:e1:92:30,38:17:c3:1f:08:50,00:4e:35:de:e1:00,b4:5d:50:e1:92:21,b4:5d:50:e1:92:20,38:17:c3:1f:08:52,38:17:c3:1f:08:51,00:4e:35:de:e1:01,00:4e:35:de:d7:52,00:4e:35:de:d7:53,00:4e:35:de:d7:51,00:4e:35:de:d7:50,38:17:c3:19:71:90,38:17:c3:19:71:92,00:4e:35:de:d7:41,a8:bd:27:4c:bd:30,38:17:c3:19:71:80,00:4e:35:de:d7:42,38:17:c3:1f:22:30,38:17:c3:19:71:91,38:17:c3:1f:22:31,38:17:c3:19:71:82,38:17:c3:19:71:81,38:17:c3:1f:22:32,38:17:c3:1f:08:40,38:17:c3:1f:08:41,00:4e:35:de:d7:43,a8:bd:27:4c:bd:22,a8:bd:27:4c:bd:21,a8:bd:27:4c:bd:20,a8:bd:27:4c:bd:32,a8:bd:27:4c:bd:31,00:4e:35:df:0e:12,00:4e:35:df:0e:11,00:4e:35:df:0e:10,00:4e:35:df:0e:02,00:4e:35:df:0e:00,00:4e:35:df:0e:01,38:17:c3:24:58:a0,38:17:c3:24:58:a1,38:17:c3:24:58:a2,38:17:c3:1b:08:b0,00:4e:35:de:d7:40,x,y,timestamp
-73,-100,-100,-100,-100,-80,-80,-80,-100,-38,-100,-100,-71,-74,-100,-100,-71,-70,-74,-100,-100,-100,-75,-81,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-90,-100,-100,-100,-100,-100,-87,-86,-87,-100,-100,-100,-87,-88,-100,-100,-100,-100,-100,-83,-81,-100,-100,-100,-77,-76,-77,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-87,-100,-100,-100,-86,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-87,-100,-100,-100,-100,-100,-100,-100,-100,-85,-88,-100,-86,-100,-100,-100,-87,-100,-100,-100,-100,-100,-100,-100,-86,-100,-100,-100,-100,-100,-100,-100,-68,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-71,-70,-70,-69,-68,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,266,130,2688973544493
-75,-75,-75,-100,-100,-82,-82,-82,-100,-39,-100,-100,-70,-74,-100,-100,-70,-100,-74,-100,-100,-100,-74,-83,-100,-100,-100,-100,-100,-82,-100,-100,-86,-100,-100,-100,-100,-90,-100,-100,-100,-100,-100,-87,-86,-87,-100,-100,-100,-87,-88,-100,-100,-100,-100,-100,-82,-81,-100,-100,-100,-77,-76,-75,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-87,-88,-100,-88,-100,-100,-100,-100,-100,-100,-81,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-72,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-68,-69,-70,-72,-72,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,266,130,2692046637200
-75,-75,-76,-100,-90,-78,-78,-78,-89,-47,-100,-100,-73,-79,-100,-100,-73,-74,-79,-100,-100,-100,-80,-83,-85,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-91,-100,-100,-100,-100,-100,-90,-89,-90,-100,-100,-100,-90,-90,-100,-100,-100,-100,-100,-83,-82,-100,-100,-100,-79,-75,-75,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-81,-100,-100,-100,-81,-100,-100,-100,-80,-100,-100,-100,-100,-100,-100,-100,-100,-82,-100,-100,-100,-100,-100,-100,-100,-100,-85,-85,-100,-86,-100,-100,-100,-100,-100,-100,-83,-100,-100,-100,-100,-87,-100,-100,-100,-100,-100,-100,-100,-73,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-68,-68,-68,-72,-73,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,266,112,2730629135415
-77,-78,-100,-100,-90,-78,-78,-78,-89,-43,-100,-100,-73,-77,-100,-100,-73,-72,-77,-100,-100,-100,-76,-82,-85,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-90,-85,-100,-100,-85,-85,-100,-100,-100,-100,-100,-83,-82,-100,-100,-100,-77,-76,-78,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-82,-100,-100,-100,-81,-100,-100,-100,-82,-100,-100,-100,-100,-100,-100,-100,-100,-82,-100,-100,-100,-100,-100,-100,-100,-100,-84,-85,-100,-85,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-87,-100,-100,-100,-100,-100,-100,-100,-72,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-68,-67,-66,-73,-73,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,266,112,2733772882341
-76,-78,-100,-100,-100,-78,-79,-78,-100,-43,-100,-100,-73,-75,-100,-100,-73,-72,-75,-100,-100,-100,-76,-83,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-85,-100,-85,-85,-85,-100,-100,-100,-100,-100,-83,-82,-100,-100,-100,-77,-76,-77,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-83,-100,-100,-100,-81,-100,-100,-100,-82,-100,-100,-100,-100,-100,-100,-100,-100,-82,-100,-100,-100,-100,-100,-100,-100,-100,-85,-85,-100,-85,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-87,-100,-100,-100,-100,-100,-100,-100,-71,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-68,-66,-66,-71,-71,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,266,112,2736882041819
-76,-78,-100,-100,-100,-77,-79,-78,-100,-43,-100,-100,-73,-77,-100,-100,-73,-72,-77,-100,-100,-100,-77,-85,-100,-83,-100,-100,-100,-86,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-85,-100,-85,-85,-85,-100,-100,-100,-100,-100,-85,-84,-100,-100,-100,-77,-77,-77,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-86,-100,-83,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-84,-84,-100,-84,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-70,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-68,-66,-67,-70,-70,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,266,112,2739989619630
-79,-78,-100,-87,-100,-78,-79,-78,-100,-42,-100,-100,-73,-78,-100,-100,-73,-72,-78,-100,-100,-100,-78,-82,-100,-83,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-85,-100,-85,-85,-88,-100,-100,-100,-100,-100,-83,-82,-100,-100,-100,-77,-77,-77,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-86,-100,-100,-100,-100,-100,-100,-100,-100,-100,-81,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-84,-85,-100,-84,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-86,-100,-100,-100,-100,-100,-100,-100,-71,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-69,-69,-68,-71,-71,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,266,112,2743034492806
-79,-78,-76,-87,-100,-79,-79,-79,-100,-48,-100,-100,-74,-78,-100,-100,-73,-75,-79,-100,-100,-100,-80,-82,-100,-100,-100,-100,-100,-84,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-89,-100,-88,-100,-100,-100,-85,-88,-100,-100,-100,-100,-100,-83,-89,-100,-100,-100,-79,-79,-79,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-81,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-85,-86,-100,-84,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-86,-100,-100,-100,-100,-100,-100,-100,-73,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-69,-68,-68,-72,-73,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,266,112,2746132749576
-100,-100,-100,-100,-100,-80,-80,-81,-100,-48,-100,-100,-70,-74,-100,-100,-70,-70,-73,-88,-100,-100,-73,-75,-100,-100,-100,-100,-100,-87,-100,-100,-100,-100,-100,-88,-100,-87,-100,-100,-100,-100,-90,-87,-86,-87,-83,-100,-83,-83,-83,-100,-100,-100,-100,-100,-75,-75,-100,-100,-100,-80,-79,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-91,-100,-85,-87,-100,-100,-88,-100,-100,-100,-85,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-87,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-86,-100,-100,-100,-100,-100,-100,-100,-88,-100,-100,-100,-100,-100,-100,-100,-77,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-70,-70,-71,-75,-75,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,266,95,2787242721487
-78,-77,-76,-100,-100,-80,-80,-80,-100,-53,-100,-100,-70,-75,-100,-100,-70,-70,-74,-87,-100,-87,-75,-77,-100,-100,-100,-100,-100,-85,-100,-100,-100,-100,-100,-89,-100,-88,-100,-100,-100,-100,-90,-87,-86,-89,-83,-100,-83,-87,-88,-100,-100,-100,-100,-100,-76,-76,-100,-100,-100,-80,-79,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-91,-100,-85,-84,-86,-100,-88,-100,-100,-100,-85,-100,-100,-100,-83,-100,-100,-100,-100,-100,-100,-100,-100,-87,-100,-100,-100,-100,-100,-100,-100,-100,-100,-89,-100,-100,-100,-100,-100,-86,-100,-100,-100,-100,-100,-100,-100,-88,-100,-100,-100,-100,-100,-100,-100,-75,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-70,-70,-70,-75,-75,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,266,95,2790365389038
-77,-75,-76,-100,-100,-83,-83,-84,-100,-48,-100,-100,-100,-78,-100,-100,-100,-72,-77,-88,-88,-87,-77,-85,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-89,-100,-88,-100,-100,-100,-100,-100,-100,-88,-89,-86,-100,-100,-87,-87,-100,-100,-100,-100,-100,-84,-84,-100,-100,-100,-80,-79,-78,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-85,-84,-86,-100,-100,-100,-100,-100,-100,-100,-100,-100,-83,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-89,-89,-100,-90,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-88,-100,-100,-100,-100,-100,-100,-100,-73,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-70,-70,-73,-74,-73,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,266,95,2793549124505
-75,-75,-75,-100,-100,-83,-82,-81,-100,-48,-100,-100,-73,-75,-100,-100,-100,-72,-74,-88,-88,-87,-74,-82,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-90,-100,-100,-100,-100,-100,-100,-100,-88,-88,-88,-85,-100,-84,-85,-87,-100,-100,-100,-100,-100,-82,-82,-100,-100,-100,-79,-100,-78,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-88,-100,-100,-100,-87,-100,-100,-100,-84,-100,-100,-100,-100,-100,-100,-100,-100,-88,-100,-100,-100,-100,-100,-100,-100,-100,-89,-89,-100,-90,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-73,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-71,-71,-73,-74,-74,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,266,95,2796680409452
-75,-76,-75,-100,-100,-82,-82,-80,-100,-57,-100,-100,-73,-75,-100,-100,-81,-72,-74,-89,-89,-88,-74,-80,-100,-100,-100,-100,-100,-84,-100,-100,-100,-100,-100,-90,-100,-100,-100,-100,-100,-100,-100,-89,-90,-88,-85,-100,-84,-85,-86,-100,-100,-100,-100,-100,-80,-80,-100,-100,-100,-79,-100,-78,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-86,-100,-100,-100,-87,-100,-100,-100,-84,-100,-100,-100,-100,-100,-100,-100,-100,-86,-100,-100,-100,-100,-100,-100,-100,-100,-100,-90,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-75,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-69,-70,-70,-74,-74,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,266,95,2799805619243
-75,-76,-75,-100,-100,-81,-80,-80,-100,-56,-100,-100,-73,-75,-100,-100,-74,-72,-75,-89,-89,-89,-75,-80,-85,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-89,-88,-88,-100,-100,-84,-85,-86,-100,-100,-100,-100,-100,-80,-80,-100,-100,-100,-78,-76,-77,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-86,-100,-100,-100,-87,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-86,-100,-100,-100,-100,-100,-100,-100,-100,-88,-90,-100,-88,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-75,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-69,-70,-70,-74,-74,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,266,95,2802794528356
-100,-100,-100,-89,-88,-83,-83,-84,-100,-46,-100,-100,-80,-75,-100,-100,-79,-100,-75,-100,-100,-100,-75,-78,-79,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-86,-100,-100,-100,-100,-100,-100,-77,-78,-100,-100,-100,-100,-82,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-88,-100,-100,-86,-100,-100,-100,-86,-100,-100,-100,-84,-100,-100,-100,-100,-100,-100,-100,-100,-87,-86,-100,-100,-100,-100,-100,-100,-100,-100,-89,-100,-100,-100,-100,-100,-89,-100,-100,-89,-100,-100,-100,-100,-88,-100,-100,-100,-100,-100,-100,-100,-68,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-65,-65,-65,-67,-67,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,266,78,2838971910009
-100,-100,-100,-89,-88,-83,-83,-84,-100,-46,-100,-88,-73,-77,-100,-100,-79,-71,-76,-90,-100,-86,-76,-78,-79,-100,-100,-100,-100,-84,-100,-100,-100,-100,-100,-90,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-86,-100,-100,-100,-100,-100,-100,-77,-78,-100,-100,-100,-100,-82,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-88,-100,-100,-86,-100,-100,-100,-86,-100,-100,-100,-84,-100,-100,-100,-100,-100,-100,-100,-100,-87,-87,-100,-100,-100,-100,-100,-100,-100,-100,-89,-100,-100,-100,-100,-100,-89,-100,-100,-89,-100,-100,-100,-100,-88,-100,-100,-100,-100,-100,-100,-100,-68,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-64,-64,-64,-68,-68,-100,-100,-100,-100,-100,-100,-87,-88,-100,-100,-100,266,78,2842014053654
-100,-100,-100,-87,-89,-84,-83,-84,-88,-45,-100,-88,-72,-76,-100,-100,-71,-71,-77,-88,-88,-86,-77,-78,-100,-100,-100,-100,-100,-82,-100,-100,-100,-100,-100,-90,-100,-92,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-86,-100,-100,-100,-100,-100,-100,-77,-78,-100,-100,-100,-81,-79,-81,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-87,-100,-100,-100,-100,-100,-100,-100,-100,-89,-100,-100,-100,-100,-100,-88,-100,-100,-100,-100,-100,-100,-100,-89,-100,-100,-100,-100,-100,-100,-100,-67,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-64,-63,-63,-67,-68,-100,-100,-100,-100,-100,-100,-87,-88,-100,-100,-100,266,78,2845158657402
-100,-100,-100,-87,-89,-84,-84,-84,-88,-44,-100,-100,-72,-79,-100,-100,-71,-71,-79,-88,-88,-87,-78,-85,-100,-100,-100,-100,-100,-88,-100,-100,-100,-100,-100,-92,-100,-92,-100,-100,-100,-100,-100,-100,-100,-89,-100,-100,-100,-87,-100,-100,-100,-100,-100,-100,-78,-78,-100,-100,-100,-81,-79,-81,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-84,-85,-84,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-87,-100,-100,-100,-100,-100,-100,-100,-100,-89,-100,-100,-100,-100,-100,-88,-100,-100,-89,-100,-100,-100,-100,-89,-100,-100,-100,-100,-100,-100,-100,-67,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-65,-63,-64,-67,-68,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,266,78,2848277252714
-100,-100,-100,-87,-100,-84,-84,-84,-100,-44,-100,-88,-72,-80,-89,-100,-71,-72,-81,-100,-88,-87,-81,-85,-84,-100,-100,-100,-100,-85,-100,-100,-100,-100,-100,-90,-100,-92,-100,-100,-100,-100,-100,-100,-100,-89,-100,-100,-100,-87,-100,-100,-100,-100,-100,-100,-78,-78,-100,-100,-100,-80,-79,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-84,-85,-84,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-87,-100,-100,-100,-100,-100,-100,-100,-88,-87,-100,-100,-100,-100,-100,-88,-100,-100,-89,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-67,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-65,-65,-64,-67,-67,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,266,78,2851374091671
-100,-80,-100,-87,-100,-85,-86,-85,-100,-48,-100,-88,-72,-75,-89,-100,-72,-72,-75,-100,-100,-100,-75,-79,-84,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-90,-100,-92,-100,-100,-100,-100,-100,-100,-90,-90,-100,-100,-100,-87,-100,-100,-100,-100,-100,-100,-76,-77,-100,-100,-100,-83,-84,-84,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-87,-100,-100,-100,-100,-100,-100,-100,-87,-87,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-90,-100,-100,-100,-100,-100,-100,-100,-68,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-65,-65,-64,-67,-67,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,266,78,2854459593388
-100,-100,-100,-100,-100,-83,-83,-84,-100,-48,-100,-100,-74,-76,-100,-100,-72,-74,-78,-90,-100,-91,-76,-82,-79,-100,-100,-100,-86,-81,-87,-87,-84,-83,-84,-100,-100,-91,-100,-100,-100,-100,-100,-100,-90,-89,-100,-100,-100,-88,-100,-100,-100,-100,-100,-100,-82,-81,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-84,-85,-84,-100,-100,-100,-100,-100,-100,-100,-100,-100,-85,-100,-100,-100,-100,-100,-100,-100,-100,-100,-89,-100,-100,-100,-100,-100,-100,-100,-100,-91,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-88,-100,-100,-100,-100,-100,-100,-100,-63,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-63,-62,-62,-63,-62,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,266,61,2902453083578
-77,-78,-77,-100,-100,-83,-83,-83,-100,-48,-100,-100,-72,-77,-100,-100,-71,-82,-78,-90,-89,-91,-77,-82,-79,-100,-100,-100,-86,-100,-85,-87,-84,-83,-84,-92,-100,-90,-100,-100,-100,-100,-100,-87,-87,-88,-100,-100,-100,-87,-100,-100,-100,-100,-100,-100,-82,-81,-100,-100,-100,-86,-100,-85,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-84,-85,-84,-100,-84,-100,-100,-100,-83,-100,-100,-100,-86,-100,-100,-100,-100,-100,-100,-100,-100,-85,-87,-100,-100,-100,-100,-100,-100,-100,-100,-91,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-88,-100,-100,-100,-100,-100,-100,-100,-64,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-60,-62,-62,-63,-62,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,266,61,2905553905765
-77,-78,-77,-100,-100,-83,-82,-82,-100,-48,-100,-100,-71,-77,-100,-100,-70,-73,-77,-90,-89,-87,-76,-82,-77,-100,-100,-100,-86,-78,-86,-87,-100,-83,-100,-91,-100,-90,-100,-100,-100,-100,-100,-87,-88,-90,-100,-100,-100,-87,-100,-100,-100,-100,-100,-100,-81,-81,-100,-100,-100,-85,-85,-85,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-84,-100,-84,-100,-84,-100,-100,-100,-83,-100,-100,-100,-86,-100,-100,-100,-100,-100,-100,-100,-100,-85,-88,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-64,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-63,-63,-62,-63,-63,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,266,61,2908732260451
-79,-79,-77,-100,-100,-83,-82,-83,-100,-48,-100,-100,-70,-74,-100,-100,-70,-70,-74,-87,-86,-87,-75,-83,-77,-90,-100,-100,-86,-78,-86,-87,-100,-83,-100,-91,-100,-90,-100,-100,-100,-100,-100,-100,-88,-90,-100,-100,-100,-87,-100,-100,-100,-100,-100,-100,-85,-85,-100,-100,-100,-85,-85,-85,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-84,-100,-100,-100,-100,-100,-100,-100,-85,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-86,-100,-100,-100,-100,-100,-100,-100,-100,-91,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-64,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-63,-62,-62,-63,-63,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,266,61,2911901099773
