b8:27:eb:9f:6b:77,ea:9e:b4:53:24:54,38:17:c3:1f:0e:02,38:17:c3:1f:0e:01,38:17:c3:1f:0e:00,38:17:c3:1f:0e:12,38:17:c3:1f:0e:10,38:17:c3:1f:0e:11,80:8d:b7:55:35:02,80:8d:b7:55:35:03,80:8d:b7:55:35:00,80:8d:b7:55:35:12,80:8d:b7:55:35:01,80:8d:b7:55:39:c2,38:17:c3:1f:01:82,38:17:c3:1f:01:81,38:17:c3:1f:01:80,80:8d:b7:55:35:11,80:8d:b7:55:35:10,80:8d:b7:55:35:13,80:8d:b7:55:25:e3,80:8d:b7:55:39:c1,80:8d:b7:55:39:d1,b0:be:76:f8:30:5e,80:8d:b7:55:39:d0,80:8d:b7:55:39:d2,38:17:c3:1f:01:90,38:17:c3:1f:01:92,38:17:c3:1f:01:91,80:8d:b7:55:3a:41,38:17:c3:19:d7:70,38:17:c3:19:d7:71,38:17:c3:19:d7:61,38:17:c3:19:d7:62,80:8d:b7:55:3a:40,80:8d:b7:55:25:f3,38:17:c3:19:d7:72,38:17:c3:19:d7:60,80:8d:b7:55:25:f1,80:8d:b7:55:25:f0,80:8d:b7:55:25:f2,ac:e2:d3:c4:08:e6,80:8d:b7:55:3a:42,44:48:c1:a5:82:30,38:17:c3:1e:ff:00,44:48:c1:a5:82:32,44:48:c1:a5:82:31,20:a6:cd:50:24:a2,38:17:c3:1e:ff:01,38:17:c3:1e:ff:11,38:17:c3:1e:ff:02,80:8d:b7:55:3a:52,80:8d:b7:55:3a:50,00:4e:35:df:06:42,38:17:c3:1e:ff:12,38:17:c3:1e:ff:10,00:4e:35:df:06:41,38:17:c3:19:45:a1,80:8d:b7:55:3a:51,38:17:c3:19:45:b2,20:a6:cd:50:24:a1,20:a6:cd:50:24:a0,00:4e:35:df:06:51,20:a6:cd:50:24:b1,00:4e:35:df:06:52,20:a6:cd:50:24:b0,38:17:c3:19:45:b0,20:a6:cd:50:24:b2,38:17:c3:19:45:b1,38:17:c3:19:55:50,b4:5d:50:e1:92:33,44:48:c1:a5:82:21,44:48:c1:a5:82:22,44:48:c1:a5:82:20,00:4e:35:df:06:40,80:8d:b7:55:39:c0,00:4e:35:df:06:50,66:2a:2f:53:7c:99,72:32:b1:3e:1a:b8,60:32:b1:3e:1a:b8,60:32:b1:3e:1a:b7,80:8d:b7:55:25:e2,72:32:b1:3e:1a:b7,80:8d:b7:55:25:e0,80:8d:b7:55:25:e1,00:4e:35:de:e1:12,00:4e:35:de:e1:10,00:4e:35:de:e1:02,68:ff:7b:e4:af:39,38:17:c3:1f:22:30,b4:5d:50:e1:92:20,38:17:c3:1f:09:93,00:4e:35:de:e1:11,b4:5d:50:e1:92:22,b4:5d:50:e1:92:21,b4:5d:50:e1:92:23,b4:5d:50:e1:92:31,00:4e:35:de:e1:00,b4:5d:50:e1:92:32,b4:5d:50:e1:92:30,38:17:c3:19:55:51,00:4e:35:de:e1:01,38:17:c3:19:55:52,38:17:c3:1f:08:41,38:17:c3:1f:08:42,38:17:c3:1f:08:40,a8:bd:27:4c:bd:21,00:4e:35:de:d7:53,00:4e:35:de:d7:52,38:17:c3:1f:08:50,00:4e:35:de:d7:51,38:17:c3:19:55:42,38:17:c3:19:55:40,38:17:c3:19:55:41,00:4e:35:de:d7:50,a8:bd:27:4c:bd:22,a8:bd:27:4c:bd:20,38:17:c3:19:71:90,38:17:c3:19:71:91,38:17:c3:19:71:92,68:ff:7b:e4:af:38,00:4e:35:de:d7:43,38:17:c3:1f:22:31,00:4e:35:df:0e:12,38:17:c3:1f:22:32,00:4e:35:de:d7:42,00:4e:35:de:d7:41,38:17:c3:1f:08:52,38:17:c3:1f:08:51,38:17:c3:1f:22:20,a8:bd:27:4c:bd:31,a8:bd:27:4c:bd:30,a8:bd:27:4c:bd:32,00:4e:35:df:0e:01,00:4e:35:df:0e:02,38:17:c3:1e:fc:a2,38:17:c3:1e:fc:b0,38:17:c3:1e:fc:a1,00:4e:35:df:0e:10,00:4e:35:df:0e:11,38:17:c3:1e:fc:a0,38:17:c3:1e:fc:b2,38:17:c3:1e:fc:b1,00:4e:35:df:0e:00,64:e5:99:c3:13:3c,38:17:c3:24:58:b0,38:17:c3:24:58:b1,38:17:c3:24:58:b2,38:17:c3:24:58:a1,38:17:c3:24:58:a0,38:17:c3:24:58:a2,38:17:c3:24:4f:12,38:17:c3:24:4f:11,38:17:c3:24:4f:10,38:17:c3:24:4f:02,38:17:c3:24:4f:01,38:17:c3:24:4f:00,38:17:c3:19:71:82,38:17:c3:19:71:81,38:17:c3:19:71:80,00:4e:35:de:d7:40,x,y,timestamp
-48,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-69,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-83,-100,-100,-83,-100,-100,-100,-100,-100,-86,-100,-86,-100,-100,-100,-100,-100,-88,-100,-100,-100,-82,-100,-100,-84,-100,-100,-100,-100,-100,-100,-100,-76,-77,-78,-100,-100,-84,-100,-76,-85,-85,-82,-88,-78,-87,-89,-100,-78,-100,-100,-100,-100,-77,-100,-100,-100,-100,-100,-100,-100,-100,-78,-77,-100,-100,-100,-100,-90,-100,-84,-100,-100,-100,-100,-100,-100,-73,-72,-72,-79,-78,-100,-100,-100,-84,-84,-100,-100,-100,-78,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-87,600,17,26713695668402
-32,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-89,-90,-89,-100,-100,-100,-68,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-90,-83,-100,-100,-83,-100,-100,-100,-100,-100,-86,-100,-86,-100,-100,-100,-100,-100,-87,-100,-100,-100,-82,-100,-86,-86,-100,-100,-100,-100,-100,-100,-100,-74,-75,-77,-100,-100,-84,-100,-76,-85,-85,-82,-85,-76,-86,-86,-100,-77,-100,-100,-100,-100,-77,-100,-100,-100,-100,-100,-100,-100,-100,-77,-77,-100,-100,-100,-100,-90,-100,-84,-100,-100,-100,-100,-100,-100,-70,-70,-70,-78,-78,-100,-100,-100,-84,-84,-100,-100,-100,-78,-85,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-87,600,17,26716822412098
-30,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-89,-90,-89,-100,-100,-100,-69,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-90,-83,-100,-100,-100,-100,-100,-100,-100,-100,-82,-100,-82,-100,-100,-100,-100,-100,-87,-100,-100,-100,-100,-100,-82,-84,-100,-100,-100,-100,-100,-100,-100,-74,-74,-77,-100,-100,-100,-100,-74,-100,-100,-84,-87,-77,-86,-87,-100,-77,-100,-100,-100,-100,-77,-100,-100,-100,-100,-100,-100,-100,-100,-77,-77,-100,-100,-100,-100,-90,-100,-84,-100,-100,-100,-100,-100,-100,-71,-71,-71,-78,-78,-100,-100,-100,-84,-84,-100,-100,-100,-80,-85,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,600,17,26720024991993
-31,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-90,-100,-100,-100,-100,-68,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-92,-83,-100,-100,-100,-100,-100,-100,-100,-100,-82,-100,-82,-100,-100,-100,-100,-100,-86,-100,-100,-100,-83,-100,-82,-86,-100,-100,-100,-100,-100,-100,-100,-72,-71,-79,-100,-100,-83,-100,-71,-82,-100,-84,-87,-78,-86,-87,-100,-78,-100,-100,-100,-100,-77,-100,-100,-100,-100,-100,-100,-100,-100,-77,-75,-100,-100,-100,-100,-90,-100,-85,-100,-100,-100,-100,-100,-100,-70,-71,-70,-78,-78,-100,-100,-100,-87,-86,-100,-100,-100,-79,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,600,17,26723162569075
-29,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-90,-100,-100,-91,-100,-71,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-86,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-92,-83,-100,-100,-83,-100,-100,-100,-100,-100,-82,-100,-84,-100,-100,-100,-100,-100,-86,-100,-100,-100,-83,-100,-82,-83,-100,-100,-100,-100,-100,-100,-100,-71,-71,-76,-100,-100,-83,-100,-71,-82,-100,-100,-87,-78,-86,-87,-100,-78,-100,-100,-100,-100,-77,-100,-100,-100,-100,-100,-100,-100,-100,-76,-75,-100,-100,-100,-100,-89,-100,-84,-100,-100,-100,-100,-100,-100,-71,-71,-71,-78,-78,-100,-100,-100,-84,-84,-100,-100,-100,-79,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,600,17,26726217243240
-46,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-88,-100,-100,-100,-100,-100,-100,-87,-87,-100,-91,-100,-68,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-87,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-82,-100,-100,-83,-100,-100,-100,-100,-100,-82,-100,-83,-100,-100,-100,-100,-100,-87,-100,-100,-100,-83,-100,-82,-90,-100,-100,-100,-100,-100,-100,-100,-72,-73,-76,-100,-100,-83,-100,-72,-82,-100,-100,-89,-78,-90,-88,-100,-100,-100,-100,-100,-100,-77,-100,-100,-100,-100,-100,-100,-100,-100,-76,-76,-100,-100,-100,-100,-89,-100,-86,-100,-100,-100,-100,-100,-100,-70,-70,-70,-78,-79,-100,-100,-100,-86,-85,-100,-100,-100,-79,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,600,17,26729338410479
-54,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-66,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-89,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-77,-100,-100,-78,-100,-100,-100,-100,-100,-83,-100,-81,-100,-100,-100,-100,-100,-87,-100,-100,-100,-78,-100,-81,-87,-100,-100,-100,-100,-100,-100,-100,-100,-100,-76,-100,-100,-82,-100,-100,-83,-83,-77,-89,-77,-87,-88,-100,-77,-100,-100,-100,-100,-75,-100,-100,-100,-100,-100,-100,-100,-100,-75,-75,-100,-100,-100,-100,-87,-100,-82,-100,-89,-90,-100,-100,-100,-72,-72,-72,-100,-100,-100,-100,-100,-82,-81,-100,-100,-100,-100,-89,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,600,49,26780811381761
-50,-100,-100,-100,-100,-100,-100,-100,-100,-92,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-66,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-89,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-77,-100,-100,-78,-100,-100,-100,-100,-100,-82,-100,-81,-100,-100,-100,-100,-100,-87,-100,-100,-100,-78,-100,-81,-87,-100,-100,-100,-100,-100,-100,-100,-75,-75,-76,-100,-100,-84,-100,-74,-83,-83,-82,-87,-76,-88,-89,-100,-76,-100,-100,-100,-100,-73,-100,-100,-100,-100,-100,-100,-100,-100,-74,-74,-100,-100,-100,-100,-87,-100,-82,-100,-89,-90,-100,-100,-100,-72,-73,-72,-79,-80,-100,-100,-100,-82,-82,-100,-100,-100,-79,-89,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,600,49,26783949908375
-35,-100,-100,-100,-100,-100,-100,-100,-100,-92,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-66,-100,-100,-100,-100,-100,-87,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-88,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-78,-100,-100,-79,-100,-100,-100,-100,-100,-82,-100,-81,-100,-100,-100,-100,-100,-87,-100,-100,-100,-79,-100,-81,-82,-100,-100,-100,-100,-100,-100,-100,-75,-74,-77,-100,-100,-84,-100,-75,-83,-83,-84,-89,-75,-88,-88,-100,-75,-100,-100,-100,-100,-73,-100,-100,-100,-100,-100,-100,-100,-100,-74,-74,-100,-100,-100,-100,-100,-100,-83,-100,-100,-100,-100,-100,-100,-72,-73,-72,-79,-79,-100,-100,-100,-82,-82,-100,-100,-100,-79,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,600,49,26787177220613
-31,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-67,-100,-100,-100,-100,-100,-87,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-88,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-78,-100,-100,-79,-100,-100,-100,-100,-100,-81,-100,-81,-100,-100,-100,-100,-100,-88,-100,-100,-100,-79,-100,-82,-84,-100,-100,-100,-100,-100,-100,-100,-76,-77,-76,-100,-100,-100,-100,-75,-100,-100,-84,-89,-76,-88,-89,-100,-75,-100,-100,-100,-100,-74,-100,-100,-100,-100,-100,-100,-100,-100,-74,-74,-100,-100,-100,-100,-88,-100,-82,-100,-90,-92,-100,-100,-100,-72,-73,-72,-79,-79,-100,-100,-100,-82,-82,-100,-100,-100,-79,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,600,49,26789946838112
-32,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-66,-100,-100,-100,-100,-100,-83,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-77,-100,-100,-76,-100,-100,-100,-100,-100,-81,-100,-81,-100,-100,-100,-100,-100,-88,-100,-100,-100,-77,-100,-82,-84,-100,-100,-100,-100,-100,-100,-100,-76,-77,-76,-100,-100,-100,-100,-78,-100,-100,-84,-88,-75,-88,-89,-100,-75,-100,-100,-100,-100,-74,-100,-100,-100,-100,-100,-100,-100,-100,-74,-74,-100,-100,-100,-100,-88,-100,-81,-100,-90,-92,-100,-100,-100,-72,-71,-71,-79,-79,-100,-100,-100,-81,-81,-100,-100,-100,-78,-89,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,600,49,26793110429569
-32,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-66,-100,-100,-100,-100,-100,-83,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-77,-100,-100,-76,-100,-100,-100,-100,-100,-81,-100,-81,-100,-100,-100,-100,-100,-88,-100,-100,-100,-77,-100,-81,-84,-100,-100,-100,-100,-100,-100,-100,-76,-77,-76,-100,-100,-100,-100,-76,-100,-100,-81,-88,-75,-87,-89,-100,-75,-100,-100,-100,-100,-74,-100,-100,-100,-100,-100,-100,-100,-100,-74,-74,-100,-100,-100,-100,-100,-100,-82,-100,-88,-100,-100,-100,-100,-72,-71,-71,-100,-79,-100,-100,-100,-81,-81,-100,-100,-100,-78,-89,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,600,49,26796297186130
-41,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-88,-100,-100,-100,-65,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-83,-100,-100,-81,-100,-100,-100,-100,-100,-81,-100,-81,-100,-100,-100,-100,-100,-88,-100,-100,-100,-100,-100,-81,-92,-100,-100,-100,-100,-100,-100,-100,-72,-72,-70,-100,-100,-100,-100,-73,-100,-100,-81,-88,-69,-87,-88,-100,-68,-100,-100,-100,-100,-75,-100,-100,-100,-100,-100,-100,-100,-100,-75,-75,-100,-100,-100,-100,-100,-100,-85,-100,-100,-90,-100,-100,-100,-79,-79,-79,-100,-100,-100,-100,-100,-85,-85,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,600,80,26851062867620
-32,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-88,-88,-100,-100,-100,-66,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-83,-100,-100,-81,-100,-100,-100,-100,-100,-81,-100,-81,-100,-100,-100,-100,-100,-88,-100,-100,-100,-100,-100,-81,-81,-100,-100,-100,-100,-100,-100,-100,-73,-74,-69,-100,-100,-84,-100,-73,-100,-100,-80,-88,-69,-87,-88,-100,-68,-100,-100,-100,-100,-73,-100,-100,-100,-100,-100,-100,-100,-100,-72,-73,-100,-100,-100,-100,-100,-100,-82,-100,-100,-90,-100,-100,-100,-77,-77,-76,-100,-100,-100,-100,-100,-83,-82,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,600,80,26854184396421
-48,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-88,-100,-100,-100,-100,-66,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-81,-100,-100,-82,-100,-100,-100,-100,-100,-81,-100,-81,-100,-100,-100,-100,-100,-88,-100,-100,-100,-82,-100,-81,-81,-100,-100,-100,-100,-100,-100,-100,-73,-73,-69,-100,-100,-84,-100,-73,-86,-86,-80,-88,-69,-90,-91,-100,-69,-100,-100,-100,-100,-73,-100,-100,-100,-100,-100,-100,-100,-100,-73,-73,-100,-100,-100,-100,-100,-100,-82,-100,-100,-100,-100,-100,-100,-78,-77,-76,-78,-78,-100,-100,-100,-82,-82,-100,-100,-100,-78,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,600,80,26857301365482
-33,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-88,-100,-100,-100,-100,-66,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-81,-100,-100,-82,-100,-100,-100,-100,-100,-81,-100,-81,-100,-100,-100,-100,-100,-88,-100,-100,-100,-81,-100,-81,-81,-100,-100,-100,-100,-100,-100,-100,-73,-74,-69,-100,-100,-86,-100,-73,-86,-86,-100,-88,-69,-90,-91,-100,-70,-100,-100,-100,-100,-73,-100,-91,-100,-100,-100,-100,-100,-100,-73,-72,-100,-100,-100,-100,-100,-100,-82,-100,-100,-100,-100,-100,-100,-78,-77,-78,-77,-78,-100,-100,-100,-82,-82,-100,-100,-100,-78,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,600,80,26860462570377
-48,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-88,-100,-100,-100,-100,-66,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-81,-100,-100,-82,-100,-100,-100,-100,-100,-83,-100,-82,-100,-100,-100,-100,-100,-90,-100,-100,-100,-81,-100,-81,-82,-100,-100,-100,-100,-100,-100,-100,-72,-72,-71,-100,-100,-86,-100,-72,-100,-86,-85,-91,-71,-100,-100,-100,-73,-100,-100,-100,-100,-73,-100,-91,-100,-100,-100,-100,-100,-100,-74,-74,-100,-100,-100,-100,-100,-100,-82,-100,-100,-100,-100,-100,-100,-78,-79,-78,-77,-78,-100,-100,-100,-83,-82,-100,-100,-100,-78,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,600,80,26863585759074
-35,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-88,-89,-100,-100,-100,-64,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-81,-100,-100,-82,-100,-100,-100,-100,-100,-83,-100,-82,-100,-100,-100,-100,-100,-90,-100,-100,-100,-83,-100,-82,-81,-100,-100,-100,-100,-100,-100,-100,-71,-70,-68,-100,-100,-100,-100,-70,-84,-86,-85,-91,-69,-89,-90,-100,-69,-100,-100,-100,-100,-73,-100,-100,-100,-100,-100,-100,-100,-100,-74,-74,-100,-100,-100,-100,-100,-100,-82,-100,-100,-100,-100,-100,-100,-78,-78,-78,-78,-78,-100,-100,-100,-84,-82,-100,-100,-100,-79,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,600,80,26866732142145
-44,-92,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-90,-100,-100,-100,-100,-77,-100,-100,-100,-100,-100,-83,-100,-100,-100,-100,-84,-100,-100,-100,-100,-100,-100,-100,-83,-100,-100,-100,-100,-100,-100,-100,-100,-100,-93,-77,-100,-100,-75,-100,-100,-100,-100,-100,-100,-100,-81,-100,-100,-100,-100,-100,-85,-100,-100,-100,-75,-100,-82,-93,-100,-100,-100,-100,-100,-100,-100,-68,-68,-66,-100,-100,-87,-100,-68,-100,-86,-81,-86,-65,-86,-86,-100,-66,-100,-100,-100,-100,-76,-100,-100,-100,-100,-100,-100,-100,-100,-77,-77,-100,-100,-100,-100,-100,-100,-81,-100,-86,-100,-100,-100,-100,-80,-81,-81,-75,-77,-100,-100,-100,-81,-81,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,600,112,26942322064512
-33,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-90,-89,-100,-100,-100,-77,-100,-100,-100,-100,-100,-83,-100,-100,-100,-100,-84,-100,-100,-100,-100,-100,-100,-100,-81,-100,-100,-100,-100,-100,-100,-100,-100,-100,-93,-75,-100,-100,-75,-100,-100,-100,-100,-100,-80,-100,-81,-100,-100,-100,-100,-100,-85,-100,-100,-100,-75,-100,-82,-90,-100,-100,-100,-100,-100,-100,-100,-68,-68,-66,-100,-100,-87,-100,-67,-100,-86,-81,-86,-65,-86,-85,-100,-64,-100,-100,-100,-100,-75,-100,-100,-100,-100,-100,-100,-100,-100,-75,-77,-100,-100,-100,-100,-100,-100,-81,-100,-83,-83,-100,-100,-100,-80,-81,-81,-75,-77,-100,-100,-100,-81,-81,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,600,112,26945381454355
-33,-100,-100,-100,-100,-100,-100,-100,-100,-88,-100,-100,-100,-100,-100,-100,-100,-100,-90,-89,-100,-100,-100,-75,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-84,-100,-100,-100,-100,-100,-100,-100,-81,-100,-100,-100,-100,-100,-100,-100,-100,-100,-90,-76,-100,-100,-77,-100,-100,-100,-100,-100,-80,-100,-81,-100,-100,-100,-100,-100,-85,-100,-100,-100,-76,-100,-81,-90,-100,-100,-100,-100,-100,-100,-100,-68,-68,-66,-100,-100,-100,-100,-68,-100,-100,-100,-86,-67,-85,-85,-100,-66,-100,-100,-100,-100,-76,-100,-100,-100,-100,-100,-100,-100,-100,-76,-77,-100,-100,-100,-100,-100,-100,-80,-100,-84,-83,-100,-100,-100,-81,-81,-81,-100,-100,-100,-100,-100,-79,-80,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,600,112,26948550171385
-31,-100,-100,-100,-100,-100,-100,-100,-100,-88,-100,-100,-100,-100,-100,-100,-100,-100,-89,-91,-100,-100,-100,-76,-100,-100,-100,-100,-100,-84,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-90,-75,-100,-100,-76,-100,-100,-100,-100,-100,-82,-100,-81,-100,-100,-100,-100,-100,-85,-100,-100,-100,-76,-100,-82,-82,-100,-100,-100,-100,-100,-100,-100,-68,-69,-66,-100,-100,-85,-100,-68,-85,-84,-80,-85,-67,-85,-85,-100,-66,-100,-100,-100,-100,-76,-100,-100,-100,-100,-100,-100,-100,-100,-76,-77,-100,-100,-100,-100,-100,-100,-78,-100,-84,-83,-100,-100,-100,-81,-81,-81,-100,-100,-100,-100,-100,-78,-77,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-83,600,112,26951286966071
-35,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-90,-91,-100,-100,-100,-78,-100,-100,-100,-100,-100,-84,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-92,-75,-100,-100,-76,-100,-100,-100,-100,-100,-81,-100,-82,-100,-100,-100,-100,-100,-85,-100,-100,-100,-76,-100,-82,-82,-100,-100,-100,-100,-100,-100,-100,-66,-66,-67,-100,-100,-85,-100,-66,-85,-84,-80,-84,-67,-84,-85,-100,-66,-100,-100,-100,-100,-76,-100,-100,-100,-100,-100,-100,-100,-100,-76,-76,-100,-100,-100,-100,-100,-100,-79,-100,-86,-85,-100,-100,-100,-81,-81,-81,-100,-100,-100,-100,-100,-78,-77,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-83,600,112,26954376791435
