60:32:b1:3e:1a:b7,72:32:b1:3e:1a:b7,60:32:b1:3e:1a:b8,38:17:c3:1f:00:a1,72:32:b1:3e:1a:b8,38:17:c3:1f:00:b2,38:17:c3:1f:00:b1,38:17:c3:1f:00:a2,38:17:c3:1f:00:a0,38:17:c3:1f:00:b0,20:a6:cd:42:0a:c3,38:17:c3:1f:14:00,38:17:c3:1f:14:01,38:17:c3:1f:14:02,b4:5d:50:e1:96:42,b4:5d:50:e1:96:41,20:a6:cd:42:0a:c2,9c:d6:43:60:92:e0,44:48:c1:91:d0:02,44:48:c1:91:d0:00,44:48:c1:91:d0:14,44:48:c1:91:d0:01,b4:5d:50:e1:96:50,38:17:c3:19:45:a2,38:17:c3:19:45:a0,44:48:c1:91:d0:11,44:48:c1:91:d0:10,38:17:c3:19:45:a1,44:48:c1:91:d0:12,38:17:c3:1f:09:83,38:17:c3:1f:14:11,38:17:c3:1f:09:80,38:17:c3:1f:09:81,38:17:c3:1f:09:82,20:a6:cd:42:0a:d3,38:17:c3:1f:14:10,20:a6:cd:42:0a:d2,20:a6:cd:42:0a:d1,38:17:c3:1f:14:12,20:a6:cd:42:0a:d0,38:17:c3:24:47:51,38:17:c3:24:47:52,a8:bd:27:4c:aa:93,38:17:c3:24:47:50,38:17:c3:1f:09:92,38:17:c3:1f:09:91,a8:bd:27:4c:aa:90,a8:bd:27:4c:aa:83,38:17:c3:1f:19:d1,38:17:c3:1f:09:93,38:17:c3:1f:09:90,44:48:c1:91:95:b3,38:17:c3:1f:19:d2,38:17:c3:1f:19:d0,20:a6:cd:42:13:f2,20:a6:cd:42:13:f0,44:48:c1:91:95:b1,44:48:c1:91:95:b2,44:48:c1:91:95:b0,b4:5d:50:e1:96:43,b4:5d:50:e1:96:40,b4:5d:50:e1:96:53,b4:5d:50:e1:96:51,b4:5d:50:e1:96:52,44:48:c1:91:d0:04,44:48:c1:91:95:a3,a8:bd:27:4c:aa:92,44:48:c1:91:aa:32,a8:bd:27:4c:aa:91,20:a6:cd:42:13:f1,38:17:c3:19:45:b2,38:17:c3:19:45:b1,38:17:c3:19:45:b0,20:a6:cd:42:0a:c1,20:a6:cd:42:0a:c0,44:48:c1:91:95:a1,44:48:c1:91:95:a2,44:48:c1:91:95:a0,a8:bd:27:4c:aa:81,a8:bd:27:4c:aa:80,a8:bd:27:4c:aa:82,44:48:c1:91:aa:30,44:48:c1:91:aa:31,ac:e2:d3:c4:08:e6,38:17:c3:1f:19:f0,38:17:c3:19:d7:70,20:a6:cd:42:0b:e2,20:a6:cd:42:0b:e0,20:a6:cd:42:0b:e1,66:2a:2f:53:7c:99,20:a6:cd:42:0b:e3,38:17:c3:19:d7:72,38:17:c3:19:d7:71,80:8d:b7:55:25:e3,20:a6:cd:42:0b:f3,20:a6:cd:42:0b:f2,20:a6:cd:42:0b:f0,20:a6:cd:42:0b:f1,38:17:c3:19:d7:61,38:17:c3:19:d7:60,38:17:c3:19:d7:62,80:8d:b7:55:25:f3,80:8d:b7:55:25:f0,80:8d:b7:55:35:03,80:8d:b7:55:25:e1,80:8d:b7:55:25:f1,80:8d:b7:55:25:f2,80:8d:b7:55:35:00,80:8d:b7:55:25:e2,80:8d:b7:55:3a:41,80:8d:b7:55:3a:40,80:8d:b7:55:25:e0,80:8d:b7:55:3a:42,80:8d:b7:55:35:10,b0:be:76:f8:30:5e,80:8d:b7:55:35:13,80:8d:b7:55:3a:52,80:8d:b7:55:3a:50,80:8d:b7:55:35:12,80:8d:b7:55:35:11,ea:9e:b4:53:24:54,80:8d:b7:55:35:02,80:8d:b7:55:35:01,80:8d:b7:55:3a:51,80:8d:b7:55:39:c0,38:17:c3:19:71:92,38:17:c3:19:71:91,38:17:c3:19:71:90,38:17:c3:1e:ff:10,38:17:c3:19:36:30,38:17:c3:19:71:81,38:17:c3:19:71:80,38:17:c3:19:71:82,38:17:c3:1e:ff:12,38:17:c3:1e:ff:11,38:17:c3:19:36:31,38:17:c3:1e:ff:02,38:17:c3:1e:ff:01,38:17:c3:1e:ff:00,80:8d:b7:55:29:d0,68:ff:7b:e4:af:39,80:8d:b7:55:39:c1,80:8d:b7:55:29:d2,20:a6:cd:50:24:a1,20:a6:cd:50:24:a2,20:a6:cd:50:24:a0,80:8d:b7:55:39:c2,80:8d:b7:55:29:c0,80:8d:b7:55:29:d1,68:ff:7b:e4:af:38,80:8d:b7:55:39:d0,38:17:c3:1f:22:30,80:8d:b7:55:29:c1,20:a6:cd:50:24:b0,20:a6:cd:50:24:b2,80:8d:b7:55:29:c2,20:a6:cd:50:24:b1,38:17:c3:1f:22:32,38:17:c3:1f:22:31,38:17:c3:1f:0e:02,38:17:c3:1f:22:21,38:17:c3:1f:0e:00,38:17:c3:1f:22:22,38:17:c3:1f:0e:01,38:17:c3:1f:22:20,x,y,timestamp
-83,-83,-76,-52,-80,-49,-50,-52,-51,-49,-100,-100,-100,-81,-100,-100,-86,-100,-100,-100,-100,-100,-100,-78,-78,-100,-100,-79,-100,-84,-84,-100,-100,-100,-100,-83,-100,-100,-83,-100,-100,-100,-100,-100,-100,-100,-100,-83,-100,-91,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-88,-87,-87,-86,-86,-100,-100,-100,-87,-100,-86,-100,-100,-81,-100,-89,-100,-100,-100,-100,-100,-100,-100,-100,-89,-100,-90,-100,-85,-85,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,188,635,1301065205231
-84,-100,-80,-53,-80,-49,-50,-53,-52,-50,-100,-83,-83,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-82,-81,-100,-100,-100,-100,-85,-83,-100,-100,-100,-100,-83,-100,-100,-82,-100,-100,-100,-92,-100,-100,-100,-100,-83,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-86,-85,-86,-100,-100,-100,-100,-100,-100,-87,-86,-100,-100,-71,-100,-100,-86,-100,-86,-100,-81,-100,-100,-100,-89,-100,-90,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,188,635,1304135467886
-84,-84,-76,-53,-100,-49,-50,-53,-52,-50,-100,-83,-83,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-82,-81,-100,-100,-100,-100,-83,-81,-100,-100,-100,-100,-81,-100,-100,-81,-100,-100,-100,-92,-100,-100,-100,-100,-82,-100,-100,-94,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-85,-84,-84,-100,-100,-100,-100,-100,-100,-87,-86,-100,-100,-72,-100,-90,-86,-100,-86,-100,-81,-100,-100,-100,-88,-100,-90,-100,-84,-83,-83,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,188,635,1307129127989
-84,-84,-76,-53,-100,-50,-50,-53,-52,-50,-91,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-81,-100,-100,-100,-81,-100,-83,-81,-100,-100,-100,-100,-81,-100,-100,-81,-100,-100,-100,-100,-100,-100,-100,-100,-82,-100,-100,-90,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-85,-84,-85,-100,-100,-100,-100,-100,-100,-86,-100,-100,-100,-79,-100,-88,-100,-100,-100,-100,-79,-100,-100,-100,-88,-100,-90,-100,-84,-83,-83,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,188,635,1310195545697
-83,-100,-80,-55,-100,-49,-50,-55,-57,-49,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-87,-87,-100,-100,-100,-100,-86,-100,-100,-87,-100,-100,-100,-100,-100,-100,-100,-100,-84,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-86,-85,-85,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-77,-100,-90,-86,-100,-85,-100,-100,-100,-100,-100,-89,-87,-87,-88,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,228,635,1369478233122
-83,-83,-79,-55,-78,-49,-50,-55,-57,-49,-100,-83,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-78,-78,-100,-100,-78,-100,-85,-87,-100,-100,-100,-100,-86,-100,-100,-87,-100,-100,-100,-100,-100,-100,-100,-100,-84,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-86,-85,-85,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-88,-86,-100,-85,-100,-100,-87,-87,-100,-88,-87,-85,-88,-100,-84,-82,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,228,635,1372364948694
-83,-83,-79,-52,-78,-49,-50,-51,-53,-49,-100,-83,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-78,-78,-100,-100,-78,-100,-85,-87,-100,-100,-100,-100,-87,-100,-100,-87,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-86,-85,-85,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-88,-100,-85,-100,-100,-100,-100,-100,-87,-87,-100,-88,-90,-87,-89,-100,-84,-82,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,228,635,1375407030515
-83,-100,-80,-55,-100,-49,-49,-54,-55,-49,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-93,-100,-100,-79,-78,-100,-100,-79,-100,-100,-100,-100,-100,-100,-100,-88,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-87,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-86,-85,-85,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-88,-100,-86,-100,-100,-100,-100,-100,-87,-87,-100,-89,-90,-90,-89,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,228,635,1378394422337
-83,-100,-79,-55,-100,-48,-48,-54,-56,-48,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-91,-100,-100,-79,-79,-100,-100,-80,-100,-88,-100,-100,-100,-100,-100,-86,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-87,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-85,-85,-84,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-75,-100,-86,-100,-100,-100,-100,-81,-86,-87,-100,-89,-90,-89,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,228,635,1381365815461
-83,-100,-79,-55,-100,-48,-48,-56,-56,-48,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-91,-100,-100,-81,-81,-100,-100,-80,-100,-89,-100,-100,-100,-100,-100,-86,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-87,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-85,-85,-84,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-88,-100,-88,-87,-100,-81,-86,-87,-100,-89,-88,-89,-88,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,228,635,1384307861554
-85,-100,-100,-49,-76,-51,-50,-50,-49,-50,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-87,-87,-100,-100,-100,-100,-87,-100,-100,-87,-100,-100,-100,-100,-100,-100,-100,-100,-88,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-83,-100,-83,-100,-84,-100,-100,-100,-82,-83,-100,-88,-86,-87,-87,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,248,635,1434889665649
-85,-84,-85,-50,-76,-53,-53,-50,-49,-54,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-77,-78,-100,-100,-76,-100,-87,-87,-100,-100,-100,-100,-87,-100,-100,-87,-100,-100,-100,-100,-100,-100,-100,-100,-88,-100,-100,-93,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-89,-89,-88,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-74,-100,-83,-100,-84,-100,-100,-100,-82,-82,-100,-87,-85,-86,-87,-83,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,248,635,1437817492315
-84,-84,-85,-50,-100,-52,-52,-50,-50,-52,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-77,-77,-100,-100,-77,-100,-100,-100,-100,-100,-100,-100,-87,-100,-100,-87,-100,-100,-100,-100,-100,-100,-100,-100,-87,-100,-100,-92,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-88,-86,-87,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-77,-100,-83,-100,-87,-100,-100,-100,-82,-83,-100,-86,-85,-86,-87,-83,-83,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,248,635,1440850984501
-85,-87,-85,-50,-78,-52,-53,-50,-51,-52,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-77,-77,-100,-100,-77,-100,-100,-100,-100,-100,-100,-100,-87,-100,-100,-88,-100,-100,-100,-100,-100,-100,-100,-100,-87,-100,-89,-90,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-88,-86,-87,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-78,-100,-84,-100,-87,-100,-100,-100,-83,-84,-100,-87,-87,-87,-87,-100,-83,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,248,635,1443853839396
-84,-87,-82,-53,-78,-51,-50,-53,-53,-51,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-76,-77,-100,-100,-77,-100,-84,-100,-100,-100,-100,-100,-91,-100,-100,-88,-100,-100,-100,-100,-100,-100,-100,-100,-87,-100,-89,-90,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-84,-85,-85,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-74,-100,-81,-100,-100,-100,-100,-100,-80,-81,-100,-87,-87,-87,-87,-82,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,248,635,1446889960124
-84,-84,-79,-50,-100,-51,-50,-49,-50,-51,-100,-85,-84,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-76,-77,-100,-100,-77,-100,-84,-88,-100,-100,-100,-100,-87,-100,-100,-89,-100,-100,-100,-100,-100,-100,-100,-92,-87,-100,-90,-89,-100,-100,-100,-100,-100,-100,-100,-100,-91,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-84,-85,-85,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-76,-100,-83,-100,-83,-100,-100,-100,-83,-81,-100,-88,-87,-88,-89,-82,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,248,635,1449910273091
-85,-84,-83,-54,-83,-44,-44,-54,-54,-44,-90,-100,-88,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-73,-100,-100,-100,-74,-100,-100,-87,-100,-100,-100,-100,-87,-100,-100,-86,-100,-100,-100,-100,-100,-100,-100,-100,-88,-100,-91,-93,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-78,-77,-77,-100,-100,-100,-100,-100,-87,-87,-87,-100,-100,-72,-100,-85,-100,-79,-100,-100,-75,-87,-100,-100,-86,-88,-86,-85,-100,-100,-82,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,268,635,1493687757814
-100,-90,-80,-52,-83,-44,-42,-53,-52,-44,-87,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-73,-72,-100,-100,-73,-100,-100,-87,-100,-100,-100,-100,-87,-100,-100,-86,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-91,-93,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-77,-77,-76,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-82,-100,-84,-100,-79,-100,-100,-75,-85,-84,-100,-88,-88,-88,-88,-100,-100,-82,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,268,635,1496803819063
-100,-88,-80,-52,-83,-44,-43,-53,-82,-44,-87,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-73,-73,-100,-100,-73,-100,-100,-88,-100,-100,-100,-100,-87,-100,-100,-89,-100,-100,-100,-91,-100,-100,-100,-100,-100,-100,-90,-93,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-77,-77,-77,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-72,-100,-85,-100,-100,-100,-100,-75,-85,-84,-100,-88,-88,-88,-87,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,268,635,1499887637447
-90,-88,-83,-52,-100,-44,-43,-53,-58,-44,-87,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-73,-73,-100,-100,-73,-100,-87,-87,-100,-100,-100,-100,-87,-100,-100,-88,-100,-100,-100,-91,-100,-100,-100,-100,-100,-100,-90,-92,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-76,-76,-76,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-70,-100,-85,-100,-100,-100,-100,-76,-85,-86,-100,-88,-89,-89,-88,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,268,635,1502912384633
-90,-100,-83,-52,-84,-44,-43,-53,-54,-44,-87,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-76,-76,-100,-100,-74,-100,-87,-87,-100,-100,-100,-100,-87,-100,-100,-88,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-90,-90,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-77,-76,-76,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-84,-100,-85,-81,-81,-80,-100,-76,-85,-85,-100,-88,-88,-87,-88,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,268,635,1505973146403
-88,-100,-83,-52,-84,-44,-43,-52,-53,-44,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-76,-76,-100,-100,-74,-100,-88,-88,-100,-100,-100,-100,-89,-100,-100,-88,-100,-100,-100,-92,-100,-100,-100,-92,-100,-100,-91,-90,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-77,-76,-76,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-74,-100,-85,-81,-81,-80,-100,-83,-85,-85,-100,-87,-88,-87,-88,-100,-86,-85,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,268,635,1508930985829
