ea:9e:b4:53:24:54,38:17:c3:1f:0e:00,38:17:c3:1f:0e:01,38:17:c3:1f:0e:02,38:17:c3:1f:0e:11,38:17:c3:1f:0e:12,38:17:c3:1f:0e:10,80:8d:b7:55:35:13,80:8d:b7:55:35:12,80:8d:b7:55:35:10,80:8d:b7:55:35:11,b0:be:76:f8:30:5e,80:8d:b7:55:39:c2,38:17:c3:1f:01:82,80:8d:b7:55:39:c1,38:17:c3:1f:01:80,80:8d:b7:55:39:c0,80:8d:b7:55:39:d2,80:8d:b7:55:39:d1,80:8d:b7:55:39:d0,80:8d:b7:55:35:03,80:8d:b7:55:35:02,80:8d:b7:55:35:01,80:8d:b7:55:35:00,80:8d:b7:55:3a:52,80:8d:b7:55:3a:51,80:8d:b7:55:3a:50,80:8d:b7:55:25:f1,80:8d:b7:55:25:f0,80:8d:b7:55:25:f3,80:8d:b7:55:25:f2,38:17:c3:1f:01:90,38:17:c3:1f:01:92,38:17:c3:1f:01:91,38:17:c3:19:d7:61,38:17:c3:19:d7:62,38:17:c3:19:d7:60,38:17:c3:19:d7:72,38:17:c3:19:d7:71,38:17:c3:19:d7:70,44:48:c1:a5:82:30,44:48:c1:a5:82:32,38:17:c3:1e:ff:01,44:48:c1:a5:82:31,80:8d:b7:55:3a:42,38:17:c3:1e:ff:02,38:17:c3:1e:ff:00,20:a6:cd:50:24:b1,20:a6:cd:50:24:b2,20:a6:cd:50:24:b0,38:17:c3:19:55:51,b4:5d:50:e1:92:20,38:17:c3:1e:ff:10,38:17:c3:19:55:50,38:17:c3:1f:01:81,ac:e2:d3:c4:08:e6,80:8d:b7:55:3a:40,44:48:c1:a5:82:20,20:a6:cd:50:24:a0,00:4e:35:df:06:42,00:4e:35:df:06:41,00:4e:35:df:06:40,00:4e:35:df:06:52,00:4e:35:df:06:50,38:17:c3:1e:ff:11,38:17:c3:1e:ff:12,60:32:b1:3e:1a:b7,80:8d:b7:55:3a:41,44:48:c1:a5:82:22,72:32:b1:3e:1a:b7,80:8d:b7:55:25:e3,44:48:c1:a5:82:21,00:4e:35:de:e1:12,80:8d:b7:55:25:e2,60:32:b1:3e:1a:b8,00:4e:35:df:06:51,20:a6:cd:50:24:a2,20:a6:cd:50:24:a1,b4:5d:50:e1:92:23,38:17:c3:1f:09:90,80:8d:b7:55:25:e0,80:8d:b7:55:25:e1,38:17:c3:1f:22:30,38:17:c3:19:45:b2,72:32:b1:3e:1a:b8,38:17:c3:19:45:b0,38:17:c3:19:45:b1,66:2a:2f:53:7c:99,38:17:c3:19:45:a2,38:17:c3:19:45:a1,68:ff:7b:e4:af:39,38:17:c3:1f:22:32,20:a6:cd:42:0b:e3,b4:5d:50:e1:92:21,b4:5d:50:e1:92:22,38:17:c3:19:55:52,38:17:c3:19:71:90,b4:5d:50:e1:92:33,b4:5d:50:e1:92:31,00:4e:35:de:e1:11,00:4e:35:de:e1:10,00:4e:35:de:e1:01,b4:5d:50:e1:92:32,b4:5d:50:e1:92:30,00:4e:35:de:e1:02,44:48:c1:91:95:b0,38:17:c3:1f:08:40,38:17:c3:1f:08:42,38:17:c3:19:55:40,38:17:c3:19:55:42,38:17:c3:19:55:41,38:17:c3:1f:08:50,00:4e:35:de:d7:52,00:4e:35:de:e1:00,38:17:c3:1f:08:41,00:4e:35:de:d7:53,00:4e:35:de:d7:51,00:4e:35:de:d7:50,68:ff:7b:e4:af:38,38:17:c3:1f:08:52,38:17:c3:1f:22:31,38:17:c3:1f:08:51,38:17:c3:19:71:82,38:17:c3:19:71:81,38:17:c3:19:71:80,38:17:c3:19:71:92,00:4e:35:de:d7:41,00:4e:35:de:d7:42,a8:bd:27:4c:bd:30,a8:bd:27:4c:bd:32,a8:bd:27:4c:bd:31,a8:bd:27:4c:bd:22,a8:bd:27:4c:bd:21,a8:bd:27:4c:bd:20,00:4e:35:df:0e:12,00:4e:35:df:0e:10,38:17:c3:1f:22:21,00:4e:35:df:0e:00,38:17:c3:1e:fc:a0,00:4e:35:df:0e:11,00:4e:35:df:0e:01,38:17:c3:1e:fc:b0,00:4e:35:df:0e:02,38:17:c3:1e:fc:a2,38:17:c3:1e:fc:a1,38:17:c3:1e:fc:b1,38:17:c3:1e:fc:b2,64:e5:99:c3:13:3c,38:17:c3:24:58:b1,38:17:c3:24:58:b2,38:17:c3:24:58:a0,38:17:c3:24:58:b0,38:17:c3:24:4f:10,38:17:c3:24:58:a1,38:17:c3:1b:08:b0,00:4e:35:de:d7:43,00:4e:35:de:d7:40,x,y,timestamp
-79,-80,-80,-80,-86,-86,-100,-88,-89,-90,-88,-53,-100,-100,-100,-100,-100,-83,-84,-84,-88,-100,-100,-100,-81,-82,-82,-84,-85,-85,-84,-100,-100,-100,-100,-100,-100,-100,-100,-100,-87,-88,-100,-100,-77,-100,-100,-100,-100,-100,-79,-100,-100,-80,-100,-100,-74,-100,-100,-77,-76,-77,-68,-69,-100,-100,-100,-77,-100,-100,-100,-100,-83,-87,-100,-69,-100,-100,-100,-100,-86,-87,-100,-100,-100,-100,-100,-100,-100,-100,-91,-100,-100,-100,-100,-79,-100,-100,-100,-84,-83,-100,-100,-100,-84,-100,-100,-100,-73,-72,-72,-100,-100,-85,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-71,-71,-70,-69,-70,-70,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,267,17,5088926303839
-78,-100,-82,-83,-100,-100,-100,-100,-100,-100,-100,-55,-100,-100,-100,-100,-86,-86,-87,-87,-100,-100,-88,-100,-80,-79,-80,-81,-81,-80,-80,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-88,-100,-73,-72,-73,-74,-75,-100,-100,-100,-81,-88,-100,-82,-87,-86,-84,-100,-75,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-88,-100,-100,-100,-100,-100,-100,-100,-80,-100,-100,-100,-86,-85,-100,-100,-100,-100,-100,-100,-100,-100,-74,-75,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-69,-70,-69,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,267,0,5133035096895
-78,-100,-82,-83,-100,-100,-100,-100,-100,-100,-100,-51,-84,-100,-84,-100,-86,-85,-85,-87,-100,-100,-88,-100,-79,-77,-78,-79,-80,-80,-79,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-81,-100,-100,-100,-100,-100,-80,-100,-100,-80,-100,-100,-81,-88,-100,-72,-72,-73,-74,-74,-100,-100,-100,-80,-88,-100,-82,-87,-84,-84,-100,-74,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-88,-100,-100,-100,-100,-100,-100,-100,-80,-100,-100,-100,-84,-84,-100,-100,-100,-86,-100,-100,-100,-100,-74,-75,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-70,-70,-70,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-91,-100,-100,-100,-100,-100,-87,-100,-100,-100,-100,-100,-100,-100,-100,-100,267,0,5136128395539
-82,-100,-100,-100,-85,-85,-85,-100,-100,-100,-100,-49,-84,-100,-84,-100,-100,-85,-84,-86,-100,-100,-100,-100,-78,-77,-77,-80,-80,-80,-80,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-81,-100,-100,-100,-100,-100,-82,-100,-100,-82,-100,-100,-81,-100,-100,-72,-72,-73,-70,-70,-100,-100,-100,-80,-100,-100,-100,-86,-84,-100,-100,-70,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-88,-100,-100,-88,-100,-100,-100,-100,-82,-100,-100,-100,-84,-84,-100,-100,-100,-86,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-74,-74,-73,-70,-70,-70,-100,-100,-100,-100,-100,-100,-100,-91,-100,-100,-100,-100,-100,-87,-100,-100,-100,-100,-100,-100,-100,-100,-100,267,0,5139344819601
-81,-100,-100,-81,-83,-85,-85,-86,-100,-87,-88,-48,-100,-100,-100,-100,-100,-86,-87,-86,-100,-100,-100,-100,-74,-75,-74,-83,-82,-82,-82,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-81,-100,-100,-100,-100,-100,-82,-100,-100,-82,-100,-100,-100,-100,-100,-72,-72,-71,-74,-73,-100,-100,-100,-80,-87,-100,-86,-86,-84,-100,-100,-73,-100,-100,-100,-100,-100,-90,-100,-100,-100,-100,-100,-100,-100,-100,-84,-100,-100,-100,-100,-82,-100,-100,-100,-83,-84,-100,-100,-100,-100,-100,-100,-100,-78,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-73,-73,-72,-69,-70,-69,-100,-100,-100,-100,-100,-100,-100,-90,-100,-100,-100,-89,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,267,0,5142537168401
-81,-84,-82,-82,-83,-85,-85,-88,-100,-88,-88,-46,-100,-100,-100,-100,-100,-86,-85,-86,-100,-100,-100,-100,-75,-75,-74,-82,-82,-82,-82,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-79,-100,-100,-100,-100,-100,-78,-100,-100,-77,-100,-100,-79,-100,-100,-69,-69,-69,-74,-74,-100,-100,-100,-80,-87,-100,-86,-100,-83,-84,-100,-74,-100,-100,-100,-100,-83,-83,-100,-100,-100,-100,-100,-100,-100,-100,-84,-100,-100,-100,-100,-78,-100,-100,-100,-82,-82,-100,-100,-100,-100,-100,-100,-100,-78,-79,-78,-100,-100,-88,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-77,-77,-76,-69,-70,-71,-100,-100,-100,-100,-100,-100,-100,-90,-100,-100,-100,-89,-89,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,267,0,5145226346630
-84,-84,-82,-82,-83,-83,-83,-88,-89,-88,-87,-47,-85,-100,-85,-100,-86,-86,-85,-86,-100,-100,-100,-100,-79,-79,-78,-79,-79,-78,-80,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-79,-100,-100,-100,-100,-100,-78,-100,-100,-81,-100,-100,-79,-100,-100,-70,-70,-69,-73,-74,-100,-100,-100,-80,-100,-100,-82,-100,-85,-87,-100,-74,-100,-100,-100,-100,-83,-87,-100,-100,-100,-100,-100,-100,-100,-100,-87,-100,-100,-100,-100,-81,-100,-100,-100,-85,-85,-89,-100,-100,-100,-100,-100,-100,-78,-78,-78,-100,-100,-88,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-75,-74,-74,-71,-71,-71,-100,-100,-100,-100,-100,-100,-100,-88,-100,-100,-100,-85,-87,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,267,0,5148495978243
-85,-100,-100,-100,-100,-100,-100,-91,-100,-91,-100,-48,-86,-100,-86,-100,-100,-87,-85,-87,-100,-100,-100,-100,-82,-100,-81,-100,-100,-82,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-83,-100,-100,-100,-100,-100,-80,-100,-100,-80,-100,-100,-100,-100,-100,-73,-73,-100,-74,-74,-100,-100,-100,-100,-100,-100,-100,-100,-88,-100,-100,-74,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-84,-100,-100,-100,-100,-100,-100,-100,-80,-100,-100,-100,-89,-88,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-69,-68,-69,-62,-62,-61,-100,-100,-100,-100,-100,-100,-100,-88,-100,-100,-100,-88,-87,-100,-83,-84,-100,-100,-100,-100,-100,-100,-100,267,-16,5196817951402
-100,-100,-100,-100,-100,-100,-100,-91,-100,-91,-100,-50,-86,-100,-86,-100,-100,-85,-85,-86,-88,-100,-100,-100,-78,-78,-78,-82,-81,-81,-81,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-79,-100,-100,-100,-100,-100,-82,-100,-100,-81,-100,-100,-100,-100,-100,-73,-73,-100,-77,-78,-100,-100,-100,-100,-100,-100,-81,-100,-86,-84,-100,-76,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-82,-100,-100,-100,-100,-100,-100,-100,-82,-100,-100,-100,-89,-84,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-69,-68,-68,-62,-62,-61,-100,-100,-100,-100,-89,-100,-100,-86,-100,-86,-85,-85,-87,-100,-83,-84,-100,-100,-100,-100,-100,-100,-100,267,-16,5199850934161
-100,-100,-100,-100,-87,-100,-89,-100,-100,-92,-100,-48,-100,-100,-86,-100,-88,-85,-85,-86,-88,-100,-100,-100,-78,-79,-79,-82,-81,-83,-81,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-83,-100,-100,-100,-100,-100,-81,-100,-100,-81,-100,-100,-100,-100,-100,-73,-73,-73,-75,-74,-100,-100,-100,-100,-100,-100,-81,-100,-87,-84,-100,-74,-100,-100,-100,-100,-86,-100,-100,-100,-100,-100,-100,-86,-100,-100,-100,-100,-100,-100,-100,-81,-100,-100,-100,-100,-84,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-70,-70,-71,-62,-62,-61,-100,-100,-100,-100,-89,-100,-100,-88,-100,-86,-85,-89,-88,-100,-100,-100,-90,-100,-100,-100,-100,-100,-100,267,-16,5203044677285
-80,-100,-100,-100,-86,-87,-88,-100,-100,-92,-100,-48,-100,-100,-86,-100,-84,-85,-85,-85,-100,-100,-100,-100,-80,-79,-80,-82,-81,-82,-83,-100,-100,-100,-100,-100,-100,-100,-100,-100,-93,-100,-100,-100,-83,-100,-100,-100,-100,-100,-80,-100,-100,-81,-100,-100,-100,-100,-100,-71,-69,-71,-75,-76,-100,-100,-100,-100,-100,-100,-89,-100,-87,-100,-100,-75,-100,-100,-100,-100,-86,-86,-100,-100,-100,-100,-100,-84,-100,-100,-100,-100,-100,-100,-100,-81,-100,-100,-100,-89,-100,-88,-100,-100,-87,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-70,-70,-70,-66,-66,-65,-100,-100,-100,-100,-100,-100,-100,-89,-100,-100,-100,-89,-88,-100,-100,-100,-90,-100,-100,-100,-100,-100,-100,267,-16,5206205899992
-79,-83,-82,-100,-86,-87,-88,-100,-100,-100,-100,-54,-100,-100,-100,-100,-84,-86,-85,-85,-100,-100,-100,-100,-79,-79,-79,-81,-100,-82,-83,-100,-100,-100,-100,-100,-100,-100,-100,-100,-93,-100,-100,-100,-81,-100,-100,-100,-100,-100,-79,-100,-100,-81,-100,-100,-100,-100,-100,-71,-71,-71,-75,-75,-100,-100,-100,-82,-100,-100,-89,-100,-87,-100,-100,-76,-100,-100,-100,-100,-100,-84,-100,-100,-100,-100,-100,-86,-100,-100,-100,-100,-100,-100,-100,-81,-100,-100,-100,-89,-100,-88,-100,-100,-87,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-73,-73,-73,-64,-65,-65,-100,-100,-100,-100,-100,-100,-100,-89,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,267,-16,5209434519938
-78,-84,-84,-83,-100,-100,-100,-100,-100,-100,-100,-57,-100,-100,-100,-100,-100,-86,-85,-85,-100,-100,-100,-100,-79,-80,-79,-82,-100,-83,-84,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-81,-100,-100,-100,-100,-100,-79,-100,-100,-81,-100,-100,-82,-100,-100,-71,-71,-71,-72,-72,-100,-100,-100,-83,-100,-100,-100,-100,-87,-100,-100,-72,-100,-100,-100,-100,-100,-84,-100,-100,-100,-100,-100,-86,-100,-100,-100,-100,-100,-100,-100,-80,-100,-100,-100,-100,-100,-89,-100,-100,-88,-100,-100,-100,-100,-75,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-71,-71,-70,-64,-65,-65,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-88,-100,-100,-88,-100,-100,-100,-100,-100,267,-16,5212491259625
-80,-100,-100,-100,-100,-100,-100,-89,-100,-91,-100,-52,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-81,-82,-82,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-82,-100,-100,-81,-100,-100,-100,-100,-100,-79,-79,-80,-73,-73,-100,-100,-100,-100,-100,-100,-90,-100,-90,-100,-100,-73,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-90,-100,-100,-100,-100,-100,-100,-100,-81,-100,-100,-100,-89,-90,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-64,-63,-64,-61,-100,-62,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-84,-75,-90,-100,-100,-91,-91,-100,-100,-100,-100,267,-33,5262358707627
-100,-100,-100,-100,-100,-100,-100,-89,-100,-91,-100,-56,-100,-100,-100,-100,-100,-100,-100,-91,-100,-100,-100,-100,-82,-82,-82,-88,-90,-91,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-82,-100,-100,-81,-100,-100,-100,-100,-100,-79,-79,-80,-73,-73,-100,-100,-100,-100,-100,-100,-90,-100,-89,-100,-100,-73,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-89,-100,-100,-100,-100,-100,-100,-100,-81,-100,-100,-100,-85,-88,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-66,-65,-66,-61,-62,-62,-100,-100,-100,-100,-100,-100,-100,-85,-100,-100,-100,-87,-84,-76,-90,-100,-100,-91,-91,-100,-100,-100,-100,267,-33,5265383046271
-79,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-57,-100,-100,-86,-100,-87,-100,-100,-90,-100,-100,-100,-100,-83,-84,-85,-88,-90,-87,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-85,-100,-100,-84,-100,-100,-100,-100,-100,-78,-79,-79,-77,-76,-100,-100,-100,-100,-100,-100,-90,-100,-89,-100,-100,-76,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-89,-100,-100,-100,-100,-100,-100,-100,-85,-100,-100,-100,-85,-88,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-68,-68,-68,-63,-63,-62,-100,-100,-100,-100,-100,-100,-100,-87,-100,-100,-100,-87,-87,-80,-100,-100,-88,-100,-100,-100,-100,-100,-100,267,-33,5268457763874
-84,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-49,-100,-100,-86,-100,-87,-100,-100,-90,-100,-100,-100,-100,-84,-84,-85,-100,-100,-87,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-81,-100,-100,-80,-100,-100,-100,-100,-100,-78,-78,-79,-75,-75,-100,-100,-100,-100,-100,-100,-86,-100,-88,-100,-100,-75,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-90,-100,-100,-100,-100,-100,-100,-100,-81,-100,-100,-100,-87,-86,-100,-100,-100,-89,-100,-100,-100,-100,-85,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-65,-65,-64,-61,-63,-63,-100,-100,-100,-100,-100,-100,-100,-87,-100,-100,-100,-87,-87,-80,-100,-100,-88,-100,-100,-100,-100,-100,-100,267,-33,5271587010644
-84,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-52,-100,-100,-100,-100,-100,-100,-100,-90,-100,-100,-100,-100,-82,-83,-82,-100,-100,-87,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-82,-100,-100,-82,-100,-100,-100,-100,-100,-78,-78,-100,-74,-74,-100,-100,-100,-100,-100,-100,-86,-100,-88,-100,-100,-74,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-90,-100,-100,-100,-100,-100,-100,-100,-82,-100,-100,-100,-87,-87,-100,-100,-100,-89,-100,-100,-100,-100,-85,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-68,-68,-68,-65,-65,-65,-100,-100,-100,-100,-100,-100,-100,-86,-100,-100,-100,-87,-86,-100,-88,-100,-100,-89,-100,-100,-100,-100,-100,267,-33,5274673210643
-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-50,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-81,-81,-82,-100,-100,-87,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-82,-100,-100,-82,-100,-100,-100,-100,-100,-78,-78,-79,-75,-74,-100,-100,-100,-87,-100,-100,-92,-100,-91,-100,-100,-75,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-86,-100,-100,-100,-87,-87,-100,-100,-100,-100,-100,-100,-100,-100,-82,-83,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-63,-63,-62,-63,-64,-63,-100,-100,-100,-100,-100,-100,-100,-84,-100,-100,-100,-84,-83,-83,-88,-100,-100,-89,-100,-100,-100,-100,-100,267,-33,5277743030173
-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-53,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-90,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-89,-100,-100,-100,-100,-100,-100,-100,-100,-78,-79,-79,-78,-77,-100,-100,-100,-100,-100,-100,-100,-100,-90,-100,-100,-77,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-94,-100,-100,-100,-100,-100,-100,-100,-90,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-88,-88,-90,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-60,-60,-60,-58,-58,-57,-100,-100,-100,-100,-91,-100,-100,-100,-100,-91,-88,-100,-100,-79,-100,-100,-100,-100,-100,-100,-100,-100,-100,301,-33,5369027183732
-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-52,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-88,-100,-88,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-85,-100,-100,-100,-100,-100,-88,-100,-100,-89,-100,-100,-86,-100,-100,-78,-77,-77,-76,-77,-100,-100,-100,-85,-100,-100,-100,-100,-90,-100,-100,-77,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-88,-100,-100,-100,-100,-100,-100,-100,-88,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-88,-84,-90,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-60,-60,-60,-56,-56,-56,-100,-100,-100,-100,-91,-100,-100,-88,-100,-91,-88,-87,-88,-75,-100,-100,-100,-100,-100,-100,-100,-100,-100,301,-33,5371975984043
-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-51,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-92,-88,-100,-88,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-84,-100,-100,-100,-100,-100,-88,-100,-100,-89,-100,-100,-84,-100,-100,-79,-77,-78,-76,-77,-100,-100,-100,-84,-100,-100,-100,-100,-89,-100,-100,-76,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-89,-100,-100,-100,-100,-100,-100,-100,-88,-100,-100,-100,-90,-100,-100,-100,-100,-100,-100,-100,-100,-86,-85,-87,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-60,-60,-60,-57,-56,-57,-100,-100,-100,-100,-100,-100,-100,-88,-100,-100,-100,-87,-88,-73,-85,-85,-100,-86,-100,-100,-100,-100,-100,301,-33,5375004228834
-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-51,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-90,-100,-91,-100,-100,-88,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-87,-100,-100,-100,-100,-100,-88,-100,-100,-88,-100,-100,-84,-100,-100,-80,-78,-78,-76,-77,-100,-100,-100,-84,-100,-100,-100,-100,-89,-100,-100,-76,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-90,-100,-100,-100,-100,-100,-100,-100,-89,-100,-100,-100,-90,-100,-100,-100,-100,-100,-100,-100,-100,-86,-85,-86,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-60,-60,-60,-59,-59,-60,-100,-100,-100,-100,-100,-100,-100,-89,-100,-100,-100,-87,-88,-73,-85,-86,-100,-85,-100,-100,-100,-100,-100,301,-33,5378077932166
-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-53,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-88,-100,-88,-100,-90,-88,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-86,-100,-100,-100,-100,-100,-88,-100,-100,-88,-100,-100,-84,-100,-100,-80,-79,-80,-76,-76,-100,-100,-100,-84,-100,-100,-100,-100,-91,-100,-100,-76,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-87,-100,-100,-100,-100,-100,-100,-100,-86,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-86,-85,-86,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-60,-60,-60,-58,-58,-59,-100,-100,-100,-100,-86,-100,-100,-87,-100,-86,-100,-88,-88,-72,-86,-86,-100,-88,-100,-100,-100,-100,-100,301,-33,5381101987060
