72:32:b1:3e:1a:b7,60:32:b1:3e:1a:b7,38:17:c3:1f:00:b1,38:17:c3:1f:00:b2,b4:5d:50:e1:96:52,b4:5d:50:e1:96:51,b4:5d:50:e1:96:53,60:32:b1:3e:1a:b8,38:17:c3:1f:00:a2,38:17:c3:1f:00:a1,b4:5d:50:e1:96:43,38:17:c3:19:45:b1,38:17:c3:19:45:b2,44:48:c1:91:d0:10,44:48:c1:91:d0:14,44:48:c1:91:d0:12,20:a6:cd:42:0a:c0,20:a6:cd:42:0a:c3,20:a6:cd:42:0a:d3,20:a6:cd:42:0a:d0,38:17:c3:24:47:51,38:17:c3:1f:14:12,20:a6:cd:42:0a:d1,38:17:c3:24:47:52,38:17:c3:1f:14:11,38:17:c3:1f:19:d1,38:17:c3:1f:09:91,38:17:c3:1f:09:92,38:17:c3:1f:09:93,38:17:c3:1f:19:d2,44:48:c1:91:95:b0,44:48:c1:91:95:b1,44:48:c1:91:95:b3,38:17:c3:19:d7:71,a8:bd:27:4c:aa:82,a8:bd:27:4c:aa:93,38:17:c3:1f:00:b0,b4:5d:50:e1:96:50,38:17:c3:1f:00:a0,38:17:c3:19:45:b0,44:48:c1:91:d0:11,20:a6:cd:42:0a:c2,9c:d6:43:60:92:e0,20:a6:cd:42:0a:d2,38:17:c3:1f:14:10,38:17:c3:24:47:50,38:17:c3:1f:09:90,38:17:c3:1f:19:d0,44:48:c1:91:95:b2,a8:bd:27:4c:aa:90,38:17:c3:19:d7:70,44:48:c1:91:aa:30,38:17:c3:19:d7:72,20:a6:cd:42:13:f2,44:48:c1:91:aa:31,20:a6:cd:42:13:f1,20:a6:cd:42:13:f0,38:17:c3:22:61:90,38:17:c3:1f:09:83,20:a6:cd:42:13:e2,38:17:c3:1f:09:80,38:17:c3:1f:14:00,38:17:c3:1a:cf:d2,38:17:c3:1a:cf:d1,38:17:c3:22:61:91,38:17:c3:1a:cf:d0,38:17:c3:19:36:30,38:17:c3:22:5e:f0,b0:b8:67:3d:c2:f2,38:17:c3:19:d7:61,38:17:c3:19:d7:62,38:17:c3:19:d7:60,20:a6:cd:42:0a:c1,b4:5d:50:e1:96:41,b4:5d:50:e1:96:42,38:17:c3:1f:14:01,38:17:c3:1f:14:02,38:17:c3:1f:09:82,44:48:c1:91:d0:04,38:17:c3:1f:09:81,44:48:c1:91:95:a1,44:48:c1:91:95:a3,a8:bd:27:4c:aa:83,a8:bd:27:4c:aa:92,a8:bd:27:4c:aa:91,38:17:c3:19:36:32,38:17:c3:22:5e:f2,38:17:c3:22:5e:f1,80:8d:b7:55:25:f3,ac:e2:d3:c4:08:e6,20:a6:cd:42:0b:e3,b4:5d:50:e1:96:40,38:17:c3:24:56:50,66:2a:2f:53:7c:99,72:32:b1:3e:1a:b8,38:17:c3:1f:19:f2,a8:bd:27:4c:aa:81,38:17:c3:24:56:51,92:32:4b:b2:cc:47,a8:bd:27:4c:aa:80,44:48:c1:91:aa:22,44:48:c1:91:aa:21,38:17:c3:1f:19:f0,44:48:c1:91:aa:20,38:17:c3:1f:1c:10,38:17:c3:1f:19:c2,20:a6:cd:42:13:e1,44:48:c1:91:d0:01,38:17:c3:19:45:a0,20:a6:cd:42:13:e0,86:0d:8e:aa:25:a4,44:48:c1:91:d0:02,38:17:c3:19:45:a2,38:17:c3:19:45:a1,38:17:c3:1f:19:c0,38:17:c3:1f:19:f1,44:48:c1:91:95:a0,44:48:c1:91:95:a2,44:48:c1:91:9d:50,44:48:c1:91:d0:00,b6:e6:2d:69:d5:58,80:8d:b7:55:25:e3,38:17:c3:1f:19:e2,20:a6:cd:42:0b:e1,20:a6:cd:42:0b:e2,20:a6:cd:42:0b:f3,20:a6:cd:42:0b:f0,20:a6:cd:42:0b:e0,20:a6:cd:42:0b:f2,20:a6:cd:42:0b:f1,80:8d:b7:55:25:f0,38:17:c3:19:36:31,80:8d:b7:55:25:f1,80:8d:b7:55:35:03,80:8d:b7:55:29:d0,80:8d:b7:55:25:f2,80:8d:b7:55:25:e2,80:8d:b7:55:25:e1,80:8d:b7:55:35:13,80:8d:b7:55:3a:41,80:8d:b7:55:3a:42,80:8d:b7:55:35:10,80:8d:b7:55:3a:50,80:8d:b7:55:25:e0,80:8d:b7:55:35:01,80:8d:b7:55:35:00,80:8d:b7:55:29:d2,80:8d:b7:55:29:d1,80:8d:b7:55:35:11,80:8d:b7:55:35:12,b0:be:76:f8:30:5e,20:a6:cd:50:24:b0,80:8d:b7:55:39:d0,80:8d:b7:55:35:02,80:8d:b7:55:3a:51,ea:9e:b4:53:24:54,68:ff:7b:e4:af:39,80:8d:b7:55:3a:40,80:8d:b7:55:3a:52,02:54:af:fe:54:11,20:a6:cd:50:24:a1,38:17:c3:19:71:91,38:17:c3:19:71:92,38:17:c3:1e:ff:12,38:17:c3:1e:ff:11,38:17:c3:19:71:90,38:17:c3:1e:ff:10,80:8d:b7:55:39:d2,80:8d:b7:55:39:d1,68:ff:7b:e4:af:38,38:17:c3:19:71:82,80:8d:b7:55:39:c2,80:8d:b7:55:39:c1,38:17:c3:19:71:81,80:8d:b7:55:39:c0,38:17:c3:19:71:80,20:a6:cd:50:24:a0,20:a6:cd:50:24:a2,20:a6:cd:50:24:b2,20:a6:cd:50:24:b1,38:17:c3:19:36:21,38:17:c3:19:36:22,00:4e:35:df:06:52,38:17:c3:1f:0e:10,38:17:c3:1f:22:31,38:17:c3:1e:ff:02,38:17:c3:1e:ff:01,38:17:c3:1e:ff:00,38:17:c3:1f:22:30,38:17:c3:1f:22:32,80:8d:b7:55:29:c0,80:8d:b7:55:29:c2,80:8d:b7:55:29:c1,00:4e:35:de:e1:11,00:4e:35:de:e1:12,00:4e:35:df:06:42,00:4e:35:df:06:41,00:4e:35:df:06:40,38:17:c3:1f:0e:11,38:17:c3:1f:0e:12,00:4e:35:df:06:50,00:4e:35:df:06:51,38:17:c3:1f:0e:01,38:17:c3:1f:0e:02,38:17:c3:1f:22:20,38:17:c3:1f:22:22,38:17:c3:1f:0e:00,38:17:c3:1f:22:21,00:4e:35:de:e1:10,80:8d:b7:55:4d:10,80:8d:b7:55:4d:01,80:8d:b7:55:4d:11,80:8d:b7:55:4d:12,80:8d:b7:55:4d:02,x,y,timestamp
-60,-61,-65,-65,-74,-75,-74,-56,-66,-67,-71,-79,-80,-76,-75,-75,-78,-74,-73,-73,-81,-68,-73,-81,-69,-87,-79,-82,-81,-87,-82,-82,-82,-100,-76,-84,-63,-75,-58,-80,-75,-77,-73,-73,-69,-81,-82,-87,-82,-86,-87,-100,-100,-100,-100,-100,-100,-100,-75,-83,-76,-69,-100,-100,-100,-89,-100,-88,-100,-100,-100,-100,-78,-72,-73,-67,-68,-75,-73,-77,-100,-76,-77,-86,-86,-100,-88,-89,-100,-78,-100,-72,-100,-87,-50,-85,-76,-100,-100,-100,-100,-100,-87,-100,-100,-100,-83,-76,-74,-83,-100,-76,-74,-100,-100,-86,-100,-100,-100,-76,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,114,790,930676243445
-58,-57,-63,-63,-74,-74,-74,-56,-67,-66,-71,-77,-77,-76,-75,-75,-73,-76,-73,-73,-79,-68,-73,-80,-69,-84,-81,-80,-81,-85,-82,-81,-81,-100,-77,-84,-63,-74,-66,-78,-75,-73,-72,-73,-69,-79,-80,-85,-82,-84,-88,-100,-100,-100,-100,-100,-100,-100,-63,-100,-76,-67,-100,-100,-100,-100,-100,-88,-100,-100,-100,-100,-72,-73,-72,-67,-68,-76,-70,-76,-100,-76,-79,-84,-85,-100,-88,-89,-100,-81,-100,-73,-100,-87,-60,-85,-77,-100,-100,-77,-100,-100,-87,-100,-100,-100,-83,-71,-74,-100,-100,-76,-74,-100,-100,-86,-100,-100,-100,-71,-88,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,114,790,936994434901
-62,-62,-59,-59,-79,-79,-79,-53,-62,-61,-75,-81,-82,-74,-73,-73,-74,-72,-75,-75,-80,-69,-75,-80,-69,-84,-80,-80,-80,-83,-82,-82,-81,-100,-76,-85,-58,-78,-62,-83,-73,-73,-75,-75,-69,-80,-81,-84,-82,-86,-88,-100,-100,-100,-100,-100,-100,-100,-77,-100,-78,-69,-100,-100,-100,-100,-100,-88,-100,-100,-100,-100,-72,-72,-72,-70,-69,-78,-77,-78,-100,-75,-78,-86,-85,-100,-88,-89,-100,-86,-86,-73,-100,-88,-52,-85,-75,-100,-100,-76,-100,-100,-87,-100,-100,-100,-83,-74,-100,-100,-100,-76,-100,-100,-100,-86,-100,-100,-100,-74,-88,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,114,775,961578311350
-62,-62,-58,-58,-80,-80,-80,-61,-64,-64,-76,-82,-81,-73,-73,-73,-74,-71,-75,-75,-79,-70,-75,-80,-70,-84,-80,-81,-81,-84,-82,-82,-81,-100,-74,-85,-57,-80,-63,-82,-73,-100,-84,-75,-70,-80,-82,-84,-81,-77,-100,-100,-100,-100,-100,-100,-100,-100,-77,-100,-78,-70,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-71,-71,-70,-68,-78,-74,-78,-100,-76,-77,-86,-85,-100,-100,-100,-100,-86,-86,-72,-100,-88,-52,-100,-75,-100,-100,-74,-100,-100,-87,-100,-100,-100,-100,-74,-100,-100,-100,-73,-100,-100,-100,-100,-100,-100,-100,-74,-88,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,114,775,967823651348
-63,-63,-59,-59,-81,-81,-81,-55,-64,-64,-76,-83,-81,-73,-73,-73,-74,-71,-74,-75,-81,-70,-75,-81,-70,-84,-80,-80,-81,-85,-82,-82,-81,-100,-74,-85,-58,-81,-63,-82,-73,-100,-78,-75,-70,-81,-81,-85,-82,-86,-100,-100,-100,-100,-100,-100,-100,-100,-78,-100,-78,-68,-100,-100,-100,-100,-100,-88,-100,-100,-100,-100,-100,-71,-71,-68,-68,-80,-77,-78,-100,-79,-77,-85,-86,-100,-86,-87,-100,-86,-88,-72,-100,-87,-57,-100,-75,-100,-100,-74,-100,-100,-87,-100,-100,-100,-100,-74,-100,-100,-100,-73,-100,-100,-100,-100,-100,-100,-100,-74,-88,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,114,775,973857872231
-63,-63,-59,-59,-81,-81,-81,-57,-64,-64,-76,-83,-83,-73,-72,-73,-100,-71,-74,-74,-79,-70,-75,-80,-70,-84,-80,-80,-81,-84,-82,-82,-81,-100,-74,-84,-59,-80,-64,-82,-73,-100,-81,-74,-71,-81,-81,-85,-82,-86,-100,-100,-100,-100,-100,-100,-100,-100,-77,-100,-80,-68,-100,-100,-100,-100,-100,-88,-100,-100,-100,-100,-100,-71,-71,-68,-68,-80,-67,-80,-100,-76,-77,-85,-86,-100,-86,-87,-100,-81,-88,-72,-100,-86,-52,-100,-100,-100,-100,-74,-100,-100,-87,-100,-100,-100,-100,-75,-100,-100,-100,-75,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,114,775,980016670718
-62,-61,-59,-59,-80,-80,-80,-51,-62,-63,-75,-83,-83,-73,-73,-73,-100,-100,-74,-74,-80,-70,-74,-79,-70,-84,-82,-81,-83,-84,-82,-82,-81,-100,-75,-85,-58,-80,-63,-83,-73,-100,-76,-74,-71,-80,-82,-84,-83,-86,-100,-100,-100,-100,-100,-100,-100,-100,-76,-100,-80,-69,-100,-100,-100,-100,-100,-88,-100,-100,-100,-100,-100,-100,-100,-68,-68,-80,-48,-80,-100,-74,-76,-84,-86,-100,-86,-87,-100,-82,-88,-100,-100,-86,-52,-100,-76,-100,-100,-77,-100,-100,-100,-100,-100,-100,-100,-75,-100,-100,-100,-75,-100,-100,-100,-100,-100,-100,-100,-100,-87,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,114,775,986045889831
-62,-62,-59,-59,-80,-80,-80,-55,-63,-62,-75,-83,-83,-73,-73,-73,-100,-71,-74,-75,-80,-70,-74,-80,-70,-84,-82,-81,-83,-83,-82,-83,-82,-100,-76,-86,-58,-80,-63,-82,-73,-75,-75,-74,-70,-79,-82,-84,-81,-85,-100,-100,-100,-100,-100,-100,-100,-100,-77,-100,-80,-70,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-80,-77,-79,-100,-74,-76,-85,-87,-100,-100,-100,-100,-78,-100,-100,-100,-86,-57,-100,-76,-100,-100,-77,-100,-100,-100,-100,-100,-100,-100,-75,-100,-100,-100,-75,-100,-100,-100,-100,-100,-100,-100,-75,-87,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,114,775,992067925089
-65,-65,-61,-61,-80,-80,-81,-57,-62,-62,-75,-80,-79,-77,-77,-77,-100,-74,-75,-75,-79,-67,-75,-78,-67,-84,-82,-82,-82,-83,-84,-84,-85,-100,-76,-84,-59,-80,-62,-80,-78,-74,-85,-75,-67,-79,-83,-84,-84,-83,-100,-100,-100,-100,-100,-100,-100,-100,-78,-100,-79,-64,-100,-100,-100,-100,-100,-89,-100,-100,-100,-100,-100,-100,-100,-64,-64,-79,-74,-79,-100,-78,-71,-84,-85,-100,-100,-100,-100,-78,-100,-100,-100,-87,-59,-100,-76,-100,-100,-77,-85,-100,-87,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-75,-87,-87,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,114,760,1011624942217
-65,-65,-61,-61,-79,-78,-79,-57,-64,-64,-75,-80,-80,-76,-76,-76,-100,-74,-74,-74,-79,-67,-74,-78,-67,-100,-83,-83,-82,-100,-84,-85,-85,-100,-74,-82,-59,-100,-65,-80,-76,-74,-78,-74,-67,-79,-82,-100,-85,-83,-100,-100,-100,-100,-100,-100,-100,-100,-78,-100,-79,-64,-100,-100,-100,-100,-100,-89,-100,-100,-100,-100,-73,-100,-100,-63,-64,-79,-72,-79,-100,-78,-71,-84,-83,-100,-100,-100,-100,-100,-100,-100,-100,-87,-59,-100,-74,-100,-100,-75,-85,-100,-87,-100,-100,-100,-100,-100,-100,-100,-100,-75,-100,-100,-100,-100,-100,-100,-100,-100,-100,-87,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,114,760,1017686908204
-64,-64,-59,-59,-82,-81,-82,-55,-64,-64,-75,-80,-79,-77,-77,-77,-75,-76,-74,-74,-79,-67,-74,-79,-67,-100,-83,-83,-82,-100,-86,-85,-85,-100,-73,-84,-60,-81,-64,-79,-77,-75,-78,-74,-67,-79,-82,-100,-85,-85,-100,-100,-100,-100,-100,-100,-100,-100,-78,-100,-79,-63,-100,-100,-100,-100,-100,-89,-100,-100,-100,-100,-75,-100,-100,-63,-63,-79,-72,-79,-100,-78,-72,-84,-85,-100,-100,-100,-100,-100,-100,-100,-100,-87,-56,-86,-74,-100,-100,-75,-85,-100,-87,-100,-100,-100,-100,-100,-100,-100,-100,-75,-100,-100,-100,-100,-100,-100,-100,-100,-100,-87,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,114,760,1023578480129
-64,-64,-59,-60,-79,-80,-79,-60,-63,-64,-78,-81,-81,-77,-77,-77,-75,-76,-76,-76,-80,-66,-76,-79,-66,-100,-82,-82,-82,-100,-85,-85,-85,-100,-73,-83,-59,-79,-64,-81,-77,-75,-77,-76,-66,-79,-82,-100,-84,-84,-100,-100,-100,-100,-100,-100,-100,-100,-77,-100,-79,-63,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-75,-100,-100,-63,-63,-78,-72,-78,-100,-100,-71,-84,-84,-100,-100,-100,-100,-100,-100,-100,-100,-88,-57,-86,-74,-100,-100,-76,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-75,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,114,760,1029441015804
-64,-64,-61,-61,-79,-79,-79,-58,-64,-64,-78,-81,-81,-77,-77,-76,-75,-76,-76,-76,-79,-67,-76,-79,-67,-100,-83,-81,-82,-100,-86,-85,-85,-100,-75,-84,-59,-80,-64,-81,-77,-75,-77,-76,-67,-79,-82,-100,-85,-84,-100,-100,-100,-100,-100,-100,-100,-100,-78,-100,-78,-63,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-75,-100,-100,-63,-63,-79,-76,-79,-100,-78,-70,-84,-85,-100,-100,-100,-100,-88,-100,-100,-100,-88,-57,-86,-75,-100,-100,-75,-100,-100,-100,-100,-100,-100,-100,-75,-100,-100,-100,-75,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,114,760,1035201966062
-65,-65,-60,-61,-80,-80,-81,-58,-65,-65,-76,-81,-81,-76,-76,-77,-100,-74,-75,-75,-79,-67,-75,-79,-67,-100,-83,-83,-85,-100,-84,-86,-84,-100,-75,-84,-59,-80,-65,-81,-76,-76,-75,-75,-67,-79,-82,-100,-84,-84,-100,-100,-100,-100,-100,-100,-100,-100,-77,-100,-78,-64,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-64,-79,-76,-79,-83,-80,-72,-84,-84,-100,-100,-100,-100,-88,-100,-100,-100,-88,-57,-100,-75,-100,-100,-76,-84,-100,-100,-83,-100,-100,-100,-77,-80,-100,-100,-77,-100,-100,-100,-100,-82,-82,-100,-77,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,114,760,1041053833039
-64,-64,-59,-59,-78,-78,-78,-55,-62,-61,-73,-80,-80,-79,-79,-79,-74,-70,-75,-75,-81,-66,-75,-80,-66,-85,-83,-82,-82,-84,-82,-82,-83,-100,-72,-81,-58,-78,-62,-80,-79,-76,-74,-75,-66,-80,-82,-84,-82,-81,-100,-100,-100,-100,-100,-100,-100,-100,-83,-100,-83,-61,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-74,-100,-100,-100,-64,-82,-74,-79,-83,-77,-73,-81,-82,-100,-100,-100,-100,-82,-100,-74,-100,-88,-57,-100,-72,-100,-100,-72,-84,-100,-81,-83,-100,-100,-100,-77,-80,-100,-100,-71,-100,-100,-100,-100,-82,-82,-100,-77,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,114,745,1059599020792
-65,-64,-59,-58,-78,-78,-78,-58,-61,-61,-73,-82,-82,-78,-79,-79,-74,-70,-75,-76,-80,-66,-75,-80,-66,-83,-100,-82,-81,-84,-83,-82,-83,-100,-73,-82,-58,-78,-61,-82,-79,-100,-72,-76,-66,-80,-100,-84,-82,-81,-100,-100,-100,-100,-100,-100,-100,-100,-83,-100,-83,-61,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-74,-100,-100,-100,-100,-82,-74,-100,-100,-79,-73,-82,-82,-100,-100,-100,-100,-82,-100,-74,-100,-100,-59,-81,-73,-100,-100,-73,-100,-100,-81,-100,-100,-100,-100,-100,-100,-100,-100,-71,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,114,745,1065789174019
