80:8d:b7:55:39:d0,b0:be:76:f8:30:5e,38:17:c3:1f:0e:12,38:17:c3:1f:0e:11,80:8d:b7:55:35:13,80:8d:b7:55:35:12,80:8d:b7:55:35:11,38:17:c3:1f:01:92,38:17:c3:1f:01:91,80:8d:b7:55:39:d2,80:8d:b7:55:39:d1,44:48:c1:a5:82:31,44:48:c1:a5:82:32,ea:9e:b4:53:24:54,38:17:c3:1f:0e:01,38:17:c3:1f:0e:02,80:8d:b7:55:35:03,38:17:c3:19:d7:71,38:17:c3:19:d7:72,80:8d:b7:55:25:f1,80:8d:b7:55:25:f3,80:8d:b7:55:25:f2,80:8d:b7:55:3a:52,80:8d:b7:55:3a:51,00:4e:35:df:06:50,00:4e:35:df:06:51,80:8d:b7:55:39:c2,80:8d:b7:55:39:c1,44:48:c1:a5:82:22,44:48:c1:a5:82:21,38:17:c3:19:45:b2,20:a6:cd:50:24:b1,20:a6:cd:50:24:b2,60:32:b1:3e:1a:b7,38:17:c3:1e:ff:12,38:17:c3:1e:ff:11,38:17:c3:19:d7:62,80:8d:b7:55:3a:42,00:4e:35:df:06:41,00:4e:35:df:06:40,b4:5d:50:e1:92:33,b4:5d:50:e1:92:32,b4:5d:50:e1:92:30,00:4e:35:de:e1:11,20:a6:cd:50:24:a2,20:a6:cd:50:24:a1,60:32:b1:3e:1a:b8,68:ff:7b:e4:af:39,b4:5d:50:e1:96:53,38:17:c3:1f:0e:10,80:8d:b7:55:35:10,38:17:c3:1f:01:90,44:48:c1:a5:82:30,38:17:c3:1f:0e:00,38:17:c3:19:d7:70,80:8d:b7:55:25:f0,80:8d:b7:55:3a:50,00:4e:35:df:06:52,80:8d:b7:55:39:c0,20:a6:cd:50:24:b0,38:17:c3:1e:ff:10,38:17:c3:19:d7:60,00:4e:35:df:06:42,b4:5d:50:e1:92:31,38:17:c3:1e:ff:00,00:4e:35:de:e1:12,b4:5d:50:e1:96:50,66:2a:2f:53:7c:99,80:8d:b7:55:35:01,80:8d:b7:55:35:02,80:8d:b7:55:3a:41,80:8d:b7:55:25:e3,38:17:c3:1e:ff:02,38:17:c3:19:d7:61,38:17:c3:1e:ff:01,80:8d:b7:55:35:00,44:48:c1:a5:82:20,80:8d:b7:55:3a:40,20:a6:cd:50:24:a0,38:17:c3:1f:22:30,38:17:c3:19:45:b1,38:17:c3:19:55:51,38:17:c3:19:55:52,68:ff:7b:e4:af:38,a8:bd:27:4c:bd:32,00:4e:35:de:e1:10,b4:5d:50:e1:92:23,38:17:c3:19:55:50,38:17:c3:1f:09:90,80:8d:b7:55:25:e2,80:8d:b7:55:25:e1,a8:bd:27:4c:bd:31,ac:e2:d3:c4:08:e6,b4:5d:50:e1:96:51,80:8d:b7:55:25:e0,38:17:c3:1f:01:82,72:32:b1:3e:1a:b8,b4:5d:50:e1:92:20,38:17:c3:19:45:b0,b4:5d:50:e1:92:21,38:17:c3:1f:01:81,20:a6:cd:42:0b:e3,38:17:c3:1f:01:80,38:17:c3:19:71:90,72:32:b1:3e:1a:b7,38:17:c3:1f:09:91,38:17:c3:1f:09:93,00:4e:35:de:e1:01,b4:5d:50:e1:92:22,a8:bd:27:4c:bd:30,00:4e:35:de:e1:02,38:17:c3:19:45:a2,b4:5d:50:e1:96:52,38:17:c3:1f:09:83,38:17:c3:1f:22:31,20:a6:cd:42:0b:f2,20:a6:cd:42:0b:f1,20:a6:cd:42:0b:f3,20:a6:cd:42:0b:f0,00:4e:35:de:e1:00,38:17:c3:1f:22:32,38:17:c3:1f:08:50,38:17:c3:19:45:a1,38:17:c3:1f:09:92,38:17:c3:19:45:a0,38:17:c3:19:55:40,38:17:c3:19:71:91,38:17:c3:19:71:92,38:17:c3:19:55:41,38:17:c3:19:55:42,00:4e:35:df:0e:12,00:4e:35:de:d7:53,00:4e:35:de:d7:52,38:17:c3:1f:08:51,38:17:c3:1f:08:52,38:17:c3:1f:22:20,a8:bd:27:4c:bd:22,44:48:c1:91:95:b0,44:48:c1:91:95:b1,44:48:c1:91:95:b3,44:48:c1:91:95:b2,00:4e:35:de:d7:51,00:4e:35:de:d7:50,38:17:c3:1f:08:40,38:17:c3:1f:08:41,38:17:c3:1f:08:42,a8:bd:27:4c:bd:21,00:4e:35:de:d7:41,00:4e:35:de:d7:42,00:4e:35:df:0e:10,00:4e:35:df:0e:11,00:4e:35:de:d7:43,00:4e:35:df:0e:01,00:4e:35:de:d7:40,38:17:c3:1f:22:22,38:17:c3:19:36:30,38:17:c3:19:71:81,38:17:c3:19:71:82,38:17:c3:19:71:80,00:4e:35:df:0e:02,38:17:c3:1e:fc:b0,38:17:c3:1f:22:21,a8:bd:27:4c:bd:20,38:17:c3:1e:fc:b1,38:17:c3:1e:fc:b2,38:17:c3:19:36:32,38:17:c3:1e:fc:a1,38:17:c3:1e:fc:a0,00:4e:35:df:0e:00,38:17:c3:1e:fc:a2,64:e5:99:c3:13:3c,38:17:c3:24:58:b0,38:17:c3:1f:0f:90,38:17:c3:24:58:b1,38:17:c3:1f:0f:91,38:17:c3:24:4f:12,38:17:c3:1f:0f:92,38:17:c3:24:4f:11,38:17:c3:24:4f:10,38:17:c3:24:58:b2,38:17:c3:24:4f:00,38:17:c3:24:58:a1,38:17:c3:24:58:a2,38:17:c3:24:58:a0,38:17:c3:24:4f:01,38:17:c3:24:4f:02,00:4e:35:df:27:01,00:4e:35:df:27:00,00:4e:35:df:27:02,38:17:c3:1b:08:b0,38:17:c3:1b:08:b2,38:17:c3:1b:08:b1,00:4e:35:df:27:12,38:17:c3:1b:08:a1,38:17:c3:1b:08:a2,38:17:c3:1b:08:a0,00:4e:35:df:27:11,x,y,timestamp
-73,-45,-78,-78,-100,-82,-81,-100,-100,-72,-73,-76,-76,-73,-79,-79,-79,-83,-84,-75,-75,-72,-73,-74,-51,-51,-73,-73,-82,-83,-90,-100,-100,-100,-100,-100,-83,-70,-53,-53,-90,-100,-100,-68,-100,-100,-100,-73,-100,-78,-81,-89,-76,-79,-84,-75,-73,-51,-73,-100,-100,-83,-53,-90,-100,-68,-100,-86,-83,-82,-70,-75,-100,-83,-100,-82,-82,-64,-100,-100,-100,-55,-55,-86,-71,-68,-85,-55,-100,-73,-73,-71,-85,-100,-73,-100,-100,-100,-89,-100,-100,-100,-100,-100,-100,-100,-100,-71,-100,-71,-70,-100,-100,-100,-100,-100,-100,-100,-100,-68,-100,-100,-100,-100,-100,-57,-100,-100,-57,-100,-77,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-77,-77,-100,-80,-100,-100,-100,-100,-100,-100,-79,-81,-100,-72,-79,-80,-100,-82,-83,-80,-82,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,252,165,4718046085855
-74,-42,-78,-78,-82,-82,-81,-100,-100,-74,-73,-80,-80,-73,-100,-100,-79,-87,-84,-75,-76,-76,-72,-72,-52,-52,-72,-71,-80,-80,-100,-100,-100,-100,-100,-100,-100,-70,-51,-51,-100,-100,-100,-69,-100,-100,-100,-78,-100,-78,-81,-100,-81,-77,-88,-76,-72,-51,-72,-100,-100,-100,-51,-100,-100,-69,-100,-86,-100,-100,-70,-70,-100,-100,-100,-100,-82,-100,-100,-100,-100,-55,-55,-86,-72,-69,-85,-55,-100,-69,-69,-71,-85,-100,-70,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-71,-100,-71,-72,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-77,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-77,-77,-100,-82,-100,-100,-100,-100,-100,-100,-100,-81,-100,-100,-82,-83,-100,-82,-83,-100,-82,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,252,165,4724353256321
-75,-46,-79,-78,-81,-82,-82,-100,-100,-75,-74,-78,-78,-73,-100,-100,-79,-83,-84,-74,-74,-76,-70,-70,-50,-50,-74,-74,-80,-80,-100,-100,-100,-100,-100,-100,-100,-71,-53,-53,-100,-100,-100,-69,-100,-100,-100,-78,-100,-78,-82,-100,-78,-77,-84,-74,-71,-50,-74,-100,-100,-100,-53,-100,-100,-69,-100,-86,-100,-100,-70,-70,-100,-100,-100,-100,-82,-100,-100,-100,-100,-56,-56,-85,-72,-69,-85,-56,-100,-69,-69,-71,-85,-100,-70,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-71,-100,-71,-72,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-80,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-80,-80,-100,-82,-100,-100,-100,-100,-100,-100,-100,-81,-100,-100,-82,-83,-100,-82,-83,-100,-82,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,252,165,4730296128506
-73,-47,-79,-78,-79,-82,-79,-100,-100,-73,-73,-76,-77,-74,-100,-100,-81,-84,-85,-74,-73,-76,-72,-71,-50,-50,-72,-72,-79,-79,-100,-100,-100,-100,-100,-100,-100,-71,-51,-51,-100,-100,-100,-70,-100,-100,-100,-77,-100,-79,-79,-100,-76,-77,-85,-74,-72,-50,-74,-100,-100,-100,-51,-100,-100,-70,-100,-86,-100,-100,-70,-71,-100,-100,-100,-100,-80,-100,-100,-100,-100,-52,-52,-86,-72,-70,-85,-52,-100,-69,-69,-71,-85,-100,-70,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-71,-100,-71,-73,-100,-100,-100,-100,-100,-100,-100,-100,-74,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-80,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-80,-79,-100,-82,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-82,-83,-100,-81,-80,-100,-81,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,252,165,4736344032567
-73,-46,-79,-78,-79,-100,-79,-100,-100,-73,-73,-77,-77,-70,-100,-100,-83,-84,-85,-73,-74,-73,-72,-73,-52,-52,-72,-72,-79,-79,-100,-100,-100,-100,-100,-100,-100,-70,-53,-53,-100,-100,-100,-72,-100,-100,-100,-79,-100,-79,-79,-100,-77,-100,-85,-73,-74,-50,-73,-100,-100,-100,-53,-100,-100,-70,-100,-84,-100,-100,-71,-71,-100,-100,-100,-100,-80,-100,-100,-100,-100,-55,-55,-86,-72,-70,-85,-55,-100,-100,-100,-72,-84,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-71,-100,-73,-71,-100,-100,-100,-100,-100,-100,-100,-100,-72,-100,-100,-100,-100,-100,-55,-100,-100,-55,-55,-79,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-80,-80,-100,-100,-100,-100,-100,-100,-100,-100,-82,-85,-100,-100,-84,-84,-100,-81,-80,-78,-81,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,252,165,4742213853189
-75,-45,-79,-78,-79,-100,-79,-100,-100,-74,-75,-78,-77,-84,-100,-100,-80,-84,-85,-74,-74,-75,-72,-71,-52,-52,-72,-72,-79,-79,-100,-100,-100,-100,-100,-100,-81,-68,-51,-51,-100,-100,-100,-69,-100,-100,-100,-79,-100,-79,-79,-100,-78,-100,-85,-75,-73,-50,-73,-100,-100,-80,-50,-100,-100,-69,-100,-85,-100,-100,-68,-72,-100,-81,-100,-100,-80,-68,-100,-100,-100,-51,-51,-86,-71,-69,-87,-51,-100,-100,-100,-71,-85,-100,-100,-100,-100,-100,-90,-100,-100,-100,-100,-100,-100,-100,-100,-73,-100,-71,-73,-100,-100,-100,-100,-100,-100,-100,-100,-73,-100,-100,-100,-100,-100,-56,-100,-100,-55,-55,-82,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-82,-82,-100,-100,-100,-100,-100,-100,-100,-100,-82,-85,-100,-100,-82,-82,-100,-81,-84,-78,-81,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,252,165,4748229368031
-75,-50,-100,-100,-100,-100,-100,-100,-100,-75,-75,-82,-81,-75,-100,-100,-80,-84,-85,-73,-73,-75,-67,-66,-52,-52,-72,-72,-76,-77,-100,-100,-100,-100,-100,-100,-83,-68,-61,-61,-100,-100,-100,-67,-100,-100,-100,-79,-100,-100,-100,-100,-83,-100,-84,-73,-66,-52,-73,-100,-100,-80,-63,-100,-100,-66,-100,-87,-100,-100,-67,-75,-100,-84,-100,-100,-77,-68,-100,-100,-100,-60,-59,-100,-69,-66,-87,-60,-100,-72,-72,-68,-85,-100,-72,-100,-100,-100,-90,-100,-100,-100,-100,-100,-100,-100,-100,-73,-100,-69,-73,-100,-100,-100,-100,-100,-100,-100,-100,-73,-100,-100,-100,-100,-100,-56,-100,-100,-55,-55,-80,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-82,-81,-100,-100,-100,-100,-100,-100,-100,-100,-82,-85,-100,-100,-82,-82,-100,-82,-84,-78,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,252,148,4779054063123
-75,-52,-78,-78,-100,-100,-100,-100,-100,-75,-75,-79,-78,-75,-100,-100,-80,-84,-85,-73,-72,-73,-70,-70,-55,-55,-100,-81,-76,-77,-100,-100,-100,-100,-100,-100,-84,-67,-60,-59,-100,-100,-100,-66,-100,-100,-100,-79,-100,-79,-100,-100,-79,-79,-84,-73,-71,-52,-81,-100,-100,-100,-60,-100,-100,-66,-100,-87,-100,-81,-67,-75,-100,-84,-100,-81,-77,-66,-100,-100,-100,-57,-57,-100,-68,-66,-88,-58,-100,-72,-72,-68,-100,-100,-72,-100,-100,-100,-90,-100,-100,-100,-100,-100,-100,-100,-100,-69,-100,-68,-70,-100,-100,-100,-100,-100,-100,-100,-100,-70,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-81,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-81,-81,-100,-100,-100,-100,-100,-100,-100,-100,-80,-85,-100,-100,-100,-100,-100,-82,-100,-100,-100,-85,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,252,148,4784879351090
-78,-47,-78,-78,-100,-100,-100,-100,-100,-78,-78,-79,-80,-75,-100,-100,-81,-84,-85,-70,-71,-70,-69,-69,-56,-55,-100,-81,-77,-77,-100,-100,-100,-100,-100,-100,-84,-67,-60,-59,-100,-100,-100,-67,-100,-100,-100,-79,-100,-79,-100,-100,-80,-79,-84,-71,-68,-54,-81,-100,-100,-86,-60,-100,-100,-67,-100,-87,-81,-80,-67,-75,-100,-84,-100,-82,-77,-66,-100,-100,-100,-58,-58,-100,-68,-68,-88,-59,-100,-72,-72,-68,-100,-100,-72,-100,-100,-100,-88,-100,-100,-100,-100,-100,-100,-100,-100,-69,-100,-68,-70,-100,-100,-100,-100,-100,-100,-100,-100,-70,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-81,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-81,-81,-100,-100,-100,-100,-100,-100,-100,-100,-80,-85,-100,-100,-100,-100,-100,-82,-100,-100,-100,-85,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,252,148,4790809915515
-78,-49,-79,-78,-100,-100,-100,-100,-100,-78,-78,-79,-79,-75,-100,-100,-82,-100,-100,-72,-72,-70,-71,-71,-55,-55,-78,-78,-77,-77,-100,-100,-100,-100,-100,-100,-84,-66,-59,-61,-100,-100,-100,-67,-100,-100,-100,-79,-100,-79,-100,-100,-80,-79,-100,-72,-71,-55,-79,-100,-100,-86,-59,-100,-100,-67,-100,-86,-82,-81,-66,-100,-100,-100,-100,-82,-100,-67,-100,-100,-100,-55,-55,-87,-68,-68,-88,-56,-100,-76,-100,-68,-80,-100,-100,-100,-100,-100,-88,-100,-100,-100,-100,-100,-100,-100,-100,-70,-100,-68,-69,-100,-100,-100,-100,-100,-100,-100,-100,-70,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-81,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-81,-81,-100,-100,-100,-100,-100,-100,-100,-100,-80,-82,-100,-100,-81,-82,-100,-84,-82,-100,-82,-85,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,252,148,4796868329054
-78,-52,-79,-78,-100,-100,-100,-100,-100,-78,-78,-84,-83,-74,-100,-100,-84,-83,-84,-70,-70,-70,-69,-69,-55,-56,-76,-76,-78,-73,-100,-100,-100,-100,-100,-100,-84,-65,-57,-56,-100,-100,-100,-66,-100,-100,-100,-100,-100,-79,-100,-100,-83,-100,-100,-70,-69,-54,-76,-100,-100,-86,-56,-100,-100,-67,-100,-86,-82,-81,-64,-81,-100,-100,-100,-82,-79,-65,-100,-100,-100,-56,-56,-87,-68,-66,-100,-56,-100,-76,-100,-68,-82,-100,-77,-100,-100,-100,-88,-100,-100,-100,-100,-100,-100,-100,-100,-71,-100,-68,-70,-100,-100,-100,-100,-100,-100,-100,-100,-70,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-81,-100,-100,-100,-100,-100,-69,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-81,-81,-100,-79,-100,-100,-100,-100,-100,-100,-79,-83,-100,-100,-81,-82,-100,-84,-82,-100,-82,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,252,148,4802817342958
-78,-50,-80,-79,-100,-100,-100,-100,-100,-79,-79,-84,-83,-74,-100,-100,-79,-84,-83,-70,-70,-70,-70,-70,-55,-55,-81,-81,-78,-73,-100,-100,-100,-100,-100,-100,-83,-65,-57,-56,-100,-100,-100,-66,-100,-100,-100,-75,-100,-80,-100,-100,-83,-100,-83,-70,-70,-55,-76,-100,-100,-83,-56,-100,-100,-66,-100,-87,-79,-79,-65,-81,-100,-100,-100,-79,-79,-71,-100,-100,-100,-56,-56,-88,-68,-66,-100,-56,-100,-76,-100,-68,-82,-100,-77,-100,-100,-100,-88,-100,-100,-100,-100,-100,-100,-100,-100,-72,-100,-68,-73,-100,-100,-100,-100,-100,-100,-100,-100,-73,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-83,-100,-100,-100,-100,-100,-69,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-83,-83,-100,-79,-100,-100,-100,-100,-100,-100,-79,-83,-100,-100,-81,-82,-100,-84,-82,-100,-82,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,252,148,4808837220351
-77,-41,-80,-80,-83,-82,-83,-100,-100,-76,-76,-82,-82,-74,-100,-100,-83,-84,-83,-76,-75,-76,-74,-74,-55,-56,-81,-81,-83,-83,-100,-100,-100,-100,-100,-100,-85,-68,-57,-57,-100,-100,-100,-72,-100,-100,-100,-75,-100,-80,-83,-100,-82,-100,-83,-76,-74,-55,-74,-100,-100,-86,-57,-100,-100,-71,-100,-84,-79,-79,-66,-71,-100,-100,-100,-79,-79,-68,-100,-100,-100,-61,-62,-88,-64,-72,-100,-62,-100,-100,-100,-64,-83,-100,-77,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-74,-100,-64,-75,-100,-100,-100,-100,-100,-100,-100,-100,-76,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-80,-100,-100,-100,-100,-100,-69,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-80,-79,-100,-79,-100,-100,-100,-100,-100,-100,-79,-83,-100,-100,-81,-82,-100,-85,-100,-100,-84,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,252,131,4848365356326
-78,-42,-77,-78,-83,-82,-83,-100,-100,-77,-77,-81,-82,-73,-74,-100,-80,-100,-100,-76,-75,-76,-73,-73,-55,-55,-100,-100,-80,-80,-100,-100,-100,-100,-100,-100,-85,-67,-57,-56,-100,-100,-100,-71,-100,-100,-100,-100,-100,-78,-83,-100,-81,-100,-87,-76,-74,-55,-74,-100,-100,-86,-57,-100,-100,-71,-100,-83,-84,-82,-66,-74,-100,-100,-100,-100,-80,-68,-100,-100,-100,-62,-62,-100,-64,-71,-88,-63,-100,-100,-73,-64,-81,-100,-72,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-69,-100,-65,-73,-100,-100,-100,-100,-100,-100,-100,-100,-69,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-79,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-65,-100,-100,-80,-80,-100,-83,-100,-100,-100,-100,-100,-100,-83,-85,-100,-100,-100,-100,-100,-85,-85,-100,-84,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,252,131,4854655856063
-76,-42,-77,-78,-83,-82,-83,-100,-100,-75,-76,-81,-81,-73,-74,-100,-79,-100,-100,-76,-75,-76,-73,-73,-55,-55,-100,-100,-80,-80,-100,-100,-100,-100,-100,-100,-85,-67,-57,-56,-100,-100,-100,-68,-100,-100,-100,-77,-100,-78,-83,-100,-81,-100,-87,-76,-73,-55,-74,-100,-100,-86,-57,-100,-100,-68,-100,-85,-83,-82,-66,-74,-100,-100,-100,-83,-80,-68,-100,-100,-100,-62,-62,-100,-66,-68,-88,-62,-100,-100,-73,-66,-81,-100,-72,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-69,-100,-66,-73,-100,-100,-100,-100,-100,-100,-100,-100,-69,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-79,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-65,-100,-100,-80,-80,-100,-83,-100,-100,-100,-100,-100,-100,-83,-85,-100,-100,-100,-100,-100,-85,-85,-100,-85,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,252,131,4860687184967
-79,-42,-77,-78,-100,-100,-100,-100,-100,-79,-78,-80,-80,-74,-74,-100,-80,-100,-100,-76,-75,-76,-73,-73,-55,-55,-100,-100,-80,-80,-100,-100,-100,-100,-100,-100,-100,-66,-56,-56,-100,-100,-100,-68,-100,-100,-100,-77,-100,-78,-100,-100,-81,-74,-87,-76,-73,-54,-72,-100,-100,-100,-56,-100,-100,-68,-100,-82,-84,-83,-66,-74,-100,-100,-100,-84,-80,-66,-100,-100,-100,-63,-63,-100,-65,-68,-82,-63,-100,-100,-73,-64,-81,-100,-72,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-71,-100,-65,-73,-100,-100,-100,-100,-100,-100,-100,-100,-72,-100,-100,-100,-100,-100,-62,-100,-100,-62,-100,-81,-100,-100,-100,-100,-100,-65,-100,-100,-100,-100,-100,-100,-100,-100,-100,-65,-100,-100,-80,-80,-100,-83,-100,-100,-100,-100,-100,-100,-83,-84,-100,-65,-84,-84,-100,-85,-85,-100,-85,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,252,131,4866698259184
-78,-42,-100,-100,-100,-100,-100,-100,-100,-78,-78,-79,-79,-72,-73,-100,-83,-100,-100,-78,-78,-78,-72,-73,-56,-56,-100,-100,-79,-100,-100,-100,-100,-100,-100,-100,-100,-69,-58,-58,-100,-100,-100,-69,-100,-100,-100,-78,-100,-100,-100,-100,-79,-74,-87,-77,-73,-55,-72,-100,-100,-100,-57,-100,-100,-69,-100,-82,-84,-83,-69,-100,-100,-100,-100,-84,-100,-68,-100,-100,-100,-63,-63,-100,-65,-69,-82,-63,-100,-100,-100,-64,-86,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-71,-100,-65,-73,-100,-100,-100,-100,-100,-100,-100,-100,-72,-100,-100,-100,-100,-100,-62,-100,-100,-62,-100,-79,-100,-100,-100,-100,-100,-65,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-80,-80,-100,-100,-100,-100,-100,-100,-100,-100,-100,-85,-100,-65,-84,-84,-100,-85,-100,-100,-85,-88,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,252,131,4872678398817
-78,-41,-100,-100,-100,-100,-100,-100,-100,-77,-77,-80,-81,-73,-75,-75,-83,-100,-100,-76,-76,-76,-74,-73,-55,-55,-73,-100,-81,-100,-100,-100,-100,-100,-100,-100,-100,-69,-58,-58,-100,-100,-100,-69,-100,-100,-100,-78,-100,-100,-100,-100,-81,-75,-100,-76,-74,-54,-73,-100,-100,-100,-57,-100,-100,-69,-100,-84,-83,-83,-69,-78,-100,-100,-100,-84,-100,-69,-100,-100,-100,-63,-64,-100,-65,-69,-82,-64,-100,-100,-100,-65,-86,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-73,-100,-65,-72,-100,-100,-100,-100,-100,-100,-100,-100,-67,-100,-100,-100,-100,-100,-62,-100,-100,-62,-100,-80,-100,-100,-100,-100,-100,-65,-100,-100,-100,-100,-100,-100,-100,-100,-100,-65,-100,-100,-80,-79,-100,-100,-100,-100,-100,-100,-100,-100,-83,-84,-100,-66,-85,-84,-100,-100,-100,-100,-100,-88,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,252,131,4878546026835
