72:32:b1:3e:1a:b7,60:32:b1:3e:1a:b7,38:17:c3:1f:00:b1,38:17:c3:1f:00:b2,38:17:c3:1f:00:a2,38:17:c3:1f:00:a1,b4:5d:50:e1:96:51,38:17:c3:1f:14:12,38:17:c3:1f:14:11,b4:5d:50:e1:96:53,b4:5d:50:e1:96:52,44:48:c1:91:d0:14,44:48:c1:91:d0:12,44:48:c1:91:d0:10,20:a6:cd:42:0a:d1,20:a6:cd:42:0a:c3,20:a6:cd:42:0a:d0,20:a6:cd:42:0a:d3,b4:5d:50:e1:96:43,44:48:c1:91:d0:04,38:17:c3:19:45:b2,38:17:c3:19:45:b1,38:17:c3:1f:19:d2,38:17:c3:1f:19:d1,38:17:c3:24:47:51,38:17:c3:24:47:52,44:48:c1:91:95:b0,44:48:c1:91:95:b1,44:48:c1:91:95:b3,a8:bd:27:4c:aa:83,44:48:c1:91:95:a3,a8:bd:27:4c:aa:91,a8:bd:27:4c:aa:93,a8:bd:27:4c:aa:92,20:a6:cd:42:13:f1,38:17:c3:1f:00:b0,38:17:c3:1f:00:a0,38:17:c3:1f:14:10,b4:5d:50:e1:96:50,44:48:c1:91:d0:11,9c:d6:43:60:92:e0,20:a6:cd:42:0a:d2,38:17:c3:19:45:b0,38:17:c3:1f:19:d0,44:48:c1:91:95:b2,38:17:c3:24:47:50,a8:bd:27:4c:aa:90,38:17:c3:19:d7:70,38:17:c3:1a:cf:d0,44:48:c1:91:aa:30,20:a6:cd:42:0a:c1,ac:e2:d3:c4:08:e6,44:48:c1:91:aa:21,44:48:c1:91:aa:31,38:17:c3:1f:09:91,38:17:c3:1f:09:92,38:17:c3:19:45:a1,38:17:c3:1f:09:93,44:48:c1:91:aa:32,38:17:c3:22:5e:f2,38:17:c3:22:5e:f1,38:17:c3:1f:09:90,20:a6:cd:42:13:f0,38:17:c3:19:45:a0,38:17:c3:1f:19:f0,38:17:c3:22:5e:f0,b4:5d:50:e1:96:41,72:32:b1:3e:1a:b8,60:32:b1:3e:1a:b8,b4:5d:50:e1:96:42,a8:bd:27:4c:aa:82,a8:bd:27:4c:aa:81,38:17:c3:1f:09:83,44:48:c1:91:95:a0,44:48:c1:91:95:a1,44:48:c1:91:95:a2,a8:bd:27:4c:aa:80,44:48:c1:91:d0:02,38:17:c3:19:45:a2,38:17:c3:24:56:41,38:17:c3:24:56:42,b4:5d:50:e1:96:40,44:48:c1:91:d0:01,38:17:c3:1f:09:82,20:a6:cd:42:13:e2,38:17:c3:1f:09:80,86:0d:8e:aa:25:a4,38:17:c3:1f:14:02,38:17:c3:1f:14:01,38:17:c3:1f:09:81,38:17:c3:1f:19:c2,38:17:c3:1f:19:c1,20:a6:cd:42:13:e1,20:a6:cd:42:0a:c2,38:17:c3:1f:14:00,44:48:c1:91:aa:20,38:17:c3:1f:19:c0,20:a6:cd:42:13:e0,66:2a:2f:53:7c:99,20:a6:cd:42:0a:c0,44:48:c1:91:aa:22,b0:b8:67:3d:c2:f2,44:48:c1:91:d0:00,20:a6:cd:42:0b:e3,b6:e6:2d:69:d5:58,38:17:c3:19:36:30,38:17:c3:1a:cf:d1,20:a6:cd:42:0b:f0,44:48:c1:91:9d:50,38:17:c3:19:d7:71,38:17:c3:19:d7:72,20:a6:cd:42:0b:f3,38:17:c3:1f:19:f2,38:17:c3:19:36:31,38:17:c3:19:36:32,38:17:c3:1f:19:f1,92:32:4b:b2:cc:47,20:a6:cd:42:0b:e2,20:a6:cd:42:0b:e0,20:a6:cd:42:0b:e1,20:a6:cd:42:0b:f1,20:a6:cd:42:0b:f2,80:8d:b7:55:25:e3,38:17:c3:19:d7:60,38:17:c3:19:d7:61,38:17:c3:19:d7:62,80:8d:b7:55:25:f3,80:8d:b7:55:25:f0,80:8d:b7:55:35:03,80:8d:b7:55:25:f1,80:8d:b7:55:25:f2,80:8d:b7:55:35:10,80:8d:b7:55:29:d0,80:8d:b7:55:25:e2,80:8d:b7:55:25:e1,80:8d:b7:55:25:e0,80:8d:b7:55:35:13,80:8d:b7:55:3a:50,80:8d:b7:55:39:d0,80:8d:b7:55:3a:52,80:8d:b7:55:35:12,80:8d:b7:55:35:11,80:8d:b7:55:35:01,80:8d:b7:55:35:02,80:8d:b7:55:35:00,ea:9e:b4:53:24:54,80:8d:b7:55:3a:40,80:8d:b7:55:3a:51,20:a6:cd:50:24:a0,20:a6:cd:50:24:a2,68:ff:7b:e4:af:39,b0:be:76:f8:30:5e,80:8d:b7:55:3a:42,80:8d:b7:55:3a:41,38:17:c3:1f:22:30,20:a6:cd:50:24:b0,38:17:c3:1e:ff:11,38:17:c3:1e:ff:12,38:17:c3:1e:ff:10,38:17:c3:19:71:90,68:ff:7b:e4:af:38,80:8d:b7:55:39:d1,80:8d:b7:55:29:d1,80:8d:b7:55:39:d2,38:17:c3:19:71:92,38:17:c3:19:71:91,38:17:c3:19:36:22,38:17:c3:19:36:21,20:a6:cd:50:24:a1,38:17:c3:1f:0e:11,38:17:c3:1f:0e:12,80:8d:b7:55:39:c1,80:8d:b7:55:39:c2,38:17:c3:19:36:20,80:8d:b7:55:39:c0,38:17:c3:1f:0e:10,80:8d:b7:55:29:d2,00:4e:35:df:06:52,38:17:c3:19:71:82,38:17:c3:19:71:80,38:17:c3:1e:ff:02,38:17:c3:1e:ff:01,38:17:c3:1f:22:32,38:17:c3:1e:ff:00,38:17:c3:1f:22:31,20:a6:cd:50:24:b2,20:a6:cd:50:24:b1,80:8d:b7:55:29:c2,80:8d:b7:55:29:c1,80:8d:b7:55:29:c0,00:4e:35:df:06:51,00:4e:35:df:06:42,00:4e:35:df:06:50,00:4e:35:df:06:41,00:4e:35:de:e1:12,00:4e:35:df:06:40,38:17:c3:1f:0e:01,38:17:c3:1f:22:22,38:17:c3:1f:22:21,38:17:c3:1f:22:20,00:4e:35:de:e1:10,38:17:c3:1f:0e:00,b4:5d:50:e1:92:23,38:17:c3:1f:0e:02,80:8d:b7:55:4d:01,80:8d:b7:55:4d:02,80:8d:b7:55:4d:00,80:8d:b7:55:4d:10,80:8d:b7:55:4d:12,80:8d:b7:55:4d:11,x,y,timestamp
-62,-62,-57,-57,-66,-66,-72,-66,-66,-72,-72,-73,-73,-73,-73,-69,-73,-73,-71,-67,-78,-78,-83,-84,-78,-78,-82,-83,-83,-62,-78,-82,-83,-82,-100,-57,-66,-66,-72,-73,-66,-73,-78,-83,-83,-78,-82,-87,-89,-86,-70,-100,-100,-100,-80,-80,-100,-80,-100,-100,-88,-79,-100,-100,-100,-88,-72,-52,-57,-71,-67,-67,-81,-100,-100,-100,-67,-100,-100,-100,-100,-64,-100,-100,-83,-80,-100,-100,-100,-100,-100,-100,-83,-70,-66,-100,-100,-100,-86,-58,-100,-100,-72,-100,-100,-100,-89,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,195,756,440504952434
-62,-62,-57,-57,-66,-66,-72,-66,-66,-72,-72,-73,-73,-73,-73,-69,-73,-73,-71,-67,-78,-78,-83,-84,-78,-78,-82,-83,-83,-62,-78,-82,-83,-82,-100,-57,-66,-66,-72,-73,-66,-73,-78,-83,-83,-78,-82,-87,-89,-86,-70,-100,-100,-100,-80,-80,-100,-80,-100,-100,-88,-79,-100,-100,-100,-88,-72,-52,-57,-71,-67,-67,-81,-100,-100,-100,-67,-100,-100,-100,-100,-64,-100,-100,-83,-80,-100,-100,-100,-100,-100,-100,-83,-70,-66,-100,-100,-100,-86,-58,-100,-100,-72,-100,-100,-100,-89,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,195,756,446653155349
-63,-63,-62,-63,-63,-63,-72,-69,-69,-77,-72,-72,-71,-72,-75,-71,-75,-75,-73,-63,-78,-78,-85,-85,-80,-80,-83,-83,-82,-73,-78,-85,-84,-85,-100,-62,-63,-69,-72,-72,-79,-75,-78,-86,-83,-80,-85,-88,-89,-100,-74,-84,-100,-100,-81,-82,-100,-81,-100,-87,-88,-81,-100,-100,-100,-87,-71,-53,-59,-71,-75,-76,-80,-78,-78,-78,-76,-100,-100,-100,-100,-72,-73,-80,-83,-100,-100,-100,-68,-100,-100,-100,-83,-74,-68,-100,-100,-100,-88,-75,-100,-100,-73,-100,-100,-100,-100,-90,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,195,741,481056382419
-60,-61,-59,-59,-59,-59,-78,-68,-68,-77,-78,-73,-73,-73,-73,-71,-73,-73,-70,-63,-78,-78,-78,-78,-81,-81,-83,-100,-84,-73,-76,-82,-83,-83,-100,-58,-59,-68,-78,-72,-69,-73,-77,-79,-82,-81,-84,-100,-100,-100,-73,-84,-100,-100,-81,-81,-100,-80,-100,-100,-100,-81,-100,-100,-100,-100,-71,-57,-57,-72,-77,-78,-100,-78,-81,-77,-76,-100,-100,-100,-100,-72,-70,-78,-100,-100,-100,-100,-68,-100,-100,-100,-100,-72,-68,-100,-100,-100,-88,-73,-100,-100,-71,-100,-100,-86,-100,-100,-88,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,195,741,487004650438
-63,-64,-57,-58,-61,-61,-78,-71,-71,-75,-75,-73,-73,-73,-74,-75,-75,-74,-71,-63,-78,-78,-84,-85,-77,-77,-82,-82,-82,-75,-76,-85,-83,-84,-100,-56,-61,-71,-78,-72,-78,-74,-77,-85,-81,-77,-83,-86,-100,-100,-60,-86,-100,-100,-81,-81,-80,-81,-100,-87,-88,-80,-100,-79,-100,-88,-71,-36,-60,-72,-77,-78,-75,-78,-81,-77,-76,-100,-79,-100,-100,-72,-70,-80,-84,-100,-100,-66,-66,-100,-100,-100,-100,-59,-66,-100,-100,-100,-88,-59,-100,-100,-71,-100,-100,-87,-100,-100,-88,-85,-86,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,195,741,492951685279
-64,-64,-57,-57,-60,-61,-74,-67,-67,-74,-74,-76,-75,-75,-72,-69,-72,-72,-72,-71,-80,-81,-85,-85,-76,-76,-82,-81,-82,-75,-83,-84,-83,-84,-100,-57,-61,-67,-75,-75,-62,-72,-80,-85,-81,-76,-85,-86,-100,-100,-73,-86,-100,-100,-80,-79,-80,-79,-100,-87,-88,-80,-100,-79,-100,-88,-100,-55,-54,-72,-76,-78,-75,-100,-81,-77,-100,-70,-79,-100,-100,-100,-70,-80,-84,-100,-100,-66,-66,-100,-100,-100,-100,-73,-66,-100,-100,-100,-100,-74,-100,-100,-71,-100,-100,-87,-100,-100,-88,-85,-86,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,195,741,499179826214
-64,-64,-58,-58,-60,-61,-74,-67,-67,-74,-74,-76,-76,-76,-72,-69,-72,-72,-72,-72,-80,-79,-84,-84,-76,-76,-81,-81,-82,-75,-83,-83,-84,-84,-100,-56,-61,-67,-74,-76,-66,-72,-81,-84,-82,-76,-83,-87,-100,-100,-73,-86,-100,-100,-81,-81,-80,-81,-100,-87,-88,-80,-100,-79,-100,-88,-100,-61,-55,-100,-76,-100,-76,-100,-100,-100,-76,-73,-79,-100,-100,-100,-73,-80,-84,-100,-100,-66,-66,-80,-100,-100,-100,-73,-66,-100,-100,-100,-100,-74,-100,-100,-73,-85,-100,-86,-100,-100,-100,-85,-87,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,195,741,505324389858
-63,-63,-58,-58,-61,-61,-74,-67,-67,-74,-74,-75,-74,-75,-71,-71,-71,-71,-72,-72,-80,-79,-85,-85,-76,-76,-83,-81,-82,-75,-76,-84,-84,-82,-100,-58,-61,-67,-74,-75,-75,-71,-81,-85,-82,-76,-84,-84,-100,-100,-74,-85,-100,-100,-81,-81,-80,-82,-100,-85,-86,-81,-100,-79,-100,-86,-100,-53,-55,-100,-76,-100,-75,-100,-100,-76,-76,-73,-79,-100,-100,-100,-73,-81,-100,-100,-100,-100,-67,-81,-100,-100,-100,-74,-67,-100,-100,-100,-100,-74,-100,-100,-72,-85,-100,-87,-100,-100,-100,-87,-87,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,195,741,511584598501
-63,-63,-58,-58,-61,-61,-77,-67,-67,-77,-77,-74,-74,-74,-75,-71,-75,-75,-100,-69,-78,-79,-81,-82,-80,-79,-83,-81,-82,-73,-81,-83,-83,-83,-100,-57,-61,-68,-77,-74,-67,-75,-81,-81,-82,-79,-83,-87,-100,-100,-74,-85,-100,-100,-81,-80,-80,-81,-100,-88,-86,-81,-100,-79,-100,-88,-100,-53,-58,-100,-100,-100,-77,-100,-100,-76,-76,-73,-79,-100,-100,-74,-71,-81,-100,-79,-100,-72,-67,-81,-100,-100,-100,-74,-72,-100,-100,-100,-100,-74,-100,-100,-71,-85,-100,-87,-100,-100,-100,-87,-87,-90,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,195,726,540276246771
-63,-62,-60,-60,-62,-62,-71,-64,-64,-71,-71,-74,-74,-74,-71,-100,-71,-71,-73,-69,-80,-81,-83,-82,-79,-79,-82,-82,-82,-74,-78,-86,-85,-86,-100,-57,-62,-64,-71,-74,-78,-71,-81,-82,-82,-79,-84,-87,-88,-100,-100,-100,-100,-100,-82,-82,-100,-82,-100,-88,-100,-82,-100,-100,-100,-88,-100,-57,-63,-100,-76,-76,-77,-100,-100,-100,-75,-100,-100,-100,-100,-74,-71,-100,-100,-79,-100,-68,-68,-76,-100,-100,-100,-74,-68,-100,-100,-100,-100,-74,-100,-100,-71,-100,-100,-100,-82,-100,-100,-100,-100,-90,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,195,726,546534424373
-61,-60,-58,-58,-63,-63,-73,-65,-64,-72,-73,-76,-76,-76,-76,-74,-76,-76,-71,-70,-75,-77,-83,-83,-79,-78,-82,-82,-85,-76,-80,-83,-84,-83,-100,-55,-64,-65,-73,-77,-73,-76,-77,-84,-84,-79,-83,-87,-88,-100,-100,-86,-100,-100,-81,-81,-100,-81,-100,-88,-100,-81,-100,-100,-100,-88,-72,-56,-55,-72,-80,-79,-77,-100,-100,-100,-80,-100,-100,-100,-100,-72,-73,-77,-100,-76,-100,-68,-66,-76,-100,-100,-100,-73,-66,-100,-100,-100,-100,-74,-100,-100,-74,-100,-100,-86,-82,-100,-100,-100,-100,-90,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,195,726,552462104631
-62,-62,-55,-55,-65,-65,-73,-65,-65,-74,-73,-72,-72,-72,-71,-61,-71,-71,-69,-72,-79,-79,-85,-86,-78,-79,-82,-82,-81,-75,-80,-84,-84,-83,-100,-55,-65,-65,-74,-72,-77,-71,-80,-85,-83,-79,-84,-100,-88,-100,-60,-86,-100,-100,-82,-82,-100,-82,-100,-100,-100,-82,-100,-100,-100,-100,-72,-56,-58,-72,-77,-79,-78,-100,-100,-100,-80,-72,-100,-100,-100,-72,-72,-77,-100,-77,-100,-68,-66,-76,-100,-100,-100,-60,-67,-100,-100,-100,-100,-60,-100,-100,-72,-100,-100,-86,-82,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,195,726,558402783171
-62,-62,-55,-55,-64,-64,-73,-65,-65,-74,-73,-72,-72,-73,-71,-72,-71,-71,-51,-77,-80,-79,-84,-85,-78,-79,-100,-82,-82,-76,-77,-83,-83,-83,-100,-55,-64,-65,-74,-72,-73,-71,-79,-84,-81,-79,-84,-100,-89,-100,-60,-86,-100,-100,-82,-82,-100,-82,-100,-100,-100,-82,-100,-100,-100,-100,-72,-61,-54,-72,-79,-80,-78,-100,-100,-100,-80,-72,-100,-100,-100,-72,-72,-77,-100,-77,-100,-100,-66,-100,-100,-100,-100,-60,-67,-100,-100,-100,-100,-60,-100,-100,-72,-100,-100,-88,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,195,726,564522399939
-62,-62,-55,-55,-64,-64,-73,-65,-66,-74,-73,-72,-72,-72,-71,-72,-71,-71,-87,-86,-79,-79,-85,-84,-79,-79,-83,-83,-83,-76,-78,-83,-83,-83,-100,-55,-64,-65,-74,-72,-73,-71,-79,-85,-82,-79,-84,-100,-89,-100,-60,-100,-100,-100,-82,-82,-79,-82,-100,-100,-100,-80,-100,-100,-100,-89,-100,-55,-54,-72,-79,-80,-65,-100,-100,-100,-100,-73,-79,-100,-100,-100,-72,-100,-84,-76,-100,-64,-100,-100,-100,-100,-100,-60,-66,-100,-100,-100,-100,-60,-100,-100,-72,-100,-100,-87,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,195,726,570355219364
-64,-64,-56,-56,-57,-58,-100,-65,-65,-100,-100,-72,-72,-72,-71,-63,-72,-71,-87,-67,-79,-79,-82,-83,-82,-81,-83,-83,-84,-74,-80,-85,-84,-84,-100,-54,-64,-65,-100,-72,-73,-71,-79,-82,-84,-82,-85,-100,-89,-100,-100,-100,-100,-100,-84,-83,-79,-83,-100,-100,-100,-83,-100,-79,-81,-89,-100,-58,-55,-72,-72,-72,-79,-100,-100,-100,-72,-73,-79,-100,-100,-100,-100,-100,-84,-76,-100,-66,-100,-100,-100,-100,-100,-60,-67,-100,-100,-100,-89,-100,-100,-100,-100,-100,-100,-87,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,195,711,626938506895
-63,-63,-56,-56,-57,-58,-76,-65,-65,-76,-75,-75,-75,-75,-74,-75,-74,-74,-78,-66,-79,-79,-84,-84,-82,-82,-100,-100,-82,-61,-80,-83,-84,-83,-100,-55,-58,-65,-76,-74,-77,-74,-79,-84,-84,-83,-85,-100,-100,-100,-73,-100,-100,-100,-83,-84,-79,-83,-100,-100,-100,-83,-100,-79,-81,-100,-72,-60,-54,-72,-57,-57,-76,-84,-82,-83,-57,-71,-100,-100,-100,-72,-70,-77,-100,-77,-100,-66,-65,-77,-100,-100,-100,-73,-66,-100,-100,-100,-88,-73,-100,-100,-71,-100,-100,-100,-100,-100,-100,-100,-100,-100,-80,-86,-86,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,195,711,632750825642
-62,-61,-56,-56,-61,-62,-77,-61,-61,-77,-77,-74,-74,-75,-76,-77,-76,-76,-70,-71,-77,-77,-83,-83,-81,-81,-100,-100,-82,-72,-81,-83,-83,-83,-100,-54,-61,-61,-77,-74,-77,-76,-77,-83,-84,-81,-83,-88,-100,-100,-75,-100,-100,-100,-83,-83,-79,-82,-100,-100,-100,-84,-100,-80,-80,-87,-75,-59,-57,-75,-76,-77,-77,-84,-82,-83,-57,-71,-100,-100,-100,-72,-70,-80,-100,-79,-100,-67,-67,-79,-100,-100,-100,-75,-67,-100,-100,-100,-88,-76,-100,-100,-72,-100,-100,-100,-100,-100,-100,-100,-100,-100,-80,-86,-86,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,195,711,638872091786
