80:8d:b7:55:39:c0,b0:be:76:f8:30:5e,80:8d:b7:55:39:d1,80:8d:b7:55:39:d2,80:8d:b7:55:35:11,80:8d:b7:55:35:13,80:8d:b7:55:35:12,38:17:c3:1f:01:92,38:17:c3:1f:01:91,b8:27:eb:9f:6b:77,ea:9e:b4:53:24:54,38:17:c3:1f:0e:01,38:17:c3:1f:0e:02,80:8d:b7:55:35:02,44:48:c1:a5:82:32,44:48:c1:a5:82:31,80:8d:b7:55:35:03,80:8d:b7:55:39:c2,80:8d:b7:55:39:c1,38:17:c3:1f:01:81,38:17:c3:19:d7:71,80:8d:b7:55:25:f2,00:4e:35:df:06:51,00:4e:35:df:06:50,38:17:c3:19:d7:72,80:8d:b7:55:25:f3,80:8d:b7:55:25:f1,72:32:b1:3e:1a:b7,80:8d:b7:55:3a:52,38:17:c3:19:45:b1,38:17:c3:19:45:b2,20:a6:cd:50:24:b2,80:8d:b7:55:3a:51,80:8d:b7:55:25:e3,44:48:c1:a5:82:22,38:17:c3:19:d7:61,38:17:c3:19:55:52,38:17:c3:19:55:51,20:a6:cd:50:24:b1,68:ff:7b:e4:af:38,38:17:c3:1e:ff:12,38:17:c3:1e:ff:11,ac:e2:d3:c4:08:e6,38:17:c3:19:d7:62,20:a6:cd:50:24:a2,20:a6:cd:50:24:a1,b4:5d:50:e1:92:33,00:4e:35:de:e1:10,38:17:c3:1e:ff:01,38:17:c3:1f:09:91,00:4e:35:de:e1:11,00:4e:35:df:06:40,38:17:c3:1e:ff:02,60:32:b1:3e:1a:b8,20:a6:cd:42:0b:e3,b4:5d:50:e1:92:23,80:8d:b7:55:39:d0,80:8d:b7:55:35:10,38:17:c3:1f:01:90,38:17:c3:1f:0e:00,44:48:c1:a5:82:30,80:8d:b7:55:35:00,00:4e:35:df:06:52,38:17:c3:19:d7:70,80:8d:b7:55:25:f0,80:8d:b7:55:3a:50,38:17:c3:19:d7:60,20:a6:cd:50:24:b0,38:17:c3:19:45:b0,38:17:c3:19:55:50,38:17:c3:1e:ff:10,20:a6:cd:50:24:a0,38:17:c3:1e:ff:00,00:4e:35:de:e1:12,00:4e:35:df:06:42,38:17:c3:1f:09:90,38:17:c3:1f:22:30,38:17:c3:1f:0e:12,38:17:c3:1f:0e:11,80:8d:b7:55:35:01,60:32:b1:3e:1a:b7,80:8d:b7:55:3a:42,80:8d:b7:55:3a:41,44:48:c1:a5:82:21,a8:bd:27:4c:bd:32,00:4e:35:df:06:41,38:17:c3:1f:09:93,38:17:c3:1f:0e:10,38:17:c3:1f:01:80,44:48:c1:a5:82:20,66:2a:2f:53:7c:99,b4:5d:50:e1:92:30,b4:5d:50:e1:92:32,20:a6:cd:42:0b:f3,72:32:b1:3e:1a:b8,b4:5d:50:e1:92:31,20:a6:cd:42:0b:f0,a8:bd:27:4c:bd:31,38:17:c3:19:71:90,80:8d:b7:55:25:e1,38:17:c3:1f:09:83,80:8d:b7:55:25:e0,b4:5d:50:e1:96:53,b4:5d:50:e1:96:51,a8:bd:27:4c:bd:30,b4:5d:50:e1:96:50,68:ff:7b:e4:af:39,38:17:c3:1f:22:31,38:17:c3:1f:22:32,b4:5d:50:e1:92:21,20:a6:cd:42:0b:f1,b4:5d:50:e1:92:22,80:8d:b7:55:25:e2,38:17:c3:1f:08:50,38:17:c3:19:55:42,80:8d:b7:55:3a:40,b4:5d:50:e1:96:52,38:17:c3:19:55:41,38:17:c3:19:71:92,38:17:c3:19:55:40,38:17:c3:19:71:91,38:17:c3:1f:01:82,38:17:c3:1f:09:92,38:17:c3:19:45:a2,38:17:c3:1f:22:21,38:17:c3:1f:22:22,38:17:c3:1f:22:20,20:a6:cd:42:0b:f2,b4:5d:50:e1:92:20,b4:5d:50:e1:96:43,00:4e:35:de:e1:01,00:4e:35:de:e1:02,38:17:c3:19:45:a1,00:4e:35:de:d7:53,38:17:c3:19:45:a0,00:4e:35:de:d7:52,44:48:c1:91:95:b0,44:48:c1:91:95:b1,44:48:c1:91:95:b3,44:48:c1:91:95:b2,38:17:c3:1f:08:51,38:17:c3:1f:08:52,38:17:c3:1f:08:41,00:4e:35:de:d7:51,00:4e:35:de:d7:50,00:4e:35:de:d7:43,00:4e:35:df:0e:12,00:4e:35:de:e1:00,00:4e:35:df:0e:10,38:17:c3:19:71:82,00:4e:35:df:0e:11,00:4e:35:de:d7:42,38:17:c3:19:71:80,38:17:c3:19:71:81,00:4e:35:de:d7:40,38:17:c3:19:36:30,38:17:c3:19:36:32,a8:bd:27:4c:bd:21,a8:bd:27:4c:bd:20,38:17:c3:19:36:31,38:17:c3:1e:fc:b2,38:17:c3:1e:fc:b0,38:17:c3:1e:fc:b1,a8:bd:27:4c:bd:22,38:17:c3:1e:fc:a1,38:17:c3:1e:fc:a2,38:17:c3:1e:fc:a0,38:17:c3:1f:08:42,00:4e:35:df:0e:01,00:4e:35:df:0e:00,00:4e:35:df:0e:02,64:e5:99:c3:13:3c,38:17:c3:24:58:b1,38:17:c3:24:58:b0,38:17:c3:24:58:b2,38:17:c3:1f:0f:92,38:17:c3:24:4f:11,38:17:c3:24:4f:12,38:17:c3:1f:0f:91,38:17:c3:1f:0f:90,38:17:c3:24:4f:10,38:17:c3:24:58:a1,38:17:c3:24:58:a2,38:17:c3:24:58:a0,38:17:c3:24:4f:01,38:17:c3:24:4f:02,32:f7:72:50:57:3b,38:17:c3:24:4f:00,38:17:c3:1b:08:b0,00:4e:35:df:27:12,38:17:c3:1b:08:b1,38:17:c3:1b:08:b2,38:17:c3:1b:08:a2,38:17:c3:1b:08:a0,00:4e:35:df:27:00,00:4e:35:df:27:02,00:4e:35:df:27:10,38:17:c3:1b:08:a1,00:4e:35:de:d7:41,00:4e:35:df:27:11,9c:d6:43:60:92:e0,x,y,timestamp
-60,-59,-56,-56,-71,-71,-71,-87,-88,-22,-61,-100,-70,-74,-50,-50,-71,-60,-60,-100,-77,-74,-69,-69,-78,-74,-74,-85,-66,-100,-100,-86,-65,-77,-55,-82,-72,-72,-87,-85,-100,-88,-46,-82,-100,-100,-75,-77,-100,-100,-77,-70,-100,-85,-100,-79,-56,-71,-87,-73,-50,-75,-69,-78,-75,-66,-83,-87,-90,-72,-87,-100,-100,-76,-71,-100,-85,-73,-73,-74,-100,-65,-66,-55,-82,-72,-100,-73,-100,-55,-80,-75,-75,-100,-100,-74,-100,-81,-85,-76,-100,-74,-100,-100,-81,-100,-100,-85,-100,-81,-100,-80,-75,-84,-100,-66,-100,-100,-85,-100,-84,-100,-100,-100,-100,-100,-100,-100,-81,-100,-100,-100,-100,-81,-100,-82,-100,-100,-100,-100,-85,-84,-100,-83,-82,-100,-86,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,272,457,2909386901180
-59,-58,-56,-56,-71,-71,-71,-87,-88,-21,-62,-100,-70,-74,-50,-50,-71,-59,-59,-100,-77,-74,-69,-69,-77,-75,-74,-84,-66,-100,-100,-86,-67,-73,-55,-82,-72,-72,-87,-85,-86,-88,-79,-82,-100,-100,-75,-77,-100,-100,-77,-70,-100,-85,-100,-79,-56,-71,-87,-73,-50,-75,-69,-78,-74,-67,-83,-87,-90,-72,-87,-100,-100,-77,-71,-100,-85,-73,-73,-74,-100,-65,-66,-55,-81,-72,-100,-73,-100,-55,-80,-75,-75,-100,-83,-75,-100,-81,-84,-75,-100,-75,-100,-100,-81,-100,-100,-85,-100,-81,-100,-80,-75,-85,-100,-66,-100,-100,-85,-76,-84,-100,-100,-100,-86,-100,-86,-100,-81,-100,-100,-100,-100,-83,-100,-84,-100,-100,-100,-100,-84,-85,-100,-85,-84,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,272,457,2916112475344
-60,-59,-54,-54,-70,-70,-70,-100,-100,-22,-61,-100,-100,-100,-49,-49,-71,-59,-59,-100,-77,-75,-68,-68,-77,-74,-74,-84,-66,-100,-100,-100,-65,-72,-55,-100,-73,-73,-100,-85,-86,-100,-74,-82,-100,-100,-74,-77,-100,-100,-76,-100,-100,-84,-100,-80,-55,-70,-100,-73,-49,-100,-68,-78,-75,-65,-100,-100,-90,-72,-86,-100,-100,-77,-71,-100,-86,-100,-100,-100,-85,-100,-100,-54,-82,-72,-100,-100,-100,-54,-78,-74,-74,-100,-83,-74,-100,-81,-84,-73,-100,-75,-100,-100,-81,-100,-100,-87,-100,-81,-100,-80,-74,-85,-100,-100,-100,-100,-100,-76,-100,-100,-100,-100,-86,-100,-86,-100,-100,-100,-100,-100,-100,-83,-100,-82,-100,-100,-100,-100,-84,-85,-100,-82,-84,-100,-100,-100,-100,-84,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,272,457,2922741304456
-57,-66,-57,-57,-67,-67,-67,-87,-86,-21,-79,-72,-71,-75,-59,-59,-70,-58,-57,-100,-81,-76,-69,-69,-81,-76,-76,-84,-65,-100,-100,-87,-65,-69,-58,-79,-74,-74,-86,-85,-86,-100,-78,-80,-100,-100,-78,-72,-100,-100,-72,-69,-100,-85,-100,-77,-58,-67,-88,-72,-59,-75,-69,-81,-76,-65,-80,-86,-100,-100,-87,-100,-100,-72,-69,-100,-85,-72,-72,-75,-76,-61,-61,-58,-82,-70,-100,-72,-100,-58,-78,-78,-78,-100,-83,-78,-100,-82,-82,-73,-100,-75,-100,-100,-82,-100,-100,-87,-100,-100,-100,-80,-74,-85,-72,-61,-100,-71,-81,-72,-81,-100,-100,-100,-86,-100,-86,-100,-100,-100,-100,-100,-100,-79,-100,-80,-100,-100,-100,-85,-84,-85,-100,-79,-84,-100,-84,-100,-100,-84,-84,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,272,433,2949942485540
-60,-63,-57,-57,-67,-67,-67,-87,-86,-23,-79,-72,-71,-75,-58,-58,-70,-60,-60,-100,-81,-76,-69,-69,-81,-76,-76,-100,-65,-100,-100,-84,-64,-69,-58,-79,-73,-74,-85,-100,-100,-100,-78,-80,-100,-100,-77,-75,-100,-100,-74,-70,-100,-85,-100,-77,-57,-67,-88,-72,-58,-75,-69,-82,-76,-65,-80,-85,-100,-74,-87,-100,-100,-74,-70,-100,-85,-73,-73,-75,-75,-61,-61,-58,-82,-70,-100,-74,-100,-58,-78,-77,-77,-100,-100,-77,-100,-81,-82,-100,-100,-100,-100,-100,-82,-100,-100,-100,-100,-100,-100,-80,-100,-100,-72,-61,-100,-71,-81,-72,-81,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-82,-100,-82,-100,-100,-100,-85,-100,-100,-100,-82,-82,-100,-85,-100,-86,-100,-86,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,272,433,2956495294548
-59,-60,-57,-57,-68,-67,-68,-87,-86,-23,-64,-72,-71,-75,-57,-57,-74,-59,-59,-100,-81,-75,-67,-63,-81,-75,-74,-100,-65,-100,-100,-84,-65,-76,-62,-79,-74,-74,-85,-80,-100,-100,-78,-80,-100,-100,-77,-72,-100,-100,-72,-70,-100,-77,-100,-77,-57,-67,-88,-72,-57,-75,-68,-82,-75,-65,-80,-85,-90,-74,-87,-100,-100,-72,-70,-100,-85,-74,-73,-75,-75,-61,-61,-62,-82,-71,-100,-74,-100,-62,-79,-77,-76,-100,-100,-76,-100,-81,-82,-100,-100,-100,-100,-100,-82,-100,-100,-86,-85,-100,-100,-80,-100,-86,-72,-61,-100,-71,-81,-72,-81,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-82,-100,-82,-100,-100,-100,-85,-86,-100,-100,-82,-82,-84,-85,-100,-86,-100,-86,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,272,433,2962749116108
-59,-62,-57,-57,-68,-68,-68,-100,-100,-24,-62,-72,-100,-100,-58,-58,-70,-59,-59,-100,-81,-74,-68,-68,-81,-74,-75,-76,-65,-100,-100,-85,-65,-67,-61,-100,-74,-74,-85,-80,-100,-100,-100,-100,-100,-100,-76,-72,-100,-100,-72,-70,-100,-81,-100,-77,-57,-68,-88,-73,-58,-75,-68,-82,-74,-64,-100,-85,-90,-74,-88,-100,-100,-72,-70,-100,-84,-74,-73,-100,-76,-61,-61,-61,-81,-71,-100,-74,-100,-62,-76,-77,-77,-100,-100,-77,-100,-81,-100,-100,-100,-100,-100,-100,-81,-100,-75,-86,-85,-100,-100,-78,-100,-86,-100,-61,-100,-100,-81,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-83,-100,-82,-100,-100,-100,-100,-85,-85,-100,-82,-83,-84,-85,-100,-86,-100,-86,-84,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,272,433,2969203502928
-59,-63,-57,-57,-68,-68,-68,-100,-100,-24,-63,-72,-100,-100,-58,-58,-75,-59,-59,-100,-81,-74,-69,-70,-80,-74,-74,-76,-65,-100,-100,-86,-65,-68,-61,-100,-74,-74,-84,-80,-100,-100,-100,-80,-100,-100,-77,-72,-100,-100,-72,-100,-100,-81,-100,-76,-57,-68,-89,-73,-58,-75,-70,-80,-73,-65,-100,-85,-90,-74,-88,-100,-100,-72,-70,-100,-86,-74,-100,-100,-76,-61,-61,-61,-81,-71,-100,-100,-100,-62,-76,-77,-77,-100,-100,-77,-100,-82,-100,-100,-100,-100,-100,-100,-81,-100,-77,-86,-86,-78,-100,-78,-71,-86,-100,-61,-100,-73,-81,-100,-100,-100,-100,-100,-100,-100,-100,-100,-78,-100,-100,-100,-100,-81,-100,-80,-100,-100,-100,-100,-85,-85,-100,-81,-81,-84,-100,-100,-100,-100,-100,-84,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,272,433,2975509789124
-59,-63,-57,-57,-68,-68,-68,-100,-100,-23,-62,-72,-100,-75,-58,-58,-70,-59,-59,-100,-80,-74,-67,-67,-81,-74,-74,-76,-64,-100,-100,-86,-64,-68,-62,-100,-74,-74,-84,-81,-100,-100,-77,-80,-100,-100,-77,-72,-100,-100,-73,-100,-100,-81,-100,-75,-57,-68,-89,-73,-58,-75,-67,-81,-75,-65,-100,-85,-89,-74,-88,-100,-100,-73,-70,-100,-86,-100,-100,-75,-75,-61,-61,-61,-81,-100,-100,-100,-100,-62,-78,-78,-77,-100,-100,-77,-100,-82,-100,-100,-88,-100,-100,-100,-81,-100,-77,-86,-86,-78,-100,-78,-71,-86,-71,-61,-100,-73,-100,-73,-100,-100,-100,-100,-100,-100,-100,-100,-72,-100,-100,-100,-100,-81,-100,-81,-100,-100,-100,-100,-85,-86,-100,-81,-81,-100,-83,-100,-84,-100,-84,-84,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,272,433,2982082781725
-58,-62,-54,-54,-64,-68,-64,-85,-86,-22,-62,-100,-100,-71,-61,-61,-68,-59,-58,-100,-80,-73,-68,-68,-80,-73,-73,-81,-59,-100,-100,-86,-59,-68,-61,-81,-68,-68,-87,-81,-100,-86,-77,-81,-100,-100,-74,-72,-100,-100,-77,-68,-100,-81,-100,-76,-54,-64,-87,-100,-61,-100,-68,-80,-74,-59,-81,-88,-89,-68,-87,-100,-100,-76,-68,-100,-83,-73,-73,-75,-82,-61,-61,-61,-77,-68,-100,-73,-100,-61,-81,-74,-74,-100,-87,-74,-100,-77,-82,-100,-88,-100,-100,-100,-100,-100,-77,-86,-86,-77,-100,-77,-71,-86,-71,-61,-100,-73,-82,-73,-81,-100,-100,-100,-100,-100,-100,-100,-77,-100,-79,-79,-100,-80,-100,-80,-100,-100,-100,-100,-85,-86,-100,-82,-81,-100,-83,-79,-88,-100,-86,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,272,409,3016732338171
-57,-62,-54,-54,-64,-64,-64,-86,-86,-25,-66,-100,-100,-71,-59,-59,-82,-57,-58,-100,-80,-73,-67,-67,-79,-73,-73,-81,-59,-100,-100,-100,-59,-73,-65,-80,-68,-68,-87,-100,-100,-86,-100,-80,-100,-100,-73,-100,-100,-100,-74,-63,-100,-82,-100,-54,-54,-64,-86,-100,-59,-72,-67,-81,-73,-59,-80,-88,-100,-68,-86,-100,-100,-74,-68,-100,-83,-72,-72,-72,-81,-62,-62,-65,-77,-68,-100,-73,-100,-61,-80,-73,-73,-100,-87,-73,-100,-77,-82,-100,-100,-100,-100,-100,-100,-100,-75,-100,-100,-78,-100,-78,-100,-100,-100,-63,-100,-100,-83,-73,-81,-100,-100,-100,-100,-100,-100,-100,-79,-100,-77,-78,-100,-82,-100,-82,-100,-100,-87,-87,-100,-100,-100,-81,-81,-100,-84,-79,-85,-100,-85,-83,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,272,409,3023455535147
-58,-62,-54,-54,-64,-63,-64,-86,-86,-26,-66,-100,-100,-72,-59,-59,-69,-58,-50,-100,-80,-73,-67,-67,-79,-73,-73,-81,-60,-100,-100,-100,-59,-76,-64,-80,-67,-68,-87,-81,-100,-86,-100,-80,-100,-100,-73,-100,-100,-100,-78,-68,-100,-84,-100,-76,-54,-64,-86,-100,-59,-72,-67,-80,-73,-59,-80,-88,-100,-68,-86,-100,-100,-77,-68,-100,-83,-72,-72,-72,-80,-63,-63,-65,-76,-68,-100,-72,-100,-65,-82,-73,-73,-100,-87,-73,-100,-77,-82,-100,-100,-100,-100,-100,-100,-100,-76,-84,-83,-78,-100,-78,-100,-84,-100,-63,-100,-100,-82,-73,-81,-100,-100,-100,-100,-100,-100,-100,-79,-100,-79,-78,-100,-80,-100,-81,-100,-100,-87,-87,-84,-83,-100,-81,-82,-100,-85,-79,-85,-100,-85,-83,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,272,409,3030101248113
-58,-61,-54,-54,-64,-64,-64,-86,-85,-26,-66,-75,-74,-72,-59,-59,-69,-57,-58,-100,-80,-74,-68,-67,-80,-73,-73,-100,-60,-100,-100,-100,-60,-76,-64,-80,-68,-68,-100,-81,-100,-86,-100,-80,-100,-100,-73,-100,-100,-100,-78,-68,-100,-84,-100,-76,-54,-64,-85,-75,-59,-72,-68,-80,-74,-60,-80,-87,-100,-68,-87,-100,-100,-77,-68,-100,-81,-72,-72,-72,-80,-62,-62,-65,-76,-68,-100,-72,-100,-65,-82,-73,-73,-100,-100,-73,-100,-76,-82,-100,-100,-100,-100,-100,-76,-100,-76,-84,-83,-78,-100,-78,-100,-84,-100,-63,-100,-100,-82,-69,-83,-100,-100,-100,-100,-100,-100,-100,-79,-100,-79,-78,-100,-79,-100,-79,-100,-100,-88,-85,-84,-83,-100,-79,-82,-100,-85,-79,-85,-100,-85,-83,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,272,409,3036405342903
-58,-36,-54,-54,-64,-64,-65,-85,-86,-26,-65,-75,-74,-72,-59,-59,-69,-58,-59,-100,-79,-73,-68,-67,-80,-73,-73,-100,-59,-100,-100,-100,-58,-74,-64,-80,-69,-68,-100,-81,-100,-87,-79,-80,-100,-100,-73,-76,-100,-100,-77,-68,-100,-84,-100,-78,-54,-65,-85,-75,-59,-74,-67,-80,-73,-59,-80,-87,-100,-68,-87,-100,-100,-76,-68,-100,-81,-72,-72,-100,-81,-63,-62,-64,-76,-68,-100,-72,-100,-65,-84,-73,-73,-100,-100,-73,-100,-76,-82,-74,-100,-74,-100,-100,-76,-100,-76,-83,-83,-79,-100,-79,-100,-84,-100,-63,-100,-100,-82,-69,-83,-100,-100,-100,-100,-100,-100,-100,-79,-100,-79,-78,-100,-87,-100,-87,-100,-100,-88,-85,-84,-83,-100,-85,-87,-100,-85,-79,-100,-100,-100,-100,-83,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,272,409,3042578539254
-58,-61,-54,-54,-64,-64,-64,-85,-85,-26,-65,-75,-74,-73,-59,-59,-70,-58,-58,-100,-79,-73,-66,-66,-80,-74,-73,-100,-59,-100,-100,-100,-59,-74,-64,-80,-68,-68,-100,-100,-100,-85,-81,-80,-100,-100,-73,-76,-100,-100,-76,-68,-100,-80,-100,-77,-54,-64,-86,-75,-59,-74,-66,-80,-74,-58,-80,-89,-100,-68,-86,-100,-100,-75,-68,-100,-83,-72,-72,-100,-80,-63,-62,-64,-76,-68,-100,-72,-100,-64,-83,-73,-73,-100,-100,-73,-100,-76,-83,-74,-100,-73,-100,-100,-76,-100,-100,-83,-84,-79,-100,-79,-100,-100,-100,-63,-100,-100,-82,-69,-83,-100,-100,-100,-100,-100,-100,-100,-79,-100,-79,-78,-100,-83,-100,-84,-100,-86,-86,-86,-100,-100,-100,-84,-84,-100,-100,-100,-100,-83,-100,-82,-84,-84,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,272,409,3048884198158
-61,-59,-66,-66,-69,-69,-69,-85,-85,-20,-63,-100,-100,-73,-63,-62,-70,-61,-61,-100,-78,-78,-65,-65,-78,-77,-79,-100,-59,-100,-100,-85,-59,-74,-64,-80,-71,-71,-85,-100,-100,-85,-77,-80,-100,-100,-79,-74,-100,-100,-74,-67,-100,-86,-100,-77,-66,-69,-86,-100,-63,-74,-65,-79,-78,-60,-80,-85,-100,-71,-86,-100,-100,-75,-100,-100,-83,-72,-72,-100,-84,-60,-60,-64,-81,-67,-100,-72,-100,-64,-83,-79,-79,-100,-100,-79,-100,-76,-83,-72,-100,-73,-100,-100,-100,-100,-100,-83,-83,-79,-100,-79,-73,-83,-100,-60,-100,-100,-82,-100,-83,-100,-100,-100,-100,-100,-100,-100,-79,-100,-100,-100,-100,-83,-100,-84,-100,-86,-86,-86,-83,-82,-100,-84,-84,-100,-100,-100,-100,-83,-100,-82,-84,-84,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,272,385,3081171277365
-61,-61,-65,-65,-68,-68,-68,-86,-86,-19,-72,-100,-100,-100,-64,-63,-100,-61,-62,-100,-78,-77,-67,-67,-78,-78,-78,-100,-59,-100,-100,-84,-60,-69,-65,-100,-69,-71,-85,-100,-86,-85,-77,-100,-100,-100,-79,-75,-100,-100,-75,-67,-100,-86,-100,-100,-65,-68,-87,-100,-64,-100,-67,-79,-77,-60,-100,-85,-100,-70,-85,-100,-100,-75,-67,-100,-83,-100,-100,-100,-84,-60,-60,-65,-80,-68,-100,-100,-100,-64,-75,-79,-79,-100,-100,-79,-100,-80,-83,-72,-100,-100,-100,-100,-100,-100,-100,-82,-83,-100,-100,-100,-73,-83,-73,-60,-100,-74,-84,-100,-84,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-83,-82,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,272,385,3087825448508
-60,-57,-63,-64,-69,-68,-69,-86,-86,-19,-63,-100,-100,-73,-65,-64,-82,-61,-60,-100,-79,-75,-67,-67,-79,-75,-75,-100,-59,-100,-100,-84,-60,-69,-64,-100,-71,-71,-85,-100,-86,-85,-77,-100,-100,-100,-80,-75,-100,-100,-74,-67,-100,-86,-100,-100,-64,-69,-87,-100,-64,-73,-67,-79,-75,-60,-100,-86,-100,-71,-85,-100,-100,-74,-67,-100,-84,-73,-73,-73,-84,-60,-60,-66,-81,-68,-100,-73,-100,-64,-75,-80,-81,-100,-100,-80,-100,-81,-83,-72,-100,-100,-100,-100,-100,-100,-77,-83,-83,-100,-100,-100,-73,-83,-72,-60,-100,-74,-83,-72,-83,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-86,-100,-84,-100,-100,-100,-100,-83,-82,-100,-84,-85,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,272,385,3093886415485
