38:17:c3:19:71:91,38:17:c3:19:71:90,38:17:c3:1f:0e:12,38:17:c3:19:d7:62,38:17:c3:1f:0e:10,38:17:c3:19:d7:60,38:17:c3:1f:0e:11,38:17:c3:19:d7:61,44:48:c1:a5:82:30,80:8d:b7:55:25:f2,44:48:c1:a5:82:32,80:8d:b7:55:25:f3,44:48:c1:a5:82:31,80:8d:b7:55:25:f0,80:8d:b7:55:25:f1,38:17:c3:1e:fc:b2,38:17:c3:1e:fc:b0,38:17:c3:1e:fc:b1,38:17:c3:1e:ff:00,38:17:c3:19:d7:70,38:17:c3:19:d7:71,38:17:c3:19:d7:72,80:8d:b7:55:35:12,20:a6:cd:50:24:b0,80:8d:b7:55:35:13,44:48:c1:a5:82:21,44:48:c1:a5:82:20,44:48:c1:a5:82:22,80:8d:b7:55:35:10,20:a6:cd:50:24:b2,80:8d:b7:55:35:11,20:a6:cd:50:24:b1,38:17:c3:1f:09:92,38:17:c3:1f:09:93,38:17:c3:1e:ff:11,38:17:c3:1e:ff:10,ea:9e:b4:53:24:54,38:17:c3:1f:01:92,38:17:c3:1f:22:30,38:17:c3:1e:ff:02,38:17:c3:1e:ff:01,60:32:b1:3e:1a:b7,60:32:b1:3e:1a:b8,38:17:c3:1f:01:90,38:17:c3:1f:01:91,20:a6:cd:50:24:a1,38:17:c3:1f:09:90,38:17:c3:19:55:52,38:17:c3:19:45:b2,38:17:c3:19:45:b0,38:17:c3:19:45:b1,38:17:c3:19:55:50,38:17:c3:19:55:51,38:17:c3:1f:01:81,38:17:c3:1f:01:82,38:17:c3:1e:ff:12,38:17:c3:1f:01:80,b4:5d:50:e1:92:32,b4:5d:50:e1:92:33,b4:5d:50:e1:92:30,b4:5d:50:e1:92:31,80:8d:b7:55:39:c2,80:8d:b7:55:39:c0,80:8d:b7:55:39:c1,80:8d:b7:55:39:d0,00:4e:35:df:06:40,b0:be:76:f8:30:5e,00:4e:35:df:06:41,38:17:c3:1f:00:b0,00:4e:35:de:e1:12,b4:5d:50:e1:96:50,b4:5d:50:e1:96:51,00:4e:35:df:06:50,00:4e:35:df:06:51,00:4e:35:df:06:52,66:2a:2f:53:7c:99,68:ff:7b:e4:af:38,b4:5d:50:e1:96:52,68:ff:7b:e4:af:39,b4:5d:50:e1:96:53,20:a6:cd:42:0b:f3,20:a6:cd:42:0b:f2,20:a6:cd:42:0b:f1,20:a6:cd:42:0b:f0,80:8d:b7:55:35:01,80:8d:b7:55:35:02,80:8d:b7:55:35:03,80:8d:b7:55:3a:52,38:17:c3:24:58:b0,72:32:b1:3e:1a:b7,38:17:c3:24:58:b1,38:17:c3:24:58:b2,80:8d:b7:55:3a:50,80:8d:b7:55:3a:51,80:8d:b7:55:35:00,38:17:c3:1f:0e:01,38:17:c3:1f:0e:02,80:8d:b7:55:39:d1,80:8d:b7:55:39:d2,ac:e2:d3:c4:08:e6,38:17:c3:1f:0e:00,80:8d:b7:55:3a:41,80:8d:b7:55:25:e1,80:8d:b7:55:25:e2,80:8d:b7:55:25:e0,80:8d:b7:55:3a:40,80:8d:b7:55:25:e3,00:4e:35:df:06:42,80:8d:b7:55:3a:42,38:17:c3:19:55:40,38:17:c3:1f:22:32,38:17:c3:1f:22:31,b4:5d:50:e1:92:23,38:17:c3:19:71:92,00:4e:35:de:e1:11,72:32:b1:3e:1a:b8,00:4e:35:de:e1:10,38:17:c3:1f:08:50,20:a6:cd:50:24:a2,38:17:c3:19:45:a2,38:17:c3:19:45:a0,20:a6:cd:50:24:a0,38:17:c3:1f:09:83,38:17:c3:19:45:a1,38:17:c3:1f:09:91,a8:bd:27:4c:bd:30,20:a6:cd:42:0b:e3,38:17:c3:19:55:41,38:17:c3:19:55:42,44:48:c1:91:95:b2,a8:bd:27:4c:bd:32,a8:bd:27:4c:bd:31,00:4e:35:de:d7:53,00:4e:35:de:d7:52,44:48:c1:91:95:b3,b4:5d:50:e1:92:20,00:4e:35:de:e1:00,00:4e:35:de:e1:01,38:17:c3:1f:08:52,00:4e:35:de:e1:02,b4:5d:50:e1:92:21,b4:5d:50:e1:92:22,38:17:c3:1f:08:51,44:48:c1:91:95:b0,44:48:c1:91:95:b1,38:17:c3:1f:08:42,a8:bd:27:4c:bd:21,a8:bd:27:4c:bd:20,00:4e:35:de:d7:51,00:4e:35:de:d7:50,00:4e:35:df:0e:12,00:4e:35:de:d7:43,38:17:c3:19:36:30,38:17:c3:1f:08:41,00:4e:35:df:0e:10,38:17:c3:1f:08:40,38:17:c3:19:71:82,38:17:c3:19:71:81,00:4e:35:df:0e:11,a8:bd:27:4c:bd:22,00:4e:35:df:0e:02,00:4e:35:df:0e:01,00:4e:35:df:0e:00,38:17:c3:1e:fc:a1,38:17:c3:1e:fc:a2,38:17:c3:1e:fc:a0,64:e5:99:c3:13:3c,38:17:c3:24:4f:12,38:17:c3:24:4f:10,38:17:c3:24:4f:11,38:17:c3:24:58:a0,38:17:c3:24:58:a1,38:17:c3:24:58:a2,38:17:c3:1f:0f:90,38:17:c3:1b:08:b0,38:17:c3:1b:08:b2,38:17:c3:1b:08:b1,00:4e:35:df:27:12,38:17:c3:19:71:80,00:4e:35:de:d7:42,00:4e:35:de:d7:40,00:4e:35:de:d7:41,x,y,label
-86,-87,-77,-89,-76,-100,-76,-100,-63,-70,-61,-70,-62,-71,-69,-100,-100,-100,-100,-87,-85,-82,-72,-93,-71,-81,-80,-81,-71,-100,-73,-88,-100,-100,-100,-90,-74,-88,-85,-100,-100,-91,-90,-90,-84,-100,-100,-77,-100,-93,-100,-70,-69,-100,-100,-100,-100,-85,-86,-85,-84,-69,-70,-69,-61,-75,-70,-77,-100,-82,-100,-100,-73,-73,-73,-81,-80,-100,-83,-100,-100,-100,-100,-100,-82,-84,-80,-53,-100,-91,-100,-100,-54,-55,-83,-82,-79,-60,-62,-87,-79,-71,-81,-81,-82,-70,-79,-77,-71,-80,-86,-85,-91,-87,-81,-93,-82,-82,-100,-100,-100,-100,-100,-100,-100,-88,-100,-81,-81,-92,-87,-87,-86,-85,-91,-90,-84,-84,-82,-84,-100,-90,-82,-91,-91,-85,-100,-100,-86,-87,-91,-92,-90,-85,-90,-85,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,545.0,529.7999999999998,19
-88,-88,-76,-89,-77,-88,-76,-100,-62,-70,-62,-70,-61,-69,-69,-100,-100,-100,-100,-85,-88,-86,-72,-91,-71,-81,-80,-81,-71,-100,-73,-88,-100,-100,-100,-90,-73,-88,-87,-100,-100,-91,-90,-90,-84,-100,-100,-78,-100,-93,-100,-76,-76,-100,-100,-100,-100,-85,-84,-85,-84,-68,-69,-69,-62,-76,-69,-77,-100,-81,-100,-100,-72,-71,-72,-82,-80,-100,-89,-100,-100,-100,-100,-100,-83,-83,-79,-54,-100,-91,-100,-100,-56,-54,-83,-82,-79,-61,-62,-89,-79,-71,-82,-80,-81,-70,-78,-77,-71,-82,-85,-84,-91,-87,-80,-93,-80,-82,-100,-100,-100,-100,-100,-100,-100,-89,-100,-82,-82,-92,-87,-86,-84,-84,-91,-90,-84,-83,-82,-86,-100,-90,-82,-91,-91,-86,-100,-100,-84,-85,-91,-92,-92,-85,-90,-86,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,545.0,529.7999999999998,19
-88,-87,-77,-90,-77,-88,-78,-100,-62,-68,-62,-70,-63,-70,-70,-100,-100,-100,-100,-86,-87,-85,-70,-91,-71,-81,-80,-80,-71,-100,-70,-88,-100,-100,-100,-90,-74,-88,-85,-100,-100,-91,-90,-89,-86,-100,-100,-76,-100,-93,-100,-76,-74,-100,-100,-100,-100,-85,-85,-85,-84,-69,-69,-69,-63,-76,-72,-82,-100,-81,-100,-100,-75,-74,-73,-81,-82,-100,-89,-100,-100,-100,-100,-100,-83,-83,-79,-55,-100,-91,-100,-100,-54,-53,-85,-82,-79,-63,-63,-89,-79,-70,-81,-81,-82,-70,-80,-83,-71,-82,-85,-84,-91,-87,-80,-93,-80,-82,-100,-100,-100,-100,-100,-100,-100,-90,-100,-82,-82,-92,-88,-88,-85,-88,-91,-90,-86,-85,-82,-86,-100,-90,-82,-91,-91,-86,-100,-100,-88,-86,-91,-92,-92,-85,-90,-86,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,545.0,529.7999999999998,19
-87,-88,-77,-88,-77,-88,-78,-100,-61,-72,-60,-69,-61,-70,-68,-100,-100,-100,-100,-86,-87,-85,-72,-91,-71,-80,-81,-83,-71,-100,-72,-88,-100,-100,-100,-90,-73,-88,-86,-100,-100,-91,-90,-89,-86,-100,-100,-76,-100,-93,-100,-76,-75,-100,-100,-100,-100,-85,-85,-85,-84,-70,-69,-67,-64,-76,-72,-76,-100,-81,-100,-100,-73,-74,-73,-83,-82,-100,-89,-100,-100,-100,-100,-100,-84,-84,-81,-53,-100,-91,-100,-100,-53,-52,-83,-77,-79,-62,-61,-89,-82,-70,-81,-81,-82,-70,-78,-77,-71,-82,-86,-85,-91,-85,-81,-93,-81,-83,-100,-100,-100,-100,-100,-100,-100,-89,-100,-82,-82,-92,-88,-87,-85,-86,-91,-90,-85,-86,-83,-86,-100,-90,-82,-91,-91,-86,-100,-100,-87,-90,-88,-92,-92,-85,-90,-86,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,545.0,529.7999999999998,19
-87,-88,-77,-88,-78,-88,-77,-90,-63,-69,-63,-69,-63,-69,-69,-100,-100,-100,-100,-86,-85,-87,-71,-91,-71,-80,-81,-80,-72,-100,-71,-88,-100,-100,-100,-90,-75,-88,-86,-100,-100,-91,-90,-87,-86,-100,-100,-77,-100,-93,-100,-76,-76,-100,-100,-100,-100,-85,-84,-85,-85,-69,-68,-69,-63,-77,-71,-77,-100,-82,-100,-100,-73,-74,-73,-91,-82,-100,-90,-100,-100,-100,-100,-100,-84,-83,-79,-52,-100,-91,-100,-100,-53,-52,-83,-77,-79,-63,-61,-89,-82,-70,-81,-82,-82,-70,-78,-77,-71,-82,-85,-84,-91,-87,-81,-93,-81,-82,-100,-100,-100,-100,-100,-100,-100,-90,-100,-82,-82,-92,-88,-87,-87,-89,-91,-90,-86,-87,-83,-84,-100,-90,-83,-91,-91,-86,-100,-100,-87,-87,-89,-92,-92,-85,-90,-85,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,545.0,529.7999999999998,19
-87,-88,-77,-89,-75,-88,-78,-90,-63,-69,-60,-70,-62,-70,-68,-100,-100,-100,-100,-88,-86,-86,-71,-94,-71,-80,-81,-80,-72,-100,-71,-88,-100,-100,-100,-90,-72,-88,-83,-100,-100,-91,-90,-89,-89,-100,-100,-77,-100,-93,-100,-76,-75,-100,-100,-100,-100,-86,-85,-86,-84,-68,-69,-69,-64,-74,-70,-77,-100,-80,-100,-100,-73,-74,-72,-92,-82,-100,-90,-100,-100,-100,-100,-100,-84,-83,-79,-53,-100,-91,-100,-100,-52,-52,-83,-77,-79,-62,-64,-89,-82,-70,-82,-82,-83,-71,-81,-77,-70,-82,-83,-84,-91,-87,-81,-93,-82,-83,-100,-100,-100,-100,-100,-100,-100,-90,-100,-82,-81,-92,-89,-88,-88,-87,-91,-90,-86,-86,-83,-85,-100,-90,-83,-91,-91,-85,-100,-100,-88,-87,-90,-92,-92,-85,-90,-85,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,545.0,529.7999999999998,19
-89,-88,-83,-89,-82,-88,-83,-90,-74,-69,-74,-70,-75,-70,-69,-100,-86,-100,-100,-82,-82,-82,-77,-94,-77,-80,-80,-78,-76,-100,-79,-100,-100,-100,-100,-88,-80,-88,-81,-100,-100,-91,-90,-89,-89,-100,-100,-69,-100,-91,-100,-70,-69,-100,-100,-100,-100,-88,-88,-88,-89,-69,-69,-69,-66,-76,-65,-74,-100,-79,-100,-100,-70,-70,-71,-91,-85,-100,-87,-100,-100,-100,-100,-100,-86,-85,-80,-55,-100,-91,-100,-100,-54,-54,-87,-77,-79,-65,-65,-85,-82,-70,-79,-80,-81,-72,-75,-77,-72,-79,-81,-81,-91,-88,-78,-100,-78,-89,-100,-100,-100,-100,-100,-100,-100,-90,-100,-78,-78,-100,-86,-88,-89,-88,-100,-100,-86,-81,-87,-81,-100,-90,-87,-100,-100,-85,-100,-100,-87,-87,-89,-90,-92,-85,-100,-85,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,545.0,543.9999999999999,20
-88,-89,-83,-89,-83,-88,-83,-90,-74,-70,-74,-70,-75,-70,-69,-100,-90,-100,-100,-82,-82,-82,-77,-94,-76,-77,-80,-80,-77,-100,-77,-100,-100,-100,-100,-87,-80,-88,-81,-100,-100,-91,-90,-89,-89,-100,-100,-68,-100,-91,-100,-82,-69,-100,-100,-100,-100,-87,-89,-89,-88,-69,-69,-69,-66,-74,-65,-76,-100,-80,-100,-100,-74,-72,-74,-87,-85,-100,-87,-100,-100,-100,-100,-100,-85,-84,-80,-54,-100,-91,-100,-100,-54,-54,-86,-77,-79,-66,-66,-85,-82,-72,-78,-80,-78,-72,-72,-75,-73,-79,-82,-81,-91,-89,-79,-100,-80,-87,-100,-100,-100,-100,-100,-100,-100,-90,-100,-78,-78,-100,-87,-88,-87,-87,-100,-100,-81,-81,-87,-81,-100,-90,-87,-100,-100,-86,-100,-100,-86,-87,-89,-90,-92,-85,-100,-85,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,545.0,543.9999999999999,20
-88,-89,-83,-89,-83,-88,-82,-90,-75,-68,-75,-69,-74,-69,-69,-100,-87,-100,-100,-83,-84,-83,-79,-92,-78,-78,-79,-77,-78,-100,-78,-100,-100,-100,-100,-90,-80,-88,-81,-100,-100,-91,-92,-89,-89,-100,-100,-68,-100,-91,-100,-70,-68,-100,-100,-100,-100,-88,-86,-86,-88,-70,-69,-70,-65,-78,-63,-76,-100,-81,-100,-100,-67,-72,-72,-89,-84,-100,-87,-100,-100,-100,-100,-100,-88,-85,-79,-54,-100,-91,-100,-100,-54,-55,-86,-77,-79,-65,-65,-87,-82,-72,-77,-78,-63,-72,-75,-74,-72,-78,-82,-81,-92,-89,-80,-100,-81,-87,-100,-100,-100,-100,-100,-100,-100,-90,-100,-79,-78,-100,-86,-85,-87,-87,-100,-100,-81,-81,-86,-81,-100,-90,-87,-100,-100,-86,-100,-100,-87,-87,-89,-90,-92,-85,-100,-85,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,545.0,543.9999999999999,20
-89,-88,-83,-89,-83,-88,-82,-90,-75,-70,-75,-70,-74,-71,-70,-100,-91,-100,-100,-81,-81,-82,-80,-90,-79,-80,-80,-80,-81,-100,-79,-100,-100,-100,-100,-90,-82,-88,-82,-100,-100,-91,-92,-89,-89,-100,-100,-71,-100,-90,-100,-71,-71,-100,-100,-100,-100,-88,-86,-86,-88,-70,-69,-70,-65,-76,-68,-76,-100,-79,-100,-100,-73,-73,-73,-86,-87,-100,-86,-100,-100,-100,-100,-100,-88,-85,-81,-56,-100,-91,-100,-100,-56,-56,-86,-83,-81,-65,-65,-91,-81,-72,-79,-78,-77,-83,-77,-74,-72,-76,-82,-82,-92,-89,-80,-100,-78,-89,-100,-100,-100,-100,-100,-100,-100,-86,-100,-75,-75,-100,-86,-86,-87,-87,-100,-100,-82,-82,-87,-82,-100,-90,-88,-100,-100,-86,-100,-100,-87,-87,-89,-90,-92,-85,-100,-87,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,545.0,543.9999999999999,20
-87,-88,-84,-89,-84,-88,-84,-90,-74,-70,-75,-69,-75,-69,-69,-100,-89,-100,-100,-83,-82,-83,-78,-92,-78,-80,-81,-80,-79,-100,-79,-100,-100,-100,-100,-90,-80,-88,-81,-100,-100,-91,-92,-89,-89,-100,-100,-70,-100,-90,-100,-71,-70,-100,-100,-100,-100,-87,-87,-88,-89,-70,-69,-70,-66,-73,-64,-75,-100,-80,-100,-100,-71,-72,-72,-91,-86,-100,-84,-100,-100,-100,-100,-100,-88,-85,-76,-57,-100,-91,-100,-100,-57,-58,-86,-83,-81,-65,-66,-87,-81,-72,-77,-80,-78,-71,-75,-75,-72,-78,-82,-80,-90,-87,-80,-100,-80,-88,-100,-100,-100,-100,-100,-100,-100,-86,-100,-75,-78,-100,-86,-84,-87,-86,-100,-100,-82,-83,-86,-82,-100,-90,-87,-100,-100,-86,-100,-100,-87,-87,-89,-90,-92,-85,-100,-86,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,545.0,543.9999999999999,20
-88,-88,-84,-89,-84,-88,-84,-90,-76,-69,-75,-70,-75,-70,-70,-100,-90,-100,-100,-83,-84,-84,-78,-90,-76,-81,-78,-77,-77,-100,-77,-100,-100,-100,-100,-89,-82,-88,-81,-100,-100,-91,-92,-89,-89,-100,-100,-70,-100,-91,-100,-70,-70,-100,-100,-100,-100,-89,-89,-88,-88,-70,-70,-70,-66,-73,-63,-74,-100,-79,-100,-100,-66,-66,-68,-90,-85,-100,-84,-100,-100,-100,-100,-100,-88,-85,-76,-56,-100,-91,-100,-100,-57,-57,-87,-83,-81,-66,-65,-90,-81,-71,-79,-78,-77,-72,-77,-73,-73,-78,-81,-81,-91,-87,-79,-100,-80,-86,-100,-100,-100,-100,-100,-100,-100,-87,-100,-75,-78,-100,-87,-87,-87,-85,-100,-100,-82,-81,-86,-81,-100,-90,-87,-100,-100,-86,-100,-100,-87,-87,-89,-90,-92,-85,-100,-86,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,545.0,543.9999999999999,20
-85,-84,-71,-89,-71,-88,-71,-90,-67,-70,-65,-72,-66,-70,-71,-88,-87,-100,-100,-84,-83,-83,-76,-90,-78,-77,-78,-77,-76,-100,-76,-100,-100,-100,-100,-89,-76,-88,-81,-100,-100,-100,-92,-89,-88,-100,-100,-70,-100,-93,-100,-70,-65,-100,-100,-100,-100,-89,-86,-87,-88,-72,-72,-72,-64,-75,-68,-76,-100,-78,-100,-100,-71,-72,-71,-87,-82,-100,-90,-100,-100,-100,-100,-100,-88,-85,-76,-63,-100,-92,-100,-100,-62,-65,-87,-83,-81,-63,-61,-90,-81,-72,-84,-80,-80,-73,-77,-76,-71,-78,-85,-81,-88,-85,-78,-100,-77,-84,-100,-100,-100,-100,-100,-100,-100,-87,-100,-75,-78,-100,-86,-87,-88,-88,-100,-100,-82,-81,-85,-87,-100,-100,-84,-100,-100,-86,-100,-100,-88,-89,-89,-90,-92,-85,-100,-86,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,545.0,558.1999999999999,21
-86,-87,-71,-89,-71,-88,-71,-90,-67,-70,-66,-70,-66,-71,-69,-88,-87,-100,-100,-84,-83,-86,-76,-92,-75,-75,-76,-75,-76,-100,-75,-100,-100,-100,-100,-89,-76,-88,-86,-100,-100,-100,-92,-89,-88,-100,-100,-70,-100,-93,-100,-70,-69,-100,-100,-100,-100,-89,-87,-87,-88,-73,-72,-72,-62,-75,-70,-75,-100,-79,-100,-100,-72,-72,-72,-81,-84,-100,-87,-100,-100,-100,-100,-100,-82,-82,-79,-71,-100,-92,-100,-100,-72,-70,-82,-83,-81,-60,-62,-86,-81,-74,-81,-81,-84,-72,-78,-76,-71,-80,-83,-85,-88,-87,-78,-100,-77,-87,-100,-100,-100,-100,-100,-100,-100,-84,-100,-79,-78,-100,-85,-84,-88,-89,-100,-100,-82,-81,-87,-87,-100,-100,-86,-100,-100,-86,-100,-100,-88,-92,-89,-90,-92,-85,-100,-86,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,545.0,558.1999999999999,21
-85,-86,-71,-89,-70,-88,-70,-90,-66,-71,-68,-71,-68,-72,-70,-88,-91,-100,-100,-83,-82,-84,-76,-92,-77,-75,-76,-75,-77,-100,-77,-100,-100,-100,-100,-89,-75,-88,-87,-100,-100,-100,-92,-89,-88,-100,-100,-70,-100,-91,-100,-71,-70,-100,-100,-100,-100,-89,-88,-87,-88,-73,-72,-70,-61,-75,-67,-75,-100,-77,-100,-100,-68,-67,-68,-81,-85,-100,-85,-100,-100,-100,-100,-100,-82,-82,-79,-64,-100,-92,-100,-100,-64,-64,-82,-78,-78,-60,-62,-91,-79,-73,-83,-83,-84,-73,-80,-76,-73,-76,-87,-87,-88,-85,-79,-91,-77,-85,-100,-100,-100,-100,-100,-100,-100,-86,-100,-79,-77,-100,-86,-86,-87,-87,-100,-100,-85,-85,-85,-85,-100,-100,-86,-100,-100,-86,-100,-100,-87,-88,-87,-90,-92,-85,-91,-86,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,545.0,558.1999999999999,21
-85,-86,-71,-89,-71,-88,-70,-90,-67,-72,-68,-70,-68,-71,-70,-88,-91,-100,-100,-83,-84,-82,-77,-92,-78,-79,-76,-77,-76,-100,-76,-100,-100,-100,-100,-91,-77,-88,-86,-100,-100,-100,-92,-89,-88,-100,-100,-72,-100,-91,-100,-70,-71,-100,-100,-100,-100,-89,-88,-87,-88,-73,-72,-73,-63,-75,-68,-76,-100,-78,-100,-100,-70,-72,-66,-86,-84,-100,-90,-100,-100,-100,-100,-100,-82,-82,-81,-64,-100,-92,-100,-100,-62,-64,-82,-78,-80,-61,-59,-90,-81,-73,-81,-81,-82,-73,-80,-75,-74,-76,-88,-87,-88,-86,-77,-91,-78,-85,-100,-100,-100,-100,-100,-100,-100,-86,-100,-79,-79,-100,-85,-85,-88,-88,-100,-100,-84,-84,-85,-86,-100,-100,-86,-100,-100,-88,-100,-100,-88,-88,-88,-90,-92,-85,-91,-90,-89,-90,-88,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,545.0,558.1999999999999,21
-85,-86,-72,-89,-72,-88,-71,-90,-66,-72,-67,-72,-67,-72,-70,-88,-90,-100,-100,-84,-84,-83,-76,-92,-77,-76,-77,-76,-76,-100,-75,-100,-100,-100,-100,-91,-77,-88,-85,-100,-100,-100,-92,-89,-88,-100,-100,-69,-100,-93,-100,-72,-71,-100,-100,-100,-100,-88,-88,-88,-88,-72,-72,-73,-62,-75,-70,-75,-100,-77,-100,-100,-75,-75,-75,-87,-84,-100,-90,-100,-100,-100,-100,-100,-82,-82,-81,-69,-100,-93,-100,-100,-70,-68,-82,-78,-80,-62,-61,-86,-82,-73,-81,-81,-80,-73,-80,-75,-74,-76,-84,-86,-89,-85,-77,-91,-79,-87,-100,-100,-100,-100,-100,-100,-100,-85,-100,-79,-79,-100,-85,-85,-86,-87,-100,-100,-84,-85,-87,-84,-100,-100,-88,-100,-100,-88,-100,-100,-85,-87,-87,-90,-92,-85,-91,-90,-89,-90,-88,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,545.0,558.1999999999999,21
-86,-86,-72,-89,-70,-88,-71,-90,-67,-70,-67,-71,-67,-71,-70,-88,-89,-100,-100,-84,-83,-84,-76,-92,-77,-78,-79,-79,-76,-100,-75,-100,-100,-100,-100,-91,-75,-88,-87,-100,-100,-94,-92,-88,-88,-100,-100,-70,-100,-93,-100,-70,-69,-100,-100,-100,-100,-88,-87,-88,-86,-72,-72,-72,-62,-76,-69,-74,-100,-77,-100,-100,-69,-69,-69,-83,-84,-100,-90,-100,-100,-100,-100,-100,-82,-83,-80,-62,-100,-93,-100,-100,-63,-65,-81,-79,-81,-62,-60,-86,-78,-71,-81,-81,-82,-73,-80,-76,-74,-79,-87,-86,-90,-86,-77,-91,-77,-87,-100,-100,-100,-100,-100,-100,-100,-86,-100,-75,-79,-100,-86,-84,-87,-87,-100,-100,-84,-84,-87,-86,-100,-100,-88,-100,-100,-88,-100,-100,-85,-87,-87,-90,-92,-87,-91,-90,-90,-90,-88,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,545.0,558.1999999999999,21
-90,-90,-74,-100,-70,-100,-75,-89,-73,-68,-73,-69,-73,-68,-68,-88,-89,-100,-100,-83,-82,-82,-79,-92,-79,-79,-78,-80,-79,-100,-79,-100,-100,-100,-100,-91,-76,-100,-86,-100,-100,-94,-92,-88,-88,-100,-100,-75,-91,-91,-100,-73,-73,-100,-100,-100,-100,-88,-88,-88,-86,-72,-72,-71,-64,-76,-63,-77,-100,-82,-100,-100,-68,-65,-68,-87,-85,-100,-90,-100,-100,-100,-100,-100,-83,-82,-80,-61,-100,-93,-100,-100,-60,-60,-83,-83,-82,-64,-64,-87,-82,-71,-81,-79,-82,-68,-75,-75,-74,-79,-85,-86,-90,-86,-82,-91,-83,-83,-100,-100,-100,-100,-100,-100,-100,-84,-100,-79,-79,-100,-87,-85,-88,-88,-100,-100,-85,-84,-82,-83,-100,-100,-80,-100,-100,-88,-87,-90,-88,-90,-85,-90,-100,-87,-87,-90,-90,-90,-86,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,545.0,572.4,22
-90,-90,-75,-100,-75,-100,-74,-89,-77,-70,-78,-68,-76,-68,-69,-88,-90,-100,-100,-82,-82,-82,-76,-92,-79,-79,-79,-79,-78,-100,-79,-100,-100,-100,-100,-88,-80,-100,-88,-100,-100,-94,-92,-91,-88,-100,-100,-72,-91,-93,-100,-72,-71,-100,-100,-100,-100,-89,-90,-90,-88,-72,-72,-71,-66,-78,-60,-77,-100,-82,-100,-100,-65,-69,-67,-89,-86,-100,-88,-100,-100,-100,-100,-100,-84,-83,-81,-62,-100,-93,-100,-100,-62,-62,-83,-83,-82,-65,-64,-88,-82,-70,-77,-79,-79,-70,-74,-81,-70,-87,-87,-87,-90,-89,-83,-91,-82,-80,-100,-100,-100,-100,-100,-100,-100,-84,-100,-79,-79,-100,-85,-86,-88,-88,-100,-100,-84,-84,-80,-83,-100,-100,-91,-100,-100,-88,-87,-90,-88,-90,-85,-90,-100,-87,-87,-90,-90,-90,-86,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,545.0,572.4,22
