20:a6:cd:42:0a:c0,20:a6:cd:42:0a:c1,44:48:c1:91:95:a1,44:48:c1:91:95:a2,20:a6:cd:42:0a:c2,44:48:c1:91:95:a3,20:a6:cd:42:0a:c3,44:48:c1:91:d0:00,44:48:c1:91:d0:01,44:48:c1:91:d0:02,38:17:c3:19:45:a1,38:17:c3:19:45:a0,38:17:c3:1f:19:d2,38:17:c3:1f:19:d0,38:17:c3:1f:19:d1,20:a6:cd:42:0a:d1,38:17:c3:1f:14:10,20:a6:cd:42:0a:d2,38:17:c3:1f:14:11,38:17:c3:1f:00:b0,38:17:c3:1f:14:12,38:17:c3:1f:00:b1,9c:d6:43:60:92:e0,20:a6:cd:42:0a:d0,20:a6:cd:42:0a:d3,44:48:c1:91:d0:11,44:48:c1:91:d0:12,44:48:c1:91:d0:14,38:17:c3:19:d7:70,38:17:c3:19:d7:71,44:48:c1:91:d0:10,38:17:c3:19:d7:72,b4:5d:50:e1:96:50,b4:5d:50:e1:96:51,44:48:c1:91:d0:04,38:17:c3:24:47:50,38:17:c3:24:47:52,38:17:c3:24:47:51,38:17:c3:22:61:92,66:2a:2f:53:7c:99,38:17:c3:22:61:90,38:17:c3:1f:19:c0,38:17:c3:1f:00:b2,b4:5d:50:e1:96:52,b4:5d:50:e1:96:53,38:17:c3:1f:09:92,a8:bd:27:4c:aa:80,38:17:c3:1f:09:93,38:17:c3:1f:00:a0,a8:bd:27:4c:aa:83,38:17:c3:22:5e:f0,a8:bd:27:4c:aa:82,38:17:c3:22:5e:f1,a8:bd:27:4c:aa:81,20:a6:cd:42:13:f0,20:a6:cd:42:13:f1,60:32:b1:3e:1a:b7,60:32:b1:3e:1a:b8,72:32:b1:3e:1a:b7,38:17:c3:24:56:50,72:32:b1:3e:1a:b8,38:17:c3:1f:00:a1,20:a6:cd:42:13:f2,b4:5d:50:e1:96:41,38:17:c3:1f:19:f0,38:17:c3:1f:00:a2,b4:5d:50:e1:96:42,b4:5d:50:e1:96:43,38:17:c3:1f:09:90,38:17:c3:1f:09:91,a8:bd:27:4c:aa:91,a8:bd:27:4c:aa:90,44:48:c1:91:95:b0,38:17:c3:1f:09:83,44:48:c1:91:95:b1,44:48:c1:91:95:b2,44:48:c1:91:95:b3,38:17:c3:19:45:b2,ac:e2:d3:c4:08:e6,38:17:c3:19:45:b0,a8:bd:27:4c:aa:93,38:17:c3:19:45:b1,a8:bd:27:4c:aa:92,44:48:c1:91:95:a0,38:17:c3:19:45:a2,44:48:c1:91:aa:30,38:17:c3:1f:14:00,b4:5d:50:e1:96:40,38:17:c3:1f:19:f2,38:17:c3:1f:19:f1,38:17:c3:1f:09:82,38:17:c3:1f:09:80,38:17:c3:1f:14:01,38:17:c3:1f:14:02,38:17:c3:1f:09:81,80:8d:b7:55:25:f0,38:17:c3:22:5e:f2,44:48:c1:91:aa:31,44:48:c1:91:aa:32,38:17:c3:19:36:30,20:a6:cd:42:0b:e3,20:a6:cd:42:0b:f3,20:a6:cd:42:0b:f0,38:17:c3:19:d7:61,20:a6:cd:42:0b:f2,20:a6:cd:42:0b:f1,20:a6:cd:42:0b:e2,20:a6:cd:42:0b:e1,20:a6:cd:42:0b:e0,80:8d:b7:55:25:f3,38:17:c3:19:d7:60,80:8d:b7:55:25:e3,38:17:c3:19:d7:62,38:17:c3:19:36:32,38:17:c3:19:36:31,80:8d:b7:55:25:f2,80:8d:b7:55:25:f1,80:8d:b7:55:3a:50,80:8d:b7:55:35:03,b0:be:76:f8:30:5e,38:17:c3:1e:ff:10,80:8d:b7:55:35:10,80:8d:b7:55:25:e1,80:8d:b7:55:25:e2,80:8d:b7:55:35:13,80:8d:b7:55:25:e0,80:8d:b7:55:3a:52,80:8d:b7:55:3a:51,80:8d:b7:55:35:12,80:8d:b7:55:35:11,80:8d:b7:55:3a:41,80:8d:b7:55:3a:40,80:8d:b7:55:3a:42,80:8d:b7:55:39:d0,68:ff:7b:e4:af:39,80:8d:b7:55:35:01,80:8d:b7:55:35:02,80:8d:b7:55:35:00,38:17:c3:19:36:21,38:17:c3:19:36:22,38:17:c3:19:71:90,38:17:c3:19:71:92,38:17:c3:19:71:91,80:8d:b7:55:29:d0,68:ff:7b:e4:af:38,38:17:c3:1e:ff:11,80:8d:b7:55:39:d1,80:8d:b7:55:39:d2,ea:9e:b4:53:24:54,38:17:c3:1f:22:30,38:17:c3:1e:ff:12,80:8d:b7:55:29:d1,80:8d:b7:55:29:d2,80:8d:b7:55:39:c0,80:8d:b7:55:39:c1,38:17:c3:1e:ff:01,80:8d:b7:55:29:c0,38:17:c3:1e:ff:00,80:8d:b7:55:29:c2,38:17:c3:1e:ff:02,38:17:c3:19:71:82,80:8d:b7:55:29:c1,80:8d:b7:55:39:c2,00:4e:35:df:06:52,20:a6:cd:50:24:a2,38:17:c3:1f:0e:10,38:17:c3:1f:22:32,20:a6:cd:50:24:b0,38:17:c3:1f:22:31,00:4e:35:df:06:50,00:4e:35:de:e1:12,20:a6:cd:50:24:a0,20:a6:cd:50:24:a1,00:4e:35:df:06:40,20:a6:cd:50:24:b1,00:4e:35:df:06:51,20:a6:cd:50:24:b2,00:4e:35:de:e1:11,00:4e:35:de:e1:10,00:4e:35:df:06:42,00:4e:35:df:06:41,38:17:c3:1f:0e:01,38:17:c3:1f:0e:12,38:17:c3:1f:0e:11,80:8d:b7:55:4d:10,38:17:c3:1f:0e:02,38:17:c3:1f:0e:00,38:17:c3:1f:22:21,38:17:c3:1f:22:20,38:17:c3:1f:22:22,x,y,label
-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-70,-100,-70,-100,-100,-100,-100,-100,-100,-51,-50,-100,-50,-100,-100,-100,-100,-100,-100,-100,-88,-100,-100,-70,-100,-100,-100,-100,-100,-83,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-82,-100,-100,-100,-82,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-88,-52,-89,-100,-88,-100,-100,-90,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-76,-100,-100,-100,-100,-68,-95,-91,-62,-100,-100,-100,-100,-100,-76,-62,-84,-62,-100,-100,-77,-78,-78,-83,-86,-74,-82,-82,-86,-83,-83,-78,-78,-82,-82,-83,-84,-84,-89,-88,-85,-84,-87,-100,-100,-89,-91,-88,-76,-92,-73,-88,-88,-90,-89,-73,-75,-75,-87,-87,-82,-80,-82,-81,-81,-100,-80,-86,-93,-84,-93,-88,-85,-87,-90,-92,-84,-83,-88,-84,-91,-83,-100,-100,-88,-88,-100,-100,-100,-100,-100,-100,-100,-100,-100,826,175,39
-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-69,-100,-69,-100,-100,-100,-100,-100,-100,-42,-42,-100,-43,-100,-100,-100,-100,-100,-100,-100,-90,-100,-100,-69,-100,-100,-100,-100,-100,-83,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-81,-100,-100,-100,-81,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-82,-49,-83,-100,-82,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-78,-100,-100,-100,-100,-68,-100,-100,-59,-100,-100,-100,-100,-100,-79,-59,-82,-59,-100,-100,-78,-79,-79,-83,-86,-75,-82,-81,-83,-84,-84,-78,-78,-81,-82,-86,-87,-86,-88,-90,-85,-87,-85,-100,-100,-92,-91,-88,-72,-90,-75,-88,-87,-86,-89,-75,-73,-73,-92,-89,-79,-81,-86,-81,-76,-100,-83,-86,-92,-78,-93,-87,-88,-86,-90,-100,-79,-81,-88,-88,-91,-86,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,843,175,40
-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-70,-100,-70,-100,-100,-100,-100,-100,-100,-44,-43,-100,-43,-100,-100,-100,-100,-100,-100,-100,-90,-100,-100,-70,-100,-100,-100,-100,-100,-79,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-80,-100,-100,-100,-80,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-84,-42,-84,-100,-84,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-78,-100,-100,-100,-100,-68,-100,-100,-57,-100,-100,-100,-100,-100,-78,-59,-81,-59,-100,-100,-79,-78,-78,-83,-87,-76,-81,-81,-83,-80,-84,-79,-78,-80,-81,-86,-87,-86,-89,-90,-92,-91,-92,-100,-100,-92,-91,-88,-78,-91,-77,-87,-87,-86,-86,-77,-79,-80,-92,-89,-78,-83,-82,-83,-77,-100,-83,-86,-92,-79,-93,-87,-85,-89,-90,-100,-80,-79,-88,-86,-91,-86,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,843,175,40
-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-70,-100,-70,-100,-100,-100,-100,-100,-100,-42,-43,-100,-43,-100,-100,-100,-100,-100,-100,-100,-93,-100,-100,-70,-100,-100,-100,-100,-100,-84,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-80,-100,-100,-100,-80,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-85,-45,-85,-100,-86,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-78,-100,-100,-100,-100,-68,-100,-100,-60,-100,-100,-100,-100,-100,-79,-58,-84,-60,-100,-100,-78,-78,-78,-91,-87,-73,-83,-81,-83,-82,-84,-79,-77,-82,-83,-86,-87,-86,-89,-90,-85,-84,-85,-100,-100,-92,-91,-88,-78,-94,-73,-89,-89,-86,-90,-74,-79,-80,-92,-89,-79,-83,-79,-83,-77,-100,-83,-86,-92,-80,-93,-87,-84,-87,-90,-100,-81,-80,-88,-86,-91,-85,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,843,175,40
-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-70,-100,-70,-100,-100,-100,-100,-100,-100,-42,-42,-100,-42,-100,-100,-100,-100,-100,-100,-100,-93,-100,-100,-70,-100,-100,-100,-100,-100,-84,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-80,-100,-100,-100,-80,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-83,-43,-83,-100,-83,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-77,-100,-100,-100,-100,-100,-100,-100,-58,-100,-100,-100,-100,-100,-77,-58,-83,-58,-100,-100,-78,-77,-78,-95,-87,-74,-82,-84,-83,-82,-85,-78,-78,-82,-82,-86,-79,-86,-89,-90,-85,-84,-85,-100,-100,-92,-91,-88,-78,-94,-74,-89,-89,-86,-88,-74,-79,-80,-87,-87,-76,-83,-79,-83,-78,-100,-83,-89,-92,-78,-93,-90,-84,-88,-90,-100,-80,-78,-88,-84,-91,-84,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,843,175,40
-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-71,-100,-70,-100,-100,-100,-100,-100,-100,-42,-43,-100,-43,-100,-100,-100,-100,-100,-100,-100,-93,-100,-100,-71,-100,-100,-100,-100,-100,-79,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-80,-100,-100,-100,-80,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-83,-44,-84,-100,-83,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-79,-100,-100,-100,-100,-100,-100,-100,-58,-100,-100,-100,-100,-100,-79,-58,-83,-58,-100,-100,-79,-78,-77,-84,-87,-73,-82,-84,-83,-83,-85,-79,-78,-83,-82,-86,-79,-86,-89,-91,-88,-85,-84,-100,-100,-92,-91,-88,-78,-94,-73,-89,-88,-89,-88,-73,-79,-80,-87,-87,-76,-83,-79,-83,-78,-100,-83,-89,-93,-78,-93,-90,-85,-88,-90,-100,-80,-86,-88,-86,-91,-86,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,843,175,40
-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-75,-100,-73,-100,-100,-100,-100,-100,-100,-42,-43,-100,-37,-100,-100,-100,-100,-100,-100,-100,-94,-100,-100,-74,-100,-100,-100,-100,-100,-79,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-80,-100,-100,-100,-80,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-83,-45,-84,-100,-83,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-78,-100,-100,-100,-100,-100,-100,-100,-58,-100,-100,-100,-100,-100,-80,-58,-85,-58,-100,-100,-79,-79,-81,-84,-87,-76,-82,-88,-87,-82,-86,-80,-80,-83,-82,-86,-79,-86,-87,-91,-86,-84,-84,-100,-100,-92,-91,-88,-78,-94,-75,-89,-88,-89,-88,-75,-79,-80,-90,-89,-76,-85,-79,-85,-78,-100,-84,-89,-93,-80,-93,-87,-87,-86,-100,-100,-80,-80,-100,-84,-100,-86,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,843,175,40
-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-75,-100,-73,-100,-100,-100,-100,-100,-100,-59,-43,-100,-59,-100,-100,-100,-100,-100,-100,-100,-87,-100,-100,-74,-100,-100,-100,-100,-100,-84,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-83,-100,-100,-100,-80,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-84,-46,-85,-100,-84,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-74,-100,-100,-100,-100,-100,-100,-100,-60,-100,-100,-100,-100,-100,-74,-62,-85,-62,-100,-100,-75,-73,-77,-84,-86,-67,-87,-88,-87,-88,-86,-78,-80,-88,-86,-86,-84,-86,-87,-91,-86,-84,-85,-100,-100,-92,-91,-100,-74,-94,-68,-87,-86,-86,-88,-67,-79,-80,-90,-89,-80,-85,-79,-85,-82,-100,-84,-89,-92,-80,-100,-87,-81,-86,-100,-100,-79,-76,-100,-82,-100,-81,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,860,175,41
-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-70,-100,-70,-100,-100,-100,-100,-100,-100,-56,-57,-100,-57,-100,-100,-100,-100,-100,-100,-100,-87,-100,-100,-70,-100,-100,-100,-100,-100,-84,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-83,-100,-100,-100,-80,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-86,-46,-87,-100,-85,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-76,-100,-100,-100,-100,-100,-100,-100,-61,-100,-100,-100,-100,-100,-76,-61,-85,-60,-100,-100,-76,-76,-77,-84,-86,-67,-84,-88,-87,-84,-86,-78,-80,-84,-84,-85,-84,-84,-88,-91,-87,-88,-85,-100,-100,-92,-91,-100,-73,-92,-67,-87,-88,-86,-88,-67,-73,-72,-90,-89,-77,-85,-80,-81,-82,-100,-82,-89,-92,-73,-100,-87,-80,-86,-100,-100,-79,-73,-100,-81,-100,-82,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,860,175,41
-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-68,-100,-69,-100,-100,-100,-100,-100,-100,-54,-52,-100,-54,-100,-100,-100,-100,-100,-100,-100,-91,-100,-100,-68,-100,-100,-100,-100,-100,-83,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-82,-100,-100,-100,-82,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-85,-53,-85,-100,-86,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-76,-100,-100,-100,-100,-100,-100,-100,-63,-100,-100,-100,-100,-100,-74,-63,-85,-63,-100,-100,-75,-75,-77,-84,-86,-67,-86,-88,-87,-86,-86,-78,-78,-86,-86,-83,-82,-83,-87,-91,-87,-85,-88,-100,-100,-92,-91,-100,-73,-92,-67,-89,-88,-89,-88,-67,-73,-73,-90,-89,-78,-81,-80,-83,-80,-100,-82,-89,-92,-88,-100,-87,-80,-86,-100,-100,-73,-73,-100,-80,-100,-80,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,860,175,41
-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-70,-100,-68,-100,-100,-100,-100,-100,-100,-54,-54,-100,-54,-100,-100,-100,-100,-100,-100,-100,-91,-100,-100,-69,-100,-100,-100,-100,-100,-84,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-82,-100,-100,-100,-83,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-85,-52,-84,-100,-85,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-75,-100,-100,-100,-100,-100,-100,-100,-62,-100,-100,-100,-100,-100,-75,-65,-85,-64,-100,-100,-75,-75,-78,-86,-86,-67,-89,-85,-85,-88,-86,-79,-78,-86,-89,-84,-87,-84,-87,-91,-86,-86,-86,-100,-100,-92,-91,-100,-73,-91,-67,-86,-87,-89,-90,-66,-73,-73,-90,-89,-78,-85,-80,-82,-79,-100,-81,-89,-91,-76,-100,-87,-80,-86,-100,-100,-77,-76,-100,-81,-100,-81,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,860,175,41
-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-76,-100,-74,-100,-100,-100,-100,-100,-100,-53,-53,-100,-53,-100,-100,-100,-100,-100,-100,-100,-88,-100,-100,-74,-100,-100,-100,-100,-100,-82,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-83,-100,-100,-100,-83,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-86,-47,-86,-100,-86,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-78,-100,-100,-100,-100,-92,-100,-100,-63,-100,-100,-100,-100,-100,-79,-60,-84,-61,-100,-100,-78,-79,-78,-80,-86,-66,-85,-85,-88,-86,-86,-78,-77,-85,-84,-84,-87,-87,-88,-91,-86,-87,-86,-100,-100,-92,-91,-100,-71,-91,-66,-88,-86,-89,-90,-65,-86,-85,-90,-89,-78,-82,-83,-82,-80,-100,-81,-89,-91,-74,-100,-87,-80,-86,-100,-100,-77,-77,-100,-81,-100,-81,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,860,175,41
-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-69,-100,-67,-100,-100,-100,-100,-100,-100,-53,-53,-100,-54,-100,-100,-100,-100,-100,-100,-100,-88,-100,-100,-68,-100,-100,-100,-100,-100,-79,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-82,-100,-100,-100,-83,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-86,-49,-86,-100,-86,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-73,-100,-100,-100,-100,-92,-100,-100,-63,-100,-100,-100,-100,-100,-73,-62,-82,-62,-100,-100,-73,-72,-77,-85,-83,-66,-86,-85,-86,-86,-86,-76,-76,-86,-87,-84,-84,-87,-89,-91,-86,-87,-86,-100,-100,-92,-91,-100,-71,-90,-66,-88,-89,-88,-90,-67,-72,-85,-90,-89,-80,-84,-83,-81,-80,-100,-83,-88,-91,-75,-100,-87,-82,-86,-100,-100,-75,-73,-100,-81,-100,-82,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,860,175,41
-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-78,-100,-76,-100,-100,-100,-100,-100,-100,-55,-54,-100,-55,-100,-100,-100,-100,-100,-100,-100,-91,-100,-100,-75,-100,-100,-100,-100,-100,-83,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-89,-100,-100,-100,-87,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-85,-46,-88,-100,-88,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-73,-100,-100,-100,-100,-92,-100,-100,-68,-100,-100,-100,-100,-100,-73,-68,-81,-68,-100,-100,-72,-73,-81,-85,-84,-67,-83,-82,-82,-82,-81,-81,-81,-81,-82,-78,-82,-78,-87,-91,-87,-86,-87,-100,-100,-93,-100,-100,-73,-88,-67,-90,-89,-88,-88,-67,-73,-73,-90,-89,-75,-83,-72,-81,-75,-100,-82,-88,-91,-70,-100,-87,-79,-86,-92,-100,-73,-73,-100,-79,-100,-78,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,877,175,42
-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-76,-100,-76,-100,-100,-100,-100,-100,-100,-52,-53,-100,-53,-100,-100,-100,-100,-100,-100,-100,-91,-100,-100,-76,-100,-100,-100,-100,-100,-83,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-89,-100,-100,-100,-87,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-88,-53,-89,-100,-88,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-73,-100,-100,-100,-100,-92,-100,-100,-69,-100,-100,-100,-100,-100,-74,-69,-81,-69,-100,-100,-73,-73,-82,-85,-84,-68,-82,-81,-82,-84,-81,-82,-82,-83,-83,-83,-84,-83,-90,-91,-87,-86,-87,-100,-100,-94,-100,-100,-81,-86,-69,-88,-89,-89,-87,-69,-71,-72,-90,-89,-71,-83,-72,-83,-71,-100,-83,-88,-93,-70,-100,-87,-78,-87,-92,-100,-72,-72,-100,-79,-100,-78,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,877,175,42
-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-76,-100,-76,-100,-100,-100,-100,-100,-100,-52,-53,-100,-53,-100,-100,-100,-100,-100,-100,-100,-91,-100,-100,-72,-100,-100,-100,-100,-100,-75,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-89,-100,-100,-100,-87,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-86,-54,-86,-100,-85,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-74,-100,-100,-100,-100,-92,-100,-100,-71,-100,-100,-100,-100,-100,-74,-69,-81,-70,-100,-100,-75,-74,-81,-85,-86,-68,-83,-80,-83,-83,-80,-82,-81,-82,-82,-86,-83,-83,-90,-91,-88,-88,-89,-100,-100,-95,-100,-100,-72,-86,-68,-88,-89,-87,-89,-67,-71,-71,-90,-89,-71,-84,-70,-86,-76,-100,-83,-88,-92,-74,-100,-87,-79,-88,-92,-100,-74,-73,-100,-78,-100,-79,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,877,175,42
-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-76,-100,-76,-100,-100,-100,-100,-100,-100,-55,-56,-100,-55,-100,-100,-100,-100,-100,-100,-100,-92,-100,-100,-72,-100,-100,-100,-100,-100,-75,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-89,-100,-100,-100,-87,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-89,-48,-88,-100,-89,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-74,-100,-100,-100,-100,-92,-100,-100,-73,-100,-100,-100,-100,-100,-73,-73,-83,-72,-100,-100,-73,-74,-81,-85,-86,-68,-83,-79,-80,-84,-80,-80,-80,-83,-82,-82,-83,-83,-88,-86,-88,-88,-89,-100,-100,-93,-100,-100,-71,-86,-68,-90,-89,-89,-88,-68,-72,-71,-90,-89,-72,-84,-74,-86,-73,-100,-83,-88,-92,-70,-100,-88,-79,-87,-92,-100,-72,-73,-100,-79,-100,-79,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,877,175,42
-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-69,-100,-69,-100,-100,-100,-100,-100,-100,-53,-53,-100,-53,-100,-100,-100,-100,-100,-100,-100,-92,-100,-100,-69,-100,-100,-100,-100,-100,-75,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-89,-100,-100,-100,-87,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-90,-46,-90,-100,-89,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-73,-100,-100,-100,-100,-92,-100,-100,-70,-100,-100,-100,-100,-100,-73,-70,-83,-71,-100,-100,-74,-75,-86,-85,-86,-68,-83,-79,-80,-81,-80,-83,-84,-82,-83,-82,-84,-83,-88,-86,-88,-86,-89,-100,-100,-92,-100,-100,-71,-86,-68,-90,-88,-87,-86,-68,-72,-71,-90,-89,-74,-84,-74,-86,-74,-100,-83,-88,-92,-70,-100,-86,-80,-85,-92,-100,-72,-72,-100,-79,-100,-80,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,877,175,42
-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-69,-100,-69,-100,-100,-100,-100,-100,-100,-52,-52,-100,-52,-100,-100,-100,-100,-100,-100,-100,-90,-100,-100,-69,-100,-100,-100,-100,-100,-75,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-89,-100,-100,-100,-87,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-90,-52,-89,-100,-88,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-74,-100,-100,-100,-100,-92,-100,-100,-69,-100,-100,-100,-100,-100,-75,-71,-80,-71,-100,-100,-75,-74,-86,-85,-86,-71,-82,-80,-81,-83,-80,-84,-84,-83,-83,-83,-83,-83,-88,-86,-87,-88,-89,-100,-100,-92,-100,-100,-89,-86,-69,-86,-87,-86,-85,-70,-74,-75,-90,-89,-74,-84,-74,-81,-77,-100,-83,-88,-92,-73,-100,-85,-78,-86,-92,-100,-71,-73,-100,-78,-100,-77,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,877,175,42
