38:17:c3:1f:0e:12,38:17:c3:19:d7:62,38:17:c3:1f:0e:10,38:17:c3:19:d7:60,38:17:c3:1f:0e:11,38:17:c3:19:d7:61,44:48:c1:a5:82:30,44:48:c1:a5:82:32,80:8d:b7:55:25:f2,44:48:c1:a5:82:31,80:8d:b7:55:25:f3,80:8d:b7:55:25:f0,80:8d:b7:55:25:f1,38:17:c3:19:d7:70,38:17:c3:19:d7:71,38:17:c3:19:d7:72,80:8d:b7:55:35:12,20:a6:cd:50:24:b0,80:8d:b7:55:35:13,80:8d:b7:55:35:10,20:a6:cd:50:24:b2,80:8d:b7:55:35:11,20:a6:cd:50:24:b1,38:17:c3:1f:09:93,38:17:c3:1e:ff:11,38:17:c3:1e:ff:10,ea:9e:b4:53:24:54,38:17:c3:1f:01:92,38:17:c3:1f:22:30,60:32:b1:3e:1a:b7,38:17:c3:1f:01:90,38:17:c3:1f:01:91,20:a6:cd:50:24:a1,20:a6:cd:50:24:a0,38:17:c3:19:45:b2,38:17:c3:19:45:b1,38:17:c3:1f:01:81,38:17:c3:1f:01:82,38:17:c3:1e:ff:12,38:17:c3:1f:01:80,b4:5d:50:e1:92:32,b4:5d:50:e1:92:33,b4:5d:50:e1:92:30,b4:5d:50:e1:92:31,80:8d:b7:55:39:d0,00:4e:35:df:06:40,b0:be:76:f8:30:5e,00:4e:35:df:06:41,00:4e:35:df:06:42,00:4e:35:df:06:50,00:4e:35:df:06:51,00:4e:35:df:06:52,66:2a:2f:53:7c:99,68:ff:7b:e4:af:38,80:8d:b7:55:35:01,80:8d:b7:55:35:02,80:8d:b7:55:35:03,80:8d:b7:55:3a:52,72:32:b1:3e:1a:b7,72:32:b1:3e:1a:b8,80:8d:b7:55:3a:50,80:8d:b7:55:3a:51,80:8d:b7:55:35:00,38:17:c3:1f:0e:01,38:17:c3:1f:0e:02,80:8d:b7:55:39:d1,80:8d:b7:55:39:d2,ac:e2:d3:c4:08:e6,38:17:c3:1f:0e:00,80:8d:b7:55:3a:41,80:8d:b7:55:3a:42,80:8d:b7:55:25:e1,80:8d:b7:55:25:e2,80:8d:b7:55:25:e3,80:8d:b7:55:39:c2,80:8d:b7:55:39:c0,80:8d:b7:55:39:c1,44:48:c1:a5:82:22,38:17:c3:19:45:b0,38:17:c3:19:55:50,38:17:c3:1e:ff:00,38:17:c3:1e:ff:02,38:17:c3:1e:ff:01,80:8d:b7:55:25:e0,00:4e:35:de:e1:12,60:32:b1:3e:1a:b8,20:a6:cd:50:24:a2,38:17:c3:19:55:52,38:17:c3:19:55:51,b4:5d:50:e1:92:23,44:48:c1:a5:82:21,44:48:c1:a5:82:20,80:8d:b7:55:3a:40,38:17:c3:19:71:90,b4:5d:50:e1:96:50,b4:5d:50:e1:96:51,68:ff:7b:e4:af:39,b4:5d:50:e1:96:53,20:a6:cd:42:0b:f3,20:a6:cd:42:0b:f0,38:17:c3:19:45:a1,38:17:c3:19:45:a2,38:17:c3:19:45:a0,b4:5d:50:e1:96:52,38:17:c3:1f:08:50,38:17:c3:19:55:41,00:4e:35:de:e1:00,38:17:c3:1f:09:90,38:17:c3:1f:09:91,38:17:c3:1f:09:92,38:17:c3:19:71:92,38:17:c3:19:71:91,00:4e:35:de:e1:11,00:4e:35:de:e1:10,38:17:c3:1f:22:32,a8:bd:27:4c:bd:30,38:17:c3:1f:22:31,38:17:c3:1f:09:83,20:a6:cd:42:0b:e3,a8:bd:27:4c:bd:32,a8:bd:27:4c:bd:31,38:17:c3:19:55:42,44:48:c1:91:95:b2,44:48:c1:91:95:b3,00:4e:35:de:e1:02,b4:5d:50:e1:92:21,b4:5d:50:e1:92:22,b4:5d:50:e1:92:20,38:17:c3:1f:08:51,38:17:c3:1f:08:52,a8:bd:27:4c:bd:20,00:4e:35:de:e1:01,38:17:c3:19:55:40,a8:bd:27:4c:bd:21,a8:bd:27:4c:bd:22,38:17:c3:1f:08:40,38:17:c3:1f:08:41,38:17:c3:1f:08:42,44:48:c1:91:95:b0,44:48:c1:91:95:b1,00:4e:35:de:d7:53,00:4e:35:de:d7:52,00:4e:35:de:d7:51,00:4e:35:de:d7:50,00:4e:35:df:0e:12,00:4e:35:de:d7:43,00:4e:35:df:0e:10,00:4e:35:df:0e:11,38:17:c3:19:36:30,00:4e:35:de:d7:40,38:17:c3:1e:fc:b0,38:17:c3:1e:fc:b2,38:17:c3:19:71:82,38:17:c3:1e:fc:b1,00:4e:35:df:0e:02,00:4e:35:df:0e:01,00:4e:35:df:0e:00,38:17:c3:1e:fc:a2,38:17:c3:1e:fc:a0,64:e5:99:c3:13:3c,38:17:c3:24:58:b0,38:17:c3:24:58:b2,38:17:c3:1e:fc:a1,38:17:c3:24:4f:12,38:17:c3:24:4f:10,38:17:c3:24:4f:11,38:17:c3:24:58:b1,38:17:c3:1f:0f:90,38:17:c3:1f:0f:91,38:17:c3:1b:08:b0,38:17:c3:24:58:a0,38:17:c3:24:58:a1,38:17:c3:24:58:a2,38:17:c3:1b:08:b2,00:4e:35:df:27:12,38:17:c3:1b:08:b1,00:4e:35:df:27:00,38:17:c3:19:71:81,38:17:c3:19:71:80,00:4e:35:de:d7:42,00:4e:35:de:d7:41,x,y,label
-85,-100,-85,-100,-86,-100,-85,-85,-78,-85,-76,-77,-77,-92,-100,-100,-88,-100,-89,-90,-100,-89,-100,-100,-100,-100,-85,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-81,-71,-57,-71,-69,-63,-62,-63,-95,-100,-100,-100,-90,-74,-100,-100,-74,-74,-100,-100,-100,-80,-81,-91,-100,-76,-77,-82,-82,-80,-84,-84,-85,-100,-100,-66,-100,-100,-100,-82,-76,-100,-100,-66,-63,-100,-100,-100,-77,-100,-100,-100,-92,-100,-100,-100,-100,-100,-100,-100,-100,-70,-80,-100,-100,-100,-100,-100,-77,-76,-100,-68,-100,-100,-100,-68,-66,-72,-100,-100,-80,-100,-100,-100,-100,-100,-78,-79,-74,-78,-75,-100,-100,-100,-100,-100,-100,-100,-100,-100,-85,-100,-87,-85,-100,-100,-85,-87,-100,-85,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,545.0,714.4000000000004,32
-88,-100,-91,-100,-89,-100,-86,-85,-78,-85,-76,-77,-77,-92,-100,-100,-91,-100,-88,-89,-100,-90,-100,-100,-100,-100,-88,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-81,-73,-62,-73,-71,-56,-58,-59,-95,-100,-100,-100,-90,-70,-100,-100,-69,-69,-100,-100,-100,-82,-81,-91,-100,-77,-74,-81,-80,-78,-89,-84,-85,-100,-100,-65,-100,-100,-100,-80,-77,-100,-100,-63,-63,-100,-100,-100,-74,-100,-100,-100,-92,-100,-100,-100,-100,-100,-100,-100,-100,-70,-80,-100,-100,-100,-100,-100,-78,-77,-100,-64,-100,-100,-100,-66,-65,-71,-100,-100,-79,-100,-100,-100,-100,-100,-76,-80,-74,-75,-77,-100,-100,-100,-100,-100,-100,-100,-100,-100,-87,-100,-86,-87,-100,-100,-85,-87,-100,-85,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,545.0,714.4000000000004,32
-84,-100,-84,-100,-84,-100,-85,-85,-77,-85,-75,-77,-76,-89,-85,-85,-84,-100,-85,-84,-100,-85,-100,-100,-100,-100,-85,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-81,-74,-53,-69,-66,-70,-69,-70,-95,-100,-100,-100,-90,-66,-100,-100,-68,-67,-100,-89,-88,-80,-81,-91,-88,-77,-75,-81,-80,-78,-86,-84,-85,-100,-100,-70,-100,-100,-100,-80,-80,-100,-100,-70,-83,-100,-100,-100,-79,-100,-100,-100,-92,-100,-100,-100,-100,-100,-100,-100,-100,-81,-84,-100,-100,-100,-100,-100,-80,-80,-100,-63,-100,-100,-100,-61,-61,-80,-100,-100,-82,-100,-100,-100,-100,-100,-76,-82,-80,-75,-77,-100,-100,-100,-100,-100,-100,-100,-100,-100,-88,-100,-89,-89,-100,-100,-87,-86,-100,-89,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,545.0,728.6000000000005,33
-84,-100,-84,-100,-84,-100,-90,-89,-79,-87,-78,-78,-79,-87,-85,-85,-84,-100,-88,-88,-100,-87,-100,-100,-100,-100,-85,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-82,-73,-57,-71,-66,-68,-68,-69,-95,-100,-100,-100,-90,-72,-100,-100,-72,-73,-100,-89,-88,-82,-82,-91,-88,-79,-76,-81,-80,-78,-86,-85,-85,-100,-100,-69,-100,-100,-100,-80,-78,-100,-100,-69,-69,-100,-100,-100,-80,-100,-100,-100,-92,-100,-100,-100,-100,-100,-100,-100,-100,-81,-82,-100,-100,-100,-100,-100,-76,-77,-100,-65,-100,-100,-100,-65,-63,-80,-100,-100,-87,-100,-100,-100,-100,-100,-76,-83,-80,-75,-77,-100,-100,-100,-100,-100,-100,-100,-100,-100,-90,-100,-89,-89,-100,-100,-90,-86,-100,-89,-100,-100,-100,-100,-100,-95,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,545.0,728.6000000000005,33
-84,-100,-89,-100,-84,-100,-92,-89,-74,-87,-74,-76,-74,-93,-85,-88,-92,-100,-89,-90,-100,-90,-100,-100,-100,-100,-87,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-87,-73,-47,-72,-72,-65,-63,-64,-91,-100,-100,-100,-90,-67,-100,-100,-67,-67,-100,-89,-88,-88,-86,-91,-88,-79,-77,-81,-80,-78,-85,-87,-85,-100,-100,-68,-100,-100,-100,-80,-74,-100,-100,-68,-67,-100,-100,-100,-77,-100,-100,-100,-92,-100,-100,-100,-100,-100,-100,-100,-100,-76,-86,-100,-100,-100,-100,-100,-75,-75,-100,-67,-100,-100,-100,-67,-66,-78,-100,-100,-85,-100,-100,-100,-100,-100,-76,-85,-80,-75,-77,-100,-100,-100,-100,-100,-100,-100,-100,-100,-87,-100,-89,-88,-100,-100,-87,-88,-100,-87,-100,-100,-100,-100,-100,-95,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,545.0,728.6000000000005,33
-87,-100,-87,-100,-87,-100,-89,-88,-80,-89,-81,-80,-81,-90,-85,-88,-88,-100,-88,-90,-100,-89,-100,-100,-100,-100,-88,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-84,-71,-48,-72,-73,-68,-69,-67,-91,-100,-100,-100,-90,-70,-100,-100,-69,-71,-100,-89,-88,-85,-84,-91,-88,-79,-76,-88,-89,-78,-85,-87,-85,-100,-100,-64,-100,-100,-100,-88,-76,-100,-100,-66,-66,-100,-100,-100,-77,-100,-100,-100,-92,-100,-100,-100,-100,-100,-100,-100,-100,-82,-86,-100,-100,-100,-100,-100,-77,-78,-100,-70,-100,-100,-100,-69,-69,-82,-100,-100,-85,-100,-100,-100,-100,-100,-75,-84,-82,-72,-75,-100,-100,-100,-100,-100,-100,-100,-100,-100,-87,-100,-89,-88,-100,-100,-89,-87,-100,-87,-100,-100,-100,-100,-100,-95,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,545.0,728.6000000000005,33
-87,-100,-89,-100,-87,-100,-87,-88,-78,-86,-80,-81,-79,-90,-85,-88,-87,-100,-88,-89,-100,-88,-100,-100,-100,-100,-89,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-81,-71,-46,-72,-72,-70,-71,-70,-94,-100,-100,-100,-90,-69,-100,-100,-68,-68,-100,-89,-88,-81,-81,-91,-88,-81,-78,-88,-89,-78,-84,-87,-85,-100,-100,-67,-100,-100,-100,-88,-76,-100,-100,-67,-67,-100,-100,-100,-80,-100,-100,-100,-92,-100,-100,-100,-100,-100,-100,-100,-100,-79,-86,-100,-100,-100,-100,-100,-76,-75,-100,-64,-100,-100,-100,-62,-64,-79,-100,-100,-86,-100,-100,-100,-100,-100,-75,-86,-80,-72,-75,-100,-100,-100,-100,-100,-100,-100,-100,-100,-87,-100,-87,-88,-100,-100,-90,-87,-100,-87,-100,-100,-100,-100,-100,-95,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,545.0,728.6000000000005,33
-84,-100,-85,-100,-84,-100,-87,-86,-79,-85,-80,-79,-80,-92,-85,-88,-89,-100,-91,-90,-100,-91,-100,-100,-100,-100,-89,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-82,-73,-47,-73,-72,-70,-69,-69,-94,-100,-100,-100,-90,-68,-100,-100,-68,-69,-100,-89,-88,-83,-83,-91,-88,-81,-80,-85,-83,-84,-86,-86,-85,-100,-100,-67,-100,-100,-100,-84,-76,-100,-100,-67,-67,-100,-100,-100,-81,-100,-100,-100,-92,-100,-100,-100,-100,-100,-100,-100,-100,-81,-85,-100,-100,-100,-100,-100,-75,-75,-100,-66,-100,-100,-100,-66,-66,-80,-100,-100,-84,-100,-100,-100,-100,-100,-75,-86,-81,-72,-75,-100,-100,-100,-100,-100,-100,-100,-100,-100,-87,-100,-87,-86,-100,-100,-88,-87,-100,-87,-100,-100,-100,-100,-100,-95,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,545.0,728.6000000000005,33
-87,-100,-87,-100,-86,-100,-88,-90,-81,-90,-80,-81,-82,-92,-85,-88,-89,-100,-87,-87,-100,-87,-100,-100,-100,-100,-85,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-82,-73,-50,-71,-75,-70,-71,-70,-94,-100,-100,-100,-100,-75,-100,-100,-72,-74,-100,-89,-88,-82,-81,-100,-88,-79,-79,-85,-85,-84,-86,-86,-85,-100,-100,-72,-100,-100,-100,-85,-83,-100,-100,-71,-72,-100,-100,-100,-79,-100,-100,-100,-92,-100,-100,-100,-100,-100,-100,-100,-100,-75,-85,-100,-100,-100,-100,-100,-82,-81,-100,-61,-100,-100,-100,-64,-61,-79,-100,-100,-84,-100,-100,-100,-100,-100,-73,-86,-76,-73,-75,-100,-100,-100,-100,-100,-100,-100,-100,-100,-87,-100,-87,-86,-100,-100,-84,-83,-100,-83,-100,-100,-100,-100,-100,-95,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,545.0,742.8000000000005,34
-88,-100,-86,-100,-86,-100,-89,-90,-84,-90,-84,-84,-83,-92,-85,-88,-87,-100,-87,-89,-100,-87,-100,-100,-100,-100,-83,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-80,-74,-47,-75,-76,-63,-63,-65,-94,-100,-100,-100,-90,-75,-100,-100,-75,-76,-100,-89,-88,-80,-80,-100,-88,-82,-79,-86,-88,-84,-87,-86,-85,-100,-100,-72,-100,-100,-100,-85,-80,-100,-100,-72,-72,-100,-100,-100,-83,-100,-100,-100,-93,-100,-100,-100,-100,-100,-100,-100,-100,-75,-85,-100,-100,-100,-100,-100,-81,-81,-100,-73,-100,-100,-100,-73,-71,-75,-100,-100,-88,-100,-100,-100,-100,-100,-71,-88,-75,-74,-74,-100,-100,-100,-100,-100,-100,-100,-100,-100,-89,-100,-87,-86,-100,-100,-84,-83,-100,-83,-100,-100,-100,-100,-100,-95,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,545.0,742.8000000000005,34
-85,-100,-85,-100,-86,-100,-90,-88,-75,-87,-75,-78,-75,-92,-85,-88,-88,-100,-88,-89,-100,-89,-100,-100,-100,-100,-92,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-77,-78,-43,-78,-76,-69,-67,-67,-93,-100,-100,-100,-90,-74,-100,-100,-74,-75,-100,-89,-88,-77,-77,-100,-90,-80,-81,-83,-81,-81,-87,-86,-85,-100,-100,-77,-100,-100,-100,-83,-82,-100,-100,-76,-77,-100,-100,-100,-79,-100,-100,-100,-93,-100,-100,-100,-100,-100,-100,-100,-100,-78,-85,-100,-100,-100,-100,-100,-81,-82,-100,-66,-100,-100,-100,-66,-64,-78,-100,-100,-88,-100,-100,-100,-100,-100,-71,-88,-76,-74,-73,-100,-100,-100,-100,-100,-100,-100,-100,-100,-89,-100,-87,-86,-100,-100,-84,-85,-100,-86,-100,-100,-100,-100,-100,-95,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,545.0,742.8000000000005,34
-89,-100,-88,-100,-89,-100,-90,-90,-85,-87,-86,-85,-85,-92,-85,-88,-88,-100,-88,-88,-100,-87,-100,-100,-100,-100,-89,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-79,-78,-48,-78,-76,-69,-71,-69,-93,-100,-100,-100,-90,-74,-100,-100,-75,-73,-100,-89,-88,-78,-79,-100,-90,-80,-83,-84,-82,-81,-87,-86,-85,-100,-100,-71,-100,-100,-100,-81,-82,-100,-100,-71,-72,-100,-100,-100,-79,-100,-100,-100,-93,-100,-100,-100,-100,-100,-100,-100,-100,-80,-85,-100,-100,-100,-100,-100,-83,-83,-100,-63,-100,-100,-100,-62,-61,-80,-100,-100,-88,-100,-100,-100,-100,-100,-75,-88,-80,-74,-76,-100,-100,-100,-100,-100,-100,-100,-100,-100,-89,-100,-87,-86,-100,-100,-83,-81,-100,-82,-100,-100,-100,-100,-100,-95,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,545.0,742.8000000000005,34
-92,-100,-90,-100,-91,-100,-94,-90,-80,-87,-80,-79,-79,-92,-85,-88,-87,-100,-89,-90,-100,-88,-100,-100,-100,-100,-89,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-79,-77,-46,-75,-77,-71,-67,-70,-93,-100,-100,-100,-90,-72,-100,-100,-72,-72,-100,-89,-88,-79,-79,-100,-90,-82,-83,-84,-82,-81,-87,-86,-85,-100,-100,-73,-100,-100,-100,-81,-80,-100,-100,-72,-92,-100,-100,-100,-79,-100,-100,-100,-93,-100,-100,-100,-100,-100,-100,-100,-100,-77,-89,-100,-100,-100,-100,-100,-79,-78,-100,-64,-100,-100,-100,-63,-64,-76,-100,-100,-88,-100,-100,-100,-100,-100,-75,-86,-76,-75,-76,-100,-100,-100,-100,-100,-100,-100,-100,-100,-89,-100,-87,-86,-100,-100,-83,-82,-100,-83,-100,-100,-100,-100,-100,-95,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,545.0,742.8000000000005,34
-88,-100,-89,-100,-87,-100,-94,-90,-80,-87,-79,-79,-79,-92,-85,-88,-86,-100,-87,-86,-100,-87,-100,-100,-100,-100,-89,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-84,-72,-50,-73,-72,-71,-71,-72,-93,-100,-100,-100,-90,-73,-100,-100,-81,-74,-100,-89,-88,-83,-85,-100,-90,-78,-79,-83,-82,-81,-87,-86,-85,-100,-100,-73,-100,-100,-100,-85,-80,-100,-100,-72,-72,-100,-100,-100,-77,-100,-100,-100,-93,-100,-100,-100,-100,-100,-100,-100,-100,-77,-89,-100,-100,-100,-100,-100,-82,-80,-100,-69,-100,-100,-100,-68,-69,-76,-100,-100,-86,-100,-100,-100,-100,-100,-73,-87,-76,-75,-76,-100,-100,-100,-100,-100,-100,-100,-100,-100,-89,-100,-87,-86,-100,-100,-83,-83,-100,-82,-100,-100,-100,-100,-100,-95,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,545.0,742.8000000000005,34
-88,-100,-89,-100,-87,-100,-88,-87,-81,-87,-82,-83,-82,-92,-85,-88,-86,-100,-89,-89,-100,-87,-100,-100,-100,-100,-88,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-78,-72,-40,-74,-74,-70,-69,-69,-94,-100,-100,-100,-90,-70,-100,-100,-70,-71,-100,-89,-88,-77,-77,-100,-90,-84,-84,-88,-89,-82,-87,-86,-85,-100,-100,-75,-100,-100,-100,-88,-85,-100,-100,-76,-75,-100,-100,-100,-84,-100,-100,-100,-93,-100,-100,-100,-100,-100,-100,-100,-100,-78,-89,-100,-100,-100,-100,-100,-85,-86,-100,-71,-100,-100,-100,-71,-70,-78,-100,-100,-86,-100,-100,-100,-100,-100,-72,-87,-80,-71,-73,-100,-100,-100,-100,-100,-100,-100,-100,-100,-88,-100,-87,-86,-100,-100,-89,-87,-100,-87,-100,-100,-100,-100,-100,-95,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,545.0,757.0000000000006,35
-88,-100,-88,-100,-87,-100,-85,-86,-82,-85,-81,-81,-81,-92,-85,-88,-86,-100,-91,-91,-100,-87,-100,-100,-100,-100,-90,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-78,-72,-39,-74,-74,-70,-69,-71,-95,-100,-100,-100,-90,-72,-100,-100,-72,-73,-100,-89,-88,-78,-77,-100,-90,-84,-84,-88,-89,-84,-87,-86,-85,-100,-100,-74,-100,-100,-100,-88,-82,-100,-100,-74,-73,-100,-100,-100,-84,-100,-100,-100,-93,-100,-100,-100,-100,-100,-100,-100,-100,-78,-89,-100,-100,-100,-100,-100,-83,-82,-100,-70,-100,-100,-100,-71,-70,-78,-100,-100,-86,-100,-100,-100,-100,-100,-73,-87,-78,-73,-74,-100,-100,-100,-100,-100,-100,-100,-100,-100,-89,-100,-87,-86,-100,-100,-87,-86,-100,-86,-100,-100,-100,-100,-100,-95,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,545.0,757.0000000000006,35
-86,-100,-87,-100,-89,-100,-84,-84,-83,-84,-82,-80,-83,-92,-85,-88,-86,-100,-92,-92,-100,-87,-100,-100,-100,-100,-89,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-78,-74,-36,-72,-75,-71,-72,-72,-95,-100,-100,-100,-90,-72,-100,-100,-74,-73,-100,-89,-88,-78,-78,-100,-90,-82,-82,-87,-88,-84,-87,-86,-85,-100,-100,-74,-100,-100,-100,-89,-85,-100,-100,-73,-74,-100,-100,-100,-83,-100,-100,-100,-93,-100,-100,-100,-100,-100,-100,-100,-100,-78,-88,-100,-100,-100,-100,-100,-84,-85,-100,-70,-100,-100,-100,-69,-70,-78,-100,-100,-88,-100,-100,-100,-100,-100,-73,-87,-80,-73,-74,-100,-100,-100,-100,-100,-100,-100,-100,-100,-87,-100,-87,-86,-100,-100,-87,-88,-100,-88,-100,-100,-100,-100,-100,-95,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,545.0,757.0000000000006,35
-86,-100,-86,-100,-88,-100,-86,-85,-78,-87,-79,-79,-78,-92,-85,-88,-86,-100,-93,-93,-100,-87,-100,-100,-100,-100,-92,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-79,-75,-40,-73,-70,-70,-70,-70,-95,-100,-100,-100,-90,-67,-100,-100,-67,-69,-100,-89,-88,-79,-79,-100,-90,-88,-87,-87,-86,-84,-87,-86,-85,-100,-100,-73,-100,-100,-100,-89,-83,-100,-100,-73,-73,-100,-100,-100,-87,-100,-100,-100,-84,-100,-100,-100,-100,-100,-100,-100,-100,-75,-88,-100,-100,-100,-100,-100,-83,-83,-100,-71,-100,-100,-100,-73,-71,-78,-100,-100,-89,-100,-100,-100,-100,-100,-76,-87,-80,-77,-76,-100,-100,-100,-100,-100,-100,-100,-100,-100,-90,-100,-87,-86,-100,-100,-87,-88,-100,-88,-100,-100,-100,-100,-100,-95,-89,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,545.0,757.0000000000006,35
-87,-100,-88,-100,-88,-100,-85,-86,-83,-85,-82,-82,-82,-92,-85,-88,-86,-100,-93,-93,-100,-87,-100,-100,-100,-100,-92,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-80,-75,-39,-73,-74,-71,-72,-71,-95,-100,-100,-100,-92,-72,-100,-100,-72,-71,-100,-89,-88,-80,-80,-100,-90,-88,-88,-87,-86,-83,-87,-86,-85,-100,-100,-75,-100,-100,-100,-89,-82,-100,-100,-76,-75,-100,-100,-100,-88,-100,-100,-100,-84,-100,-100,-100,-100,-100,-100,-100,-100,-75,-88,-100,-100,-100,-100,-100,-83,-81,-100,-67,-100,-100,-100,-67,-65,-78,-100,-100,-88,-100,-100,-100,-100,-100,-76,-88,-80,-77,-71,-100,-100,-100,-100,-100,-100,-100,-100,-100,-90,-100,-87,-86,-100,-100,-87,-88,-100,-88,-100,-100,-100,-100,-100,-88,-88,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,545.0,757.0000000000006,35
-87,-100,-88,-100,-88,-100,-84,-84,-82,-84,-81,-82,-81,-92,-85,-88,-90,-100,-90,-89,-100,-90,-100,-100,-100,-100,-92,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-77,-75,-40,-74,-75,-76,-75,-75,-95,-100,-100,-100,-92,-72,-100,-100,-71,-72,-100,-89,-88,-77,-78,-100,-90,-83,-83,-88,-87,-83,-87,-86,-85,-100,-100,-76,-100,-100,-100,-88,-89,-100,-100,-76,-76,-100,-100,-100,-85,-100,-100,-100,-90,-100,-100,-100,-100,-100,-100,-100,-100,-78,-88,-100,-100,-100,-100,-100,-90,-88,-100,-71,-100,-100,-100,-71,-72,-78,-100,-100,-87,-100,-100,-100,-100,-100,-78,-86,-78,-75,-77,-100,-100,-100,-100,-100,-100,-100,-100,-100,-90,-100,-87,-86,-100,-100,-88,-87,-100,-88,-100,-100,-100,-100,-100,-89,-89,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,545.0,757.0000000000006,35
