20:a6:cd:42:0a:c0,20:a6:cd:42:0a:c1,44:48:c1:91:95:a1,44:48:c1:91:95:a2,20:a6:cd:42:0a:c2,44:48:c1:91:95:a3,20:a6:cd:42:0a:c3,44:48:c1:91:aa:21,44:48:c1:91:d0:00,44:48:c1:91:d0:01,44:48:c1:91:d0:02,38:17:c3:19:45:a1,38:17:c3:19:45:a2,38:17:c3:19:45:a0,38:17:c3:1f:19:d2,80:8d:b7:55:25:f3,38:17:c3:1f:19:d0,80:8d:b7:55:25:f0,38:17:c3:1f:19:d1,38:17:c3:1f:14:10,20:a6:cd:42:0a:d1,38:17:c3:1f:14:11,20:a6:cd:42:0a:d2,38:17:c3:1f:00:b0,38:17:c3:1f:14:12,38:17:c3:1f:00:b1,9c:d6:43:60:92:e0,20:a6:cd:42:0a:d0,44:48:c1:91:aa:30,20:a6:cd:42:0a:d3,44:48:c1:91:d0:11,44:48:c1:91:d0:12,44:48:c1:91:d0:14,44:48:c1:91:d0:10,b4:5d:50:e1:96:50,b4:5d:50:e1:96:51,38:17:c3:24:47:50,44:48:c1:91:d0:04,38:17:c3:24:47:52,38:17:c3:24:47:51,38:17:c3:22:61:90,38:17:c3:1f:19:c2,38:17:c3:1f:19:c0,38:17:c3:1f:00:b2,b4:5d:50:e1:96:52,b4:5d:50:e1:96:53,38:17:c3:1f:09:92,a8:bd:27:4c:aa:80,38:17:c3:1f:09:93,38:17:c3:1f:14:00,38:17:c3:1f:14:01,38:17:c3:1f:00:a0,38:17:c3:1f:14:02,38:17:c3:19:36:30,a8:bd:27:4c:aa:83,a8:bd:27:4c:aa:82,a8:bd:27:4c:aa:81,38:17:c3:1a:cf:d0,20:a6:cd:42:13:f0,38:17:c3:1a:cf:d2,b4:5d:50:e1:96:40,20:a6:cd:42:13:f1,60:32:b1:3e:1a:b7,60:32:b1:3e:1a:b8,72:32:b1:3e:1a:b7,38:17:c3:24:56:50,72:32:b1:3e:1a:b8,38:17:c3:1f:00:a1,b4:5d:50:e1:96:41,38:17:c3:1f:19:f0,20:a6:cd:42:13:f2,38:17:c3:1f:00:a2,b4:5d:50:e1:96:42,38:17:c3:1f:09:90,b4:5d:50:e1:96:43,38:17:c3:1f:09:91,38:17:c3:1f:09:81,a8:bd:27:4c:aa:91,38:17:c3:1f:09:82,a8:bd:27:4c:aa:90,44:48:c1:91:95:b0,38:17:c3:1f:09:83,44:48:c1:91:95:b1,44:48:c1:91:95:b2,44:48:c1:91:95:b3,38:17:c3:19:45:b2,ac:e2:d3:c4:08:e6,a8:bd:27:4c:aa:93,38:17:c3:19:45:b0,a8:bd:27:4c:aa:92,38:17:c3:19:45:b1,38:17:c3:1f:09:80,38:17:c3:19:d7:70,66:2a:2f:53:7c:99,44:48:c1:91:aa:20,44:48:c1:91:aa:31,44:48:c1:91:aa:32,44:48:c1:91:95:a0,44:48:c1:91:aa:22,38:17:c3:1f:1c:10,38:17:c3:1f:19:c1,38:17:c3:22:5e:f0,38:17:c3:22:61:92,38:17:c3:22:61:91,38:17:c3:1f:19:f2,38:17:c3:1f:19:f1,20:a6:cd:42:0b:e3,38:17:c3:19:d7:71,38:17:c3:19:d7:72,20:a6:cd:42:0b:f3,20:a6:cd:42:0b:f2,20:a6:cd:42:0b:f1,20:a6:cd:42:0b:f0,20:a6:cd:42:0b:e2,20:a6:cd:42:0b:e1,20:a6:cd:42:0b:e0,38:17:c3:19:d7:62,38:17:c3:19:d7:60,80:8d:b7:55:25:e3,38:17:c3:19:d7:61,38:17:c3:19:36:32,38:17:c3:19:36:31,80:8d:b7:55:25:f2,80:8d:b7:55:25:f1,80:8d:b7:55:35:03,80:8d:b7:55:3a:50,80:8d:b7:55:35:13,80:8d:b7:55:35:10,80:8d:b7:55:35:11,38:17:c3:1e:ff:10,80:8d:b7:55:3a:52,80:8d:b7:55:3a:51,80:8d:b7:55:25:e2,80:8d:b7:55:25:e1,80:8d:b7:55:25:e0,80:8d:b7:55:39:d0,80:8d:b7:55:35:12,80:8d:b7:55:35:02,68:ff:7b:e4:af:39,80:8d:b7:55:35:01,80:8d:b7:55:3a:41,38:17:c3:19:71:90,b0:be:76:f8:30:5e,38:17:c3:1e:ff:12,38:17:c3:19:71:92,38:17:c3:19:71:91,38:17:c3:1e:ff:11,ea:9e:b4:53:24:54,80:8d:b7:55:39:d1,80:8d:b7:55:35:00,68:ff:7b:e4:af:38,80:8d:b7:55:3a:40,80:8d:b7:55:39:d2,80:8d:b7:55:3a:42,38:17:c3:1e:ff:00,38:17:c3:1e:ff:02,38:17:c3:19:71:80,80:8d:b7:55:29:d0,80:8d:b7:55:29:d1,38:17:c3:1f:22:30,80:8d:b7:55:29:d2,80:8d:b7:55:39:c0,80:8d:b7:55:39:c2,00:4e:35:df:06:40,20:a6:cd:50:24:b0,38:17:c3:1e:ff:01,38:17:c3:1f:22:31,80:8d:b7:55:29:c2,80:8d:b7:55:29:c0,80:8d:b7:55:29:c1,80:8d:b7:55:39:c1,00:4e:35:df:06:52,20:a6:cd:50:24:a2,20:a6:cd:50:24:a1,20:a6:cd:50:24:a0,00:4e:35:de:e1:12,00:4e:35:df:06:50,20:a6:cd:50:24:b2,20:a6:cd:50:24:b1,38:17:c3:1f:22:32,00:4e:35:df:06:51,38:17:c3:1f:0e:10,38:17:c3:1f:0e:02,38:17:c3:1f:0e:01,38:17:c3:1f:0e:00,38:17:c3:1f:0e:12,38:17:c3:1f:0e:11,38:17:c3:1f:22:21,38:17:c3:1f:22:20,38:17:c3:1f:22:22,80:8d:b7:55:4d:10,x,y,label
-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-85,-86,-88,-100,-83,-100,-84,-100,-90,-100,-89,-93,-70,-89,-69,-100,-100,-100,-90,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-70,-100,-100,-100,-100,-100,-90,-100,-75,-100,-90,-100,-100,-100,-100,-100,-100,-100,-100,-92,-92,-92,-100,-94,-74,-100,-90,-100,-74,-100,-100,-100,-100,-100,-100,-100,-100,-100,-94,-100,-100,-100,-72,-67,-100,-72,-100,-72,-100,-67,-83,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-90,-90,-78,-65,-64,-83,-85,-85,-85,-81,-80,-81,-75,-74,-86,-74,-87,-87,-82,-82,-88,-90,-85,-86,-86,-83,-85,-84,-85,-86,-87,-89,-86,-87,-100,-87,-82,-85,-67,-83,-86,-84,-83,-87,-90,-89,-94,-83,-89,-85,-87,-88,-91,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,673,141,28
-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-79,-79,-83,-100,-82,-100,-82,-100,-90,-100,-89,-93,-68,-89,-67,-100,-100,-100,-90,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-68,-100,-100,-100,-100,-100,-90,-100,-80,-100,-92,-100,-100,-100,-100,-100,-100,-100,-100,-94,-92,-92,-100,-94,-79,-100,-90,-100,-80,-100,-100,-100,-100,-100,-100,-100,-100,-100,-94,-100,-100,-100,-74,-72,-100,-74,-100,-73,-100,-62,-84,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-90,-90,-78,-61,-60,-81,-81,-81,-81,-81,-80,-81,-86,-73,-86,-71,-90,-90,-82,-82,-83,-82,-83,-83,-83,-81,-83,-83,-85,-86,-87,-91,-85,-85,-100,-85,-85,-88,-75,-81,-88,-90,-82,-88,-90,-89,-91,-82,-89,-82,-87,-88,-91,-86,-87,-92,-85,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,673,158,29
-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-79,-80,-83,-100,-83,-100,-82,-100,-90,-100,-89,-93,-66,-89,-65,-100,-100,-100,-90,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-66,-100,-100,-100,-100,-100,-90,-100,-81,-100,-93,-100,-100,-100,-100,-100,-100,-100,-100,-94,-92,-92,-100,-94,-79,-100,-90,-100,-79,-100,-100,-100,-100,-100,-100,-100,-100,-100,-94,-100,-100,-100,-73,-55,-100,-72,-100,-72,-100,-61,-82,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-90,-90,-78,-60,-60,-87,-85,-86,-86,-81,-80,-81,-70,-70,-86,-69,-90,-90,-82,-81,-83,-81,-84,-85,-83,-81,-82,-83,-85,-86,-87,-90,-85,-86,-100,-85,-81,-88,-75,-81,-87,-88,-80,-93,-90,-85,-91,-82,-89,-81,-87,-88,-91,-86,-87,-94,-85,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,673,158,29
-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-82,-80,-80,-100,-82,-100,-82,-100,-90,-100,-89,-93,-65,-89,-65,-100,-100,-100,-90,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-65,-100,-100,-100,-100,-100,-100,-100,-76,-100,-91,-100,-100,-100,-100,-100,-100,-100,-100,-92,-92,-92,-100,-94,-79,-100,-90,-100,-79,-100,-100,-100,-100,-100,-100,-100,-100,-100,-91,-100,-100,-100,-73,-71,-100,-74,-100,-74,-100,-60,-83,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-90,-90,-78,-60,-62,-86,-87,-85,-87,-83,-81,-83,-72,-72,-81,-70,-90,-90,-83,-93,-81,-84,-86,-86,-85,-81,-84,-82,-83,-84,-85,-91,-84,-85,-100,-85,-83,-88,-67,-81,-87,-88,-81,-93,-90,-82,-89,-84,-89,-82,-87,-88,-91,-86,-87,-94,-85,-89,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,673,158,29
-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-82,-80,-81,-100,-81,-100,-81,-100,-90,-100,-89,-93,-65,-89,-66,-100,-100,-100,-90,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-66,-100,-100,-100,-100,-100,-100,-100,-78,-100,-91,-100,-100,-100,-100,-100,-100,-100,-100,-93,-92,-92,-100,-94,-79,-100,-90,-100,-79,-100,-100,-100,-100,-100,-100,-100,-100,-100,-91,-100,-100,-100,-73,-74,-100,-74,-100,-73,-100,-62,-83,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-90,-90,-78,-62,-62,-85,-86,-86,-87,-83,-81,-83,-73,-73,-80,-72,-90,-90,-82,-82,-81,-84,-85,-84,-85,-79,-83,-84,-83,-85,-85,-91,-85,-85,-100,-83,-84,-87,-67,-81,-86,-87,-81,-93,-90,-82,-89,-83,-89,-83,-87,-88,-91,-85,-84,-94,-85,-89,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,673,158,29
-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-82,-79,-80,-100,-82,-100,-81,-100,-90,-100,-89,-93,-65,-89,-65,-100,-100,-100,-90,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-65,-100,-100,-100,-100,-100,-100,-100,-76,-100,-91,-100,-100,-100,-100,-100,-100,-100,-100,-93,-95,-92,-100,-94,-76,-100,-90,-100,-77,-100,-100,-100,-100,-100,-100,-100,-100,-100,-90,-100,-100,-100,-72,-72,-100,-73,-100,-73,-100,-62,-83,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-90,-90,-80,-60,-62,-85,-85,-85,-87,-83,-81,-83,-73,-73,-81,-71,-90,-91,-83,-83,-78,-83,-84,-84,-86,-79,-84,-83,-85,-84,-83,-91,-84,-85,-100,-83,-84,-87,-75,-81,-87,-87,-81,-93,-90,-85,-89,-83,-89,-83,-87,-88,-91,-87,-86,-91,-84,-89,-89,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,673,158,29
-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-82,-79,-80,-100,-83,-100,-82,-100,-90,-100,-89,-93,-65,-89,-63,-100,-100,-100,-90,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-65,-100,-100,-100,-100,-100,-100,-100,-79,-100,-92,-100,-100,-100,-100,-100,-100,-100,-100,-93,-95,-93,-100,-94,-76,-100,-90,-100,-76,-100,-100,-100,-100,-100,-100,-100,-100,-100,-90,-100,-100,-100,-73,-72,-100,-71,-100,-73,-100,-63,-77,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-90,-90,-77,-60,-60,-85,-85,-86,-85,-82,-83,-82,-72,-73,-81,-72,-90,-93,-83,-82,-81,-84,-87,-84,-85,-80,-84,-83,-85,-84,-83,-91,-84,-85,-100,-85,-83,-90,-75,-82,-89,-88,-81,-90,-90,-86,-91,-83,-89,-83,-87,-88,-91,-85,-85,-91,-84,-89,-89,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,673,158,29
-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-83,-81,-83,-100,-77,-100,-76,-100,-90,-100,-89,-93,-68,-89,-69,-100,-100,-100,-90,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-67,-100,-100,-100,-100,-100,-100,-100,-79,-100,-90,-100,-100,-100,-100,-100,-100,-100,-100,-93,-95,-93,-100,-94,-76,-100,-90,-100,-75,-100,-100,-100,-100,-100,-100,-100,-100,-100,-90,-100,-100,-100,-69,-73,-100,-70,-100,-70,-100,-63,-83,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-90,-90,-78,-63,-64,-85,-84,-83,-84,-83,-84,-83,-73,-72,-82,-70,-86,-88,-76,-76,-81,-82,-81,-81,-81,-80,-82,-81,-88,-87,-89,-91,-81,-84,-100,-84,-83,-86,-75,-82,-87,-87,-81,-92,-90,-84,-91,-83,-89,-83,-87,-87,-91,-85,-85,-90,-84,-89,-89,-88,-95,-86,-89,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,673,175,30
-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-83,-83,-83,-100,-77,-100,-77,-100,-90,-100,-89,-100,-68,-89,-69,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-68,-100,-100,-100,-100,-100,-100,-100,-80,-100,-86,-100,-100,-100,-100,-100,-100,-100,-100,-93,-92,-93,-100,-94,-77,-100,-90,-100,-76,-100,-100,-100,-100,-100,-100,-100,-100,-100,-93,-100,-100,-100,-70,-65,-100,-71,-100,-71,-100,-64,-72,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-90,-90,-78,-62,-64,-84,-84,-83,-84,-84,-84,-83,-70,-72,-82,-71,-87,-87,-76,-77,-81,-81,-83,-82,-81,-84,-81,-81,-88,-87,-89,-90,-82,-84,-100,-84,-83,-85,-75,-84,-85,-87,-83,-92,-90,-84,-91,-83,-89,-83,-85,-85,-91,-84,-85,-89,-84,-89,-89,-88,-92,-86,-89,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,673,175,30
-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-77,-78,-76,-100,-81,-100,-82,-100,-90,-100,-89,-100,-52,-89,-52,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-52,-100,-100,-100,-100,-100,-100,-100,-77,-100,-87,-100,-100,-100,-100,-100,-100,-100,-100,-93,-92,-93,-100,-94,-77,-100,-100,-100,-77,-100,-100,-100,-100,-100,-100,-100,-100,-100,-89,-100,-100,-100,-70,-65,-100,-68,-100,-68,-100,-61,-85,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-78,-58,-61,-84,-83,-83,-85,-86,-84,-83,-71,-71,-79,-71,-89,-87,-81,-81,-86,-83,-84,-83,-84,-80,-85,-85,-88,-87,-89,-89,-84,-84,-100,-84,-80,-85,-75,-80,-85,-87,-80,-92,-90,-84,-93,-80,-89,-80,-85,-84,-91,-84,-85,-89,-84,-89,-89,-88,-92,-85,-89,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,673,175,30
-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-77,-78,-76,-100,-76,-100,-76,-100,-91,-100,-89,-100,-56,-89,-56,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-56,-100,-100,-100,-100,-100,-100,-100,-74,-100,-87,-100,-100,-100,-100,-100,-100,-100,-100,-93,-92,-93,-100,-94,-73,-100,-100,-100,-72,-100,-100,-100,-100,-100,-100,-100,-100,-100,-93,-100,-100,-100,-72,-65,-100,-73,-100,-73,-100,-63,-83,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-79,-66,-65,-83,-83,-83,-85,-82,-84,-84,-72,-70,-79,-73,-89,-87,-76,-76,-86,-79,-87,-85,-86,-82,-81,-81,-85,-84,-85,-87,-86,-84,-92,-84,-83,-91,-75,-82,-85,-87,-83,-85,-87,-84,-93,-80,-88,-83,-85,-84,-91,-84,-85,-89,-84,-89,-89,-88,-92,-85,-89,-88,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,673,175,30
-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-79,-80,-80,-100,-78,-100,-76,-100,-91,-100,-89,-100,-60,-89,-59,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-59,-100,-100,-100,-100,-100,-100,-100,-76,-100,-87,-100,-100,-100,-100,-100,-100,-100,-100,-93,-92,-93,-100,-94,-74,-100,-100,-100,-76,-100,-100,-100,-100,-100,-100,-100,-100,-100,-93,-100,-100,-100,-71,-61,-100,-72,-100,-71,-100,-63,-82,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-83,-65,-63,-87,-86,-87,-87,-83,-84,-84,-72,-72,-81,-72,-89,-87,-77,-77,-88,-82,-86,-86,-85,-82,-82,-82,-88,-88,-85,-91,-84,-84,-92,-84,-83,-91,-75,-82,-85,-87,-83,-85,-87,-84,-93,-80,-88,-83,-85,-84,-91,-84,-85,-89,-84,-89,-89,-88,-92,-85,-89,-86,-86,-86,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,673,175,30
-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-76,-77,-75,-100,-77,-100,-77,-100,-91,-100,-89,-100,-57,-89,-58,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-57,-100,-100,-100,-100,-100,-100,-100,-75,-100,-87,-100,-100,-100,-100,-100,-100,-100,-100,-92,-92,-93,-100,-94,-75,-100,-100,-100,-72,-100,-100,-100,-100,-100,-100,-100,-100,-100,-93,-100,-100,-100,-70,-62,-100,-72,-100,-71,-100,-67,-83,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-86,-64,-62,-86,-87,-86,-87,-84,-85,-84,-70,-70,-81,-69,-89,-87,-76,-77,-87,-83,-83,-82,-83,-79,-83,-82,-88,-88,-85,-92,-83,-84,-92,-84,-85,-91,-75,-82,-85,-87,-79,-90,-87,-84,-93,-88,-88,-84,-85,-84,-91,-84,-85,-89,-84,-89,-89,-88,-92,-85,-89,-86,-85,-86,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,673,175,30
-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-78,-78,-75,-100,-75,-100,-76,-100,-93,-100,-89,-100,-70,-89,-68,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-68,-100,-100,-100,-100,-100,-100,-100,-80,-100,-87,-100,-100,-100,-100,-100,-100,-100,-100,-92,-92,-93,-100,-94,-72,-100,-100,-100,-74,-100,-100,-100,-100,-100,-100,-100,-100,-100,-91,-100,-100,-100,-70,-57,-100,-70,-100,-69,-100,-62,-88,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-81,-61,-63,-86,-86,-85,-86,-91,-85,-84,-72,-72,-83,-68,-89,-87,-75,-75,-84,-78,-80,-80,-81,-80,-76,-75,-80,-82,-81,-86,-80,-84,-91,-84,-82,-91,-75,-81,-85,-87,-81,-89,-87,-85,-88,-84,-88,-84,-86,-84,-100,-84,-85,-89,-84,-89,-89,-88,-91,-85,-89,-88,-85,-89,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,690,175,31
-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-78,-78,-75,-100,-77,-100,-78,-100,-93,-100,-89,-100,-69,-89,-69,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-69,-100,-100,-100,-100,-100,-100,-100,-79,-100,-87,-100,-100,-100,-100,-100,-100,-100,-100,-92,-92,-93,-100,-94,-80,-100,-100,-100,-78,-100,-100,-100,-100,-100,-100,-100,-100,-100,-91,-100,-100,-100,-71,-58,-100,-71,-100,-81,-100,-61,-89,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-85,-62,-63,-85,-86,-85,-85,-91,-85,-90,-72,-72,-83,-72,-89,-87,-77,-75,-86,-76,-80,-80,-79,-78,-75,-76,-80,-82,-81,-88,-81,-86,-90,-86,-84,-90,-75,-76,-85,-87,-77,-89,-88,-86,-90,-84,-86,-86,-86,-84,-100,-80,-81,-89,-81,-89,-89,-88,-91,-85,-89,-88,-85,-89,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,690,175,31
-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-80,-79,-79,-100,-76,-100,-77,-100,-93,-100,-100,-100,-69,-100,-69,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-69,-100,-100,-100,-100,-100,-100,-100,-79,-100,-87,-100,-100,-100,-100,-100,-100,-100,-100,-92,-92,-93,-100,-94,-76,-100,-100,-100,-76,-100,-100,-100,-100,-100,-100,-100,-100,-100,-91,-100,-100,-100,-70,-60,-100,-71,-100,-70,-100,-60,-93,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-86,-61,-61,-83,-84,-84,-84,-91,-85,-90,-73,-72,-84,-73,-89,-87,-77,-77,-83,-76,-80,-80,-79,-77,-76,-77,-82,-81,-83,-86,-81,-86,-90,-87,-85,-90,-75,-77,-85,-87,-77,-89,-86,-86,-92,-84,-85,-85,-86,-84,-100,-80,-81,-89,-81,-88,-86,-88,-91,-85,-89,-88,-88,-88,-88,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,690,175,31
-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-80,-79,-79,-100,-76,-100,-77,-100,-93,-100,-100,-100,-70,-100,-69,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-70,-100,-100,-100,-100,-100,-100,-100,-77,-100,-87,-100,-100,-100,-100,-100,-100,-100,-100,-92,-93,-93,-100,-94,-86,-100,-100,-100,-76,-100,-100,-100,-100,-100,-100,-100,-100,-100,-91,-100,-100,-100,-70,-66,-100,-70,-100,-70,-100,-59,-87,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-86,-58,-61,-84,-86,-85,-86,-91,-85,-90,-73,-74,-84,-72,-89,-87,-77,-76,-83,-77,-81,-80,-80,-77,-75,-76,-88,-83,-84,-86,-80,-86,-90,-87,-86,-90,-75,-77,-85,-87,-78,-88,-85,-87,-92,-87,-86,-85,-86,-84,-100,-80,-81,-89,-81,-88,-88,-88,-91,-85,-89,-88,-88,-88,-88,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,690,175,31
-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-77,-77,-79,-100,-76,-100,-77,-100,-93,-100,-100,-100,-71,-100,-70,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-69,-100,-100,-100,-100,-100,-100,-100,-79,-100,-87,-100,-100,-100,-100,-100,-100,-100,-100,-92,-93,-93,-100,-94,-77,-100,-100,-100,-78,-100,-100,-100,-100,-100,-100,-100,-100,-100,-91,-100,-100,-100,-70,-66,-100,-70,-100,-69,-100,-62,-91,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-84,-61,-61,-87,-85,-85,-86,-91,-85,-90,-74,-74,-84,-73,-89,-87,-77,-76,-83,-78,-80,-79,-81,-77,-76,-76,-88,-83,-83,-86,-82,-86,-90,-85,-86,-91,-75,-77,-85,-87,-78,-92,-84,-85,-92,-87,-85,-85,-86,-84,-100,-82,-82,-89,-81,-89,-88,-88,-91,-85,-89,-88,-88,-84,-87,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,690,175,31
-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-77,-76,-78,-100,-75,-100,-77,-100,-93,-100,-100,-100,-70,-100,-70,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-69,-100,-100,-100,-100,-100,-100,-100,-79,-100,-87,-100,-100,-100,-100,-100,-100,-100,-100,-92,-93,-93,-100,-94,-77,-100,-100,-100,-77,-100,-100,-100,-100,-100,-100,-100,-100,-100,-91,-100,-100,-100,-70,-60,-100,-71,-100,-70,-100,-62,-86,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-84,-59,-59,-85,-84,-84,-84,-89,-85,-90,-73,-74,-84,-73,-89,-87,-76,-76,-83,-77,-80,-80,-80,-77,-75,-76,-88,-83,-83,-86,-80,-87,-90,-86,-86,-93,-75,-77,-85,-87,-77,-87,-86,-87,-90,-85,-86,-85,-86,-84,-100,-82,-82,-92,-81,-88,-88,-88,-91,-85,-89,-88,-88,-84,-87,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,690,175,31
