44:48:c1:91:95:a0,44:48:c1:91:95:a1,44:48:c1:91:95:a2,44:48:c1:91:95:a3,38:17:c3:19:45:a1,38:17:c3:19:45:a2,38:17:c3:19:45:a0,80:8d:b7:55:25:f3,80:8d:b7:55:25:f0,38:17:c3:19:d7:70,38:17:c3:19:d7:71,38:17:c3:19:d7:72,38:17:c3:1f:09:92,38:17:c3:1f:09:93,38:17:c3:19:36:30,38:17:c3:19:36:32,38:17:c3:1a:cf:d0,38:17:c3:1a:cf:d2,60:32:b1:3e:1a:b7,60:32:b1:3e:1a:b8,38:17:c3:1f:09:90,38:17:c3:1f:09:91,38:17:c3:1f:09:81,38:17:c3:1f:09:82,44:48:c1:91:95:b0,38:17:c3:1f:09:83,44:48:c1:91:95:b1,44:48:c1:91:95:b2,44:48:c1:91:95:b3,38:17:c3:19:45:b2,38:17:c3:19:45:b0,38:17:c3:19:45:b1,38:17:c3:1f:09:80,20:a6:cd:42:0a:c0,20:a6:cd:42:0a:c1,20:a6:cd:42:0a:c2,20:a6:cd:42:0a:c3,44:48:c1:91:d0:00,44:48:c1:91:d0:01,44:48:c1:91:d0:02,b6:e6:2d:69:d5:58,38:17:c3:1f:19:d2,38:17:c3:1f:19:d0,38:17:c3:1f:19:d1,38:17:c3:1f:14:10,20:a6:cd:42:0a:d1,20:a6:cd:42:0a:d2,38:17:c3:1f:14:11,38:17:c3:1f:00:b0,38:17:c3:1f:14:12,38:17:c3:1f:00:b1,20:a6:cd:42:0a:d0,9c:d6:43:60:92:e0,44:48:c1:91:aa:30,20:a6:cd:42:0a:d3,44:48:c1:91:aa:31,44:48:c1:91:aa:32,44:48:c1:91:d0:11,44:48:c1:91:d0:12,44:48:c1:91:d0:14,44:48:c1:91:d0:10,b4:5d:50:e1:96:50,b4:5d:50:e1:96:51,38:17:c3:24:47:50,44:48:c1:91:d0:04,38:17:c3:24:47:52,38:17:c3:24:47:51,66:2a:2f:53:7c:99,38:17:c3:1f:19:c1,38:17:c3:1f:19:c2,38:17:c3:1f:19:c0,38:17:c3:1f:00:b2,b4:5d:50:e1:96:52,b4:5d:50:e1:96:53,a8:bd:27:4c:aa:80,38:17:c3:1f:14:00,38:17:c3:1f:14:01,38:17:c3:1f:00:a0,38:17:c3:1f:14:02,38:17:c3:22:5e:f0,a8:bd:27:4c:aa:83,a8:bd:27:4c:aa:82,38:17:c3:22:5e:f1,a8:bd:27:4c:aa:81,38:17:c3:22:5e:f2,20:a6:cd:42:13:f0,b4:5d:50:e1:96:40,20:a6:cd:42:13:f1,38:17:c3:24:56:52,72:32:b1:3e:1a:b7,38:17:c3:24:56:50,72:32:b1:3e:1a:b8,38:17:c3:1f:00:a1,b4:5d:50:e1:96:41,20:a6:cd:42:13:f2,38:17:c3:1f:1c:10,38:17:c3:1f:00:a2,b4:5d:50:e1:96:42,b4:5d:50:e1:96:43,a8:bd:27:4c:aa:91,a8:bd:27:4c:aa:90,a8:bd:27:4c:aa:93,a8:bd:27:4c:aa:92,38:17:c3:1f:19:f0,38:17:c3:22:61:90,44:48:c1:91:aa:21,44:48:c1:91:aa:22,38:17:c3:24:56:51,ac:e2:d3:c4:08:e6,38:17:c3:1f:19:f2,38:17:c3:1f:19:f1,20:a6:cd:42:0b:e3,38:17:c3:22:61:92,38:17:c3:22:61:91,20:a6:cd:42:0b:f3,20:a6:cd:42:0b:f2,20:a6:cd:42:0b:f1,20:a6:cd:42:0b:f0,20:a6:cd:42:0b:e2,20:a6:cd:42:0b:e1,20:a6:cd:42:0b:e0,38:17:c3:19:d7:62,38:17:c3:19:d7:60,38:17:c3:19:d7:61,80:8d:b7:55:25:e3,38:17:c3:19:36:31,80:8d:b7:55:35:13,80:8d:b7:55:35:10,80:8d:b7:55:25:f2,80:8d:b7:55:25:f1,80:8d:b7:55:35:03,80:8d:b7:55:3a:50,80:8d:b7:55:35:11,38:17:c3:1e:ff:10,80:8d:b7:55:25:e2,80:8d:b7:55:25:e0,80:8d:b7:55:35:12,80:8d:b7:55:25:e1,38:17:c3:1e:ff:11,38:17:c3:1e:ff:12,80:8d:b7:55:3a:52,80:8d:b7:55:3a:51,02:54:af:fe:54:11,80:8d:b7:55:3a:42,80:8d:b7:55:3a:41,38:17:c3:19:71:90,80:8d:b7:55:39:d0,b0:be:76:f8:30:5e,80:8d:b7:55:3a:40,80:8d:b7:55:39:d1,80:8d:b7:55:39:d2,38:17:c3:19:71:92,68:ff:7b:e4:af:38,38:17:c3:19:71:91,68:ff:7b:e4:af:39,80:8d:b7:55:35:02,ea:9e:b4:53:24:54,80:8d:b7:55:35:00,80:8d:b7:55:29:d0,80:8d:b7:55:29:d1,80:8d:b7:55:35:01,80:8d:b7:55:29:d2,80:8d:b7:55:29:c0,38:17:c3:1e:ff:00,38:17:c3:1f:22:30,38:17:c3:1e:ff:02,38:17:c3:1e:ff:01,80:8d:b7:55:29:c2,80:8d:b7:55:29:c1,20:a6:cd:50:24:b0,00:4e:35:df:06:52,38:17:c3:1f:22:32,80:8d:b7:55:39:c2,80:8d:b7:55:39:c0,80:8d:b7:55:39:c1,00:4e:35:de:e1:12,38:17:c3:1f:22:31,20:a6:cd:50:24:a1,00:4e:35:df:06:40,20:a6:cd:50:24:b1,20:a6:cd:50:24:a2,20:a6:cd:50:24:a0,20:a6:cd:50:24:b2,00:4e:35:df:06:50,00:4e:35:df:06:51,38:17:c3:1f:0e:10,38:17:c3:1f:0e:01,38:17:c3:1f:0e:02,38:17:c3:1f:0e:00,38:17:c3:1f:0e:12,38:17:c3:1f:0e:11,00:4e:35:df:06:41,38:17:c3:1f:22:21,38:17:c3:1f:22:20,38:17:c3:1f:22:22,x,y,label
-90,-90,-89,-85,-89,-88,-91,-100,-100,-89,-100,-100,-81,-82,-92,-100,-95,-100,-63,-61,-81,-82,-83,-84,-85,-85,-86,-86,-85,-84,-84,-85,-83,-78,-80,-77,-73,-79,-80,-79,-95,-85,-85,-83,-75,-71,-71,-74,-57,-74,-57,-71,-81,-87,-71,-87,-88,-72,-72,-72,-73,-74,-75,-84,-80,-84,-84,-93,-100,-88,-100,-56,-75,-74,-82,-81,-80,-73,-81,-91,-85,-80,-100,-80,-91,-87,-80,-87,-85,-62,-85,-62,-73,-77,-86,-91,-73,-78,-73,-82,-81,-82,-81,-100,-89,-89,-88,-84,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,350,243,1
-90,-90,-89,-89,-88,-88,-89,-100,-100,-100,-100,-100,-81,-80,-92,-100,-95,-100,-61,-60,-81,-81,-83,-84,-85,-85,-84,-85,-85,-85,-85,-85,-83,-78,-76,-76,-73,-80,-80,-79,-95,-84,-85,-85,-76,-70,-70,-75,-57,-75,-58,-70,-84,-87,-68,-87,-88,-73,-72,-72,-73,-76,-76,-82,-78,-82,-82,-93,-100,-100,-100,-57,-75,-75,-82,-82,-80,-71,-81,-91,-85,-82,-100,-82,-91,-86,-77,-88,-85,-61,-85,-67,-71,-77,-86,-91,-72,-78,-77,-83,-82,-83,-83,-100,-89,-100,-100,-84,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,350,243,1
-90,-90,-89,-89,-88,-88,-89,-100,-100,-100,-100,-100,-88,-88,-100,-100,-95,-100,-67,-65,-91,-81,-83,-84,-88,-85,-87,-87,-88,-84,-84,-85,-88,-80,-83,-79,-74,-80,-80,-80,-100,-84,-89,-85,-72,-76,-76,-71,-63,-70,-62,-76,-82,-87,-75,-87,-88,-74,-74,-75,-74,-83,-82,-84,-78,-85,-84,-100,-100,-100,-100,-62,-82,-83,-82,-77,-80,-68,-77,-100,-82,-86,-100,-82,-100,-86,-77,-88,-100,-67,-100,-67,-69,-81,-86,-100,-69,-81,-77,-83,-88,-90,-83,-100,-93,-100,-100,-100,-88,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,350,226,2
-90,-90,-89,-89,-88,-88,-89,-100,-100,-100,-100,-100,-88,-86,-100,-100,-95,-100,-69,-69,-87,-88,-83,-89,-88,-90,-88,-88,-88,-87,-87,-87,-88,-79,-81,-80,-78,-83,-83,-82,-100,-84,-89,-85,-72,-77,-78,-72,-62,-72,-62,-77,-82,-91,-77,-87,-88,-75,-74,-74,-74,-82,-86,-88,-78,-86,-84,-100,-100,-100,-100,-60,-83,-83,-82,-80,-82,-68,-77,-100,-81,-86,-100,-82,-100,-86,-77,-88,-100,-67,-100,-65,-69,-81,-86,-100,-69,-81,-77,-89,-91,-89,-89,-100,-93,-100,-100,-100,-88,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,350,226,2
-90,-90,-89,-91,-88,-88,-89,-100,-100,-100,-100,-100,-85,-85,-100,-100,-95,-100,-65,-70,-85,-86,-83,-89,-88,-90,-89,-88,-87,-87,-86,-86,-88,-79,-80,-80,-78,-82,-82,-82,-100,-84,-90,-89,-71,-77,-76,-70,-62,-70,-63,-77,-82,-89,-77,-87,-88,-73,-73,-74,-75,-83,-83,-84,-77,-84,-84,-100,-100,-100,-100,-61,-83,-82,-82,-78,-78,-68,-77,-92,-83,-86,-100,-82,-100,-86,-77,-88,-100,-63,-100,-68,-69,-81,-86,-100,-63,-81,-81,-88,-88,-87,-86,-93,-93,-100,-100,-100,-91,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,350,226,2
-90,-90,-89,-91,-88,-88,-89,-100,-100,-100,-100,-100,-88,-87,-100,-100,-93,-100,-64,-69,-85,-87,-83,-89,-88,-87,-88,-87,-87,-86,-86,-86,-88,-79,-80,-79,-76,-81,-79,-82,-100,-91,-90,-89,-71,-76,-75,-71,-62,-70,-62,-76,-81,-91,-75,-87,-88,-75,-75,-75,-75,-83,-83,-83,-80,-83,-84,-100,-100,-100,-100,-61,-84,-83,-82,-81,-80,-68,-79,-92,-81,-86,-100,-82,-100,-86,-77,-88,-100,-63,-100,-72,-66,-81,-86,-100,-69,-81,-83,-88,-87,-86,-87,-93,-93,-100,-100,-100,-88,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,350,226,2
-90,-90,-89,-91,-89,-88,-89,-100,-100,-100,-100,-100,-86,-86,-100,-100,-93,-100,-64,-72,-86,-87,-83,-89,-87,-87,-86,-86,-87,-85,-85,-86,-88,-83,-79,-83,-77,-81,-79,-80,-100,-89,-90,-90,-72,-77,-77,-71,-60,-71,-59,-77,-83,-91,-77,-87,-88,-74,-74,-74,-74,-82,-83,-84,-80,-84,-84,-100,-100,-100,-100,-60,-82,-83,-86,-80,-80,-68,-79,-92,-81,-86,-100,-86,-100,-86,-81,-88,-100,-65,-100,-67,-69,-81,-86,-100,-74,-81,-85,-88,-87,-89,-87,-93,-93,-100,-100,-100,-90,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,350,226,2
-90,-90,-89,-91,-87,-89,-90,-100,-100,-100,-100,-100,-86,-87,-100,-100,-93,-100,-67,-65,-87,-86,-83,-89,-86,-88,-86,-85,-88,-85,-84,-85,-88,-80,-79,-82,-78,-81,-79,-86,-100,-89,-88,-89,-72,-77,-76,-71,-63,-71,-62,-77,-80,-91,-77,-87,-88,-74,-73,-73,-75,-82,-82,-83,-78,-82,-83,-100,-100,-100,-100,-63,-83,-82,-86,-79,-78,-72,-78,-92,-80,-86,-100,-86,-100,-86,-82,-88,-100,-68,-100,-67,-73,-80,-86,-100,-68,-81,-85,-88,-87,-89,-87,-93,-93,-100,-100,-100,-90,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,350,226,2
-90,-90,-89,-86,-87,-89,-90,-100,-100,-100,-100,-100,-86,-87,-100,-100,-93,-100,-62,-63,-85,-85,-83,-89,-87,-88,-88,-87,-86,-89,-87,-87,-88,-84,-82,-84,-78,-84,-84,-84,-100,-89,-88,-88,-70,-79,-79,-72,-66,-71,-65,-79,-80,-91,-79,-87,-88,-74,-73,-74,-74,-82,-82,-82,-78,-82,-82,-100,-100,-100,-100,-64,-83,-83,-86,-83,-78,-67,-78,-92,-80,-86,-100,-86,-100,-86,-82,-88,-100,-61,-100,-67,-68,-80,-86,-100,-68,-81,-84,-83,-83,-83,-83,-93,-92,-100,-100,-100,-90,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,350,209,3
-90,-90,-89,-86,-90,-88,-91,-100,-100,-100,-100,-100,-87,-85,-100,-100,-93,-100,-63,-69,-86,-85,-83,-89,-87,-88,-86,-86,-86,-86,-86,-87,-88,-83,-82,-82,-79,-84,-82,-82,-100,-90,-89,-89,-70,-77,-77,-70,-61,-70,-61,-77,-80,-91,-76,-87,-88,-72,-72,-73,-73,-81,-82,-84,-79,-84,-84,-100,-100,-100,-100,-61,-82,-81,-81,-79,-77,-69,-78,-92,-79,-86,-100,-86,-100,-86,-82,-88,-100,-63,-100,-66,-69,-80,-86,-100,-68,-81,-84,-82,-85,-83,-84,-93,-92,-100,-100,-100,-96,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,350,209,3
-90,-90,-89,-86,-90,-88,-91,-100,-100,-100,-100,-100,-86,-87,-100,-100,-93,-100,-64,-66,-85,-86,-83,-89,-88,-88,-87,-87,-87,-87,-87,-87,-88,-83,-82,-82,-79,-83,-84,-83,-100,-88,-88,-88,-72,-77,-77,-71,-69,-71,-68,-76,-80,-91,-77,-87,-88,-72,-72,-74,-73,-83,-82,-84,-79,-83,-83,-100,-100,-100,-100,-68,-83,-82,-81,-79,-70,-69,-78,-92,-76,-86,-100,-86,-100,-86,-82,-88,-100,-64,-100,-65,-68,-80,-86,-100,-68,-81,-84,-84,-85,-84,-85,-93,-92,-100,-100,-100,-96,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,350,209,3
-90,-90,-89,-86,-90,-88,-91,-100,-100,-100,-100,-100,-86,-86,-100,-100,-93,-100,-64,-67,-87,-85,-91,-89,-87,-89,-87,-86,-87,-87,-87,-87,-88,-81,-80,-83,-75,-83,-83,-81,-100,-88,-89,-89,-70,-77,-77,-69,-69,-71,-68,-77,-80,-91,-76,-87,-88,-72,-71,-72,-72,-82,-82,-86,-79,-86,-86,-100,-100,-100,-100,-67,-82,-81,-81,-79,-80,-66,-81,-92,-77,-80,-100,-86,-100,-86,-84,-88,-100,-63,-100,-65,-67,-84,-86,-100,-66,-83,-84,-84,-84,-83,-85,-93,-92,-100,-100,-100,-96,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,350,209,3
-90,-90,-89,-86,-90,-88,-91,-100,-100,-100,-100,-100,-86,-87,-100,-100,-93,-100,-61,-66,-87,-87,-91,-89,-90,-89,-89,-89,-89,-84,-87,-85,-88,-80,-81,-81,-83,-95,-95,-83,-100,-90,-89,-90,-70,-77,-77,-70,-62,-69,-63,-76,-80,-91,-77,-87,-88,-73,-73,-74,-73,-84,-84,-86,-80,-85,-85,-100,-100,-100,-100,-60,-84,-84,-81,-79,-80,-69,-81,-92,-77,-80,-100,-86,-100,-86,-84,-88,-100,-63,-100,-68,-66,-84,-86,-100,-68,-86,-84,-85,-85,-86,-83,-93,-90,-100,-100,-100,-92,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,350,209,3
-90,-90,-89,-86,-90,-88,-91,-100,-100,-100,-100,-100,-88,-89,-100,-100,-93,-100,-63,-68,-89,-86,-91,-89,-88,-86,-88,-86,-87,-87,-88,-86,-88,-80,-82,-82,-76,-95,-95,-83,-100,-89,-88,-89,-69,-78,-77,-69,-65,-71,-65,-77,-80,-91,-77,-87,-88,-74,-72,-72,-71,-81,-82,-85,-80,-84,-84,-92,-100,-100,-100,-65,-82,-82,-80,-79,-78,-68,-81,-92,-78,-79,-100,-80,-100,-86,-84,-88,-100,-64,-100,-68,-68,-84,-86,-100,-69,-83,-80,-82,-85,-83,-82,-93,-94,-100,-100,-100,-92,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,350,209,3
-90,-90,-89,-86,-88,-88,-90,-100,-100,-100,-100,-100,-90,-91,-100,-100,-93,-100,-67,-70,-90,-90,-91,-89,-88,-86,-91,-91,-89,-88,-88,-88,-88,-80,-80,-84,-76,-87,-84,-84,-100,-86,-86,-86,-69,-81,-80,-68,-58,-68,-58,-81,-86,-91,-80,-87,-88,-74,-72,-72,-71,-84,-84,-86,-82,-85,-86,-92,-100,-100,-100,-58,-85,-85,-80,-75,-78,-70,-81,-92,-82,-80,-100,-81,-100,-86,-84,-88,-100,-66,-100,-68,-71,-82,-86,-100,-68,-82,-83,-87,-87,-86,-89,-93,-91,-100,-100,-100,-92,-84,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,350,192,4
-90,-90,-89,-86,-88,-88,-90,-100,-100,-100,-100,-100,-90,-91,-100,-100,-93,-100,-68,-73,-93,-89,-91,-89,-90,-88,-91,-89,-92,-86,-87,-86,-88,-80,-72,-81,-77,-87,-84,-85,-100,-86,-87,-86,-69,-82,-81,-70,-59,-70,-57,-82,-86,-91,-81,-87,-88,-76,-78,-77,-77,-86,-85,-87,-82,-86,-86,-92,-100,-100,-100,-61,-85,-86,-82,-74,-73,-69,-81,-92,-77,-82,-100,-78,-100,-86,-84,-88,-100,-68,-100,-68,-70,-80,-86,-100,-69,-80,-84,-87,-87,-87,-87,-84,-91,-100,-100,-100,-92,-85,-84,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,350,192,4
-90,-90,-93,-86,-88,-85,-86,-100,-100,-100,-100,-100,-90,-91,-100,-100,-93,-100,-66,-67,-91,-91,-91,-89,-90,-87,-91,-92,-92,-85,-85,-85,-88,-80,-81,-81,-79,-87,-84,-85,-100,-87,-87,-88,-70,-82,-81,-69,-61,-71,-59,-81,-86,-91,-81,-87,-88,-77,-76,-77,-78,-86,-86,-85,-84,-86,-84,-92,-100,-100,-100,-63,-86,-85,-80,-77,-77,-72,-76,-92,-79,-80,-100,-80,-100,-86,-81,-88,-100,-65,-100,-78,-72,-81,-86,-100,-71,-82,-83,-86,-87,-88,-87,-84,-91,-100,-100,-100,-91,-85,-84,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,350,192,4
-90,-90,-92,-85,-86,-86,-87,-100,-100,-100,-100,-100,-90,-90,-100,-100,-93,-100,-66,-77,-91,-90,-91,-89,-90,-87,-91,-89,-91,-86,-87,-86,-88,-82,-81,-82,-75,-86,-84,-84,-100,-85,-85,-85,-69,-81,-82,-69,-62,-69,-61,-81,-86,-91,-81,-87,-88,-77,-78,-76,-76,-86,-86,-87,-84,-86,-86,-92,-100,-100,-100,-62,-85,-86,-80,-74,-76,-73,-77,-92,-78,-80,-100,-83,-100,-86,-82,-88,-100,-67,-100,-78,-72,-81,-86,-100,-72,-82,-83,-90,-89,-88,-88,-84,-91,-100,-100,-100,-91,-85,-86,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,350,192,4
