20:a6:cd:42:0a:c0,20:a6:cd:42:0a:c1,44:48:c1:91:95:a0,44:48:c1:91:95:a1,44:48:c1:91:95:a2,20:a6:cd:42:0a:c2,44:48:c1:91:95:a3,20:a6:cd:42:0a:c3,44:48:c1:91:d0:00,44:48:c1:91:d0:01,44:48:c1:91:d0:02,38:17:c3:19:45:a1,38:17:c3:19:45:a2,38:17:c3:19:45:a0,38:17:c3:1f:19:d2,38:17:c3:1f:19:d0,38:17:c3:1f:19:d1,20:a6:cd:42:0a:d1,38:17:c3:1f:14:10,20:a6:cd:42:0a:d2,38:17:c3:1f:14:11,38:17:c3:1f:00:b0,38:17:c3:1f:14:12,38:17:c3:1f:00:b1,20:a6:cd:42:0a:d0,9c:d6:43:60:92:e0,44:48:c1:91:aa:30,20:a6:cd:42:0a:d3,44:48:c1:91:aa:31,44:48:c1:91:aa:32,44:48:c1:91:d0:11,44:48:c1:91:d0:12,44:48:c1:91:d0:14,38:17:c3:19:d7:70,44:48:c1:91:d0:10,b4:5d:50:e1:96:50,b4:5d:50:e1:96:51,38:17:c3:24:47:50,44:48:c1:91:d0:04,38:17:c3:24:47:52,38:17:c3:22:61:91,38:17:c3:24:47:51,38:17:c3:22:61:92,38:17:c3:1f:19:c1,38:17:c3:1f:19:c2,38:17:c3:22:61:90,38:17:c3:1f:19:c0,38:17:c3:1f:00:b2,b4:5d:50:e1:96:52,b4:5d:50:e1:96:53,38:17:c3:1f:09:92,a8:bd:27:4c:aa:80,38:17:c3:1f:09:93,38:17:c3:1f:14:00,38:17:c3:1f:14:01,38:17:c3:1f:00:a0,38:17:c3:1f:14:02,38:17:c3:19:36:30,a8:bd:27:4c:aa:83,a8:bd:27:4c:aa:82,a8:bd:27:4c:aa:81,20:a6:cd:42:13:f0,20:a6:cd:42:13:f1,b4:5d:50:e1:96:40,60:32:b1:3e:1a:b7,60:32:b1:3e:1a:b8,72:32:b1:3e:1a:b7,72:32:b1:3e:1a:b8,38:17:c3:1f:00:a1,b4:5d:50:e1:96:41,20:a6:cd:42:13:f2,38:17:c3:1f:1c:10,38:17:c3:1f:19:f0,38:17:c3:1f:00:a2,b4:5d:50:e1:96:42,38:17:c3:1f:09:90,b4:5d:50:e1:96:43,38:17:c3:1f:1c:12,38:17:c3:1f:09:91,38:17:c3:1f:1c:11,a8:bd:27:4c:aa:91,38:17:c3:1f:09:81,a8:bd:27:4c:aa:90,38:17:c3:1f:09:82,38:17:c3:1f:09:83,44:48:c1:91:95:b0,44:48:c1:91:95:b1,44:48:c1:91:95:b2,44:48:c1:91:95:b3,38:17:c3:19:45:b2,ac:e2:d3:c4:08:e6,38:17:c3:19:45:b0,a8:bd:27:4c:aa:93,38:17:c3:19:45:b1,a8:bd:27:4c:aa:92,38:17:c3:1f:09:80,38:17:c3:1f:19:f2,38:17:c3:22:5e:f0,38:17:c3:1f:19:f1,66:2a:2f:53:7c:99,20:a6:cd:42:0b:e3,38:17:c3:19:d7:71,38:17:c3:19:d7:72,20:a6:cd:42:0b:f3,20:a6:cd:42:0b:f0,38:17:c3:19:d7:62,20:a6:cd:42:0b:f1,20:a6:cd:42:0b:f2,20:a6:cd:42:0b:e2,20:a6:cd:42:0b:e1,20:a6:cd:42:0b:e0,08:36:c9:53:bf:8b,80:8d:b7:55:25:e3,80:8d:b7:55:25:f0,80:8d:b7:55:25:f3,38:17:c3:19:d7:60,38:17:c3:19:d7:61,80:8d:b7:55:25:f1,38:17:c3:19:36:32,38:17:c3:19:36:31,80:8d:b7:55:25:f2,80:8d:b7:55:35:03,80:8d:b7:55:35:10,80:8d:b7:55:35:13,80:8d:b7:55:3a:52,80:8d:b7:55:3a:50,80:8d:b7:55:3a:51,80:8d:b7:55:35:12,80:8d:b7:55:35:11,b0:be:76:f8:30:5e,80:8d:b7:55:25:e1,80:8d:b7:55:25:e2,80:8d:b7:55:25:e0,38:17:c3:1e:ff:10,80:8d:b7:55:39:d0,38:17:c3:1e:ff:11,80:8d:b7:55:3a:41,80:8d:b7:55:3a:42,80:8d:b7:55:3a:40,68:ff:7b:e4:af:39,38:17:c3:1e:ff:12,38:17:c3:19:71:90,ea:9e:b4:53:24:54,80:8d:b7:55:35:01,80:8d:b7:55:35:02,80:8d:b7:55:35:00,38:17:c3:19:71:92,38:17:c3:19:71:91,80:8d:b7:55:39:d1,80:8d:b7:55:39:d2,38:17:c3:1f:22:30,20:a6:cd:50:24:b0,80:8d:b7:55:29:d0,80:8d:b7:55:39:c2,80:8d:b7:55:29:d1,80:8d:b7:55:29:d2,80:8d:b7:55:39:c0,80:8d:b7:55:39:c1,38:17:c3:1e:ff:00,38:17:c3:1e:ff:02,38:17:c3:1e:ff:01,80:8d:b7:55:29:c0,80:8d:b7:55:29:c1,68:ff:7b:e4:af:38,00:4e:35:df:06:52,20:a6:cd:50:24:b2,20:a6:cd:50:24:b1,20:a6:cd:50:24:a2,20:a6:cd:50:24:a1,20:a6:cd:50:24:a0,38:17:c3:1f:0e:10,38:17:c3:1f:22:31,00:4e:35:de:e1:12,80:8d:b7:55:29:c2,00:4e:35:df:06:51,00:4e:35:df:06:50,00:4e:35:df:06:41,38:17:c3:1f:22:32,38:17:c3:1f:0e:00,38:17:c3:1f:0e:12,38:17:c3:1f:0e:11,38:17:c3:1f:0e:02,38:17:c3:1f:0e:01,38:17:c3:1f:22:21,38:17:c3:1f:22:22,38:17:c3:1f:22:20,x,y,label
-80,-79,-88,-88,-90,-79,-85,-75,-79,-78,-77,-90,-88,-86,-89,-88,-89,-73,-82,-73,-82,-65,-81,-66,-73,-87,-91,-72,-86,-87,-73,-73,-74,-100,-73,-76,-74,-82,-76,-82,-86,-84,-86,-87,-88,-88,-87,-64,-76,-75,-88,-83,-89,-78,-77,-72,-79,-93,-85,-81,-82,-86,-86,-84,-62,-67,-63,-62,-73,-82,-86,-91,-91,-72,-82,-88,-80,-88,-89,-89,-88,-85,-86,-87,-81,-88,-88,-88,-88,-85,-92,-87,-86,-85,-86,-89,-89,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,350,243,1
-80,-79,-88,-88,-90,-79,-88,-75,-79,-79,-78,-88,-88,-87,-89,-90,-89,-73,-83,-73,-83,-63,-83,-65,-74,-87,-89,-72,-86,-87,-73,-74,-73,-100,-74,-85,-75,-82,-76,-83,-86,-85,-86,-87,-88,-90,-87,-63,-76,-75,-87,-83,-87,-78,-78,-71,-77,-91,-85,-82,-81,-87,-87,-84,-62,-66,-63,-66,-74,-82,-87,-91,-91,-73,-82,-89,-80,-88,-87,-89,-89,-85,-85,-87,-83,-89,-89,-89,-88,-84,-92,-85,-87,-86,-85,-87,-89,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,350,243,1
-80,-82,-88,-88,-90,-82,-88,-75,-82,-81,-81,-89,-89,-88,-85,-86,-87,-71,-74,-72,-73,-59,-73,-59,-72,-87,-91,-72,-86,-87,-74,-73,-72,-100,-72,-80,-80,-85,-76,-83,-86,-84,-86,-87,-88,-90,-87,-60,-80,-80,-86,-80,-85,-79,-78,-71,-79,-91,-79,-80,-80,-87,-87,-80,-62,-63,-63,-66,-67,-79,-87,-91,-91,-71,-82,-86,-80,-88,-87,-89,-89,-85,-90,-87,-83,-87,-87,-87,-88,-81,-92,-80,-87,-80,-85,-87,-89,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,350,226,2
-81,-78,-88,-88,-90,-81,-88,-81,-82,-83,-84,-89,-89,-88,-86,-89,-87,-73,-72,-73,-71,-57,-72,-58,-72,-87,-91,-72,-86,-87,-76,-77,-76,-100,-77,-80,-80,-84,-76,-83,-86,-83,-86,-87,-88,-90,-87,-59,-81,-81,-89,-80,-89,-77,-78,-70,-79,-91,-77,-80,-79,-88,-87,-80,-64,-64,-64,-63,-69,-82,-87,-91,-91,-69,-82,-88,-80,-88,-87,-89,-89,-85,-86,-87,-83,-88,-86,-85,-86,-82,-92,-83,-89,-82,-85,-87,-89,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,350,226,2
-81,-78,-88,-88,-90,-81,-87,-81,-82,-83,-84,-89,-89,-88,-87,-87,-89,-73,-74,-73,-73,-58,-73,-58,-72,-87,-88,-71,-86,-89,-76,-76,-78,-100,-77,-79,-79,-84,-76,-85,-86,-85,-86,-87,-88,-90,-87,-58,-80,-79,-87,-81,-89,-79,-79,-67,-78,-91,-80,-79,-79,-88,-87,-84,-61,-68,-62,-63,-67,-82,-87,-91,-91,-69,-82,-87,-77,-88,-88,-89,-89,-85,-88,-90,-85,-88,-88,-90,-89,-81,-92,-82,-89,-81,-85,-87,-89,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,350,226,2
-81,-78,-88,-88,-90,-85,-87,-81,-81,-83,-82,-89,-89,-88,-88,-88,-87,-72,-75,-73,-74,-56,-75,-58,-73,-87,-90,-73,-89,-89,-78,-77,-77,-100,-78,-79,-79,-86,-83,-83,-86,-82,-86,-87,-88,-90,-87,-58,-79,-79,-89,-80,-89,-77,-79,-67,-80,-91,-77,-80,-80,-88,-87,-83,-65,-64,-63,-64,-67,-82,-87,-91,-91,-69,-82,-89,-81,-88,-89,-89,-88,-85,-88,-90,-85,-88,-87,-86,-86,-82,-92,-82,-87,-82,-86,-87,-89,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,350,226,2
-85,-84,-88,-88,-90,-85,-87,-81,-83,-82,-83,-89,-89,-88,-87,-89,-87,-74,-72,-73,-73,-55,-73,-57,-74,-87,-90,-73,-89,-89,-75,-76,-74,-100,-75,-83,-80,-83,-81,-83,-86,-82,-86,-87,-88,-90,-87,-57,-80,-80,-89,-78,-89,-80,-77,-69,-79,-91,-77,-79,-81,-88,-87,-83,-60,-61,-61,-64,-70,-82,-87,-91,-91,-70,-82,-90,-81,-88,-90,-89,-86,-85,-87,-90,-85,-87,-86,-87,-87,-81,-92,-81,-87,-82,-87,-87,-89,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,350,226,2
-83,-83,-88,-88,-90,-83,-86,-82,-83,-83,-83,-89,-89,-88,-91,-89,-88,-73,-73,-73,-73,-56,-72,-57,-74,-84,-92,-74,-89,-89,-75,-75,-74,-100,-76,-81,-78,-82,-83,-83,-86,-83,-86,-87,-88,-90,-87,-57,-80,-80,-88,-80,-88,-79,-77,-71,-79,-91,-79,-77,-76,-88,-87,-83,-61,-68,-64,-64,-70,-84,-87,-91,-91,-70,-83,-89,-77,-88,-87,-89,-88,-85,-88,-90,-85,-87,-86,-86,-86,-81,-92,-80,-86,-81,-88,-87,-89,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,350,226,2
-80,-79,-100,-100,-100,-77,-86,-76,-83,-82,-83,-88,-89,-89,-87,-87,-88,-72,-76,-72,-76,-63,-77,-60,-73,-80,-92,-72,-89,-89,-77,-77,-77,-90,-76,-79,-80,-79,-83,-79,-100,-78,-100,-100,-100,-90,-100,-61,-79,-79,-89,-80,-88,-78,-77,-71,-79,-91,-81,-81,-81,-88,-87,-83,-66,-65,-64,-64,-67,-80,-87,-100,-100,-66,-80,-88,-79,-100,-89,-100,-84,-85,-85,-90,-85,-86,-85,-86,-85,-81,-92,-81,-83,-81,-84,-87,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,350,209,3
-83,-79,-100,-100,-100,-79,-86,-79,-83,-82,-83,-88,-89,-89,-87,-87,-88,-72,-77,-72,-76,-62,-75,-60,-72,-79,-92,-73,-89,-89,-77,-78,-77,-90,-77,-79,-80,-81,-83,-79,-100,-79,-100,-100,-100,-89,-100,-62,-81,-81,-87,-80,-88,-78,-77,-73,-79,-92,-81,-82,-81,-88,-87,-79,-66,-63,-65,-64,-73,-79,-87,-100,-100,-73,-79,-90,-79,-100,-88,-100,-84,-85,-84,-90,-85,-87,-87,-88,-86,-82,-92,-83,-83,-83,-84,-87,-100,-95,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,350,209,3
-77,-78,-100,-100,-100,-78,-86,-79,-83,-82,-82,-88,-89,-89,-88,-87,-89,-71,-76,-72,-77,-62,-77,-62,-72,-80,-92,-72,-89,-89,-78,-76,-75,-90,-78,-80,-80,-78,-83,-78,-100,-79,-100,-100,-100,-89,-100,-62,-80,-79,-88,-83,-89,-83,-91,-73,-79,-92,-83,-82,-81,-88,-87,-79,-66,-64,-67,-64,-70,-78,-87,-100,-100,-72,-79,-88,-80,-100,-89,-100,-82,-85,-83,-90,-85,-87,-86,-86,-88,-84,-92,-87,-83,-85,-82,-87,-100,-95,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,350,209,3
-81,-80,-100,-100,-100,-80,-86,-74,-81,-82,-82,-88,-89,-89,-87,-87,-87,-73,-75,-72,-75,-61,-76,-61,-73,-80,-92,-73,-89,-89,-74,-75,-75,-90,-75,-81,-80,-79,-83,-79,-100,-80,-100,-100,-100,-89,-100,-62,-80,-81,-88,-82,-89,-83,-91,-73,-79,-92,-87,-85,-81,-88,-87,-78,-67,-70,-66,-64,-72,-82,-87,-100,-100,-73,-77,-89,-78,-100,-89,-100,-83,-85,-83,-90,-85,-85,-92,-84,-88,-84,-92,-83,-84,-83,-83,-87,-100,-95,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,350,209,3
-78,-80,-100,-100,-100,-78,-84,-74,-81,-82,-82,-88,-89,-89,-88,-86,-87,-73,-76,-72,-77,-53,-75,-60,-73,-80,-92,-73,-89,-89,-80,-80,-79,-90,-79,-82,-80,-83,-83,-83,-100,-82,-100,-100,-100,-89,-100,-52,-81,-81,-89,-82,-89,-81,-79,-73,-79,-92,-87,-82,-83,-88,-87,-81,-63,-69,-66,-63,-72,-82,-87,-100,-100,-73,-79,-89,-79,-100,-88,-100,-83,-85,-87,-90,-89,-87,-86,-86,-87,-84,-92,-85,-82,-84,-86,-87,-100,-93,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,350,209,3
-79,-82,-100,-100,-100,-80,-86,-77,-84,-83,-84,-88,-89,-89,-88,-89,-88,-71,-76,-73,-77,-59,-76,-59,-73,-80,-92,-72,-89,-89,-78,-78,-79,-90,-79,-82,-82,-86,-83,-85,-100,-86,-100,-100,-100,-89,-100,-59,-83,-82,-88,-85,-88,-81,-79,-73,-79,-92,-80,-81,-81,-88,-87,-81,-66,-64,-66,-63,-74,-82,-87,-100,-100,-73,-79,-89,-78,-100,-88,-100,-85,-85,-84,-90,-89,-87,-87,-87,-87,-83,-92,-82,-84,-82,-84,-87,-100,-93,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,350,209,3
-84,-83,-100,-100,-100,-82,-86,-77,-79,-79,-79,-88,-89,-89,-88,-90,-88,-76,-71,-76,-71,-60,-71,-61,-74,-82,-92,-74,-89,-89,-71,-70,-71,-90,-70,-81,-81,-81,-79,-81,-100,-82,-100,-100,-100,-89,-100,-61,-81,-80,-89,-85,-87,-76,-76,-73,-74,-92,-80,-81,-81,-88,-87,-81,-70,-66,-70,-69,-72,-82,-87,-100,-87,-73,-79,-87,-82,-100,-87,-100,-88,-100,-88,-90,-89,-87,-87,-87,-88,-86,-91,-85,-88,-86,-88,-87,-100,-93,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,350,192,4
-83,-83,-100,-100,-100,-82,-86,-77,-79,-79,-79,-89,-90,-90,-88,-91,-88,-77,-74,-77,-73,-64,-73,-63,-76,-82,-92,-77,-89,-89,-72,-72,-72,-90,-72,-81,-80,-81,-79,-81,-88,-82,-88,-100,-100,-90,-100,-60,-80,-80,-88,-78,-89,-80,-76,-73,-79,-92,-79,-79,-78,-88,-87,-81,-71,-61,-70,-69,-72,-82,-87,-100,-87,-72,-79,-89,-82,-100,-87,-100,-88,-100,-86,-90,-86,-89,-87,-89,-89,-83,-91,-84,-87,-84,-88,-87,-100,-93,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,350,192,4
-83,-83,-100,-100,-100,-83,-86,-75,-78,-80,-79,-86,-85,-88,-88,-90,-88,-76,-72,-75,-72,-62,-72,-63,-75,-80,-92,-76,-89,-89,-71,-71,-71,-90,-70,-82,-81,-83,-79,-82,-89,-82,-88,-100,-100,-88,-100,-62,-82,-81,-89,-79,-88,-77,-76,-72,-76,-92,-79,-82,-78,-91,-87,-82,-68,-63,-68,-64,-73,-82,-87,-100,-87,-72,-83,-88,-82,-100,-88,-100,-88,-100,-88,-88,-86,-88,-87,-88,-86,-84,-91,-86,-87,-85,-87,-87,-100,-93,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,350,192,4
-81,-81,-100,-100,-100,-80,-86,-75,-78,-80,-79,-86,-85,-88,-89,-89,-90,-73,-72,-72,-71,-60,-71,-58,-72,-80,-92,-72,-89,-89,-74,-72,-72,-90,-74,-80,-81,-83,-79,-83,-89,-83,-88,-100,-100,-88,-100,-63,-80,-81,-84,-79,-84,-77,-76,-66,-76,-92,-79,-79,-79,-91,-87,-82,-70,-67,-68,-64,-66,-82,-87,-100,-88,-65,-83,-85,-82,-100,-84,-100,-85,-100,-85,-88,-89,-88,-87,-88,-87,-88,-91,-88,-84,-88,-85,-87,-100,-93,-90,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,350,192,4
-83,-80,-100,-100,-100,-61,-86,-75,-78,-80,-79,-86,-85,-87,-91,-90,-89,-73,-73,-72,-73,-64,-72,-63,-72,-80,-92,-72,-89,-89,-74,-73,-74,-90,-75,-81,-80,-83,-88,-83,-89,-82,-88,-100,-100,-88,-100,-62,-81,-81,-84,-79,-84,-79,-80,-65,-79,-92,-75,-78,-79,-91,-100,-82,-70,-64,-69,-66,-67,-80,-100,-100,-88,-67,-83,-85,-82,-100,-84,-100,-85,-100,-85,-88,-89,-88,-87,-87,-88,-86,-91,-85,-84,-85,-85,-100,-100,-93,-90,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,350,192,4
