38:17:c3:19:71:90,38:17:c3:1f:0e:12,38:17:c3:19:d7:62,38:17:c3:1f:0e:10,38:17:c3:19:d7:60,38:17:c3:1f:0e:11,44:48:c1:a5:82:30,80:8d:b7:55:25:f2,44:48:c1:a5:82:32,80:8d:b7:55:25:f3,44:48:c1:a5:82:31,80:8d:b7:55:25:f0,80:8d:b7:55:25:f1,b8:27:eb:9f:6b:77,38:17:c3:19:d7:70,38:17:c3:19:d7:71,38:17:c3:19:d7:72,80:8d:b7:55:35:12,20:a6:cd:50:24:b0,80:8d:b7:55:35:13,44:48:c1:a5:82:21,44:48:c1:a5:82:20,44:48:c1:a5:82:22,80:8d:b7:55:35:10,20:a6:cd:50:24:b2,80:8d:b7:55:35:11,20:a6:cd:50:24:b1,38:17:c3:1e:ff:11,38:17:c3:1e:ff:10,ea:9e:b4:53:24:54,38:17:c3:1f:22:30,38:17:c3:1f:01:92,60:32:b1:3e:1a:b7,60:32:b1:3e:1a:b8,38:17:c3:1f:01:90,38:17:c3:1f:01:91,20:a6:cd:50:24:a2,20:a6:cd:50:24:a1,38:17:c3:19:45:b2,38:17:c3:19:45:b0,38:17:c3:19:45:b1,38:17:c3:1f:01:81,38:17:c3:1e:ff:12,38:17:c3:1f:01:80,b4:5d:50:e1:92:32,b4:5d:50:e1:92:33,b4:5d:50:e1:92:31,80:8d:b7:55:39:c2,80:8d:b7:55:39:c0,80:8d:b7:55:39:c1,80:8d:b7:55:39:d0,00:4e:35:df:06:40,b0:be:76:f8:30:5e,00:4e:35:df:06:41,00:4e:35:df:06:42,00:4e:35:de:e1:12,00:4e:35:df:06:50,00:4e:35:df:06:51,00:4e:35:df:06:52,b4:5d:50:e1:96:53,80:8d:b7:55:35:03,80:8d:b7:55:3a:52,72:32:b1:3e:1a:b7,80:8d:b7:55:3a:50,80:8d:b7:55:3a:51,38:17:c3:1f:0e:01,38:17:c3:1f:0e:02,80:8d:b7:55:39:d1,80:8d:b7:55:39:d2,ac:e2:d3:c4:08:e6,38:17:c3:1f:0e:00,80:8d:b7:55:3a:41,80:8d:b7:55:3a:42,80:8d:b7:55:25:e1,80:8d:b7:55:25:e2,80:8d:b7:55:3a:40,80:8d:b7:55:25:e0,80:8d:b7:55:25:e3,38:17:c3:1e:ff:00,00:4e:35:de:e1:10,80:8d:b7:55:35:01,80:8d:b7:55:35:02,38:17:c3:1e:ff:02,a8:bd:27:4c:bd:30,80:8d:b7:55:35:00,38:17:c3:19:55:52,38:17:c3:19:55:50,38:17:c3:19:55:51,38:17:c3:1f:01:82,38:17:c3:19:d7:61,b4:5d:50:e1:92:23,66:2a:2f:53:7c:99,38:17:c3:1e:ff:01,20:a6:cd:50:24:a0,38:17:c3:1f:22:32,38:17:c3:1f:22:31,38:17:c3:1f:09:90,b4:5d:50:e1:92:30,00:4e:35:de:e1:11,b4:5d:50:e1:96:50,68:ff:7b:e4:af:38,68:ff:7b:e4:af:39,20:a6:cd:42:0b:f3,20:a6:cd:42:0b:e3,38:17:c3:1f:09:83,38:17:c3:1f:00:b0,b4:5d:50:e1:96:51,b4:5d:50:e1:96:52,20:a6:cd:42:0b:f0,72:32:b1:3e:1a:b8,38:17:c3:19:71:91,38:17:c3:1f:09:92,38:17:c3:1f:09:93,38:17:c3:1f:09:91,20:a6:cd:42:0b:f2,38:17:c3:19:71:92,38:17:c3:19:45:a1,38:17:c3:19:45:a2,44:48:c1:91:95:b3,38:17:c3:1f:08:50,44:48:c1:91:95:b2,a8:bd:27:4c:bd:32,00:4e:35:de:e1:00,a8:bd:27:4c:bd:31,38:17:c3:1f:08:52,38:17:c3:1f:08:51,3e:33:00:4a:90:c1,38:17:c3:1f:08:41,38:17:c3:1f:08:42,44:48:c1:91:95:b0,44:48:c1:91:95:b1,00:4e:35:de:d7:53,b4:5d:50:e1:92:21,00:4e:35:de:d7:52,38:17:c3:1f:08:40,00:4e:35:de:e1:02,b4:5d:50:e1:92:22,b4:5d:50:e1:92:20,00:4e:35:df:0e:12,00:4e:35:de:d7:51,00:4e:35:de:d7:50,38:17:c3:19:55:40,00:4e:35:de:e1:01,38:17:c3:19:55:41,38:17:c3:19:36:31,38:17:c3:1f:22:21,38:17:c3:1f:22:20,00:4e:35:df:0e:11,38:17:c3:19:55:42,38:17:c3:19:36:32,38:17:c3:1e:fc:b0,38:17:c3:19:71:82,00:4e:35:de:d7:43,38:17:c3:1f:22:22,00:4e:35:df:0e:00,38:17:c3:1e:fc:b2,38:17:c3:1e:fc:b1,a8:bd:27:4c:bd:20,00:4e:35:df:0e:10,00:4e:35:df:0e:02,00:4e:35:df:0e:01,38:17:c3:1e:fc:a0,a8:bd:27:4c:bd:22,38:17:c3:1e:fc:a1,38:17:c3:1e:fc:a2,a8:bd:27:4c:bd:21,38:17:c3:24:58:b0,38:17:c3:24:58:b2,38:17:c3:24:58:b1,38:17:c3:24:4f:10,38:17:c3:1f:0f:90,64:e5:99:c3:13:3c,00:4e:35:df:27:01,00:4e:35:df:27:00,38:17:c3:24:58:a1,38:17:c3:24:58:a2,38:17:c3:1b:08:b0,38:17:c3:24:4f:12,38:17:c3:24:4f:11,38:17:c3:24:58:a0,00:4e:35:df:27:02,00:4e:35:df:27:12,38:17:c3:1b:08:b2,38:17:c3:1b:08:b1,00:4e:35:de:d7:40,00:4e:35:de:d7:42,00:4e:35:de:d7:41,x,y,timestamp
-90,-69,-100,-77,-100,-75,-63,-78,-62,-79,-63,-78,-78,-34,-86,-86,-86,-74,-88,-73,-69,-69,-68,-75,-88,-75,-89,-87,-90,-75,-88,-87,-86,-90,-86,-86,-100,-100,-100,-94,-100,-100,-89,-100,-77,-78,-78,-71,-70,-71,-56,-75,-69,-75,-76,-83,-73,-74,-74,-100,-79,-60,-90,-59,-58,-80,-79,-57,-58,-90,-82,-71,-73,-87,-82,-72,-86,-82,-100,-84,-81,-80,-100,-100,-81,-76,-88,-74,-100,-100,-86,-91,-100,-100,-89,-89,-100,-79,-83,-100,-86,-92,-100,-100,-100,-100,-100,-100,-100,-87,-90,-100,-100,-100,-100,-89,-100,-100,-92,-91,-92,-90,-89,-89,-90,-90,-100,-100,-100,-92,-100,-76,-100,-77,-100,-89,-100,-89,-91,-78,-78,-86,-84,-83,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,260,371,2331470239109
-90,-75,-100,-76,-100,-75,-63,-79,-61,-78,-61,-77,-78,-27,-85,-85,-85,-74,-87,-75,-70,-69,-69,-74,-88,-74,-88,-87,-90,-62,-90,-87,-86,-86,-86,-86,-100,-100,-100,-94,-100,-100,-89,-100,-79,-78,-78,-70,-69,-69,-58,-75,-67,-76,-77,-82,-73,-73,-72,-100,-80,-58,-92,-60,-59,-78,-81,-59,-58,-90,-78,-71,-71,-82,-82,-71,-81,-82,-100,-81,-81,-83,-100,-100,-85,-77,-78,-78,-100,-100,-86,-85,-100,-100,-89,-89,-100,-77,-80,-100,-88,-91,-100,-100,-100,-100,-100,-100,-100,-87,-90,-100,-100,-100,-100,-89,-100,-100,-92,-91,-92,-89,-89,-89,-90,-90,-100,-100,-100,-92,-100,-75,-100,-78,-100,-89,-100,-89,-91,-78,-78,-86,-84,-83,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,260,371,2338313453586
-89,-76,-100,-76,-100,-75,-60,-80,-60,-79,-63,-79,-79,-26,-87,-85,-85,-75,-86,-76,-70,-70,-70,-76,-89,-73,-89,-87,-90,-73,-91,-87,-86,-88,-86,-86,-100,-100,-100,-94,-100,-100,-89,-100,-78,-78,-78,-66,-69,-73,-59,-76,-71,-76,-72,-83,-72,-73,-71,-100,-80,-60,-91,-58,-60,-79,-81,-58,-58,-90,-81,-72,-72,-92,-82,-72,-82,-82,-100,-84,-81,-83,-100,-100,-85,-78,-78,-78,-100,-100,-90,-85,-100,-100,-89,-87,-100,-78,-80,-100,-87,-91,-100,-100,-100,-100,-100,-100,-100,-87,-90,-100,-100,-100,-100,-89,-100,-100,-92,-91,-92,-88,-89,-89,-90,-90,-100,-100,-100,-92,-100,-78,-100,-79,-100,-85,-100,-89,-91,-79,-77,-86,-85,-83,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,260,371,2345369629000
-90,-76,-100,-76,-100,-75,-62,-79,-61,-78,-61,-78,-79,-28,-85,-86,-86,-75,-86,-75,-70,-70,-70,-74,-87,-73,-89,-87,-90,-76,-89,-87,-86,-88,-86,-86,-100,-100,-100,-94,-100,-100,-89,-100,-79,-78,-78,-70,-69,-69,-59,-76,-68,-76,-76,-84,-81,-71,-74,-100,-80,-59,-91,-57,-59,-79,-81,-59,-60,-89,-81,-71,-71,-92,-82,-70,-82,-82,-100,-84,-81,-83,-100,-100,-85,-78,-78,-78,-100,-100,-90,-87,-100,-100,-89,-89,-100,-79,-84,-100,-87,-91,-100,-100,-100,-100,-100,-100,-100,-87,-90,-100,-100,-100,-100,-89,-100,-100,-92,-91,-92,-88,-85,-89,-90,-90,-100,-88,-100,-92,-100,-76,-100,-77,-100,-85,-100,-89,-89,-76,-77,-86,-85,-83,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,260,371,2352445703112
-89,-76,-100,-76,-100,-75,-62,-75,-62,-74,-62,-74,-74,-27,-83,-82,-82,-70,-86,-71,-73,-73,-70,-71,-89,-68,-89,-87,-91,-71,-82,-87,-86,-88,-86,-86,-100,-100,-100,-90,-100,-100,-89,-100,-79,-81,-82,-71,-72,-71,-62,-76,-60,-74,-74,-75,-69,-68,-71,-100,-74,-58,-85,-59,-58,-79,-81,-62,-60,-88,-81,-66,-66,-92,-82,-68,-82,-82,-100,-77,-80,-81,-100,-100,-85,-75,-78,-78,-100,-100,-91,-85,-100,-100,-83,-83,-100,-79,-84,-100,-80,-86,-100,-100,-100,-100,-100,-100,-100,-87,-87,-100,-100,-100,-100,-86,-100,-100,-92,-91,-92,-86,-85,-85,-90,-90,-100,-88,-100,-92,-100,-81,-89,-80,-100,-85,-88,-89,-89,-80,-85,-86,-85,-83,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,260,352,2391471146534
-89,-76,-100,-76,-100,-72,-65,-74,-62,-75,-64,-76,-74,-28,-85,-85,-85,-72,-89,-73,-75,-73,-70,-72,-88,-73,-89,-100,-87,-71,-86,-87,-85,-88,-86,-86,-100,-100,-100,-90,-100,-100,-100,-100,-77,-78,-78,-72,-72,-71,-60,-76,-59,-73,-76,-76,-69,-67,-68,-100,-74,-64,-85,-64,-64,-79,-81,-61,-59,-88,-81,-67,-68,-92,-82,-68,-82,-79,-100,-77,-81,-82,-100,-100,-85,-76,-78,-78,-100,-100,-91,-86,-100,-100,-83,-83,-100,-78,-77,-100,-84,-86,-100,-100,-100,-100,-100,-100,-100,-87,-88,-100,-100,-100,-100,-91,-100,-100,-92,-91,-93,-87,-85,-88,-90,-90,-100,-88,-100,-92,-100,-83,-89,-83,-100,-85,-88,-89,-89,-83,-85,-86,-85,-83,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,260,352,2398528301219
-88,-71,-100,-76,-100,-72,-63,-74,-63,-74,-63,-74,-76,-28,-86,-85,-85,-70,-89,-71,-75,-75,-70,-71,-88,-70,-89,-100,-87,-71,-83,-87,-86,-88,-86,-86,-100,-100,-100,-90,-100,-100,-100,-100,-77,-84,-84,-69,-71,-71,-59,-76,-59,-75,-76,-75,-69,-71,-68,-100,-73,-58,-85,-84,-62,-81,-81,-59,-60,-88,-82,-70,-70,-92,-82,-71,-82,-79,-100,-74,-81,-82,-100,-100,-85,-76,-78,-78,-100,-100,-86,-86,-100,-100,-82,-83,-100,-78,-77,-100,-89,-86,-100,-100,-100,-100,-100,-100,-100,-91,-87,-100,-100,-100,-100,-90,-100,-100,-91,-91,-92,-85,-85,-88,-90,-90,-100,-88,-100,-92,-100,-85,-89,-86,-100,-85,-88,-89,-89,-85,-85,-86,-92,-83,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,260,352,2405571521945
-88,-71,-100,-71,-100,-71,-66,-75,-66,-75,-65,-75,-75,-27,-84,-85,-84,-70,-89,-70,-74,-73,-71,-70,-88,-69,-89,-100,-88,-71,-84,-87,-84,-88,-86,-86,-100,-100,-100,-90,-100,-100,-87,-100,-79,-80,-79,-72,-71,-69,-62,-73,-61,-75,-74,-76,-73,-72,-72,-100,-73,-64,-83,-84,-65,-81,-81,-59,-60,-88,-80,-70,-70,-92,-82,-70,-82,-79,-100,-76,-81,-80,-100,-100,-79,-76,-78,-78,-100,-100,-86,-93,-100,-100,-83,-85,-100,-80,-75,-100,-84,-86,-100,-100,-100,-100,-100,-100,-100,-91,-88,-100,-100,-100,-100,-88,-100,-100,-93,-91,-92,-87,-85,-85,-90,-90,-100,-88,-100,-92,-100,-82,-89,-82,-100,-85,-88,-89,-89,-81,-82,-86,-92,-83,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,260,352,2412657165172
-90,-72,-100,-71,-100,-71,-64,-74,-64,-74,-64,-74,-74,-27,-84,-84,-85,-69,-92,-70,-73,-73,-70,-69,-88,-68,-89,-100,-89,-73,-83,-87,-86,-88,-86,-86,-100,-100,-100,-90,-100,-100,-87,-100,-79,-80,-80,-71,-72,-70,-61,-75,-59,-73,-73,-78,-72,-71,-70,-100,-75,-60,-87,-61,-62,-81,-81,-61,-61,-88,-80,-67,-67,-92,-82,-67,-82,-79,-100,-77,-81,-81,-100,-100,-80,-74,-78,-78,-100,-100,-86,-88,-100,-100,-84,-83,-100,-80,-75,-100,-85,-86,-100,-100,-100,-100,-100,-100,-100,-91,-88,-100,-100,-100,-100,-88,-100,-100,-93,-91,-92,-85,-85,-85,-90,-90,-100,-88,-100,-92,-100,-82,-89,-83,-100,-90,-88,-89,-88,-82,-82,-86,-90,-83,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,260,352,2419712959909
-89,-71,-100,-72,-100,-71,-62,-74,-61,-75,-63,-75,-74,-31,-84,-84,-83,-67,-89,-69,-73,-73,-70,-72,-90,-67,-88,-100,-92,-72,-83,-87,-86,-88,-86,-86,-100,-100,-100,-90,-100,-100,-87,-100,-83,-82,-84,-68,-68,-68,-62,-75,-59,-76,-77,-79,-67,-71,-68,-100,-73,-63,-89,-84,-63,-81,-80,-63,-63,-88,-81,-68,-68,-92,-82,-68,-82,-79,-100,-77,-80,-86,-100,-100,-79,-75,-78,-75,-100,-100,-86,-87,-100,-100,-84,-84,-100,-80,-75,-100,-84,-86,-100,-100,-100,-100,-100,-100,-100,-92,-88,-100,-100,-100,-100,-88,-100,-100,-92,-91,-92,-86,-85,-86,-90,-90,-100,-88,-100,-92,-100,-78,-89,-77,-100,-90,-88,-89,-88,-78,-77,-86,-90,-83,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,260,352,2426802847979
-89,-71,-100,-72,-100,-76,-62,-75,-62,-74,-62,-74,-74,-31,-84,-84,-83,-73,-89,-73,-79,-77,-76,-74,-90,-74,-88,-100,-90,-74,-86,-91,-88,-88,-90,-91,-100,-100,-100,-90,-100,-100,-87,-100,-83,-82,-84,-67,-65,-66,-58,-77,-76,-76,-79,-75,-72,-73,-72,-100,-74,-55,-88,-56,-82,-81,-80,-58,-60,-91,-81,-73,-71,-92,-82,-72,-82,-79,-100,-77,-80,-78,-100,-100,-81,-76,-78,-75,-100,-100,-86,-92,-100,-100,-85,-85,-100,-80,-76,-100,-80,-86,-100,-100,-100,-100,-100,-100,-100,-92,-87,-100,-100,-100,-100,-86,-100,-100,-92,-91,-92,-88,-85,-88,-90,-100,-100,-88,-100,-92,-100,-79,-89,-79,-100,-90,-88,-100,-88,-79,-79,-100,-84,-83,-91,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,260,333,2452378697344
-90,-79,-100,-81,-100,-76,-69,-75,-69,-75,-70,-75,-76,-31,-82,-83,-83,-72,-88,-73,-76,-78,-76,-73,-88,-73,-88,-100,-90,-80,-85,-91,-88,-88,-90,-91,-100,-100,-100,-90,-100,-100,-87,-100,-83,-82,-82,-64,-67,-63,-58,-77,-69,-77,-77,-78,-70,-73,-72,-100,-74,-55,-87,-55,-55,-82,-83,-56,-56,-91,-82,-73,-71,-92,-82,-72,-82,-79,-100,-77,-80,-78,-100,-100,-81,-73,-74,-74,-100,-100,-80,-89,-100,-100,-86,-85,-100,-84,-77,-100,-81,-86,-100,-100,-100,-100,-100,-100,-100,-92,-88,-100,-100,-100,-100,-87,-100,-100,-92,-100,-92,-88,-85,-88,-100,-100,-100,-88,-100,-92,-100,-79,-89,-78,-100,-83,-88,-100,-87,-79,-78,-100,-83,-83,-91,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,260,333,2459570316821
-89,-74,-100,-81,-100,-76,-68,-74,-67,-74,-68,-74,-75,-30,-84,-85,-84,-74,-87,-72,-76,-78,-76,-72,-87,-73,-90,-100,-88,-80,-86,-91,-87,-88,-90,-91,-100,-100,-100,-90,-100,-100,-87,-100,-82,-82,-81,-65,-67,-63,-56,-77,-73,-79,-79,-77,-69,-70,-70,-100,-75,-55,-87,-55,-55,-83,-82,-56,-56,-91,-83,-68,-68,-92,-82,-66,-82,-79,-100,-77,-82,-83,-100,-100,-82,-73,-74,-74,-100,-100,-80,-84,-100,-100,-85,-85,-100,-80,-78,-100,-81,-86,-100,-100,-100,-100,-100,-100,-100,-92,-88,-100,-100,-100,-100,-89,-100,-100,-92,-100,-92,-87,-83,-88,-100,-100,-100,-88,-100,-92,-100,-77,-89,-77,-100,-83,-88,-100,-87,-78,-76,-100,-83,-83,-91,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,260,333,2466609451922
-88,-77,-100,-81,-100,-78,-68,-77,-67,-74,-68,-75,-75,-30,-83,-83,-85,-71,-88,-72,-80,-77,-78,-72,-87,-71,-87,-100,-88,-80,-85,-91,-87,-91,-90,-91,-100,-100,-100,-90,-100,-100,-87,-100,-81,-82,-82,-65,-66,-65,-56,-78,-69,-78,-78,-77,-72,-72,-72,-100,-75,-54,-87,-54,-55,-83,-82,-57,-55,-91,-83,-69,-69,-92,-82,-70,-82,-79,-100,-80,-83,-82,-100,-100,-81,-75,-74,-75,-100,-100,-80,-89,-100,-100,-86,-85,-100,-82,-79,-100,-81,-86,-100,-100,-100,-100,-100,-100,-100,-92,-89,-100,-100,-100,-100,-91,-100,-100,-92,-100,-92,-88,-83,-88,-100,-100,-100,-88,-100,-92,-100,-77,-89,-79,-100,-83,-88,-100,-87,-79,-76,-100,-83,-83,-91,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,260,333,2473686236294
-87,-76,-100,-78,-100,-78,-68,-75,-69,-75,-69,-75,-76,-31,-84,-83,-83,-72,-87,-71,-80,-77,-78,-70,-88,-71,-88,-100,-88,-78,-86,-91,-88,-93,-90,-91,-100,-100,-100,-90,-100,-100,-87,-100,-82,-82,-82,-67,-66,-65,-58,-78,-71,-80,-78,-79,-72,-73,-73,-100,-76,-55,-87,-54,-55,-83,-82,-59,-57,-91,-82,-65,-68,-92,-84,-66,-83,-79,-100,-79,-86,-83,-100,-100,-81,-75,-74,-75,-100,-100,-80,-86,-100,-100,-85,-86,-100,-82,-79,-100,-82,-86,-100,-100,-100,-100,-100,-100,-100,-92,-89,-100,-100,-100,-100,-89,-100,-100,-92,-100,-92,-88,-83,-88,-100,-100,-100,-88,-100,-92,-100,-81,-89,-81,-100,-84,-88,-100,-87,-81,-81,-100,-83,-83,-91,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,260,333,2480649500667
-89,-76,-100,-78,-100,-78,-68,-74,-68,-75,-68,-76,-74,-30,-83,-82,-82,-71,-86,-72,-76,-79,-76,-71,-88,-71,-87,-100,-92,-77,-84,-91,-88,-92,-90,-91,-100,-100,-100,-90,-100,-100,-87,-100,-81,-82,-82,-62,-66,-65,-87,-80,-71,-75,-80,-77,-72,-73,-74,-100,-76,-54,-89,-55,-55,-83,-83,-59,-59,-88,-82,-65,-69,-92,-84,-71,-83,-79,-100,-79,-86,-83,-100,-100,-81,-75,-74,-75,-100,-100,-80,-90,-100,-100,-84,-84,-100,-81,-75,-100,-82,-85,-100,-100,-100,-100,-100,-100,-100,-92,-88,-100,-100,-100,-100,-89,-100,-100,-92,-100,-92,-88,-83,-89,-100,-100,-100,-88,-100,-92,-100,-80,-89,-80,-100,-83,-88,-100,-87,-79,-79,-100,-95,-83,-91,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,260,333,2487705434310
-86,-79,-100,-79,-100,-78,-67,-74,-67,-74,-68,-74,-74,-30,-81,-81,-81,-77,-86,-76,-72,-79,-73,-78,-88,-76,-87,-100,-89,-78,-83,-91,-87,-92,-90,-91,-100,-100,-100,-90,-100,-100,-87,-100,-85,-85,-85,-69,-69,-69,-60,-76,-61,-79,-79,-78,-73,-71,-70,-100,-76,-54,-91,-53,-53,-83,-78,-59,-61,-86,-82,-68,-68,-83,-80,-68,-83,-79,-100,-79,-86,-83,-100,-100,-81,-75,-74,-75,-100,-100,-88,-83,-100,-100,-82,-81,-100,-85,-80,-100,-78,-85,-100,-100,-100,-100,-100,-100,-100,-92,-87,-100,-100,-100,-100,-87,-100,-100,-92,-100,-92,-85,-82,-89,-100,-100,-100,-88,-100,-100,-100,-83,-89,-83,-90,-82,-88,-100,-88,-84,-84,-100,-82,-83,-91,-88,-89,-89,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,260,315,2526197931639
-87,-79,-100,-79,-100,-78,-67,-74,-67,-75,-67,-74,-73,-29,-81,-80,-79,-77,-91,-77,-75,-76,-73,-78,-88,-76,-87,-100,-92,-78,-83,-91,-90,-92,-90,-91,-100,-100,-100,-90,-100,-100,-87,-100,-86,-85,-85,-68,-69,-68,-62,-79,-63,-77,-77,-78,-72,-72,-72,-100,-76,-54,-90,-54,-54,-83,-78,-62,-59,-86,-82,-67,-68,-83,-80,-69,-83,-79,-100,-79,-86,-83,-100,-100,-81,-72,-73,-72,-100,-100,-88,-86,-100,-100,-82,-82,-100,-85,-80,-100,-81,-85,-100,-100,-100,-100,-100,-100,-100,-92,-88,-100,-100,-100,-100,-88,-100,-100,-92,-100,-92,-84,-82,-89,-100,-100,-100,-100,-100,-100,-100,-82,-89,-82,-90,-82,-88,-100,-88,-82,-83,-79,-82,-78,-91,-88,-89,-89,-79,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,260,315,2533277338407
-90,-79,-100,-79,-100,-78,-68,-73,-69,-74,-67,-73,-73,-30,-82,-84,-82,-76,-91,-77,-74,-75,-73,-76,-88,-75,-87,-100,-92,-78,-83,-91,-90,-92,-90,-91,-100,-100,-100,-90,-100,-100,-87,-100,-85,-84,-85,-69,-68,-69,-60,-77,-61,-76,-76,-80,-72,-74,-73,-100,-76,-52,-91,-53,-52,-81,-80,-60,-60,-89,-80,-69,-66,-83,-80,-69,-83,-79,-100,-79,-86,-83,-100,-100,-81,-72,-73,-73,-100,-100,-89,-85,-100,-100,-83,-83,-100,-85,-81,-100,-80,-82,-100,-100,-100,-100,-100,-100,-100,-92,-89,-100,-100,-100,-100,-90,-100,-100,-92,-100,-92,-84,-82,-84,-100,-100,-100,-100,-100,-100,-100,-78,-89,-77,-90,-84,-88,-100,-88,-78,-77,-79,-83,-78,-91,-88,-89,-89,-79,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,260,315,2540864723769
